Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
680016,"CZK 24,750",50.0771423,14.417396,"Na Zbořenci, Prague - Nové Město",1 bedroom,35 m²,"CZK 8,250",Furnished,1.0,No,No,No,No,No,No,No,09. 01. 2022,127.0,382,112,188,72,409,281,298,590,484.0,,,,,,,,,,,,,,,,,
680006,"CZK 60,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom with open-plan kitchen,90 m²,"CZK 20,000",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,462.0,817,70,468,89,510,489,683,411,400.0,,,,,,,,,,,,,,,,,
411467,"CZK 11,500",50.1282508,14.4655344,"Kurkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,10.0,No,No,No,No,No,No,No,01. 01. 2022,353.0,428,174,268,246,420,247,409,907,68.0,,"CZK 11,500",Personal,Prefab concrete building,,,,,,,,,,,,,
697239,"CZK 18,000",50.11506,14.46829,"Chlumčanského, Prague - Libeň",2 bedroom,62 m²,"CZK 3,750",Furnished,4.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,121.0,962,143,"1,269",163,201,185,"1,239",889,214.0,Excellent,"CZK 36,000",Personal,Brick building,G,,,,,,,,,,,,
691965,"CZK 19,000",50.0112896,14.5466177,"Formanská, Prague - Újezd u Průhonic",1 bedroom with open-plan kitchen,52 m²,"CZK 3,224",,1.0,No,No,No,No,No,No,No,05. 11. 2021,175.0,142,219,762,188,,,,,,Good,"CZK 23,224",,Other,,,,,,,,,,,,,
680097,"CZK 88,613",50.079282,14.4274522,"Ve Smečkách, Prague - Nové Město",3 bedroom with open-plan kitchen,82 m²,"CZK 29,537",Furnished,6.0,No,Yes,No,No,No,Yes,No,02. 01. 2022,262.0,583,62,229,43,244,476,576,376,483.0,,,,,,,,,,,,,,,,,
680086,"CZK 25,500",50.0901585,14.3426685,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,90 m²,"CZK 8,500",Furnished,1.0,No,No,No,No,No,No,No,02. 01. 2022,142.0,547,112,211,216,280,208,0,878,210.0,,,,,,,,,,,,,,,,,
680079,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 18,750",Furnished,4.0,No,No,No,No,No,No,No,02. 01. 2022,212.0,525,185,151,68,162,317,392,109,262.0,,,,,,,,,,,,,,,,,
680051,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,4.0,No,No,No,No,No,Yes,No,02. 01. 2022,156.0,408,244,342,59,242,281,281,533,788.0,,,,,,,,,,,,,,,,,
695781,"CZK 15,675",50.0911536,14.4863128,"Pod Lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,"CZK 5,225",Furnished,7.0,No,Yes,No,No,No,Yes,No,09. 01. 2022,190.0,536,174,198,224,241,65,241,332,349.0,,,,,,,,,,,,,,,,,
642265,"CZK 57,500",50.103053,14.448298,"Dělnická, Prague - Holešovice",2 bedroom with open-plan kitchen,250 m²,"CZK 7,500",Partially furnished,1.0,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 02. 2022,69.0,154,119,137,20,195,256,385,585,317.0,Excellent,"CZK 130,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Top floor,10 to 30 years years,,,,,,,
697231,"CZK 14,000",50.05268,14.51017,"Práčská, Prague - Záběhlice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,200",Partially furnished,3.0,Yes,No,No,No,No,Yes,Yes,29. 12. 2021,128.0,576,565,524,325,571,941,777,828,279.0,Excellent,"CZK 15,000",Personal,Brick building,B,,,,,,,,,,,,
616465,"CZK 9,000",50.042619,14.425352,"V Křovinách, Prague - Braník",Small studio,24 m²,"CZK 1,000",Furnished,3.0,No,Yes,No,No,No,No,No,06. 09. 2021,273.0,"1,329",332,"1,302",557,"1,394",703,793,791,485.0,Excellent,"CZK 3,000",Personal,Brick building,D,Standard materials and solutions,Central heating,30 m²,Middle floor,1 to 10 years years,,Overall,,,,,
680099,"CZK 29,925",50.0845694,14.4671948,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,,"CZK 9,975",Furnished,7.0,No,No,No,No,No,Yes,Yes,02. 01. 2022,221.0,235,240,630,210,69,520,374,219,292.0,,,,,,,,,,,,,,,,,
680059,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,"CZK 20,096",Furnished,1.0,No,No,No,No,No,No,No,02. 01. 2022,198.0,801,15,163,39,141,121,304,55,465.0,,,,,,,,,,,,,,,,,
697227,"CZK 12,000",50.0644293,14.3088043,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,40 m²,"CZK 2,500",Furnished,4.0,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,48.0,72,197,94,296,200,544,502,532,,Good,"CZK 24,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
688385,"CZK 12,000",50.00295,14.39626,"K Sádkám, Prague - Velká Chuchle",1 bedroom,33 m²,"CZK 3,800",Unfurnished,,Yes,Yes,Yes,No,Yes,No,No,27. 12. 2021,535.0,"1,240","1,140","1,198","1,245","1,296","1,074",,,,Good,"CZK 15,800",Personal,Prefab concrete building,D,,,,,,,,,,,,
404507,"CZK 12,000",50.0561286,14.4214707,Prague - Podolí,1 bedroom with open-plan kitchen,44 m²,"CZK 2,500",Partially furnished,3.0,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,314.0,461,345,234,292,458,173,781,390,136.0,Excellent,"CZK 15,000",Personal,Brick building,,,District heating,,Middle floor,,,,,,,,
696873,"CZK 35,063",50.0626569,14.3913498,"Xaveriova, Prague - Smíchov",4 bedroom,102 m²,"CZK 11,687",Furnished,2.0,Yes,No,No,No,No,No,No,01. 02. 2022,188.0,955,416,742,203,"1,118",820,240,504,294.0,,,,,,,,,,,,,,,,,
693716,"CZK 24,750",50.0778888,14.4403889,"Mánesova, Prague - Vinohrady",Studio,60 m²,"CZK 8,250",Furnished,7.0,No,No,No,No,No,Yes,No,10. 01. 2022,229.0,544,212,97,87,308,108,378,237,578.0,,,,,,,,,,,,,,,,,
679993,"CZK 22,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,60 m²,"CZK 7,500",Furnished,3.0,Yes,No,No,No,No,Yes,No,02. 01. 2022,242.0,542,99,271,176,314,456,822,634,593.0,,,,,,,,,,,,,,,,,
688331,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,85 m²,"CZK 9,750",Furnished,4.0,No,Yes,No,No,No,Yes,Yes,03. 01. 2022,213.0,228,353,747,332,258,643,491,336,409.0,,,,,,,,,,,,,,,,,
697114,"CZK 14,000",50.10275,14.47574,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,30 m²,"CZK 2,000",Furnished,1.0,No,No,No,No,No,No,No,01. 02. 2022,77.0,112,140,202,47,87,183,267,291,550.0,Excellent,"CZK 15,000",Personal,Brick building,G,Standard materials and solutions,,,Ground floor,1 to 10 years years,,Overall,,,,,
696035,"CZK 24,999",50.0782,14.43788,"Anny Letenské, Prague - Vinohrady",2 bedroom,87 m²,"CZK 4,500",Furnished,6.0,No,No,No,No,No,No,No,13. 12. 2021,113.0,385,221,83,98,122,190,279,329,660.0,Excellent,"CZK 26,999",Personal,Brick building,C,,,,,,,,,,,,
212317,"CZK 9,750",50.0704283,14.3804002,"Prachnerova, Prague - Košíře",Studio,32 m²,"CZK 2,350",Furnished,1.0,No,No,No,No,No,Yes,No,01. 02. 2022,44.0,576,53,950,90,"1,058",97,598,996,329.0,Excellent,"CZK 24,200",Personal,Brick building,,,Central heating,,Middle floor,,,,,,,,
697209,"CZK 18,000",50.09145,14.44494,"Vítkova, Prague - Karlín",2 bedroom,58 m²,"CZK 2,500",Partially furnished,4.0,No,No,No,No,No,Yes,No,01. 01. 2022,188.0,383,12,458,35,432,104,"1,141",540,365.0,Excellent,"CZK 18,000",Cooperative,Brick building,G,,,,,,,,,,,,
694365,"CZK 17,500",50.04274,14.43268,"Hudečkova, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,4.0,No,No,Yes,Yes,Yes,Yes,No,01. 02. 2022,315.0,870,391,703,338,971,731,193,283,366.0,Excellent,"CZK 35,000",Personal,Prefab concrete building,G,Standard materials and solutions,Central heating,,,,,Interior,,,,,
697214,"CZK 11,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,49 m²,"CZK 2,500",Unfurnished,2.0,Yes,No,No,No,No,Yes,No,01. 01. 2022,167.0,614,151,528,121,457,121,445,399,278.0,Excellent,"CZK 28,800",Personal,Other,G,,,,,,,,,,,,
692777,"CZK 16,500",50.06689,14.55286,"Kardausova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Furnished,3.0,Yes,No,No,No,No,Yes,No,01. 01. 2022,464.0,"1,158",378,297,557,"1,059","1,229",312,,,Excellent,"CZK 25,000",Personal,Low-energy building,B,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,,Overall,,,,,
346444,"CZK 12,600",50.0478658367,14.5569324349,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Partially furnished,5.0,Yes,No,Yes,No,No,Yes,No,,35.0,844,178,921,286,988,492,344,633,275.0,Excellent,"CZK 20,000",Personal,Brick building,C,,District heating,,Top floor,,,,,,,,
697212,"CZK 9,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",Small studio,25 m²,"CZK 1,500",Furnished,1.0,No,No,No,No,Yes,No,No,02. 01. 2022,152.0,750,437,444,292,229,353,266,388,327.0,Excellent,"CZK 11,000",Personal,Brick building,B,,,,,,,,,,,,
695769,"CZK 36,000",50.0888937,14.4651461,"Hájkova, Prague - Žižkov",3 bedroom,80 m²,"CZK 12,000",Furnished,6.0,No,No,No,No,No,Yes,No,01. 02. 2022,233.0,699,160,106,32,310,575,570,516,255.0,,,,,,,,,,,,,,,,,
632651,"CZK 17,500",50.059284,14.427694,"Marie Cibulkové, Prague - Nusle",2 bedroom with open-plan kitchen,58 m²,"CZK 3,000",Furnished,1.0,No,No,No,No,No,No,No,26. 10. 2020,126.0,695,223,434,170,372,588,274,165,360.0,Excellent,"CZK 30,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,Top floor,,,,,,,,
696945,"CZK 17,500",50.06657,14.42101,"Neklanova, Prague - Vyšehrad",3 bedroom,62 m²,"CZK 4,000",Partially furnished,1.0,No,No,No,No,No,No,No,24. 12. 2021,149.0,"1,103",118,144,131,181,252,450,410,478.0,Excellent,"CZK 18,500",Personal,Brick building,G,,,,,,,,,,,,
395476,"CZK 11,500",50.1049943,14.537555,"Klánovická, Prague - Hloubětín",1 bedroom,35 m²,,Furnished,6.0,No,No,No,No,No,No,No,01. 02. 2022,161.0,131,120,113,267,133,368,293,168,205.0,,,Personal,Brick building,,,,,,,,,,,,,
578655,"CZK 8,000",50.126886,14.42192,"Hnězdenská, Prague - Troja",Studio,24 m²,"CZK 2,500",Furnished,10.0,No,No,Yes,No,No,Yes,No,04. 12. 2021,400.0,315,80,385,179,329,690,971,"1,057",328.0,Excellent,"CZK 10,500",Personal,Brick building,C,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,,,,,,
536912,"CZK 19,000",50.0848545,14.483906,Prague - Strašnice,1 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Furnished,2.0,Yes,No,No,No,No,Yes,Yes,31. 12. 2021,167.0,"1,302",579,"1,188",705,920,"1,055",176,690,361.0,,"CZK 24,000",Personal,Brick building,,,,,,,Yes,,,,,,
689715,"CZK 13,000",50.12122,14.48834,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,50 m²,"CZK 3,566",Partially furnished,3.0,Yes,No,No,Yes,No,No,No,01. 01. 2022,357.0,890,231,828,653,478,133,270,365,185.0,Good,"CZK 17,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
690506,"CZK 54,188",50.0809579,14.4249745,"Vodičkova, Prague - Nové Město",1 bedroom,35 m²,"CZK 18,062",Furnished,4.0,No,No,No,No,No,No,No,02. 01. 2022,134.0,476,148,50,45,79,203,785,249,355.0,,,,,,,,,,,,,,,,,
680072,"CZK 26,250",50.0802704,14.4260824,"Štěpánská, Prague - Nové Město",Studio,30 m²,"CZK 8,750",Furnished,7.0,No,No,No,No,No,Yes,Yes,02. 01. 2022,288.0,586,250,131,26,252,214,638,273,511.0,,,,,,,,,,,,,,,,,
697206,"CZK 13,500",50.03331,14.50646,"Valentova, Prague - Chodov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,4.0,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,157.0,325,294,"1,368",77,685,288,162,530,106.0,Excellent,"CZK 16,500",Personal,Prefab concrete building,G,,,,,,,,,,,,
566034,"CZK 9,890",50.06427,14.44503,"Čestmírova, Prague - Nusle",Studio,20 m²,"CZK 1,980",Partially furnished,1.0,No,No,Yes,No,No,No,No,01. 02. 2022,322.0,514,3,257,265,264,555,793,760,666.0,,"CZK 11,870",Personal,Brick building,G,,,,,,,,,,,,
695684,"CZK 17,500",50.06947,14.47483,"Lvovská, Prague - Vršovice",2 bedroom,68 m²,"CZK 4,500",Partially furnished,7.0,No,No,Yes,No,No,Yes,No,20. 12. 2021,253.0,385,250,404,149,433,90,139,117,157.0,Excellent,"CZK 17,500",Personal,Prefab concrete building,G,,,,,,,,,,,,
697204,"CZK 14,500",50.02962,14.53492,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,6.0,Yes,No,No,Yes,No,Yes,No,01. 01. 2022,306.0,448,338,344,526,622,148,501,683,260.0,Good,"CZK 18,500",Personal,Prefab concrete building,C,,,,Middle floor,,,Bathroom unit,,,,,
605939,"CZK 13,490",50.056361,14.432318,"Dačického, Prague - Nusle",Studio,45 m²,"CZK 3,000",,3.0,Yes,No,No,No,No,No,No,01. 02. 2022,162.0,988,175,267,207,406,728,454,195,265.0,Good,"CZK 16,490",Cooperative,Brick building,G,,Central heating,,,,,,,,,,
680056,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,59 m²,"CZK 12,000",Furnished,-1.0,No,No,No,No,No,No,No,02. 01. 2022,156.0,408,244,342,59,242,281,281,533,788.0,,,,,,,,,,,,,,,,,
679997,"CZK 37,500",50.073194,14.4364932,"Uruguayská, Prague - Vinohrady",2 bedroom,65 m²,"CZK 12,500",Furnished,4.0,No,No,No,No,No,Yes,No,02. 01. 2022,271.0,101,117,353,35,204,64,230,885,796.0,,,,,,,,,,,,,,,,,
680007,"CZK 45,000",50.082182161145,14.415757035582,"Karoliny Světlé, Prague - Staré Město",2 bedroom,72 m²,"CZK 15,000",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,186.0,811,109,132,85,110,274,275,231,398.0,,,,,,,,,,,,,,,,,
697194,"CZK 14,500",50.07012,14.40722,"Staropramenná, Prague - Smíchov",1 bedroom,36 m²,"CZK 3,500",Furnished,2.0,No,No,No,No,No,Yes,No,16. 01. 2022,217.0,658,174,313,83,326,751,"1,136",891,377.0,Excellent,"CZK 25,000",Personal,Other,E,Standard materials and solutions,Gas boiler,,Middle floor,,,,,,,,
659431,"CZK 13,500",50.08672,14.37485,"Patočkova, Prague - Břevnov",2 bedroom,42 m²,"CZK 3,000",Partially furnished,1.0,No,No,No,No,No,Yes,No,01. 01. 2022,171.0,885,515,705,212,407,305,233,584,366.0,Excellent,"CZK 13,500",Personal,Brick building,G,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Interior,,,,,
69549,"CZK 13,200",50.0776548,14.4725134,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,CZK 858,Partially furnished,3.0,Yes,No,No,No,No,No,No,25. 10. 2021,67.0,686,238,86,117,136,342,"1,099",218,277.0,,"CZK 17,999",Personal,Brick building,,Standard materials and solutions,Other,,Middle floor,,,Overall,,,,,
502610,"CZK 18,000",50.023912,14.5137377,Prague - Chodov,2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,8.0,Yes,No,No,No,No,Yes,No,04. 10. 2021,127.0,"1,083",96,381,103,75,638,152,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Premium materials and solutions,District heating,,,,,Overall,,,,,
690499,"CZK 13,500",49.9556717,14.3808711,"K Vejvoďáku, Prague - Zbraslav",Studio,60 m²,"CZK 4,500",Furnished,3.0,No,No,No,No,No,No,No,02. 01. 2022,68.0,"1,125","1,351","1,387","1,058","1,076",,,,,,,,,,,,,,,,,,,,,
680045,"CZK 32,250",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,57 m²,"CZK 10,750",Furnished,5.0,No,No,No,No,No,Yes,No,02. 01. 2022,156.0,408,244,342,59,242,281,281,533,788.0,,,,,,,,,,,,,,,,,
690181,"CZK 41,850",50.0883535,14.4185437,"Maiselova, Prague - Josefov",2 bedroom,89 m²,"CZK 13,950",Furnished,3.0,No,No,No,No,No,No,No,03. 01. 2022,190.0,239,178,330,3,452,307,572,33,553.0,,,,,,,,,,,,,,,,,
679948,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,30 m²,"CZK 6,142",Furnished,3.0,No,No,No,No,No,No,Yes,11. 01. 2022,99.0,368,492,556,426,352,496,585,430,491.0,,,,,,,,,,,,,,,,,
667571,"CZK 15,294",50.068,14.49942,"Dubečská, Prague - Strašnice",2 bedroom,72 m²,"CZK 3,350",Partially furnished,5.0,No,No,Yes,No,No,No,No,13. 01. 2022,340.0,"1,260",145,"1,049",285,141,374,200,827,72.0,Good,"CZK 18,500",Personal,Brick building,B,,,,,,,,,,,,
85025,"CZK 23,000",50.0893807,14.4450545,Prague - Karlín,2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,1.0,No,No,No,No,Yes,Yes,No,01. 01. 2022,171.0,665,304,594,5,568,218,873,680,216.0,,"CZK 27,000",Personal,Brick building,,,Central heating,,,,,Interior,,,,,
685139,"CZK 15,000",50.0923991,14.370472,"Pod Bateriemi, Prague - Střešovice",3 bedroom,75 m²,"CZK 4,000",Unfurnished,3.0,No,No,No,No,No,No,No,01. 01. 2022,67.0,"1,187",413,"1,392",358,716,582,"1,168",352,214.0,Excellent,,Personal,Other,G,,,,Attic,,,,,,,,
405763,"CZK 12,600",50.051143924508,14.348711080456,"Petržílkova, Prague - Stodůlky",Studio,36 m²,"CZK 2,900",Partially furnished,3.0,No,No,No,No,No,Yes,No,07. 01. 2022,193.0,515,192,193,127,69,341,278,"1,392",157.0,New build,"CZK 16,000",Personal,Brick building,B,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,Yes,,,,,,
644422,"CZK 15,000",50.038135,14.331004,"Jaroslava Foglara, Prague - Stodůlky",1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",Furnished,1.0,No,No,No,No,No,No,No,03. 01. 2021,476.0,"1,019",509,989,399,628,703,859,525,267.0,Excellent,"CZK 15,000",Cooperative,Brick building,C,,,,,,,,,,,,
609881,"CZK 20,000",50.079184,14.415364,"Vojtěšská, Prague - Nové Město",3 bedroom,80 m²,"CZK 3,700",Furnished,5.0,No,No,No,No,No,Yes,No,28. 12. 2021,144.0,591,3,369,44,391,55,128,394,353.0,Excellent,"CZK 40,000",Personal,Brick building,E,,,,Top floor,,,Interior,,,,,
691138,"CZK 30,750",50.0668376,14.4198946,"Neklanova, Prague - Vyšehrad",2 bedroom with open-plan kitchen,80 m²,"CZK 10,250",Furnished,3.0,No,No,No,No,No,Yes,No,05. 01. 2022,234.0,"1,187",202,229,85,266,169,474,401,171.0,,,,,,,,,,,,,,,,,
680049,"CZK 39,750",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,75 m²,"CZK 13,250",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,156.0,408,244,342,59,242,281,281,533,788.0,,,,,,,,,,,,,,,,,
691037,"CZK 41,625",50.0806286,14.4175374,"Ostrovní, Prague - Nové Město",3 bedroom with open-plan kitchen,112 m²,"CZK 13,875",Furnished,4.0,No,Yes,No,No,No,Yes,No,03. 01. 2022,168.0,738,31,217,8,217,106,336,114,565.0,,,,,,,,,,,,,,,,,
679970,"CZK 24,225",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",Studio,35 m²,"CZK 8,075",Furnished,2.0,No,No,No,No,No,No,No,15. 02. 2022,249.0,259,109,237,65,537,295,274,806,231.0,,,,,,,,,,,,,,,,,
686681,"CZK 15,000",50.04563,14.44982,"Batelovská, Prague - Michle",2 bedroom,60 m²,"CZK 3,000",Furnished,1.0,Yes,No,No,No,Yes,Yes,No,08. 12. 2021,145.0,590,190,221,19,254,175,602,591,134.0,Excellent,"CZK 18,000",Personal,Other,G,,,,,,,,,,,,
696326,"CZK 13,500",50.05141,14.43507,"Plamínkové, Prague - Nusle",1 bedroom with open-plan kitchen,40 m²,"CZK 2,196",Partially furnished,5.0,No,No,No,No,No,Yes,No,17. 12. 2021,211.0,686,172,1,212,196,264,237,527,111.0,Excellent,"CZK 27,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
696797,"CZK 16,000",50.06184,14.44442,"Svatoslavova, Prague - Nusle",3 bedroom,80 m²,"CZK 2,400",Partially furnished,3.0,No,No,No,No,No,No,No,25. 12. 2021,137.0,691,109,397,161,420,540,730,476,584.0,Excellent,"CZK 17,000",Personal,Brick building,G,,,,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,77 m²,"CZK 21,825",Furnished,2.0,Yes,No,No,No,No,Yes,Yes,02. 01. 2022,127.0,322,219,536,76,333,171,448,336,251.0,,,,,,,,,,,,,,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 10,625",Furnished,5.0,No,No,No,No,No,Yes,No,02. 01. 2022,274.0,300,81,587,69,312,103,253,793,568.0,,,,,,,,,,,,,,,,,
697178,"CZK 19,000",50.01266,14.43129,"Imrychova, Prague - Kamýk",2 bedroom with open-plan kitchen,73 m²,"CZK 2,600",Partially furnished,3.0,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,557.0,442,796,587,292,254,615,115,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
232143,"CZK 15,500",50.0303269,14.363582,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,2.0,Yes,No,No,No,No,Yes,Yes,01. 01. 2022,401.0,"1,151",454,"1,132",328,"1,230",556,673,881,430.0,New build,"CZK 19,000",Personal,Brick building,,,District heating,,Middle floor,1 to 10 years years,Yes,,,,,,
661947,"CZK 13,950",50.10207,14.50734,"Poděbradská, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,950",Furnished,2.0,No,No,No,No,Yes,Yes,No,28. 12. 2021,86.0,"1,260",369,860,414,742,371,"1,187","1,377",781.0,New build,"CZK 19,900",Personal,Other,G,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,,
690498,"CZK 23,441",50.0840733,14.5137237,"Niederleho, Prague - Malešice",3 bedroom with open-plan kitchen,85 m²,"CZK 7,814",Furnished,2.0,Yes,No,No,No,No,No,No,02. 01. 2022,324.0,"1,262",554,"1,172",336,576,910,"1,176",353,189.0,,,,,,,,,,,,,,,,,
695195,"CZK 6,900",50.105053,14.5403829,Prague - Hloubětín,Small studio,16 m²,CZK 500,Partially furnished,-1.0,No,No,No,No,No,No,No,01. 01. 1970,204.0,215,226,234,422,288,535,447,335,196.0,,"CZK 14,000",Personal,Brick building,D,Standard materials and solutions,Other,,Ground floor,1 to 10 years years,,Interior,,,,,
688143,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3.0,No,No,No,No,No,No,No,02. 01. 2022,177.0,647,182,40,38,122,28,102,350,194.0,,,,,,,,,,,,,,,,,
683931,"CZK 20,160",50.0631412,14.4044623,"Radlická, Prague - Smíchov",Studio,35 m²,"CZK 6,720",Furnished,2.0,No,No,No,No,No,No,No,02. 01. 2022,28.0,453,78,852,18,206,643,616,794,538.0,,,,,,,,,,,,,,,,,
694846,"CZK 59,738",50.0902503,14.4293691,"Truhlářská, Prague - Nové Město",2 bedroom with open-plan kitchen,186 m²,"CZK 19,912",Furnished,3.0,No,No,No,No,No,Yes,No,01. 02. 2022,176.0,468,153,183,95,334,340,266,546,580.0,,,,,,,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,87 m²,"CZK 12,000",Furnished,7.0,No,Yes,No,No,No,Yes,No,15. 02. 2022,154.0,287,73,428,33,408,72,565,703,470.0,,,,,,,,,,,,,,,,,
697137,"CZK 14,000",50.0218,14.44078,"Písnická, Prague - Kamýk",2 bedroom,63 m²,"CZK 4,000",Partially furnished,5.0,No,No,No,Yes,No,No,No,01. 01. 2022,128.0,674,164,648,722,549,409,412,800,282.0,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
697065,"CZK 15,000",50.03107,14.51873,"Vejvanovského, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 4,400",Partially furnished,3.0,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,192.0,153,89,879,159,185,673,84,841,125.0,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
697125,"CZK 34,000",50.09075,14.4411,"Za Poříčskou bránou, Prague - Karlín",2 bedroom with open-plan kitchen,78 m²,"CZK 8,500",Furnished,2.0,Yes,No,No,No,No,Yes,No,29. 12. 2021,254.0,671,196,429,5,404,433,980,516,358.0,Excellent,"CZK 34,000",Personal,Brick building,G,,Gas boiler,,,,,Interior,,,,,
649780,"CZK 13,000",50.127476,14.492986,Prague - Střížkov,1 bedroom with open-plan kitchen,40 m²,"CZK 2,650",Partially furnished,3.0,No,No,No,No,Yes,Yes,No,10. 01. 2022,256.0,761,306,661,219,292,430,255,950,269.0,Excellent,"CZK 20,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
