Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,Condition,PENB,Age,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
699852,"CZK 15,500",50.10361,14.50819,"Kabešova, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 3,900",Furnished,1,No,No,No,Yes,No,Yes,No,01. 03. 2022,522,210,"1,300",794,"1,124","1,437","1,160",230,,,"CZK 31,000",Personal,Brick building,,,,Excellent,A,,,,,,,,
699854,"CZK 9,500",50.09229,14.48014,"Koněvova, Prague - Žižkov",Studio,44 m²,CZK 800,Partially furnished,5,No,Yes,No,No,No,No,No,01. 02. 2022,94,825,43,388,14,447,314,269,382,310,"CZK 9,500",Personal,Brick building,,,,Excellent,G,,,,,,,,
696356,"CZK 22,000",50.07975,14.41832,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,230,595,135,286,20,310,120,331,190,615,"CZK 25,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699847,"CZK 12,000",50.14184,14.57585,"Českodubská, Prague - Vinoř",1 bedroom with open-plan kitchen,38 m²,"CZK 3,000",Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,223,406,986,338,969,865,565,533,192,,"CZK 15,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699845,"CZK 19,990",50.08036,14.45009,"Fibichova, Prague - Žižkov",2 bedroom,85 m²,CZK 600,Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,410,370,240,424,83,339,343,383,698,317,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699843,"CZK 14,500",50.12898,14.47246,"Taussigova, Prague - Kobylisy",2 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Furnished,6,No,No,No,Yes,No,Yes,No,17. 01. 2022,371,240,195,370,308,284,255,565,"1,310",281,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,Central heating,,Good,D,10 to 30 years years,,,,,,,
351462,"CZK 13,600",50.1086158,14.4850226,"Kovanecká, Prague - Libeň",1 bedroom,35 m²,"CZK 3,400",Furnished,4,Yes,No,Yes,No,No,Yes,Yes,21. 01. 2022,419,570,349,613,248,774,389,453,290,469,"CZK 25,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,Excellent,,10 to 30 years years,,,,,,,
538613,"CZK 10,800",50.0456068,14.4379265,Prague - Krč,1 bedroom,28 m²,"CZK 2,700",Partially furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,127,592,266,696,381,724,161,267,231,110,"CZK 14,000",Cooperative,Brick building,Standard materials and solutions,Central heating,Middle floor,,,,,Exterior,,,,,
526598,"CZK 9,000",50.1039246,14.5656797,"Generála Janouška, Prague - Černý Most",Studio,25 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,219,678,213,"1,213",860,597,379,72,"1,076",235,"CZK 11,000",Personal,Prefab concrete building,,,,,,,,,,,,,
699019,"CZK 12,500",50.0541789,14.510672,"Jasmínová, Prague - Záběhlice",1 bedroom,35 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,256,600,550,641,487,595,699,832,989,223,"CZK 12,500",Cooperative,Prefab concrete building,,,,Excellent,C,,,,,,,,
656209,"CZK 15,000",50.02218,14.45055,"Sulická, Prague - Lhotka",3 bedroom,54 m²,"CZK 3,500",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,153,449,421,"1,379",271,445,492,782,699,324,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,,,,Overall,,,,,
490462,"CZK 15,000",50.1057853,14.4544575,"U Uranie, Prague - Holešovice",2 bedroom,56 m²,"CZK 3,000",Furnished,2,No,No,Yes,No,No,Yes,No,,158,633,144,445,126,399,526,898,318,266,"CZK 40,000",Personal,Brick building,,,,,,,,,,,,,
518593,"CZK 12,000",50.1112905,14.5010464,"Zbuzkova, Prague - Vysočany",1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,15. 05. 2018,163,332,243,119,29,254,389,701,241,39,"CZK 30,000",Personal,Brick building,Standard materials and solutions,District heating,Attic,Excellent,,,,Overall,,,,,
91505,"CZK 13,000",50.0708166,14.5025459,"Žinkovská, Prague - Strašnice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,6,No,Yes,No,No,No,No,No,17. 05. 2020,322,"1,286",329,"1,074",534,630,308,417,937,61,"CZK 32,000",,Brick building,,,,,,,,,,,,,
696374,"CZK 25,000",50.08904,14.40122,"Thunovská, Prague - Malá Strana",1 bedroom with open-plan kitchen,90 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,14. 01. 2022,140,426,142,314,13,101,339,691,915,594,"CZK 25,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
168222,"CZK 7,000",50.0450408,14.4739278,"Severní IX, Prague - Záběhlice",Small studio,27 m²,"CZK 1,900",Furnished,1,Yes,No,No,No,No,No,No,,259,"1,134",267,221,370,"1,458",782,669,216,270,"CZK 9,000",Personal,Brick building,,,,,,,,,,,,,
696026,"CZK 6,000",50.07225,14.39608,"Plzeňská, Prague - Smíchov",Small studio,15 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,201,669,27,360,39,511,190,"1,143",743,350,"CZK 5,000",Other,Brick building,,,,Excellent,G,,,,,,,,
699787,"CZK 20,000",50.03658,14.37323,"Lamačova, Prague - Hlubočepy",4 bedroom,90 m²,"CZK 5,000",Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,318,419,229,400,350,463,520,313,941,225,"CZK 20,000",Personal,Prefab concrete building,,Central heating,Middle floor,Excellent,D,,,Bathroom unit,,,,,
656987,"CZK 15,000",50.08321,14.37903,"Za Strahovem, Prague - Břevnov",2 bedroom,56 m²,CZK 725,Partially furnished,4,No,No,Yes,Yes,Yes,No,No,15. 03. 2022,288,991,342,850,172,655,575,552,354,244,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,Good,D,,,,,,,,
697628,"CZK 25,200",50.0698543,14.4154824,"Podskalská, Prague - Nové Město",2 bedroom with open-plan kitchen,67 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 02. 2022,255,830,85,332,88,110,299,198,352,280,"CZK 50,400",Personal,Brick building,,,,Excellent,G,,,,,,,,
616650,"CZK 19,000",50.054604,14.528006,"Miranova, Prague - Hostivař",2 bedroom with open-plan kitchen,85 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,338,970,113,932,304,974,990,694,543,546,"CZK 24,000",Personal,Brick building,,Gas boiler,Raised ground floor,Excellent,G,,,,,,,,
694462,"CZK 36,000",50.10432,14.44973,"Komunardů, Prague - Holešovice",2 bedroom with open-plan kitchen,106 m²,"CZK 3,600",Furnished,2,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,51,136,81,98,51,102,448,410,288,391,"CZK 79,200",Personal,Other,Premium materials and solutions,,,New build,B,1 to 10 years years,,,Yes,,,,
418892,"CZK 12,990",50.0784586,14.5041464,"Kounická, Prague - Strašnice",1 bedroom with open-plan kitchen,47 m²,"CZK 1,800",Partially furnished,2,No,No,Yes,No,Yes,No,No,01. 02. 2022,164,703,461,564,34,440,681,630,"1,424",469,"CZK 20,000",Cooperative,Brick building,Premium materials and solutions,,Middle floor,Excellent,B,,50 m²,Overall,,,,,
699762,"CZK 16,500",50.1069,14.3954,"Zelená, Prague - Bubeneč",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 01. 2022,8,"1,015",67,401,50,260,193,434,690,224,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
625169,"CZK 14,000",50.038853,14.332434,"Rotavská, Prague - Stodůlky",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Furnished,3,Yes,No,No,Yes,No,No,Yes,10. 01. 2022,346,889,379,860,287,498,638,984,483,369,"CZK 20,000",Cooperative,Brick building,Premium materials and solutions,Central heating,Top floor,Excellent,C,,,,,,,,
699110,"CZK 19,000",50.08104,14.49664,"Počernická, Prague - Malešice",3 bedroom,72 m²,"CZK 2,600",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,110,386,194,339,263,412,286,522,906,148,"CZK 19,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,G,,,Overall,,,,,
401143,"CZK 12,000",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,900",Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 01. 2022,214,442,432,483,306,438,648,903,831,140,"CZK 24,000",Personal,Prefab concrete building,Standard materials and solutions,,,Good,C,,,,,,,,
654988,"CZK 9,900",50.12673,14.46452,"Kyselova, Prague - Kobylisy",Small studio,23 m²,"CZK 4,300",Furnished,10,No,No,No,No,No,Yes,No,01. 03. 2022,111,469,271,278,256,314,0,249,665,211,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,D,30 to 50 years years,,Overall,,,,,
699734,"CZK 9,600",50.07008535,14.48545745384,Prague - Strašnice,Studio,43 m²,"CZK 4,220",Unfurnished,5,No,No,No,No,No,No,No,03. 02. 2022,202,779,460,531,125,281,513,635,489,409,"CZK 14,400",Personal,Brick building,,,,Excellent,G,,,,,,,,
666742,"CZK 8,000",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,65,502,453,828,554,"1,066",343,,,,,Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,Good,A,10 to 30 years years,,,,,,,
505635,"CZK 13,500",50.0314947,14.3630852,"Miloše Havla, Prague - Hlubočepy",Studio,36 m²,"CZK 2,419",Furnished,7,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,421,"1,172",495,"1,152",468,"1,251",681,714,"1,005",451,"CZK 25,000",Personal,Brick building,,,,New build,B,,,,Yes,,,,
699709,"CZK 20,000",50.08153,14.41342,"Národní, Prague - Staré Město",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,18. 01. 2022,48,685,237,149,38,171,250,294,366,337,"CZK 20,000",Other,Brick building,,,,Excellent,G,,,,,,,,
699698,"CZK 37,000",50.08274,14.4226,"Jungmannova, Prague - Nové Město",3 bedroom,133 m²,"CZK 5,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,24. 01. 2022,244,749,191,92,50,195,281,667,395,142,"CZK 37,000",Other,Brick building,,,,Excellent,G,,,,,,,,
698166,"CZK 12,700",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,27 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,113,295,83,294,18,293,279,"1,017",374,318,"CZK 20,000",Personal,Brick building,,,,New build,G,,,,,,,,
698010,"CZK 28,500",50.04976,14.45562,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,75 m²,"CZK 6,000",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,04. 01. 2022,305,380,328,409,268,280,652,512,436,162,,Personal,Brick building,,,,New build,B,,,,,,,,
583093,"CZK 19,500",50.083767,14.507001,"Káranská, Prague - Malešice",3 bedroom,76 m²,"CZK 4,000",Unfurnished,12,Yes,No,Yes,No,No,Yes,No,01. 10. 2021,169,549,242,568,111,722,677,416,709,240,"CZK 25,000",Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
699694,"CZK 12,000",50.09687,14.40382,"Milady Horákové, Prague - Hradčany",Studio,35 m²,"CZK 1,600",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 02. 2022,43,792,148,52,29,132,103,"1,133",176,409,"CZK 13,000",Personal,Brick building,,,,Excellent,A,,,,,,,,
699527,"CZK 11,000",50.03768,14.40996,"Na Mlejnku, Prague - Braník",Studio,30 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,07. 02. 2022,225,326,243,317,443,233,457,"1,301",296,,"CZK 22,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699655,"CZK 19,000",50.0721,14.47159,"Bělocerkevská, Prague - Vršovice",3 bedroom,65 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,123,489,113,398,315,4,495,383,602,229,"CZK 19,000",Personal,Prefab concrete building,,,,Excellent,G,,,,,,,,
698512,"CZK 14,000",50.0675563,14.3694493,"Musílkova, Prague - Košíře",Studio,44 m²,"CZK 3,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,19. 02. 2022,401,673,151,483,336,394,417,970,342,341,"CZK 20,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,New build,B,1 to 10 years years,,,Yes,,,,
699034,"CZK 11,000",50.07448,14.5503,"Laudonova, Prague - Štěrboholy",Studio,43 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,Yes,Yes,11. 01. 2022,327,825,790,518,771,567,617,589,,,"CZK 22,000",Personal,Low-energy building,,,,Excellent,C,,,,,,,,
699017,"CZK 17,000",50.04931,14.48245,"Na Chodovci, Prague - Záběhlice",3 bedroom,70 m²,"CZK 6,000",Partially furnished,5,Yes,No,Yes,No,No,No,No,10. 02. 2022,87,476,66,489,179,"1,240",421,366,922,308,"CZK 17,000",Personal,Brick building,,,,Good,G,,,,,,,,
382177,"CZK 18,500",50.0712755,14.3463007,"Kudrnova, Prague - Motol",1 bedroom with open-plan kitchen,54 m²,CZK 1,Furnished,4,Yes,No,No,No,No,Yes,Yes,17. 01. 2022,246,96,163,219,"1,066",719,420,,,,"CZK 30,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,Excellent,,,,,,,,,
513154,"CZK 15,500",50.0514104,14.4579141,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,56 m²,"CZK 3,250",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,3,676,93,678,33,557,383,658,659,379,"CZK 18,750",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,,,
699013,"CZK 15,000",50.03934,14.56644,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,44 m²,"CZK 3,355",Partially furnished,4,Yes,No,No,No,No,Yes,No,11. 01. 2022,139,624,330,552,501,144,245,441,"1,127",155,"CZK 45,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699007,"CZK 15,000",50.07782,14.42282,"Příčná, Prague - Nové Město",Studio,24 m²,"CZK 3,200",Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,226,527,121,234,38,220,312,469,465,406,,Personal,Brick building,,,,Excellent,G,,,,,,,,
505146,"CZK 15,000",50.050969,14.5419828,"U Dvojdomů, Prague - Hostivař",2 bedroom,66 m²,"CZK 6,000",Furnished,9,Yes,No,Yes,No,No,Yes,No,,229,282,45,251,408,402,341,681,330,,"CZK 30,000",Personal,Prefab concrete building,Standard materials and solutions,,,,B,,,,,,,,
699005,"CZK 16,000",50.07807,14.43234,"Římská, Prague - Vinohrady",Studio,25 m²,"CZK 3,200",Furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,162,352,187,209,113,165,652,652,415,569,,Personal,Brick building,,,,Excellent,G,,,,,,,,
699608,"CZK 15,500",50.08062,14.45315,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,47 m²,"CZK 3,300",Unfurnished,4,No,No,Yes,No,No,No,No,24. 01. 2022,392,227,185,383,136,523,425,474,737,243,"CZK 18,800",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,Excellent,G,over 50 years years,,Interior,,,,,
518405,"CZK 14,900",50.043818359566,14.446695259277,"Olbrachtova, Prague - Krč",2 bedroom,51 m²,"CZK 3,300",Furnished,4,No,No,Yes,No,No,No,No,26. 02. 2022,99,431,104,161,99,194,107,260,870,329,"CZK 30,000",Personal,Brick building,Standard materials and solutions,Central heating,Top floor,Excellent,G,30 to 50 years years,,Bathroom unit,,,,,
699003,"CZK 16,500",50.07931,14.43411,"Španělská, Prague - Vinohrady",Studio,26 m²,"CZK 3,200",Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,149,453,187,402,165,154,377,377,597,750,,Personal,Brick building,,,,Excellent,G,,,,,,,,
699605,"CZK 17,700",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,62 m²,"CZK 4,300",Partially furnished,5,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,419,363,210,351,"1,148","1,116",743,904,84,,"CZK 18,000",Personal,Low-energy building,,,,Excellent,G,,,,,,,,
212896,"CZK 14,900",50.067383,14.455164,"Oblouková, Prague - Vršovice",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,158,41,150,209,0,209,263,453,215,444,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,Good,,over 50 years years,,Interior,,,,,
699067,"CZK 15,000",50.13287,14.50548,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,49 m²,"CZK 2,900",Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,219,"1,224",398,420,358,702,520,477,231,52,"CZK 35,008",Personal,Brick building,,,,New build,G,,,,,,,,
337678,"CZK 15,500",50.1108959,14.4470802,Prague - Holešovice,1 bedroom with open-plan kitchen,47 m²,"CZK 1,220",Furnished,4,No,No,No,No,No,No,No,06. 03. 2022,72,898,292,831,445,529,271,"1,259",760,193,"CZK 16,720",Cooperative,Brick building,Standard materials and solutions,Other,Middle floor,,,,,Interior,,,,,
571917,"CZK 11,000",50.0452871,14.445962,"Obětí 6. května, Prague - Krč",Small studio,35 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,225,585,251,265,286,198,334,454,901,183,"CZK 20,000",Personal,Brick building,,,Ground floor,Good,,,,,,,,,
445481,"CZK 13,500",50.0632917,14.4044072,"Radlická, Prague - Smíchov",Studio,37 m²,"CZK 3,021",Furnished,6,Yes,No,No,No,No,No,No,,46,471,96,835,36,224,626,598,806,521,"CZK 16,000",Other,Brick building,,,,,,,,,,,,,
646029,"CZK 8,000",50.074947,14.380774,"U Pernikářky, Prague - Smíchov",Studio,21 m²,"CZK 2,043",Partially furnished,2,No,No,Yes,No,No,Yes,No,27. 07. 2021,420,867,613,"1,166",588,"1,225",638,384,880,199,"CZK 15,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
699572,"CZK 14,900",50.06328,14.42556,"Krokova, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,335,720,316,351,338,477,383,261,385,293,"CZK 25,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
435206,"CZK 18,000",50.0814446,14.4068608,"Všehrdova, Prague - Malá Strana",2 bedroom,66 m²,"CZK 3,800",Unfurnished,2,No,No,No,No,No,No,No,,113,286,183,500,46,297,135,484,390,287,"CZK 18,000",Personal,Brick building,,Gas boiler,Middle floor,Good,,,,Exterior,,,,,
698333,"CZK 15,000",50.13023,14.49125,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,350,"1,167",282,"1,067",624,470,663,559,"1,178",44,"CZK 20,000",Personal,Prefab concrete building,,,,New build,G,,,,,,,,
544208,"CZK 22,000",50.1036763,14.4361403,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Furnished,6,No,No,No,No,No,No,No,01. 02. 2022,327,981,217,493,171,298,607,299,798,,,Personal,Brick building,,Electric boiler,Middle floor,,,,,,Yes,,,,
496542,"CZK 13,000",50.1402095,14.5198279,"Miroslava Hajna, Prague - Letňany",Studio,40 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,408,553,"1,056","1,140",257,677,954,"1,010","1,213",234,"CZK 13,000",Personal,Brick building,,District heating,Middle floor,New build,,1 to 10 years years,,,,,,,
698912,"CZK 16,500",50.0724181,14.4583242,"Ruská, Prague - Vršovice",2 bedroom,63 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,No,No,10. 01. 2022,60,760,56,537,96,535,314,309,731,350,"CZK 16,500",Personal,Brick building,,,,Excellent,G,,,,,,,,
630873,"CZK 13,900",50.03068,14.52172,"Michnova, Prague - Chodov",1 bedroom with open-plan kitchen,46 m²,"CZK 4,900",Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 01. 2022,296,433,299,613,200,214,275,380,631,314,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,New build,B,,,Overall,,,,,
698869,"CZK 12,500",50.03724,14.34137,"Přecechtělova, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,14. 02. 2022,426,218,252,"1,141",396,215,361,255,405,92,"CZK 12,500",Personal,Prefab concrete building,,,,Good,G,,,,,,,,
698871,"CZK 27,000",49.98339,14.36398,"Zbynická, Prague - Radotín",2 bedroom with open-plan kitchen,94 m²,"CZK 5,000",Furnished,3,Yes,No,No,No,Yes,Yes,No,15. 02. 2022,144,617,154,209,208,135,441,807,624,267,"CZK 54,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
300275,"CZK 13,500",50.0571704,14.4306015,"Na Klikovce, Prague - Nusle",Studio,31 m²,"CZK 2,000",Furnished,4,No,No,Yes,No,No,Yes,No,,72,881,246,300,61,222,770,436,103,209,"CZK 20,000",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,Excellent,,,,Interior,,,,,
649872,"CZK 45,000",50.076742,14.432595,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,98 m²,"CZK 5,000",Unfurnished,4,Yes,No,No,No,No,Yes,No,10. 01. 2022,103,247,2,100,45,229,381,458,327,481,"CZK 80,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,Excellent,G,,,Interior,,,,,
479493,"CZK 20,000",50.0802798,14.367959,"Tomanova, Prague - Břevnov",3 bedroom,56 m²,"CZK 3,200",Partially furnished,2,Yes,No,Yes,No,No,No,No,15. 01. 2022,77,901,612,652,614,791,736,912,704,229,"CZK 30,000",Personal,Brick building,,Central heating,,,G,,50 m²,,,,,,
566286,"CZK 15,500",50.044055,14.4908968,"Choceradská, Prague - Záběhlice",2 bedroom,53 m²,"CZK 3,500",Furnished,5,No,No,No,No,No,No,No,01. 01. 2022,173,539,429,585,539,247,"1,011","1,320",53,,"CZK 31,000",Personal,Brick building,Premium materials and solutions,District heating,Top floor,,D,,,Interior,,,,,
82612,"CZK 11,500",50.0542626,14.509166,"jasmínova, Prague - Záběhlice",1 bedroom,38 m²,"CZK 3,200",Partially furnished,5,No,No,No,Yes,No,No,No,01. 03. 2022,154,727,656,768,457,722,737,729,"1,116",329,"CZK 18,000",Personal,Other,,District heating,,Excellent,B,10 to 30 years years,,,,,,,
572813,"CZK 16,000",50.0160639,14.4388525,Prague - Kamýk,1 bedroom,36 m²,,Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2021,194,"1,084",38,"1,200",730,299,465,554,745,392,"CZK 16,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,,10 to 30 years years,,Interior,,,,,
