Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Refundable security deposit,Building type,Condition,EPC,Terasa 25 m²,Sklep 8 m²,New-build,Parking,Garage,Age,Balkón 4 m²,Sklep 15 m²,Designe,Balkón 18 m²,Sklep 5 m²,Ownership,Heating,Sklep 17 m²,Reconstruction,Sklep 1 m²,Administrative fee,Cellar,Sklep 3 m²,Lodžie 5.1 m²,Balkón 7 m²,Lodžie 4 m²,Lodžie 3 m²,Terasa 70 m²,Terasa 21 m²,Balkón 28 m²,Sklep 2 m²,Balkón 5 m²,Sklep 6 m²,Domácí mazlíčci vítáni,Lodžie 6 m²,Balkón 10 m²,Balkón 1.5 m²,Terasa 11 m²,Sklep 10 m²,Terasa 6 m²,Balkón 3 m²,Terasa 32 m²,Balkón 2 m²,Terasa 9 m²,Balkón 6 m²,Lodžie 3.2 m²,Terasa 17 m²,Sklep 4 m²,Balkón 14 m²,Enclosed balcony,Terasa 20 m²,Balkón 8 m²,Sklep 58 m²,Lodžie 7 m²,Balkón 1 m²,Balkón 6.1 m²,Sklep 2.4 m²,Terasa 8 m²,Balkón 12 m²,Sklep 3.2 m²,Terasa 12 m²,Terasa 5 m²,Terasa 200 m²,Terasa 78 m²,Terasa 18 m²,Balkón 40 m²,Terasa 50 m²,Terasa 4 m²,Lodžie 9 m²,Sklep 8.1 m²,Sklep 3.1 m²,Lodžie 1 m²,Lodžie 10 m²,Balkón 9 m²,Lodžie 5 m²,Balkón 15 m²,Lodžie 14.6 m²,Terasa 10 m²,Terasa 24 m²,Sklep 12 m²,Lodžie 8 m²,Sklep 7 m²,Lodžie 2 m²,Terasa 1 m²,Terasa 37 m²,Terasa 15 m²,Terasa 13 m²,Balkón 8.73 m²,Terasa 2.67 m²,Sklep 28 m²,Lodžie 15 m²,Terasa 350 m²,Balkón 11 m²,Balkón 2.29 m²,Terasa 16.1 m²,Terasa 14 m²,Balkón 13 m²,Balkón 33 m²,Terasa 29 m²,Terasa 100 m²,Terasa 30 m²,Terasa 7 m²,Terasa 45 m²,Sklep 4.1 m²,Terasa 10.1 m²,Terasa 83 m²,Sklep 6.4 m²,Balkón 96 m²,Terasa 27.6 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Terasa 19 m²,Sklep 20 m²,Terasa 14.1 m²,Terasa 40 m²,Balkón 70 m²,Plot space,Lodžie 12 m²,Terasa 300 m²
"CZK 17,000","CZK 5,600",743404,2+kk,12/1/2022,41 m²,Fully furnished,1,1.0,185.4,1147.42,553.91,1089.01,228.24,1180.13,934.98,744.87,369.73,188.5,Prague - Záběhlice,50.05411,14.48379,,,"CZK 20,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,990","CZK 2,638",745179,2+kk,10/27/2022,42 m²,Partly,2,1.0,360.83,441.85,225.64,259.56,223.73,307.61,120.64,293.95,1131.2,146.07,"Suchý vršek, Prague - Stodůlky",50.04878972222,14.34552777777,,,"CZK 16,628",Prefab concrete,Very good,G,,,,,,,,,,,,Personal,,,,,"CZK 16,628",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,490","CZK 1,815",745178,3+kk,10/27/2022,86 m²,Partly,5,1.0,155.99,862.16,27.77,1996.22,115.38,816.0,519.57,1065.47,876.43,376.14,"Lipnická, Prague - Kyje",50.10929722222,14.55766916666,1.0,,"CZK 22,305",Brick,Very good,C,,,,1.0,,,,,,,,Personal,,,,,"CZK 22,305",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 4,400",744505,3+kk,10/9/2022,94 m²,Partly,2,1.0,47.68,1264.71,656.97,1387.9,395.53,505.14,642.58,613.1,398.54,396.34,"K Vystrkovu, Prague - Modřany",49.99955,14.40699,,,"CZK 42,000",Low-energy,Very good,B,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
"CZK 32,000","CZK 5,000",745170,3+kk,11/1/2022,79 m²,Partly,1,,175.04,155.88,199.58,596.5,254.15,235.44,857.52,472.57,771.66,537.67,"Ke Stírce, Prague - Kobylisy",50.12049,14.46131,,,"CZK 60,000",Brick,Very good,E,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,000","CZK 4,000",240526,2+kk,9/1/2022,62 m²,,7,1.0,275.03,629.24,55.34,441.72,67.99,393.86,323.27,897.37,163.39,111.95,"U Uranie, Prague - Holešovice",50.1067006,14.4519976,1.0,,"CZK 27,000",Brick,,,,,,,1.0,Up to 10 years,,,Luxurious,,,Personal,Central,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,000",532801,2+kk,10/15/2022,52 m²,Partly,2,1.0,93.2,1171.4,127.12,1109.78,645.62,770.51,235.85,289.29,470.72,138.0,"Litoměřická, Prague - Prosek",50.1202262,14.4854965,,,"CZK 46,000",Brick,,G,,,1.0,1.0,1.0,10 to 30 years,,,Standard,,,Personal,Central,,Bathroom unit,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 6,000",744501,2+kk,12/1/2022,45 m²,Unfurnished,6,1.0,96.06,1703.37,234.3,1375.7,273.11,214.33,591.15,237.64,742.6,189.12,"Rembrandtova, Prague - Strašnice",50.06755,14.51236,,,"CZK 14,000",Prefab concrete,Very good,G,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,900","CZK 6,000",714313,2+kk,10/2/2022,54 m²,Fully furnished,2,1.0,272.02,210.14,23.15,386.93,95.61,262.55,143.76,286,485.98,170.46,"Kollárova, Prague - Karlín",50.09127,14.44921,,1.0,CZK 0,Brick,New-build,C,,,1.0,1.0,,Up to 10 years,,,Standard,,,Personal,Central,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 43,000","CZK 10,500",745147,3+kk,10/14/2022,96 m²,Fully furnished,13,1.0,160.09,231.78,139.7,386.05,109.39,363.64,563.06,425.65,443.47,142.21,"Ke Kapslovně, Prague - Žižkov",50.08553,14.4691,,,"CZK 53,500",Low-energy,New-build,G,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
"CZK 15,000","CZK 5,000",483887,2+kk,10/15/2022,36 m²,Fully furnished,3,,349.3,744.42,280.28,361.13,260.09,400.91,416.21,279.98,1128.95,331.77,"Na Okraji, Prague - Veleslavín",50.0891547,14.3400733,,,"CZK 25,000",Brick,,E,,,,,,,,,Standard,,,Personal,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,900","CZK 2,300",708856,Small studio,3/2/2022,33 m²,Partly,3,1.0,175.68,760.66,136.1,1894.72,48.48,714.49,418.06,963.96,774.92,483.07,"Za černým mostem, Prague - Kyje",50.10907,14.5569,,,"CZK 23,000",Brick,New-build,B,,,1.0,,,Up to 10 years,,,Standard,,,Personal,Distance,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,000",704809,Studio,7/1/2022,17 m²,Fully furnished,6,1.0,258.87,1176.88,518.78,460.6,457.79,197.31,707.5,932.29,451.17,572.73,"Lisabonská, Prague - Libeň",50.10365925,14.496393654922,,,"CZK 16,000",Brick,New-build,G,,,,,,,,,,,,Personal,Central,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,900","CZK 3,000",744932,1 bedroom,11/1/2022,32 m²,Unfurnished,1,,51.64,917.32,593.65,770.16,4.61,740.0,595.67,616.65,670.87,414.0,"Husitská, Prague - Žižkov",50.08714,14.44447,,,"CZK 15,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",745112,2+kk,12/1/2022,48 m²,Partly,2,,253.08,172.63,144.96,1116.35,125.03,951.29,353.84,563.95,635.33,189.76,"Voskovcova, Prague - Hlubočepy",50.02952,14.36494,,,"CZK 25,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 10,000",745111,2+kk,10/13/2022,39 m²,Partly,1,1.0,47.35,624.74,139.16,54.88,35.44,112.05,267.04,160.87,300.77,333.98,"Olšanské náměstí, Prague - Žižkov",50.08219,14.45888,,,"CZK 18,000",Brick,Very good,E,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 2,130",745106,Studio,11/1/2022,32 m²,Fully furnished,2,,380.99,892.66,208.81,854.3,556.89,978.94,351.18,2216.89,1226.19,121.56,Prague - Zličín,50.05818,14.28119,,,"CZK 26,000",Brick,New-build,G,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,500","CZK 3,500",745095,Studio,10/30/2022,30 m²,Partly,1,,152.76,611.02,20.34,707.05,97.29,684.98,340.72,341.67,299.98,189.85,Prague - Michle,50.04618,14.46108,,,"CZK 10,500",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000",713312,2+kk,9/1/2022,65 m²,Partly,2,,320.54,804.25,643.24,6158.2,842.45,668.33,418.35,358.48,633.23,430.5,"Moravanská, Prague - Vinoř",50.1484241,14.58219925,,,"CZK 21,000",Brick,Very good,B,,,,1.0,,Up to 10 years,,,Luxurious,,,Personal,Electric boiler,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,990","CZK 3,800",717177,Studio,11/1/2022,21 m²,Partly,2,,482.04,774.37,651.57,2085.85,515.76,750.21,791.76,1553.63,1343.79,826.85,"Pasteurova, Prague - Krč",50.01784,14.46071,,1.0,"CZK 11,790",Brick,Very good,G,,,,,,,,,,,,Personal,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 5,500",608798,3+1,11/1/2022,83 m²,Unfurnished,4,1.0,151.97,883.72,585.3,933.79,589.81,914.64,518.63,217,792.6,57.54,"V Zápolí, Prague - Michle",50.049561,14.465716,1.0,,"CZK 40,000",Prefab concrete,Very good,G,,,,,,,,,,,,Cooperative,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 8,000","CZK 2,500",633605,Small studio,11/1/2022,26 m²,Unfurnished,1,,130.36,861.09,156.19,306.45,114.93,778.36,391.37,514.67,778.62,112.84,"Dolní, Prague - Nusle",50.059834,14.448046,,,"CZK 8,000",Brick,Very good,G,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,490",CZK 999,745085,Studio,10/27/2022,35 m²,Fully furnished,1,,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,"CZK 14,489",Brick,Very good,G,,,,,,,,,,,,Personal,,,,,"CZK 14,489",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 3,000",729672,2 bedroom,10/17/2022,62 m²,Partly,1,1.0,200.61,166.19,23.02,137.79,65.44,186.98,128.66,345.5,166.13,479.79,"Štítného, Prague - Žižkov",50.085196862514,14.450864016521,,,"CZK 40,000",Other,Very good,C,,,,,,,,,,,,,Electric boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,490","CZK 1,049",745071,2 bedroom,10/27/2022,70 m²,Unfurnished,3,,160.18,336.26,54.08,380.17,70.62,299.05,290.97,310.45,470.81,345.02,"Salačova, Prague - Uhříněves",50.02914305555,14.60111583333,,,"CZK 19,539",Brick,Very good,G,,,,,,,,,,,,Personal,,,,,"CZK 19,539",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,900","CZK 1,000",671979,2+kk,10/17/2022,42 m²,Partly,,,152.32,398.53,289.61,644.61,96.73,420.7,292.5,537.13,430.25,214.29,"U Kněžské louky, Prague - Žižkov",50.09451,14.49492,,,"CZK 25,800",Brick,Very good,G,,,,,,30 - 50 years,,,Standard,,,Personal,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,000",504678,2+kk,10/17/2022,73 m²,Fully furnished,2,1.0,97.66,182.06,90.37,108.5,8.34,181.19,283.77,353.17,486.58,337.82,"Dělnická, Prague - Holešovice",50.1029397,14.4486996,,,"CZK 54,000",Brick,Very good,C,,,,,,,,,,,,Cooperative,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 79,000","CZK 20,000",714217,3+kk,10/17/2022,164 m²,Fully furnished,4,1.0,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,,,"CZK 158,000",Other,New-build,B,,,,1.0,,,,,Luxurious,,1.0,Personal,Distance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 6,000",543562,2+kk,11/1/2022,70 m²,Unfurnished,4,1.0,122.31,334.22,74.45,117.66,20.37,233.68,313.83,221.77,581.67,201.54,Prague - Vinohrady,50.0761088,14.4502548,,,CZK 0,Brick,Very good,,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,990","CZK 4,990",745057,3+1,11/1/2022,74 m²,Partly,4,1.0,166.18,373.58,145.85,325.56,204.06,365.34,853.11,194.18,624.28,164.97,"Banskobystrická, Prague - Dejvice",50.09964,14.39189,,,"CZK 24,990",Brick,Very good,C,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 2,000",707096,2+kk,12/1/2022,65 m²,Partly,4,1.0,416.28,581.34,1098.92,1140.71,318.14,677.93,969.47,1043.89,233.55,175.41,"Miroslava Hajna, Prague - Letňany",50.13965,14.52041,,,"CZK 20,000",Brick,New-build,B,,,1.0,1.0,1.0,Up to 10 years,,,Standard,,,Personal,Electric boiler,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 5,000",741037,3+kk,10/1/2022,86 m²,Partly,2,1.0,215.86,646.3,97.29,444.91,98.85,617.11,559.33,677.46,638.21,226.22,Prague - Žižkov,50.08699,14.46262,,,"CZK 30,000",Brick,New-build,A,,,,1.0,,,,,,,,Personal,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,600","CZK 3,244",519664,2+kk,11/1/2022,60 m²,Unfurnished,2,1.0,187.9,402.07,259.91,707.0,575.45,622.25,335.74,405.5,468.62,150.08,"Nad Přehradou, Prague - Horní Měcholupy",50.0424016,14.5519466,,,"CZK 43,688",Brick,New-build,C,,,1.0,1.0,,Up to 10 years,,,Luxurious,,,Personal,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 4,000",742179,2+kk,11/1/2022,61 m²,Partly,7,1.0,172.2,1299.14,576.09,1184.48,701.14,936.2,1129.77,777.73,684.67,355.99,Prague - Strašnice,50.0848,14.484,,1.0,"CZK 30,000",Brick,New-build,B,,,1.0,1.0,1.0,,,,,,,Personal,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,900","CZK 4,936",272233,2+kk,10/15/2022,51 m²,Fully furnished,6,1.0,207.14,431.77,59.18,244.14,99.94,247.69,274.55,703.1,310.97,333.54,"Poupětova, Prague - Holešovice",50.1066008,14.4492252,,,"CZK 25,000",Brick,New-build,G,,,,,,Up to 10 years,,,,,,Personal,Central,,Interior,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 5,000",745028,2+kk,11/1/2022,60 m²,Fully furnished,2,,187.81,311.95,177.73,249.12,151.38,343.53,933.6,114.51,1876.61,188.66,Prague - Jinonice,50.05665,14.37218,,,"CZK 24,000",Brick,New-build,G,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000",744999,2+kk,10/12/2022,50 m²,Fully furnished,5,1.0,244.58,546.29,193.58,371.77,118.18,85.38,194.71,244.42,296.64,284.57,"Sámova, Prague - Vršovice",50.06721,14.44996,,,"CZK 40,000",Brick,Good,G,,,,,,,,,,,,,Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 4,000",744994,2+kk,11/14/2022,50 m²,Fully furnished,1,1.0,136.45,583.45,58.33,538.99,246.19,402.08,557.3,380.6,249.56,172.3,"Brabcova, Prague - Podolí",50.0578,14.42706,,,"CZK 40,000",Brick,Very good,C,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500",660950,Studio,10/1/2022,37 m²,Fully furnished,1,1.0,58.78,415.44,123.63,280.09,0.14,348.3,97.19,129.32,470.2,310.79,"Soukenická, Prague - Nové Město",50.09157,14.43123,,,"CZK 30,000",Brick,Very good,D,,,,1.0,,,,,Standard,,,Personal,Distance,,Interior,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 5,000",744990,1 bedroom,10/12/2022,65 m²,Partly,1,1.0,134.88,918.25,123.31,215.89,41.31,188.32,304.34,475.7,697.01,209.97,"Nikoly Tesly, Prague - Dejvice",50.10586,14.39406,,,"CZK 14,000",Brick,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 4,500",744989,2+kk,11/7/2022,45 m²,Partly,10,1.0,466.42,1334.94,399.5,1217.7,452.45,921.35,332.27,483.5,427.81,136.99,"Hasova, Prague - Modřany",50.01168,14.42791,,,"CZK 20,000",Prefab concrete,Very good,C,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
"CZK 10,000","CZK 3,000",472976,Small studio,10/24/2022,30 m²,Fully furnished,1,,254.54,628.17,233.96,374.62,97.09,234.99,492.8,301.47,333.29,336.8,"V Domově, Prague - Žižkov",50.0931211,14.4835126,,,"CZK 22,000",Brick,Very good,C,,,,,,,,,,,,Personal,Gas boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,000","CZK 4,000",744981,6+1,10/17/2022,160 m²,Fully furnished,3,,243.72,504.53,239.16,560.9,372.26,450.14,300.84,472.43,630.78,356.18,"Bieblova, Prague - Smíchov",50.06594,14.40218,,,"CZK 25,000",Brick,Very good,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
"CZK 17,000","CZK 2,800",671335,1 bedroom,9/4/2022,55 m²,Unfurnished,1,1.0,218.96,279.22,100.73,113.01,48.6,155.53,81.44,237.22,685.21,722.44,"Londýnská, Prague - Vinohrady",50.07377,14.43387,1.0,,"CZK 25,000",Brick,Very good,D,,,,,,,,,Standard,,,Personal,Gas boiler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,500",584725,Studio,9/30/2022,25 m²,Unfurnished,1,,182.35,694.45,457.04,483.78,51.72,338.84,693.38,657.65,1141.66,220.23,"Kounická, Prague - Strašnice",50.078599,14.504137,,,"CZK 29,000",Brick,Very good,A,,,,,,Up to 10 years,,,,,,Personal,,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 5,000",743686,2 bedroom,10/3/2022,55 m²,Partly,2,,148.31,759.34,123.46,524.74,246.98,542.51,325.17,161.33,386.71,217.82,"Na Klášterním, Prague - Břevnov",50.08412,14.34603,,,"CZK 19,000",Prefab concrete,Very good,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 1,500",744829,3+1,10/11/2022,72 m²,Fully furnished,5,1.0,184.33,611.76,188.97,1359.56,470.3,711.39,419.48,262.07,475.66,201.48,"Machkova, Prague - Chodov",50.03347,14.51228,,,"CZK 26,000",Prefab concrete,Very good,G,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,000",CZK 600,693006,Small studio,11/1/2022,25 m²,Unfurnished,5,,37.44,203.26,55.84,66.81,72.48,42.31,131.9,302.54,290.28,340.36,"Žitomírská, Prague - Vršovice",50.06879,14.45567,,,"CZK 10,000",Brick,Good,G,,,,,,,,,,,,Personal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
