Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
460121,"CZK 15,600",50.074587,14.443176,"Moravská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,700","CZK 18,300",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,,,Standard materials and solutions,,Middle floor,,Overall,,169,27,121,533,102,404,206,285,522,276,,,,,,
401143,"CZK 12,500",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,Good,52 m²,"CZK 3,600","CZK 24,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 03. 2022,,Standard materials and solutions,District heating,,,Exterior,C,214,442,432,483,306,438,648,903,831,140,,,,,,
710716,"CZK 18,490",50.12410861111,14.45105888888,"Čimická, Prague - Kobylisy",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,275","CZK 21,765",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,,,,,,,,G,129,911,89,68,310,369,384,605,"1,119",238,,"CZK 21,765

                                
                                
                
i",,,,
510540,"CZK 11,300",50.0539099,14.3425225,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,36 m²,"CZK 4,200","CZK 14,500",Personal,Prefab concrete building,Furnished,8,No,No,Yes,No,No,No,No,,,,,,,,,264,571,261,577,480,226,399,199,"1,175",166,,,,,,
468373,"CZK 15,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,800",,Personal,Low-energy building,Partially furnished,3,No,No,No,No,No,Yes,No,,,,,,,,B,391,821,433,633,148,676,500,368,365,124,Yes,,,,,
560871,"CZK 19,000",50.0467784,14.5206332,Prague - Hostivař,2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,Yes,Yes,Yes,No,16. 06. 2022,,Premium materials and solutions,District heating,Middle floor,,Overall,B,210,"1,221",293,"1,184",263,351,564,285,"1,054",71,,,,,,
710699,"CZK 9,990",50.02972083333,14.44998888888,"Štúrova, Prague - Krč",Studio,Good,26 m²,"CZK 3,100","CZK 13,090",Personal,Prefab concrete building,Partially furnished,,No,No,No,No,No,No,No,,,,,,,,G,113,"1,284",200,101,713,832,"1,163",548,369,,,"CZK 13,090

                                
                                
                
i",,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,200","CZK 23,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,,Premium materials and solutions,Gas boiler,,,Interior,G,184,"1,129",323,565,140,485,462,303,711,319,,,,,,
710118,"CZK 20,000",50.06355,14.45312,"Petrohradská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Unfurnished,5,No,Yes,No,No,No,Yes,No,14. 03. 2022,,,,,,,G,127,584,125,706,5,569,367,393,371,450,,,,,,
575334,"CZK 25,000",50.0312027,14.4462594,"Pod Višňovkou, Prague - Krč",3 bedroom,Excellent,98 m²,"CZK 7,000","CZK 30,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,Yes,01. 05. 2022,,,Gas boiler,Raised ground floor,500 m²,Overall,D,138,"1,466",435,"1,412",434,856,882,"1,114",934,755,,,,,,
695007,"CZK 14,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,New build,30 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,,,B,171,523,79,246,9,188,385,347,96,262,,,,,,
692406,"CZK 15,000",50.08455,14.4042,"Újezd, Prague - Malá Strana",1 bedroom,Excellent,25 m²,"CZK 5,000","CZK 10,000",Other,Brick building,Furnished,2,No,No,No,No,No,No,No,15. 12. 2021,,,District heating,Middle floor,,Interior,G,66,390,0,445,32,468,170,164,247,253,,,,,,
710458,"CZK 5,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,Excellent,25 m²,,CZK 500,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,05. 04. 2022,,Standard materials and solutions,,,10 m²,,G,359,851,433,768,887,703,310,,,,,,,,,
180914,"CZK 11,000",50.0621567,14.4516187,"Bartoškova, Prague - Nusle",Studio,,45 m²,"CZK 2,700","CZK 22,000",Cooperative,Brick building,Furnished,2,No,No,No,No,No,No,No,,,,,,,,,253,848,363,583,381,720,611,191,837,248,,,,,,
66363,"CZK 14,000",50.0459523,14.4449268,"Obětí 6. května, Prague - Krč",2 bedroom,,35 m²,CZK 500,"CZK 20,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,,Middle floor,,Overall,,331,532,191,315,246,272,366,559,826,191,,,,,,
710662,"CZK 19,000",50.0891306,14.4830616,"Olgy Havlové, Prague - Žižkov",2 bedroom,New build,64 m²,"CZK 2,500","CZK 38,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,Yes,15. 04. 2022,,,,,,,G,464,822,459,582,252,625,449,312,310,139,,,,,,
710643,"CZK 20,000",50.07424,14.43011,"Legerova, Prague - Nové Město",Studio,New build,30 m²,"CZK 4,000","CZK 30,000",Personal,Other,Furnished,5,No,No,Yes,No,No,Yes,No,16. 03. 2022,,,,,,,B,136,558,76,29,35,206,377,496,453,502,,,,,,
539268,"CZK 11,500",49.9848776,14.3593628,"náměstí Osvoboditelů, Prague - Radotín",1 bedroom with open-plan kitchen,,48 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,,,,,199,172,98,548,148,422,532,727,496,45,,,,,,
705700,"CZK 14,000",49.99128,14.40904,"U Vlečky, Prague - Modřany",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 4,000","CZK 25,000",Personal,Low-energy building,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 02. 2022,,,,,,Interior,G,258,214,226,"1,151",29,,,,,,,,,,,
710630,"CZK 18,000",50.04487,14.46429,"Na Záhonech, Prague - Michle",Studio,Excellent,52 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,,,,A,235,978,329,"1,036",354,510,340,396,668,273,,,,,,
646029,"CZK 10,000",50.07513,14.38313,"U Pernikářky, Prague - Smíchov",Studio,Excellent,21 m²,"CZK 2,043","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,27. 07. 2021,,,,,,,D,533,"1,143",696,"1,324",746,"1,383",721,327,"1,097",363,,,,,,
705686,"CZK 14,000",50.04577,14.32639,"Sezemínská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,400","CZK 28,000",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,,,,,,,G,412,506,450,376,286,453,42,215,432,4,,,,,,
710267,"CZK 28,000",50.083,14.41534,"Konviktská, Prague - Staré Město",3 bedroom,Excellent,74 m²,"CZK 6,000","CZK 28,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,,,,,,,D,492,756,118,498,26,413,483,713,441,302,,,,,,
553707,"CZK 12,000",50.070908,14.4518602,"Moskevská, Prague - Vršovice",Small studio,,29 m²,"CZK 1,500","CZK 24,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,,,,,,53,582,16,165,45,437,94,344,272,260,,,,,,
376246,"CZK 13,000",50.1287704,14.4513024,"Paláskova, Prague - Kobylisy",1 bedroom,Excellent,33 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,04. 03. 2022,,,District heating,,,,G,217,105,764,359,408,843,565,"1,441",243,,,,,,,
498710,"CZK 11,300",50.066905652166,14.431690307952,"Na Folimance, Prague - Vinohrady",Studio,,33 m²,"CZK 2,700","CZK 14,000",Personal,Brick building,Furnished,5,No,No,No,No,No,No,No,,1 to 10 years years,Standard materials and solutions,,Middle floor,,Overall,,361,644,260,752,162,382,418,471,3,147,,,,,,
710589,"CZK 11,000",50.0102,14.46708,"Dobronická, Prague - Libuš",Studio,New build,41 m²,"CZK 2,500","CZK 22,000",Personal,Brick building,Unfurnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,,,,,,,B,52,360,489,438,525,975,"1,331","1,477","1,327",,,,,,,
614231,"CZK 12,000",50.103461,14.454121,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,,6,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,,,,,,,B,36,463,20,195,106,104,641,603,181,546,,,,,,
470822,"CZK 8,000",50.0120743,14.4201057,"Mazancova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,500","CZK 12,500",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,Yes,Yes,No,15. 04. 2022,30 to 50 years years,Premium materials and solutions,District heating,Middle floor,,Exterior,C,250,"1,074",196,976,"1,020","1,001",325,170,"1,096",294,,,,,,
709919,"CZK 18,000",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Furnished,1,No,No,No,Yes,No,Yes,No,01. 05. 2022,,,,,,,G,419,363,210,351,"1,148","1,116",743,904,84,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,550","CZK 55,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,Yes,Yes,16. 03. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,B,163,"1,180",257,"1,235",458,249,195,728,919,192,Yes,,,,,
343623,"CZK 10,000",50.0447151,14.4378787,"Stallichova, Prague - Krč",1 bedroom,,30 m²,"CZK 3,000","CZK 20,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 02. 2022,,,District heating,Top floor,,,,275,538,103,680,393,638,347,348,362,160,,,,,,
694990,"CZK 27,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 27,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,1 to 10 years years,,,,,,B,188,545,95,268,25,205,407,369,113,246,,,,,,
710052,"CZK 14,000",50.00821,14.4063,"Vojtova, Prague - Modřany",1 bedroom,Excellent,51 m²,"CZK 4,500","CZK 18,500",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,10. 03. 2022,,,,Ground floor,,Overall,G,150,"1,086",483,989,492,725,257,690,"1,373",207,,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,Excellent,27 m²,"CZK 3,200","CZK 22,000",Personal,Prefab concrete building,Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,,,District heating,,,Interior,C,69,"1,240",280,57,704,788,"1,119",504,325,,,,,,,
699541,"CZK 18,700",50.10887,14.47533,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 1,700","CZK 38,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,11. 03. 2022,1 to 10 years years,Premium materials and solutions,Electric boiler,Top floor,,Overall,G,306,813,278,526,301,356,408,635,375,200,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,Excellent,112 m²,"CZK 5,581",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,21. 03. 2022,,,,,,,F,82,240,76,129,72,4,335,424,475,805,,,,,,
646971,"CZK 16,500",50.069361,14.457193,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 1,500","CZK 20,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,,Standard materials and solutions,Gas boiler,Middle floor,,Overall,G,172,367,79,144,97,142,224,244,442,203,,,,,,
710546,"CZK 29,000",50.1060796,14.4540639,"U Uranie, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 6,000","CZK 29,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,,,,,,,C,205,629,135,441,133,395,474,894,294,243,,,,,,
707806,"CZK 53,000",50.06149,14.36633,"Na Pomezí, Prague - Košíře",4 bedroom,New build,159 m²,"CZK 16,000","CZK 69,000",Personal,Low-energy building,Unfurnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,1 to 10 years years,Premium materials and solutions,District heating,Ground floor,221 m²,,B,198,901,894,"1,454","1,077",988,476,505,"1,076",337,Yes,,,,,
591600,"CZK 13,000",50.035578,14.410744,"Nad Malým Mýtem, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,600","CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2020,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,Interior,E,183,357,225,246,209,387,265,"1,108",138,,,,,,,
262439,"CZK 14,800",50.0730669,14.394531,"Grafická, Prague - Smíchov",2 bedroom,,62 m²,CZK 700,"CZK 15,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,19. 03. 2022,,,,Middle floor,,,,169,876,61,567,41,658,17,"1,014",925,315,,,,,,
344274,"CZK 16,400",50.0828449,14.3705363,"Hošťálkova, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,500","CZK 16,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,Yes,01. 05. 2022,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,233,612,232,247,231,407,410,564,510,487,,,,,,
563249,"CZK 16,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 03. 2022,,Standard materials and solutions,Gas boiler,Ground floor,,Overall,,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,,,,,,
575002,"CZK 12,000",50.0570457,14.4400154,"Soudní, Prague - Nusle",Small studio,Excellent,35 m²,CZK 500,"CZK 24,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,10. 03. 2022,,Standard materials and solutions,Gas boiler,,,Interior,D,133,"1,323",350,629,244,656,543,480,530,262,,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,Excellent,45 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,,Standard materials and solutions,,,,,,129,59,413,154,169,20,560,497,952,785,,,,,,
688938,"CZK 25,000",50.1098988,14.4980466,Prague - Vysočany,Studio,New build,38 m²,"CZK 5,000","CZK 30,000",Personal,Low-energy building,,,No,Yes,No,No,No,No,No,Ihned,,,,,,,A,83,266,76,157,42,169,510,686,283,351,,,,,,
710454,"CZK 14,500",50.04171,14.56964,"Mantovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 4,500","CZK 29,000",Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,14. 03. 2022,,,,,,,A,248,989,534,801,687,504,651,641,"1,291",551,,,,,,
552580,"CZK 16,000",50.057315,14.4416437,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,500","CZK 20,000",Cooperative,Brick building,Furnished,,No,No,Yes,No,No,No,No,01. 04. 2022,,Standard materials and solutions,Gas boiler,Raised ground floor,,Overall,,79,"1,174",296,774,274,692,470,445,676,189,,,,,,
705510,"CZK 8,106",50.05397,14.3422,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 7,894","CZK 27,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,District heating,,,,B,243,534,240,539,442,204,423,163,"1,153",129,,,,,,
710438,"CZK 16,900",50.12504,14.48272,"Děčínská, Prague - Střížkov",3 bedroom,Good,85 m²,"CZK 3,500","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,6,No,No,No,Yes,No,Yes,No,15. 03. 2022,,,,Middle floor,,,G,331,"1,361",223,"1,371",131,554,119,426,457,198,,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,,120 m²,"CZK 8,000","CZK 18,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,Yes,No,No,,,,,Top floor,,,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,,,,,,
658789,"CZK 13,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Small studio,Excellent,30 m²,CZK 950,"CZK 22,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,,,Gas boiler,Middle floor,,,C,184,143,6,326,135,425,130,356,84,98,,,,,,
690553,"CZK 13,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",Studio,Excellent,30 m²,CZK 760,"CZK 25,000",Personal,Other,Partially furnished,1,No,No,No,No,No,Yes,No,29. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,Overall,B,173,144,56,115,75,165,167,383,199,457,,,,,,
687893,"CZK 18,000",50.05786,14.28258,"Sazovická, Prague - Zličín",1 bedroom with open-plan kitchen,,67 m²,"CZK 3,900","CZK 20,000",Personal,Other,,6,Yes,No,Yes,No,No,No,Yes,04. 04. 2022,,,,,,,G,255,920,795,725,809,849,198,"1,071",158,,,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,Excellent,46 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,,,,,,,G,251,837,87,390,146,303,395,262,429,278,,,,,,
710384,"CZK 11,000",50.12737,14.42118,"Sosnovecká, Prague - Troja",1 bedroom,Excellent,29 m²,"CZK 2,294","CZK 13,294",Personal,Prefab concrete building,Unfurnished,6,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,District heating,Middle floor,,Overall,G,377,296,193,366,124,274,688,"1,030","1,055",326,,,,,,
389966,"CZK 16,900",50.0757959,14.4544847,Prague - Vinohrady,1 bedroom with open-plan kitchen,Good,50 m²,"CZK 1,900","CZK 30,000",Cooperative,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 07. 2021,1 to 10 years years,Premium materials and solutions,Other,Raised ground floor,60 m²,Interior,G,61,333,90,188,77,225,27,584,688,201,,,,,,
710376,"CZK 14,000",50.1030611,14.4357051,"U Smaltovny, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,000","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,,,,,,G,354,886,122,398,89,238,420,388,888,,,,,,,
285346,"CZK 15,500",50.0127154,14.623104,Prague - Kolovraty,1 bedroom with open-plan kitchen,,60 m²,"CZK 2,500",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,Central heating,,,Interior,,78,498,293,157,95,181,502,409,176,,,,,,,
698777,"CZK 32,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,Excellent,126 m²,"CZK 7,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,08. 03. 2022,,,,,,,G,171,212,116,136,19,176,492,383,293,,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,,Standard materials and solutions,Central heating,Raised ground floor,,Overall,,425,779,668,351,314,585,"1,221",720,601,,,,,,,
603152,"CZK 19,900",50.096952,14.4652,"Molákova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,200","CZK 20,000",Personal,Other,Furnished,2,No,Yes,No,No,No,Yes,No,01. 01. 1970,,Premium materials and solutions,District heating,,,Overall,B,108,"1,177",92,"1,032",226,771,442,685,901,149,,,,,,
543869,"CZK 30,000",50.0919232,14.4220003,"U Milosrdných, Prague - Staré Město",1 bedroom with open-plan kitchen,,71 m²,"CZK 4,000","CZK 34,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,ihned,,Premium materials and solutions,Gas boiler,Top floor,,Overall,C,241,450,162,290,107,135,333,430,340,300,,,,,,
369123,"CZK 9,576",50.0533601,14.5251682,"Švehlova, Prague - Hostivař",Studio,Excellent,36 m²,"CZK 4,424","CZK 14,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,21. 03. 2022,10 to 30 years years,,District heating,Middle floor,,,D,60,612,207,575,395,616,940,506,354,171,Yes,,,,,
710345,"CZK 22,000",50.08636,14.46054,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,58 m²,CZK 10,"CZK 22,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,14. 03. 2022,,,,,,,B,98,419,1,617,312,391,324,360,492,213,,,,,,
664272,"CZK 6,000",50.0176154,14.3496341,Prague - Slivenec,Other,Excellent,11 m²,"CZK 1,000","CZK 2,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,09. 08. 2021,10 to 30 years years,Standard materials and solutions,Other,,,,A,354,824,"1,063","1,128",856,"1,316",228,,,,,,,,,
427251,"CZK 45,000",50.090822,14.4293197,"Soukenická, Prague - Nové Město",4 bedroom,Excellent,161 m²,"CZK 5,000","CZK 45,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,Yes,No,09. 03. 2022,,Premium materials and solutions,Central heating,Middle floor,16 m²,Overall,,128,308,161,136,56,214,32,276,372,422,,,,,,
709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 2,000","CZK 78,000",Cooperative,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,,,,,,,G,154,840,"1,433",272,"1,491",97,,,,,,,,,,
709032,"CZK 18,000",50.04829,14.30282,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,No,No,01. 06. 2022,,,,,,,B,378,322,169,334,"1,107","1,075",702,863,43,,,,,,,
546070,"CZK 12,000",50.138952817143,14.513084457672,"Stará náves, Prague - Letňany",Studio,New build,34 m²,"CZK 4,500","CZK 16,500",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,09. 03. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,Overall,A,390,393,567,846,295,344,454,723,703,146,Yes,,,,,
