Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Designe,Reconstruction,Cellar,Plot type,Age,New-build,Balcony,Terrace,Parking,Garage,Administrative fee,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 37,500","CZK 12,500",,719138,2+kk,7/23/2022,4,,,60 m²,Fully furnished,,,,,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,1.0,,,,,,,,,,,,,
"CZK 24,000","CZK 4,500","CZK 28,500",722549,2+kk,9/19/2022,3,Low-energy,,65 m²,Fully furnished,Very good,,B,,227.46,691.34,588.99,525.99,212.85,1168.42,616.53,267.86,519.55,82.08,Prague - Smíchov,50.06063,14.39124,,,,1.0,,,,1.0,,1.0,1.0,,,
"CZK 18,000","CZK 4,500","CZK 36,000",723778,2 bedroom,9/1/2022,1,Brick,,44 m²,Fully furnished,Very good,,G,,352.32,225.43,4.78,266.05,15.87,445.04,295.47,480.36,839.24,181.21,Prague - Vinohrady,50.0793,14.45253,,,,1.0,,,,,,,,,,
"CZK 6,000","CZK 2,000","CZK 10,000",500609,Small studio,8/1/2022,3,Prefab concrete,Central,20 m²,Fully furnished,,Personal,B,,164.07,144.9,188.6,585.53,243.18,224.47,830.61,406.62,704.96,432.45,"U Stírky, Prague - Libeň",50.1199233,14.461903,1.0,,,,,,,,,,,,,
"CZK 22,000","CZK 7,000","CZK 30,000",726131,3+kk,9/1/2022,1,Prefab concrete,,75 m²,Partly,New-build,,G,,293.03,747.33,190.4,1402.37,690.09,946.06,683.15,596.45,465.93,587.53,Prague - Troja,50.12618,14.43343,1.0,,,,,,1.0,,,,,,,
"CZK 14,000","CZK 3,000","CZK 21,000",619848,1 bedroom,8/1/2022,2,Brick,Distance,37 m²,Fully furnished,Very good,Personal,F,,406.36,1419.35,472.02,1091.68,228.99,459.35,284.7,341.71,361.7,289.39,"Královická, Prague - Strašnice",50.065369,14.5102,1.0,Standard,,,,,,,,,,,,
"CZK 7,500",CZK 0,"CZK 15,000",724692,3+1,8/1/2022,5,Prefab concrete,Distance,63 m²,Fully furnished,Very good,Personal,G,1.0,104.67,745.53,173.45,868.68,402.1,153.89,477.35,366.26,945.52,155.81,Prague - Chodov,50.02711,14.52102,1.0,,Complete,1.0,,,,1.0,,,,,,
"CZK 12,500","CZK 4,400","CZK 15,000",213656,2+kk,9/1/2022,1,Brick,Gas boiler,44 m²,Fully furnished,Good,Personal,,,167.13,390.06,210.36,522.97,236.77,480.03,273.63,521.59,468.46,208.08,"U nových domů I, Prague - Krč",50.0468902,14.4410624,,Standard,Complete,1.0,,Over 50 years,,,,,,,,
"CZK 14,000","CZK 4,500","CZK 30,000",726029,2 bedroom,9/1/2022,3,Brick,Central,54 m²,Fully furnished,Good,,G,,265.56,734.43,286.13,412.51,233.42,523.7,250.16,265.15,202.77,221.9,Prague - Vršovice,50.06945,14.46176,1.0,Standard,,,,Over 50 years,,,,,,,,
"CZK 30,000","CZK 10,000",,718922,Studio,7/23/2022,5,,,45 m²,Fully furnished,,,,,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,1.0,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",,718920,2+kk,8/4/2022,3,,,60 m²,Fully furnished,,,,,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,1.0,,,,,,,1.0,1.0,,,,,
"CZK 23,000","CZK 4,260","CZK 40,000",726152,2+kk,7/17/2022,3,Low-energy,,52 m²,Fully furnished,New-build,,B,,114.0,972.18,321.77,332.19,471.11,416.72,438.84,1706.01,652.65,149.4,Prague - Třebonice,50.05608,14.2904,1.0,,,1.0,,,1.0,1.0,,1.0,,,,
"CZK 33,750","CZK 11,250",,719175,2 bedroom,7/23/2022,-1,,,50 m²,Fully furnished,,,,,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,1.0,,,,,,,,,,,,,
"CZK 33,750","CZK 11,250",,718218,2+kk,7/23/2022,2,,,45 m²,Fully furnished,,,,,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,1.0,,,,,,,,,,,,,
"CZK 16,490","CZK 4,447","CZK 20,937",719087,2 bedroom,7/22/2022,4,Brick,,71 m²,Fully furnished,Very good,Personal,D,1.0,181.09,278.72,199.28,2296.51,139.69,392.85,251.23,475.95,1250.09,245.43,"Na Mlejnku, Prague - Braník",50.03828527777,14.41014416666,1.0,,,,,,,,,,,"CZK 20,937",,
"CZK 19,000","CZK 4,000","CZK 35,000",725615,3+1,7/12/2022,2,Brick,,75 m²,Partly,Very good,,G,1.0,232.12,5.18,458.98,3278.39,848.82,3283.8,403.44,84.36,757.46,514.95,Prague - Kolovraty,50.01347,14.62818,,,,,,,,,,1.0,,,,
"CZK 15,900","CZK 1,800","CZK 15,900",532910,2+kk,9/1/2022,3,Brick,,46 m²,Fully furnished,,Personal,C,,207.24,400.87,126.68,436.7,153.08,393.75,189.94,561.7,508.57,248.18,Prague - Krč,50.0465611,14.4418857,1.0,,,1.0,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 25,000",625904,1 bedroom,9/1/2022,3,Other,Distance,38 m²,Partly,New-build,Personal,G,,292.96,422.85,111.6,221.5,100.33,316.51,300.02,474.98,301.86,371.22,"Pod Stupni, Prague - Vršovice",50.068238,14.451752,1.0,,Interior,,,Up to 10 years,1.0,,,,1.0,,,
"CZK 12,000","CZK 3,000","CZK 20,000",477437,Studio,9/1/2022,2,Brick,Central,44 m²,Fully furnished,New-build,Personal,,,101.16,1085.19,961.77,1198.62,333.0,813.72,951.15,814.12,466.46,128.31,"Fikerova, Prague - Modřany",49.9990389,14.4107696,1.0,Standard,,,,Up to 10 years,1.0,1.0,,,,,,
"CZK 13,000","CZK 3,000","CZK 20,000",726156,Studio,7/17/2022,4,Other,Distance,36 m²,Fully furnished,New-build,Personal,G,,78.37,935.0,1337.38,2528.0,483.59,1888.46,1555.72,1953.25,1129.5,1209.25,Prague - Dolní Měcholupy,50.05623,14.54736,1.0,,,,,10 to 30 years,,1.0,,,,,,
"CZK 22,500","CZK 5,500","CZK 28,000",726148,2 bedroom,8/1/2022,2,Brick,,67 m²,Partly,Very good,,G,,732.67,524.1,711.78,1524.96,305.51,1047.89,590.4,485.73,128.14,417.23,Prague - Střešovice,50.08958,14.38264,1.0,,,1.0,,,,1.0,,1.0,,,,
"CZK 16,000","CZK 1,600","CZK 18,000",478756,2+kk,8/1/2022,2,Brick,,45 m²,Unfurnished,,Personal,,,249.54,548.55,122.43,237.02,53.56,232.8,153.57,683.69,213.77,140.49,"Jaselská, Prague - Bubeneč",50.099138,14.4026975,1.0,,,,,,,,,,,,,
"CZK 18,900","CZK 3,000","CZK 37,800",725594,2+kk,8/1/2022,2,Other,,64 m²,Partly,New-build,,C,,312.75,709.44,672.23,713.76,959.04,780.68,694.7,305.37,654.72,252.49,Prague - Háje,50.032,14.53934,1.0,,,1.0,,,1.0,,,,,,,
"CZK 16,000",CZK 700,"CZK 16,000",620655,3+kk,9/1/2022,1,Brick,Gas boiler,101 m²,Partly,Very good,Personal,G,,100.37,279.0,89.95,238.18,11.52,52.47,275.27,287.65,628.68,296.42,"Ječná, Prague - Nové Město",50.075923,14.42155,,Standard,,,,,,,,,,,,
"CZK 22,000","CZK 3,000","CZK 22,000",311816,2 bedroom,7/12/2022,3,Brick,,46 m²,Fully furnished,Very good,Personal,,,140.52,931.28,212.86,415.83,141.84,828.45,460.55,460.02,899.19,361.44,"ulice Kloboučnická, Prague - Nusle",50.0613501,14.4500792,1.0,,,,,,,1.0,,,,,,
"CZK 17,900","CZK 2,000","CZK 17,900",632623,Studio,7/12/2022,6,Brick,,30 m²,Fully furnished,Very good,Personal,G,,139.85,930.61,212.2,415.16,141.18,827.78,459.88,459.35,898.53,360.77,"Kloboučnická, Prague - Nusle",50.061349,14.45007,1.0,Standard,Complete,,,,,,1.0,,,,,
"CZK 12,000",CZK 400,CZK 0,540948,2+kk,10/1/2022,3,Brick,,47 m²,Partly,,Personal,,,92.58,1203.01,153.73,877.55,214.8,713.28,153.89,858.54,1142.79,1146.65,Prague - Vysočany,50.1017181,14.504162,,,,,,,,,,,,,,
"CZK 22,000","CZK 6,500","CZK 25,000",470990,3+1,9/1/2022,13,Prefab concrete,Distance,76 m²,Fully furnished,Very good,Cooperative,,,287.4,552.12,45.19,594.8,598.29,570.2,327.15,187.02,581.53,164.54,"Hostýnská, Prague - Malešice",50.0823042,14.4937458,1.0,,,1.0,,,,1.0,,,,,,
"CZK 16,000","CZK 1,700","CZK 31,000",372458,2+kk,8/1/2022,2,Brick,,47 m²,Partly,,Personal,,,96.9,240.13,31.3,88.14,59.09,109.35,248.58,275.21,564.15,327.9,"Štefánikova, Prague - Smíchov",50.0769418,14.4042068,1.0,,Complete,1.0,,,,,,,,,,
"CZK 17,500","CZK 4,500","CZK 22,000",720712,3+kk,6/1/2022,3,Prefab concrete,Distance,57 m²,Partly,Very good,Personal,G,1.0,217.36,722.43,413.73,1349.43,352.0,524.81,396.78,976.92,519.49,49.09,Prague - Lhotka,50.02405,14.44971,,,Complete,1.0,,,,,,1.0,,,,
"CZK 20,000","CZK 4,000","CZK 25,000",724486,3+kk,7/2/2022,5,Prefab concrete,Central,66 m²,Fully furnished,Very good,,G,1.0,309.03,931.93,419.23,2591.51,650.09,1438.97,349.52,1707.87,845.82,252.27,Prague - Kamýk,50.00735,14.45384,1.0,Standard,Complete,,,,,,,,,,,
"CZK 12,000","CZK 2,500","CZK 10,000",669796,1 bedroom,9/1/2022,4,Brick,Distance,38 m²,Partly,Good,Personal,G,,129.48,591.67,336.27,589.78,201.71,106.02,212.44,692.18,335.11,1.01,Prague - Letňany,50.13653,14.50956,,Standard,,1.0,,,,1.0,,,,,,
"CZK 21,000","CZK 5,100","CZK 21,000",725190,3+kk,7/9/2022,-1,Brick,,68 m²,Unfurnished,Very good,,D,,82.25,1105.99,152.64,420.57,148.09,346.95,201.53,446.88,596.51,192.06,Prague - Bubeneč,50.10753,14.39572,1.0,Standard,Complete,,,,,,,,,,,
"CZK 6,000","CZK 2,400","CZK 8,400",10302,3+kk,8/1/2022,2,Brick,Gas boiler,58 m²,Fully furnished,Very good,Personal,B,,157.11,1352.38,375.47,2518.04,504.81,1443.4,398.49,1404.49,668.56,1189.83,Prague - Ruzyně,50.083722,14.313213,,Standard,Complete,,,10 to 30 years,,,,1.0,,,,
"CZK 35,000","CZK 7,500","CZK 70,000",726113,4+kk,7/17/2022,3,Brick,Central,116 m²,Partly,Very good,Personal,C,,213.16,1557.4,113.33,1597.38,167.25,156.32,725.71,314.88,1252.41,63.57,Prague - Hostivař,50.04466,14.51691,1.0,,,1.0,,,,1.0,,1.0,1.0,,,
"CZK 19,500","CZK 4,500","CZK 35,000",726110,3+1,7/17/2022,4,Prefab concrete,,68 m²,Partly,Good,,G,,138.81,1252.02,132.54,969.12,117.38,243.68,589.95,258.73,717.05,233.74,Prague - Strašnice,50.06783,14.49657,,,,1.0,,,,,,,,,,
"CZK 14,900","CZK 2,500","CZK 20,000",207834,Studio,9/1/2022,2,Brick,,43 m²,Fully furnished,Very good,Personal,C,,431.03,856.99,22.4,744.45,393.24,483.19,256.12,739.07,1736.32,530.39,"Za zámečkem, Prague - Jinonice",50.054243,14.3533848,1.0,Standard,,1.0,,10 to 30 years,,1.0,,,,,,
"CZK 30,000",CZK 0,"CZK 35,000",670901,3+1,8/20/2022,5,Brick,,86 m²,Fully furnished,Very good,Personal,C,,42.06,109.28,108.48,117.56,60.75,316.65,338.04,399.4,594.48,747.7,"Italská, Prague - Vinohrady",50.07689,14.43564,1.0,Luxurious,Complete,,,,,,,,,,,
"CZK 18,500","CZK 2,500","CZK 30,000",612997,2+kk,9/1/2022,2,Prefab concrete,Central,43 m²,Partly,Very good,Personal,,,345.81,1564.53,580.73,1494.4,665.07,1339.74,266.38,953.97,2333.89,265.06,"Dolákova, Prague - Bohnice",50.134462,14.409814,,,Complete,1.0,,,,,,1.0,,,,
"CZK 8,500","CZK 2,000","CZK 8,000",726093,2 bedroom,8/1/2022,1,Brick,,57 m²,Partly,Very good,,C,,167.43,1060.88,159.37,912.58,251.61,1289.45,107.95,151.34,462.97,190.05,Prague - Vysočany,50.10102,14.48976,,,,,,,,,,,,,,
"CZK 14,500","CZK 4,000","CZK 14,500",715418,Studio,5/23/2022,1,Other,Gas boiler,34 m²,Partly,New-build,Personal,B,,221.33,600.7,232.39,1445.52,43.25,397.83,201.27,201.27,37.59,102.09,Prague - Chodov,50.0367596,14.5056446,1.0,Luxurious,,,,Up to 10 years,,1.0,,,1.0,,,
"CZK 16,000",CZK 650,"CZK 16,000",614479,2+kk,8/1/2022,4,Brick,,44 m²,,Very good,Personal,G,,169.08,650.58,101.09,427.24,12.72,425.58,240.18,371.72,682.67,387.3,"Mexická, Prague - Vršovice",50.07204,14.45737,,,,,,,,,,,,,,
"CZK 22,000","CZK 5,500","CZK 25,000",599055,3+kk,7/31/2022,4,Brick,Central,65 m²,Fully furnished,Very good,Personal,B,,150.17,566.58,110.04,154.72,5.49,36.28,237.4,797.43,337.54,216.54,"Palackého, Prague - Nové Město",50.081063,14.42358,1.0,,,,,,,,,,,,,
"CZK 20,000","CZK 2,000","CZK 22,000",587383,1 bedroom,9/1/2022,3,Brick,,43 m²,Partly,,Personal,F,,116.65,261.09,121.37,411.68,148.87,163.0,265.66,462.14,620.49,215.66,"Na Skalce, Prague - Smíchov",50.067809,14.400118,,,Complete,,,,,1.0,,,,,,
"CZK 45,000","CZK 7,000","CZK 90,000",726083,2 bedroom,7/17/2022,4,Brick,,75 m²,Fully furnished,Very good,,E,,175.91,451.22,76.55,200.12,61.87,336.74,535.56,596.58,855.68,467.15,Prague - Nové Město,50.07405,14.4145,,,,,,,,,,,,,,
"CZK 30,000","CZK 7,000","CZK 60,000",726082,1 bedroom,7/17/2022,-1,Brick,,46 m²,Fully furnished,New-build,Personal,E,,175.91,451.22,76.55,200.12,61.87,336.74,535.56,596.58,855.68,467.15,Prague - Nové Město,50.07405,14.4145,,Luxurious,Complete,,,Over 50 years,,,,,,,,
"CZK 13,000","CZK 2,594","CZK 26,000",720813,Studio,6/20/2022,-1,Brick,,25 m²,Fully furnished,Very good,,G,,137.06,632.72,122.92,729.05,182.8,667.06,469.01,536.76,407.64,432.27,Prague - Vinohrady,50.0687,14.43365,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 30,000",705981,2+kk,9/1/2022,1,Other,Other,46 m²,Partly,Very good,Personal,C,,124.98,538.05,121.55,184.75,182.23,558.84,300.08,228.47,431.04,520.36,"Štítného, Prague - Žižkov",50.085145490135,14.451201540531,1.0,Standard,Complete,,,Up to 10 years,,,,,,,,
"CZK 10,000","CZK 3,500","CZK 19,000",199011,Studio,8/1/2022,1,Brick,Central,28 m²,Partly,,Personal,,,373.59,1602.04,1033.09,2251.86,520.53,1593.77,945.34,1138.55,1293.86,1194.62,Prague - Hlubočepy,50.0390277185,14.4042299673,,Standard,Interior,,,Up to 10 years,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 30,000",536912,2+kk,12/31/2021,2,Brick,,70 m²,Fully furnished,,Personal,,,155.94,1302.44,579.47,1187.86,705.22,968.67,1133.16,782.5,690.37,360.76,Prague - Strašnice,50.0848545,14.483906,1.0,Luxurious,,1.0,,Up to 10 years,1.0,1.0,,1.0,1.0,,,
"CZK 23,000","CZK 6,000","CZK 23,000",725537,3+1,7/12/2022,2,Brick,,95 m²,Partly,Very good,,C,1.0,122.04,1556.31,754.1,1098.46,232.83,852.47,796.23,194.73,808.0,827.11,Prague - Troja,50.12028,14.44105,1.0,,,1.0,,,,,,1.0,,,,
"CZK 23,500","CZK 5,100","CZK 23,500",725432,3+1,7/18/2022,4,Prefab concrete,,78 m²,Partly,Very good,,G,,413.79,1500.22,327.01,652.85,309.48,320.97,627.52,269.77,1171.62,122.62,Prague - Kobylisy,50.12823,14.44844,,,,1.0,,,,1.0,,,,,,
"CZK 14,500","CZK 3,500","CZK 29,000",725219,2+kk,9/1/2022,2,Brick,,38 m²,Partly,Very good,,C,,292.04,365.52,896.92,5306.03,435.24,878.71,775.91,618.54,441.25,96.29,Prague - Vinoř,50.14269,14.57575,1.0,,,1.0,,,,,,1.0,,,,
"CZK 15,000",CZK 700,"CZK 15,000",606810,3+1,9/1/2022,2,Brick,Gas boiler,75 m²,Partly,Very good,Personal,G,,207.69,482.27,84.36,438.85,95.84,148.6,275.64,425.8,739.88,517.15,Prague - Nové Město,50.07184,14.429817,,Standard,,,,Over 50 years,,1.0,,,,,,
"CZK 12,000","CZK 4,000","CZK 24,000",726042,Studio,7/16/2022,3,Brick,,32 m²,Fully furnished,Very good,,G,,249.66,693.57,692.2,1211.41,225.0,494.83,319.69,416.46,396.46,249.66,Prague - Hloubětín,50.10433,14.55168,1.0,,,,,,,,,1.0,,,,
"CZK 23,000","CZK 5,600","CZK 25,000",726038,4+kk,7/16/2022,,Prefab concrete,,81 m²,Unfurnished,Very good,,E,1.0,418.46,631.7,327.42,543.01,490.13,639.67,873.89,352.18,2106.02,230.27,Prague - Černý Most,50.10429,14.58514,1.0,,,1.0,,,,,,,,,,
"CZK 22,000","CZK 4,500","CZK 26,500",688565,3+kk,8/15/2022,1,Brick,,65 m²,Fully furnished,Very good,Personal,G,,218.29,691.86,250.49,711.84,436.5,898.46,654.32,352.19,778.36,210.02,"Prorektorská, Prague - Malešice",50.0862173,14.5035851,1.0,,,1.0,,,,,1.0,1.0,,,,
"CZK 18,800","CZK 4,500","CZK 30,000",332969,3+kk,9/15/2022,3,Brick,Distance,62 m²,Partly,New-build,,B,,461.71,507.64,380.53,2194.14,476.69,610.55,927.81,336.9,503.38,150.08,"Kytínská, Prague - Hostivař",50.0530514,14.5446761,1.0,Luxurious,,,,Up to 10 years,1.0,1.0,,1.0,1.0,,,
"CZK 14,000","CZK 5,000","CZK 30,000",726027,Studio,7/16/2022,1,Brick,,68 m²,Partly,Very good,,B,,169.81,1188.11,269.88,1263.02,488.29,262.72,218.7,598.21,896.9,188.03,Prague - Libeň,50.12839,14.48401,1.0,,,,,,,,,1.0,1.0,,,
"CZK 24,000","CZK 5,000","CZK 30,000",537149,2+kk,,2,Brick,,70 m²,Fully furnished,,Personal,,,167.42,1303.91,580.86,1189.26,705.92,940.98,1134.55,782.5,689.45,360.76,Prague - Strašnice,50.0848545,14.483906,1.0,Luxurious,,1.0,,Up to 10 years,1.0,1.0,,1.0,1.0,,,
"CZK 14,000","CZK 3,500","CZK 20,000",726022,2+kk,8/1/2022,3,Brick,,50 m²,Fully furnished,Very good,,A,1.0,192.1,408.98,117.75,452.58,144.16,409.63,181.02,546.56,493.43,233.04,Prague - Krč,50.04652,14.44171,1.0,,,1.0,,,,,,,,,,
"CZK 12,500","CZK 2,500","CZK 25,000",726020,Studio,7/16/2022,1,Other,,35 m²,Partly,Very good,,D,,73.53,1234.67,230.72,746.46,202.69,182.58,451.65,237.23,702.61,212.55,Prague - Kobylisy,50.12613,14.44382,,,,,,,,,,1.0,,,,
"CZK 29,500","CZK 1,520","CZK 85,000",724154,2 bedroom,6/29/2022,5,Brick,,77 m²,Unfurnished,Very good,,G,,199.84,767.47,137.73,530.27,184.47,573.51,355.34,582.91,358.08,301.7,Prague - Bubeneč,50.10102,14.40399,,,,,,,,,,,,,,
"CZK 26,000","CZK 1,500","CZK 56,000",726013,3+kk,8/1/2022,4,Brick,,81 m²,Unfurnished,Very good,,G,,324.49,1226.28,283.26,420.63,65.3,231.97,118.18,387.03,338.22,74.4,Prague - Vyšehrad,50.06614,14.4193,1.0,,,,,,,,,,,,,
"CZK 18,000","CZK 4,500","CZK 18,000",725144,2+kk,8/1/2022,1,Low-energy,,56 m²,Fully furnished,New-build,,A,,351.96,660.63,134.58,403.08,145.55,419.38,401.77,486.11,406.92,192.8,Prague - Libeň,50.10746,14.47552,,,,1.0,,,1.0,,1.0,,,,,
"CZK 18,000","CZK 4,000","CZK 21,000",726001,3+1,8/1/2022,5,Prefab concrete,,72 m²,Partly,Very good,,D,1.0,170.88,687.41,209.37,644.64,176.07,564.78,826.05,503.93,894.51,180.43,Prague - Malešice,50.08174,14.50788,1.0,,,1.0,,,,,,,,,,
"CZK 14,000","CZK 3,150","CZK 15,000",659170,Other,9/1/2022,3,Brick,,30 m²,Fully furnished,Very good,Personal,E,,128.22,184.01,95.79,155.61,74.42,204.8,201.43,418.27,238.9,497.61,"Milíčova, Prague - Žižkov",50.08555,14.45139,,,,,,,,,,,,,,
"CZK 11,990","CZK 3,000","CZK 14,990",144028,2+kk,8/1/2022,3,Brick,Distance,22 m²,Fully furnished,Very good,Personal,,,69.08,628.99,11.21,39.54,75.24,79.91,241.3,686.69,529.21,427.6,"Jungmannova, Prague - Nové Město",50.079603,14.4221251,,,Complete,1.0,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 20,500",671235,2 bedroom,9/1/2022,2,Brick,Central,52 m²,Fully furnished,Very good,Personal,E,,239.72,436.64,496.69,571.22,290.17,440.98,647.81,347.99,372.01,227.5,"Květinková, Prague - Žižkov",50.08973,14.49201,,Standard,,,,,,1.0,,,1.0,,,
"CZK 14,500","CZK 2,500","CZK 20,000",590035,2+kk,9/1/2022,3,Brick,,40 m²,Fully furnished,,Personal,B,,32.91,1187.26,729.37,1310.45,334.1,577.55,714.98,685.5,468.55,309.97,"K Vystrkovu, Prague - Modřany",49.999714,14.4083,1.0,,,,,Up to 10 years,1.0,,,1.0,1.0,,,
"CZK 12,500","CZK 2,490","CZK 20,000",554927,2+kk,,1,Prefab concrete,Central,39 m²,Partly,,Personal,,,354.39,863.54,339.85,1687.4,419.72,922.59,633.71,1299.67,363.38,311.97,"Hurbanova, Prague - Krč",50.024755,14.4544405,,,,1.0,,,,,,,,,,
"CZK 14,500","CZK 5,000","CZK 25,000",510455,2 bedroom,7/16/2022,3,Brick,Central,56 m²,Partly,,Cooperative,,,260.8,1004.95,665.55,1104.35,627.98,735.87,865.42,348.78,574.05,235.04,"Fráni Šrámka, Prague - Smíchov",50.0694742,14.3891265,,Standard,,1.0,,,,,,1.0,,,,
"CZK 24,000","CZK 5,387","CZK 25,000",569398,2 bedroom,7/15/2022,4,Brick,,55 m²,Fully furnished,,Personal,,,236.07,50.81,24.88,346.34,68.6,215.44,75.18,146.89,742.92,767.55,"Bruselská, Prague - Vinohrady",50.0725767,14.4357303,1.0,,Complete,1.0,,,,,,,,,,
"CZK 23,000",CZK 0,"CZK 23,000",463626,2+kk,9/1/2022,4,Brick,Central,55 m²,Fully furnished,,Personal,E,,251.14,261.96,382.63,396.54,288.63,266.3,473.12,447.57,506.29,167.7,"Pod Lipami, Prague - Žižkov",50.0906272,14.4907268,1.0,,Complete,1.0,,,,1.0,,,,,,
"CZK 21,000","CZK 2,500","CZK 42,000",725972,3+kk,11/1/2022,7,Brick,,60 m²,Partly,Very good,,G,,79.24,764.07,106.03,467.88,107.87,514.58,656.46,655.0,690.64,521.22,Prague - Nusle,50.06226,14.44619,1.0,,,1.0,,,,,,,,,,
"CZK 15,000","CZK 3,600","CZK 45,000",690240,Studio,9/1/2022,1,Brick,,39 m²,Partly,Very good,Personal,G,1.0,161.64,808.15,100.03,223.87,82.01,187.77,265.33,284.11,484.93,120.1,"N. A. Někrasova, Prague - Bubeneč",50.10508,14.39602,1.0,,Complete,1.0,,Over 50 years,,,,,,,,
"CZK 19,450","CZK 5,990","CZK 38,900",725968,3+1,7/15/2022,1,Prefab concrete,,74 m²,Fully furnished,Good,,G,,513.84,1414.11,475.03,1489.47,485.12,1479.01,88.6,173.02,773.21,135.71,Prague - Modřany,50.00211,14.43219,1.0,,,1.0,,,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 15,000",693063,1 bedroom,8/1/2022,2,Brick,,42 m²,Partly,Good,Personal,,,258.31,1479.45,993.31,1238.31,294.05,1301.35,929.35,1196.52,1353.63,930.92,"K Vyhlídce, Prague - Modřany",50.01468,14.4076,,,,,,,,1.0,,,,,,
"CZK 7,000",CZK 0,"CZK 14,000",725967,3+1,7/15/2022,1,Prefab concrete,,16 m²,Partly,Very good,,D,,168.64,637.33,512.01,1234.75,280.83,591.17,190.59,287.36,205.25,120.56,Prague - Hloubětín,50.10558,14.55198,1.0,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 1,300","CZK 19,000",718466,2+kk,8/1/2022,5,Brick,Distance,56 m²,Fully furnished,Very good,Personal,G,1.0,531.4,1050.41,259.34,1026.34,766.86,666.48,549.97,580.86,1348.22,125.03,"Zakšínská, Prague - Střížkov",50.1307421,14.4956911,1.0,Standard,,,,Up to 10 years,,,,,,,,
"CZK 16,000","CZK 4,000","CZK 16,000",725445,2 bedroom,8/1/2022,3,Brick,Central,60 m²,Fully furnished,Very good,Personal,G,,117.14,736.67,123.64,718.22,434.37,663.51,667.78,730.62,588.43,441.06,Prague - Hloubětín,50.10523,14.52983,,,,1.0,,,,,,,,,,
"CZK 65,000","CZK 4,800","CZK 139,600",642265,3+kk,7/11/2022,1,Brick,Gas boiler,250 m²,Partly,Very good,Personal,G,,69.39,153.79,118.64,136.76,19.93,194.52,255.5,381.44,458.31,317.05,"Dělnická, Prague - Holešovice",50.103053,14.448298,1.0,Luxurious,,1.0,,10 to 30 years,,1.0,1.0,1.0,1.0,,,
"CZK 14,000",CZK 530,"CZK 14,530",650407,2+kk,8/1/2022,2,Brick,,41 m²,Unfurnished,Very good,Personal,G,,181.25,931.87,123.26,396.17,68.61,351.6,643.56,738.12,548.16,194.37,Prague - Nusle,50.065573,14.427115,,,,,,,,,,,,,,
"CZK 16,000","CZK 4,500","CZK 20,000",682714,2 bedroom,7/1/2022,6,Prefab concrete,,55 m²,Partly,Very good,Personal,G,1.0,315.59,361.53,250.72,203.26,202.82,352.14,283.86,532.42,1192.05,38.37,"Jablonecká, Prague - Prosek",50.12158,14.49901,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,000","CZK 23,000",617463,Studio,9/1/2022,8,Prefab concrete,Central,30 m²,Fully furnished,Very good,Personal,G,,104.5,1177.98,93.63,1019.98,48.23,771.54,441.43,776.65,918.7,151.81,"Molákova, Prague - Karlín",50.096952,14.4652,1.0,Standard,Complete,1.0,,,,,1.0,,,,,
"CZK 15,990","CZK 2,809","CZK 18,799",725953,2 bedroom,7/21/2022,4,Brick,,57 m²,Fully furnished,Good,Personal,G,,97.83,858.79,126.7,499.9,163.77,218.58,384.13,853.21,293.8,209.62,"Na hroudě, Prague - Strašnice",50.07110388888,14.48857277777,,,,1.0,,,,,,,,"CZK 18,799",,
"CZK 13,900","CZK 5,700","CZK 30,000",603121,2+kk,9/1/2022,1,Brick,,43 m²,,Good,Personal,F,,144.74,565.31,142.58,179.68,127.38,197.41,357.54,413.05,450.07,192.99,"Světova, Prague - Libeň",50.1057,14.474523,,,,1.0,,,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 15,000",725949,2+kk,8/1/2022,2,Brick,,54 m²,Partly,Very good,,G,,105.1,254.83,125.68,63.77,41.99,154.27,167.01,487.69,378.89,259.91,Prague - Nusle,50.06365,14.44033,1.0,,,,,,,,,,,,,
