Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,New building,Age,Design,Heating,Total number of floors,PENB,Condition,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
713119,"CZK 19,000",50.0758076,14.419087,"Karlovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,58 m²,"CZK 1,900",Partially furnished,1,No,No,No,No,No,No,No,06. 04. 2022,64,90,87,106,154,99,118,495,711,218,"CZK 19,000",Personal,Brick building,,,,,,C,New build,,,,,,,
718556,"CZK 11,000",50.0220546,14.5148329,"Radimovická, Prague - Chodov",1 bedroom with open-plan kitchen,42 m²,"CZK 5,049",Partially furnished,2,No,No,Yes,No,No,Yes,No,15. 06. 2022,246,"1,375",159,669,281,373,930,149,,,"CZK 11,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
717886,"CZK 17,000",50.0757441,14.419910107829,Prague - Nové Město,3 bedroom,83 m²,"CZK 1,900",Partially furnished,2,No,No,No,No,No,Yes,No,16. 05. 2022,70,148,147,161,110,90,176,420,754,244,"CZK 17,000",Personal,Brick building,,,,,,C,Excellent,,,,,,,
223403,"CZK 15,500",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,Yes,No,Yes,No,No,No,No,01. 05. 2022,574,822,443,815,518,917,"1,422",168,,,CZK 2,Personal,Prefab concrete building,,,Premium materials and solutions,District heating,Middle floor,C,Good,Overall,,,,,,
713641,"CZK 21,000",50.11743,14.49199,"Na Vyhlídce, Prague - Prosek",4 bedroom with open-plan kitchen,100 m²,"CZK 5,000",Unfurnished,1,No,No,No,No,No,No,No,01. 05. 2022,220,"1,072",524,783,465,671,407,341,958,277,"CZK 42,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,,G,Good,,,,,,,
717425,"CZK 14,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Studio,30 m²,CZK 950,Partially furnished,4,No,No,No,No,No,Yes,No,06. 05. 2022,184,143,6,326,135,425,130,356,84,98,"CZK 20,000",Personal,Brick building,,,,,,C,Excellent,,,,,,,
718550,"CZK 18,000",50.08032,14.42395,"Vodičkova, Prague - Nové Město",2 bedroom,44 m²,CZK 500,Partially furnished,3,No,No,No,No,No,No,No,14. 05. 2022,81,592,124,39,5,72,76,697,363,331,"CZK 36,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
660829,"CZK 14,990",50.06493,14.2731,"Želetická, Prague - Sobín",1 bedroom with open-plan kitchen,51 m²,"CZK 3,558",Furnished,3,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,397,"1,213",377,"1,020",,,,,,,"CZK 20,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,,,B,New build,,,,,,,
718545,"CZK 15,000",50.08243,14.44578,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,CZK 650,Unfurnished,4,No,No,No,No,No,No,No,01. 06. 2022,510,516,148,543,0,221,256,347,672,306,"CZK 30,000",Personal,Brick building,,,,,,G,Good,,,,,,,
547868,"CZK 22,000",50.0862258,14.4593371,Prague - Žižkov,1 bedroom with open-plan kitchen,62 m²,"CZK 2,200",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,186,307,58,537,346,280,213,249,381,105,"CZK 40,000",Personal,Brick building,Yes,,Premium materials and solutions,Gas boiler,Middle floor,,,,,,,,,
306444,"CZK 12,000",50.040397,14.5678974,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,34 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,196,841,448,653,522,356,495,513,"1,296",405,"CZK 14,500",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,,,,,,,,,,,
184787,"CZK 15,000",50.086448,14.4460189,"Orebitská, Prague - Žižkov",1 bedroom,38 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,09. 05. 2022,85,599,358,553,76,566,334,373,415,567,"CZK 30,000",Personal,Brick building,,,,,,,Excellent,,,,,,,
718540,"CZK 16,500",50.07954,14.45404,"Jagellonská, Prague - Vinohrady",2 bedroom,50 m²,CZK 650,Unfurnished,3,No,No,No,No,No,No,No,01. 07. 2022,422,355,43,305,22,567,442,553,842,328,"CZK 33,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
717582,"CZK 18,000",50.13087,14.48337,"Černého, Prague - Střížkov",3 bedroom,62 m²,"CZK 4,500",Partially furnished,5,No,No,No,No,No,Yes,No,07. 05. 2022,265,"1,283",504,"1,367",191,498,131,663,"1,210",191,"CZK 36,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,G,Excellent,Overall,,,,,,
717699,"CZK 21,000",50.1234603,14.456174,"Klapkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,56 m²,"CZK 7,000",Furnished,3,No,No,No,No,No,No,No,01. 07. 2022,69,650,120,98,122,196,92,456,836,528,,,,,,,,,,,,,,,,,
717681,"CZK 29,664",50.0925119,14.4502616,"Křižíkova, Prague - Karlín",Studio,51 m²,"CZK 9,888",Furnished,5,Yes,No,No,No,No,Yes,Yes,09. 06. 2022,81,251,125,181,24,205,369,"1,216",241,212,,,,,,,,,,,,,,,,,
717676,"CZK 30,096",50.0925119,14.4502616,"Křižíkova, Prague - Karlín",Studio,40 m²,"CZK 10,032",Furnished,6,Yes,Yes,No,No,No,Yes,Yes,03. 06. 2022,81,251,125,181,24,205,369,"1,216",241,212,,,,,,,,,,,,,,,,,
717662,"CZK 86,625",50.0882058,14.4262315,"Rybná, Prague - Staré Město",3 bedroom with open-plan kitchen,150 m²,"CZK 28,875",Furnished,4,No,No,No,No,No,No,No,11. 06. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
717644,"CZK 43,500",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 14,500",Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,,
717804,"CZK 33,000",50.05311,14.39944,"Tetínská, Prague - Radlice",2 bedroom with open-plan kitchen,71 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,No,Yes,Yes,01. 08. 2022,250,"1,303",844,"1,220",833,"1,406",925,919,868,,"CZK 33,000",Personal,Brick building,,,,,,B,New build,,,,,,,
718149,"CZK 15,500",50.08464,14.36294,"Patočkova, Prague - Břevnov",2 bedroom,51 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,Yes,No,No,01. 07. 2022,146,139,210,233,263,229,276,627,230,494,"CZK 30,000",Personal,Brick building,,,,District heating,Middle floor,G,Excellent,Interior,,,,,,
718506,"CZK 14,000",50.13845,14.42821,"Vánková, Prague - Čimice",1 bedroom with open-plan kitchen,58 m²,"CZK 5,000",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,217,647,534,330,630,642,594,"1,335",36,,"CZK 20,000",Personal,Prefab concrete building,,,Premium materials and solutions,District heating,,B,New build,,,,,,,
527854,"CZK 24,000",50.0714479,14.449111,"Krymská, Prague - Vršovice",2 bedroom with open-plan kitchen,80 m²,"CZK 3,140",Unfurnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,192,729,198,304,139,563,246,531,248,369,"CZK 24,000",Personal,Brick building,,,Premium materials and solutions,Central heating,Middle floor,,,Overall,,,,,,
718505,"CZK 17,990",50.107299804688,14.526399612427,"Saarinenova, Prague - Hloubětín",1 bedroom with open-plan kitchen,50 m²,"CZK 2,675",,2,Yes,No,Yes,No,Yes,No,Yes,,263,"1,204",603,"1,185",867,"1,000","1,151",949,"1,076",334,"CZK 20,665",Personal,Brick building,Yes,,,,,B,New build,,,"CZK 20,665

                                
                                
                
i",,,,
357522,"CZK 15,000",50.0761854,14.4314938,"Vocelova, Prague - Vinohrady",2 bedroom,60 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,45,354,45,80,54,132,402,477,353,504,"CZK 15,000",Personal,Brick building,,,Standard materials and solutions,Other,Middle floor,,,,,,,,,
717770,"CZK 16,000",50.0239,14.42678,"Vavřenova, Prague - Braník",3 bedroom,73 m²,"CZK 3,800",Partially furnished,9,Yes,No,No,No,No,Yes,No,09. 05. 2022,236,617,72,610,194,225,281,367,977,86,"CZK 32,000",Personal,Prefab concrete building,,,,District heating,Middle floor,G,Excellent,,,,,,,
717772,"CZK 10,500",50.0849244,14.3741148,"Pod Marjánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,55 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,10. 05. 2022,106,626,197,387,182,89,117,302,395,277,"CZK 12,500",Personal,Brick building,,,,,,B,Excellent,,,,,,,
718500,"CZK 16,500",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,150,845,468,387,639,"1,165",809,100,,,"CZK 33,000",Cooperative,Brick building,,,,,,A,New build,,,,,,,
693924,"CZK 9,990",50.05306694444,14.51150777777,"Mikanova, Prague - Záběhlice",Studio,28 m²,"CZK 3,112",Furnished,5,No,No,No,No,No,Yes,No,,148,797,786,745,562,793,835,842,805,268,"CZK 13,102",Personal,Brick building,,,,,,G,Excellent,,,"CZK 13,102

                                
                                
                
i",,,,
131105,"CZK 25,000",50.0830177,14.4394326,"Italská, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,Yes,Yes,No,01. 07. 2022,125,777,394,114,169,464,557,383,655,495,"CZK 61,000",Personal,Low-energy building,,,,Gas boiler,,,New build,,,,,,,
718496,"CZK 21,000",50.07294,14.46445,"Ruská, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,306,769,371,685,300,633,448,333,603,279,"CZK 20,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
413102,"CZK 5,000",50.0842092,14.5135598,Prague - Malešice,Studio,24 m²,"CZK 3,000",Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,254,"1,034",373,992,265,395,869,995,313,78,"CZK 8,000",Personal,Prefab concrete building,,,,,,,,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,18. 05. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,"CZK 55,000",Personal,Low-energy building,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,B,New build,,,,,,,
718489,"CZK 14,490",50.11847972222,14.47255944444,"Střížkovská, Prague - Libeň",Studio,45 m²,"CZK 1,920",Furnished,4,No,No,No,No,No,Yes,No,,310,"1,228",368,328,614,741,"1,262","1,226",820,,"CZK 16,410",Personal,Brick building,,,,,,C,Excellent,,,"CZK 16,410

                                
                                
                
i",,,,
718486,"CZK 8,800",50.04094,14.42202,"U Háje, Prague - Braník",Studio,30 m²,"CZK 1,700",Partially furnished,,Yes,No,Yes,Yes,Yes,Yes,Yes,13. 05. 2022,25,"1,164",624,"1,483",488,"1,109",936,842,"1,150",324,"CZK 10,500",Personal,Brick building,Yes,,,,,G,Excellent,,,,,,,
715590,"CZK 43,775",50.09912,14.43261,Prague - Holešovice,3 bedroom with open-plan kitchen,113 m²,"CZK 5,500",Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 06. 2022,54,722,20,64,99,38,187,"1,475",177,471,"CZK 87,550",Personal,Brick building,Yes,,,Central heating,Top floor,A,New build,Overall,,,,,,
555503,"CZK 14,000",50.1566039,14.5179686,"Theinova, Prague - Čakovice",Studio,57 m²,"CZK 3,700",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 07. 2022,351,883,82,62,"1,467",853,131,125,,,"CZK 28,000",Personal,Brick building,Yes,,,,,,,,,,,,,
714237,"CZK 36,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,94 m²,CZK 133,Furnished,11,No,Yes,Yes,No,Yes,Yes,Yes,10. 07. 2022,,,,,,,,,,,"CZK 72,000",Personal,Other,Yes,,,,,A,Excellent,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1115,
716856,"CZK 33,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,94 m²,CZK 133,Furnished,13,No,Yes,Yes,No,Yes,Yes,No,24. 06. 2022,,,,,,,,,,,"CZK 66,000",Personal,Other,Yes,,,,,A,Excellent,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1314,
257303,"CZK 18,000",50.0702435,14.3993777,"Na Zatlance, Prague - Smíchov",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,No,No,01. 07. 2022,329,223,215,246,224,306,73,691,743,262,"CZK 30,000",Personal,Brick building,,over 50 years years,Standard materials and solutions,Other,Middle floor,,,Interior,,,,,,
718470,"CZK 13,500",50.0465,14.44259,"U Nových domů Ⅲ, Prague - Krč",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Partially furnished,,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,282,417,110,392,137,349,174,582,578,323,"CZK 18,000",Personal,Brick building,,,,,,C,Excellent,,,,,,,
366694,"CZK 8,000",50.0434577,14.455405,"Počátecká, Prague - Michle",Small studio,20 m²,"CZK 2,000",Unfurnished,1,No,Yes,No,No,No,No,No,01. 06. 2022,170,783,558,473,172,232,276,608,694,152,"CZK 10,000",Personal,Brick building,,,Standard materials and solutions,Central heating,Middle floor,B,,Exterior,,,,,,
718468,"CZK 18,500",50.06941,14.43306,"U Zvonařky, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,No,No,01. 08. 2022,5,504,82,513,147,567,412,435,420,507,"CZK 25,000",Personal,Brick building,,,,,,D,Excellent,,,,,,,
718466,"CZK 19,000",50.1307421,14.4956911,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,56 m²,"CZK 1,300",Furnished,5,No,No,No,Yes,No,Yes,No,01. 07. 2022,531,"1,050",259,"1,026",767,666,550,581,"1,348",125,"CZK 20,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
436864,"CZK 26,500",50.0708474,14.4421603,"Šmilovského, Prague - Vinohrady",2 bedroom with open-plan kitchen,110 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,Yes,No,01. 07. 2022,387,596,166,834,124,800,440,109,584,265,"CZK 25,500",Personal,Brick building,,,,,,D,,,,,,,,
126632,"CZK 19,000",50.0543548,14.3533083,"Za Zámečkem, Prague - Jinonice",1 bedroom with open-plan kitchen,62 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,27. 06. 2022,445,855,63,754,391,547,248,742,"1,261",539,"CZK 29,999",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,New build,,,,,,,
673770,"CZK 14,900",50.1281,14.423,"Lešenská, Prague - Troja",3 bedroom,74 m²,"CZK 5,600",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 08. 2021,428,502,258,572,328,444,584,865,950,205,"CZK 20,500",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
665290,"CZK 11,000",50.08468,14.45434,"Havlíčkovo náměstí, Prague - Žižkov",1 bedroom,32 m²,CZK 930,Partially furnished,3,No,No,No,No,No,No,No,26. 05. 2021,128,359,17,326,38,166,59,190,433,218,"CZK 20,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
482525,"CZK 18,250",50.086769801288,14.345216747607,"Brunclíkova, Prague - Břevnov",2 bedroom,53 m²,"CZK 4,250",Partially furnished,7,Yes,No,No,No,No,No,No,01. 06. 2022,15,602,259,337,121,355,258,231,636,171,"CZK 30,000",Personal,Prefab concrete building,,1 to 10 years years,,District heating,Top floor,D,Excellent,Overall,,,,,,
601619,"CZK 26,000",50.074884,14.390641,"Švédská, Prague - Smíchov",3 bedroom,92 m²,"CZK 3,500",Furnished,3,No,Yes,No,No,No,No,No,13. 04. 2020,55,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581,"CZK 26,000",Personal,Brick building,,over 50 years years,Standard materials and solutions,Central heating,Ground floor,C,Excellent,Overall,450 m²,,,,,
714283,"CZK 21,900",50.05814,14.37359,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,03. 05. 2022,156,365,313,"1,248",325,427,967,164,"1,424",210,CZK 2,Personal,Brick building,,,,,,C,New build,,,,,,,
672495,"CZK 17,000",50.10288,14.50127,"Na Harfě, Prague - Vysočany",1 bedroom with open-plan kitchen,56 m²,"CZK 3,000",Furnished,2,Yes,No,No,No,Yes,Yes,No,22. 06. 2022,302,"1,092",220,635,368,536,366,857,"1,039",584,"CZK 20,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,G,New build,Overall,,,,,,
698222,"CZK 14,000",50.03826,14.34216,"Borovanského, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,Yes,Yes,No,10. 01. 2022,328,274,280,"1,113",441,315,286,412,432,94,"CZK 30,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
605938,"CZK 17,000",50.106098,14.43089,Prague - Bubeneč,2 bedroom,55 m²,CZK 750,Partially furnished,1,Yes,No,No,No,No,Yes,No,15. 07. 2022,785,"1,111","1,348",124,"1,058","1,089",838,599,,,"CZK 17,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,A,Excellent,Overall,50 m²,,,,,
291697,"CZK 11,800",50.0517467,14.5312487,"Hornoměcholupská, Prague - Hostivař",1 bedroom with open-plan kitchen,32 m²,"CZK 1,800",Furnished,1,No,No,No,No,No,No,No,,201,"1,126",476,"1,078",112,"1,130",566,635,499,503,,Personal,Brick building,,,,,,,,,,,,,,
718455,"CZK 12,000",50.10238,14.50301,"Freyova, Prague - Vysočany",1 bedroom with open-plan kitchen,37 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,20. 05. 2022,90,"1,051",2,560,175,573,129,816,"1,034",544,"CZK 12,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Ground floor,G,Excellent,Overall,,,,,,
616335,"CZK 47,000",50.104941,14.371193,Prague - Dejvice,4 bedroom,150 m²,"CZK 7,000",Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 06. 2022,182,"1,435",159,"1,072",168,149,446,579,420,195,"CZK 50,000",Personal,Brick building,,,Premium materials and solutions,Gas boiler,Raised ground floor,A,Excellent,Overall,150 m²,,,,,
717733,"CZK 12,500",50.06077,14.39233,"Štorkánova, Prague - Smíchov",1 bedroom,35 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,No,No,08. 05. 2022,185,648,608,483,284,"1,063",573,339,476,220,"CZK 15,000",Personal,Brick building,,,,,,G,Good,,,,,,,
534737,"CZK 15,600",50.105589,14.538816,"Zelenečská, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 2,350",Partially furnished,4,Yes,No,Yes,No,No,No,No,30. 06. 2022,43,36,47,54,235,109,495,417,295,266,"CZK 35,900",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,District heating,Top floor,C,Excellent,Overall,,,,,,
718452,"CZK 14,400",50.06571,14.30707,"Bazovského, Prague - Řepy",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,,No,No,Yes,No,No,Yes,No,13. 05. 2022,235,323,182,366,53,275,448,328,"1,496",381,"CZK 28,800",Personal,Prefab concrete building,,,,,,C,Excellent,,,,,,,
615750,"CZK 15,000",50.039692,14.458488,"Budějovická, Prague - Krč",Studio,42 m²,"CZK 2,800",Furnished,1,No,Yes,Yes,No,Yes,No,No,01. 06. 2022,246,"1,206",383,929,252,529,888,"1,030","1,164",582,"CZK 30,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,District heating,Ground floor,C,New build,Overall,17 m²,,,,,
718444,"CZK 14,118",50.08897,14.37166,"Ve Střešovičkách, Prague - Střešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 4,516",Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,377,951,199,"1,014",321,419,574,698,412,320,"CZK 28,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
175966,"CZK 13,000",50.0470514,14.3144383,"Klukovická, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Furnished,4,No,No,No,No,No,No,No,,208,448,319,685,365,232,637,172,478,216,,Personal,Prefab concrete building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,,
501454,"CZK 17,500",50.090267,14.4711521,"Rečkova, Prague - Žižkov",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Furnished,7,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,105,924,70,269,77,242,343,298,546,416,"CZK 30,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,,,Excellent,Overall,,,,,,
688240,"CZK 20,000",50.05428,14.5265,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,55 m²,"CZK 2,600",Furnished,1,Yes,No,No,No,No,Yes,No,01. 06. 2022,267,816,120,779,414,820,"1,153",525,373,376,"CZK 40,000",Personal,Brick building,,,Standard materials and solutions,,Middle floor,G,Excellent,Interior,,,,,,
658726,"CZK 25,000",50.10878,14.39881,"Albánská, Prague - Bubeneč",1 bedroom with open-plan kitchen,80 m²,"CZK 3,000",Partially furnished,2,No,No,No,Yes,Yes,No,No,01. 08. 2021,274,"1,410",291,719,330,693,370,343,787,147,"CZK 25,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,B,Excellent,Overall,,,,,,
718439,"CZK 12,000",50.02656,14.45334,"Ružinovská, Prague - Krč",1 bedroom with open-plan kitchen,40 m²,"CZK 1,000",Furnished,7,No,No,No,No,No,Yes,No,13. 05. 2022,196,"1,054",129,485,707,668,"1,302",117,138,,"CZK 15,000",Personal,Prefab concrete building,,,,,,C,Excellent,,,,,,,
573663,"CZK 18,900",50.0899503,14.3420175,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,65 m²,"CZK 3,900",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,188,582,118,232,196,272,254,118,913,245,"CZK 30,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,C,New build,,,,,,,
718431,"CZK 13,000",50.02167,14.48816,"Jana Růžičky, Prague - Kunratice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,200",Unfurnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,161,890,46,983,329,122,201,131,574,186,"CZK 15,000",Personal,Prefab concrete building,,,,District heating,Middle floor,G,Excellent,Interior,,,,,,
718429,"CZK 16,500",50.05152,14.46019,"Vnější, Prague - Michle",1 bedroom,53 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,20. 05. 2022,275,944,371,956,245,835,564,658,865,455,"CZK 16,500",Personal,Brick building,,,,,,C,Excellent,,,,,,,
718427,"CZK 20,500",50.06544,14.36988,"Destinové, Prague - Košíře",2 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2022,169,"1,001",636,810,784,841,245,985,995,314,"CZK 50,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
717519,"CZK 15,000",50.1272,14.49618,"Varnsdorfská, Prague - Střížkov",1 bedroom with open-plan kitchen,31 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,Yes,No,Yes,No,07. 05. 2022,202,625,263,550,331,308,176,262,"1,093",135,"CZK 30,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
718364,"CZK 25,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,30 m²,,Partially furnished,1,No,No,No,No,No,No,No,12. 05. 2022,359,851,433,768,887,703,310,,,,CZK 500,Personal,Brick building,,,,,,G,Excellent,,,,,,,
