Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Design,Total number of floors,Renovation,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
616650,"CZK 19,000",50.054604,14.528006,"Miranova, Prague - Hostivař",2 bedroom with open-plan kitchen,Excellent,85 m²,"CZK 4,700",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,Gas boiler,G,338,970,113,932,304,974,990,694,543,546,"CZK 24,000",,Raised ground floor,,,,,,,,
694462,"CZK 36,000",50.10432,14.44973,"Komunardů, Prague - Holešovice",2 bedroom with open-plan kitchen,New build,106 m²,"CZK 3,600",Personal,Other,Furnished,2,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,,B,51,136,81,98,51,102,448,410,288,391,"CZK 79,200",Premium materials and solutions,,,1 to 10 years years,Yes,,,,,
418892,"CZK 12,990",50.0784586,14.5041464,"Kounická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 1,800",Cooperative,Brick building,Partially furnished,2,No,No,Yes,No,Yes,No,No,01. 02. 2022,,B,164,703,461,564,34,440,681,630,"1,424",469,"CZK 20,000",Premium materials and solutions,Middle floor,Overall,,,50 m²,,,,
699762,"CZK 16,500",50.1069,14.3954,"Zelená, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 01. 2022,,G,8,"1,015",67,401,50,260,193,434,690,224,"CZK 20,000",,,,,,,,,,
699759,"CZK 14,000",50.08598,14.38322,"Bělohorská, Prague - Střešovice",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 1,400",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,03. 04. 2022,,G,68,541,65,914,36,678,447,437,334,161,"CZK 14,000",,,,,,,,,,
699757,"CZK 13,000",50.10427,14.45193,"Přístavní, Prague - Holešovice",1 bedroom,Excellent,49 m²,"CZK 2,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,B,157,286,82,186,49,224,585,547,289,362,"CZK 15,000",,,,,,,,,,
691760,"CZK 19,200",50.0874776,14.3429663,"Na Petřinách, Prague - Břevnov",2 bedroom,Excellent,53 m²,"CZK 4,200",Cooperative,Prefab concrete building,Furnished,3,No,No,Yes,No,No,No,No,01. 01. 2022,,G,104,501,150,215,290,232,368,229,759,148,"CZK 30,000",,,,,,,,,,
625169,"CZK 14,000",50.038853,14.332434,"Rotavská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000",Cooperative,Brick building,Furnished,3,Yes,No,No,Yes,No,No,Yes,10. 01. 2022,Central heating,C,346,889,379,860,287,498,638,984,483,369,"CZK 20,000",Premium materials and solutions,Top floor,,,,,,,,
630064,"CZK 8,900",50.072771,14.391588,"Grafická, Prague - Smíchov",Studio,New build,16 m²,"CZK 2,000",Cooperative,Brick building,,4,No,No,No,No,No,No,No,01. 02. 2022,,C,211,"1,053",143,744,112,871,230,877,"1,083",102,"CZK 11,000",,,,,,,,,,
699110,"CZK 19,000",50.08104,14.49664,"Počernická, Prague - Malešice",3 bedroom,Excellent,72 m²,"CZK 2,600",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,District heating,G,110,386,194,339,263,412,286,522,906,148,"CZK 19,000",Standard materials and solutions,Middle floor,Overall,,,,,,,
401143,"CZK 12,000",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,Good,52 m²,"CZK 3,900",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 01. 2022,,C,214,442,432,483,306,438,648,903,831,140,"CZK 24,000",Standard materials and solutions,,,,,,,,,
654988,"CZK 9,900",50.12673,14.46452,"Kyselova, Prague - Kobylisy",Small studio,Excellent,23 m²,"CZK 4,300",Personal,Prefab concrete building,Furnished,10,No,No,No,No,No,Yes,No,01. 03. 2022,District heating,D,111,469,271,278,256,314,0,249,665,211,"CZK 15,000",Standard materials and solutions,Middle floor,Overall,30 to 50 years years,,,,,,
286363,"CZK 15,500",49.9840601,14.3640779,"Věštínská, Prague - Radotín",1 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 3,900",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,,Central heating,,70,560,25,48,205,78,516,677,494,283,"CZK 31,000",Standard materials and solutions,Top floor,,10 to 30 years years,,,,,,
699734,"CZK 9,600",50.07008535,14.48545745384,Prague - Strašnice,Studio,Excellent,43 m²,"CZK 4,220",Personal,Brick building,Unfurnished,5,No,No,No,No,No,No,No,21. 01. 2022,,G,202,779,460,531,125,281,513,635,489,409,"CZK 14,400",,,,,,,,,,
699732,"CZK 11,500",50.02501,14.49116,"Jarníkova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,500",Personal,Prefab concrete building,Unfurnished,10,No,No,Yes,No,No,No,No,01. 02. 2022,,E,341,419,159,512,288,392,546,241,148,203,"CZK 11,500",,,,,,,,,,
699716,"CZK 14,000",50.06175,14.38201,"Mikšovského, Prague - Košíře",2 bedroom,Excellent,60 m²,"CZK 4,100",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,No,No,No,17. 01. 2022,,G,191,963,339,750,290,"1,269","1,071",226,946,431,,,,,,,,,,,
666742,"CZK 8,000",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,Good,12 m²,CZK 500,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,Central heating,A,65,502,453,828,554,"1,066",343,,,,,Standard materials and solutions,Middle floor,,10 to 30 years years,,,,,,
280059,"CZK 11,000",50.0154788,14.4595401,"Lukešova, Prague - Krč",Small studio,,30 m²,"CZK 2,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,B,321,770,724,291,856,"1,230","1,462",973,,,"CZK 10,000",Premium materials and solutions,,Overall,30 to 50 years years,,,,,,
505635,"CZK 13,500",50.0314947,14.3630852,"Miloše Havla, Prague - Hlubočepy",Studio,New build,36 m²,"CZK 2,419",Personal,Brick building,Furnished,7,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,,B,421,"1,172",495,"1,152",468,"1,251",681,714,"1,005",451,"CZK 25,000",,,,,Yes,,,,,
699709,"CZK 20,000",50.08153,14.41342,"Národní, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,000",Other,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,18. 01. 2022,,G,48,685,237,149,38,171,250,294,366,337,"CZK 20,000",,,,,,,,,,
699698,"CZK 40,000",50.08274,14.4226,"Jungmannova, Prague - Nové Město",3 bedroom,Excellent,133 m²,"CZK 5,000",Other,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,24. 01. 2022,,G,244,749,191,92,50,195,281,667,395,142,"CZK 40,000",,,,,,,,,,
698166,"CZK 12,700",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,New build,27 m²,"CZK 3,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,,G,113,295,83,294,18,293,279,"1,017",374,318,"CZK 20,000",,,,,,,,,,
698010,"CZK 28,500",50.04976,14.45562,"Baarova, Prague - Michle",1 bedroom with open-plan kitchen,New build,75 m²,"CZK 6,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,04. 01. 2022,,B,305,380,328,409,268,280,652,512,436,162,,,,,,,,,,,
583093,"CZK 19,500",50.083767,14.507001,"Káranská, Prague - Malešice",3 bedroom,Excellent,76 m²,"CZK 4,000",Personal,Prefab concrete building,Unfurnished,12,Yes,No,Yes,No,No,Yes,No,01. 10. 2021,,C,169,549,242,568,111,722,677,416,709,240,"CZK 25,000",,,,,,,,,,
694819,"CZK 17,900",50.1043,14.51031,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,000",Personal,Low-energy building,Partially furnished,10,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,Central heating,B,370,68,"1,149",643,972,"1,237",960,201,,,"CZK 40,000",Premium materials and solutions,Middle floor,,1 to 10 years years,,,,,,
699694,"CZK 12,000",50.09687,14.40382,"Milady Horákové, Prague - Hradčany",Studio,Excellent,35 m²,"CZK 1,600",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 02. 2022,,A,43,792,148,52,29,132,103,"1,133",176,409,"CZK 13,000",,,,,,,,,,
699527,"CZK 11,000",50.03768,14.40996,"Na Mlejnku, Prague - Braník",Studio,Excellent,30 m²,"CZK 2,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,07. 02. 2022,,G,225,326,243,317,443,233,457,"1,301",296,,"CZK 22,000",,,,,,,,,,
563249,"CZK 17,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 03. 2022,Gas boiler,,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,"CZK 21,000",Standard materials and solutions,Ground floor,Overall,,,,,,,
699655,"CZK 19,000",50.0721,14.47159,"Bělocerkevská, Prague - Vršovice",3 bedroom,Excellent,65 m²,"CZK 4,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,,G,123,489,113,398,315,4,495,383,602,229,"CZK 19,000",,,,,,,,,,
698512,"CZK 14,000",50.0675563,14.3694493,"Musílkova, Prague - Košíře",Studio,New build,44 m²,"CZK 3,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,,B,401,673,151,483,336,394,417,970,342,341,"CZK 20,000",,,,,,,,,,
699034,"CZK 11,000",50.07448,14.5503,"Laudonova, Prague - Štěrboholy",Studio,Excellent,43 m²,"CZK 4,000",Personal,Low-energy building,Partially furnished,2,No,No,No,No,No,Yes,Yes,11. 01. 2022,,C,327,825,790,518,771,567,617,589,,,"CZK 22,000",,,,,,,,,,
570592,"CZK 22,000",50.1011271,14.4527846,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 3,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,28. 02. 2022,,B,291,602,152,325,82,262,464,426,170,189,"CZK 40,000",Premium materials and solutions,Middle floor,,1 to 10 years years,,,,,,
699636,"CZK 14,500",50.12694,14.41888,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000",Personal,Brick building,Unfurnished,6,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,District heating,D,355,262,265,205,155,306,637,827,"1,325",333,"CZK 15,000",Premium materials and solutions,Middle floor,,10 to 30 years years,Yes,,,,,
699017,"CZK 17,000",50.04931,14.48245,"Na Chodovci, Prague - Záběhlice",3 bedroom,Good,70 m²,"CZK 6,000",Personal,Brick building,Partially furnished,5,Yes,No,Yes,No,No,No,No,10. 02. 2022,,G,87,476,66,489,179,"1,240",421,366,922,308,"CZK 17,000",,,,,,,,,,
382177,"CZK 18,500",50.0712755,14.3463007,"Kudrnova, Prague - Motol",1 bedroom with open-plan kitchen,Excellent,54 m²,CZK 1,Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,Yes,17. 01. 2022,Central heating,,246,96,163,219,"1,066",719,420,,,,"CZK 30,000",Standard materials and solutions,Middle floor,,,,,,,,
513154,"CZK 15,500",50.0514104,14.4579141,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,250",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,Gas boiler,,3,676,93,678,33,557,383,658,659,379,"CZK 18,750",Standard materials and solutions,Middle floor,,,,,,,,
699013,"CZK 15,000",50.03934,14.56644,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,355",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,11. 01. 2022,,G,139,624,330,552,501,144,245,441,"1,127",155,"CZK 45,000",,,,,,,,,,
699007,"CZK 15,000",50.07782,14.42282,"Příčná, Prague - Nové Město",Studio,Excellent,24 m²,"CZK 3,200",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,,G,226,527,121,234,38,220,312,469,465,406,,,,,,,,,,,
505146,"CZK 15,000",50.050969,14.5419828,"U Dvojdomů, Prague - Hostivař",2 bedroom,,66 m²,"CZK 6,000",Personal,Prefab concrete building,Furnished,9,Yes,No,Yes,No,No,Yes,No,,,B,229,282,45,251,408,402,341,681,330,,"CZK 30,000",Standard materials and solutions,,,,,,,,,
699005,"CZK 16,000",50.07807,14.43234,"Římská, Prague - Vinohrady",Studio,Excellent,25 m²,"CZK 3,200",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,,G,162,352,187,209,113,165,652,652,415,569,,,,,,,,,,,
699608,"CZK 15,500",50.08062,14.45315,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,300",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,No,No,24. 01. 2022,Gas boiler,G,392,227,185,383,136,523,425,474,737,243,"CZK 18,800",Standard materials and solutions,Middle floor,Interior,over 50 years years,,,,,,
518405,"CZK 14,900",50.043818359566,14.446695259277,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,51 m²,"CZK 3,300",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,26. 02. 2022,Central heating,G,99,431,104,161,99,194,107,260,870,329,"CZK 30,000",Standard materials and solutions,Top floor,Bathroom unit,30 to 50 years years,,,,,,
699003,"CZK 16,500",50.07931,14.43411,"Španělská, Prague - Vinohrady",Studio,Excellent,26 m²,"CZK 3,200",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,,G,149,453,187,402,165,154,377,377,597,750,,,,,,,,,,,
515590,"CZK 11,000",50.0311026,14.3694303,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000",Cooperative,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,District heating,,114,685,180,665,217,738,457,203,672,217,"CZK 14,000",Standard materials and solutions,Middle floor,Exterior,10 to 30 years years,,,,,,
699605,"CZK 17,700",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,300",Personal,Low-energy building,Partially furnished,5,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,,G,419,363,210,351,"1,148","1,116",743,904,84,,"CZK 18,000",,,,,,,,,,
212896,"CZK 14,900",50.067383,14.455164,"Oblouková, Prague - Vršovice",1 bedroom with open-plan kitchen,Good,60 m²,"CZK 3,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,Gas boiler,,158,41,150,209,0,209,263,453,215,444,"CZK 15,000",,Middle floor,Interior,over 50 years years,,,,,,
699067,"CZK 15,000",50.13287,14.50548,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 2,900",Personal,Brick building,Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,,G,219,"1,224",398,420,358,702,520,477,231,52,"CZK 35,008",,,,,,,,,,
337678,"CZK 15,500",50.1108959,14.4470802,Prague - Holešovice,1 bedroom with open-plan kitchen,,47 m²,"CZK 1,220",Cooperative,Brick building,Furnished,4,No,No,No,No,No,No,No,06. 03. 2022,Other,,72,898,292,831,445,529,271,"1,259",760,193,"CZK 16,720",Standard materials and solutions,Middle floor,Interior,,,,,,,
544059,"CZK 12,500",50.04312070835,14.313493220129,"Jeremiášova, Prague - Stodůlky",Studio,,33 m²,"CZK 2,500",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 02. 2022,,A,261,489,234,803,824,432,782,562,"1,035",586,"CZK 20,000",,,,,Yes,,,,,
571917,"CZK 11,000",50.0452871,14.445962,"Obětí 6. května, Prague - Krč",Small studio,Good,35 m²,"CZK 3,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,,225,585,251,265,286,198,334,454,901,183,"CZK 20,000",,Ground floor,,,,,,,,
445481,"CZK 13,500",50.0632917,14.4044072,"Radlická, Prague - Smíchov",Studio,,37 m²,"CZK 3,021",Other,Brick building,Furnished,6,Yes,No,No,No,No,No,No,,,,46,471,96,835,36,224,626,598,806,521,"CZK 16,000",,,,,,,,,,
646029,"CZK 8,000",50.074947,14.380774,"U Pernikářky, Prague - Smíchov",Studio,Excellent,21 m²,"CZK 2,043",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,27. 07. 2021,,D,420,867,613,"1,166",588,"1,225",638,384,880,199,"CZK 15,000",,,,,,,,,,
699572,"CZK 14,900",50.06328,14.42556,"Krokova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,,G,335,720,316,351,338,477,383,261,385,293,"CZK 25,000",,,,,,,,,,
435206,"CZK 18,000",50.0814446,14.4068608,"Všehrdova, Prague - Malá Strana",2 bedroom,Good,66 m²,"CZK 4,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,,Gas boiler,,113,286,183,500,46,297,135,484,390,287,"CZK 18,000",,Middle floor,Exterior,,,,,,,
698333,"CZK 15,000",50.13023,14.49125,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 4,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,,G,350,"1,167",282,"1,067",624,470,663,559,"1,178",44,"CZK 20,000",,,,,,,,,,
610546,"CZK 15,000",50.106686,14.455039,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,500",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,17. 01. 2022,Electric boiler,D,218,806,73,619,54,570,567,"1,071",411,232,"CZK 20,000",Premium materials and solutions,Middle floor,Overall,over 50 years years,,,,,,
498580,"CZK 17,500",50.1302231,14.4920009,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,500",Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,District heating,C,349,"1,103",215,"1,032",623,469,606,483,"1,176",71,"CZK 20,000",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,,,
544208,"CZK 22,000",50.1036763,14.4361403,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 1,000",Personal,Brick building,Furnished,6,No,No,No,No,No,No,No,01. 02. 2022,Electric boiler,,327,981,217,493,171,298,607,299,798,,,,Middle floor,,,Yes,,,,,
496542,"CZK 13,000",50.1402095,14.5198279,"Miroslava Hajna, Prague - Letňany",Studio,New build,40 m²,"CZK 3,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,District heating,,408,553,"1,056","1,140",257,677,954,"1,010","1,213",234,"CZK 13,000",,Middle floor,,1 to 10 years years,,,,,,
698912,"CZK 16,500",50.0724181,14.4583242,"Ruská, Prague - Vršovice",2 bedroom,Excellent,63 m²,"CZK 2,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,10. 01. 2022,,G,60,760,56,537,96,535,314,309,731,350,"CZK 16,500",,,,,,,,,,
630873,"CZK 13,900",50.03068,14.52172,"Michnova, Prague - Chodov",1 bedroom with open-plan kitchen,New build,46 m²,"CZK 4,900",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 01. 2022,District heating,B,296,433,299,613,200,214,275,380,631,314,"CZK 15,000",Standard materials and solutions,Middle floor,Overall,,,,,,,
699541,"CZK 19,000",50.10887,14.47533,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 1,700",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,15. 01. 2022,,G,306,813,278,526,301,356,408,635,375,200,"CZK 38,000",Premium materials and solutions,Top floor,Overall,,,,,,,
698869,"CZK 12,500",50.03724,14.34137,"Přecechtělova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 3,500",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,14. 02. 2022,,G,426,218,252,"1,141",396,215,361,255,405,92,"CZK 12,500",,,,,,,,,,
698871,"CZK 27,000",49.98339,14.36398,"Zbynická, Prague - Radotín",2 bedroom with open-plan kitchen,Excellent,94 m²,"CZK 5,000",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,15. 02. 2022,,C,144,617,154,209,208,135,441,807,624,267,"CZK 54,000",,,,,,,,,,
670314,"CZK 18,000",49.96831,14.38631,"Pelzova, Prague - Zbraslav",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 2,831",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,District heating,C,122,"1,089",68,"1,240",367,102,498,329,149,,"CZK 36,000",,Middle floor,,1 to 10 years years,,,,,,
699525,"CZK 9,000",50.09854,14.34497,"V Středu, Prague - Vokovice",1 bedroom,Good,50 m²,"CZK 1,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,24. 01. 2022,,G,264,"1,407",310,927,33,523,270,435,294,37,"CZK 18,000",,,,,,,,,,
163039,"CZK 8,500",50.1013985,14.4207461,"Čechova, Prague - Bubeneč",Studio,,34 m²,"CZK 3,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,,,223,299,128,155,56,384,100,381,297,,,,,,,,,,,,
300275,"CZK 14,500",50.0571704,14.4306015,"Na Klikovce, Prague - Nusle",Studio,Excellent,31 m²,"CZK 2,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,,Central heating,,72,881,246,300,61,222,770,436,103,209,"CZK 20,000",Premium materials and solutions,Middle floor,Interior,,,,,,,
649872,"CZK 45,000",50.076742,14.432595,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,98 m²,"CZK 5,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,No,Yes,No,10. 01. 2022,District heating,G,103,247,2,100,45,229,381,458,327,481,"CZK 80,000",Premium materials and solutions,Middle floor,Interior,,,,,,,
695000,"CZK 8,900",50.0557,14.48176,"Záběhlická, Prague - Záběhlice",1 bedroom,Excellent,45 m²,"CZK 3,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,17. 01. 2022,Gas boiler,G,149,"1,394",438,"1,407",523,858,"1,163","1,052",488,483,"CZK 12,000",Standard materials and solutions,Top floor,,,,,,,,
697593,"CZK 17,500",50.04428,14.51449,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,500",Personal,Brick building,Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,District heating,B,236,377,442,431,"1,160",511,"1,293",142,,,"CZK 35,000",Standard materials and solutions,Middle floor,,1 to 10 years years,,,,,,
479493,"CZK 20,000",50.0802798,14.367959,"Tomanova, Prague - Břevnov",3 bedroom,,56 m²,"CZK 3,200",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,No,15. 01. 2022,Central heating,G,77,901,612,652,614,791,736,912,704,229,"CZK 30,000",,,,,,50 m²,,,,
