Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Balcony,Lift,Terrace,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,EPC,Condition,Building type,Cellar,Domácí mazlíčci vítáni,Parking,Ownership,Reconstruction,Age,Designe,Enclosed balcony,Heating,New-build,Garage,Administrative fee,Plot type
"CZK 50,000","CZK 3,000",727531,3+kk,7/27/2022,119 m²,Partly,5,1.0,1.0,,175.72,338.13,169.76,216.77,145.26,173.83,550.73,732.66,735.27,303.35,Prague - Michle,50.04836,14.44483,"CZK 50,000",D,Very good,Brick,1.0,,1.0,,,,,,,,,,
"CZK 15,000",CZK 682,727527,Studio,9/1/2022,32 m²,Unfurnished,2,,1.0,,132.93,1232.34,483.29,486.74,1.83,489.97,795.86,377.21,363.51,546.7,"5. května, Prague - Nusle",50.05624815,14.43716165,"CZK 31,400",E,Good,Brick,1.0,,,Personal,,,,,,,,,
"CZK 18,000",CZK 500,626006,2+kk,9/1/2022,55 m²,Fully furnished,5,,1.0,,76.93,528.43,178.81,179.73,133.7,113.0,177.64,320.23,1283.78,202.91,"Petržílkova, Prague - Stodůlky",50.051678,14.346835,"CZK 18,000",G,Very good,Prefab concrete,,,,Personal,,Up to 10 years,Standard,,Distance,,,,
"CZK 16,000","CZK 3,000",723979,2+kk,8/1/2022,43 m²,Partly,2,,,,48.94,489.66,470.17,469.03,473.72,493.7,621.22,340.84,333.46,231.81,Prague - Hostivař,50.0537,14.52209,"CZK 30,000",G,Very good,Prefab concrete,,,,,Complete,,,1.0,,,,,
"CZK 9,000","CZK 2,500",663090,Studio,8/15/2022,23 m²,Fully furnished,1,,,,141.47,330.69,58.44,518.92,80.79,133.91,150.17,158.89,494.23,510.19,"Vítkova, Prague - Karlín",50.09184,14.44472,"CZK 9,000",G,New-build,Brick,,,,Cooperative,,,,,Electric boiler,,,,
"CZK 28,000","CZK 5,200",721561,3+1,9/1/2022,90 m²,Partly,1,,1.0,,30.59,26.85,55.74,333.4,61.93,527.1,149.33,454.26,274.34,306.36,Prague - Malá Strana,50.08054,14.40442,"CZK 40,000",G,Good,Brick,,,,Personal,,,,,,,,,
"CZK 16,000","CZK 3,600",726066,3+1,7/16/2022,75 m²,Partly,2,,1.0,,130.26,1121.57,998.76,2397.06,420.37,503.84,551.51,1489.99,1494.54,519.15,Prague - Krč,50.01891,14.46412,"CZK 32,000",G,Very good,Prefab concrete,1.0,,,Cooperative,Bathroom unit,,Standard,1.0,Central,,,,
"CZK 13,500","CZK 2,500",550330,2+kk,,42 m²,Fully furnished,3,,1.0,,242.56,1283.58,39.67,1672.82,494.2,435.4,125.26,750.25,1717.67,116.76,"Zdiměřická, Prague - Chodov",50.0237252,14.5125064,"CZK 30,000",,,Prefab concrete,1.0,,,Personal,,10 to 30 years,,,Central,,,,
"CZK 9,908","CZK 3,092",727447,2+kk,11/1/2022,43 m²,Partly,13,1.0,,,226.8,225.28,132.05,2554.99,237.44,175.63,353.26,1610.6,1398.99,136.34,Prague - Ruzyně,50.09015,14.30737,"CZK 13,000",C,Very good,Prefab concrete,1.0,,1.0,,,,,,,,,,
"CZK 12,000","CZK 2,500",727449,1 bedroom,7/26/2022,34 m²,Partly,3,,,,403.45,610.12,157.56,652.81,656.3,665.73,280.41,201.74,428.28,179.26,Prague - Malešice,50.08297,14.49362,"CZK 24,000",G,Very good,Prefab concrete,,,,,,,,,,,,,
"CZK 14,000","CZK 3,800",727082,2+kk,8/8/2022,55 m²,Fully furnished,,,1.0,,77.03,855.4,175.44,952.43,316.77,1015.68,523.19,375.07,662.71,305.77,Prague - Horní Měcholupy,50.04796,14.55711,"CZK 14,000",G,Very good,Brick,1.0,,,Personal,,10 to 30 years,Standard,,Distance,,,,
"CZK 18,000","CZK 5,000",727413,2 bedroom,7/26/2022,70 m²,Partly,3,,,,1478.51,2152.1,1779.95,2050.57,1884.71,2089.31,1389.09,1749.38,2849.26,1483.91,Prague - Uhříněves,50.04535,14.59727,"CZK 18,000",G,,Brick,,,,,,,,,Electric boiler,,,,
"CZK 25,000","CZK 7,000",647143,3+kk,11/1/2022,132 m²,Fully furnished,4,,1.0,,350.53,1025.36,769.55,1940.18,375.47,1811.77,2260.16,750.14,988.33,211.64,"Povltavská, Prague - Troja",50.1146126,14.4097123,"CZK 60,000",B,Very good,Brick,1.0,,1.0,Personal,Complete,10 to 30 years,,,,,1.0,,
"CZK 13,000","CZK 4,000",554005,2+kk,9/1/2022,45 m²,Unfurnished,3,,1.0,,295.91,432.79,298.72,612.71,199.51,213.51,274.96,380.15,630.79,314.0,"Michnova, Prague - Chodov",50.0306828,14.5217282,"CZK 20,000",G,,Prefab concrete,1.0,,,Personal,,,Standard,,Central,,,,
"CZK 17,000","CZK 4,200",727289,Studio,7/25/2022,34 m²,Partly,4,,,,121.95,424.33,6.13,164.1,52.73,237.74,510.42,855.9,382.8,470.95,Prague - Karlín,50.09425,14.45343,"CZK 28,000",A,New-build,Prefab concrete,1.0,,1.0,,,,,,,,,,
"CZK 20,000","CZK 5,000",246880,2+kk,7/25/2022,46 m²,Fully furnished,4,,1.0,,257.45,760.85,123.2,458.17,77.48,535.84,178.01,325.94,425.8,276.39,"Ruská, Prague - Vršovice",50.0720317,14.454235,"CZK 35,000",G,Very good,Brick,,,,Personal,Complete,,,,,,,,
"CZK 25,000","CZK 5,800",727287,4+kk,8/16/2022,86 m²,Fully furnished,7,,1.0,,113.24,514.17,512.85,484.73,431.55,492.56,504.82,586.82,240.62,150.92,Prague - Stodůlky,50.04205,14.32824,"CZK 50,000",G,Very good,Prefab concrete,1.0,,,,Complete,,,1.0,Central,,,,
"CZK 23,000",CZK 700,485143,3+1,10/1/2022,91 m²,Partly,1,,,1.0,276.73,385.31,178.2,834.99,204.62,510.82,245.42,267.17,438.27,224.8,"Lužická, Prague - Vinohrady",50.073377,14.4447141,"CZK 44,000",,Very good,Brick,,,1.0,Personal,,Up to 10 years,Luxurious,,,,,,
"CZK 19,900","CZK 1,500",670333,2 bedroom,8/1/2022,75 m²,Partly,4,1.0,,,246.35,354.92,174.97,775.07,174.24,480.44,270.46,295.94,467.05,249.63,"Lužická, Prague - Vinohrady",50.07363,14.44447,"CZK 19,900",G,Very good,Brick,1.0,,1.0,Personal,Interior,,,,Other,,,,
"CZK 20,000","CZK 3,000",692176,Studio,12/20/2022,24 m²,Fully furnished,1,,1.0,,205.66,530.83,108.66,270.37,118.21,197.26,382.84,474.36,641.06,689.01,"Tyršova, Prague - Nové Město",50.07306,14.43085,"CZK 23,000",B,New-build,Brick,,,,Personal,Complete,Up to 10 years,Luxurious,,Central,1.0,,,
"CZK 20,000","CZK 8,000",524714,Studio,8/1/2022,80 m²,Fully furnished,2,,1.0,,158.6,380.48,136.82,86.78,19.96,155.0,397.71,846.53,114.09,372.45,"Václavské náměstí, Prague - Nové Město",50.0817465,14.4271892,"CZK 28,000",,Very good,Brick,,,,Other,,,Luxurious,,,,,,
"CZK 14,500",CZK 500,680857,1 bedroom,9/1/2022,54 m²,Partly,3,,,,37.28,312.06,75.47,51.29,124.04,158.51,418.03,312.53,756.43,86.38,"U Kavalírky, Prague - Košíře",50.0698,14.37188,CZK 0,B,Very good,Brick,,,,Personal,,,,,Gas boiler,,,,
"CZK 17,000","CZK 5,000",665598,3+1,9/1/2022,70 m²,Partly,6,,1.0,,60.45,406.53,148.91,385.23,453.89,409.45,628.8,299.94,817.12,295.0,Prague - Lhotka,50.0231546,14.4388284,"CZK 34,000",A,Very good,Prefab concrete,,,1.0,Personal,Complete,,Standard,1.0,Distance,,,,
"CZK 31,500","CZK 2,100",726497,3+1,8/1/2022,104 m²,Unfurnished,3,,,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,"CZK 50,000",G,Very good,Brick,,,,,,,,,,,,,
"CZK 15,000","CZK 3,700",268449,1 bedroom,9/1/2022,42 m²,Partly,2,,,,85.3,498.4,69.9,1055.48,125.73,52.65,854.53,766.24,831.73,643.11,"Pod Barvířkou, Prague - Smíchov",50.0619695,14.4048035,"CZK 15,000",D,,Brick,1.0,,,Personal,,,,,,,,,
"CZK 14,900","CZK 2,900",601414,Studio,8/1/2022,29 m²,,5,,1.0,,29.34,388.62,90.03,502.38,93.43,641.07,105.62,195.39,244.78,263.61,"Újezd, Prague - Malá Strana",50.083932,14.404541,"CZK 14,900",C,Very good,Brick,1.0,,,Personal,,,,,,,,,
"CZK 15,000","CZK 5,000",694123,2+kk,9/3/2022,70 m²,Fully furnished,1,1.0,,,60.42,1840.66,197.43,1610.77,386.38,456.05,137.54,976.59,2262.09,339.11,"Vlkanovská, Prague - Újezd nad Lesy",50.07312,14.68295,"CZK 40,000",G,Good,Brick,,,1.0,Personal,Complete,10 to 30 years,Standard,,Geothermal,,,,
"CZK 20,000","CZK 6,000",727113,3+kk,9/15/2022,74 m²,Partly,3,,1.0,,184.79,357.11,218.47,260.81,74.51,256.09,597.47,654.58,626.2,602.42,Prague - Nusle,50.06543,14.44301,"CZK 26,000",B,New-build,Brick,1.0,,1.0,,,,,,,1.0,1.0,,
"CZK 12,500","CZK 2,500",688369,Studio,3/21/2022,29 m²,Fully furnished,5,1.0,1.0,,327.24,1058.72,192.25,983.82,640.72,476.83,558.28,434.87,1160.26,124.8,"Zakšínská, Prague - Střížkov",50.1303283,14.4935009,"CZK 24,000",B,New-build,Other,,,1.0,Personal,,Up to 10 years,Standard,,Distance,1.0,1.0,,
"CZK 14,999",CZK 700,685883,Studio,7/31/2022,50 m²,Partly,4,,,1.0,175.21,862.0,220.95,1145.81,157.68,357.89,773.62,579.78,937.26,579.52,"Nad Koulkou, Prague - Smíchov",50.06043,14.40088,"CZK 30,000",G,Very good,Brick,,,1.0,Personal,,,,,,,,,
"CZK 12,000","CZK 1,000",705768,Small studio,3/1/2022,20 m²,Fully furnished,2,,1.0,,224.19,1024.43,478.96,1064.4,12.36,710.12,279.92,501.55,533.98,345.19,Prague - Hostivař,50.0482863,14.5243139,"CZK 20,000",A,Very good,Prefab concrete,1.0,,1.0,Personal,,,,1.0,,,,,
"CZK 7,000","CZK 1,500",690189,2+kk,8/1/2022,50 m²,Partly,2,1.0,1.0,,74.38,904.13,143.27,272.84,0,119.5,702.02,185.44,349.99,373.44,"Na Pankráci, Prague - Nusle",50.0593,14.43064,"CZK 8,500",G,Good,Prefab concrete,,,,Cooperative,,,,,,,,,
"CZK 19,900",CZK 100,726290,2+kk,8/1/2022,71 m²,Partly,1,1.0,1.0,,130.0,603.15,261.96,289.79,85.18,400.97,388.68,313.78,156.13,235.17,Prague - Vršovice,50.06882,14.46059,"CZK 19,900",C,Very good,Brick,1.0,,1.0,,,,,,,,,,
"CZK 29,042","CZK 5,400",714221,2+kk,8/1/2022,41 m²,Fully furnished,2,,1.0,,114.97,322.47,148.11,358.42,93.83,239.77,292.45,648.47,210.65,514.5,"Washingtonova, Prague - Nové Město",50.080715418652,14.431066350791,"CZK 58,084",D,Very good,Brick,,,,Personal,Complete,Over 50 years,Standard,,Electric boiler,,,,
"CZK 14,000","CZK 4,000",394340,2+kk,8/1/2022,65 m²,Fully furnished,2,,,,105.15,1215.58,166.3,890.12,227.38,725.86,166.47,871.11,1155.37,702.24,Prague - Vysočany,50.101475364278,14.504168211143,"CZK 20,000",G,Good,Brick,1.0,,1.0,Municipal,,Over 50 years,Standard,,Gas boiler,,,,
"CZK 20,891","CZK 4,100",714225,Studio,9/1/2022,27 m²,Fully furnished,5,,1.0,,135.82,343.32,168.96,378.88,114.68,260.62,313.3,627.62,231.5,535.35,"Washingtonova, Prague - Nové Město",50.080550474458,14.430927343016,"CZK 41,782",D,Very good,Brick,,,,Personal,Complete,Over 50 years,Standard,,Electric boiler,,,,
"CZK 13,000","CZK 2,228",714459,Studio,8/15/2022,30 m²,Fully furnished,1,,1.0,,151.09,621.17,71.68,397.82,85.37,396.16,175.79,342.31,672.48,333.41,"Bulharská, Prague - Vršovice",50.07165,14.45777,"CZK 25,000",G,Very good,Brick,,,,Personal,Interior,,Standard,,Central,,,,
"CZK 13,500","CZK 2,500",727020,2+kk,7/23/2022,50 m²,Partly,2,,1.0,,123.15,695.15,20.62,330.8,74.68,414.1,356.46,160.35,199.77,171.78,Prague - Nusle,50.06083,14.42666,"CZK 16,000",G,Very good,Brick,1.0,,,,,,,,,,,,
"CZK 16,000",CZK 700,620655,3+kk,9/1/2022,101 m²,Partly,1,,,,100.37,279.0,89.95,238.18,11.52,52.47,275.27,287.65,628.68,296.42,"Ječná, Prague - Nové Město",50.075923,14.42155,"CZK 16,000",G,Very good,Brick,,,,Personal,,,Standard,,Gas boiler,,,,
"CZK 30,000",CZK 0,670901,3+1,8/20/2022,86 m²,Fully furnished,5,,1.0,,42.06,109.28,108.48,117.56,60.75,316.65,338.04,399.4,594.48,747.7,"Italská, Prague - Vinohrady",50.07689,14.43564,"CZK 35,000",C,Very good,Brick,,,,Personal,Complete,,Luxurious,,,,,,
"CZK 9,995",CZK 1,614674,Studio,8/15/2022,45 m²,Partly,3,,,,473.56,1254.32,605.44,1035.59,947.56,1156.68,545.39,574.88,1519.13,309.4,"Křemenná, Prague - Uhříněves",50.037252,14.594891,"CZK 19,000",A,New-build,Brick,,,1.0,Personal,,,,,,1.0,,,
"CZK 15,000","CZK 3,000",51458,Studio,9/1/2022,32 m²,Fully furnished,3,1.0,1.0,,373.29,594.25,405.29,546.15,231.64,662.61,486.14,444.54,304.31,615.44,"Na Kopečku, Prague - Libeň",50.0998089,14.4716108,"CZK 15,000",,,Brick,,,,Personal,,Up to 10 years,,,,,,,
"CZK 15,000","CZK 4,000",700427,Studio,8/1/2022,40 m²,Fully furnished,4,,1.0,,242.41,959.58,107.42,884.69,544.13,392.0,459.15,335.74,1075.44,127.48,"Makedonská, Prague - Střížkov",50.12964,14.49304,"CZK 38,000",B,New-build,Brick,,,,Other,,Up to 10 years,,1.0,Central,1.0,,,Housing
"CZK 12,000","CZK 3,000",697696,2+kk,1/3/2022,43 m²,Partly,10,,1.0,,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.03225,14.55993,"CZK 20,000",C,Very good,Prefab concrete,,,1.0,Personal,,,,,,,,,
"CZK 27,000","CZK 6,000",726802,3+1,8/10/2022,104 m²,Unfurnished,1,1.0,,,30.99,580.65,82.43,202.75,110.34,513.64,715.01,279.02,587.09,176.4,Prague - Dejvice,50.10052,14.39031,"CZK 35,000",G,Very good,Brick,,,,,,,,,,,,,
"CZK 8,000","CZK 2,680",726793,3+kk,8/1/2022,85 m²,Partly,1,,,1.0,122.52,1022.45,639.4,1382.08,404.72,1012.1,838.56,744.64,1143.79,247.53,Prague - Braník,50.04025,14.42222,CZK 0,C,Good,Brick,,,,,,,,,,,,,
"CZK 20,000","CZK 5,952",726780,3+kk,10/1/2022,64 m²,Fully furnished,4,1.0,1.0,,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,"CZK 20,000",C,Good,Prefab concrete,1.0,,,,,,,,,,,,
"CZK 14,000","CZK 1,900",726694,Studio,7/20/2022,35 m²,Fully furnished,3,,1.0,,415.17,850.98,228.76,530.62,461.38,956.51,312.89,220.8,890.33,366.17,Prague - Nusle,50.05556,14.44671,"CZK 14,000",G,Very good,Brick,,,,,,,,,,,,,
"CZK 25,500","CZK 4,000",611255,2+kk,9/1/2022,85 m²,Partly,2,,,,228.14,583.81,118.21,272.29,4.57,92.92,188.84,737.14,215.8,175.76,"Mařákova, Prague - Dejvice",50.098672,14.403115,"CZK 60,000",G,Very good,Brick,,,,Personal,Complete,Up to 10 years,Luxurious,,Gas boiler,,,,
"CZK 15,000","CZK 3,000",726701,Small studio,7/20/2022,30 m²,Partly,2,,,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,"CZK 15,000",G,Very good,Brick,1.0,,,,,,,,,,,,
"CZK 27,000","CZK 3,000",725907,1 bedroom,7/20/2022,27 m²,Fully furnished,3,1.0,,1.0,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,"CZK 27,000",G,Very good,Brick,,,,,Complete,,Luxurious,,Central,,,,
"CZK 16,500","CZK 5,500",581083,3+kk,8/1/2022,56 m²,Unfurnished,4,,,,12.93,584.69,279.92,529.49,138.63,489.78,263.04,380.49,337.99,632.92,"Husitská, Prague - Žižkov",50.086617,14.447053,"CZK 16,500",G,Very good,Brick,,,,Personal,,,,,,,,,
"CZK 17,900","CZK 3,000",610315,2+kk,8/1/2022,50 m²,,4,,1.0,,224.27,661.77,250.27,1036.34,270.86,440.41,130.68,352.96,1134.79,502.75,"Plzeňská, Prague - Košíře",50.070903,14.383151,"CZK 36,000",C,New-build,Brick,1.0,,,Personal,,,,,Central,,1.0,,
"CZK 23,000","CZK 3,000",725839,2+kk,7/14/2022,72 m²,Fully furnished,2,,,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,"CZK 46,000",B,New-build,Low-energy,,,1.0,,,,,,,1.0,,,
"CZK 16,000","CZK 6,000",724498,2+kk,7/2/2022,43 m²,Fully furnished,1,,1.0,,332.2,1373.23,149.76,1714.34,583.84,525.05,243.66,839.9,1759.19,192.97,Prague - Chodov,50.02252,14.51303,"CZK 32,000",B,Very good,Prefab concrete,,,,,,,,,,,,,
"CZK 12,500","CZK 3,650",633374,Small studio,8/15/2022,24 m²,Partly,1,,1.0,,255.14,469.14,256.58,281.03,241.04,441.16,162.89,270.73,894.98,198.02,"Kyselova, Prague - Kobylisy",50.126922,14.464589,"CZK 15,000",D,Very good,Prefab concrete,,,,Personal,,,,,,,,,
"CZK 18,500","CZK 2,500",612997,2+kk,9/1/2022,43 m²,Partly,2,,,,345.81,1564.53,580.73,1494.4,665.07,1339.74,266.38,953.97,2333.89,265.06,"Dolákova, Prague - Bohnice",50.134462,14.409814,"CZK 30,000",,Very good,Prefab concrete,1.0,,1.0,Personal,Complete,,,,Central,,,,
"CZK 15,500","CZK 3,000",715418,Studio,5/23/2022,34 m²,Partly,1,1.0,1.0,,221.33,600.7,232.39,1445.52,43.25,397.83,201.27,201.27,37.59,102.09,Prague - Chodov,50.0367596,14.5056446,"CZK 14,500",B,New-build,Other,,,,Personal,,Up to 10 years,Luxurious,,Gas boiler,,1.0,,
"CZK 15,000",CZK 700,606810,3+1,9/1/2022,75 m²,Partly,2,1.0,,,207.69,482.27,84.36,438.85,95.84,148.6,275.64,425.8,739.88,517.15,Prague - Nové Město,50.07184,14.429817,"CZK 15,000",G,Very good,Brick,,,,Personal,,Over 50 years,Standard,,Gas boiler,,,,
"CZK 65,000","CZK 4,800",642265,3+kk,7/11/2022,250 m²,Partly,1,1.0,1.0,1.0,69.39,153.79,118.64,136.76,19.93,194.52,255.5,381.44,458.31,317.05,"Dělnická, Prague - Holešovice",50.103053,14.448298,"CZK 139,600",G,Very good,Brick,1.0,,1.0,Personal,,10 to 30 years,Luxurious,,Gas boiler,,1.0,,
"CZK 8,500",CZK 0,360494,5+1,7/10/2022,10 m²,Fully furnished,3,1.0,,,209.02,550.75,154.14,285.43,89.33,281.78,458.54,982.32,332.3,430.22,"Šaldova, Prague - Karlín",50.0949776,14.4544831,"CZK 8,500",,,Brick,,,,Cooperative,,,,,,,,,
"CZK 19,000","CZK 3,000",721706,Studio,9/13/2022,32 m²,Fully furnished,3,,1.0,,184.9,491.18,201.53,600.56,185.71,464.1,909.61,880.1,1116.52,293.82,Prague - Uhříněves,50.02854,14.59565,"CZK 40,000",B,New-build,Brick,1.0,,,Personal,,Up to 10 years,Luxurious,1.0,Electric boiler,1.0,,,
"CZK 19,000","CZK 7,000",717074,3+kk,7/17/2022,70 m²,Partly,4,,1.0,,308.56,1634.51,436.46,1306.85,349.52,524.17,348.51,340.78,1137.55,177.49,"Nedvězská, Prague - Strašnice",50.06891,14.50447,"CZK 40,000",G,Very good,Prefab concrete,,,,Personal,,10 to 30 years,Standard,,Distance,,,,
"CZK 14,900","CZK 1,500",445268,Studio,6/15/2020,25 m²,Fully furnished,2,,1.0,,199.16,1772.66,1264.45,1765.32,1203.62,1323.12,540.96,1520.69,1417.47,109.95,"Pod Lysinami, Prague - Hodkovičky",50.0222594,14.4146541,"CZK 12,900",B,New-build,Other,,,,Personal,Complete,Up to 10 years,Luxurious,,Distance,1.0,,,
"CZK 21,000",CZK 700,534372,2+kk,8/1/2022,66 m²,Unfurnished,4,,,,108.23,391.06,244.03,205.75,87.05,83.9,290.48,222.06,529.85,194.84,"Vinohradská, Prague - Vinohrady",50.0772932,14.4476518,"CZK 21,000",B,,Brick,,,,Personal,Complete,Up to 10 years,,,Gas boiler,,,,
"CZK 18,490","CZK 3,356",725380,3+kk,8/21/2022,72 m²,Partly,3,1.0,,,446.73,1397.26,408.64,1021.64,618.03,673.85,777.16,497.23,1097.51,183.31,"Pohnertova, Prague - Kobylisy",50.13102472222,14.44744055555,"CZK 21,846",G,Good,Prefab concrete,1.0,,,Personal,,,,1.0,,,,"CZK 21,846",
"CZK 26,800",CZK 700,526419,3+kk,7/1/2022,93 m²,Partly,5,,,,53.14,367.43,39.88,58.19,55.02,254.58,117.96,330.45,564.75,447.33,Prague - Nové Město,50.0781585,14.4191436,"CZK 53,600",,,Brick,,,,Personal,,,,,,,,,
"CZK 15,000","CZK 3,400",724389,2+kk,7/1/2022,41 m²,Unfurnished,6,,1.0,,102.75,496.26,255.84,493.57,215.16,312.99,606.32,145.02,802.82,77.54,Prague - Hlubočepy,50.03164,14.37233,"CZK 25,000",G,Very good,Prefab concrete,,,1.0,,,,,,,,1.0,,
"CZK 16,000","CZK 4,000",712727,2+kk,4/4/2022,50 m²,Partly,,,,,238.26,491.08,272.76,285.47,308.65,480.37,253.77,835.23,286.65,150.92,"Podolská, Prague - Podolí",50.05563,14.42088,"CZK 48,000",G,Very good,Brick,1.0,,,Personal,Complete,,Luxurious,,Gas boiler,,,,
"CZK 11,800","CZK 2,500",724773,Small studio,7/5/2022,42 m²,Partly,1,,,,168.4,647.02,195.21,339.01,196.19,297.72,444.19,528.1,574.34,624.02,Prague - Břevnov,50.08277,14.37108,"CZK 12,000",B,Very good,Brick,,,,,,,,,,,,,
"CZK 20,000","CZK 5,500",723672,3+1,9/1/2022,68 m²,Fully furnished,11,,1.0,,212.27,1243.66,323.18,1789.84,473.36,444.79,582.51,1306.11,322.63,75.43,Prague - Krč,50.02767,14.45456,"CZK 51,000",D,Good,Prefab concrete,1.0,,1.0,Personal,,,,1.0,,,,,
"CZK 10,000","CZK 3,000",724664,Small studio,7/4/2022,21 m²,Partly,4,,,,83.12,107.31,13.27,101.25,33.01,122.39,297.31,407.24,362.9,463.34,Prague - Žižkov,50.08417,14.45159,"CZK 13,000",G,Very good,Brick,,,,,,,,,,,,,
"CZK 19,000","CZK 2,000",292712,2 bedroom,8/1/2022,50 m²,Partly,,,,,103.2,432.16,400.15,340.01,354.51,494.07,755.28,761.41,591.42,593.43,"Při hranici, Prague - Sedlec",50.1354932,14.3835595,"CZK 19,000",A,Very good,Low-energy,,,1.0,Personal,Complete,Over 50 years,Standard,,Geothermal,,,,
"CZK 12,000","CZK 2,000",425445,Small studio,10/10/2022,22 m²,Fully furnished,1,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 14,000",,Very good,Brick,,,,Personal,Complete,Up to 10 years,,,,,,,
"CZK 21,990","CZK 3,827",725109,2+kk,8/20/2022,63 m²,Partly,6,1.0,1.0,,398.2,1416.77,693.72,1232.72,635.57,870.63,1111.49,712.15,619.1,290.41,"Zvěřinova, Prague - Strašnice",50.08507833333,14.48646111111,"CZK 25,817",B,New-build,Other,,,1.0,Personal,,,,,,1.0,,"CZK 25,817",
"CZK 26,900","CZK 4,500",723967,2+kk,7/1/2022,66 m²,Unfurnished,3,,1.0,,94.6,179.51,50.1,180.57,11.07,205.85,33.73,51.82,190.79,175.81,Prague - Staré Město,50.08966,14.42489,"CZK 26,900",G,Very good,Brick,,,,Personal,Complete,,Luxurious,,Central,,,,
"CZK 21,900","CZK 3,900",324795,3+kk,7/1/2022,73 m²,Fully furnished,4,1.0,1.0,,383.78,917.71,600.32,556.39,610.75,611.91,346.62,688.65,483.09,215.39,"Bellušova, Prague - Stodůlky",50.0410429,14.3224894,"CZK 30,000",,Very good,Prefab concrete,1.0,,1.0,Personal,Complete,10 to 30 years,Luxurious,1.0,Distance,,1.0,,Housing
"CZK 22,990","CZK 4,560",724703,3+1,8/20/2022,73 m²,Fully furnished,8,1.0,1.0,,230.71,363.54,185.46,1043.95,179.71,360.25,128.83,277.71,295.53,116.41,"Prusíkova, Prague - Stodůlky",50.03613861111,14.33899416666,"CZK 27,550",G,Good,Prefab concrete,1.0,,,Personal,,,,,,,,"CZK 27,550",
"CZK 30,000","CZK 8,000",606434,3+1,9/12/2022,106 m²,Partly,2,1.0,1.0,,278.74,223.11,343.94,342.19,68.45,417.84,193.38,839.03,1058.67,308.53,"Janáčkovo Nábřeží, Prague - Smíchov",50.075681,14.408523,"CZK 30,000",G,Good,Brick,,,,Personal,Complete,,Standard,,Central,,,,
"CZK 20,000","CZK 2,000",257946,2+kk,6/29/2022,42 m²,Fully furnished,3,,,,91.53,437.84,79.6,137.33,1.11,181.86,414.36,266.21,251.67,662.32,"Lidická, Prague - Smíchov",50.0723918,14.4059555,"CZK 20,000",C,Very good,Brick,,,1.0,Personal,Complete,Up to 10 years,Standard,,Other,,,,
"CZK 11,000","CZK 2,000",425448,Small studio,9/1/2022,18 m²,Fully furnished,1,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,"CZK 13,000",,Very good,Brick,,,,Personal,Complete,Up to 10 years,Standard,,,,,,
"CZK 12,000","CZK 3,500",724043,Studio,7/1/2022,40 m²,Partly,2,,1.0,,164.07,1595.57,526.38,1270.11,670.42,579.01,417.83,1251.1,1107.75,499.59,Prague - Vysočany,50.10284,14.51,"CZK 25,000",B,New-build,Other,,,1.0,,,,,1.0,,1.0,1.0,,
"CZK 16,000","CZK 3,500",723398,2 bedroom,6/28/2022,50 m²,Partly,1,,,,487.31,1604.25,485.75,664.21,351.84,606.54,288.34,615.21,498.12,415.72,Prague - Vokovice,50.09699,14.34154,"CZK 32,000",G,Very good,Brick,,,,Personal,,,,1.0,Central,,,,
"CZK 45,000","CZK 5,500",723393,4+kk,6/23/2022,119 m²,Unfurnished,1,,,,127.89,797.09,181.33,729.89,400.42,538.76,170.19,1154.09,552.92,158.3,Prague - Holešovice,50.11005,14.44738,"CZK 55,000",B,New-build,Low-energy,,,,,,,,1.0,,,,,
"CZK 15,500","CZK 4,500",576765,1 bedroom,7/1/2022,41 m²,Fully furnished,1,,,,337.55,804.98,708.24,768.33,386.51,727.33,503.7,714.82,1277.85,312.52,"Ke Kolonii, Prague - Suchdol",50.1402088,14.3836043,"CZK 30,000",C,,Brick,,,,Personal,Complete,,,,,,,,
"CZK 13,300","CZK 5,700",723155,3+kk,7/1/2022,69 m²,Partly,2,1.0,,,205.87,1409.2,256.16,1697.13,703.15,603.18,435.81,963.95,1741.3,76.35,Prague - Chodov,50.02146,14.51559,"CZK 13,300",G,Very good,Prefab concrete,1.0,,1.0,,Complete,,Standard,,Central,,,,
