Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Renovation,Kindergarten,Sports field,Playground,Developer name,Project name,Kód jednotky,Administration fee
693943,"CZK 10,990",50.07832805555,14.48644305555,"Názovská, Prague - Strašnice",Studio,New build,38 m²,,"CZK 13,512",Personal,Brick building,Yes,Furnished,4,Yes,No,No,No,No,Yes,No,,,,,,,C,190,611,267,287,136,220,599,,802,515,31,,,,"CZK 13,512

                                
                                
                
i"
341440,"CZK 19,000",50.1031651,14.5018465,"Na Harfě, Prague - Vysočany",2 bedroom,,85 m²,"CZK 3,000","CZK 19,000",Personal,Brick building,,Partially furnished,1,No,Yes,No,No,No,No,No,01. 10. 2021,10 to 30 years years,Standard materials and solutions,,,15 m²,,223,"1,024",161,520,308,533,307,,789,"1,007",517,,,,
496890,"CZK 16,900",50.124556,14.4499931,"Služská, Prague - Kobylisy",3 bedroom,Excellent,79 m²,"CZK 4,500","CZK 30,000",Cooperative,Brick building,,Partially furnished,2,Yes,No,Yes,No,No,No,No,15. 01. 2022,over 50 years years,Standard materials and solutions,District heating,Middle floor,,,76,"1,027",27,184,353,341,377,,533,"1,235",129,,,,
459435,"CZK 14,000",50.0860901,14.5030422,"Prorektorská, Prague - Malešice",Studio,Excellent,52 m²,"CZK 2,500",,Personal,Brick building,,Partially furnished,1,No,Yes,No,No,No,No,No,,,,District heating,Ground floor,16 m²,,198,649,679,748,478,854,612,,419,685,363,,,,
563905,"CZK 60,000",50.0790351,14.4356123,"Balbínova, Prague - Vinohrady",2 bedroom with open-plan kitchen,,200 m²,"CZK 5,000",,Personal,Brick building,Yes,Furnished,1,Yes,Yes,No,No,No,No,No,17. 01. 2022,,,,,,,107,359,195,311,9,193,264,,264,516,771,,,,
296707,"CZK 17,900",50.0599651,14.4267693,"Mikuláše z Husi, Prague - Nusle",2 bedroom,Excellent,3 m²,CZK 600,"CZK 17,900",Cooperative,Brick building,,Partially furnished,,No,Yes,Yes,No,No,No,No,01. 01. 2022,1 to 10 years years,Standard materials and solutions,Gas boiler,Raised ground floor,200 m²,,31,606,121,328,64,433,481,Interior,179,58,275,,,,
613733,"CZK 17,000",50.121653,14.454054,"Trojská, Prague - Libeň",Small studio,Excellent,25 m²,,"CZK 15,000",Personal,Brick building,,,2,Yes,No,No,No,Yes,Yes,Yes,22. 06. 2020,,,,,,G,95,565,146,145,180,150,363,,583,"1,097",343,,,,
615462,"CZK 15,000",50.026259,14.489538,"Klírova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 4,350","CZK 20,000",Personal,Prefab concrete building,,,6,No,No,Yes,No,No,Yes,No,15. 08. 2020,,,,,,C,375,507,190,627,309,255,887,,276,442,334,,,,
694784,"CZK 11,000",50.03702,14.38736,"Slivenecká, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 5,000","CZK 16,000",Cooperative,Brick building,,Unfurnished,2,No,No,No,No,Yes,No,No,02. 12. 2021,,,,,,G,78,903,687,818,525,848,958,,957,890,430,,,,
36608,"CZK 25,000",50.0677387,14.3991773,"U Santošky , Prague - Smíchov",3 bedroom,,81 m²,"CZK 7,000","CZK 30,000",Personal,Brick building,,Furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,,Premium materials and solutions,,Middle floor,44 m²,,109,104,97,460,186,191,198,Overall,411,751,199,,,,
694875,"CZK 12,500",50.0909,14.44286,"Prvního pluku, Prague - Karlín",1 bedroom,Good,50 m²,"CZK 1,500","CZK 25,000",Cooperative,Brick building,,Furnished,,No,No,No,No,No,No,No,04. 12. 2021,,,,,,G,112,506,113,304,66,279,265,,961,390,186,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,Excellent,140 m²,"CZK 5,000","CZK 34,000",Personal,Brick building,,Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,28. 02. 2022,1 to 10 years years,Standard materials and solutions,Gas boiler,Attic,200 m²,,343,400,"1,280",810,,,,,,,,,,,
