Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Ownership,Floor space,Fully furnished,Floor,Building type,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,EPC,Condition,Balcony,Parking,Enclosed balcony,Age,Reconstruction,Heating,Designe,Garage,New-build,Domácí mazlíčci vítáni,Cellar,Terrace,Administrative fee,Plot type
"CZK 17,000","CZK 2,000","CZK 17,000",413089,2+kk,9/1/2022,Personal,47 m²,Fully furnished,3,Brick,,291.54,369.09,134.76,362.09,102.91,310.8,203.34,269.83,573.26,255.46,"Blodkova, Prague - Žižkov",50.0796704,14.449102,E,,,,,,Complete,Gas boiler,Luxurious,,,,1.0,,,
"CZK 13,000","CZK 3,000","CZK 15,000",726095,2+kk,8/1/2022,,39 m²,Partly,3,Prefab concrete,1.0,373.74,1317.72,426.18,1247.6,501.95,1314.25,134.71,770.93,2395.49,123.12,Prague - Bohnice,50.13331,14.40696,G,Very good,,,,,,Central,,,,,,,,
"CZK 17,900","CZK 5,000","CZK 15,000",728053,2+kk,7/31/2022,,54 m²,Partly,,Brick,,103.75,955.7,280.48,410.2,14.01,631.02,346.46,380.05,657.91,172.57,Prague - Bubeneč,50.1039,14.40337,C,Good,,,,,,,,,,,,,,
"CZK 35,000","CZK 5,500","CZK 40,000",723928,4+kk,8/15/2022,,134 m²,Unfurnished,6,Brick,1.0,135.95,201.01,340.8,380.24,371.18,487.46,327.05,520.71,892.99,328.15,Prague - Košíře,50.06932,14.37569,G,Very good,,,,,,,,1.0,,,1.0,1.0,,
"CZK 18,500","CZK 3,000","CZK 45,000",728049,2+kk,8/22/2022,,56 m²,Fully furnished,2,Brick,,352.48,956.77,123.77,534.44,359.81,893.83,253.19,169.36,830.63,334.59,Prague - Nusle,50.05586,14.44625,G,Very good,,,,,,,,,,,1.0,,,
"CZK 16,400","CZK 1,600","CZK 25,000",728040,2+kk,10/1/2022,,54 m²,Partly,3,Brick,,242.57,898.49,172.45,567.79,137.59,516.28,374.91,700.39,447.57,398.2,Prague - Nusle,50.06041,14.43449,E,Very good,,,,Up to 10 years,Complete,,Luxurious,,,,1.0,,,
"CZK 24,000","CZK 5,000","CZK 24,000",698897,2+kk,9/1/2022,Personal,103 m²,Partly,2,Brick,,673.88,627.89,474.87,2074.34,489.47,617.54,444.0,357.24,1814.86,828.64,"Pod Křížkem, Prague - Braník",50.03612,14.41637,,Very good,,1.0,,,,Gas boiler,Luxurious,1.0,,,1.0,1.0,,
"CZK 21,000","CZK 6,450","CZK 42,000",727045,3+1,8/1/2022,,81 m²,Partly,1,Prefab concrete,,141.13,309.19,19.9,598.64,280.74,281.53,150.44,279.36,384.59,194.33,Prague - Žižkov,50.08648,14.45925,G,Very good,,,1.0,,,,,,,,,,,
"CZK 24,500","CZK 4,000","CZK 49,000",727987,2+kk,7/31/2022,,55 m²,Partly,4,Low-energy,,273.62,1327.93,705.72,1309.48,978.36,1222.34,1084.39,1018.32,1026.82,495.64,Prague - Hloubětín,50.10855,14.52602,B,New-build,1.0,,,,,,,,,,,,,
"CZK 11,300","CZK 1,000","CZK 15,000",727985,Small studio,9/3/2022,,46 m²,Partly,,Brick,,125.86,217.39,168.26,2409.84,102.11,269.28,349.76,144.45,1228.34,258.85,Prague - Braník,50.03521,14.41167,G,Very good,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 25,000",600447,Studio,9/1/2021,Personal,31 m²,Fully furnished,4,Brick,1.0,123.62,153.94,53.53,66.71,16.24,82.61,161.04,179.13,150.4,200.79,"Rybná, Prague - Staré Město",50.090283,14.426066,B,Very good,,,,,Interior,Central,Luxurious,,,,,,,
"CZK 27,000","CZK 7,900","CZK 34,900",727341,4+kk,7/26/2022,,108 m²,Fully furnished,2,Brick,1.0,133.99,335.16,105.27,167.51,76.52,119.2,602.56,278.95,688.14,190.03,Prague - Žižkov,50.07796,14.45967,A,Good,,,1.0,,Complete,,,,,,,,,
"CZK 13,000","CZK 2,999","CZK 12,000",643880,2+kk,12/22/2020,Personal,41 m²,Partly,,Brick,,42.1,728.89,87.84,946.19,24.58,270.07,640.51,446.67,819.96,648.63,"Braunova, Prague - Smíchov",50.061376,14.400841,F,Very good,,,,,,Electric boiler,,,,,,,,
"CZK 10,000","CZK 2,000","CZK 12,000",708982,2 bedroom,4/4/2022,Personal,45 m²,Fully furnished,5,Brick,1.0,114.29,912.4,79.46,259.39,71.79,232.45,335.52,289.98,555.34,425.8,"Rečkova, Prague - Žižkov",50.09012,14.4708,C,Very good,,,,,Interior,,,,,,1.0,,,
"CZK 16,500","CZK 3,500","CZK 25,000",597178,Studio,8/1/2022,Personal,36 m²,Fully furnished,2,Brick,1.0,132.58,1008.33,626.13,700.32,522.74,728.65,806.32,878.91,399.08,566.09,"Radičova, Prague - Břevnov",50.081109,14.373748,B,New-build,,1.0,,Up to 10 years,,Distance,Luxurious,1.0,1.0,,1.0,,,Housing
"CZK 12,000","CZK 1,500","CZK 24,000",595793,Small studio,3/1/2020,Personal,20 m²,Partly,2,Brick,,352.46,644.27,462.78,536.46,342.77,549.35,322.61,358.11,409.22,664.64,"Řehořova, Prague - Žižkov",50.086179,14.445161,D,Very good,,,,Over 50 years,Interior,Central,Standard,,,,,,,
"CZK 18,000","CZK 4,500","CZK 36,000",721846,2 bedroom,6/10/2022,,60 m²,Unfurnished,4,Brick,,202.17,846.71,692.34,1021.19,566.73,576.47,790.95,269.14,415.81,415.09,Prague - Smíchov,50.06923,14.39057,C,Good,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 30,000",721852,1 bedroom,6/10/2022,,42 m²,Unfurnished,5,Brick,,202.17,846.71,692.34,1021.19,566.73,576.47,790.95,269.14,415.81,415.09,Prague - Smíchov,50.06923,14.39057,C,Very good,1.0,,,,,,,,,,,,,
"CZK 8,000","CZK 2,000","CZK 6,000",727953,Small studio,7/30/2022,,32 m²,Fully furnished,,Brick,,103.92,1299.2,272.44,2455.33,401.78,1390.21,295.46,1409.13,615.38,1136.64,Prague - Ruzyně,50.08359,14.31373,G,Good,,,,,,,,,,,,,,
"CZK 20,000","CZK 7,000","CZK 50,000",713206,3+1,8/1/2022,Personal,74 m²,Partly,7,Prefab concrete,1.0,220.78,853.84,204.04,776.9,216.76,556.39,172.49,315.69,1046.02,330.3,"Španielova, Prague - Řepy",50.07059,14.30566,G,Good,1.0,,,10 to 30 years,Exterior,Central,Standard,,,,,,,
"CZK 15,900","CZK 1,000","CZK 23,000",657552,2+kk,9/1/2022,Personal,50 m²,Partly,3,Brick,1.0,17.57,739.23,73.61,650.68,225.68,691.96,414.44,312.88,539.86,293.39,"28. pluku, Prague - Vršovice",50.07087,14.46352,,Very good,,1.0,,Up to 10 years,Complete,Gas boiler,Luxurious,,,,,,,
"CZK 47,000",CZK 0,"CZK 47,000",727246,3+1,7/25/2022,,125 m²,Unfurnished,2,Brick,1.0,66.32,320.57,108.3,237.1,1.03,130.3,113.78,344.15,761.26,727.03,Prague - Vinohrady,50.07462,14.43711,G,Very good,1.0,,,,,,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 25,000",330808,Small studio,8/15/2022,Personal,30 m²,Fully furnished,5,Brick,1.0,110.78,797.57,156.52,1081.38,93.25,338.74,709.18,515.34,872.83,587.88,Prague - Smíchov,50.0608742,14.4012158,,New-build,,,,,,Central,,,1.0,,,,,
"CZK 30,000",CZK 0,"CZK 30,000",727209,3+kk,7/25/2022,,97 m²,Partly,2,Brick,1.0,194.25,470.78,125.34,357.19,0,335.98,36.5,292.95,85.89,173.91,Prague - Vinohrady,50.07632,14.46809,D,Very good,1.0,,,,,,,,,,,,,
"CZK 11,800","CZK 2,800","CZK 14,600",591582,Studio,8/1/2022,Personal,30 m²,Partly,5,Prefab concrete,1.0,213.97,369.95,223.16,1168.25,554.11,469.59,177.3,348.66,701.23,48.38,"Mikulova, Prague - Chodov",50.030563,14.513792,B,Very good,,,,,Complete,Distance,Luxurious,,,,,,,
"CZK 23,000","CZK 6,000","CZK 23,000",727258,2+kk,8/1/2022,,70 m²,Partly,1,Brick,,69.13,755.89,49.61,140.13,153.35,220.66,324.03,642.92,796.73,299.24,"Na Pěšinách, Prague - Kobylisy",50.1250528,14.4573336,C,New-build,,,,,,,Luxurious,,1.0,,1.0,1.0,,
"CZK 31,900","CZK 3,900",CZK 123,727913,3+kk,8/31/2022,Personal,110 m²,Fully furnished,3,Brick,,457.06,727.14,572.89,553.86,453.76,583.68,411.96,328.9,896.88,223.2,Prague - Vokovice,50.09894,14.35576,B,New-build,1.0,,1.0,,,,,,,,,1.0,,
"CZK 14,900","CZK 2,500","CZK 30,000",533380,2 bedroom,9/1/2022,Personal,40 m²,,4,Prefab concrete,1.0,233.76,1320.43,189.74,830.5,219.87,199.75,398.39,205.98,496.83,109.05,"Písečná, Prague - Troja",50.1243267,14.4416631,,,,,,,,Distance,Standard,,,,1.0,,,
"CZK 29,800","CZK 5,000","CZK 34,800",685115,2+kk,9/26/2022,Personal,50 m²,Fully furnished,4,Brick,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,B,New-build,,1.0,1.0,,,,,1.0,,,,,,
"CZK 22,500","CZK 4,000","CZK 26,500",685106,Studio,10/1/2022,Personal,33 m²,Fully furnished,5,Brick,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,B,New-build,1.0,,,,,,,,,,,,,
"CZK 28,000",CZK 800,"CZK 28,000",628542,3+1,8/1/2022,Personal,102 m²,Partly,1,Brick,,164.54,248.38,97.9,285.08,99.52,198.67,210.04,569.49,178.54,567.21,"Haškova, Prague - Holešovice",50.101033,14.428124,,Very good,,,,,Interior,Electric boiler,,,,,,,,
"CZK 18,000","CZK 1,600","CZK 30,000",671891,2+kk,10/1/2022,Personal,65 m²,Unfurnished,6,Brick,1.0,99.38,619.05,58.38,314.47,74.91,323.02,637.72,719.51,315.15,363.17,"V Háji, Prague - Holešovice",50.10461,14.45394,G,Very good,,,,Up to 10 years,Complete,Gas boiler,Standard,,,,1.0,,,
"CZK 12,000","CZK 2,800","CZK 24,000",727148,2+kk,7/24/2022,,44 m²,Unfurnished,4,Prefab concrete,1.0,114.7,964.27,37.54,119.66,361.73,387.54,399.61,636.7,983.52,193.56,Prague - Kobylisy,50.12429,14.45042,A,Very good,,,,,,,,,,,1.0,,,
"CZK 14,000","CZK 2,000",CZK 2,727868,1 bedroom,8/15/2022,,40 m²,Partly,1,Prefab concrete,1.0,166.59,912.67,204.13,2110.26,695.17,925.0,511.63,529.34,811.55,242.96,Prague - Čimice,50.13583,14.43442,B,Very good,,1.0,,,,,,,,,,,,
"CZK 22,990","CZK 3,357","CZK 26,347",727852,3+1,8/23/2022,Personal,77 m²,Fully furnished,7,Other,1.0,174.96,636.7,262.4,501.46,166.13,315.17,658.03,322.96,191.93,142.09,"Na Topolce, Prague - Podolí",50.05858722222,14.42768027777,G,Very good,1.0,,,,,,,,,,1.0,,"CZK 26,347",
"CZK 20,000","CZK 4,000",CZK 1,719872,2+kk,8/1/2022,Personal,56 m²,Fully furnished,5,Other,1.0,638.17,1332.4,475.67,3919.9,394.79,654.64,1156.43,3342.61,1296.61,454.54,"Honzíkova, Prague - Dolní Měcholupy",50.06755,14.55466,G,New-build,,1.0,,Up to 10 years,,Central,Luxurious,1.0,1.0,,,1.0,,
"CZK 20,000","CZK 6,020","CZK 20,000",494750,3+kk,9/3/2022,Personal,70 m²,Fully furnished,5,Brick,1.0,228.04,809.32,203.01,358.95,130.32,546.16,333.71,392.1,403.55,384.67,"Sevastopolská, Prague - Vršovice",50.0711439,14.448623,G,,1.0,,,,,,Standard,,,,,,,
"CZK 21,000","CZK 3,000","CZK 35,000",157460,2 bedroom,8/1/2022,Cooperative,70 m²,Partly,3,Brick,,320.54,1200.06,178.03,1171.01,247.43,432.04,100.24,605.98,54.83,211.46,Prague - Libeň,50.1136507599,14.4678697476,,New-build,1.0,,,,Interior,Electric boiler,Luxurious,,,,,,,
"CZK 21,000","CZK 3,320","CZK 21,000",727725,3+kk,7/28/2022,,70 m²,Partly,2,Brick,1.0,38.66,495.29,239.66,370.71,34.71,470.76,389.01,579.35,436.93,317.69,Prague - Podolí,50.05769,14.4233,G,Very good,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 22,000",727701,2 bedroom,7/28/2022,,54 m²,Partly,2,Brick,1.0,103.04,284.96,132.08,107.67,160.16,174.62,316.4,825.43,245.24,418.02,Prague - Břevnov,50.08336,14.36169,B,Very good,,,,,,,,,,,,,,
"CZK 15,000","CZK 2,170","CZK 15,000",603985,2+kk,7/25/2022,Personal,50 m²,Unfurnished,1,Brick,1.0,251.07,470.36,25.37,214.01,34.62,213.78,513.84,554.06,688.53,592.43,"Mečislavova, Prague - Nusle",50.063978,14.444161,C,Very good,,,,Up to 10 years,,Gas boiler,,,,,1.0,,,
"CZK 15,500","CZK 3,000","CZK 31,000",376475,2+kk,9/1/2022,Personal,48 m²,Partly,3,Brick,,221.9,918.39,36.24,482.02,172.72,345.16,138.5,1120.63,395.68,182.95,"Křižíkova, Prague - Karlín",50.0940784,14.4587182,C,Very good,,,,Over 50 years,Complete,Electric boiler,Luxurious,,,,1.0,,,
"CZK 18,000","CZK 2,000","CZK 40,000",727658,Studio,7/28/2022,,34 m²,Fully furnished,1,Brick,1.0,739.75,1224.14,1101.34,2535.62,847.06,1131.9,1049.47,1987.95,1793.56,1084.56,Prague - Libuš,50.01514,14.46293,B,New-build,1.0,1.0,,,,,,,1.0,,,,,
"CZK 17,500","CZK 6,500","CZK 25,000",683853,2+kk,9/1/2022,Personal,51 m²,Fully furnished,3,Brick,1.0,110.77,1250.55,479.28,1192.14,315.55,1100.88,1161.34,843.42,457.05,275.81,"Podle Náhonu, Prague - Záběhlice",50.05446,14.48328,G,New-build,1.0,,,10 to 30 years,,Central,Standard,1.0,,,,,,
"CZK 13,000","CZK 2,000","CZK 13,000",727605,2+kk,7/27/2022,,50 m²,Partly,3,Prefab concrete,,,,,,,,,,,,Prague - Řepy,50.0662,14.30539,B,Very good,,,,,,,,,,,,,,
"CZK 50,000","CZK 3,000","CZK 50,000",727531,3+kk,7/27/2022,,119 m²,Partly,5,Brick,1.0,175.72,338.13,169.76,216.77,145.26,173.83,550.73,732.66,735.27,303.35,Prague - Michle,50.04836,14.44483,D,Very good,1.0,1.0,,,,,,,,,1.0,,,
"CZK 15,000",CZK 682,"CZK 31,400",727527,Studio,9/1/2022,Personal,32 m²,Unfurnished,2,Brick,1.0,132.93,1232.34,483.29,486.74,1.83,489.97,795.86,377.21,363.51,546.7,"5. května, Prague - Nusle",50.05624815,14.43716165,E,Good,,,,,,,,,,,1.0,,,
"CZK 16,000","CZK 3,000","CZK 30,000",723979,2+kk,8/1/2022,,43 m²,Partly,2,Prefab concrete,,48.94,489.66,470.17,469.03,473.72,493.7,621.22,340.84,333.46,231.81,Prague - Hostivař,50.0537,14.52209,G,Very good,,,1.0,,Complete,,,,,,,,,
"CZK 9,000","CZK 2,500","CZK 9,000",663090,Studio,8/15/2022,Cooperative,23 m²,Fully furnished,1,Brick,,141.47,330.69,58.44,518.92,80.79,133.91,150.17,158.89,494.23,510.19,"Vítkova, Prague - Karlín",50.09184,14.44472,G,New-build,,,,,,Electric boiler,,,,,,,,
"CZK 28,000","CZK 5,200","CZK 40,000",721561,3+1,9/1/2022,Personal,90 m²,Partly,1,Brick,1.0,30.59,26.85,55.74,333.4,61.93,527.1,149.33,454.26,274.34,306.36,Prague - Malá Strana,50.08054,14.40442,G,Good,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,600","CZK 32,000",726066,3+1,7/16/2022,Cooperative,75 m²,Partly,2,Prefab concrete,1.0,130.26,1121.57,998.76,2397.06,420.37,503.84,551.51,1489.99,1494.54,519.15,Prague - Krč,50.01891,14.46412,G,Very good,,,1.0,,Bathroom unit,Central,Standard,,,,1.0,,,
"CZK 13,500","CZK 2,500","CZK 30,000",550330,2+kk,,Personal,42 m²,Fully furnished,3,Prefab concrete,1.0,242.56,1283.58,39.67,1672.82,494.2,435.4,125.26,750.25,1717.67,116.76,"Zdiměřická, Prague - Chodov",50.0237252,14.5125064,,,,,,10 to 30 years,,Central,,,,,1.0,,,
"CZK 9,908","CZK 3,092","CZK 13,000",727447,2+kk,11/1/2022,,43 m²,Partly,13,Prefab concrete,,226.8,225.28,132.05,2554.99,237.44,175.63,353.26,1610.6,1398.99,136.34,Prague - Ruzyně,50.09015,14.30737,C,Very good,1.0,1.0,,,,,,,,,1.0,,,
"CZK 12,000","CZK 2,500","CZK 24,000",727449,1 bedroom,7/26/2022,,34 m²,Partly,3,Prefab concrete,,403.45,610.12,157.56,652.81,656.3,665.73,280.41,201.74,428.28,179.26,Prague - Malešice,50.08297,14.49362,G,Very good,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,800","CZK 14,000",727082,2+kk,8/8/2022,Personal,55 m²,Fully furnished,,Brick,1.0,77.03,855.4,175.44,952.43,316.77,1015.68,523.19,375.07,662.71,305.77,Prague - Horní Měcholupy,50.04796,14.55711,G,Very good,,,,10 to 30 years,,Distance,Standard,,,,1.0,,,
"CZK 18,000","CZK 5,000","CZK 18,000",727413,2 bedroom,7/26/2022,,70 m²,Partly,3,Brick,,1478.51,2152.1,1779.95,2050.57,1884.71,2089.31,1389.09,1749.38,2849.26,1483.91,Prague - Uhříněves,50.04535,14.59727,G,,,,,,,Electric boiler,,,,,,,,
"CZK 25,000","CZK 7,000","CZK 60,000",647143,3+kk,11/1/2022,Personal,132 m²,Fully furnished,4,Brick,1.0,350.53,1025.36,769.55,1940.18,375.47,1811.77,2260.16,750.14,988.33,211.64,"Povltavská, Prague - Troja",50.1146126,14.4097123,B,Very good,,1.0,,10 to 30 years,Complete,,,1.0,,,1.0,,,
"CZK 17,000","CZK 4,200","CZK 28,000",727289,Studio,7/25/2022,,34 m²,Partly,4,Prefab concrete,,121.95,424.33,6.13,164.1,52.73,237.74,510.42,855.9,382.8,470.95,Prague - Karlín,50.09425,14.45343,A,New-build,,1.0,,,,,,,,,1.0,,,
"CZK 20,000","CZK 5,000","CZK 35,000",246880,2+kk,7/25/2022,Personal,46 m²,Fully furnished,4,Brick,1.0,257.45,760.85,123.2,458.17,77.48,535.84,178.01,325.94,425.8,276.39,"Ruská, Prague - Vršovice",50.0720317,14.454235,G,Very good,,,,,Complete,,,,,,,,,
"CZK 25,000","CZK 5,800","CZK 50,000",727287,4+kk,8/16/2022,,86 m²,Fully furnished,7,Prefab concrete,1.0,113.24,514.17,512.85,484.73,431.55,492.56,504.82,586.82,240.62,150.92,Prague - Stodůlky,50.04205,14.32824,G,Very good,,,1.0,,Complete,Central,,,,,1.0,,,
"CZK 23,000",CZK 700,"CZK 44,000",485143,3+1,10/1/2022,Personal,91 m²,Partly,1,Brick,,276.73,385.31,178.2,834.99,204.62,510.82,245.42,267.17,438.27,224.8,"Lužická, Prague - Vinohrady",50.073377,14.4447141,,Very good,,1.0,,Up to 10 years,,,Luxurious,,,,,1.0,,
"CZK 19,900","CZK 1,500","CZK 19,900",670333,2 bedroom,8/1/2022,Personal,75 m²,Partly,4,Brick,,246.35,354.92,174.97,775.07,174.24,480.44,270.46,295.94,467.05,249.63,"Lužická, Prague - Vinohrady",50.07363,14.44447,G,Very good,1.0,1.0,,,Interior,Other,,,,,1.0,,,
"CZK 20,000","CZK 3,000","CZK 23,000",692176,Studio,12/20/2022,Personal,24 m²,Fully furnished,1,Brick,1.0,205.66,530.83,108.66,270.37,118.21,197.26,382.84,474.36,641.06,689.01,"Tyršova, Prague - Nové Město",50.07306,14.43085,B,New-build,,,,Up to 10 years,Complete,Central,Luxurious,,1.0,,,,,
"CZK 20,000","CZK 8,000","CZK 28,000",524714,Studio,8/1/2022,Other,80 m²,Fully furnished,2,Brick,1.0,158.6,380.48,136.82,86.78,19.96,155.0,397.71,846.53,114.09,372.45,"Václavské náměstí, Prague - Nové Město",50.0817465,14.4271892,,Very good,,,,,,,Luxurious,,,,,,,
"CZK 31,500","CZK 2,100","CZK 50,000",726497,3+1,8/1/2022,,104 m²,Unfurnished,3,Brick,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,G,Very good,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,700","CZK 15,000",268449,1 bedroom,9/1/2022,Personal,42 m²,Partly,2,Brick,,85.3,498.4,69.9,1055.48,125.73,52.65,854.53,766.24,831.73,643.11,"Pod Barvířkou, Prague - Smíchov",50.0619695,14.4048035,D,,,,,,,,,,,,1.0,,,
"CZK 14,900","CZK 2,900","CZK 14,900",601414,Studio,8/1/2022,Personal,29 m²,,5,Brick,1.0,29.34,388.62,90.03,502.38,93.43,641.07,105.62,195.39,244.78,263.61,"Újezd, Prague - Malá Strana",50.083932,14.404541,C,Very good,,,,,,,,,,,1.0,,,
"CZK 15,000","CZK 5,000","CZK 40,000",694123,2+kk,9/3/2022,Personal,70 m²,Fully furnished,1,Brick,,60.42,1840.66,197.43,1610.77,386.38,456.05,137.54,976.59,2262.09,339.11,"Vlkanovská, Prague - Újezd nad Lesy",50.07312,14.68295,G,Good,1.0,1.0,,10 to 30 years,Complete,Geothermal,Standard,,,,,,,
"CZK 20,000","CZK 6,000","CZK 26,000",727113,3+kk,9/15/2022,,74 m²,Partly,3,Brick,1.0,184.79,357.11,218.47,260.81,74.51,256.09,597.47,654.58,626.2,602.42,Prague - Nusle,50.06543,14.44301,B,New-build,,1.0,,,,,,1.0,1.0,,1.0,,,
"CZK 12,500","CZK 2,500","CZK 24,000",688369,Studio,3/21/2022,Personal,29 m²,Fully furnished,5,Other,1.0,327.24,1058.72,192.25,983.82,640.72,476.83,558.28,434.87,1160.26,124.8,"Zakšínská, Prague - Střížkov",50.1303283,14.4935009,B,New-build,1.0,1.0,,Up to 10 years,,Distance,Standard,1.0,1.0,,,,,
"CZK 14,999",CZK 700,"CZK 30,000",685883,Studio,7/31/2022,Personal,50 m²,Partly,4,Brick,,175.21,862.0,220.95,1145.81,157.68,357.89,773.62,579.78,937.26,579.52,"Nad Koulkou, Prague - Smíchov",50.06043,14.40088,G,Very good,,1.0,,,,,,,,,,1.0,,
"CZK 12,000","CZK 1,000","CZK 20,000",705768,Small studio,3/1/2022,Personal,20 m²,Fully furnished,2,Prefab concrete,1.0,224.19,1024.43,478.96,1064.4,12.36,710.12,279.92,501.55,533.98,345.19,Prague - Hostivař,50.0482863,14.5243139,A,Very good,,1.0,1.0,,,,,,,,1.0,,,
"CZK 19,900",CZK 100,"CZK 19,900",726290,2+kk,8/1/2022,,71 m²,Partly,1,Brick,1.0,130.0,603.15,261.96,289.79,85.18,400.97,388.68,313.78,156.13,235.17,Prague - Vršovice,50.06882,14.46059,C,Very good,1.0,1.0,,,,,,,,,1.0,,,
"CZK 29,042","CZK 5,400","CZK 58,084",714221,2+kk,8/1/2022,Personal,41 m²,Fully furnished,2,Brick,1.0,114.97,322.47,148.11,358.42,93.83,239.77,292.45,648.47,210.65,514.5,"Washingtonova, Prague - Nové Město",50.080715418652,14.431066350791,D,Very good,,,,Over 50 years,Complete,Electric boiler,Standard,,,,,,,
"CZK 14,000","CZK 4,000","CZK 20,000",394340,2+kk,8/1/2022,Municipal,65 m²,Fully furnished,2,Brick,,105.15,1215.58,166.3,890.12,227.38,725.86,166.47,871.11,1155.37,702.24,Prague - Vysočany,50.101475364278,14.504168211143,G,Good,,1.0,,Over 50 years,,Gas boiler,Standard,,,,1.0,,,
"CZK 20,891","CZK 4,100","CZK 41,782",714225,Studio,9/1/2022,Personal,27 m²,Fully furnished,5,Brick,1.0,135.82,343.32,168.96,378.88,114.68,260.62,313.3,627.62,231.5,535.35,"Washingtonova, Prague - Nové Město",50.080550474458,14.430927343016,D,Very good,,,,Over 50 years,Complete,Electric boiler,Standard,,,,,,,
"CZK 13,000","CZK 2,228","CZK 25,000",714459,Studio,8/15/2022,Personal,30 m²,Fully furnished,1,Brick,1.0,151.09,621.17,71.68,397.82,85.37,396.16,175.79,342.31,672.48,333.41,"Bulharská, Prague - Vršovice",50.07165,14.45777,G,Very good,,,,,Interior,Central,Standard,,,,,,,
"CZK 13,500","CZK 2,500","CZK 16,000",727020,2+kk,7/23/2022,,50 m²,Partly,2,Brick,1.0,123.15,695.15,20.62,330.8,74.68,414.1,356.46,160.35,199.77,171.78,Prague - Nusle,50.06083,14.42666,G,Very good,,,,,,,,,,,1.0,,,
"CZK 16,000",CZK 700,"CZK 16,000",620655,3+kk,9/1/2022,Personal,101 m²,Partly,1,Brick,,100.37,279.0,89.95,238.18,11.52,52.47,275.27,287.65,628.68,296.42,"Ječná, Prague - Nové Město",50.075923,14.42155,G,Very good,,,,,,Gas boiler,Standard,,,,,,,
"CZK 30,000",CZK 0,"CZK 35,000",670901,3+1,8/20/2022,Personal,86 m²,Fully furnished,5,Brick,1.0,42.06,109.28,108.48,117.56,60.75,316.65,338.04,399.4,594.48,747.7,"Italská, Prague - Vinohrady",50.07689,14.43564,C,Very good,,,,,Complete,,Luxurious,,,,,,,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,,64 m²,Fully furnished,4,Prefab concrete,1.0,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,C,Good,1.0,,,,,,,,,,1.0,,,
"CZK 15,000","CZK 3,000","CZK 15,000",726701,Small studio,7/20/2022,,30 m²,Partly,2,Brick,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,G,Very good,,,,,,,,,,,1.0,,,
"CZK 27,000","CZK 3,000","CZK 27,000",725907,1 bedroom,7/20/2022,,27 m²,Fully furnished,3,Brick,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,G,Very good,1.0,,,,Complete,Central,Luxurious,,,,,1.0,,
"CZK 16,500","CZK 5,500","CZK 16,500",581083,3+kk,8/1/2022,Personal,56 m²,Unfurnished,4,Brick,,12.93,584.69,279.92,529.49,138.63,489.78,263.04,380.49,337.99,632.92,"Husitská, Prague - Žižkov",50.086617,14.447053,G,Very good,,,,,,,,,,,,,,
"CZK 17,900","CZK 3,000","CZK 36,000",610315,2+kk,8/1/2022,Personal,50 m²,,4,Brick,1.0,224.27,661.77,250.27,1036.34,270.86,440.41,130.68,352.96,1134.79,502.75,"Plzeňská, Prague - Košíře",50.070903,14.383151,C,New-build,,,,,,Central,,1.0,,,1.0,,,
"CZK 22,000","CZK 3,000","CZK 40,000",725839,2+kk,8/22/2022,,60 m²,Fully furnished,,Low-energy,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,B,New-build,,1.0,,Up to 10 years,Complete,Electric boiler,Luxurious,,1.0,1.0,,,,
"CZK 16,000","CZK 6,000","CZK 32,000",724498,2+kk,7/2/2022,,43 m²,Fully furnished,1,Prefab concrete,1.0,332.2,1373.23,149.76,1714.34,583.84,525.05,243.66,839.9,1759.19,192.97,Prague - Chodov,50.02252,14.51303,B,Very good,,,,,,,,,,,,,,
"CZK 12,500","CZK 3,650","CZK 15,000",633374,Small studio,8/15/2022,Personal,24 m²,Partly,1,Prefab concrete,1.0,255.14,469.14,256.58,281.03,241.04,441.16,162.89,270.73,894.98,198.02,"Kyselova, Prague - Kobylisy",50.126922,14.464589,D,Very good,,,,,,,,,,,,,,
