Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,New building,Front garden,Administration fee,Renovation,Developer name,Project name,Kód jednotky,Investment Advisor
718311,"CZK 23,000",50.07252,14.40967,"Lidická, Prague - Smíchov",3 bedroom,105 m²,CZK 800,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,120,555,108,166,73,469,594,757,954,514,Excellent,"CZK 46,000",Personal,Brick building,G,,,,,,,,,,,,
718315,"CZK 18,500",50.04592,14.46583,"Na Líše, Prague - Michle",3 bedroom,76 m²,"CZK 6,000",Furnished,6,No,No,No,Yes,Yes,Yes,No,01. 07. 2022,146,"1,002",474,911,542,818,212,268,746,28,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
524954,"CZK 13,500",50.1260559,14.4922898,"Jablonecká, Prague - Střížkov",1 bedroom with open-plan kitchen,54 m²,"CZK 5,800",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,18. 05. 2022,483,567,112,467,121,106,585,428,821,116,Excellent,"CZK 26,000",Personal,Prefab concrete building,,,Premium materials and solutions,Central heating,Top floor,,,,Interior,,,,
584586,"CZK 33,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,92 m²,"CZK 2,000",Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,239,994,265,389,186,190,442,489,776,345,Excellent,"CZK 40,000",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,,,Overall,,,,
718288,"CZK 12,000",50.0645,14.30131,"Vondroušova, Prague - Řepy",Studio,33 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 06. 2022,216,757,162,719,120,825,444,221,"1,066",191,Excellent,"CZK 12,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
718280,"CZK 12,500",50.0441,14.42393,"Jeremenkova, Prague - Podolí",Studio,28 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,No,No,No,No,11. 05. 2022,56,140,"1,438",505,739,963,951,718,,,Excellent,"CZK 12,500",Cooperative,Brick building,G,,,,,,,,,,,,
718269,"CZK 18,000",50.02901,14.36168,"Vítové, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,Yes,No,13. 05. 2022,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,Excellent,"CZK 35,000",Cooperative,Brick building,C,,,,,,,,,,,,
713734,"CZK 13,000",50.03225,14.55993,"Jakobiho, Prague - Petrovice",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,9,No,No,Yes,No,Yes,Yes,No,01. 05. 2022,123,"1,094",507,"1,191",86,966,252,125,490,18,Excellent,"CZK 13,000",Personal,Prefab concrete building,B,,,District heating,,,,,Bathroom unit,,,,
699541,"CZK 18,700",50.10887,14.47533,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 1,900",Furnished,4,No,No,Yes,No,No,No,No,01. 06. 2022,306,813,278,526,301,356,408,635,375,200,New build,"CZK 38,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Electric boiler,Top floor,,,,Overall,,,,
717443,"CZK 13,200",50.06958,14.44909,"Na Královce, Prague - Vršovice",1 bedroom with open-plan kitchen,40 m²,"CZK 1,500",Partially furnished,4,No,No,No,No,No,No,No,01. 08. 2022,225,748,294,294,202,350,277,446,472,214,Excellent,"CZK 26,400",Personal,Brick building,G,,,,,,,,,,,,
671695,"CZK 11,500",50.02399,14.41221,"Půlnoční, Prague - Hodkovičky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Unfurnished,1,No,No,Yes,No,Yes,No,No,15. 05. 2022,362,"1,455",700,"1,164",417,"1,364",913,427,,,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
718236,"CZK 13,000",50.10588,14.57326,"Generála Janouška, Prague - Černý Most",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 07. 2022,122,"1,049",91,541,180,203,511,419,206,,Good,"CZK 26,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
664352,"CZK 39,000",50.07791,14.40697,"Zborovská, Prague - Smíchov",4 bedroom,110 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,19. 06. 2021,232,350,216,307,105,392,257,918,738,420,Excellent,"CZK 39,000",Personal,Brick building,C,,,Gas boiler,Raised ground floor,,,,Interior,,,,
718227,"CZK 24,000",50.11934,14.48602,"Žitenická, Prague - Prosek",1 bedroom with open-plan kitchen,57 m²,"CZK 4,900",Furnished,3,Yes,Yes,Yes,No,No,Yes,No,11. 07. 2022,249,"1,143",305,"1,082",519,742,125,534,715,320,New build,"CZK 24,000",Personal,Brick building,B,,,,,,,,,,,,
718217,"CZK 15,490",50.04595583333,14.33654833333,"Modrá, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 2,141",Furnished,6,No,No,Yes,No,No,Yes,No,,308,443,305,472,347,464,437,269,440,182,Excellent,"CZK 17,631",Personal,Prefab concrete building,G,,,,,,,"CZK 17,631

                                
                                
                
i",,,,,
150673,"CZK 10,998",50.0586898,14.2826339,"Tulešická, Prague - Zličín",Studio,31 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,,354,821,844,774,799,898,246,"1,120",86,,,"CZK 19,000",Other,Brick building,,,,,,,,,,,,,
200313,"CZK 17,000",50.0963583,14.3570728,"Africká, Prague - Vokovice",Studio,41 m²,"CZK 3,000",Furnished,,Yes,No,No,No,No,No,No,,334,366,231,255,280,229,299,516,"1,057",106,,"CZK 34,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,,10 m²,,Overall,,,,
518108,"CZK 25,000",50.06799,14.30409,"Španielova, Prague - Řepy",3 bedroom,80 m²,"CZK 7,000",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 06. 2022,394,985,398,947,373,624,468,316,516,,,"CZK 40,000",Personal,Prefab concrete building,D,,,District heating,Middle floor,,,,,,,,
414303,"CZK 26,000",50.0930962,14.4538949,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,58 m²,"CZK 6,000",Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,15. 05. 2022,161,511,147,132,156,194,382,"1,191",193,466,,"CZK 40,000",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,,,,,,,
476289,"CZK 25,500",50.0943979,14.4570713,"Petra Slezáka, Prague - Karlín",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Furnished,2,No,No,Yes,No,No,Yes,No,,114,757,111,448,84,312,261,"1,147",362,284,Excellent,"CZK 40,000",Personal,Brick building,C,10 to 30 years years,Premium materials and solutions,Electric boiler,Middle floor,,,,Overall,,,,
507636,"CZK 13,000",50.126902049845,14.471852389549,"Střelničná, Prague - Kobylisy",1 bedroom,35 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,,85,224,154,277,22,197,539,591,"1,029",293,,"CZK 26,000",Cooperative,Brick building,G,,,,,,,,,,,,
369009,"CZK 13,800",50.0539858,14.5274748,"Zemské právo, Prague - Hostivař",Studio,32 m²,"CZK 1,860",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 06. 2022,316,874,170,837,424,879,960,574,423,426,New build,"CZK 13,800",Personal,Brick building,B,,,,,Yes,-1 m²,,,,,,
504612,"CZK 19,000",50.0712304,14.4007897,"Radlická, Prague - Smíchov",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,117,440,384,59,69,555,304,913,974,295,Excellent,"CZK 19,000",Personal,Brick building,C,30 to 50 years years,Standard materials and solutions,Central heating,Middle floor,,,,Overall,,,,
533010,"CZK 16,000",50.1019511,14.4365138,"U Smaltovny, Prague - Holešovice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,No,No,01. 07. 2022,212,907,171,317,77,407,393,"1,490",506,989,,"CZK 20,000",Personal,Brick building,E,,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
585766,"CZK 15,500",50.066528,14.551467,"Kryšpínova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Unfurnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,348,"1,200",262,181,441,942,"1,110",203,,,New build,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
718163,"CZK 17,000",50.05253,14.51168,"Mattioliho, Prague - Záběhlice",Studio,38 m²,"CZK 4,000",Partially furnished,4,No,Yes,No,No,No,Yes,Yes,23. 05. 2022,225,508,498,551,257,504,945,874,761,446,New build,"CZK 25,000",Personal,Brick building,A,,,,,,,,,,,,
717159,"CZK 15,000",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",Studio,45 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,23. 05. 2022,150,845,468,387,639,"1,165",809,100,,,New build,"CZK 20,000",Cooperative,Brick building,B,,,,,,,,,,,,
684922,"CZK 9,900",50.03579,14.41528,"Na Vinohradu, Prague - Braník",Studio,25 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,09. 05. 2022,200,452,102,198,138,224,244,515,,,Excellent,"CZK 19,000",Personal,Brick building,,,,,,,,,,,,,
529640,"CZK 9,500",50.0577592,14.2889989,"Na Radosti, Prague - Zličín",Studio,25 m²,"CZK 2,800",Furnished,2,No,No,No,No,No,No,No,09. 05. 2022,293,773,615,558,412,669,248,522,50,,Excellent,"CZK 19,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,Overall,,,,
454911,"CZK 13,500",50.1268798,14.4222701,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,12,No,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,386,336,58,407,200,350,675,"1,006","1,092",317,Excellent,"CZK 35,000",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,Overall,,,,
710132,"CZK 8,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,28 m²,"CZK 2,859",Unfurnished,1,No,No,No,No,No,No,No,,216,681,568,922,838,635,868,471,,,Good,"CZK 11,849",Personal,Brick building,G,,,,,,,"CZK 11,849

                                
                                
                
i",,,,,
613183,"CZK 17,000",50.063138,14.447026,"U Pernštejnských, Prague - Nusle",1 bedroom with open-plan kitchen,47 m²,"CZK 2,500",Furnished,4,No,Yes,No,No,No,Yes,Yes,16. 06. 2020,278,735,249,438,352,481,623,637,801,694,New build,"CZK 51,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,Overall,,,,
704707,"CZK 14,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,162,159,"1,182",251,525,370,326,898,414,,Excellent,"CZK 28,000",Personal,Brick building,B,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,,
654187,"CZK 23,000",50.08634,14.48319,"U Staré cihelny, Prague - Žižkov",1 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,Yes,Yes,Yes,10. 06. 2022,228,"1,188",419,"1,051",519,"1,085",918,562,725,543,New build,"CZK 46,000",Personal,Brick building,C,1 to 10 years years,,Central heating,Middle floor,Yes,,,,,,,
717181,"CZK 21,000",50.04724325,14.30277535,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,58 m²,"CZK 4,900",Partially furnished,7,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,280,190,39,227,"1,063","1,032",658,819,106,,New build,"CZK 21,000",Cooperative,Brick building,G,1 to 10 years years,Standard materials and solutions,Central heating,Top floor,,,,,,,,
718094,"CZK 14,990",50.06549305555,14.30254805555,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,48 m²,"CZK 4,926",Unfurnished,9,Yes,No,Yes,No,No,Yes,No,,93,551,284,512,122,607,534,328,"1,442",298,Excellent,"CZK 19,916",Personal,Prefab concrete building,G,,,,,,,"CZK 19,916

                                
                                
                
i",,,,,
718090,"CZK 17,000",50.1028,14.49695,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 2,800",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,126,589,273,189,186,90,541,"1,080",637,392,Excellent,"CZK 17,000",Personal,Prefab concrete building,B,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
441070,"CZK 15,000",50.136196,14.380704,"Internacionální, Prague - Suchdol",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,10,77,384,65,50,97,579,468,903,736,Excellent,"CZK 15,000",Personal,Brick building,B,,Standard materials and solutions,Gas boiler,Ground floor,,,,,,,,
718084,"CZK 22,990",50.07173333333,14.41967055555,"Na hrádku, Prague - Nové Město",2 bedroom,62 m²,"CZK 1,984",Partially furnished,1,No,No,No,No,No,Yes,No,,138,518,100,168,159,79,339,287,459,360,Good,"CZK 24,974",Personal,Brick building,C,,,,,,,"CZK 24,974

                                
                                
                
i",,,,,
718079,"CZK 15,000",50.06235,14.42631,"Na Bučance, Prague - Nusle",Studio,30 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,No,Yes,No,No,16. 05. 2022,383,729,282,246,174,527,341,115,442,208,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
717163,"CZK 150,000",50.09114,14.41807,"Pařížská, Prague - Josefov",4 bedroom with open-plan kitchen,250 m²,"CZK 17,000",Unfurnished,7,No,No,No,No,No,Yes,No,05. 05. 2022,50,344,274,458,40,435,343,586,60,470,Excellent,"CZK 167,000",Personal,Brick building,G,,,,,,,,,,,,
662735,"CZK 13,000",50.11501,14.4714,"Vosmíkových, Prague - Libeň",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 07. 2022,97,"1,149",147,"1,226",85,441,312,"1,327",872,339,Excellent,"CZK 14,500",Personal,Brick building,G,,,,,,,,,,,,
658806,"CZK 17,000",50.02491,14.41322,"Jitřní, Prague - Hodkovičky",1 bedroom with open-plan kitchen,58 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,Yes,No,No,01. 07. 2022,31,"1,435","1,207","1,428",714,916,87,"1,116",928,353,New build,"CZK 38,000",Personal,Other,C,,,District heating,,Yes,,,,,,,
718040,"CZK 14,000",50.07048,14.40701,"Jindřicha Plachty, Prague - Smíchov",1 bedroom,40 m²,CZK 700,Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,224,597,151,251,119,255,690,"1,170",981,467,Excellent,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,,
551630,"CZK 14,000",50.04782783895,14.559218611114,"Boloňská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,43 m²,"CZK 2,000",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,279,927,421,"1,005",138,"1,072",300,206,717,128,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,,District heating,Middle floor,,,,Overall,,,,
322551,"CZK 19,000",50.1014198,14.370781,"Vostrovská, Prague - Dejvice",2 bedroom,50 m²,"CZK 4,500",Unfurnished,1,No,No,No,No,No,No,No,01. 07. 2022,292,927,443,563,443,348,745,852,777,315,,,Personal,Brick building,G,,,,,,,,,,,,
555193,"CZK 13,000",50.1177897,14.4711221,"Střížkovská, Prague - Libeň",Studio,37 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,15. 04. 2019,178,"1,097",236,"1,448",197,482,609,"1,130","1,312",689,,"CZK 13,000",Personal,Brick building,B,,,,,Yes,,,,,,,
713139,"CZK 28,000",50.06552,14.37806,"U Vojanky, Prague - Košíře",2 bedroom with open-plan kitchen,91 m²,"CZK 7,000",Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,98,731,678,978,708,"1,085",857,846,"1,407",934,Excellent,"CZK 35,000",Personal,Brick building,G,10 to 30 years years,Premium materials and solutions,Gas boiler,Top floor,,,,Overall,,,,
698899,"CZK 18,000",50.0774,14.50504,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,52 m²,"CZK 4,400",Partially furnished,3,No,No,No,No,No,Yes,No,06. 06. 2022,33,808,482,699,157,575,614,733,605,,Excellent,"CZK 20,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Other,,,,,Interior,,,,
209418,"CZK 17,500",50.1062237,14.4470997,"Osadní, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2020,189,305,149,318,63,211,378,666,371,305,Excellent,"CZK 16,500",Personal,Brick building,,,,District heating,Middle floor,Yes,,,,,,,
717947,"CZK 11,500",50.07177,14.46983,"28. pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,950",Partially furnished,3,No,No,No,No,No,Yes,No,31. 05. 2022,79,577,159,372,245,172,344,221,749,210,Good,"CZK 11,500",Personal,Brick building,G,,,,,,,,,,,,
718018,"CZK 12,500",50.12242,14.48951,"Bílinská, Prague - Prosek",1 bedroom,33 m²,"CZK 3,800",Furnished,7,No,No,No,Yes,No,Yes,No,16. 05. 2022,434,765,194,703,477,405,283,282,444,215,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,District heating,Top floor,,,,Overall,,,,
717977,"CZK 14,000",50.12689,14.40896,"Krynická, Prague - Troja",1 bedroom with open-plan kitchen,49 m²,"CZK 4,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,413,757,296,692,585,549,444,124,297,,Excellent,"CZK 28,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
717074,"CZK 19,000",50.06891,14.50447,"Nedvězská, Prague - Strašnice",2 bedroom with open-plan kitchen,70 m²,"CZK 7,000",Partially furnished,4,No,No,No,No,No,Yes,No,17. 07. 2022,303,459,"1,338",328,518,327,320,"1,252",158,,Excellent,"CZK 40,000",Personal,Prefab concrete building,G,10 to 30 years years,Standard materials and solutions,District heating,Top floor,,,,Overall,,,,
717970,"CZK 19,000",50.13535,14.54158,"Toužimská, Prague - Kbely",2 bedroom with open-plan kitchen,67 m²,"CZK 7,500",Partially furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,137,655,774,675,908,547,547,565,806,,Excellent,"CZK 38,000",Personal,Brick building,G,,,,,,,,,,,,
717954,"CZK 15,000",50.08257,14.44933,"Víta Nejedlého, Prague - Žižkov",2 bedroom,45 m²,"CZK 5,000",Furnished,,No,No,Yes,No,No,No,No,10. 05. 2022,425,278,101,287,20,140,268,376,420,565,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
717950,"CZK 19,000",50.05024,14.34038,"Petržílkova, Prague - Stodůlky",1 bedroom,50 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,Yes,09. 05. 2022,121,65,128,0,65,130,160,422,807,157,Excellent,"CZK 38,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
622479,"CZK 21,000",50.046109,14.332629,"Zázvorkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,90 m²,"CZK 5,000",Partially furnished,5,No,Yes,No,No,No,Yes,No,01. 06. 2022,304,301,219,330,203,322,577,96,513,52,Excellent,"CZK 26,000",Cooperative,Prefab concrete building,C,,,District heating,Middle floor,,,,Overall,,,,
717806,"CZK 13,700",50.0569461,14.3994936,"Nad Kesnerkou, Prague - Smíchov",1 bedroom with open-plan kitchen,34 m²,"CZK 2,300",Partially furnished,2,No,No,Yes,No,Yes,No,No,09. 05. 2022,191,"1,048",447,965,436,867,567,"1,434",527,270,Excellent,"CZK 13,700",Personal,Brick building,A,,,,,,,,,,,,
717948,"CZK 22,990",50.02109388888,14.46490361111,"Za valem, Prague - Kunratice",2 bedroom with open-plan kitchen,90 m²,"CZK 4,829",Partially furnished,7,Yes,No,No,No,Yes,Yes,No,,163,"1,194","1,071",68,320,747,"1,451",149,,,Excellent,"CZK 27,819",Personal,Other,C,,,,,,,"CZK 27,819

                                
                                
                
i",,,,,
715485,"CZK 19,990",50.10162,14.36065,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,49 m²,"CZK 3,490",Furnished,5,Yes,No,No,No,No,No,No,15. 05. 2022,516,726,606,587,497,616,430,337,"1,418",133,Excellent,"CZK 27,980",Personal,Prefab concrete building,G,,,,,,,,,,,,
563454,"CZK 13,400",50.1225015,14.4645396,Prague - Libeň,Studio,61 m²,"CZK 1,650",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 08. 2022,539,648,597,647,430,685,715,501,626,123,Excellent,"CZK 25,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,,,Overall,,,,
717034,"CZK 12,500",50.13919,14.51845,"Pavla Beneše, Prague - Letňany",Studio,42 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,276,460,963,"1,046",502,584,860,990,"1,122",169,Excellent,"CZK 25,000",Personal,Other,C,,,,,,,,,,,,
717935,"CZK 12,000",50.0823383,14.4986466,Prague - Malešice,2 bedroom,51 m²,"CZK 4,450",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 06. 2022,121,152,174,195,197,359,15,544,725,229,Excellent,"CZK 12,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,,
717564,"CZK 14,900",50.02801,14.36646,"Wassermannova, Prague - Hlubočepy",Studio,33 m²,"CZK 2,900",Partially furnished,3,Yes,No,No,No,No,Yes,No,29. 05. 2022,17,"1,180",411,"1,160",154,"1,188",171,587,470,406,New build,"CZK 24,999",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
717910,"CZK 14,900",50.08741,14.37012,"Na Zástřelu, Prague - Břevnov",1 bedroom with open-plan kitchen,39 m²,"CZK 2,200",Partially furnished,,No,No,No,No,No,No,No,09. 05. 2022,126,756,117,738,124,370,364,422,651,435,Excellent,"CZK 20,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Ground floor,,,,Interior,,,,
227738,"CZK 9,000",50.12848,14.4515098,"Paláskova, Prague - Kobylisy",1 bedroom,34 m²,"CZK 4,000",Partially furnished,11,No,No,No,Yes,No,Yes,No,15. 06. 2022,230,"1,410",163,565,155,240,728,489,"1,337",124,Good,"CZK 13,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
