Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Floor,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,Excellent,31 m²,"CZK 1,500","CZK 18,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,01. 07. 2022,G,,,,,201,860,203,689,182,687,525,419,641,161,,,,,,,,
712102,"CZK 14,500",50.0651,14.50935,"Uhříněveská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,358","CZK 30,000",Personal,Brick building,Furnished,No,No,Yes,No,Yes,No,Yes,04. 04. 2022,G,3,,,,394,"1,431",440,"1,106",223,431,396,447,590,342,,,,,,,,
697214,"CZK 12,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 30,000",Personal,Other,Unfurnished,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,2,,,,167,614,151,528,121,457,121,445,399,278,,,,,,,,
711568,"CZK 24,900",50.10594,14.4733,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,No,No,No,No,Yes,Yes,No,01. 05. 2022,G,3,,,,56,607,54,92,39,108,218,497,362,264,,,,,,,,
712094,"CZK 13,000",50.09033,14.4739536,"Biskupcova, Prague - Žižkov",2 bedroom,Good,50 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,29. 03. 2022,G,5,,,,193,"1,012",134,259,16,116,321,332,358,420,,,,,,,,
712092,"CZK 19,500",50.0799819,14.492109,"Hřibská, Prague - Strašnice",2 bedroom,Good,54 m²,"CZK 3,700","CZK 25,000",Personal,Prefab concrete building,Furnished,No,No,Yes,Yes,Yes,Yes,No,15. 04. 2022,G,6,,,,325,617,394,601,579,159,669,548,765,458,,,,,,,,
574900,"CZK 24,000",50.0280815,14.5150316,"Křejpského, Prague - Chodov",4 bedroom,Excellent,75 m²,"CZK 3,000","CZK 48,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 06. 2022,C,5,District heating,,Overall,385,495,345,"1,158",260,470,199,158,998,110,,,,,,,,
563070,"CZK 21,450",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 2,400","CZK 42,900",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 06. 2022,B,1,,,,57,656,293,738,469,438,289,277,,,,,,,,,,
711554,"CZK 14,000",50.08352,14.50419,"Káranská, Prague - Malešice",2 bedroom,Good,50 m²,"CZK 6,000","CZK 28,000",Cooperative,Prefab concrete building,Unfurnished,No,No,Yes,No,No,No,No,24. 03. 2022,A,4,,,,262,477,435,496,302,651,605,342,906,168,,,,,,,,
712068,"CZK 13,000",50.08862,14.46377,"Domažlická, Prague - Žižkov",1 bedroom,Good,34 m²,"CZK 1,000","CZK 13,000",Cooperative,Brick building,Unfurnished,No,No,Yes,No,No,Yes,No,15. 04. 2022,G,7,,,,143,576,256,191,140,435,621,696,466,345,,,,,,,,
512262,"CZK 9,800",50.0699333,14.3923511,"Nad Bertramkou, Prague - Smíchov",Studio,Good,27 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Furnished,No,No,Yes,No,No,No,No,15. 04. 2022,,1,Central heating,Raised ground floor,,217,799,671,878,468,885,690,"1,102",346,542,Standard materials and solutions,,,,,,,
712063,"CZK 11,000",50.09254,14.45351,"Křižíkova, Prague - Karlín",Small studio,Excellent,28 m²,"CZK 2,700","CZK 22,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 04. 2022,G,3,,,,120,469,30,70,34,67,505,"1,140",9,505,,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,500","CZK 40,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 04. 2022,B,2,Central heating,Middle floor,,258,485,231,799,821,429,778,559,"1,031",582,Premium materials and solutions,,1 to 10 years years,,,,,
662917,"CZK 13,300",50.10595,14.58328,"Bryksova, Prague - Černý Most",1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 13,300",Personal,Prefab concrete building,Furnished,Yes,No,No,No,Yes,Yes,No,17. 05. 2021,C,7,,,,581,630,372,420,456,767,"1,395",600,567,,,,,,,,,
711539,"CZK 8,000",50.0834856,14.5676132,"Úpická, Prague - Dolní Počernice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 5,000","CZK 10,000",Personal,Other,Furnished,No,No,No,No,Yes,No,No,01. 05. 2022,C,1,,,,481,"1,328",674,896,"1,493",407,,,,,,,,,,,,
611162,"CZK 16,000",50.030212,14.364044,"Kováříkova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,800","CZK 16,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,Yes,No,01. 04. 2022,G,2,District heating,Middle floor,,380,"1,101",366,"1,082",244,"1,143",471,586,796,326,,Yes,1 to 10 years years,,,,,
557832,"CZK 19,000",50.1474836,14.5326938,"Rýnská, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,400","CZK 38,000",Personal,Low-energy building,Furnished,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,C,2,,,,219,"1,266",658,892,600,"1,327",842,782,,,,Yes,,,,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,86 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,Yes,01. 04. 2022,,7,Central heating,,,511,"1,208",327,246,506,"1,008","1,178",306,,,,,1 to 10 years years,,,,,
197009,"CZK 11,000",50.1233776,14.4844013,"Teplická, Prague - Střížkov",Studio,Excellent,35 m²,"CZK 2,990","CZK 25,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,10. 04. 2022,C,8,District heating,Middle floor,,250,"1,200",182,"1,139",341,586,251,304,136,43,Standard materials and solutions,,,,,,,
712033,"CZK 12,500",50.08663,14.45971,"Jeseniova, Prague - Žižkov",Small studio,Excellent,38 m²,"CZK 2,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,No,No,Yes,No,01. 04. 2022,C,3,,,,104,346,17,618,321,318,251,298,420,143,,,,,,,,
711483,"CZK 19,500",50.12559,14.50694,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,000","CZK 45,000",Personal,Other,Furnished,No,No,No,Yes,No,Yes,No,10. 04. 2022,A,4,,,,301,800,140,"1,106",354,"1,031",133,752,"1,495",181,,,,,,,,
712029,"CZK 24,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,234","CZK 26,224",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,,A,2,,,,114,770,169,294,55,98,477,456,857,,,,,,"CZK 26,224

                                
                                
                
i",,,
712024,"CZK 10,000",50.1264302,14.4948993,"Varnsdorfská, Prague - Střížkov",Studio,Excellent,27 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 04. 2022,G,3,,,,370,556,168,455,236,213,284,138,999,94,,,,,,,,
397506,"CZK 13,000",50.115718873824,14.471034512164,"V Zahradách, Prague - Libeň",Studio,Excellent,33 m²,"CZK 5,500","CZK 18,500",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,01. 04. 2020,,3,,Middle floor,Overall,175,"1,139",163,"1,331",72,431,329,"1,274",977,373,Standard materials and solutions,,1 to 10 years years,,,,,
710482,"CZK 11,000",50.11221,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,30 m²,"CZK 2,600","CZK 22,000",Personal,Low-energy building,Partially furnished,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,B,2,,,,147,668,844,413,576,607,513,,,,,,,,,,,
478318,"CZK 12,000",50.1392824,14.5188443,"Pavla Beneše, Prague - Letňany",Studio,Excellent,30 m²,"CZK 3,000","CZK 24,000",Personal,Other,Partially furnished,Yes,No,No,No,No,No,No,,B,2,Central heating,,,280,448,951,"1,034",486,572,848,978,"1,110",150,,,1 to 10 years years,,,,,
711995,"CZK 35,000",50.0431626,14.3123334,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,140 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Furnished,No,Yes,Yes,No,Yes,Yes,Yes,28. 03. 2022,C,1,,,,333,560,306,874,759,504,853,634,"1,106",657,,,,,,,,
711964,"CZK 13,000",50.02917,14.5313,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,No,No,No,No,30. 03. 2022,A,11,,,,231,487,196,170,319,380,346,350,441,222,,,,,,,,
595994,"CZK 28,000",50.066301,14.431111,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 1,000",,Personal,Brick building,Furnished,Yes,Yes,No,No,No,No,Yes,28. 03. 2022,C,5,Gas boiler,Top floor,Overall,237,627,167,761,64,289,394,448,223,185,Premium materials and solutions,Yes,1 to 10 years years,,,,,
467195,"CZK 12,500",50.055583,14.525417,Prague - Hostivař,Studio,Excellent,34 m²,"CZK 2,800","CZK 12,500",Personal,Brick building,Furnished,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,B,3,,,,424,891,326,854,540,895,"1,319",731,579,535,,,,,,,,
137084,"CZK 15,900",50.0430796,14.4403574,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 19,900",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 05. 2022,A,2,District heating,,,184,206,207,429,155,234,598,153,594,105,,,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,014","CZK 18,706",Personal,Brick building,Furnished,Yes,No,Yes,No,Yes,Yes,No,,C,4,,,,584,735,483,794,51,850,423,575,412,560,,,,,"CZK 18,706

                                
                                
                
i",,,
468173,"CZK 23,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 5,800","CZK 30,000",Personal,Low-energy building,Partially furnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,C,4,,Middle floor,,391,821,433,633,148,676,500,368,365,124,Premium materials and solutions,Yes,1 to 10 years years,,,,,
601714,"CZK 22,000",50.023325,14.496873,"Nechvílova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 22,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 05. 2022,G,2,,,Bathroom unit,356,661,104,762,456,852,442,579,433,173,Premium materials and solutions,,,,,,,
689368,"CZK 16,900",50.04708,14.48594,"Hlavní, Prague - Záběhlice",3 bedroom,Excellent,77 m²,"CZK 3,500","CZK 33,000",Personal,Brick building,Partially furnished,No,No,Yes,Yes,No,Yes,No,15. 04. 2022,C,7,District heating,Middle floor,Overall,131,186,196,199,186,216,390,"1,086",393,,Standard materials and solutions,,30 to 50 years years,,,,,
82821,"CZK 23,000",50.098543,14.345522,"V Středu, Prague - Vokovice",2 bedroom with open-plan kitchen,Good,80 m²,"CZK 4,000","CZK 50,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,01. 04. 2022,G,2,Gas boiler,Top floor,Interior,290,"1,368",270,966,37,484,309,395,255,76,Standard materials and solutions,,,,,,,
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 4,000","CZK 30,000",Other,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 04. 2022,,2,,,,159,379,137,87,20,155,398,847,114,372,,,,,,,,
711855,"CZK 11,000",50.07222,14.38777,"Holečkova, Prague - Košíře",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 04. 2022,G,3,,,,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,,,,,,,,
640337,"CZK 12,000",50.111401,14.490304,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,45 m²,"CZK 3,700","CZK 15,700",Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,01. 06. 2022,A,,,Ground floor,Exterior,508,952,654,703,359,585,731,666,353,279,Premium materials and solutions,,,70 m²,,,,
685615,"CZK 15,000",50.09219,14.49565,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,36 m²,,"CZK 15,000",Personal,Other,Furnished,No,No,Yes,No,No,Yes,No,15. 10. 2021,G,5,District heating,Top floor,,24,288,238,637,87,310,524,386,788,126,,,,,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,,54 m²,"CZK 4,000","CZK 16,500",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,,C,3,Gas boiler,,,107,625,744,645,878,517,517,535,716,,,,,,,,,
710791,"CZK 14,900",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",1 bedroom,Excellent,54 m²,"CZK 1,100","CZK 16,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,No,No,No,01. 01. 1970,G,3,,,,204,452,"1,443",518,876,531,472,763,482,,,,,,,,,
661204,"CZK 15,000",50.08965,14.34427,"Křenova, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 15,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 06. 2021,A,3,District heating,Top floor,,142,429,68,93,98,162,181,144,748,115,,,,,,,,
711832,"CZK 18,900",50.06705015,14.39396804721,"U Nikolajky, Prague - Smíchov",2 bedroom,Excellent,62 m²,CZK 750,"CZK 26,650",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,28. 03. 2022,E,1,,,,193,436,587,801,231,523,575,788,298,618,,,,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,990","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 06. 2022,,1,District heating,Raised ground floor,Overall,286,848,109,360,31,305,466,444,944,,Standard materials and solutions,,1 to 10 years years,,,,,
710381,"CZK 18,300",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,800","CZK 40,000",Personal,Low-energy building,Partially furnished,Yes,No,Yes,No,Yes,Yes,Yes,22. 03. 2022,A,5,Central heating,,,79,953,290,"1,197",615,"1,258","1,259",537,,,Premium materials and solutions,Yes,,,,,,
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,300","CZK 15,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,02. 04. 2022,,1,,Middle floor,,357,974,20,485,240,969,372,288,951,307,Standard materials and solutions,,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 21,500",Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,01. 06. 2022,B,5,,,,114,989,23,10,23,31,353,549,399,398,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 28,700",Personal,Brick building,Furnished,No,No,No,Yes,Yes,Yes,Yes,01. 06. 2022,B,4,,,,165,981,117,149,162,109,492,669,487,409,,,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,,20 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,21. 02. 2022,,1,,,,99,526,165,258,35,162,712,674,123,527,,,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,,"CZK 3,000","CZK 42,000",Personal,Prefab concrete building,Furnished,Yes,No,Yes,No,Yes,Yes,Yes,28. 03. 2022,G,4,,,,176,800,136,48,754,418,"1,323","1,438",483,,,,,,,,,
711819,"CZK 15,000",50.0644788,14.273073582946,"Želetická, Prague - Sobín",1 bedroom with open-plan kitchen,New build,43 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,Yes,02. 04. 2022,G,2,,,,328,"1,143",307,950,,,,,,,,,,,,,,
546335,"CZK 14,500",50.1030613,14.477571,Prague - Libeň,1 bedroom,,37 m²,"CZK 2,200","CZK 29,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 06. 2022,,2,,,Interior,174,54,76,366,118,252,280,299,126,410,,,1 to 10 years years,,,,,
666742,"CZK 9,500",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,Good,22 m²,"CZK 1,000",,Personal,Brick building,Furnished,No,No,No,No,Yes,No,No,02. 04. 2022,A,1,Central heating,Middle floor,,65,502,453,828,554,"1,066",343,,,,Standard materials and solutions,,10 to 30 years years,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 4,235","CZK 19,500",Personal,Brick building,Furnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,B,6,,,,48,825,83,843,397,816,556,419,"1,060",533,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,B,4,District heating,Top floor,,419,659,"1,181",370,"1,106",,,,,,Premium materials and solutions,Yes,1 to 10 years years,,,,,
698706,"CZK 12,500",50.1095021,14.4754433,"Pivovarnická, Prague - Libeň",1 bedroom,Good,41 m²,"CZK 2,700","CZK 20,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,4,,,,271,902,243,593,391,321,372,594,339,150,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Furnished,No,No,No,No,No,No,No,02. 01. 2022,,1,,,Overall,96,"1,112",343,721,186,792,491,465,675,180,Standard materials and solutions,,1 to 10 years years,,,,,
703630,"CZK 17,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,Excellent,75 m²,"CZK 5,565","CZK 23,555",Cooperative,Prefab concrete building,Unfurnished,Yes,No,No,No,No,Yes,No,,G,2,,,,367,571,605,285,589,694,641,190,,,,,,,"CZK 23,555

                                
                                
                
i",,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,,37 m²,CZK 900,"CZK 12,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,20. 01. 2022,,2,Other,,,165,"1,206",215,849,308,"1,301",108,193,636,240,Standard materials and solutions,,,,,,,
338040,"CZK 16,000",50.0400835249,14.4973857442,"Babická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 42,000",Personal,Brick building,Furnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,C,4,District heating,Top floor,,209,"1,219",338,"1,359",220,"1,098",826,"1,054",721,489,Standard materials and solutions,,10 to 30 years years,,,,,
395681,"CZK 20,000",50.0769497,14.4491685,"U vodárny, Prague - Vinohrady",1 bedroom with open-plan kitchen,,55 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,1,,,,90,292,115,86,36,94,251,204,666,146,,,,,,,,
577064,"CZK 17,100",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,Excellent,63 m²,"CZK 2,850","CZK 18,000",Cooperative,Brick building,Partially furnished,No,No,Yes,No,No,No,No,11. 04. 2022,D,1,Gas boiler,Raised ground floor,Interior,261,"1,397",338,"1,034",337,306,502,635,535,425,Standard materials and solutions,,over 50 years years,,,,,
711743,"CZK 9,000",50.12099,14.45387,"Kubišova, Prague - Libeň",1 bedroom with open-plan kitchen,Good,44 m²,"CZK 1,000","CZK 9,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,20. 04. 2022,G,2,,,,272,618,256,255,290,339,474,693,"1,207",468,,,,,,,,
683933,"CZK 12,000",50.1351227,14.379389,"Internacionální, Prague - Suchdol",3 bedroom,Good,75 m²,"CZK 5,500","CZK 17,500",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 04. 2022,G,1,Gas boiler,Middle floor,,97,120,232,148,162,101,709,316,771,605,,,,,,,,
598547,"CZK 19,900",50.091983,14.43848,"Pobřežní, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 1,000","CZK 25,000",Cooperative,Brick building,Furnished,Yes,No,Yes,No,No,No,No,01. 05. 2022,,3,Electric boiler,Middle floor,Interior,144,519,224,117,121,116,688,694,188,722,Standard materials and solutions,,1 to 10 years years,,,,,
711726,"CZK 35,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Other,Excellent,1 m²,CZK 133,CZK 1,Personal,Other,Furnished,No,Yes,Yes,No,Yes,Yes,No,14. 04. 2022,A,15,,,,,,,,,,,,,,,Yes,,,,Luka Residential s.r.o.,Luka Living Rental apartments,000
711070,"CZK 16,900",50.0573177,14.4207856,Prague - Podolí,1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,100","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,01. 04. 2022,C,2,,,,172,280,180,81,167,277,67,681,458,95,,,,,,,,
689888,"CZK 11,050",49.9564,14.38078,"K Vejvoďáku, Prague - Zbraslav",4 bedroom with open-plan kitchen,New build,150 m²,"CZK 1,950","CZK 13,000",Personal,Other,Partially furnished,Yes,Yes,Yes,Yes,Yes,No,Yes,31. 03. 2022,G,1,,,,120,"1,019","1,319","1,281",953,970,,,,,,,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,Excellent,42 m²,"CZK 3,000","CZK 15,000",Other,Brick building,Partially furnished,No,No,No,No,No,No,No,05. 02. 2022,G,1,Other,Raised ground floor,,316,993,46,504,172,928,349,323,"1,018",266,Standard materials and solutions,,,,,,,
