Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Administration fee,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Front garden,Investment Advisor,Developer name,Project name,Kód jednotky
616328,"CZK 11,500",50.101137,14.369987,Prague - Dejvice,1 bedroom,50 m²,"CZK 2,700",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,262,864,505,501,382,410,807,790,839,377,Excellent,"CZK 11,500",,Personal,Brick building,,Standard materials and solutions,Central heating,Ground floor,Overall,,,50 m²,,,,
488832,"CZK 11,000",50.0576298,14.2845344,"Sazovická, Prague - Zličín",Studio,40 m²,"CZK 3,280",Partially furnished,1,No,No,No,No,No,No,No,,214,"1,023",643,572,778,697,167,919,208,,,"CZK 20,000",,Personal,Brick building,,,,,,A,,,,,,
705362,"CZK 15,000",50.10341,14.51085,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,300",Furnished,5,Yes,No,No,No,No,No,No,01. 03. 2022,344,162,"1,197",617,893,"1,249",972,45,,,New build,"CZK 20,000",,Personal,Brick building,,,,,,C,,,,,,
495644,"CZK 12,000",50.0296532,14.449589,"Štúrova, Prague - Krč",Small studio,24 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,No,Yes,01. 03. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,,"CZK 15,000",,Personal,Prefab concrete building,,Premium materials and solutions,,,,C,,,,,,
705335,"CZK 18,000",50.08962,14.46521,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,139,750,163,51,36,309,640,670,545,200,Excellent,"CZK 10,000",,Personal,Brick building,,,,,,G,,,,,,
423801,"CZK 16,500",50.0987807,14.395203,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,5,No,No,No,No,No,No,No,01. 09. 2020,71,69,166,157,84,176,598,362,374,189,,"CZK 35,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Interior,D,,,,,,
361871,"CZK 13,500",50.1341967,14.5084069,"Vratimovská, Prague - Letňany",2 bedroom,50 m²,"CZK 2,950",Partially furnished,6,Yes,No,No,No,No,No,No,07. 02. 2022,120,837,185,513,386,385,63,330,218,232,,"CZK 17,000",,Personal,Prefab concrete building,,,,,Overall,C,,,,,,
704555,"CZK 18,000",50.1037268,14.4539924,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,60,629,33,219,91,134,665,627,217,509,Excellent,"CZK 25,000",,Personal,Brick building,,,,,,G,,,,,,
705281,"CZK 15,990",50.03045,14.37274,"Záhorského, Prague - Hlubočepy",1 bedroom with open-plan kitchen,47 m²,"CZK 5,510",Partially furnished,1,Yes,No,Yes,Yes,No,Yes,No,06. 02. 2022,134,714,282,711,132,703,419,199,617,56,Excellent,"CZK 31,980",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
705273,"CZK 15,000",50.0295549,14.4496701,Prague - Krč,1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",,,No,No,No,No,No,Yes,No,01. 06. 2022,312,"1,483",0,0,761,"1,031","1,357",748,569,,Excellent,"CZK 18,000",,Cooperative,Prefab concrete building,10 to 30 years years,,Central heating,Middle floor,,,,,,,,
705930,"CZK 10,990",50.10532666666,14.50215055555,"Freyova, Prague - Vysočany",Studio,32 m²,"CZK 2,926",Furnished,3,No,No,No,No,No,Yes,No,,407,741,349,410,282,694,475,506,687,234,New build,"CZK 13,916","CZK 13,916

                                
                                
                
i",Personal,Brick building,,,,,,B,Yes,,,,,
705905,"CZK 19,990",50.11795972222,14.46150583333,"V Holešovičkách, Prague - Libeň",3 bedroom,71 m²,"CZK 3,259",Furnished,3,Yes,No,No,No,No,No,No,,243,689,606,833,393,496,846,908,"1,353",793,Excellent,"CZK 23,249","CZK 23,249

                                
                                
                
i",Personal,Brick building,,,,,,G,,,,,,
671386,"CZK 16,000",50.09274,14.34471,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,800",Furnished,1,No,No,No,No,No,No,No,15. 07. 2021,423,661,374,480,455,550,462,341,969,180,Excellent,"CZK 20,000",,Personal,Brick building,,,District heating,Middle floor,,G,,,,,,
705161,"CZK 9,900",50.05716,14.44544,"Sdružení, Prague - Nusle",Studio,42 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,05. 02. 2022,316,993,46,504,172,928,349,323,"1,018",266,Excellent,"CZK 15,000",,Other,Brick building,,Standard materials and solutions,Other,Raised ground floor,,G,,,,,,
627179,"CZK 13,000",50.063704,14.438168,"Boleslavova, Prague - Nusle",Studio,32 m²,CZK 500,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,199,211,74,145,214,287,375,308,434,163,Excellent,"CZK 12,000",,Personal,Brick building,,,Central heating,Raised ground floor,,G,,,,,,
705117,"CZK 17,500",50.04267,14.31281,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Furnished,3,No,No,Yes,Yes,Yes,No,No,04. 02. 2022,285,513,258,826,814,456,722,586,"1,058",609,New build,"CZK 17,500",,Personal,Other,,,,,,G,,,,,,
705683,"CZK 13,990",50.02904722222,14.52763944444,"Tatarkova, Prague - Háje",1 bedroom with open-plan kitchen,43 m²,"CZK 2,909",Furnished,2,No,No,No,No,No,Yes,No,,292,651,149,322,332,382,437,317,442,286,Excellent,"CZK 16,899","CZK 16,899

                                
                                
                
i",Personal,Prefab concrete building,,,,,,C,,,,,,
705004,"CZK 15,200",50.12809,14.50268,"Chotěšovská, Prague - Letňany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,400",Furnished,2,Yes,No,No,Yes,No,Yes,No,01. 03. 2022,517,"1,133",325,"1,162",797,"1,071",581,811,245,,Excellent,"CZK 18,600",,Personal,Low-energy building,,,,,,G,,,,,,
704925,"CZK 17,000",50.02624,14.52365,"Doubravická, Prague - Chodov",2 bedroom with open-plan kitchen,70 m²,"CZK 5,500",Partially furnished,10,No,No,No,No,No,Yes,No,03. 02. 2022,169,949,182,781,202,444,389,552,877,135,Excellent,"CZK 17,000",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
304046,"CZK 10,000",50.0678085,14.4327085,Prague - Vinohrady,Studio,45 m²,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,10. 02. 2022,153,761,146,773,143,515,439,641,193,280,Excellent,"CZK 20,000",,Personal,Brick building,,,Gas boiler,,,,,,,,,
396219,"CZK 32,000",50.0743702,14.4380747,"Francouzská, Prague - Vinohrady",3 bedroom,100 m²,"CZK 5,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,15. 02. 2022,83,328,33,311,17,257,197,373,742,638,,"CZK 32,000",,Personal,Brick building,,,Central heating,Middle floor,,,,,,,,
597702,"CZK 7,500",50.077415,14.474404,"Soběslavská, Prague - Vinohrady",Small studio,32 m²,"CZK 1,500",Unfurnished,,No,No,No,No,No,Yes,No,01. 04. 2022,133,837,86,238,24,246,493,960,236,138,Good,"CZK 20,000",,Personal,Brick building,over 50 years years,Standard materials and solutions,District heating,Raised ground floor,Exterior,D,,60 m²,,,,
653951,"CZK 10,000",50.0773535,14.4743644,Prague - Vinohrady,1 bedroom with open-plan kitchen,45 m²,"CZK 1,500",Unfurnished,,No,No,No,No,No,Yes,No,01. 04. 2022,133,837,86,238,24,246,493,960,235,138,Good,"CZK 20,000",,Personal,Brick building,over 50 years years,Standard materials and solutions,District heating,Middle floor,Exterior,F,,50 m²,,,,
486847,"CZK 22,000",50.0783916,14.4563703,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,65 m²,"CZK 3,500",Furnished,5,Yes,Yes,No,No,No,No,No,,127,336,85,145,47,342,466,581,922,219,,"CZK 40,000",,Personal,Brick building,,,,,,,,,,,,
612130,"CZK 13,000",50.115234,14.504986,"Na Krocínce, Prague - Vysočany",1 bedroom with open-plan kitchen,40 m²,"CZK 4,300",,1,No,No,No,No,No,No,No,01. 04. 2022,284,861,618,577,449,751,880,646,502,369,Good,"CZK 30,000",,Personal,Brick building,,,Gas boiler,Raised ground floor,,F,,,,,,
704573,"CZK 5,500",50.04268,14.61387,"K Netlukám, Prague - Uhříněves",3 bedroom with open-plan kitchen,80 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,,156,"1,490",,,,,,,,,Excellent,,,Personal,Prefab concrete building,,,,,,,,,,,,
704560,"CZK 9,900",50.0522,14.53259,"Hornoměcholupská, Prague - Hostivař",Small studio,24 m²,"CZK 2,640",Furnished,,No,No,Yes,No,No,Yes,No,01. 02. 2022,203,"1,050",479,"1,104",42,"1,050",480,698,562,565,Excellent,"CZK 12,640",,Personal,Brick building,1 to 10 years years,,District heating,Ground floor,Overall,G,,,,,,
704494,"CZK 13,000",50.12007,14.46058,"U Třešňovky, Prague - Kobylisy",Studio,38 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,15. 03. 2022,82,53,104,537,201,139,753,388,897,455,Excellent,"CZK 20,000",,Personal,Brick building,,,District heating,,,G,,48 m²,,,,
607379,"CZK 14,500",50.074462,14.414953,"Gorazdova, Prague - Nové Město",Studio,24 m²,"CZK 2,900",Furnished,2,No,No,No,No,No,Yes,No,01. 09. 2021,149,414,72,318,57,331,326,674,890,457,Excellent,"CZK 30,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,E,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,70 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,249,431,949,940,317,"1,051",250,650,194,,,,,Personal,Brick building,,,,,,,,50 m²,,,,
632221,"CZK 12,000",50.136433,14.43676,"K Ládví, Prague - Čimice",1 bedroom with open-plan kitchen,48 m²,"CZK 5,000",Partially furnished,3,No,Yes,No,No,Yes,No,No,01. 03. 2022,48,"1,008",337,802,951,497,383,907,339,,Good,"CZK 34,000",,Personal,Brick building,,,,Attic,,B,,,,,,
695267,"CZK 14,990",50.06684194444,14.49703777777,"Průběžná, Prague - Strašnice",3 bedroom,75 m²,"CZK 4,431",Unfurnished,3,No,No,Yes,No,No,No,No,,44,"1,366",53,"1,069",68,336,393,136,737,225,Good,"CZK 19,421","CZK 19,421

                                
                                
                
i",Personal,Brick building,,,,,,G,,,,,,
704366,"CZK 21,000",50.02278,14.45455,"Sládkovičova, Prague - Krč",3 bedroom with open-plan kitchen,80 m²,"CZK 3,800",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,296,652,540,222,187,604,"1,093",590,629,,Excellent,"CZK 21,000",,Personal,Prefab concrete building,,,,,,D,,,,,,
478637,"CZK 21,700",50.097891,14.4666881,"K Olympiku, Prague - Karlín",2 bedroom with open-plan kitchen,70 m²,"CZK 5,500",Furnished,3,No,No,No,Yes,No,No,No,28. 02. 2022,243,897,286,843,159,632,738,370,603,277,Excellent,"CZK 43,000",,Cooperative,Prefab concrete building,1 to 10 years years,,District heating,Middle floor,Overall,C,,,,,,
704329,"CZK 21,500",50.01763,14.40109,"Mezi Vodami, Prague - Modřany",1 bedroom with open-plan kitchen,71 m²,"CZK 3,000",Partially furnished,13,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,196,281,"1,184",690,"1,317",,,,,,New build,"CZK 43,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,B,,,,,,
483155,"CZK 13,790",50.0847933,14.4857342,"Zvěřinova, Prague - Strašnice",Studio,41 m²,"CZK 3,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,292,"1,255",532,"1,162",569,784,"1,044",129,555,225,,"CZK 16,790",,Personal,Brick building,,,,,,B,Yes,,,,,
705058,"CZK 14,990",50.10819138888,14.49990916666,"Mlékárenská, Prague - Vysočany",1 bedroom with open-plan kitchen,47 m²,"CZK 3,105",Unfurnished,5,No,No,No,No,No,Yes,No,,277,361,276,285,205,362,512,471,371,193,Good,"CZK 18,544","CZK 18,544

                                
                                
                
i",Personal,Brick building,,,,,,D,,,,,,
705050,"CZK 12,990",50.14083944444,14.51771861111,"Škrábkových, Prague - Letňany",Studio,38 m²,"CZK 3,397",Furnished,5,No,No,Yes,Yes,No,Yes,Yes,,271,551,935,"1,138",467,675,910,848,"1,139",406,New build,"CZK 16,387","CZK 16,387

                                
                                
                
i",Personal,Brick building,,,,,,C,Yes,,,,,
705046,"CZK 11,990",50.05250305555,14.33734055555,"Kodymova, Prague - Stodůlky",Studio,39 m²,"CZK 2,515",Furnished,1,Yes,No,No,No,No,Yes,No,,104,510,206,475,463,265,443,455,839,376,Excellent,"CZK 14,505","CZK 14,505

                                
                                
                
i",Personal,Prefab concrete building,,,,,,C,,,,,,
704248,"CZK 18,490",50.09913,14.43125,"Milady Horákové, Prague - Holešovice",1 bedroom with open-plan kitchen,68 m²,"CZK 1,500",Unfurnished,5,No,No,No,No,No,Yes,No,14. 03. 2022,93,626,89,57,80,78,153,94,399,,New build,"CZK 25,000",,Personal,Brick building,,,Central heating,Attic,Overall,A,Yes,,,,,
704246,"CZK 19,000",50.08396,14.41712,"Betlémské náměstí, Prague - Staré Město",1 bedroom with open-plan kitchen,72 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,296,577,102,365,0,181,305,603,331,71,Good,"CZK 22,000",,Personal,Brick building,,,,,,G,,,,,,
511377,"CZK 17,000",50.1274142,14.3793094,Prague - Lysolaje,2 bedroom,62 m²,"CZK 2,971",Furnished,5,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,145,"1,304",581,793,608,"1,285",793,"1,294",567,131,Excellent,"CZK 30,000",,Personal,Brick building,10 to 30 years years,Premium materials and solutions,Central heating,Attic,Overall,C,,,,,,
652037,"CZK 65,000",50.087689,14.40289,"Malostranské Náměstí, Prague - Malá Strana",4 bedroom,180 m²,"CZK 5,000",Furnished,3,No,Yes,No,No,No,No,No,01. 02. 2022,82,206,43,109,11,167,137,513,599,483,New build,,,Personal,Brick building,,,,,,G,,,,,,
687894,"CZK 35,000",50.1026798,14.423257,"Ovenecká, Prague - Bubeneč",4 bedroom,145 m²,"CZK 7,000",Partially furnished,3,No,No,Yes,No,Yes,No,No,26. 01. 2022,326,374,221,298,115,331,416,341,123,,Excellent,,,Personal,Brick building,,,Gas boiler,,,G,,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,425,383,567,433,477,975,428,"1,467",364,,New build,"CZK 24,000",,Personal,Brick building,,,Central heating,,,B,,,,,,
647193,"CZK 14,900",50.088368,14.458318,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 3,300",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,191,272,178,281,131,206,334,505,187,404,New build,"CZK 30,000",,Personal,Low-energy building,1 to 10 years years,,Central heating,Middle floor,,B,,,,,,
619958,"CZK 24,000",50.036541,14.383217,"Pražského, Prague - Hlubočepy",4 bedroom,90 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,No,Yes,No,15. 03. 2022,123,683,567,597,584,628,588,578,540,293,Excellent,"CZK 24,000",,Personal,Other,10 to 30 years years,,District heating,Middle floor,Interior,G,,,,,,
572271,"CZK 17,000",50.0420583,14.4377382,"Kovařovicova, Prague - Krč",3 bedroom,68 m²,"CZK 4,500",Partially furnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,159,464,133,333,114,385,661,304,430,87,Excellent,"CZK 30,000",,Personal,Prefab concrete building,,,District heating,,Interior,,,,,,,
704034,"CZK 13,000",49.98822,14.41096,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 04. 2022,375,352,354,522,,,,,,,Excellent,"CZK 13,000",,Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,District heating,Top floor,Overall,D,,,,,,
223568,"CZK 24,000",50.0857482,14.4575749,"Jeseniova, Prague - Žižkov",2 bedroom with open-plan kitchen,81 m²,"CZK 3,800",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,27. 01. 2022,219,283,167,589,256,262,149,108,364,214,New build,"CZK 2,000",,Personal,Brick building,1 to 10 years years,,Central heating,Middle floor,,G,Yes,,,,,
704010,"CZK 12,500",50.10297,14.43574,"U Smaltovny, Prague - Holešovice",Small studio,36 m²,"CZK 2,000",Unfurnished,,No,No,No,No,No,No,No,01. 03. 2022,375,876,111,388,78,249,410,399,898,,Excellent,"CZK 25,000",,Personal,Brick building,,,,,,G,,,,,,
210036,"CZK 14,000",50.1033768,14.4780188,"Vacínova, Prague - Libeň",1 bedroom with open-plan kitchen,39 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 10. 2019,200,108,56,309,153,235,334,306,134,356,Excellent,"CZK 14,000",,Cooperative,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
687848,"CZK 19,000",50.10727,14.50628,"Za Lidovým domem, Prague - Vysočany",2 bedroom with open-plan kitchen,56 m²,"CZK 5,000",Unfurnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,440,729,431,523,392,688,476,10,804,438,Excellent,,,Personal,Brick building,,,,,,A,,,,,,
703851,"CZK 16,500",50.07105,14.46905,"Novorossijská, Prague - Vršovice",2 bedroom,64 m²,"CZK 3,800",Partially furnished,3,Yes,No,No,No,No,Yes,No,27. 01. 2022,128,458,285,370,266,281,222,148,729,245,Excellent,"CZK 12,000",,Personal,Brick building,,,,,,G,,,,,,
593117,"CZK 13,500",50.071856,14.371181,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",Studio,36 m²,"CZK 2,000",Partially furnished,4,Yes,Yes,No,No,No,No,No,01. 06. 2021,309,518,286,670,538,566,763,"1,044",482,474,Excellent,"CZK 13,500",,Personal,Brick building,,Standard materials and solutions,Central heating,Top floor,,G,,,,,,
698310,"CZK 29,000",50.07766,14.43357,"Římská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 6,000",Furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,183,233,230,245,81,172,512,512,508,662,New build,"CZK 58,000",,Personal,Brick building,,,,,,G,,,,,,
703821,"CZK 16,000",50.04529,14.45471,"Bítovská, Prague - Michle",2 bedroom with open-plan kitchen,65 m²,"CZK 5,600",Furnished,1,No,No,No,No,No,No,No,26. 01. 2022,356,550,506,532,254,504,406,375,462,108,Excellent,"CZK 20,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
496946,"CZK 14,000",50.0218224,14.4407186,"Písnická, Prague - Kamýk",2 bedroom,66 m²,"CZK 4,500",Unfurnished,4,No,No,Yes,Yes,No,Yes,No,,128,674,164,648,722,549,409,412,800,282,Excellent,"CZK 18,500",,Personal,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
703740,"CZK 12,000",50.06017,14.42715,"Mikuláše z Husi, Prague - Nusle",Studio,29 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,9,649,93,298,53,393,470,139,99,309,Good,"CZK 12,000",,Personal,Brick building,,,,,,D,,,,,,
699860,"CZK 14,000",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,42 m²,"CZK 1,800",Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,28,983,14,484,50,16,739,858,172,150,Excellent,"CZK 12,000",,Personal,Brick building,,,,,,G,,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,62 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,No,No,04. 04. 2022,125,488,133,221,31,118,264,"1,202",584,120,Excellent,"CZK 13,000",,Personal,Brick building,,Standard materials and solutions,,Attic,,G,,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 6,000",Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,181,650,164,189,30,299,194,515,511,452,,"CZK 38,000",,Personal,Brick building,,,,,,,,,,,,
644385,"CZK 17,000",50.07184,14.429817,Prague - Nové Město,1 bedroom,52 m²,"CZK 2,500",Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 02. 2022,210,480,156,340,181,149,276,410,716,539,Excellent,"CZK 17,000",,Personal,Brick building,,Standard materials and solutions,Central heating,Top floor,Overall,G,,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,68 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,155,691,194,721,178,633,285,592,"1,378",224,Excellent,"CZK 48,000",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",,Personal,Brick building,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,D,,,,,,
704069,"CZK 16,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,New build,"CZK 21,097","CZK 21,097

                                
                                
                
i",Personal,Brick building,,,,,,C,Yes,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,New build,"CZK 20,000",,Personal,Prefab concrete building,,,,,,B,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 3,014",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,584,735,483,794,51,850,423,575,412,560,Excellent,"CZK 18,706","CZK 18,706

                                
                                
                
i",Personal,Brick building,,,,,,C,,,,,,
703630,"CZK 17,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,75 m²,"CZK 5,565",Unfurnished,2,Yes,No,No,No,No,Yes,No,,367,571,605,285,589,694,641,190,,,Excellent,"CZK 23,555","CZK 23,555

                                
                                
                
i",Cooperative,Prefab concrete building,,,,,,G,,,,,,
