Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
658598,"CZK 18,000",50.03467,14.59202,"Dopravní, Prague - Uhříněves",2 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Unfurnished,4,No,No,No,Yes,No,No,No,10. 05. 2022,G,133,823,291,771,516,726,508,290,"1,338",229,Standard materials and solutions,Central heating,Top floor,Overall,,,,,,,
714165,"CZK 14,000",50.10196,14.45036,"Tusarova, Prague - Holešovice",1 bedroom,Good,36 m²,"CZK 1,000","CZK 14,000",Personal,Brick building,Partially furnished,7,No,Yes,No,Yes,No,Yes,No,01. 06. 2022,,70,358,92,146,47,75,219,182,368,154,Standard materials and solutions,Central heating,Top floor,,,,,,,,
470822,"CZK 8,000",50.0120743,14.4201057,"Mazancova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,500","CZK 12,500",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,Yes,Yes,No,15. 04. 2022,C,250,"1,074",196,976,"1,020","1,001",325,170,"1,096",294,Premium materials and solutions,District heating,Middle floor,Exterior,30 to 50 years years,,,,,,
166213,"CZK 26,999",50.0808055,14.4197518,"Spálená, Prague - Nové Město",2 bedroom,Excellent,72 m²,"CZK 3,000","CZK 29,999",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,C,43,650,75,105,60,114,171,530,170,544,Premium materials and solutions,Gas boiler,,Overall,1 to 10 years years,,,116 m²,,,
714384,"CZK 17,800",50.13026,14.42985,"Gdaňská, Prague - Bohnice",2 bedroom,Excellent,57 m²,"CZK 3,000","CZK 36,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,Yes,No,No,No,16. 04. 2022,C,119,407,276,"1,226",403,552,518,285,559,117,Standard materials and solutions,District heating,Top floor,Overall,1 to 10 years years,,,,,,
698932,"CZK 24,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,88 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,A,240,604,53,296,31,392,129,248,272,533,,Electric boiler,Middle floor,Overall,,,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,,42 m²,"CZK 6,000","CZK 40,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,,181,650,164,189,30,299,194,515,511,452,,,,,,,,,,,
27966,"CZK 18,000",50.0757964,14.4035156,"Štefánikova, Prague - Smíchov",1 bedroom,,30 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Unfurnished,3,No,Yes,No,No,No,No,No,01. 06. 2022,G,28,239,70,78,57,33,265,"1,013",833,438,,Other,Middle floor,,,,,,,,
714184,"CZK 12,500",50.03736,14.41106,"Ke Krči, Prague - Braník",2 bedroom,Good,54 m²,"CZK 4,200","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,15. 04. 2022,G,172,296,182,203,440,202,413,"1,308",321,,,,,,,,,,,,
714142,"CZK 16,500",50.04296,14.54984,"Padovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,750","CZK 33,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 07. 2022,B,395,616,474,921,847,839,531,610,652,294,,,,,,,,,,,
451726,"CZK 20,000",50.0834475,14.3447623,"Na Klášterním, Prague - Břevnov",3 bedroom,Excellent,71 m²,"CZK 5,000","CZK 25,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,,234,860,251,622,344,640,339,147,523,262,Premium materials and solutions,District heating,Raised ground floor,Overall,,,,,,,
491989,"CZK 19,500",50.0852863,14.4414487,"Seifertova, Prague - Žižkov",2 bedroom,Excellent,60 m²,"CZK 3,800","CZK 30,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,,218,542,89,201,47,541,464,291,642,468,Standard materials and solutions,Other,Middle floor,Overall,,,,,,,
713758,"CZK 18,500",50.10398,14.48591,"Českomoravská, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,600","CZK 25,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,D,159,337,213,255,60,386,332,819,438,326,,,Middle floor,,,,,,,,
600532,"CZK 65,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",5 bedroom,Excellent,165 m²,"CZK 10,000","CZK 65,000",Personal,Brick building,Partially furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,G,279,223,344,342,68,418,193,839,"1,059",309,Premium materials and solutions,Central heating,Top floor,,1 to 10 years years,,,,,,
603998,"CZK 18,000",50.02628,14.530734,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,,3,Yes,Yes,No,No,No,Yes,Yes,01. 05. 2022,A,97,973,382,630,464,704,311,473,764,410,,,,,,,,,,,
714473,"CZK 12,500",50.1271,14.37922,"Sídlištní, Prague - Lysolaje",Studio,Excellent,37 m²,"CZK 2,500","CZK 25,000",Personal,Low-energy building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,,,,,,,,,,,,,,,,,,
714472,"CZK 15,000",50.01325,14.42609,"Daškova, Prague - Modřany",1 bedroom,Excellent,41 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,No,Yes,No,01. 05. 2022,C,,,,,,,,,,,Standard materials and solutions,District heating,Top floor,Exterior,1 to 10 years years,,,,,,
485180,"CZK 25,000",50.077309,14.4556257,"Kolínská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,No,No,16. 05. 2022,,130,313,49,92,22,320,291,607,996,394,,,,,,,,,,,
714471,"CZK 38,900",50.09292,14.45004,"Křižíkova, Prague - Karlín",Studio,Excellent,49 m²,,"CZK 38,900",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,02. 05. 2022,C,,,,,,,,,,,,,,,,,,,,,
714470,"CZK 28,900",50.07035,14.45073,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,900","CZK 28,900",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,22. 04. 2022,E,,,,,,,,,,,,Gas boiler,,,,,,,,,
593860,"CZK 8,000",50.029714,14.529635,"Bajkonurská, Prague - Háje",Studio,Good,28 m²,"CZK 3,500","CZK 10,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,18. 04. 2022,G,109,534,142,184,203,265,461,310,325,297,,District heating,Middle floor,,,,,,,,
714459,"CZK 13,000",50.07165,14.45777,"Bulharská, Prague - Vršovice",Studio,Excellent,30 m²,"CZK 2,228","CZK 25,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,G,,,,,,,,,,,,,,,,,,,,,
714457,"CZK 25,000",50.08828,14.45798,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,61 m²,"CZK 3,900","CZK 50,000",Personal,Other,Furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,G,,,,,,,,,,,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,Yes,,54 m²,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,257,556,290,355,329,553,325,907,208,171,,,,,,,,,,,
713960,"CZK 21,000",50.0519,14.43436,"Pujmanové, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,G,337,842,397,240,391,122,102,158,420,208,,,,,,,,,,,
706672,"CZK 14,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,149","CZK 18,139",Personal,Brick building,,6,Yes,No,Yes,No,No,No,No,,C,231,905,57,356,196,707,438,604,840,175,,,,,,,"CZK 18,139

                                
                                
                
i",,,,
714397,"CZK 20,500",50.05644,14.34655,"Pod Stolovou horou, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 4,000","CZK 25,000",Personal,Low-energy building,Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,B,211,"1,071",496,791,577,461,608,668,145,,,,,,,,,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 38,000",Personal,Brick building,Unfurnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,A,367,340,71,443,29,561,401,395,712,217,,Central heating,,Overall,1 to 10 years years,,,,,,
714387,"CZK 10,000",50.1521164,14.5330516,"Zámišova, Prague - Čakovice",1 bedroom with open-plan kitchen,Good,55 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,G,184,"1,008",275,421,217,"1,095","1,261",853,,,Standard materials and solutions,District heating,Ground floor,,,,,,,,
714374,"CZK 23,000",50.04247,14.34236,"U Albrechtova vrchu, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,120 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,G,389,847,682,"1,034",145,707,940,645,779,535,,,,,,,,,,,
714370,"CZK 22,843",50.10098,14.42605,"Veletržní, Prague - Bubeneč",2 bedroom,Excellent,86 m²,"CZK 1,890","CZK 24,733",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,G,239,292,136,205,89,33,319,132,480,,,,,,,,,,,,
543611,"CZK 23,000",50.100966,14.430497,"Františka Křížka, Prague - Holešovice",2 bedroom,Excellent,65 m²,"CZK 5,000","CZK 23,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,D,204,466,140,276,72,172,293,179,556,,Standard materials and solutions,Gas boiler,Middle floor,Overall,over 50 years years,,,,,,
713110,"CZK 23,000",50.1056794,14.4916437,"Kovářská, Prague - Libeň",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 5,000",,Personal,Brick building,Furnished,7,No,No,Yes,No,No,Yes,No,15. 05. 2022,G,59,268,110,330,11,423,6,380,151,122,,,,,,,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,Excellent,45 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,,129,59,413,154,169,20,560,497,952,785,Standard materials and solutions,Central heating,Middle floor,,10 to 30 years years,,,,,,
572023,"CZK 18,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,,215,648,278,410,132,428,77,197,638,226,Premium materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,,,,,,
361523,"CZK 12,000",50.1390794,14.5127743,"Stará náves, Prague - Letňany",Studio,Excellent,35 m²,"CZK 3,500","CZK 15,000",Cooperative,Brick building,Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,,404,397,572,851,300,348,458,750,708,159,Standard materials and solutions,,Middle floor,,10 to 30 years years,,,,,,
714349,"CZK 35,000",50.09099,14.42074,"Bílkova, Prague - Staré Město",3 bedroom,Excellent,125 m²,"CZK 5,000","CZK 60,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,25. 05. 2022,G,166,512,178,306,63,299,202,445,233,420,,,,,,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,,38 m²,"CZK 2,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,,148,378,49,568,362,350,283,319,451,176,,,,,,,,,,,
714347,"CZK 8,000",50.0864,14.44595,"Orebitská, Prague - Žižkov",Small studio,Good,16 m²,"CZK 1,500","CZK 10,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,G,88,602,361,557,79,570,337,377,418,571,,,,,,,,,,,
561107,"CZK 26,500",50.067138793,14.399408500327,"U Santošky, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,82 m²,"CZK 3,440","CZK 29,940",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,,51,182,26,521,128,268,140,356,618,125,,District heating,Middle floor,Overall,,,,,,,
669723,"CZK 14,000",50.0921664,14.4969774,"Koněvova, Prague - Žižkov",Small studio,,33 m²,CZK 600,"CZK 20,000",Personal,Brick building,,4,No,Yes,No,No,No,Yes,No,01. 01. 1970,,119,382,144,732,7,341,605,292,870,131,,,,,,,,,,,
713728,"CZK 35,000",50.07792,14.42263,"Příčná, Prague - Nové Město",4 bedroom,Excellent,89 m²,"CZK 8,000","CZK 35,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,11. 04. 2022,G,216,537,130,225,29,230,302,479,475,416,,,,,,,,,,,
589443,"CZK 23,000",50.140024,14.519857,"Veselská, Prague - Letňany",2 bedroom with open-plan kitchen,New build,90 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,B,408,535,"1,038","1,122",278,659,935,"1,066","1,197",213,Standard materials and solutions,District heating,,,1 to 10 years years,,,,,,
714324,"CZK 23,000",50.06703,14.46242,"Uzbecká, Prague - Vršovice",2 bedroom with open-plan kitchen,Excellent,84 m²,"CZK 5,000","CZK 23,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,Yes,Yes,No,Yes,No,01. 05. 2022,G,120,617,133,442,113,673,553,108,366,490,Standard materials and solutions,District heating,,Interior,1 to 10 years years,,,,,,
713209,"CZK 14,500",50.02559,14.43177,"Novodvorská, Prague - Braník",3 bedroom,Good,68 m²,"CZK 5,000","CZK 19,500",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,No,No,01. 05. 2022,G,137,277,207,284,217,303,270,249,843,372,,,,,,,,,,,
714315,"CZK 10,500",50.08104,14.49664,"Počernická, Prague - Malešice",Small studio,Excellent,25 m²,"CZK 1,500","CZK 12,000",Personal,Prefab concrete building,Furnished,11,No,No,No,No,No,No,No,01. 05. 2022,G,110,386,194,339,263,412,286,522,906,148,,,,,,,,,,,
714314,"CZK 29,000",50.07562,14.36124,"Na Císařce, Prague - Smíchov",2 bedroom with open-plan kitchen,New build,90 m²,"CZK 4,000","CZK 58,000",Personal,Brick building,Partially furnished,,Yes,No,No,No,Yes,Yes,Yes,15. 04. 2022,C,479,"1,125",844,"1,087",717,373,87,,,,,Central heating,Middle floor,,,,,,,,
714313,"CZK 39,000",50.09127,14.44921,"Kollárova, Prague - Karlín",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 5,000","CZK 10,000",Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,Yes,No,No,17. 04. 2022,C,272,210,23,387,96,411,132,"1,232",486,170,,,,,,,,,,,
462973,"CZK 21,000",50.12788964285,14.459168762427,"Bořanovická, Prague - Kobylisy",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,000","CZK 21,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,01. 06. 2022,B,196,998,36,766,86,285,604,317,674,380,Standard materials and solutions,,,,1 to 10 years years,,,,,,
714307,"CZK 18,000",50.10058,14.39145,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,Good,72 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,19. 04. 2022,D,79,532,108,145,170,433,795,331,506,262,,,,,,,,,,,
713679,"CZK 24,000",50.04415,14.45549,"Sedlčanská, Prague - Michle",2 bedroom,Excellent,60 m²,"CZK 1,600","CZK 48,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,19. 04. 2022,F,265,711,439,470,107,327,289,536,622,222,Standard materials and solutions,Central heating,Middle floor,Interior,over 50 years years,,,,,,
693947,"CZK 10,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,281","CZK 14,271",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,Yes,No,,D,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,,,,,,,"CZK 14,271

                                
                                
                
i",,,,
711506,"CZK 16,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom,Excellent,56 m²,"CZK 8,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,10,No,No,No,Yes,No,Yes,No,15. 04. 2022,G,299,934,97,923,125,"1,013",314,360,338,165,,,,,,,,,,,
713651,"CZK 14,590",50.13057,14.41146,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,No,No,09. 04. 2022,C,397,790,342,720,85,786,589,418,343,,,District heating,Middle floor,,,,,,,,
714275,"CZK 16,500",50.08336,14.36169,"Bělohorská, Prague - Břevnov",2 bedroom,Good,55 m²,"CZK 3,997","CZK 16,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,B,103,285,132,108,160,175,345,829,246,419,,,,,,,,,,,
403568,"CZK 18,000",50.1055949,14.4562403,"Jankovcova, Prague - Holešovice",Studio,New build,46 m²,"CZK 3,700","CZK 25,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,Yes,01. 07. 2022,A,112,878,245,551,47,485,672,982,361,307,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,Yes,,,,,
714268,"CZK 15,490",50.03919638888,14.33609361111,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,684","CZK 18,174",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,Yes,No,,G,82,574,225,545,234,233,237,599,225,112,,,,,,,"CZK 18,174

                                
                                
                
i",,,,
462910,"CZK 14,900",50.1027301,14.5485237,"Slévačská, Prague - Hloubětín",1 bedroom,,55 m²,"CZK 4,000",,Personal,Prefab concrete building,Furnished,8,No,No,Yes,Yes,Yes,Yes,No,08. 03. 2021,B,89,976,186,994,652,941,333,853,666,209,,District heating,,Overall,,,,,,,
587207,"CZK 15,000",50.126437,14.505518,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,200","CZK 18,200",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,339,959,153,988,362,"1,079",146,634,"1,406",195,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,
714182,"CZK 16,999",50.13583,14.43442,"K Ládví, Prague - Čimice",2 bedroom,Excellent,70 m²,"CZK 3,000",CZK 1,Personal,Prefab concrete building,Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,17. 04. 2022,C,167,913,204,695,925,512,529,812,243,,,District heating,,,,,,,,,
714233,"CZK 11,000",50.07258,14.42761,"Ke Karlovu, Prague - Nové Město",Small studio,Excellent,24 m²,"CZK 2,500","CZK 11,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,18. 04. 2022,F,32,712,303,460,10,37,337,383,602,637,,,,,,,,,,,
714217,"CZK 79,000",50.09653,14.34031,"Ke Dvoru, Prague - Vokovice",2 bedroom with open-plan kitchen,New build,164 m²,"CZK 13,000","CZK 158,000",Personal,Other,Furnished,4,No,Yes,Yes,No,Yes,Yes,No,18. 04. 2022,B,394,719,228,720,786,603,890,166,618,,,,,,,,,,,,
713594,"CZK 14,000",50.0293758,14.5967803,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,No,No,Yes,No,Yes,Yes,01. 08. 2022,C,178,317,291,426,238,290,736,817,943,127,,,,,,,,,,,
526567,"CZK 20,000",50.0227826,14.4347777,"U Koupadel, Prague - Lhotka",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 40,000",Personal,Other,Furnished,2,No,Yes,No,No,No,No,Yes,01. 06. 2022,,153,219,239,212,279,193,589,696,565,218,,,Top floor,,,,,,,,
220725,"CZK 19,400",50.0524391,14.3234207,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,66 m²,"CZK 3,600","CZK 23,000",Personal,Brick building,Partially furnished,2,Yes,Yes,No,No,Yes,No,No,10. 02. 2020,B,324,"1,401",846,"1,024",736,930,"1,176",684,427,586,Premium materials and solutions,Gas boiler,Middle floor,Overall,1 to 10 years years,Yes,,18 m²,,,
714191,"CZK 15,000",50.08909,14.46321,"Domažlická, Prague - Žižkov",Studio,Excellent,53 m²,"CZK 4,000","CZK 35,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,G,82,598,306,130,79,456,643,754,413,284,Standard materials and solutions,Central heating,Attic,,,,,,,,
709919,"CZK 18,000",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Furnished,1,No,No,No,Yes,No,Yes,No,01. 05. 2022,G,419,363,210,351,"1,148","1,116",743,904,84,,,,,,,,,,,,
714186,"CZK 12,000",50.03209,14.37514,"Brichtova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 24,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,15. 05. 2022,G,149,366,86,363,332,355,705,281,907,79,,,,,,,,,,,
482006,"CZK 14,000",50.1313942,14.4656912,"Bojasova, Prague - Kobylisy",2 bedroom,Good,63 m²,"CZK 3,178","CZK 22,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 05. 2022,D,297,599,202,524,550,499,308,157,"1,307",294,Standard materials and solutions,District heating,Middle floor,,,,,,,,
30826,"CZK 15,000",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,Excellent,63 m²,"CZK 6,000","CZK 21,000",Personal,Prefab concrete building,Furnished,3,Yes,No,Yes,No,No,Yes,No,14. 04. 2022,G,198,690,414,653,675,694,"1,120",923,679,93,Standard materials and solutions,District heating,Middle floor,Overall,10 to 30 years years,,,,,,
