Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Front garden,Renovation,Age,Administration fee,New building,Developer name,Project name,Kód jednotky
682967,"CZK 17,000",50.08813,14.38388,"Parléřova, Prague - Střešovice",2 bedroom,Excellent,44 m²,"CZK 3,300","CZK 17,000",Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,27. 09. 2021,G,276,3,480,"1,388",223,"1,473",366,266,627,342,Standard materials and solutions,Central heating,Top floor,,Exterior,1 to 10 years years,,,,,
696280,"CZK 9,000",50.017139,14.4360053,"U Kamýku, Prague - Kamýk",Small studio,Excellent,34 m²,"CZK 3,500","CZK 18,000",Personal,Prefab concrete building,Furnished,9,No,No,Yes,No,No,Yes,No,01. 01. 1970,C,125,"1,044",171,"1,037",527,280,489,678,542,422,,,,,,,,,,,
696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",Studio,New build,59 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,2,No,Yes,Yes,No,Yes,No,No,01. 02. 2022,B,112,"1,094","1,462","1,365","1,462","1,414",,,,,Standard materials and solutions,,Middle floor,,Interior,1 to 10 years years,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,New build,102 m²,"CZK 5,000","CZK 30,500",Personal,Brick building,Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,G,38,363,17,179,39,63,96,513,295,234,Standard materials and solutions,Central heating,Top floor,,,1 to 10 years years,,,,,
695840,"CZK 22,500",50.09958,14.42838,"Milady Horákové, Prague - Holešovice",3 bedroom,Excellent,85 m²,CZK 500,"CZK 23,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,G,19,413,49,80,0,178,248,168,431,,,,,,,,,,,,
535200,"CZK 14,000",50.0355664,14.4120967,Prague - Braník,Studio,Excellent,52 m²,CZK 800,"CZK 14,800",Personal,Brick building,Furnished,3,Yes,Yes,Yes,No,No,No,No,01. 01. 1970,A,59,357,126,119,310,307,186,"1,295",325,,Premium materials and solutions,Gas boiler,Attic,,Overall,1 to 10 years years,,,,,
665567,"CZK 15,000",50.07714,14.44497,"Vinohradská, Prague - Vinohrady",1 bedroom,Good,35 m²,"CZK 2,500","CZK 17,500",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,200,453,160,372,92,133,461,156,338,289,Standard materials and solutions,Electric boiler,Middle floor,,Interior,1 to 10 years years,,,,,
565289,"CZK 14,000",50.1058429,14.4778892,"Pod Kotlaskou, Prague - Libeň",1 bedroom with open-plan kitchen,,46 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,17. 01. 2022,,201,473,258,498,102,425,512,159,496,121,,,,,,,,,,,
696119,"CZK 19,000",50.07283,14.35745,"Kotlářka, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 4,370","CZK 19,000",Personal,Other,Furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,03. 01. 2022,G,157,974,196,692,69,388,694,,,,,,Raised ground floor,,,,,,,,
627210,"CZK 26,000",50.102584,14.419448,"Jana Zajíce, Prague - Bubeneč",3 bedroom,Excellent,93 m²,"CZK 1,200","CZK 26,000",Personal,Brick building,,1,No,No,No,No,No,No,No,22. 09. 2020,D,244,532,132,261,144,538,242,"1,430",283,236,,Gas boiler,Middle floor,,Overall,,,,,,
696124,"CZK 15,500",50.1320556,14.510927,"Chlebovická, Prague - Letňany",2 bedroom with open-plan kitchen,New build,75 m²,"CZK 2,500","CZK 30,000",Personal,Low-energy building,Unfurnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 01. 2022,G,73,919,524,408,589,592,158,340,401,165,,,,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,B,419,659,"1,181",370,"1,106",,,,,,Premium materials and solutions,District heating,Top floor,,,1 to 10 years years,,Yes,,,
694996,"CZK 13,000",50.1017062589,14.452718765784,"Tusarova, Prague - Holešovice",Studio,New build,30 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 2022,B,181,539,89,261,7,198,400,363,176,277,,,,,,,,,,,
695981,"CZK 13,500",50.0853,14.56364,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 01. 2022,G,345,353,660,195,,,,,,,,,,,,,,,,,
695919,"CZK 58,000",50.07685,14.38891,"Na Hřebenkách, Prague - Smíchov",3 bedroom with open-plan kitchen,New build,148 m²,"CZK 12,000","CZK 100,000",Personal,Prefab concrete building,Partially furnished,4,Yes,Yes,Yes,No,No,Yes,Yes,01. 01. 2022,C,42,"1,052",810,656,975,683,917,732,,,,,,,,,,,,,
695619,"CZK 17,000",50.0675,14.51259,"Rembrandtova, Prague - Strašnice",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,140","CZK 40,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,D,54,243,"1,464",393,227,575,148,938,196,,,District heating,Middle floor,,,,,,,,
696442,"CZK 37,900",50.06566,14.38264,"K Měchurce, Prague - Košíře",3 bedroom with open-plan kitchen,New build,134 m²,"CZK 2,000","CZK 60,000",Personal,Brick building,Partially furnished,,Yes,Yes,Yes,No,Yes,No,No,01. 02. 2022,B,428,"1,109",470,"1,357",499,"1,464","1,096",678,"1,080",587,Premium materials and solutions,Central heating,,200 m²,,,,,,,
594318,"CZK 18,600",50.104982,14.539633,"Klánovická, Prague - Hloubětín",3 bedroom,Excellent,65 m²,"CZK 2,600","CZK 35,000",Personal,Brick building,Partially furnished,10,Yes,No,Yes,Yes,Yes,Yes,No,12. 12. 2021,C,172,161,172,180,368,234,481,404,281,318,Premium materials and solutions,District heating,Top floor,,Interior,1 to 10 years years,,,,,
695893,"CZK 15,900",50.09687,14.46518,Prague - Karlín,1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 15,000","CZK 15,000",Personal,Brick building,Furnished,8,No,No,No,No,No,Yes,No,15. 01. 2022,C,116,"1,185",101,"1,040",234,780,434,694,909,141,,,,,,,,,,,
695859,"CZK 20,000",50.02611,14.44741,"Mezilesní, Prague - Lhotka",3 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,Yes,No,No,01. 02. 2022,B,182,987,554,"1,186",580,899,337,703,659,352,,District heating,Top floor,,Interior,,,,,,
173714,"CZK 11,900",50.1043889,14.5549776,"Hejtmanská, Prague - Kyje",1 bedroom,New build,40 m²,"CZK 1,900","CZK 14,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,25. 04. 2021,A,235,475,474,235,376,543,"1,136",731,545,,Premium materials and solutions,Gas boiler,Ground floor,,Overall,1 to 10 years years,,,,,
666873,"CZK 9,000",50.05472,14.40524,"Křížová, Prague - Smíchov",Studio,Excellent,27 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Partially furnished,5,No,No,No,No,Yes,Yes,No,10. 01. 2022,B,521,"1,286",968,"1,315",901,0,"1,252",,,,Standard materials and solutions,Central heating,,,,1 to 10 years years,,,,,
626249,"CZK 14,000",50.1081,14.445631,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,,2,Yes,No,Yes,No,Yes,No,No,15. 10. 2020,G,115,582,185,595,82,223,276,938,453,203,Premium materials and solutions,Central heating,,,Overall,1 to 10 years years,,,,,
696208,"CZK 16,000",50.04515,14.31442,"Hostinského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,800","CZK 28,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,G,106,578,368,627,568,56,606,232,680,203,Standard materials and solutions,District heating,Middle floor,,Overall,,,,,,
633297,"CZK 13,500",50.053441,14.418723,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,D,327,923,268,765,237,962,746,"1,374",298,443,,,,,Exterior,,,,,,
696207,"CZK 11,990",50.03097361111,14.53460499999,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,937","CZK 14,927",Personal,Prefab concrete building,Furnished,16,No,No,No,No,No,Yes,No,,C,110,332,222,263,359,603,288,323,676,244,,,,,,,"CZK 14,927

                                
                                
                
i",,,,
693921,"CZK 9,990",50.10177138888,14.56268694444,"Mrázkova, Prague - Černý Most",Studio,New build,27 m²,"CZK 2,818","CZK 12,808",Personal,Brick building,,3,No,No,No,No,No,Yes,No,,B,208,685,583,970,750,695,338,783,217,,,,,,,,"CZK 12,808

                                
                                
                
i",Yes,,,
693949,"CZK 12,990",50.10847194444,14.50895277777,"U vysočanského pivovaru, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,728","CZK 16,718",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,No,No,,G,312,782,436,584,412,741,485,305,808,688,,,,,,,"CZK 16,718

                                
                                
                
i",,,,
693947,"CZK 10,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 3,721","CZK 14,711",Personal,Brick building,Unfurnished,2,No,No,Yes,No,No,Yes,No,,D,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,,,,,,,"CZK 14,711

                                
                                
                
i",,,,
694634,"CZK 12,990",50.08934972222,14.46700694444,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,Excellent,41 m²,"CZK 2,399","CZK 15,389",Cooperative,Brick building,Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,G,102,791,10,132,114,160,463,487,433,200,,,,,,,"CZK 15,389

                                
                                
                
i",,,,
693936,"CZK 13,990",50.12982277777,14.4270275,"Štětínská, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,517","CZK 16,507",Cooperative,Prefab concrete building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,G,347,636,371,933,631,402,402,513,710,17,,,,,,,"CZK 16,507

                                
                                
                
i",,,,
308440,"CZK 19,500",50.1114955,14.3916515,"Heinemannova, Prague - Dejvice",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,10. 12. 2021,,430,42,"1,133",367,813,702,202,290,753,,Standard materials and solutions,Central heating,Middle floor,,,10 to 30 years years,,,,,
600314,"CZK 15,900",50.077616,14.422776,"Příčná, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,07. 08. 2020,D,249,504,98,257,39,197,310,446,442,383,Premium materials and solutions,Gas boiler,Middle floor,,Interior,over 50 years years,,,,,
695908,"CZK 15,000",50.09479,14.49224,"K Lučinám, Prague - Žižkov",2 bedroom,Excellent,51 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,G,344,445,291,529,339,423,175,339,224,184,,,,,,,,,,,
684015,"CZK 8,000",50.1021,14.56863,"Vašátkova, Prague - Černý Most",Studio,Good,25 m²,"CZK 1,000","CZK 8,000",Cooperative,Prefab concrete building,Unfurnished,7,No,No,No,No,No,Yes,No,01. 11. 2021,E,126,"1,098",236,"1,170",668,771,442,431,"1,432",367,Standard materials and solutions,District heating,Top floor,,Interior,,,,,,
674119,"CZK 11,000",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,Excellent,29 m²,"CZK 1,000","CZK 22,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,12. 12. 2021,G,197,758,83,579,111,776,561,"1,132",113,258,Premium materials and solutions,Other,Middle floor,,Overall,1 to 10 years years,,,,,
695414,"CZK 10,000",50.09681,14.3476,Prague - Vokovice,Studio,Good,24 m²,"CZK 2,800","CZK 10,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,Yes,No,07. 12. 2021,G,93,"1,136",101,802,346,212,203,202,480,221,Standard materials and solutions,District heating,Middle floor,,,10 to 30 years years,,,,,
153003,"CZK 13,000",50.0674856,14.3969289,"Ostrovského, Prague - Smíchov",Small studio,,30 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,,,298,229,221,618,23,316,387,600,501,392,,,,,,,,,,,
695002,"CZK 23,000",50.101840109189,14.452761226864,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,000","CZK 23,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,B,181,539,89,261,7,198,400,363,176,277,,,,,,,,,,,
695066,"CZK 20,000",50.10188313919,14.452900916946,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,B,175,534,82,256,31,192,396,358,179,289,,,,,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,53 m²,CZK 600,"CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,G,122,187,123,443,140,505,232,562,371,226,,Other,,,Interior,,,,,,
695506,"CZK 18,000",50.0989,14.3915,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,500","CZK 36,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,D,425,519,520,494,437,612,"1,027",326,797,411,,,,,,,,,,,
622347,"CZK 16,000",50.012711,14.400015,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,C,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,Standard materials and solutions,,,,Overall,1 to 10 years years,,,,,
695478,"CZK 30,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 7,500","CZK 30,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,12. 12. 2021,G,231,407,203,126,70,313,504,578,223,376,Premium materials and solutions,Gas boiler,Top floor,,Overall,,,,,,
695476,"CZK 10,000",50.0229,14.42724,"Vavřenova, Prague - Braník",Studio,Excellent,27 m²,"CZK 3,000","CZK 13,000",Personal,Prefab concrete building,Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,G,182,677,191,670,313,344,180,457,859,94,Standard materials and solutions,District heating,Top floor,,Overall,,,,,,
558993,"CZK 17,500",50.0486178,14.4324484,"Milevská, Prague - Podolí",3 bedroom,,65 m²,"CZK 4,000","CZK 25,000",Cooperative,Prefab concrete building,Furnished,3,Yes,No,No,No,No,No,No,02. 05. 2019,,179,789,311,480,289,567,441,476,532,70,Standard materials and solutions,,Top floor,,Interior,,,,,,
695364,"CZK 13,000",50.02089,14.48591,"Dolnomlýnská, Prague - Kunratice",Studio,New build,35 m²,"CZK 2,500","CZK 13,000",Personal,Brick building,Furnished,,No,Yes,Yes,No,Yes,No,No,08. 12. 2021,B,453,"1,171",367,"1,264",203,319,344,324,790,183,Standard materials and solutions,,Ground floor,40 m²,,1 to 10 years years,,,,,
695446,"CZK 17,000",50.03435,14.53284,"Plickova, Prague - Háje",2 bedroom with open-plan kitchen,Good,64 m²,"CZK 4,000","CZK 17,000",Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,C,311,424,214,484,207,512,231,354,258,198,,,,,,,,,,,
695843,"CZK 12,200",50.04919,14.35058,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 1,300","CZK 8,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,C,236,845,199,388,207,283,336,210,"1,283",257,,,,,,,,,,,
507529,"CZK 13,000",50.074442313772,14.444215012195,"Moravská, Prague - Vinohrady",Studio,,47 m²,"CZK 2,800","CZK 10,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,,,135,101,87,607,68,370,280,250,488,242,,,,,,,,,,,
615536,"CZK 20,000",50.035466,14.580133,"Losenická, Prague - Uhříněves",2 bedroom with open-plan kitchen,New build,86 m²,"CZK 5,500","CZK 40,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,A,303,"1,371","1,016","1,387","1,488","1,398",,,,,Premium materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
236379,"CZK 9,000",50.1269247,14.4645973,"Kyselova, Prague - Kobylisy",Small studio,Excellent,23 m²,"CZK 3,000","CZK 12,000",Personal,Prefab concrete building,Partially furnished,14,No,No,No,No,Yes,Yes,No,01. 02. 2022,,269,510,258,278,243,472,163,205,823,210,Premium materials and solutions,District heating,Middle floor,,Overall,,,,,,
624399,"CZK 22,000",50.078052,14.406374,"V Lesíčku, Prague - Smíchov",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 5,000","CZK 27,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,16. 12. 2021,G,224,334,283,297,38,377,333,909,729,414,Standard materials and solutions,Gas boiler,Middle floor,,,1 to 10 years years,,,,,
664352,"CZK 37,000",50.07791,14.40697,"Zborovská, Prague - Smíchov",4 bedroom,Excellent,110 m²,"CZK 6,000","CZK 35,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,19. 06. 2021,C,232,350,216,307,105,392,257,918,738,420,,,,,,,,,,,
686898,"CZK 10,500",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,Excellent,27 m²,"CZK 1,000","CZK 21,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,13. 12. 2021,G,197,758,83,579,111,776,561,"1,132",113,258,Standard materials and solutions,Other,Middle floor,,Overall,1 to 10 years years,,,,,
695233,"CZK 15,000",50.01505,14.43294,"Seidlova, Prague - Kamýk",2 bedroom,Good,68 m²,"CZK 3,000","CZK 45,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 01. 2022,A,420,"1,337",425,"1,329",768,416,87,521,782,252,,,,,,,,,,,
695231,"CZK 6,500",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,Excellent,25 m²,,"CZK 6,500",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,28. 01. 2022,A,174,953,256,818,584,919,"1,025",,,,Standard materials and solutions,Central heating,Attic,,,1 to 10 years years,,,,,
517918,"CZK 13,000",50.0452897,14.4379986,Prague - Krč,1 bedroom,,29 m²,"CZK 2,500","CZK 26,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,ihned,,196,595,187,737,450,696,230,296,300,177,,Central heating,,,Overall,,,,,,
672347,"CZK 29,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,200",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 09. 2021,G,282,471,259,176,29,334,526,604,169,397,,,,,,,,,,,
688096,"CZK 19,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 4,200",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,G,282,471,259,176,29,334,526,604,169,397,,,,,,,,,,,
654089,"CZK 17,000",50.11227,14.62069,"U jeslí, Prague - Horní Počernice",3 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 5,000","CZK 34,000",Personal,Prefab concrete building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 07. 2021,B,124,"1,092",257,599,648,369,791,464,,,Standard materials and solutions,District heating,,,Overall,,,,,,
328770,"CZK 33,000",50.0691704,14.4336586,"U Zvonařky, Prague - Vinohrady",2 bedroom with open-plan kitchen,New build,90 m²,"CZK 6,500",,Personal,Brick building,Furnished,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,06. 12. 2021,,90,622,113,712,173,657,489,522,335,422,Premium materials and solutions,Gas boiler,Middle floor,,,1 to 10 years years,,Yes,,,
695104,"CZK 16,000",50.11106,14.38008,"Na Kodymce, Prague - Dejvice",2 bedroom,Excellent,54 m²,,"CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,05. 12. 2021,G,134,195,260,995,650,215,789,756,,,,,,,,,,,,,
524714,"CZK 22,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 3,000","CZK 25,000",Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2020,,159,379,137,87,20,155,398,847,114,372,,,,,,,,,,,
695010,"CZK 10,500",50.0765134,14.4927741,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,900","CZK 13,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,06. 12. 2021,B,659,820,679,571,466,793,889,764,109,605,,,,,,,,,,,
695009,"CZK 14,000",50.101675711731,14.452889528221,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,29 m²,"CZK 2,500","CZK 21,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,B,184,542,91,264,21,201,403,365,109,250,,,,,,,,,,,
653401,"CZK 10,900",50.09403,14.33444,"Osamocená, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 1,000","CZK 10,900",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,G,216,578,413,607,"1,085","1,129","1,064",517,868,,,,,,,,,,,,
695612,"CZK 11,990",50.05661972222,14.50325333333,"Jabloňová, Prague - Záběhlice",2 bedroom,Good,60 m²,"CZK 3,924","CZK 15,914",Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,,G,112,159,472,655,251,495,551,521,692,131,,,,,,,"CZK 15,914

                                
                                
                
i",,,,
