Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Age,Heating,Total number of floors,PENB,Design,Renovation,Developer name,Project name,Kód jednotky,Front garden,Administration fee,Investment Advisor
715976,"CZK 10,500",49.99684,14.3205,"Na Cikánce, Prague - Radotín",Studio,35 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,127,,,,,,,,,,Excellent,"CZK 30,000",Personal,Brick building,,,,,G,,,,,,,,
716116,"CZK 29,664",50.0925119,14.4502616,"Křižíkova, Prague - Karlín",Studio,51 m²,"CZK 9,888",Furnished,5,Yes,No,No,No,No,Yes,Yes,09. 06. 2022,81,251,125,181,24,205,369,"1,216",241,212,,,,,,,,,,,,,,,,,
713747,"CZK 18,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,146,902,104,492,168,134,761,817,290,130,Excellent,"CZK 37,000",Personal,Brick building,,,,,G,,,,,,,,
711233,"CZK 14,990",50.1085429,14.5254683,"Granitova, Prague - Hloubětín",Studio,44 m²,"CZK 2,990",Partially furnished,5,No,Yes,Yes,No,Yes,Yes,No,21. 03. 2022,280,"1,320",719,"1,302","1,077","1,144","1,212","1,015","1,196",524,New build,,Personal,Low-energy building,Yes,1 to 10 years years,District heating,,A,Premium materials and solutions,,,,,,,
566413,"CZK 11,000",50.0599398,14.4285851,"Na Pankráci, Prague - Nusle",Studio,30 m²,CZK 880,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2020,157,726,41,354,95,245,526,9,172,365,,"CZK 11,000",Personal,Brick building,,,,,,,,,,,,,
715950,"CZK 20,000",50.08309,14.56256,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,900",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,11. 06. 2022,586,521,791,107,,,,,,,New build,"CZK 40,000",Personal,Brick building,,,,,G,,,,,,,,
715962,"CZK 20,663",50.0910052,14.4210032,"Bílkova, Prague - Staré Město",Studio,35 m²,"CZK 6,887",Furnished,5,Yes,No,No,No,No,Yes,No,10. 06. 2022,190,595,159,287,45,281,221,427,252,401,,,,,,,,,,,,,,,,,
445260,"CZK 17,500",50.0742417,14.3977477,"Kobrova, Prague - Smíchov",Studio,41 m²,"CZK 4,300",Furnished,4,Yes,No,No,No,Yes,Yes,No,01. 08. 2022,220,670,323,521,223,378,268,"1,212","1,039",136,New build,"CZK 35,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,,Premium materials and solutions,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,229,745,314,504,225,206,234,245,512,394,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,
716510,"CZK 29,000",50.10982,14.38248,"Neherovská, Prague - Dejvice",1 bedroom with open-plan kitchen,61 m²,,Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,323,432,"1,305",445,739,394,452,838,701,,Excellent,"CZK 29,000",Personal,Brick building,,,,,G,,,,,,,,
716371,"CZK 42,814",50.0722637,14.3926388,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,79 m²,"CZK 14,271",Furnished,6,No,No,No,No,No,No,No,05. 05. 2022,10,927,65,618,170,761,228,"1,106",933,331,,,,,,,,,,,,,,,,,
716514,"CZK 32,706",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom with open-plan kitchen,66 m²,"CZK 10,902",Furnished,1,No,Yes,No,No,No,Yes,Yes,05. 05. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
716513,"CZK 27,700",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom,58 m²,"CZK 9,233",Furnished,3,No,Yes,No,No,No,Yes,Yes,20. 05. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
716512,"CZK 29,187",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom with open-plan kitchen,62 m²,"CZK 9,729",Furnished,4,No,No,No,No,No,Yes,Yes,29. 05. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
712631,"CZK 14,000",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,9,No,No,No,Yes,Yes,Yes,No,21. 04. 2022,177,173,80,67,185,123,375,"1,335","1,464",119,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,,,G,Standard materials and solutions,Overall,,,,,,
577002,"CZK 16,000",50.1171669,14.4317465,"Trojská, Prague - Troja",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,141,"1,030","1,164",484,672,"1,054",233,748,,,,"CZK 48,000",Personal,Brick building,,,,,C,,,,,,,,
656514,"CZK 13,000",50.08298,14.45354,"Bořivojova, Prague - Žižkov",Studio,50 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,161,133,103,297,14,246,314,447,599,333,Excellent,"CZK 15,000",Personal,Brick building,,,Gas boiler,Middle floor,D,Standard materials and solutions,,,,,,,
716504,"CZK 24,439",50.0735628,14.4373343,"Uruguayská, Prague - Vinohrady",Studio,26 m²,"CZK 8,146",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,193,168,131,353,18,256,47,213,857,690,,,,,,,,,,,,,,,,,
708786,"CZK 17,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,54 m²,"CZK 3,949",Furnished,3,No,No,No,No,No,Yes,No,,161,630,144,170,10,330,214,535,575,472,Excellent,"CZK 21,939",Personal,Brick building,,,,,D,,,,,,,"CZK 21,939

                                
                                
                
i",
715209,"CZK 48,000",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 16,000",Furnished,5,No,No,No,No,No,Yes,No,19. 06. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,,
715938,"CZK 51,000",50.0903205,14.4200069,"Elišky Krásnohorské, Prague - Josefov",2 bedroom,110 m²,"CZK 17,000",Furnished,5,No,No,No,No,No,Yes,No,25. 06. 2022,110,373,218,256,23,273,141,384,214,476,,,,,,,,,,,,,,,,,
716501,"CZK 37,620",50.0706439,14.4164891,"Trojická, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 12,540",Furnished,3,No,No,No,No,No,Yes,No,30. 06. 2022,212,694,96,186,110,101,316,52,369,339,,,,,,,,,,,,,,,,,
715207,"CZK 17,625",50.0753237,14.4575982,"Korunní, Prague - Vinohrady",Studio,29 m²,"CZK 5,875",Furnished,1,No,No,No,No,No,Yes,No,19. 06. 2022,159,612,67,290,33,373,307,359,795,244,,,,,,,,,,,,,,,,,
716497,"CZK 41,325",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,67 m²,"CZK 13,775",Furnished,4,Yes,Yes,No,No,No,Yes,No,30. 06. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,,
715924,"CZK 14,000",50.00671,14.433,"Mladenovova, Prague - Modřany",3 bedroom,73 m²,"CZK 7,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,02. 05. 2022,163,"1,244",583,"1,233",133,"1,229",687,144,495,129,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
716489,"CZK 18,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,71 m²,CZK 600,Partially furnished,5,No,No,Yes,No,No,No,No,04. 05. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,Excellent,"CZK 36,000",Personal,Brick building,,,,,G,,,,,,,,
624896,"CZK 13,500",50.0973,14.362884,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,400",Partially furnished,5,No,No,Yes,No,Yes,No,No,01. 06. 2022,227,104,237,300,260,291,511,417,"1,174",243,Excellent,"CZK 27,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Top floor,C,Premium materials and solutions,Overall,,,,,,
713500,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,86 m²,"CZK 21,000",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,,,,,,
714011,"CZK 22,350",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",Studio,29 m²,"CZK 7,450",Furnished,5,No,Yes,No,No,No,Yes,No,10. 06. 2022,472,536,115,535,55,394,404,513,675,431,,,,,,,,,,,,,,,,,
713507,"CZK 59,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,90 m²,"CZK 19,750",Furnished,2,No,No,No,No,No,Yes,No,05. 05. 2022,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,,,,,,,,,,
716486,"CZK 14,000",50.11522,14.47129,"Vosmíkových, Prague - Libeň",1 bedroom,38 m²,CZK 500,Furnished,3,No,No,No,No,Yes,No,No,15. 06. 2022,97,"1,138",146,"1,252",41,431,312,"1,297",898,356,Excellent,"CZK 30,000",Personal,Brick building,,,Gas boiler,,A,,,,,,,,
713490,"CZK 39,600",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,46 m²,"CZK 13,200",Furnished,2,No,No,No,No,No,No,No,28. 05. 2022,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,,,,,,,
715902,"CZK 28,500",50.07732,14.42821,"Žitná, Prague - Nové Město",2 bedroom with open-plan kitchen,62 m²,"CZK 3,800",Furnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,151,552,123,257,0,336,366,446,89,353,Excellent,"CZK 57,000",Personal,Brick building,,,,,G,,,,,,,,
660548,"CZK 36,000",50.10666,14.3884,"Bechyňova, Prague - Dejvice",3 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,51,"1,254",57,661,139,115,352,322,694,354,New build,"CZK 72,000",Personal,Other,,1 to 10 years years,District heating,Middle floor,G,Premium materials and solutions,,,,,,,
713527,"CZK 25,110",50.0719498,14.4319499,"Koubkova, Prague - Nové Město",1 bedroom,39 m²,"CZK 8,370",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,203,332,57,333,25,268,328,262,694,682,,,,,,,,,,,,,,,,,
715723,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,50 m²,"CZK 13,750",Furnished,-1,No,No,No,No,No,No,No,16. 05. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
716481,"CZK 18,000",50.042789,14.4612313,"Jihlavská, Prague - Michle",2 bedroom,52 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,10. 05. 2022,108,835,263,839,12,162,678,732,691,402,Excellent,"CZK 30,000",Personal,Brick building,,,,,G,,Overall,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,110 m²,"CZK 6,000",Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,253,"1,412","1,277","1,370",489,"1,491",183,,,,Excellent,"CZK 60,000",Personal,Brick building,,,,,A,,,,,,,,
713495,"CZK 49,650",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,53 m²,"CZK 16,550",Furnished,3,No,No,No,No,No,Yes,No,06. 06. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
713499,"CZK 39,015",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 13,005",Furnished,3,No,No,No,No,No,No,No,19. 05. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
713501,"CZK 33,750",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,43 m²,"CZK 11,250",Furnished,4,No,No,No,No,No,Yes,No,16. 05. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,,
690939,"CZK 14,500",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,41 m²,"CZK 4,500",Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,177,173,80,67,185,123,375,"1,335","1,464",119,Excellent,,Personal,Prefab concrete building,,,District heating,,C,Standard materials and solutions,Overall,,,,,,
713480,"CZK 46,103",50.0840648,14.4187033,"Jilská, Prague - Staré Město",1 bedroom with open-plan kitchen,53 m²,"CZK 15,367",Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,298,541,99,261,14,253,193,593,251,217,,,,,,,,,,,,,,,,,
713470,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 10,725",Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
713464,"CZK 43,350",50.0894289,14.423732,"Masná, Prague - Staré Město",Studio,46 m²,"CZK 14,450",Furnished,3,No,No,No,No,No,Yes,No,18. 05. 2022,68,269,126,89,16,107,70,52,156,144,,,,,,,,,,,,,,,,,
713454,"CZK 31,875",50.0902753,14.4260311,"Rybná, Prague - Staré Město",Studio,40 m²,"CZK 10,625",Furnished,1,No,No,No,No,No,No,No,26. 05. 2022,124,153,54,67,17,194,209,158,151,202,,,,,,,,,,,,,,,,,
716417,"CZK 16,808",50.1040109,14.4778547,"Novákových a, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 5,602",Furnished,2,No,No,No,No,No,No,No,06. 06. 2022,128,226,52,252,51,178,275,424,252,299,,,,,,,,,,,,,,,,,
716035,"CZK 63,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 21,000",Furnished,4,No,No,No,No,No,Yes,Yes,18. 06. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
647743,"CZK 25,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,900",,6,No,Yes,No,No,Yes,Yes,No,31. 05. 2022,322,273,32,180,43,69,245,976,163,571,Excellent,,Personal,Brick building,,,Central heating,Top floor,G,Premium materials and solutions,Overall,,,,,,
716470,"CZK 13,500",50.08643,14.44441,"Řehořova, Prague - Žižkov",Studio,30 m²,"CZK 3,500",Partially furnished,-2,No,No,Yes,No,No,Yes,No,01. 05. 2022,216,730,475,586,207,697,465,504,546,698,Excellent,"CZK 13,500",Personal,Brick building,,,,,G,,,,,,,,
713968,"CZK 22,575",50.0769346,14.4169603,"Na Zbořenci, Prague - Nové Město",1 bedroom,48 m²,"CZK 7,525",Furnished,1,No,Yes,No,No,No,Yes,No,21. 05. 2022,168,319,99,227,101,409,227,243,632,429,,,,,,,,,,,,,,,,,
715582,"CZK 25,463",50.0848162,14.4690502,"Pitterova, Prague - Žižkov",Studio,50 m²,"CZK 8,487",Furnished,6,Yes,Yes,No,No,No,Yes,Yes,22. 05. 2022,130,178,103,494,73,222,671,527,372,445,,,,,,,,,,,,,,,,,
626683,"CZK 24,000",50.07756,14.406627,"Malátova, Prague - Smíchov",2 bedroom,103 m²,"CZK 2,000",Partially furnished,5,Yes,No,Yes,Yes,No,Yes,No,01. 07. 2022,212,303,252,293,106,346,262,914,734,418,Excellent,"CZK 24,000",Personal,Brick building,,,Gas boiler,Attic,D,,,,,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,37 m²,"CZK 2,900",Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,412,,,,,,,,,,New build,"CZK 15,000",Personal,Low-energy building,Yes,1 to 10 years years,Central heating,Ground floor,B,Premium materials and solutions,,,,,41 m²,,
653885,"CZK 12,200",50.04892,14.31268,"Kovářova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,352,473,347,955,278,595,208,307,151,224,Excellent,"CZK 25,000",Personal,Brick building,,,,,G,,,,,,,,
665746,"CZK 26,000",50.10527,14.44355,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Furnished,7,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,185,451,296,464,326,319,626,804,173,345,New build,,Personal,Brick building,Yes,,,,A,,,,,,,,
574766,"CZK 15,000",50.0849718,14.4519607,"Štítného, Prague - Žižkov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,225,191,70,162,71,165,129,373,246,400,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,43 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,25. 04. 2022,51,235,42,74,4,202,262,428,550,377,Excellent,"CZK 33,000",Personal,Brick building,,,,Ground floor,C,,,,,,,,
669105,"CZK 15,000",50.0682814,14.511752,Prague - Strašnice,3 bedroom,68 m²,"CZK 3,660",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,15. 09. 2021,44,141,"1,360",286,217,579,216,"1,046",149,,Excellent,"CZK 40,000",Cooperative,Prefab concrete building,,,District heating,Middle floor,G,,Bathroom unit,,,,,,
716255,"CZK 42,512",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,142 m²,"CZK 14,171",Furnished,4,Yes,Yes,No,No,No,Yes,Yes,05. 05. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
714304,"CZK 29,520",50.0861053,14.4085409,"Na Kampě, Prague - Malá Strana",1 bedroom with open-plan kitchen,39 m²,"CZK 9,840",Furnished,3,No,No,No,No,No,No,No,16. 05. 2022,417,407,197,386,62,673,443,555,732,174,,,,,,,,,,,,,,,,,
716254,"CZK 26,918",50.0582813,14.4230267,"Na Dolinách, Prague - Podolí",2 bedroom,80 m²,"CZK 8,972",Furnished,6,Yes,Yes,No,No,No,Yes,No,03. 06. 2022,186,458,318,436,44,435,455,544,404,439,,,,,,,,,,,,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,53 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,78,384,92,176,181,245,117,210,706,60,Good,"CZK 13,000",Personal,Brick building,,,,,G,,,,,,,,
584586,"CZK 38,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,92 m²,"CZK 2,000",Furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,239,994,265,389,186,190,442,489,776,345,Excellent,"CZK 50,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,G,Standard materials and solutions,Overall,,,,,,
532964,"CZK 14,000",49.9987439,14.4309443,"Provázkova ulice, Prague - Modřany",Studio,40 m²,"CZK 3,000",Partially furnished,,No,Yes,Yes,No,No,No,No,06. 05. 2022,186,"1,042",679,662,765,,,,,,,"CZK 20,000",Personal,Brick building,Yes,1 to 10 years years,District heating,Ground floor,B,Premium materials and solutions,,,,,76 m²,,
715965,"CZK 26,933",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",Studio,50 m²,"CZK 8,977",Furnished,1,No,No,No,No,No,Yes,Yes,01. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
715963,"CZK 30,636",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,63 m²,"CZK 10,212",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,04. 06. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
715966,"CZK 28,793",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",Studio,44 m²,"CZK 9,597",Furnished,2,No,Yes,No,No,No,Yes,Yes,05. 05. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
715967,"CZK 29,156",50.0918972,14.4483184,"Křižíkova, Prague - Karlín",Studio,44 m²,"CZK 9,718",Furnished,3,No,No,No,No,No,Yes,Yes,05. 05. 2022,224,159,75,308,58,360,238,"1,343",368,105,,,,,,,,,,,,,,,,,
647423,"CZK 16,000",50.071234,14.407889,"Vrázova, Prague - Smíchov",2 bedroom,76 m²,"CZK 3,000",Partially furnished,,No,No,No,No,No,No,No,15. 05. 2022,194,566,107,108,148,383,672,"1,031","1,018",505,Excellent,"CZK 30,000",Personal,Brick building,,,,Raised ground floor,G,,,,,,,,
191761,"CZK 14,600",50.0842085,14.3727813,"Bělohorská, Prague - Břevnov",2 bedroom,52 m²,CZK 700,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,141,651,4,203,11,103,192,461,471,437,Good,"CZK 24,000",Personal,Brick building,,,Electric boiler,Middle floor,,Standard materials and solutions,Overall,,,,,,
710940,"CZK 34,000",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,80 m²,"CZK 5,750",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,327,632,307,307,206,444,677,553,540,,New build,"CZK 20,000",Personal,Prefab concrete building,,1 to 10 years years,District heating,,G,,,,,,,,
715358,"CZK 15,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom with open-plan kitchen,68 m²,"CZK 7,000",Furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,299,934,97,923,125,"1,013",314,360,338,165,Excellent,"CZK 30,000",Personal,Prefab concrete building,,10 to 30 years years,District heating,,C,,,,,,,,
144771,"CZK 18,000",50.0758072,14.4602045,"Čáslavská, Prague - Vinohrady",1 bedroom with open-plan kitchen,66 m²,"CZK 5,500",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,67,377,64,323,35,278,507,301,557,210,Excellent,"CZK 18,000",Personal,Brick building,,,Gas boiler,Middle floor,,,,,,,,,
659654,"CZK 10,000",50.0754406,14.4923271,Prague - Strašnice,Studio,32 m²,"CZK 2,230",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,235,115,149,272,125,269,246,414,721,295,Excellent,"CZK 13,000",Personal,Brick building,,,Electric boiler,,G,,,,,,,,
716448,"CZK 14,500",50.06292,14.38006,"Černochova, Prague - Košíře",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Partially furnished,6,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,340,"1,246",671,"1,032",660,957,348,"1,229",619,,Excellent,"CZK 14,500",Personal,Brick building,,,,,G,,,,,,,,
649871,"CZK 9,000",50.091464,14.473323,"Koněvova, Prague - Žižkov",Small studio,28 m²,CZK 700,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,120,"1,178",93,151,131,99,217,440,250,313,Excellent,"CZK 18,000",Personal,Brick building,,,Other,Middle floor,G,Standard materials and solutions,Overall,,,,,,
712727,"CZK 19,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,238,486,271,285,309,483,254,835,279,151,Excellent,"CZK 40,000",Personal,Brick building,,,Gas boiler,Ground floor,G,Premium materials and solutions,Overall,,,,,,
713920,"CZK 86,625",50.0882058,14.4262315,"Rybná, Prague - Staré Město",3 bedroom with open-plan kitchen,150 m²,"CZK 28,875",Furnished,4,No,No,No,No,No,No,No,11. 06. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,,
716395,"CZK 17,000",50.12684,14.44754,"Třeboradická, Prague - Kobylisy",2 bedroom,65 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,02. 05. 2022,354,"1,455",318,643,326,323,582,146,983,193,Excellent,"CZK 30,000",Personal,Brick building,,,,,G,,,,,,,,
621246,"CZK 16,000",50.117855,14.475694,"Na Sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,174,"1,483",516,506,775,847,"1,055","1,259",572,,Excellent,"CZK 20,000",,Brick building,,1 to 10 years years,Electric boiler,,C,Premium materials and solutions,Overall,,,,200 m²,,
715724,"CZK 17,500",50.06505,14.55267,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,48 m²,"CZK 3,500",Partially furnished,4,No,No,No,Yes,No,Yes,No,25. 04. 2022,178,872,476,395,647,"1,173",837,72,,,New build,"CZK 35,000",Cooperative,Brick building,,,,,A,,,,,,,,
716429,"CZK 31,000",50.07781,14.40239,"Drtinova, Prague - Smíchov",3 bedroom with open-plan kitchen,89 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 06. 2022,221,424,229,353,40,326,578,851,671,282,Excellent,"CZK 50,000",Personal,Brick building,,,Central heating,Middle floor,G,,Overall,,,,,,
716428,"CZK 16,990",50.10263833333,14.56778277777,"Doležalova, Prague - Černý Most",3 bedroom,76 m²,"CZK 3,560",Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,220,943,175,"1,241",739,751,382,276,"1,275",347,Good,"CZK 20,550",Personal,Prefab concrete building,,,,,G,,,,,,,"CZK 20,550

                                
                                
                
i",
482525,"CZK 18,750",50.086769801288,14.345216747607,"Brunclíkova, Prague - Břevnov",2 bedroom,53 m²,"CZK 4,250",Partially furnished,7,Yes,No,No,No,No,No,No,01. 06. 2022,15,602,259,337,121,355,258,231,636,171,Excellent,"CZK 30,000",Personal,Prefab concrete building,,1 to 10 years years,District heating,Top floor,D,,Overall,,,,,,
