Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,Renovation,Administration fee,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
594631,"CZK 16,000",49.991628,14.368893,"Radkovská, Prague - Radotín",3 bedroom,105 m²,"CZK 5,000",,1,Yes,No,No,No,No,No,No,01. 03. 2020,83,"1,364","1,061","1,156",656,"1,093","1,135",514,702,"1,180",Good,"CZK 20,000",Personal,Brick building,E,,,,,,,,,,,,
21724,"CZK 7,000",50.011531,14.385727,"Starochuchelská, Prague - Velká Chuchle",Small studio,21 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,,44,103,57,331,525,,,,,,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,,,
705375,"CZK 15,000",50.13315,14.40527,"Dolákova, Prague - Bohnice",3 bedroom,77 m²,"CZK 4,600",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,476,"1,414",528,"1,344",603,"1,411",212,872,687,,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,,,District heating,,Bathroom unit,,,,,,,
704720,"CZK 23,000",50.04464,14.51424,Prague - Hostivař,2 bedroom with open-plan kitchen,102 m²,"CZK 7,000",Furnished,1,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,191,344,361,350,"1,138",490,"1,267",121,,,Excellent,,Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Central heating,,,,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,33 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
705374,"CZK 14,900",50.03673,14.56318,"Rezlerova, Prague - Petrovice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,900",Partially furnished,7,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,164,648,239,573,546,509,379,674,574,129,Excellent,"CZK 44,700",Personal,Prefab concrete building,C,,,,,,,,,,,,
705371,"CZK 15,000",50.13289,14.50691,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,700",Furnished,4,No,No,No,Yes,Yes,Yes,No,14. 02. 2022,188,"1,146",308,470,487,624,402,215,307,472,New build,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
695133,"CZK 10,000",50.10577,14.54779,"Rochovská, Prague - Hloubětín",Studio,30 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,Yes,Yes,No,13. 02. 2022,119,828,283,860,470,914,291,585,962,221,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
705357,"CZK 18,800",50.08633,14.34324,"Ulrychova, Prague - Břevnov",2 bedroom,55 m²,CZK 1,Furnished,1,Yes,No,No,No,No,No,No,01. 03. 2022,177,667,324,392,190,409,175,303,760,164,Excellent,"CZK 18,800",Cooperative,Prefab concrete building,C,,,,,,,,,,,,
704704,"CZK 33,000",50.10545,14.46595,"Menclova, Prague - Libeň",2 bedroom with open-plan kitchen,86 m²,"CZK 6,100",Furnished,3,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,392,"1,103",544,666,320,515,786,"1,166",541,483,New build,"CZK 50,000",Personal,Other,B,,,,,,,,,,,,
704707,"CZK 15,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,500",Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,162,159,"1,182",251,525,370,326,898,414,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
705353,"CZK 13,000",50.14219,14.52242,"Hlučkova, Prague - Letňany",Studio,36 m²,"CZK 3,300",Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,594,949,"1,278",226,"1,073","1,349","1,196",884,189,,New build,"CZK 20,000",Personal,Brick building,A,,,,,,,,,,,,
705180,"CZK 16,000",50.08607,14.37304,"Nad Kajetánkou, Prague - Břevnov",2 bedroom,52 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,No,No,04. 02. 2022,104,785,407,597,182,299,401,322,605,450,Good,"CZK 32,000",Personal,Brick building,G,,,,,,,,,,,,
705119,"CZK 29,500",50.099856,14.4351456,Prague - Holešovice,2 bedroom with open-plan kitchen,90 m²,"CZK 2,500",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,180,995,110,191,93,200,88,"1,407",450,695,Excellent,"CZK 29,500",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,,Middle floor,,,,,,,,
705346,"CZK 11,000",50.03182,14.39323,"Lumiérů, Prague - Hlubočepy",1 bedroom,37 m²,"CZK 3,900",Furnished,3,No,No,No,No,Yes,No,No,07. 02. 2022,90,"1,440",754,"1,347",208,"1,406",101,,,,Excellent,"CZK 15,000",Cooperative,Brick building,G,,,District heating,,,,,,,,,
704392,"CZK 17,000",50.08181,14.45783,"Sudoměřská, Prague - Žižkov",3 bedroom,70 m²,"CZK 3,550",Partially furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,137,469,115,130,99,678,246,71,400,354,Excellent,"CZK 17,000",Personal,Brick building,G,,,,,,,,,,,,
367572,"CZK 15,100",50.0987306,14.4286503,"Letohradská, Prague - Holešovice",1 bedroom,44 m²,"CZK 2,850",Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,256,535,159,206,126,211,170,"1,356",214,282,Excellent,"CZK 17,950",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
636623,"CZK 16,000",50.06054,14.441286,"Na Květnici, Prague - Nusle",1 bedroom with open-plan kitchen,49 m²,"CZK 2,600",Furnished,3,No,No,Yes,No,Yes,No,No,01. 04. 2022,348,763,356,468,243,491,510,897,243,323,Excellent,"CZK 32,000",Personal,Brick building,D,1 to 10 years years,Standard materials and solutions,,Middle floor,Interior,,,,,,,
490285,"CZK 13,000",50.1342794,14.3765684,"Stehlíkova, Prague - Suchdol",1 bedroom with open-plan kitchen,47 m²,"CZK 4,700",Furnished,1,Yes,No,Yes,No,No,No,No,27. 02. 2022,134,427,144,336,145,409,"1,051",417,723,490,,"CZK 13,000",Personal,Prefab concrete building,C,,,District heating,Raised ground floor,,,,,,,,
691651,"CZK 25,000",50.0890685,14.4651147,"Roháčova, Prague - Žižkov",2 bedroom,69 m²,"CZK 2,000",Unfurnished,2,Yes,No,Yes,No,No,Yes,No,14. 02. 2022,220,676,147,93,19,297,599,595,541,242,Excellent,"CZK 50,000",Cooperative,Brick building,G,over 50 years years,Premium materials and solutions,Gas boiler,Middle floor,Interior,,,80 m²,,,,
704751,"CZK 10,000",50.02647,14.51055,"Nad Opatovem, Prague - Chodov",Studio,29 m²,"CZK 3,250",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,268,932,334,168,519,643,572,"1,263",208,,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
486847,"CZK 22,000",50.0783916,14.4563703,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,65 m²,"CZK 3,500",Furnished,5,Yes,Yes,No,No,No,No,No,,127,336,85,145,47,342,466,581,922,219,,"CZK 40,000",Personal,Brick building,,,,,,,,,,,,,
705321,"CZK 15,000",50.1158498,14.5627995,"Farkašova, Prague - Kyje",1 bedroom with open-plan kitchen,63 m²,"CZK 2,725",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,176,894,675,"1,263","1,192",688,,,,,,"CZK 30,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
598847,"CZK 13,500",50.012466,14.6024605,"K Pitkovicům, Prague - Benice",Studio,42 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,239,296,219,,,,,,,,New build,"CZK 15,000",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,Geothermal heat pump,Middle floor,,,Yes,,,,,
693663,"CZK 17,000",50.05333,14.43688,"Kotorská, Prague - Nusle",3 bedroom,70 m²,"CZK 4,000",Partially furnished,8,Yes,No,Yes,Yes,Yes,Yes,No,15. 02. 2022,283,736,73,363,176,310,368,236,530,251,Good,"CZK 20,000",Personal,Prefab concrete building,D,,,,,,,,,,,,
705316,"CZK 12,500",50.1328881,14.506906,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 4,100",Furnished,1,No,No,No,Yes,No,Yes,No,07. 02. 2022,188,"1,146",309,470,487,624,401,215,307,473,New build,"CZK 20,000",Personal,Other,B,,,,,,,,,,,,
633993,"CZK 12,500",50.107067,14.451414,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,49 m²,"CZK 3,700",Furnished,4,No,No,Yes,No,No,No,No,01. 04. 2022,276,693,97,505,132,461,258,966,227,176,Excellent,"CZK 15,000",Personal,Brick building,G,,Standard materials and solutions,Other,Top floor,Interior,,,,,,,
704630,"CZK 16,000",50.04341,14.44291,"Olbrachtova, Prague - Krč",2 bedroom with open-plan kitchen,56 m²,"CZK 3,600",Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,2,125,176,423,222,234,407,294,647,181,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
705310,"CZK 14,000",50.09206,14.34675,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,No,No,15. 02. 2022,297,500,248,463,375,402,337,325,807,199,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,,
426337,"CZK 12,000",50.1170531,14.4737959,"Na Stráži, Prague - Libeň",Studio,43 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,73,"1,305",316,321,597,662,"1,197","1,286",700,,Excellent,,Personal,Brick building,,,,Electric boiler,,,,,,,,,
704173,"CZK 14,000",50.09831,14.42497,"Ovenecká, Prague - Holešovice",1 bedroom,42 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,219,309,79,182,161,215,174,"1,457",501,425,Excellent,"CZK 14,000",Personal,Brick building,G,,,,Middle floor,Overall,,,,,,,
612130,"CZK 13,000",50.115234,14.504986,"Na Krocínce, Prague - Vysočany",1 bedroom with open-plan kitchen,40 m²,"CZK 4,300",,1,No,No,No,No,No,No,No,01. 04. 2022,284,861,618,577,449,751,880,646,502,369,Good,"CZK 30,000",Personal,Brick building,F,,,Gas boiler,Raised ground floor,,,,,,,,
705285,"CZK 12,500",50.10618,14.48583,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Partially furnished,3,No,No,No,Yes,No,Yes,No,07. 02. 2022,162,309,9,343,155,527,305,466,351,233,Excellent,"CZK 16,000",Personal,Prefab concrete building,,,,District heating,,Overall,,,,,,,
567342,"CZK 18,500",50.0882217,14.383877,"Parléřova, Prague - Střešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,200",Furnished,1,No,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,274,2,478,"1,386",221,"1,471",365,265,625,341,Excellent,"CZK 25,000",Personal,Brick building,G,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Interior,,,,,,,
705292,"CZK 14,100",50.06262,14.44769,"U Křížku, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,CZK 970,Partially furnished,3,No,No,No,No,No,Yes,No,07. 02. 2022,222,814,262,526,238,564,711,549,820,606,Excellent,"CZK 30,000",Personal,Brick building,C,,,,,,,,,,,,
705287,"CZK 12,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,35 m²,"CZK 2,500",Partially furnished,3,Yes,No,No,No,No,No,No,07. 02. 2022,58,933,342,590,370,664,217,433,725,375,New build,"CZK 12,500",Personal,Brick building,A,,,,,,,,,,,,
705286,"CZK 15,000",50.0562679,14.5456142,"Dolnoměcholupská, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,,219,"1,040","1,352",228,"1,399",859,943,,,,Excellent,"CZK 10,000",Personal,Brick building,G,,Standard materials and solutions,,Top floor,Overall,,,,,,,
482945,"CZK 15,000",50.0448907,14.4872031,"Božkovská, Prague - Záběhlice",3 bedroom,71 m²,"CZK 3,200",Partially furnished,3,Yes,No,No,No,No,No,No,,234,329,405,342,329,302,745,"1,034",534,,Good,,Personal,Brick building,,,,District heating,,,,,,,,,
536547,"CZK 14,500",50.1102146,14.5256426,Prague - Hloubětín,2 bedroom,61 m²,"CZK 4,500",Partially furnished,3,Yes,No,Yes,No,No,No,No,16. 02. 2022,213,"1,295",825,"1,277",865,"1,112","1,123",908,957,613,Excellent,"CZK 20,000",Cooperative,Brick building,D,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
704610,"CZK 13,000",50.03738,14.3223,"Smíchovská, Prague - Řeporyje",Studio,31 m²,"CZK 1,500",Furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,11,"1,122",925,"1,138",518,758,839,"1,221",656,178,New build,"CZK 13,000",Personal,Brick building,B,,,,,,,,,,,,
634485,"CZK 14,500",50.067457,14.462168,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,52 m²,"CZK 5,000",Furnished,8,Yes,No,Yes,Yes,No,Yes,No,01. 03. 2022,48,654,19,406,22,594,514,184,427,455,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
705283,"CZK 15,000",50.0718599,14.4069708,"Staropramenná, Prague - Smíchov",Small studio,30 m²,,Furnished,1,No,No,No,No,No,No,No,06. 02. 2022,84,431,29,122,32,316,525,"1,005","1,152",639,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,Interior,,,,,,,
670314,"CZK 17,000",49.96831,14.38631,"Pelzova, Prague - Zbraslav",1 bedroom with open-plan kitchen,70 m²,"CZK 2,831",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,122,"1,089",68,"1,240",367,102,498,329,149,,Excellent,"CZK 36,000",Personal,Brick building,C,1 to 10 years years,,District heating,Middle floor,,,,,,,,
572011,"CZK 16,500",50.0796951,14.4226227,"Vodičkova, Prague - Nové Město",Studio,35 m²,"CZK 1,500",Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,32,662,17,27,49,163,134,701,448,424,Excellent,"CZK 18,000",Personal,Brick building,D,,,,,,,,,,,,
698117,"CZK 11,500",50.1032213,14.5187387,"Poděbradská, Prague - Vysočany",Studio,23 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,15. 02. 2022,88,"1,460",182,"1,442",789,191,"1,067","1,486","1,035",548,New build,"CZK 20,000",Personal,Other,B,,Standard materials and solutions,Central heating,,,,Yes,,,,,
643640,"CZK 13,500",50.114484,14.479922,"U Pekařky, Prague - Libeň",Studio,42 m²,"CZK 2,400",Furnished,2,No,No,Yes,No,Yes,Yes,Yes,17. 02. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,New build,"CZK 18,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,,Yes,,,,,
592959,"CZK 20,000",50.068467,14.463608,"Altajská, Prague - Vršovice",1 bedroom with open-plan kitchen,59 m²,"CZK 4,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2020,176,536,262,231,243,584,273,353,649,415,New build,"CZK 23,521",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
581867,"CZK 15,900",50.055637,14.503357,"Hvozdíková, Prague - Záběhlice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,158,294,628,838,268,559,648,414,756,266,Excellent,"CZK 38,000",Personal,Other,G,,,,,,,,,,,,
704573,"CZK 5,500",50.04268,14.61387,"K Netlukám, Prague - Uhříněves",3 bedroom with open-plan kitchen,80 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,,156,"1,490",,,,,,,,,Excellent,,Personal,Prefab concrete building,,,,,,,,,,,,,
563681,"CZK 10,500",50.054462,14.483288,"Podle náhonu, Prague - Záběhlice",Studio,40 m²,"CZK 3,400",Furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,Excellent,"CZK 15,000",Personal,Brick building,,,,District heating,,,,,,,,,
704564,"CZK 13,000",50.0647,14.45137,"Novgorodská, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,CZK 900,Partially furnished,1,No,No,No,No,No,Yes,No,14. 02. 2022,131,500,133,623,116,428,284,558,288,466,Excellent,"CZK 26,000",Personal,Brick building,G,,,,,,,,,,,,
704562,"CZK 10,500",50.06632,14.42646,"Sekaninova, Prague - Nusle",Small studio,28 m²,CZK 700,Partially furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,272,"1,052",215,452,150,412,739,827,443,114,Excellent,"CZK 10,000",Personal,Brick building,G,,Standard materials and solutions,Other,Middle floor,Interior,,,,,,,
705262,"CZK 12,000",50.04902,14.3506,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 2,315",Partially furnished,5,No,No,Yes,No,No,Yes,No,05. 02. 2022,255,864,218,407,226,302,317,214,"1,264",238,Good,"CZK 24,000",Personal,Prefab concrete building,G,,Standard materials and solutions,,Middle floor,,,,,,,,
705261,"CZK 15,000",50.1033853,14.402519,"Puškinovo náměstí, Prague - Bubeneč",1 bedroom,45 m²,"CZK 3,500",Partially furnished,4,No,No,No,No,No,Yes,No,05. 02. 2022,234,810,145,419,111,493,307,402,526,35,Excellent,"CZK 15,000",Personal,Brick building,E,,,Central heating,Middle floor,,,,,,,,
704560,"CZK 9,900",50.0522,14.53259,"Hornoměcholupská, Prague - Hostivař",Small studio,24 m²,"CZK 2,640",Furnished,,No,No,Yes,No,No,Yes,No,01. 02. 2022,203,"1,050",479,"1,104",42,"1,050",480,698,562,565,Excellent,"CZK 12,640",Personal,Brick building,G,1 to 10 years years,,District heating,Ground floor,Overall,,,,,,,
524714,"CZK 22,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,80 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2020,159,379,137,87,20,155,398,847,114,372,,"CZK 25,000",Other,Brick building,,,,,,,,,,,,,
693247,"CZK 21,000",50.08758,14.45659,"Lukášova, Prague - Žižkov",2 bedroom with open-plan kitchen,65 m²,"CZK 5,600",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,203,100,38,451,36,34,164,333,69,281,Excellent,"CZK 21,000",Personal,Brick building,G,,,,,,,,,,,,
203657,"CZK 13,500",50.1155867,14.4743483,"Na sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,Yes,Yes,No,20. 02. 2022,143,"1,362",395,"1,237",150,656,536,"1,350",883,321,New build,"CZK 17,500",Personal,Brick building,,1 to 10 years years,,,Middle floor,,,Yes,,,,,
21053,"CZK 20,000",50.0564497,14.4410954,"Na Veselí, Prague - Nusle",2 bedroom,60 m²,"CZK 4,500",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,23,"1,207",191,696,169,586,386,360,"1,078",160,Excellent,"CZK 24,500",Personal,Brick building,G,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
671786,"CZK 12,700",50.03627,14.33095,"Karla Kryla, Prague - Stodůlky",Studio,38 m²,"CZK 3,300",Furnished,3,Yes,No,No,No,No,Yes,Yes,07. 02. 2022,429,832,501,"1,124",264,792,527,683,625,71,New build,"CZK 25,400",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
401769,"CZK 12,800",50.05825,14.44248,"Pod Lázní, Prague - Nusle",1 bedroom,45 m²,"CZK 1,200",Furnished,3,No,No,No,No,No,No,No,04. 02. 2022,150,"1,074",411,776,240,802,545,519,647,234,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
704494,"CZK 13,000",50.12007,14.46058,"U Třešňovky, Prague - Kobylisy",Studio,38 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,07. 02. 2022,82,53,104,537,201,139,753,388,897,455,Excellent,"CZK 20,000",Personal,Brick building,G,,,District heating,,,,,48 m²,,,,
700197,"CZK 12,000",50.0547,14.43307,"Na Hřebenech ⅠⅠ, Prague - Nusle",Small studio,32 m²,"CZK 2,300",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,106,"1,168",199,321,289,267,430,156,152,88,Good,"CZK 12,000",Personal,Brick building,C,,,,,Interior,,,,,,,
129979,"CZK 18,500",50.0775642,14.4239107,"Školská, Prague - Nové Město",2 bedroom,70 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,16. 01. 2022,173,601,24,304,52,294,218,354,350,291,,"CZK 37,000",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
705235,"CZK 14,000",50.0558,14.43316,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Furnished,3,No,No,No,Yes,No,Yes,No,01. 04. 2022,104,"1,181",8,234,259,298,590,317,198,115,Excellent,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,,
561593,"CZK 22,000",50.0953699,14.4507411,"U Mlýnského kanálu, Prague - Karlín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,400",Furnished,4,Yes,No,No,No,No,Yes,No,10. 10. 2021,163,468,144,109,88,281,782,"1,417",437,515,New build,"CZK 28,000",Personal,Other,B,,Premium materials and solutions,Central heating,Middle floor,Overall,,Yes,,,,,
614674,"CZK 9,950",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Studio,42 m²,CZK 10,Partially furnished,3,No,No,No,No,Yes,No,No,10. 02. 2022,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,New build,"CZK 19,000",Personal,Brick building,A,1 to 10 years years,,,,,,Yes,,,,,
607379,"CZK 14,500",50.074462,14.414953,"Gorazdova, Prague - Nové Město",Studio,24 m²,"CZK 2,900",Furnished,2,No,No,No,No,No,Yes,No,01. 09. 2021,149,414,72,318,57,331,326,674,890,457,Excellent,"CZK 30,000",Personal,Brick building,E,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,,,
556733,"CZK 11,000",50.0296923,14.6049737,"K Sokolovně, Prague - Uhříněves",1 bedroom,35 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,12. 01. 2022,101,550,223,559,0,503,130,560,163,419,,"CZK 13,500",Personal,Brick building,C,,,,,,,,,,,,
671225,"CZK 14,000",50.0426307,14.4396098,Prague - Krč,2 bedroom,56 m²,CZK 500,Partially furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,103,348,127,349,47,376,665,295,497,238,Excellent,"CZK 20,000",Personal,Brick building,G,,,,Ground floor,,,,,,,,
540111,"CZK 11,000",50.0285058,14.6024246,"Za lípou, Prague - Uhříněves",Studio,34 m²,"CZK 3,000",Furnished,,No,Yes,No,No,No,No,No,01. 03. 2022,156,498,190,507,200,451,369,168,549,509,,"CZK 12,700",Personal,Low-energy building,C,,,,,,,,,,,,
