Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Sklep 2 m²,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Lodžie 7.5 m²,Parking,Balkón 5 m²,Terasa 16.1 m²,Sklep 3.1 m²,Lodžie 7 m²,Age,Designe,Terasa 8 m²,Sklep 3 m²,New-build,Lodžie 4 m²,Sklep 4 m²,Administrative fee,Sklep 1 m²,Cellar,Domácí mazlíčci vítáni,Garage,Balkón 1 m²,Balkón 7 m²,Lodžie 3 m²,Lodžie 9 m²,Enclosed balcony,Balkón 6 m²,Sklep 8 m²,Balkón 9 m²,Terasa 10 m²,Sklep 5 m²,Balkón 3 m²,Lodžie 5 m²,Sklep 7 m²,Sklep 6 m²,Balkón 8 m²,Terasa 20 m²,Balkón 2 m²,Terasa 12 m²,Balkón 4 m²,Lodžie 8 m²,Balkón 13 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Lodžie 6 m²,Terasa 19 m²,Balkón 12 m²,Sklep 20 m²,Terasa 30 m²,Terasa 7 m²,Lodžie 10 m²,Balkón 10 m²,Sklep 4.1 m²,Sklep 3.5 m²,Sklep 30 m²,Lodžie 1 m²,Lodžie 2 m²,Terasa 14 m²,Balkón 6.1 m²,Terasa 10.1 m²,Terasa 5 m²,Terasa 14.1 m²,Sklep 10 m²,Sklep 6.4 m²,Terasa 40 m²,Balkón 35 m²,Terasa 16 m²,Balkón 33 m²,Balkón 60 m²,Balkón 32 m²,Terasa 32 m²,Water,Sewage,Balkón 70 m²,Plot space,Sklep 44 m²
"CZK 22,125","CZK 7,375",,743334,1 bedroom,12/1/2022,2,,,54 m²,Fully furnished,,,,,,1.0,256.43,673.8,672.43,1344.08,205.23,475.07,299.92,396.69,376.69,229.89,"Slévačská, Prague - Hloubětín",50.1044601,14.5518792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,613","CZK 12,537",,742129,2 bedroom,11/1/2022,6,,,85 m²,Fully furnished,,,,,,1.0,228.78,477.17,188.19,476.21,152.93,354.17,176.92,420.71,579.69,570.91,"Wenzigova, Prague - Nové Město",50.0708256,14.4316409,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,500","CZK 7,500",,744187,2 bedroom,12/5/2022,3,,,42 m²,Fully furnished,,,,,,1.0,152.25,672.65,40.42,444.62,81.03,447.64,262.25,308.06,547.1,276.36,"Slovinská, Prague - Vršovice",50.0716124,14.4594622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 31,000","CZK 9,000","CZK 65,000",744186,3+1,11/15/2022,1,Brick,,102 m²,Fully furnished,New-build,,C,,,,330.37,1776.15,1630.03,2249.55,1128.78,1678.93,1427.68,1600.04,2176.3,720.05,Prague - Horní Počernice,50.10056,14.60881,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 1,900","CZK 15,000",685365,Studio,11/1/2022,-1,Brick,Electric boiler,38 m²,Partly,Very good,Cooperative,G,,,1.0,144.55,799.85,227.33,408.77,136.26,584.84,135.81,398.91,312.9,302.22,"Ruská, Prague - Vršovice",50.07199,14.45261,,,,,,,,,Up to 10 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,175","CZK 6,725",,744561,Studio,12/9/2022,2,,,33 m²,Fully furnished,,,,,,1.0,103.76,101.45,145.18,163.35,18.04,250.43,455.25,533.02,419.63,148.07,"Sokolovská, Prague - Karlín",50.0933405,14.449225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,500","CZK 4,500","CZK 24,000",744709,3+kk,10/11/2022,8,Prefab concrete,,68 m²,Fully furnished,Very good,,G,,,1.0,263.62,658.09,328.99,911.41,408.49,309.43,608.72,422.92,988.25,160.07,"Jeřábkova, Prague - Chodov",50.02774,14.51968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
"CZK 7,000","CZK 2,000","CZK 7,000",744707,Small studio,10/10/2022,-1,Prefab concrete,,19 m²,Partly,Very good,,G,,1.0,,326.77,666.51,351.65,684.94,191.74,239.25,144.72,119.63,926.52,446.93,"Zelenečská, Prague - Hloubětín",50.10832,14.54209,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 6,558","CZK 39,000",744686,4+kk,10/10/2022,4,Brick,,86 m²,Partly,New-build,,C,,,1.0,115.09,232.26,104.19,202.12,115.51,115.98,298.16,247.74,996.48,121.69,"Petržílkova, Prague - Stodůlky",50.05055,14.34251,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 7,300","CZK 2,500","CZK 9,800",553127,1 bedroom,10/10/2022,-1,Prefab concrete,Central,32 m²,Fully furnished,Good,Personal,C,Interior,,1.0,379.95,216.6,338.3,1387.57,437.9,256.98,228.4,378.37,489.99,65.09,"Janského, Prague - Stodůlky",50.0378706,14.3424114,,,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 34,000",658066,2 bedroom,12/1/2022,1,Prefab concrete,Central,76 m²,Partly,Very good,Cooperative,E,Complete,,1.0,269.88,1471.05,897.98,1143.3,496.44,1036.07,492.6,1028.76,732.43,648.04,"U Poštovky, Prague - Košíře",50.06962,14.35619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 3,500","CZK 44,000",690034,2 bedroom,12/1/2022,4,Prefab concrete,Central,60 m²,Partly,Very good,Personal,D,Complete,1.0,1.0,345.11,391.05,333.41,2147.02,305.78,435.93,895.66,129.54,370.66,305.41,"Horolezecká, Prague - Hostivař",50.0521877,14.5455454,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 46,000",532801,2+kk,10/15/2022,2,Brick,Central,52 m²,Partly,,Personal,G,Bathroom unit,,1.0,93.2,1171.4,127.12,1109.78,645.62,770.51,235.85,289.29,470.72,138.0,"Litoměřická, Prague - Prosek",50.1202262,14.4854965,,,,1.0,,,,,10 to 30 years,Standard,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,500","CZK 5,100","CZK 43,000",744670,3+1,11/1/2022,9,Prefab concrete,,77 m²,Partly,Very good,,G,,,1.0,260.8,329.52,209.48,127.19,366.26,427.71,303.69,423.48,487.81,373.54,"Steinerova, Prague - Háje",50.0303,14.53306,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 2,750","CZK 20,000",731312,Studio,9/1/2022,1,Brick,,30 m²,Fully furnished,New-build,,G,Complete,,1.0,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,750","CZK 6,250",,742817,3+1,11/24/2022,2,,,90 m²,Fully furnished,,,,,,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,000","CZK 3,000","CZK 13,000",578655,Studio,10/15/2022,10,Brick,Distance,24 m²,Fully furnished,Very good,Personal,C,,,1.0,402.95,315.0,80.29,385.12,178.68,329.2,689.5,970.96,1057.71,327.73,"Hnězdenská, Prague - Troja",50.126886,14.42192,,,,,,,,,10 to 30 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 6,000","CZK 19,000",582429,3+kk,10/15/2022,3,Prefab concrete,Distance,65 m²,Partly,Very good,Cooperative,B,,,1.0,251.19,431.7,34.29,651.54,257.43,325.08,298.19,673.08,436.66,123.01,"Hrabákova, Prague - Chodov",50.029952,14.484741,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,500","CZK 30,000",743839,3+1,10/4/2022,1,Brick,,72 m²,Partly,Very good,,G,,,,140.52,1432.09,674.79,916.59,408.72,631.57,958.97,1234.52,1342.23,715.31,"Rosečská, Prague - Krč",50.03894,14.45525,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 2,200","CZK 14,000",532308,2+kk,,,Brick,Electric boiler,37 m²,Fully furnished,Good,Cooperative,E,,,,120.31,670.22,115.94,484.54,102.35,434.84,563.66,932.19,358.89,307.45,Prague - Holešovice,50.1055882,14.454889,,,,,,,,,Over 50 years,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 3,800","CZK 20,000",740660,Studio,11/14/2022,,Low-energy,,39 m²,Fully furnished,Very good,,A,,,,165.04,693.97,218.31,198.96,208.44,199.93,410.35,701.37,475.65,42.79,Prague - Libeň,50.10525,14.47206,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 30,000","CZK 5,000","CZK 35,000",72711,3+kk,12/1/2022,2,Brick,,70 m²,Fully furnished,,Personal,A,,,1.0,165.96,665.13,303.58,741.6,4.74,348.24,226.36,217.63,676.75,216.43,"Pernerova , Prague - Karlín",50.0893807,14.4450545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 55,399","CZK 18,466",,717682,2+kk,10/15/2022,6,,,69 m²,Fully furnished,,,,,,1.0,104.56,349.59,143.75,145.93,108.83,150.53,431.56,393.96,289.53,329.01,"Na Maninách, Prague - Holešovice",50.1025661,14.4522431,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,925","CZK 9,975",,742166,Studio,10/15/2022,3,,,30 m²,Fully furnished,,,,,,1.0,210.86,390.29,319.5,985.86,301.65,338.01,858.33,290.45,385.77,539.9,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,175","CZK 11,725",,728156,2+kk,11/1/2022,3,,,50 m²,Fully furnished,,,,,,1.0,75.01,890.63,40.68,622.44,47.2,145.83,371.43,242.4,512.42,352.71,"Kubelíkova, Prague - Žižkov",50.0815843,14.4461973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,990","CZK 3,558","CZK 19,548",744644,2 bedroom,10/14/2022,4,Brick,,57 m²,Unfurnished,Good,Personal,C,,,,137.37,870.76,113.14,104.18,268.23,312.66,402.52,721.4,875.21,263.29,"Horňátecká, Prague - Kobylisy",50.12444416666,14.45243861111,,,,,,,,,,,,,,,,"CZK 19,548",,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 3,500","CZK 14,900",730755,2+kk,8/22/2022,4,Brick,Central,39 m²,Partly,Very good,Cooperative,G,Complete,,,198.02,1003.12,215.83,1191.11,171.61,335.89,625.08,714.44,1142.37,275.55,Prague - Košíře,50.07016,14.38685,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
"CZK 9,000",CZK 0,"CZK 9,000",716444,4+kk,11/1/2022,2,Brick,,90 m²,Fully furnished,Good,Personal,C,,,1.0,148.16,811.86,86.19,325.28,71.06,71.34,542.09,921.63,477.55,797.61,"Šimáčkova, Prague - Holešovice",50.10326,14.43359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 4,500","CZK 16,000",654392,2+kk,11/1/2022,1,Brick,Gas boiler,45 m²,Partly,Very good,Personal,G,Complete,,,232.28,1227.6,237.37,1165.97,482.54,715.06,293.63,297.39,245.85,138.0,Prague - Střížkov,50.1220319,14.4846214,,,,,,,,,,Standard,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 39,000","CZK 13,000",,728062,2 bedroom,12/7/2022,7,,,92 m²,Fully furnished,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,028","CZK 8,342",,734259,1 bedroom,12/1/2022,5,,,34 m²,Fully furnished,,,,,,,192.54,684.55,33.13,461.2,44.3,459.54,274.15,304.32,543.36,239.67,"Bulharská, Prague - Vršovice",50.0717467,14.4598954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,085","CZK 10,695",,730431,3+1,11/1/2022,1,,,111 m²,Fully furnished,,,,,,,208.61,131.46,936.81,2564.81,336.74,613.32,243.84,2102.93,1889.94,338.05,"K Zámku, Prague - Dolní Počernice",50.0890765,14.5799076,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 43,988","CZK 14,662",,742150,3+kk,11/2/2022,6,,,75 m²,Fully furnished,,,,,,1.0,195.12,1018.19,151.41,722.84,224.35,262.66,303.64,382.55,1097.28,303.28,"Grafická, Prague - Smíchov",50.0726658,14.3919787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,250","CZK 11,750",,719175,2 bedroom,10/15/2022,-1,,,50 m²,Fully furnished,,,,,,1.0,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,700",CZK 610,"CZK 15,700",669583,2+kk,11/1/2022,2,Brick,,50 m²,Unfurnished,Good,Other,G,,,,395.27,405.24,223.8,845.79,261.46,156.06,511.55,489.09,525.64,323.05,"V Olšinách, Prague - Strašnice",50.0709,14.48153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,600","CZK 2,000","CZK 30,000",59541,2+kk,10/4/2022,4,Brick,Electric boiler,45 m²,Partly,Very good,Personal,,Complete,,,315.06,1330.08,233.97,715.47,262.31,511.72,574.69,605.48,711.67,312.25,"M.J. Lermontova, Prague - Bubeneč",50.1098916,14.3970292,1.0,1.0,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,500","CZK 8,500","CZK 33,000",629329,2+kk,11/1/2022,2,Brick,,62 m²,,Very good,Personal,B,,,1.0,163.13,718.6,183.86,204.76,153.56,496.97,771.71,878.75,478.73,244.81,"Kališnická, Prague - Žižkov",50.089741,14.462408,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,691","CZK 20,000",744637,1 bedroom,10/10/2022,5,Brick,,34 m²,Partly,Good,,C,,,1.0,181.5,335.0,32.99,312.26,13.67,249.36,223.84,210.73,359.75,550.7,Prague - Vinohrady,50.07642,14.44088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 4,790","CZK 25,000",633993,2+kk,10/15/2022,4,Brick,Other,49 m²,Fully furnished,Very good,Personal,G,Complete,,1.0,226.9,694.33,96.52,506.82,133.08,458.96,258.14,962.47,228.49,177.05,"U Uranie, Prague - Holešovice",50.107067,14.451414,,,,,,,,,,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,500","CZK 5,000","CZK 24,500",579807,2+kk,11/1/2022,5,Brick,,67 m²,Partly,Very good,Personal,C,,,1.0,306.14,376.82,138.91,373.56,88.24,308.14,221.01,289.75,593.17,265.22,"Blodkova, Prague - Žižkov",50.079875,14.449475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 1,500","CZK 15,000",744629,1 bedroom,11/1/2022,1,Brick,,36 m²,Partly,Good,,G,,,,48.14,794.93,78.81,46.38,44.82,101.81,239.83,479.46,237.38,589.18,Prague - Holešovice,50.09992,14.43315,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,581","CZK 8,194",,744273,Studio,11/10/2022,1,,,32 m²,Fully furnished,,,,,,,447.58,805.32,396.64,450.11,197.32,945.56,256.47,627.41,458.07,336.59,"Nad Kolčavkou A, Prague - Libeň",50.1080609,14.4828384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 2,400","CZK 20,000",645971,1 bedroom,10/15/2022,4,Brick,,42 m²,Unfurnished,Good,Personal,G,,,1.0,37.28,936.7,261.86,381.51,101.57,321.69,666.46,139.8,450.6,441.76,"5. Května, Prague - Nusle",50.054642,14.438539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 3,500","CZK 30,000",709958,2+kk,11/1/2022,4,Brick,,45 m²,Partly,New-build,Personal,C,,,1.0,189.88,1141.56,308.66,1149.91,649.64,1094.38,666.58,1169.78,812.35,335.76,"Václava Trojana, Prague - Uhříněves",50.03221,14.61024,,,,1.0,,,,,Up to 10 years,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 63,000","CZK 21,000",,735517,3+kk,11/7/2022,6,,,110 m²,Fully furnished,,,,,,1.0,30.08,409.78,41.21,139.22,4.79,323.92,155.78,264.84,623.64,381.72,"Myslíkova, Prague - Nové Město",50.0781479,14.4179311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 29,279","CZK 9,760",,741128,1 bedroom,10/23/2022,3,,,48 m²,Fully furnished,,,,,,1.0,107.08,199.76,133.64,104.94,106.11,,312.74,774.3,461.94,541.92,"Senovážné náměstí, Prague - Nové Město",50.0855469,14.4290625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,500","CZK 1,000","CZK 25,000",744619,2+kk,10/10/2022,5,Brick,Electric boiler,61 m²,Partly,Good,,G,Interior,,,299.73,255.56,29.01,237.7,122.66,276.35,352.57,377.19,425.19,589.35,"Bořivojova, Prague - Žižkov",50.08341,14.45016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 5,000","CZK 25,000",471037,2+kk,12/1/2022,2,Prefab concrete,Distance,48 m²,Fully furnished,Very good,Personal,G,,,1.0,260.01,892.88,109.46,1006.1,118.12,505.14,170.29,1151.28,142.73,336.79,"Augustinova, Prague - Chodov",50.033021,14.481236261902,,,,,,,,,10 to 30 years,Luxurious,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 9,000",,732124,1 bedroom,11/1/2022,1,,,36 m²,Fully furnished,,,,,,,241.61,1008.07,337.84,676.78,180.71,627.3,876.02,1008.48,488.31,192.83,"Sanderova, Prague - Holešovice",50.104936,14.458846,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",,744254,2+kk,11/11/2022,2,,,60 m²,Fully furnished,,,,,,1.0,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,000","CZK 35,000",744046,Studio,10/5/2022,4,Brick,,41 m²,Fully furnished,New-build,,B,,,1.0,93.83,1372.32,143.57,1013.44,64.96,581.86,361.47,676.19,461.93,172.31,"Ve Vrchu, Prague - Libeň",50.11375,14.47328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 30,000",744613,2+kk,11/1/2022,3,Brick,,45 m²,Fully furnished,Very good,,C,,,,426.62,893.56,186.34,488.2,428.94,967.96,324.34,238.03,901.79,323.74,"Družnosti, Prague - Nusle",50.05583,14.4469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,000","CZK 4,800","CZK 40,000",645916,2 bedroom,11/1/2022,3,Brick,,62 m²,Unfurnished,New-build,Personal,G,,,1.0,215.6,393.58,261.7,387.93,204.16,366.75,464.93,373.44,345.06,591.52,"Vršovická, Prague - Vršovice",50.066411,14.442794,1.0,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,900","CZK 4,000","CZK 18,000",562693,Studio,11/1/2022,9,Prefab concrete,Distance,29 m²,Partly,Very good,Personal,C,Complete,,,111.76,1385.13,376.65,1425.1,435.76,176.63,553.43,200.22,1080.14,213.48,"Tesaříkova, Prague - Hostivař",50.0467009,14.5150781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,978","CZK 7,992",,731157,Studio,10/24/2022,3,,,30 m²,Fully furnished,,,,,,1.0,99.26,361.63,490.78,556.87,427.65,345.52,452.0,519.02,404.9,293.38,"Olšanská, Prague - Žižkov",50.0830187,14.4654473,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZK 1,"CZK 6,220","CZK 22,000",31263,3+1,4/27/2022,,Brick,Electric boiler,70 m²,Unfurnished,Wrong,Personal,,Interior,,,207.23,1289.45,437.79,977.09,150.15,621.81,704.39,1017.59,346.87,40.94,Prague - Libeň,50.1115724,14.4775255,,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 23,500",CZK 100,"CZK 75,000",740125,2+kk,10/1/2022,1,Brick,Distance,75 m²,Fully furnished,Very good,Personal,B,,,1.0,158.33,979.99,325.26,907.87,442.93,579.1,220.8,325.99,759.32,80.7,Prague - Prosek,50.11827,14.48981,,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,001","CZK 1,000","CZK 30,000",540339,2+kk,10/1/2022,,Brick,,44 m²,Unfurnished,,Personal,G,,,,112.34,1546.08,445.39,1520.99,176.6,1203.39,1177.64,257.39,369.76,280.43,"Čistovická, Prague - Řepy",50.0743287,14.3177437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000",CZK 700,"CZK 13,000",744361,2+kk,11/1/2022,1,Brick,,46 m²,Partly,Very good,,G,,,,117.82,620.31,45.85,201.72,70.45,394.68,713.29,672.4,197.85,500.35,"V Háji, Prague - Holešovice",50.103926,14.4542397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,500","CZK 2,500","CZK 30,000",744592,Studio,10/10/2022,1,Brick,Electric boiler,26 m²,Fully furnished,Very good,,B,Complete,,,190.94,828.0,162.78,384.5,299.57,240.88,241.0,664.14,259.21,251.02,"Na Rokytce, Prague - Libeň",50.10828,14.47396,,,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
