Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Total number of floors,Design,Front garden,Heating,Renovation,New building,Developer name,Project name,Kód jednotky
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 36,000",,Personal,Prefab concrete building,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,B,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,01. 05. 2022,,,,,,,,,,
710148,"CZK 16,000",50.0849147,14.4465791,"Krásova, Prague - Žižkov",2 bedroom,Good,53 m²,"CZK 2,500","CZK 32,000",,Personal,Brick building,Unfurnished,3,Yes,No,No,No,No,Yes,No,G,100,282,16,254,30,303,205,32,364,503,01. 05. 2022,,,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 5,000","CZK 54,000",,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,G,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,01. 06. 2022,,,,,,,,,,
710141,"CZK 16,990",50.03391333333,14.47947888888,"Hrudičkova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 4,475","CZK 21,465","CZK 21,465

                                
                                
                
i",Personal,Prefab concrete building,Partially furnished,11,Yes,No,Yes,No,No,Yes,No,C,394,"1,054",132,"1,172",280,926,143,"1,159",305,264,,,,,,,,,,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,Good,28 m²,"CZK 2,859","CZK 12,849","CZK 12,849

                                
                                
                
i",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,216,681,568,922,838,635,868,471,,,,,,,,,,,,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,850","CZK 30,000",,Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,G,355,"1,128",602,846,475,445,393,,,,01. 05. 2022,,,,,,,,,,
710123,"CZK 39,000",50.07888,14.45376,"Velehradská, Prague - Vinohrady",4 bedroom with open-plan kitchen,Excellent,130 m²,"CZK 3,000",,,,Brick building,,3,No,No,No,No,No,No,No,F,362,243,112,186,75,454,329,497,916,191,01. 04. 2022,,Middle floor,,,,,,,,
588101,"CZK 15,000",50.102965,14.443613,"Dělnická, Prague - Holešovice",2 bedroom,Excellent,46 m²,"CZK 4,000","CZK 19,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,G,9,200,103,488,258,282,394,546,397,80,21. 03. 2022,,,,,,Interior,,,,
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,,54 m²,"CZK 3,200","CZK 25,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,C,338,"1,295","1,172",125,464,648,154,,,,01. 05. 2022,,,,,,,,,,
705316,"CZK 12,500",50.1328881,14.506906,"Tupolevova, Prague - Letňany",Studio,New build,50 m²,"CZK 4,100","CZK 20,000",,Personal,Other,Furnished,1,No,No,No,Yes,No,Yes,No,B,188,"1,146",309,470,487,624,401,215,307,473,07. 02. 2022,,,,,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,Excellent,46 m²,"CZK 3,072","CZK 20,000",,Cooperative,Prefab concrete building,Unfurnished,7,No,No,Yes,No,No,Yes,No,B,147,602,403,532,526,417,576,"1,072","1,256",213,07. 03. 2022,,Middle floor,Standard materials and solutions,,District heating,,,,,
30826,"CZK 12,700",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,Excellent,63 m²,"CZK 5,300","CZK 12,000",,Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,No,Yes,No,G,198,690,414,653,675,694,"1,120",923,679,93,07. 02. 2022,10 to 30 years years,Middle floor,Standard materials and solutions,,District heating,Overall,,,,
166039,"CZK 9,000",50.0243141,14.4177161,"Klánova, Prague - Hodkovičky",1 bedroom,Excellent,33 m²,"CZK 4,000","CZK 13,000",,Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,,243,"1,297",776,"1,290",726,801,613,999,"1,372",547,,,Middle floor,Standard materials and solutions,,,,,,,
710069,"CZK 13,500",50.03257,14.37481,"Brichtova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 17,000",,Personal,Prefab concrete building,Unfurnished,5,No,No,No,No,No,No,No,G,92,320,144,317,389,309,708,223,965,72,01. 04. 2022,,,,,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 500,"CZK 18,000",,Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,G,77,528,199,185,134,113,178,326,"1,199",203,01. 04. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,District heating,,,,,
709595,"CZK 26,000",50.0487803,14.429177049324,"K Sídlišti, Prague - Nusle",1 bedroom with open-plan kitchen,New build,59 m²,"CZK 7,000","CZK 60,000",,Personal,Brick building,Partially furnished,11,No,No,No,No,No,Yes,No,G,127,"1,022",329,537,351,617,385,489,765,240,01. 04. 2022,,,,,,,,,,
444742,"CZK 14,000",50.1274124,14.5036011,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000",CZK 2,,Personal,Other,Partially furnished,4,Yes,No,No,No,No,Yes,No,C,247,911,152,941,485,"1,055",269,586,239,,01. 04. 2022,10 to 30 years years,Middle floor,Standard materials and solutions,,District heating,,Yes,,,
602655,"CZK 20,900",50.089699,14.341763,Prague - Veleslavín,3 bedroom,Excellent,80 m²,"CZK 4,900","CZK 35,000",,Cooperative,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,B,215,609,145,234,199,274,281,145,937,263,01. 04. 2022,,,,,District heating,Exterior,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,Good,74 m²,"CZK 5,500","CZK 17,500",,Personal,Prefab concrete building,Partially furnished,9,Yes,No,No,No,Yes,Yes,No,G,346,387,347,359,434,413,766,190,"1,016",195,15. 04. 2022,,,,,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 22,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,238,556,185,374,136,83,194,243,327,288,01. 06. 2022,,,,,Central heating,,,,,
710007,"CZK 14,500",50.12468,14.49726,"Českolipská, Prague - Střížkov",3 bedroom,Excellent,56 m²,"CZK 3,500","CZK 29,000",,Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,Yes,No,D,247,253,273,206,239,402,406,236,"1,119",212,10. 03. 2022,,,,,,,,,,
710009,"CZK 22,000",50.0824897,14.420311,"Národní, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 5,000","CZK 22,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,G,99,750,54,131,58,92,214,481,187,318,14. 03. 2022,,,,,,,,,,
494698,"CZK 11,000",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 3,644","CZK 15,000",,Personal,Prefab concrete building,Furnished,8,Yes,No,No,No,No,Yes,No,G,101,643,176,946,292,77,207,699,228,207,01. 04. 2021,,,Standard materials and solutions,,District heating,Overall,,,,
694481,"CZK 9,500",50.04618,14.46108,"Podle Kačerova, Prague - Michle",Studio,Good,30 m²,CZK 750,"CZK 9,500",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,148,616,20,674,102,587,341,347,306,190,01. 12. 2021,,Raised ground floor,,,Electric boiler,Interior,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,500","CZK 20,000",,Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,G,75,523,33,158,86,70,139,60,409,,12. 03. 2022,,,,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 2,388",,,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,151","CZK 13,141","CZK 13,141

                                
                                
                
i",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,C,225,965,229,"1,246",744,804,435,414,"1,250",333,,,,,,,,,,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,92 m²,,,,Personal,Low-energy building,Furnished,3,Yes,No,No,No,Yes,No,No,C,72,79,73,507,170,109,748,448,956,514,01. 04. 2022,1 to 10 years years,Top floor,Premium materials and solutions,,Gas boiler,Overall,Yes,,,
33641,"CZK 14,000",50.0768071,14.4045114,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,,52 m²,"CZK 2,400","CZK 16,400",,Personal,Brick building,Unfurnished,3,No,No,No,Yes,No,No,No,G,85,218,24,76,80,112,226,917,737,366,01. 04. 2022,,Top floor,,,Central heating,Interior,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,32 m²,"CZK 4,000","CZK 25,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,G,97,"1,011",149,702,163,793,227,941,"1,059",361,01. 04. 2022,,,,,,,,,,
709119,"CZK 16,000",50.10268,14.43487,"Schnirchova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 6,000","CZK 16,000",,Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,Yes,No,G,267,800,35,312,42,194,339,488,988,,03. 03. 2022,,,,,,,,,,
709762,"CZK 19,990",50.05513722222,14.45547277777,"U plynárny, Prague - Michle",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 4,399","CZK 24,389","CZK 24,389

                                
                                
                
i",Personal,Brick building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,D,100,83,221,615,219,"1,128",627,759,595,783,,,,,,,,,,,
650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,Excellent,27 m²,"CZK 2,000","CZK 20,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,G,448,"1,073",220,673,331,537,194,"1,124",587,67,01. 04. 2022,,Raised ground floor,,,Other,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",,Personal,Brick building,Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,G,285,"1,315",723,"1,481",316,793,716,746,565,137,30. 10. 2021,,Top floor,Premium materials and solutions,,,,,,,
667783,"CZK 16,000",50.07054,14.48633,"Na Hroudě, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 4,500","CZK 35,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,G,185,789,470,541,137,264,430,645,406,326,02. 04. 2022,,Middle floor,Standard materials and solutions,,District heating,Overall,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 13,827","CZK 13,827

                                
                                
                
i",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,E,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,,,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,C,481,545,76,818,122,721,324,85,854,384,05. 09. 2022,10 to 30 years years,Ground floor,Standard materials and solutions,10 m²,Central heating,Overall,,,,
468820,"CZK 13,000",50.0684978,14.3880015,"Nad Popelkou, Prague - Smíchov",1 bedroom,,55 m²,"CZK 2,800","CZK 27,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,C,46,980,655,"1,173",630,"1,067",691,"1,059",531,171,,1 to 10 years years,Middle floor,Standard materials and solutions,,Central heating,Overall,,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",,Personal,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,Yes,No,F,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,09. 03. 2022,,Middle floor,Standard materials and solutions,,District heating,Interior,,,,
594681,"CZK 23,000",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,Excellent,69 m²,"CZK 3,000","CZK 23,000",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,C,236,281,437,333,536,245,781,823,218,,04. 04. 2022,1 to 10 years years,Top floor,Premium materials and solutions,,Gas boiler,Interior,,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 10,000",,Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,G,294,"1,036",883,529,956,891,788,593,512,,22. 03. 2022,1 to 10 years years,Ground floor,,,,Interior,,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 2,400","CZK 24,000",,Personal,Brick building,,5,Yes,No,No,No,No,Yes,No,B,198,731,34,243,67,246,302,569,950,,01. 06. 2022,,,,,,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",,Personal,Other,Partially furnished,1,No,No,No,No,No,No,No,C,132,567,84,270,174,313,455,733,633,592,28. 02. 2022,,,,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,500","CZK 25,000",,Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,G,167,338,"1,221",191,382,347,339,"1,245",168,,01. 05. 2022,,Middle floor,Standard materials and solutions,,District heating,Interior,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,,Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,B,142,108,94,612,75,377,285,257,475,229,28. 02. 2022,,,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,G,251,321,336,323,663,,,,,,02. 03. 2022,,,,,,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,800",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,117,832,337,527,229,230,258,254,535,387,01. 05. 2022,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,,300,442,115,421,2,720,478,325,960,178,01. 05. 2022,1 to 10 years years,Attic,Premium materials and solutions,,Gas boiler,Overall,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",,Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,G,344,516,175,300,231,257,414,608,874,175,01. 04. 2022,,Middle floor,Standard materials and solutions,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,G,251,321,336,323,663,,,,,,02. 03. 2022,,,,,,,,,,
709110,"CZK 11,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 14,309","CZK 14,309

                                
                                
                
i",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,B,137,407,"1,155",771,446,538,"1,265",988,380,,,,,,,,,Yes,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",,Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,G,225,508,498,551,257,504,945,874,761,446,19. 01. 2022,,,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,No,No,B,188,806,833,819,685,637,730,"1,285",528,,01. 01. 2022,,Ground floor,Premium materials and solutions,400 m²,Central heating,Overall,,,,
578086,"CZK 14,000",50.0459517,14.4949206,"Choceradská, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 25,000",,Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,No,No,G,511,908,450,850,683,"1,453",247,"1,119","1,075",562,10. 03. 2022,,,,,,,,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",,Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,No,B,269,"1,137",519,463,776,574,573,797,414,,01. 04. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,District heating,,Yes,,,
708817,"CZK 13,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 14,899","CZK 14,899

                                
                                
                
i",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,G,262,866,58,258,76,285,186,141,550,295,,,,,,,,,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939","CZK 23,939

                                
                                
                
i",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,D,161,630,144,170,10,330,214,535,575,472,,,,,,,,,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,C,616,635,679,601,597,633,102,,,,Ihned,,,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,46 m²,"CZK 3,000",,,Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,,419,521,337,494,365,347,274,616,"1,157",136,18. 04. 2022,,,,,,,,,,
708630,"CZK 10,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 12,035","CZK 12,035

                                
                                
                
i",Cooperative,Prefab concrete building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,G,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,,,,,,,,,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,G,231,"1,189",577,"1,091",361,"1,057",505,626,611,,20. 03. 2022,,Middle floor,Premium materials and solutions,,Gas boiler,Overall,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,B,162,361,105,219,130,170,647,472,736,207,01. 05. 2022,,,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,A,204,353,71,"1,315",572,409,460,631,"1,299",338,16. 03. 2022,,,,,,,,,,
