Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Condition,Ownership,EPC,Balcony,Cellar,New-build,Parking,Terrace,Heating,Age,Designe,Reconstruction,Garage,Enclosed balcony,Administrative fee,Plot type,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 20,000","CZK 5,000",620049,3+1,9/1/2022,66 m²,Partly,2,,278.52,1248.43,492.8,920.76,193.3,544.48,270.44,327.02,347.44,418.3,"Konojedská, Prague - Strašnice",50.064835,14.508364,"CZK 40,000",Brick,Very good,Personal,B,,,,1.0,,Gas boiler,Up to 10 years,Luxurious,Complete,,,,,
"CZK 24,000","CZK 5,000",698897,2+kk,9/1/2022,103 m²,Partly,2,,673.88,627.89,474.87,2074.34,489.47,617.54,444.0,357.24,1814.86,828.64,"Pod Křížkem, Prague - Braník",50.03612,14.41637,"CZK 24,000",Brick,Very good,Personal,,,1.0,,1.0,1.0,Gas boiler,,Luxurious,,1.0,,,,
"CZK 21,000","CZK 6,450",727045,3+1,8/1/2022,81 m²,Partly,1,,141.13,309.19,19.9,598.64,280.74,281.53,150.44,279.36,384.59,194.33,Prague - Žižkov,50.08648,14.45925,"CZK 42,000",Prefab concrete,Very good,,G,,,,,,,,,,,1.0,,,
"CZK 24,500","CZK 4,000",727987,2+kk,7/31/2022,55 m²,Partly,4,,273.62,1327.93,705.72,1309.48,978.36,1222.34,1084.39,1018.32,1026.82,495.64,Prague - Hloubětín,50.10855,14.52602,"CZK 49,000",Low-energy,New-build,,B,1.0,,,,,,,,,,,,,
"CZK 11,300","CZK 1,000",727985,Small studio,9/3/2022,46 m²,Partly,,,125.86,217.39,168.26,2409.84,102.11,269.28,349.76,144.45,1228.34,258.85,Prague - Braník,50.03521,14.41167,"CZK 15,000",Brick,Very good,,G,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000",600447,Studio,9/1/2021,31 m²,Fully furnished,4,1.0,123.62,153.94,53.53,66.71,16.24,82.61,161.04,179.13,150.4,200.79,"Rybná, Prague - Staré Město",50.090283,14.426066,"CZK 25,000",Brick,Very good,Personal,B,,,,,,Central,,Luxurious,Interior,,,,,
"CZK 21,000","CZK 4,000",727978,2 bedroom,9/11/2022,61 m²,Fully furnished,2,,0.0,723.49,308.03,635.06,87.46,201.47,664.69,523.14,654.95,236.76,Prague - Vršovice,50.07211,14.48429,"CZK 42,000",Prefab concrete,Very good,,G,1.0,,,,,,,,,,,,,
"CZK 27,000","CZK 7,900",727341,4+kk,7/26/2022,108 m²,Fully furnished,2,1.0,133.99,335.16,105.27,167.51,76.52,119.2,602.56,278.95,688.14,190.03,Prague - Žižkov,50.07796,14.45967,"CZK 34,900",Brick,Good,,A,,,,,,,,,Complete,,1.0,,,
"CZK 13,000","CZK 2,999",643880,2+kk,12/22/2020,41 m²,Partly,,,42.1,728.89,87.84,946.19,24.58,270.07,640.51,446.67,819.96,648.63,"Braunova, Prague - Smíchov",50.061376,14.400841,"CZK 12,000",Brick,Very good,Personal,F,,,,,,Electric boiler,,,,,,,,
"CZK 11,000","CZK 2,800",641702,Small studio,10/1/2022,28 m²,Fully furnished,1,1.0,2.6,1366.93,7.99,1381.12,105.75,1536.85,399.29,240.8,578.41,590.98,"Dvorecké Náměstí, Prague - Podolí",50.046488,14.415023,"CZK 22,000",Brick,Very good,Personal,C,,1.0,,1.0,,Central,Up to 10 years,Luxurious,Complete,,,,,
"CZK 10,000","CZK 2,000",708982,2 bedroom,4/4/2022,45 m²,Fully furnished,5,1.0,114.29,912.4,79.46,259.39,71.79,232.45,335.52,289.98,555.34,425.8,"Rečkova, Prague - Žižkov",50.09012,14.4708,"CZK 12,000",Brick,Very good,Personal,C,,1.0,,,,,,,Interior,,,,,
"CZK 29,500","CZK 3,500",310862,4+kk,8/1/2022,97 m²,Fully furnished,4,,356.86,414.06,107.1,343.56,236.72,164.88,255.77,772.65,146.14,319.6,Prague - Bubeneč,50.1021761,14.4253942,"CZK 35,000",Brick,,Personal,A,,,,,,,Up to 10 years,Luxurious,Complete,,,,,
"CZK 16,500","CZK 3,500",597178,Studio,8/1/2022,36 m²,Fully furnished,2,1.0,132.58,1008.33,626.13,700.32,522.74,728.65,806.32,878.91,399.08,566.09,"Radičova, Prague - Břevnov",50.081109,14.373748,"CZK 25,000",Brick,New-build,Personal,B,,1.0,1.0,1.0,,Distance,Up to 10 years,Luxurious,,1.0,,,Housing,
"CZK 12,000","CZK 1,500",595793,Small studio,3/1/2020,20 m²,Partly,2,,352.46,644.27,462.78,536.46,342.77,549.35,322.61,358.11,409.22,664.64,"Řehořova, Prague - Žižkov",50.086179,14.445161,"CZK 24,000",Brick,Very good,Personal,D,,,,,,Central,Over 50 years,Standard,Interior,,,,,
"CZK 18,000","CZK 4,500",721846,2 bedroom,6/10/2022,60 m²,Unfurnished,4,,202.17,846.71,692.34,1021.19,566.73,576.47,790.95,269.14,415.81,415.09,Prague - Smíchov,50.06923,14.39057,"CZK 36,000",Brick,Good,,C,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,000",336584,2+kk,7/25/2022,45 m²,Partly,1,,127.86,1008.79,345.19,790.68,220.34,758.94,476.75,451.34,656.99,226.83,"Pod lázní, Prague - Nusle",50.0581812,14.4426763,"CZK 13,000",Brick,Very good,Personal,,,,,,,,,Standard,Complete,,,,,
"CZK 15,000","CZK 3,000",721852,1 bedroom,6/10/2022,42 m²,Unfurnished,5,,202.17,846.71,692.34,1021.19,566.73,576.47,790.95,269.14,415.81,415.09,Prague - Smíchov,50.06923,14.39057,"CZK 30,000",Brick,Very good,,C,1.0,,,,,,,,,,,,,
"CZK 13,500","CZK 3,500",631517,Studio,8/1/2022,32 m²,Partly,2,,74.94,1586.57,615.05,2495.7,952.17,1323.0,1520.04,1520.04,1133.44,1037.22,"Polaneckého, Prague - Kbely",50.131642,14.536967,"CZK 27,000",Brick,New-build,Personal,B,1.0,,1.0,,,Central,Up to 10 years,Standard,,,,,,
"CZK 8,000","CZK 2,000",727953,Small studio,7/30/2022,32 m²,Fully furnished,,,103.92,1299.2,272.44,2455.33,401.78,1390.21,295.46,1409.13,615.38,1136.64,Prague - Ruzyně,50.08359,14.31373,"CZK 6,000",Brick,Good,,G,,,,,,,,,,,,,,
"CZK 20,000","CZK 7,000",713206,3+1,8/1/2022,74 m²,Partly,7,1.0,220.78,853.84,204.04,776.9,216.76,556.39,172.49,315.69,1046.02,330.3,"Španielova, Prague - Řepy",50.07059,14.30566,"CZK 50,000",Prefab concrete,Good,Personal,G,1.0,,,,,Central,10 to 30 years,Standard,Exterior,,,,,
"CZK 12,000","CZK 3,500",727947,Small studio,8/10/2022,25 m²,Fully furnished,1,,217.68,1141.45,414.52,571.49,82.91,474.36,717.95,292.47,448.25,493.26,Prague - Nusle,50.05569,14.43794,"CZK 25,000",Brick,Very good,,G,1.0,,,,,,,,,,,,,
"CZK 15,900","CZK 1,000",657552,2+kk,9/1/2022,50 m²,Partly,3,1.0,17.57,739.23,73.61,650.68,225.68,691.96,414.44,312.88,539.86,293.39,"28. pluku, Prague - Vršovice",50.07087,14.46352,"CZK 23,000",Brick,Very good,Personal,,,,,1.0,,Gas boiler,Up to 10 years,Luxurious,Complete,,,,,
"CZK 47,000",CZK 0,727246,3+1,7/25/2022,125 m²,Unfurnished,2,1.0,66.32,320.57,108.3,237.1,1.03,130.3,113.78,344.15,761.26,727.03,Prague - Vinohrady,50.07462,14.43711,"CZK 47,000",Brick,Very good,,G,1.0,,,,,,,,,,,,,
"CZK 13,000","CZK 4,000",330808,Small studio,8/15/2022,30 m²,Fully furnished,5,1.0,110.78,797.57,156.52,1081.38,93.25,338.74,709.18,515.34,872.83,587.88,Prague - Smíchov,50.0608742,14.4012158,"CZK 25,000",Brick,New-build,Personal,,,,1.0,,,Central,,,,,,,,
"CZK 17,500","CZK 3,500",501454,2+kk,8/1/2022,43 m²,Fully furnished,7,1.0,104.66,922.03,69.83,269.02,81.42,242.08,345.15,299.61,545.71,416.17,"Rečkova, Prague - Žižkov",50.090267,14.4711521,"CZK 30,000",Brick,Very good,Personal,,,1.0,,,1.0,Gas boiler,,Standard,Complete,,,,,
"CZK 31,000","CZK 7,000",709595,2+kk,9/1/2022,59 m²,Partly,11,1.0,127.15,1014.2,328.85,539.03,351.43,746.08,384.95,489.17,756.05,241.08,"K Sídlišti, Prague - Nusle",50.0487803,14.429177049324,"CZK 76,000",Brick,New-build,Personal,G,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,900",680619,2+kk,8/1/2022,42 m²,Fully furnished,4,1.0,366.0,749.46,232.71,850.17,282.07,440.67,709.99,695.67,470.69,307.11,"U Hranic, Prague - Strašnice",50.06921075,14.484043897371,"CZK 19,900",Brick,New-build,Personal,G,1.0,1.0,,,,Central,Up to 10 years,,,,,,,
"CZK 13,000","CZK 3,000",574895,Studio,8/8/2022,30 m²,Fully furnished,3,1.0,153.08,158.53,170.09,878.65,262.22,317.31,337.12,318.74,635.76,173.24,"Ledvinova, Prague - Chodov",50.033446,14.5018136,"CZK 25,000",Prefab concrete,,Personal,G,,1.0,,,,,10 to 30 years,,Exterior,,,,,
"CZK 25,000","CZK 5,000",726494,2+kk,8/22/2022,60 m²,Fully furnished,1,,179.64,657.51,195.05,670.2,72.18,145.32,351.24,1010.16,403.73,262.77,Prague - Holešovice,50.10811,14.44456,"CZK 25,000",Brick,Very good,Personal,G,,1.0,,,,,,,Complete,,,,,
"CZK 14,000","CZK 1,000",727929,Small studio,9/1/2022,20 m²,Fully furnished,1,1.0,234.06,480.71,145.67,700.74,95.57,400.61,401.49,127.44,742.87,170.57,Prague - Žižkov,50.09093,14.49617,"CZK 25,000",Brick,Very good,,G,1.0,1.0,,,,Central,,,Complete,,,,,
"CZK 34,500","CZK 5,300",645680,3+kk,8/1/2022,115 m²,Partly,4,1.0,190.95,235.12,96.7,283.2,110.07,489.18,216.25,650.71,482.61,282.83,"Petřínská, Prague - Malá Strana",50.079629,14.40591,"CZK 30,000",Brick,Very good,Personal,G,,,,,,Gas boiler,10 to 30 years,Luxurious,Complete,,1.0,,,
"CZK 30,000",CZK 0,727209,3+kk,7/25/2022,97 m²,Partly,2,1.0,194.25,470.78,125.34,357.19,0,335.98,36.5,292.95,85.89,173.91,Prague - Vinohrady,50.07632,14.46809,"CZK 30,000",Brick,Very good,,D,1.0,,,,,,,,,,,,,
"CZK 11,800","CZK 2,800",591582,Studio,8/1/2022,30 m²,Partly,5,1.0,213.97,369.95,223.16,1168.25,554.11,469.59,177.3,348.66,701.23,48.38,"Mikulova, Prague - Chodov",50.030563,14.513792,"CZK 14,600",Prefab concrete,Very good,Personal,B,,,,,,Distance,,Luxurious,Complete,,,,,
"CZK 23,000","CZK 6,000",727258,2+kk,8/1/2022,70 m²,Partly,1,,69.13,755.89,49.61,140.13,153.35,220.66,324.03,642.92,796.73,299.24,"Na Pěšinách, Prague - Kobylisy",50.1250528,14.4573336,"CZK 23,000",Brick,New-build,,C,,1.0,1.0,,1.0,,,Luxurious,,,,,,
"CZK 31,900","CZK 3,900",727913,3+kk,8/31/2022,110 m²,Fully furnished,3,,457.06,727.14,572.89,553.86,453.76,583.68,411.96,328.9,896.88,223.2,Prague - Vokovice,50.09894,14.35576,CZK 123,Brick,New-build,Personal,B,1.0,,,,1.0,,,,,,1.0,,,
"CZK 14,900","CZK 2,500",533380,2 bedroom,9/1/2022,40 m²,,4,1.0,233.76,1320.43,189.74,830.5,219.87,199.75,398.39,205.98,496.83,109.05,"Písečná, Prague - Troja",50.1243267,14.4416631,"CZK 30,000",Prefab concrete,,Personal,,,1.0,,,,Distance,,Standard,,,,,,
"CZK 16,500","CZK 4,000",608300,Studio,9/1/2022,38 m²,Fully furnished,2,1.0,80.41,864.82,385.82,1184.69,251.38,287.02,279.17,799.57,95.0,257.68,"Na Slatince, Prague - Záběhlice",50.055831,14.492894,"CZK 33,000",Other,Very good,Personal,B,,,,,,Central,Up to 10 years,Luxurious,Interior,,,,,
"CZK 17,500","CZK 4,800",621040,Studio,9/1/2022,51 m²,Fully furnished,2,,127.9,1832.33,805.8,1797.51,485.63,1465.7,1765.16,1442.59,1042.96,127.68,"V Borovičkách, Prague - Stodůlky",50.059453,14.32709,"CZK 35,000",Brick,Very good,Personal,,,1.0,,1.0,,Gas boiler,Up to 10 years,Luxurious,Complete,,,,,
"CZK 25,500","CZK 7,000",685115,2+kk,9/15/2022,50 m²,Fully furnished,4,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,"CZK 32,500",Brick,New-build,Personal,B,,,,1.0,,,,,,1.0,1.0,,,
"CZK 19,500","CZK 5,000",685106,Studio,9/15/2022,33 m²,Fully furnished,5,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,"CZK 24,500",Brick,New-build,Personal,B,1.0,,,,,,,,,,,,,
"CZK 28,000",CZK 800,628542,3+1,8/1/2022,102 m²,Partly,1,,164.54,248.38,97.9,285.08,99.52,198.67,210.04,569.49,178.54,567.21,"Haškova, Prague - Holešovice",50.101033,14.428124,"CZK 28,000",Brick,Very good,Personal,,,,,,,Electric boiler,,,Interior,,,,,
"CZK 18,000","CZK 1,600",671891,2+kk,10/1/2022,65 m²,Unfurnished,6,1.0,99.38,619.05,58.38,314.47,74.91,323.02,637.72,719.51,315.15,363.17,"V Háji, Prague - Holešovice",50.10461,14.45394,"CZK 30,000",Brick,Very good,Personal,G,,1.0,,,,Gas boiler,Up to 10 years,Standard,Complete,,,,,
"CZK 12,000","CZK 2,800",727148,2+kk,7/24/2022,44 m²,Unfurnished,4,1.0,114.7,964.27,37.54,119.66,361.73,387.54,399.61,636.7,983.52,193.56,Prague - Kobylisy,50.12429,14.45042,"CZK 24,000",Prefab concrete,Very good,,A,,1.0,,,,,,,,,,,,
"CZK 14,000","CZK 3,800",727871,2 bedroom,9/1/2022,49 m²,Partly,5,,102.69,435.29,239.85,689.92,196.89,288.22,445.21,431.5,678.82,59.2,Prague - Žižkov,50.09319,14.49667,"CZK 14,000",Brick,Very good,,C,1.0,,,,,,,,,,,,,
"CZK 19,000","CZK 3,500",727868,3+1,8/1/2022,80 m²,Partly,6,1.0,166.59,912.67,204.13,2110.26,695.17,925.0,511.63,529.34,811.55,242.96,Prague - Čimice,50.13583,14.43442,CZK 2,Prefab concrete,Very good,,B,,,,1.0,,,,,,,1.0,,,
"CZK 23,000","CZK 6,100",727861,2+kk,8/1/2022,54 m²,Partly,2,1.0,150.86,265.4,226.54,267.34,114.96,275.23,687.78,273.78,434.79,244.57,Prague - Dejvice,50.09941,14.39411,"CZK 46,000",Brick,Very good,,,1.0,,,1.0,,,,Luxurious,Complete,,,,,
"CZK 14,500","CZK 3,800",727859,Studio,8/1/2022,42 m²,Fully furnished,1,1.0,406.25,992.01,179.15,816.42,163.67,350.4,524.05,477.87,585.78,346.29,Prague - Strašnice,50.07006,14.49794,"CZK 14,500",Prefab concrete,Very good,,G,,,,,,,,,,,1.0,,,
"CZK 22,990","CZK 3,357",727852,3+1,8/10/2022,77 m²,Fully furnished,7,1.0,174.96,636.7,262.4,501.46,166.13,315.17,658.03,322.96,191.93,142.09,"Na Topolce, Prague - Podolí",50.05858722222,14.42768027777,"CZK 26,347",Other,Very good,Personal,G,1.0,1.0,,,,,,,,,,"CZK 26,347",,
"CZK 25,000","CZK 3,000",723730,3+1,6/26/2022,70 m²,Fully furnished,2,1.0,119.72,264.42,0.52,44.61,32.33,269.28,212.74,303.96,651.77,410.91,Prague - Nové Město,50.07743,14.41925,"CZK 25,000",Brick,Good,,G,,,,,,Distance,Over 50 years,Standard,,,,,,
"CZK 14,000",CZK 450,727827,2+kk,9/1/2022,41 m²,Unfurnished,,1.0,295.08,651.12,391.56,982.82,390.74,734.14,345.87,192.0,126.79,250.62,"Lidická, Prague - Smíchov",50.0725563,14.4096844,"CZK 28,000",Brick,Very good,Personal,G,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000",719872,2+kk,8/1/2022,56 m²,Fully furnished,5,1.0,638.17,1332.4,475.67,3919.9,394.79,654.64,1156.43,3342.61,1296.61,454.54,"Honzíkova, Prague - Dolní Měcholupy",50.06755,14.55466,CZK 1,Other,New-build,Personal,G,,,1.0,1.0,1.0,Central,Up to 10 years,Luxurious,,1.0,,,,
"CZK 35,000","CZK 6,000",437320,4+kk,10/15/2022,110 m²,Partly,4,1.0,507.19,1277.25,594.18,935.9,363.85,627.13,376.73,741.93,1069.24,237.55,"Loosova, Prague - Háje",50.024486493456,14.526685576196,"CZK 40,000",Brick,New-build,Personal,,1.0,1.0,1.0,1.0,1.0,,Up to 10 years,,,1.0,,,,
"CZK 20,000","CZK 6,020",494750,3+kk,9/3/2022,70 m²,Fully furnished,5,1.0,228.04,809.32,203.01,358.95,130.32,546.16,333.71,392.1,403.55,384.67,"Sevastopolská, Prague - Vršovice",50.0711439,14.448623,"CZK 20,000",Brick,,Personal,G,1.0,,,,,,,Standard,,,,,,
"CZK 19,000","CZK 3,000",705090,Studio,7/15/2022,31 m²,Fully furnished,1,,113.34,289.06,83.65,400.81,17.89,95.25,270.37,279.09,374.04,331.65,"Sokolovská, Prague - Karlín",50.0925008,14.4438167,"CZK 20,000",Brick,Very good,Cooperative,C,,,,,,Central,Up to 10 years,Luxurious,Complete,,,,,
"CZK 14,900","CZK 2,900",521605,Studio,9/1/2022,31 m²,Fully furnished,1,1.0,413.56,1896.45,194.15,1197.72,368.34,363.51,849.69,364.87,435.02,700.34,"Lindleyova, Prague - Dejvice",50.1126353,14.3907162,"CZK 17,800",Brick,,Personal,B,,1.0,1.0,,1.0,,,,,,,,,
"CZK 17,500","CZK 4,000",501408,2+kk,9/1/2022,50 m²,Partly,3,,276.82,777.57,261.45,593.8,447.54,504.83,363.93,588.34,233.11,451.76,"Musílkova, Prague - Košíře",50.0672795,14.3679445,"CZK 25,000",Brick,New-build,Personal,B,,,,,,,Up to 10 years,Luxurious,Complete,,,,,
"CZK 21,000","CZK 3,000",157460,2 bedroom,8/1/2022,70 m²,Partly,3,,320.54,1200.06,178.03,1171.01,247.43,432.04,100.24,605.98,54.83,211.46,Prague - Libeň,50.1136507599,14.4678697476,"CZK 35,000",Brick,New-build,Cooperative,,1.0,,,,,Electric boiler,,Luxurious,Interior,,,,,
"CZK 20,000","CZK 4,800",726503,2 bedroom,7/19/2022,64 m²,Fully furnished,3,,77.26,1194.19,749.99,1186.85,601.55,675.04,515.47,826.4,1235.44,627.62,Prague - Braník,50.02706,14.41658,"CZK 20,000",Brick,Very good,Cooperative,,1.0,,,1.0,,,,Standard,,,,,,
"CZK 12,900","CZK 1,900",454769,1 bedroom,9/1/2022,40 m²,Partly,,,110.16,921.75,78.97,955.36,83.76,182.12,543.71,478.69,1123.84,204.09,"Mahenova, Prague - Košíře",50.0710233,14.3875162,"CZK 14,800",Brick,,Personal,,,,,,,,,Standard,Complete,,,,,
"CZK 19,000","CZK 4,500",689177,2+kk,9/19/2022,34 m²,Fully furnished,3,1.0,205.66,530.83,108.66,270.37,118.21,197.26,382.84,474.36,641.06,689.01,"Tyršova, Prague - Nové Město",50.07306,14.43085,"CZK 47,000",Brick,Very good,Personal,G,,,,,,Central,Up to 10 years,Luxurious,Complete,,,,,
"CZK 21,000","CZK 3,320",727725,3+kk,7/28/2022,70 m²,Partly,2,1.0,38.66,495.29,239.66,370.71,34.71,470.76,389.01,579.35,436.93,317.69,Prague - Podolí,50.05769,14.4233,"CZK 21,000",Brick,Very good,,G,,,,,,,,,,,,,,
"CZK 18,400","CZK 4,500",239742,2 bedroom,9/15/2022,60 m²,Partly,4,1.0,244.96,708.82,264.08,425.71,217.89,557.69,216.53,299.14,186.53,205.66,"Moldavská, Prague - Vršovice",50.069494,14.4621684,"CZK 22,900",Brick,Good,Personal,C,,,,,,Distance,,Standard,Bathroom unit,,,,,
"CZK 22,500","CZK 3,500",641221,3+kk,8/1/2022,86 m²,Unfurnished,2,1.0,118.5,471.04,156.01,301.16,128.33,229.81,70.76,581.93,325.02,158.33,"Táborská, Prague - Nusle",50.0628274,14.4382025,"CZK 30,000",Brick,Good,Cooperative,G,1.0,1.0,,,,,,,,,,,,
"CZK 14,500","CZK 3,400",519071,Studio,8/10/2022,35 m²,Fully furnished,1,,270.8,465.97,462.71,505.95,362.97,524.87,359.82,260.66,144.15,249.62,Prague - Hostivař,50.0514172,14.5222681,"CZK 35,000",Brick,New-build,Personal,B,,,,,1.0,Distance,Up to 10 years,Standard,,,,,,
"CZK 18,500","CZK 3,500",727701,2 bedroom,7/28/2022,54 m²,Partly,2,1.0,103.04,284.96,132.08,107.67,160.16,174.62,316.4,825.43,245.24,418.02,Prague - Břevnov,50.08336,14.36169,"CZK 22,000",Brick,Very good,,B,,,,,,,,,,,,,,
"CZK 15,000","CZK 2,170",603985,2+kk,7/25/2022,50 m²,Unfurnished,1,1.0,251.07,470.36,25.37,214.01,34.62,213.78,513.84,554.06,688.53,592.43,"Mečislavova, Prague - Nusle",50.063978,14.444161,"CZK 15,000",Brick,Very good,Personal,C,,1.0,,,,Gas boiler,Up to 10 years,,,,,,,
"CZK 12,500","CZK 3,500",685807,Studio,9/1/2022,27 m²,Unfurnished,3,1.0,539.16,652.28,431.01,800.54,458.65,779.36,488.58,438.61,675.98,738.19,"Perucká, Prague - Vinohrady",50.06881,14.43794,"CZK 30,000",Other,Very good,Personal,G,,1.0,,1.0,,,,Luxurious,Complete,,,,,
"CZK 15,500","CZK 3,000",376475,2+kk,9/1/2022,48 m²,Partly,3,,221.9,918.39,36.24,482.02,172.72,345.16,138.5,1120.63,395.68,182.95,"Křižíkova, Prague - Karlín",50.0940784,14.4587182,"CZK 31,000",Brick,Very good,Personal,C,,1.0,,,,Electric boiler,Over 50 years,Luxurious,Complete,,,,,
"CZK 25,000","CZK 2,000",723910,3+1,9/1/2022,79 m²,Partly,2,,237.02,843.2,191.79,619.85,114.39,618.19,432.8,347.63,586.67,230.14,Prague - Vršovice,50.07198,14.46205,"CZK 40,000",Brick,Very good,,G,1.0,1.0,,,,,,Standard,,,,,,
"CZK 14,500","CZK 7,000",727662,2+kk,9/1/2022,64 m²,Unfurnished,2,1.0,166.46,849.34,479.34,3122.27,366.27,524.23,1014.54,2763.04,1662.36,590.41,Prague - Dolní Počernice,50.08321,14.57635,"CZK 43,500",Brick,New-build,,G,1.0,1.0,1.0,,,Central,Up to 10 years,,,1.0,,,,
"CZK 18,000","CZK 2,000",727658,Studio,7/28/2022,34 m²,Fully furnished,1,1.0,739.75,1224.14,1101.34,2535.62,847.06,1131.9,1049.47,1987.95,1793.56,1084.56,Prague - Libuš,50.01514,14.46293,"CZK 40,000",Brick,New-build,,B,1.0,,1.0,1.0,,,,,,,,,,
"CZK 17,500","CZK 6,500",683853,2+kk,9/1/2022,51 m²,Fully furnished,3,1.0,110.77,1250.55,479.28,1192.14,315.55,1100.88,1161.34,843.42,457.05,275.81,"Podle Náhonu, Prague - Záběhlice",50.05446,14.48328,"CZK 25,000",Brick,New-build,Personal,G,1.0,,,,,Central,10 to 30 years,Standard,,1.0,,,,
"CZK 24,900","CZK 2,000",725593,2+kk,7/18/2022,56 m²,Partly,2,,249.75,207.6,184.22,275.89,122.97,297.68,80.66,939.83,165.92,490.29,Prague - Nové Město,50.08354,14.43059,"CZK 49,800",Brick,Very good,,G,,,,,,,Over 50 years,,Complete,,,,,
"CZK 14,500","CZK 4,000",727618,2+kk,8/1/2022,54 m²,Fully furnished,5,1.0,352.7,1091.86,301.23,912.56,484.05,619.95,537.64,362.7,784.74,229.87,Prague - Strašnice,50.07121,14.50088,"CZK 25,000",Other,New-build,,G,,,1.0,,,,,,,,,,,
"CZK 21,990","CZK 4,373",727613,3+1,8/9/2022,69 m²,Partly,1,1.0,421.11,581.77,133.57,711.61,417.5,624.73,234.2,193.74,1545.62,233.66,"Chabařovická, Prague - Kobylisy",50.130515,14.4754525,"CZK 26,363",Brick,Very good,Personal,G,1.0,,,,,,,,,,,"CZK 26,363",,
"CZK 13,000","CZK 2,000",727605,2+kk,7/27/2022,50 m²,Partly,3,,,,,,,,,,,,Prague - Řepy,50.0662,14.30539,"CZK 13,000",Prefab concrete,Very good,,B,,,,,,,,,,,,,,
"CZK 18,900","CZK 5,100",727592,2 bedroom,9/19/2022,50 m²,Fully furnished,1,,409.38,1010.8,730.44,2069.31,711.39,1823.32,1767.04,913.92,857.09,1138.35,Prague - Troja,50.11821,14.42667,"CZK 40,000",Brick,Very good,,,,1.0,,1.0,1.0,,Over 50 years,Luxurious,,,,,,
"CZK 11,490","CZK 3,399",727572,1 bedroom,8/9/2022,42 m²,Partly,,1.0,95.77,83.13,513.79,617.71,159.11,1125.39,626.58,760.18,633.84,806.3,"U plynárny, Prague - Michle",50.05513722222,14.45547277777,"CZK 14,889",Brick,Very good,Personal,G,1.0,1.0,,,,,,,,,,"CZK 14,889",,
"CZK 14,900","CZK 2,800",395003,2 bedroom,8/15/2022,40 m²,Fully furnished,2,1.0,406.92,1265.64,120.61,1021.82,393.04,372.92,508.94,294.65,280.1,282.22,"Písečná, Prague - Troja",50.1241075,14.4393621,"CZK 30,000",Prefab concrete,Very good,Personal,,,1.0,,,,Distance,,Standard,Complete,,,,,
"CZK 15,000","CZK 1,800",545848,2 bedroom,8/1/2022,49 m²,Partly,1,,173.27,1025.47,133.71,559.96,129.28,588.5,460.88,303.16,221.32,257.05,Prague - Libeň,50.1072306,14.4876828,"CZK 40,000",Brick,Very good,Cooperative,C,,,,,,Gas boiler,,,Complete,,,,,
"CZK 17,000","CZK 3,000",726943,2+kk,8/1/2022,52 m²,Partly,1,,313.44,1874.42,398.41,1594.22,524.81,410.96,1311.56,55.55,1378.06,594.4,Prague - Břevnov,50.07746,14.33701,"CZK 20,000",Brick,Very good,,G,,,,,1.0,,,,,,,,,
"CZK 50,000","CZK 3,000",727531,3+kk,7/27/2022,119 m²,Partly,5,1.0,175.72,338.13,169.76,216.77,145.26,173.83,550.73,732.66,735.27,303.35,Prague - Michle,50.04836,14.44483,"CZK 50,000",Brick,Very good,,D,1.0,1.0,,1.0,,,,,,,,,,
"CZK 15,000",CZK 682,727527,Studio,9/1/2022,32 m²,Unfurnished,2,1.0,132.93,1232.34,483.29,486.74,1.83,489.97,795.86,377.21,363.51,546.7,"5. května, Prague - Nusle",50.05624815,14.43716165,"CZK 31,400",Brick,Good,Personal,E,,1.0,,,,,,,,,,,,
"CZK 21,000","CZK 6,500",607367,2+kk,9/1/2022,55 m²,Fully furnished,4,1.0,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,"CZK 42,000",Brick,Very good,Personal,E,,,,,,Gas boiler,Up to 10 years,Standard,Interior,,,,,
"CZK 18,000",CZK 500,626006,2+kk,9/1/2022,55 m²,Fully furnished,5,1.0,76.93,528.43,178.81,179.73,133.7,113.0,177.64,320.23,1283.78,202.91,"Petržílkova, Prague - Stodůlky",50.051678,14.346835,"CZK 18,000",Prefab concrete,Very good,Personal,G,,,,,,Distance,Up to 10 years,Standard,,,,,,
"CZK 16,000","CZK 3,000",723979,2+kk,8/1/2022,43 m²,Partly,2,,48.94,489.66,470.17,469.03,473.72,493.7,621.22,340.84,333.46,231.81,Prague - Hostivař,50.0537,14.52209,"CZK 30,000",Prefab concrete,Very good,,G,,,,,,,,,Complete,,1.0,,,
