Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Designe,Floor space,Fully furnished,Condition,Ownership,EPC,Heating,Balcony,Garage,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Cellar,New-build,Parking,Enclosed balcony,Domácí mazlíčci vítáni,Terrace,Reconstruction,Administrative fee,Plot type
"CZK 26,000","CZK 7,900","CZK 50,000",548506,2+kk,8/21/2022,4,Brick,Up to 10 years,Luxurious,54 m²,Fully furnished,,Personal,B,,,,196.54,708.6,185.89,175.43,33.46,257.8,76.89,276.1,130.26,252.34,"Vyšehradská, Prague - Nové Město",50.0694781,14.418098,1.0,1.0,,,,,,Complete,,
"CZK 13,000","CZK 2,100","CZK 13,000",652345,1 bedroom,9/1/2022,,Brick,,,40 m²,Partly,Good,Personal,G,,,,14.76,532.06,110.16,126.78,31.89,417.58,621.51,459.08,764.16,368.41,"Palackého Náměstí, Prague - Nové Město",50.073482,14.414506,,,,,,,,,,
"CZK 26,000","CZK 5,000","CZK 50,000",661356,3+1,11/1/2022,2,Brick,,,85 m²,Partly,Very good,Cooperative,A,Distance,1.0,,151.93,919.59,152.74,271.19,117.07,205.89,341.82,555.9,1112.85,364.44,"Pod Kynclovkou, Prague - Kobylisy",50.12279,14.45007,,1.0,,,,,,,,
"CZK 22,000","CZK 4,000","CZK 44,000",731269,2+kk,9/15/2022,6,Prefab concrete,,,60 m²,Unfurnished,New-build,,G,,,1.0,147.68,1130.21,207.48,950.91,592.24,852.41,487.07,64.17,842.73,74.21,Prague - Strašnice,50.07235,14.5026,1.0,1.0,1.0,,1.0,,,,,
"CZK 11,500","CZK 2,700","CZK 23,000",731264,Studio,10/1/2022,2,Brick,,,30 m²,Partly,Very good,,G,,,,91.83,807.35,52.77,443.32,82.54,376.43,473.94,213.65,219.21,253.28,Prague - Žižkov,50.09156,14.48126,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 15,000",726701,Small studio,7/20/2022,2,Brick,,,30 m²,Partly,Very good,,G,,,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,,1.0,,,,,,,,
"CZK 11,500","CZK 3,500","CZK 15,000",498710,Studio,9/1/2022,5,Brick,Up to 10 years,Standard,33 m²,Fully furnished,,Personal,,,,,364.88,651.13,290.15,777.35,153.31,417.5,421.99,617.13,102.69,182.72,"Na Folimance, Prague - Vinohrady",50.066905652166,14.431690307952,1.0,1.0,,,,,,Complete,,
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/2/2022,2,Brick,,,74 m²,Fully furnished,New-build,Personal,B,,1.0,,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,1.0,1.0,1.0,,,,,,"CZK 28,378",
"CZK 13,000","CZK 5,500","CZK 20,000",486379,2+kk,9/12/2022,2,Prefab concrete,,,36 m²,Partly,Very good,Personal,,,1.0,,218.79,264.72,214.37,2051.37,180.86,343.29,800.01,189.83,529.94,287.22,"Horolezecká, Prague - Hostivař",50.0517645,14.5438766,1.0,1.0,,1.0,,,,Complete,,
"CZK 23,990","CZK 4,378","CZK 56,736",731237,2+kk,9/2/2022,4,Brick,,,49 m²,Fully furnished,Very good,Personal,G,,1.0,,267.67,187.24,39.3,41.26,78.77,106.88,417.33,590.18,371.06,221.83,"Kyjevská, Prague - Dejvice",50.09886527777,14.39817361111,1.0,1.0,,,,,,,"CZK 28,368",
"CZK 9,000","CZK 1,250","CZK 9,000",728872,2 bedroom,10/1/2022,3,Brick,,,70 m²,Partly,Very good,,G,,,,191.02,1134.02,193.0,571.22,318.41,213.69,362.28,887.88,233.66,181.75,Prague - Libeň,50.11029,14.473,,,,1.0,,,,,,
"CZK 22,000","CZK 5,000","CZK 25,000",682392,3+1,9/3/2022,4,Brick,Over 50 years,Standard,75 m²,Unfurnished,Very good,Personal,G,,,,185.73,568.17,158.58,350.06,210.16,318.32,415.22,779.92,428.0,386.65,"Svatoslavova, Prague - Nusle",50.0617576,14.4436839,1.0,,,,,,,Complete,,
"CZK 20,000","CZK 8,733","CZK 20,000",730067,Studio,9/12/2022,3,Brick,,,56 m²,Fully furnished,Very good,,G,,,,189.18,160.11,178.24,180.32,20.05,230.44,266.64,745.59,557.09,388.8,Prague - Holešovice,50.09921,14.42274,1.0,1.0,,,,,,,,
"CZK 25,000","CZK 4,000","CZK 40,000",724861,3+kk,9/5/2022,1,Brick,,,95 m²,Fully furnished,Very good,Personal,G,Electric boiler,,,297.57,1299.44,192.92,1089.73,370.38,240.73,178.6,170.88,876.0,232.02,Prague - Strašnice,50.06831,14.50072,,,,,,,,Complete,,
"CZK 28,000","CZK 7,000","CZK 29,000",730596,3+1,8/23/2022,6,Brick,,,69 m²,Unfurnished,Very good,,G,,1.0,,251.15,665.44,128.98,173.17,28.33,148.87,349.95,431.04,163.8,540.76,Prague - Holešovice,50.10039,14.43109,1.0,1.0,,,1.0,,,,,
"CZK 16,000","CZK 2,500","CZK 20,000",151368,Studio,11/1/2022,4,Brick,,Luxurious,35 m²,Fully furnished,Very good,Personal,,Central,,,192.81,450.32,123.58,444.23,107.63,445.32,91.37,277.35,599.07,142.91,"Lannova, Prague - Nové Město",50.0927445,14.4319608,1.0,,,,,,,Interior,,
"CZK 15,200","CZK 2,720","CZK 23,000",670902,2+kk,9/1/2022,11,Prefab concrete,30 - 50 years,Standard,50 m²,Partly,Very good,Cooperative,G,Central,,1.0,90.25,545.43,456.45,475.3,475.33,469.93,537.33,1015.48,1351.64,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,1.0,1.0,,1.0,,,,Complete,,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,4,Prefab concrete,,,64 m²,Fully furnished,Good,,C,,1.0,,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,1.0,1.0,,,,,,,,
"CZK 15,000","CZK 5,000","CZK 40,000",728043,2+kk,8/25/2022,3,Brick,,Standard,50 m²,Unfurnished,New-build,Personal,A,Central,1.0,,472.29,943.14,661.04,1348.71,676.16,989.59,1050.16,1126.49,1467.83,658.23,"Hůrská, Prague - Kyje",50.105237577283,14.554041749073,,,1.0,1.0,,,,,,
"CZK 24,990","CZK 1,106","CZK 26,096",731169,3+kk,9/2/2022,4,Brick,,,66 m²,Fully furnished,Very good,Personal,C,,,,67.68,388.99,216.56,347.61,141.01,364.46,365.92,473.05,330.63,380.94,"Na Zlatnici, Prague - Podolí",50.05788555555,14.42395694444,,,,,,,,,"CZK 26,096",
"CZK 25,000","CZK 3,850","CZK 50,000",730987,3+1,10/1/2022,5,Prefab concrete,,,65 m²,Fully furnished,Very good,,G,,,,123.31,616.48,177.46,428.47,348.1,132.04,278.68,287.58,957.16,215.29,Prague - Horní Měcholupy,50.04099,14.56562,1.0,1.0,,1.0,1.0,,,,,
"CZK 13,000","CZK 2,228","CZK 25,000",714459,Studio,8/15/2022,1,Brick,,Standard,30 m²,Fully furnished,Very good,Personal,G,Central,,,151.09,621.17,71.68,397.82,85.37,396.16,175.79,342.31,672.48,333.41,"Bulharská, Prague - Vršovice",50.07165,14.45777,1.0,,,,,,,Interior,,
"CZK 25,500","CZK 5,000","CZK 25,500",673369,3+kk,9/1/2022,2,Brick,Up to 10 years,Standard,77 m²,Unfurnished,New-build,Personal,B,Central,1.0,1.0,0.0,1088.74,986.61,2536.53,657.22,1183.26,1009.64,1934.96,676.02,856.46,"Stochovská, Prague - Ruzyně",50.0841721,14.3121812,1.0,1.0,1.0,1.0,,,,,,
"CZK 21,999","CZK 1,500","CZK 40,000",363249,2+kk,9/1/2022,2,Brick,Up to 10 years,Luxurious,54 m²,Partly,,Personal,E,Gas boiler,,,90.36,29.99,9.53,143.04,111.56,98.54,262.06,593.1,533.99,194.58,"Podolská, Prague - Podolí",50.0587881,14.4209115,,,,,,,,Complete,,
"CZK 28,500","CZK 6,500","CZK 60,000",729473,3+kk,9/1/2022,1,Other,,,80 m²,Fully furnished,New-build,,B,,1.0,1.0,157.65,460.15,319.12,458.96,444.21,464.19,642.41,845.71,714.23,167.02,"Švehlova, Prague - Hostivař",50.05572765,14.5155122,1.0,,1.0,1.0,,,,,,
"CZK 19,990","CZK 3,500","CZK 23,500",729717,2+kk,10/1/2022,4,Prefab concrete,,,46 m²,Fully furnished,Very good,,G,Central,,,284.17,245.2,246.37,273.86,239.52,266.03,346.18,377.4,600.14,218.74,Prague - Stodůlky,50.04412,14.3335,1.0,,,,1.0,,,Complete,,
"CZK 8,000","CZK 1,500",CZK 0,729860,Small studio,8/22/2022,3,Brick,Up to 10 years,Standard,13 m²,Fully furnished,New-build,,G,,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,Prague - Břevnov,50.07573,14.33054,,,,,,1.0,,,,
"CZK 14,000","CZK 2,500","CZK 28,000",731122,Small studio,8/31/2022,1,Brick,,,29 m²,Partly,Very good,,G,,,,307.47,1054.53,111.91,579.62,318.98,848.81,291.6,207.76,869.04,275.35,Prague - Nusle,50.05621,14.44507,,,,,,,,,,
"CZK 14,800","CZK 2,300","CZK 28,000",730553,1 bedroom,10/1/2022,3,Brick,,,43 m²,Partly,Very good,,G,,1.0,,401.18,749.85,140.97,350.8,185.5,213.93,310.4,836.12,264.45,209.65,Prague - Karlín,50.09247,14.45611,,,,1.0,,,,,,
"CZK 10,000","CZK 2,500","CZK 12,500",575593,Small studio,8/26/2022,2,Brick,,,30 m²,Fully furnished,Very good,Personal,A,Electric boiler,,,59.17,3222.38,3149.47,4640.47,335.04,3459.34,3032.31,4721.04,3685.68,502.9,Prague - Přední Kopanina,50.117916,14.301685,,,,,,,,,,
"CZK 8,000","CZK 1,000","CZK 9,000",685013,6+kk,9/1/2022,2,Brick,,,150 m²,Fully furnished,Very good,Other,G,,1.0,,293.92,1315.64,723.43,1721.17,455.86,718.94,1138.4,1565.83,1233.41,647.96,"Studnická, Prague - Horní Počernice",50.1088652,14.5988617,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 30,000",731115,1 bedroom,8/24/2022,3,Brick,,,55 m²,Fully furnished,Very good,,G,,,,118.47,683.05,94.52,130.44,31.56,919.05,213.34,426.9,650.97,173.18,Prague - Michle,50.05923,14.44966,1.0,1.0,,,,,,,,
"CZK 18,000","CZK 4,500","CZK 36,000",582936,3+kk,9/1/2022,1,Brick,,,56 m²,Unfurnished,Very good,Personal,G,Central,,,231.73,136.03,189.78,194.29,137.29,225.81,43.12,382.88,71.25,292.35,"Saratovská, Prague - Strašnice",50.075045,14.492493,,1.0,,,,,,Complete,,
"CZK 25,900","CZK 2,700","CZK 47,800",558740,3+kk,10/1/2022,1,Brick,Over 50 years,Luxurious,94 m²,Partly,Good,Personal,G,Gas boiler,1.0,,93.85,153.95,23.81,257.54,16.23,257.06,307.72,502.7,285.55,255.73,"Oblouková, Prague - Vršovice",50.0670925,14.4558324,,1.0,,,,,,Interior,,
"CZK 20,000","CZK 4,000","CZK 25,000",531932,2 bedroom,10/1/2022,5,Brick,,,50 m²,Partly,,Personal,C,,,,35.42,420.61,131.42,161.76,67.56,272.26,361.85,379.4,229.28,240.53,Prague - Vršovice,50.0679028,14.4588789,,,,,,,,,,
"CZK 23,836","CZK 4,100","CZK 47,672",719023,Studio,8/1/2022,4,Brick,Over 50 years,Standard,32 m²,Fully furnished,Very good,Personal,G,Electric boiler,,,123.62,331.12,156.76,367.07,102.48,248.42,301.1,639.82,219.3,523.15,"Washingtonova, Prague - Nové Město",50.08065,14.431,1.0,,,,,,,Complete,,
"CZK 18,500","CZK 3,198","CZK 30,000",731070,2+kk,8/26/2022,2,Brick,,,65 m²,Unfurnished,New-build,,B,,1.0,1.0,108.31,368.42,439.85,1215.99,302.17,1050.93,731.46,772.37,995.7,383.86,Prague - Hlubočepy,50.03131,14.36258,1.0,,1.0,1.0,,1.0,,,,
"CZK 18,990","CZK 4,061","CZK 23,051",731068,2 bedroom,9/2/2022,7,Prefab concrete,,,52 m²,Unfurnished,Very good,Personal,G,,1.0,,12.58,498.11,164.0,238.68,117.45,256.45,250.36,127.54,646.92,163.16,"Brunclíkova, Prague - Břevnov",50.08687333333,14.34524444444,1.0,1.0,,,,,,,"CZK 23,051",
"CZK 13,950","CZK 3,000","CZK 20,000",731066,Studio,9/1/2022,4,Brick,,,30 m²,Partly,Very good,,C,,,,183.47,1118.41,6.3,558.83,121.16,424.75,123.63,355.68,284.69,98.26,Prague - Libeň,50.10608,14.4905,1.0,,,,,,,,,
"CZK 9,000","CZK 3,000","CZK 10,000",731055,Studio,8/24/2022,,Brick,,,30 m²,Unfurnished,Good,,G,,,,44.66,1073.48,629.27,1066.13,480.83,554.32,546.65,705.68,1266.62,663.27,Prague - Braník,50.02646,14.41749,,1.0,,,,1.0,,,,
"CZK 25,200","CZK 4,900","CZK 50,400",168687,2+kk,9/1/2022,4,Brick,,,65 m²,Fully furnished,Very good,Personal,G,Central,,,75.58,92.05,73.2,16.18,4.45,124.26,366.36,757.47,337.3,380.95,Prague - Bubeneč,50.1004197,14.423345,,,,,,,1.0,,,
"CZK 9,000","CZK 3,000","CZK 12,000",731042,Small studio,8/31/2022,3,Brick,,,32 m²,Partly,Very good,,G,,,,81.9,982.25,81.47,623.36,129.28,293.27,386.95,881.32,327.11,157.06,Prague - Strašnice,50.07003,14.48853,,,,,,,,,,
"CZK 17,500","CZK 3,500","CZK 17,500",730701,2+kk,8/21/2022,2,Brick,,,65 m²,Partly,New-build,,C,,1.0,,265.0,976.08,523.77,941.25,483.3,496.25,908.9,521.25,436.99,403.29,Prague - Stodůlky,50.05178,14.33128,1.0,1.0,,,,,,,,
"CZK 18,000","CZK 8,500","CZK 36,000",511073,2 bedroom,11/1/2022,4,Brick,,,75 m²,Partly,,Personal,,,,,115.25,687.92,89.51,214.74,7.35,83.42,518.41,797.69,441.58,761.65,"Dukelských hrdinů, Prague - Holešovice",50.1027248,14.4328603,,,,,,,,,,
"CZK 39,000","CZK 7,000","CZK 70,000",517158,3+1,10/3/2022,3,Brick,,Luxurious,85 m²,Fully furnished,Very good,Personal,G,Gas boiler,1.0,,295.13,929.65,441.84,565.86,439.45,345.14,741.77,802.36,774.4,312.3,Prague - Dejvice,50.101426,14.3708397,,,,,1.0,,,Complete,,
"CZK 14,000","CZK 3,920","CZK 28,000",730406,2+kk,8/18/2022,2,Prefab concrete,,,43 m²,Partly,Very good,,G,,1.0,,287.95,1241.38,478.44,1198.51,674.52,400.63,173.81,607.72,690.23,341.2,Prague - Kamýk,50.01581,14.43237,1.0,1.0,,,,,,,,
"CZK 13,500","CZK 3,000","CZK 27,000",502005,1 bedroom,11/1/2022,3,Brick,Up to 10 years,Standard,42 m²,Partly,Very good,Personal,C,,1.0,,459.8,1110.86,502.7,1501.69,570.24,539.31,601.66,1224.16,499.64,481.65,"Ve Slatinách, Prague - Záběhlice",50.0566862,14.4888899,1.0,1.0,,,,,,,,
"CZK 13,000","CZK 1,800","CZK 18,000",606075,Studio,10/15/2022,,Brick,,,33 m²,Partly,Very good,Cooperative,,,,,222.73,785.34,68.49,304.09,22.82,400.27,445.1,199.39,498.47,434.16,"Podskalská, Prague - Nové Město",50.071165,14.415031,1.0,,,1.0,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",730903,3+1,11/1/2022,10,Prefab concrete,30 - 50 years,Standard,78 m²,Partly,Good,Personal,G,Central,,1.0,100.23,939.76,153.49,621.09,138.91,192.6,264.37,595.16,305.1,220.46,Prague - Strašnice,50.06951,14.49267,1.0,1.0,,,1.0,1.0,,,,
"CZK 25,000","CZK 4,000","CZK 50,000",725938,2+kk,9/1/2022,3,Brick,,,70 m²,Partly,Very good,,C,,,,140.77,418.51,1.12,206.71,25.27,177.85,464.47,473.18,267.6,390.96,Prague - Karlín,50.0919,14.44126,,,,,,,,,,
"CZK 12,000","CZK 1,500","CZK 24,000",505631,1 bedroom,8/15/2022,2,Brick,Up to 10 years,Standard,34 m²,Fully furnished,,Personal,,Electric boiler,,,179.37,297.82,106.8,303.76,116.11,358.08,307.02,241.35,495.87,520.5,"Bělehradská, Prague - Vinohrady",50.0713759,14.4333425,,,,,,,,Complete,,
"CZK 14,000","CZK 3,330","CZK 14,000",594523,1 bedroom,7/20/2022,2,Brick,,,43 m²,Partly,Good,Personal,F,Distance,,,79.13,566.23,159.14,443.7,244.41,585.8,267.4,220.07,769.82,210.87,"28. Pluku, Prague - Vršovice",50.071726,14.46984,1.0,,,,,,,Interior,,
"CZK 16,500","CZK 5,500","CZK 33,000",554329,2+kk,9/26/2022,3,Brick,Up to 10 years,Luxurious,49 m²,Partly,New-build,Personal,B,Central,1.0,,53.93,1077.26,371.37,1459.79,267.87,601.61,689.56,1888.92,880.79,507.37,Prague - Radotín,49.9771246,14.3504332,,,1.0,,,,,,,
"CZK 29,000","CZK 5,500","CZK 60,000",730369,3+kk,9/1/2022,12,Brick,,,75 m²,Partly,Very good,,A,,1.0,1.0,107.88,524.34,0.0,172.65,64.52,544.44,488.76,682.57,608.93,127.06,Prague - Strašnice,50.0776705,14.4868989,1.0,,,,,1.0,,,,
"CZK 17,500","CZK 3,500","CZK 17,500",700035,2+kk,9/1/2022,7,Brick,,,50 m²,Fully furnished,New-build,Personal,D,Distance,,1.0,146.6,1885.82,1048.5,1644.68,378.3,1292.34,740.14,1353.48,1244.54,662.27,"Pískařská, Prague - Modřany",50.013,14.40077,1.0,,1.0,,,,,,,
"CZK 14,000","CZK 2,500","CZK 15,000",512975,2+kk,9/1/2022,5,Prefab concrete,,,45 m²,Partly,,Personal,C,Central,,,243.69,642.56,158.63,321.57,313.0,374.45,423.16,325.89,434.55,285.31,"Tatarkova, Prague - Háje",50.0292056,14.5275222,,,,,,,,,,
"CZK 22,000","CZK 3,360","CZK 40,000",551447,2+kk,8/25/2022,2,Brick,Up to 10 years,Standard,51 m²,Partly,,Personal,B,Central,,,283.79,148.02,158.99,1617.01,45.16,1048.39,1159.42,750.98,931.26,135.54,Prague - Stodůlky,50.0460523,14.3020788,,,1.0,,,,1.0,,,
"CZK 11,999",CZK 1,"CZK 11,999",393325,3+kk,12/1/2021,4,Brick,,,80 m²,Partly,,Other,,,1.0,,223.51,319.98,215.63,105.13,77.74,309.27,96.87,566.4,507.29,77.83,"Nedvědovo náměstí, Prague - Podolí",50.0574231,14.4221377,,,,,,,,,,
"CZK 17,500","CZK 3,500","CZK 17,000",406355,1 bedroom,8/30/2022,2,Brick,,,40 m²,Fully furnished,Very good,Personal,,,,,245.16,118.28,34.46,158.9,60.95,337.88,188.31,373.21,805.61,74.06,"Milešovská, Prague - Vinohrady",50.0788293,14.4518748,1.0,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",695903,2+kk,10/1/2022,2,Prefab concrete,,,49 m²,Partly,Very good,Personal,C,,1.0,1.0,529.36,659.28,317.84,800.16,310.73,924.8,208.44,1915.55,924.85,70.01,"Milotická, Prague - Zličín",50.05967,14.28446,1.0,,,1.0,,,,Complete,,
"CZK 20,000","CZK 3,500","CZK 40,000",707900,3+kk,9/15/2022,1,Brick,Over 50 years,Standard,59 m²,Partly,Good,Personal,E,Distance,,,37.76,388.4,240.97,329.99,222.21,1351.55,231.54,501.54,1091.17,504.16,"Hlavní, Prague - Záběhlice",50.04828,14.49052,1.0,,,,,,,,,
"CZK 7,000","CZK 2,000","CZK 9,000",635073,Small studio,3/20/2021,1,Brick,,,20 m²,Partly,Good,Personal,G,Central,,,216.36,1299.7,1149.66,1953.19,500.36,1050.51,1087.91,1406.68,1547.89,484.38,"Božanovská, Prague - Horní Počernice",50.105394,14.606666,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 25,000",730478,2+kk,9/15/2022,6,Prefab concrete,,,55 m²,Partly,Very good,,G,,,,225.43,574.02,73.71,488.02,372.56,473.94,197.36,301.9,1112.72,245.33,Prague - Stodůlky,50.04732,14.34568,,,,,,,,,,
"CZK 13,000","CZK 4,000",CZK 0,499853,2 bedroom,9/1/2022,1,Brick,,,80 m²,Partly,,Personal,,,,,169.16,1442.3,491.55,1356.47,420.19,1387.15,1065.28,826.95,623.91,483.05,"Slivenecká, Prague - Hlubočepy",50.0388545,14.3900682,,1.0,,1.0,,,1.0,,,
"CZK 12,500","CZK 2,500","CZK 20,000",170482,Small studio,10/1/2022,5,Brick,,,28 m²,Partly,,Personal,,,1.0,,61.41,341.82,179.51,195.01,106.03,16.4,255.62,214.73,360.82,170.08,"Tusarova, Prague - Holešovice",50.1013189,14.4495232,,,,,,,,,,
"CZK 10,700","CZK 2,360","CZK 21,400",410669,1 bedroom,10/1/2022,3,Brick,,,34 m²,Partly,,Personal,D,,,,230.65,1392.41,158.0,877.3,201.79,445.72,362.79,745.16,457.82,104.46,"Primátorská, Prague - Libeň",50.1127192,14.472558,1.0,,,,,,,,,
"CZK 17,000","CZK 5,000","CZK 34,000",730297,Studio,9/1/2022,5,Low-energy,,,38 m²,Fully furnished,Very good,,C,,1.0,,280.58,594.53,280.71,334.69,330.61,408.9,573.31,547.03,561.08,221.57,Prague - Strašnice,50.07897,14.48762,1.0,,,1.0,,,,,,
"CZK 22,000","CZK 5,000","CZK 27,000",730882,3+1,8/28/2022,3,Prefab concrete,,,76 m²,Partly,Good,,A,,,,442.67,1565.03,308.03,1557.68,804.05,517.2,342.47,108.55,701.73,262.84,Prague - Kamýk,50.01374,14.43016,,,,,1.0,,,,,
"CZK 27,000","CZK 7,000","CZK 30,000",601657,3+kk,9/1/2022,1,Brick,Up to 10 years,Standard,92 m²,Fully furnished,Very good,Personal,G,Gas boiler,,,385.44,258.55,28.35,299.17,17.26,478.16,328.59,513.48,872.36,214.33,"Jagellonská, Prague - Vinohrady",50.079319,14.453,,,,,,,,Interior,,
"CZK 18,000","CZK 4,000","CZK 18,000",730863,2+kk,8/22/2022,4,Brick,,,50 m²,Partly,Very good,,G,,,,54.15,613.56,19.65,25.54,43.7,138.5,276.11,361.15,306.6,378.5,Prague - Žižkov,50.08869,14.46837,,1.0,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 45,000",593418,2+kk,10/1/2022,2,Prefab concrete,,,55 m²,,New-build,Personal,A,,,,294.21,673.31,134.15,695.24,347.37,573.28,168.91,377.15,1505.14,162.74,"Jelínkova, Prague - Kobylisy",50.132785,14.466411,1.0,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 40,000",474374,3+kk,6/1/2022,3,Prefab concrete,,,72 m²,Partly,,Cooperative,,,1.0,,89.61,422.46,487.67,590.76,265.68,426.8,499.48,593.53,271.32,350.7,"Pod Jarovem, Prague - Žižkov",50.0895199,14.4891951,1.0,,,,1.0,,,,,
"CZK 18,000","CZK 6,500","CZK 24,500",595560,3+kk,10/1/2022,2,Brick,,,60 m²,Partly,Very good,Personal,G,Electric boiler,,,146.61,999.39,291.59,1038.03,1154.94,1144.35,1305.26,1098.49,829.69,773.79,"Jeremiášova, Prague - Stodůlky",50.056761,14.310367,,,,,,,,,,
"CZK 13,800","CZK 4,800","CZK 18,000",341638,Studio,9/4/2022,6,Other,10 to 30 years,Standard,34 m²,Fully furnished,Very good,Personal,,,,,136.45,973.09,67.89,711.09,418.74,835.73,213.02,2078.74,1087.17,96.34,"Míšovická, Prague - Zličín",50.0570375,14.2829647,1.0,,,,,,,,,
"CZK 18,500","CZK 7,500","CZK 37,000",730267,2+kk,9/2/2022,,Other,Up to 10 years,Luxurious,55 m²,Fully furnished,New-build,Personal,G,,,1.0,134.96,1056.21,507.07,1107.28,363.41,1124.77,648.61,524.6,639.62,315.42,Prague - Modřany,50.00556,14.42918,1.0,1.0,1.0,1.0,,1.0,1.0,,,
"CZK 11,200","CZK 3,800","CZK 15,000",730230,2+kk,8/17/2022,,Brick,,,43 m²,Unfurnished,Very good,,G,,,,67.67,505.17,66.53,879.75,114.26,596.76,26.0,196.36,1013.91,346.15,Prague - Košíře,50.07069,14.38098,,,,,,,,,,
"CZK 25,000","CZK 4,500","CZK 35,000",730818,3+1,8/22/2022,8,Prefab concrete,,,80 m²,Unfurnished,Good,,E,,,,200.89,268.35,80.24,612.71,250.02,239.34,164.5,293.43,342.4,133.97,Prague - Žižkov,50.08661,14.45867,1.0,1.0,,,1.0,1.0,,,,
"CZK 16,500","CZK 4,500","CZK 21,000",181296,2+kk,10/1/2022,2,Brick,Up to 10 years,,49 m²,Fully furnished,,Personal,,,1.0,,283.26,1010.99,131.62,469.66,235.83,554.2,304.96,253.85,397.72,318.19,"Biskupcova, Prague - Žižkov",50.09127,14.4787539,1.0,,,,,,,Interior,,
"CZK 12,500","CZK 3,500","CZK 16,000",446173,Small studio,10/1/2022,1,Brick,Up to 10 years,,27 m²,Fully furnished,Very good,Personal,,Central,,,222.24,645.51,201.94,549.22,68.21,477.87,68.18,441.27,448.28,311.29,"Na Vítězné pláni, Prague - Nusle",50.0620688,14.4355684,1.0,1.0,,,,,,Interior,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,Brick,Up to 10 years,Standard,18 m²,Fully furnished,Very good,Personal,,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,,,,,,Complete,,
"CZK 10,000","CZK 4,500","CZK 14,500",652174,2+kk,9/1/2022,6,Low-energy,,,43 m²,Partly,Good,Personal,G,Distance,,,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,1.0,1.0,,1.0,,,,,,
"CZK 28,000","CZK 4,000","CZK 35,000",730219,3+kk,9/16/2022,1,Brick,,,73 m²,Fully furnished,Very good,Personal,G,,1.0,,277.08,786.82,248.92,496.44,271.74,327.01,327.14,612.29,280.72,228.81,Prague - Libeň,50.10861,14.47539,,1.0,,1.0,,,,,,
"CZK 13,500","CZK 2,500","CZK 27,000",342199,Studio,10/15/2022,5,Other,Up to 10 years,Luxurious,33 m²,Partly,New-build,Personal,C,Central,,1.0,180.9,275.92,211.57,252.38,137.33,251.39,270.69,505.51,363.09,285.71,Prague - Podolí,50.0584062,14.4233332,1.0,,1.0,1.0,,,,Complete,,
"CZK 14,000","CZK 2,500","CZK 20,000",730078,Studio,8/18/2022,,Brick,,,26 m²,Partly,New-build,Personal,G,,,,156.17,1760.05,492.72,1615.78,1028.86,485.7,828.8,1350.54,1054.05,304.38,Prague - Vysočany,50.10334,14.51503,,,1.0,,,,1.0,,,
"CZK 18,000",CZK 750,"CZK 40,000",730794,3+1,8/22/2022,5,Prefab concrete,,,72 m²,Partly,Very good,,G,,,,391.46,583.51,405.3,513.38,94.94,580.04,370.59,358.22,1667.49,130.99,Prague - Bohnice,50.12973,14.41257,1.0,1.0,,,,,,,,
"CZK 19,900","CZK 3,200","CZK 46,200",730792,2 bedroom,9/1/2022,1,Brick,,,80 m²,Unfurnished,Very good,,G,,,,166.46,626.55,152.29,530.25,122.81,458.91,122.79,446.38,395.26,292.32,Prague - Nusle,50.06194,14.43608,,,,,1.0,,,,,
"CZK 15,000","CZK 2,000","CZK 15,000",574723,Studio,10/1/2022,1,Brick,10 to 30 years,,42 m²,Fully furnished,Very good,Personal,,Central,1.0,,327.17,1748.1,1747.45,2463.07,1816.23,1796.45,2542.09,2557.41,1457.07,1222.39,"Penízovková, Prague - Pitkovice",50.0148387,14.5845553,1.0,,1.0,1.0,,,,,,
