Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,New building,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
505339,"CZK 12,500",50.0969546,14.4652086,Prague - Karlín,Small studio,28 m²,"CZK 3,000",Partially furnished,5,No,Yes,Yes,No,No,Yes,No,09. 05. 2022,,"CZK 15,000",Personal,Other,,108,"1,177",92,"1,032",226,771,442,685,901,149,,,District heating,,,,,,,,,
716322,"CZK 16,500",50.10325,14.50045,"Na Harfě, Prague - Vysočany",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,15. 07. 2022,Excellent,"CZK 30,000",Personal,Other,G,368,"1,126",301,531,354,432,401,891,936,619,,,,,,,,,,,,
716919,"CZK 14,000",50.07714,14.47583,"U Vinohradské nemocnice, Prague - Vinohrady",2 bedroom,45 m²,"CZK 4,200",Partially furnished,5,No,No,No,No,No,No,No,15. 05. 2022,Excellent,"CZK 30,000",Personal,Brick building,D,54,820,41,350,101,148,605,881,207,13,,,,,,,,,,,,
639908,"CZK 21,900",50.087756,14.366929,"Radimova, Prague - Břevnov",1 bedroom with open-plan kitchen,66 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,New build,"CZK 30,000",Personal,Brick building,,327,564,144,651,53,98,134,639,620,539,1 to 10 years years,Premium materials and solutions,Central heating,Raised ground floor,Yes,,,,,,,
716913,"CZK 21,000",50.07168,14.46069,"Bulharská, Prague - Vršovice",2 bedroom with open-plan kitchen,73 m²,"CZK 4,000",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,138,748,96,525,18,523,337,252,760,188,,,Gas boiler,Top floor,,,Overall,,,,,
610714,"CZK 14,000",50.054134,14.483781,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,44 m²,"CZK 3,153",,2,Yes,No,No,No,No,Yes,No,01. 08. 2022,New build,"CZK 14,000",Personal,Brick building,B,190,"1,150",551,"1,092",231,"1,176",938,747,372,191,,,,,,,,,,,,
710751,"CZK 14,500",50.06853,14.38762,"Nad Popelkou, Prague - Smíchov",1 bedroom with open-plan kitchen,55 m²,CZK 950,Partially furnished,,No,No,Yes,No,No,No,No,01. 07. 2022,Excellent,"CZK 29,000",Personal,Brick building,F,52,986,661,"1,180",625,"1,073",698,"1,065",537,177,,,Other,Ground floor,,,Overall,,,,,
716314,"CZK 15,500",50.10601,14.4356,"Bubenská, Prague - Holešovice",1 bedroom,40 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 18,500",Personal,Prefab concrete building,G,310,"1,078",541,773,84,477,525,106,677,,,,Electric boiler,,,,Overall,,,,,
657758,"CZK 10,000",50.0981031,14.3582803,"Evropská, Prague - Vokovice",Small studio,23 m²,"CZK 2,200",Unfurnished,11,No,No,Yes,Yes,No,Yes,No,02. 05. 2022,Excellent,"CZK 10,000",Cooperative,Prefab concrete building,C,90,334,179,160,60,190,155,133,"1,075",294,,,District heating,Middle floor,,,,,,,,
350671,"CZK 13,000",50.1376179,14.5200178,"Nepomuckých, Prague - Letňany",Studio,31 m²,"CZK 2,000",Unfurnished,3,No,No,No,No,No,No,No,06. 05. 2022,,"CZK 15,000",Personal,Brick building,B,225,358,"1,013",926,501,463,752,"1,276","1,014",203,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
713073,"CZK 16,000",50.07784,14.49749,"Vrátkovská, Prague - Strašnice",2 bedroom,52 m²,"CZK 5,756",Partially furnished,2,No,No,Yes,No,No,No,No,01. 05. 2022,Good,"CZK 40,000",Cooperative,Prefab concrete building,D,242,489,146,575,314,529,552,469,"1,195",154,,,District heating,Middle floor,,,,,,,,
529640,"CZK 9,500",50.0577592,14.2889989,"Na Radosti, Prague - Zličín",Studio,25 m²,"CZK 2,800",Furnished,2,No,No,No,No,No,No,No,09. 05. 2022,Excellent,"CZK 19,000",Personal,Brick building,,293,773,615,558,412,669,248,522,50,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,Overall,,,,,
630614,"CZK 10,500",50.090374,14.307124,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",,2,No,No,No,No,No,Yes,No,04. 05. 2022,Good,"CZK 20,000",Personal,Prefab concrete building,G,248,322,228,215,274,272,307,"1,484","1,396",213,,,,Middle floor,,,,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 15,000",Personal,Brick building,,286,848,109,360,31,305,466,444,944,,1 to 10 years years,Standard materials and solutions,District heating,Raised ground floor,,,Overall,,,,,
715590,"CZK 43,775",50.09912,14.43261,Prague - Holešovice,3 bedroom with open-plan kitchen,113 m²,"CZK 5,500",Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 06. 2022,New build,"CZK 87,550",Personal,Brick building,A,54,722,20,64,99,38,187,"1,475",177,471,,,,,,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,18. 05. 2022,New build,"CZK 55,000",Personal,Low-energy building,B,163,"1,180",257,"1,235",458,249,195,728,919,192,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
540297,"CZK 21,500",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,New build,"CZK 40,000",Personal,Brick building,B,258,485,231,799,821,429,778,559,"1,031",582,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
688668,"CZK 19,000",50.07413,14.3961,"Holečkova, Prague - Smíchov",Studio,40 m²,"CZK 3,400",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,New build,"CZK 40,000",Personal,Brick building,G,70,937,289,648,121,632,234,"1,083","1,005",390,,,,,,,,,,,,
697214,"CZK 13,000",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,49 m²,"CZK 2,500",Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,Excellent,"CZK 31,000",Personal,Other,G,167,614,151,528,121,457,121,445,399,278,,,,,,,Bathroom unit,,,,,
716856,"CZK 33,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,94 m²,CZK 133,Furnished,13,No,Yes,Yes,No,Yes,Yes,No,24. 06. 2022,Excellent,"CZK 66,000",Personal,Other,A,,,,,,,,,,,,,,,Yes,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1314,
664824,"CZK 16,000",49.97529,14.39465,"Žitavského, Prague - Zbraslav",2 bedroom with open-plan kitchen,64 m²,"CZK 1,800",Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,Excellent,"CZK 15,000",Personal,Brick building,F,102,216,100,86,154,143,211,915,,,,Standard materials and solutions,Gas boiler,Top floor,,,Overall,,,,,
716850,"CZK 15,000",50.02136,14.41189,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,Yes,Yes,No,03. 05. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,278,"1,437","1,082","1,396",515,"1,143",209,,,,,,,,,,,,,,,
716244,"CZK 15,000",50.01163,14.41707,"Hausmannova, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,200",Unfurnished,,No,No,Yes,No,No,No,No,01. 05. 2022,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,G,96,817,288,719,734,710,315,348,"1,429",424,,Standard materials and solutions,District heating,,,,Interior,,,,,
599056,"CZK 20,500",50.044159,14.46402,"Na Nivách, Prague - Michle",1 bedroom with open-plan kitchen,80 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 48,000",Personal,Brick building,G,308,"1,069",423,"1,127",387,543,487,543,759,303,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,,Interior,,,,,
621214,"CZK 19,000",50.061555,14.364851,"Na Pomezí, Prague - Košíře",1 bedroom with open-plan kitchen,71 m²,"CZK 2,500",Partially furnished,4,No,Yes,Yes,No,No,Yes,Yes,01. 07. 2022,Excellent,"CZK 38,000",Personal,Brick building,G,118,"1,036","1,029","1,374",997,"1,123",396,425,926,258,,,Gas boiler,,,,,,,,,
716843,"CZK 17,000",50.08879,14.3488,"Šantrochova, Prague - Břevnov",2 bedroom,54 m²,"CZK 6,000",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 07. 2022,Excellent,"CZK 34,000",Personal,Prefab concrete building,G,86,132,241,428,132,227,194,128,300,194,,,,,,,,,,,,
446603,"CZK 15,000",50.1079732,14.3953667,"Terronská, Prague - Bubeneč",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,Yes,No,09. 05. 2022,Excellent,"CZK 18,000",Personal,Brick building,,144,"1,163",110,562,99,457,257,441,556,200,,,Gas boiler,Ground floor,,,Interior,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,400",Partially furnished,2,No,No,No,Yes,No,Yes,No,15. 04. 2022,Good,,Personal,Prefab concrete building,G,349,430,336,639,658,403,483,637,577,225,,,,,,,,,,,,
716666,"CZK 9,000",49.99684,14.3205,"Na Cikánce, Prague - Radotín",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,09. 05. 2022,Excellent,"CZK 22,000",Personal,Brick building,G,127,,,,,,,,,,,,,,,,,,,,,
315689,"CZK 14,500",50.0275539,14.4906579,"Hráského, Prague - Chodov",2 bedroom,55 m²,,Furnished,2,No,No,No,No,No,Yes,No,,,,Personal,Prefab concrete building,,350,383,114,508,157,179,797,256,313,268,1 to 10 years years,,,Middle floor,,,,,,,,
644750,"CZK 11,500",50.022858,14.40224,"Šífařská, Prague - Hodkovičky",Small studio,33 m²,"CZK 2,900",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,New build,"CZK 11,500",Personal,Low-energy building,B,213,213,987,177,913,,,,,,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
649185,"CZK 18,000",50.092787,14.451795,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 1,000",Unfurnished,3,No,No,No,No,No,Yes,No,01. 06. 2021,Excellent,"CZK 40,000",Personal,Brick building,G,43,348,50,55,66,84,443,"1,093",116,310,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,
658687,"CZK 23,000",50.10168,14.4242,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 2,250",Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 46,000",Personal,Brick building,,353,307,138,232,151,290,316,206,220,,,Premium materials and solutions,Gas boiler,Middle floor,,,,,,,,
716821,"CZK 27,500",50.07162,14.40618,"Na Bělidle, Prague - Smíchov",1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Furnished,,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,New build,"CZK 55,000",Personal,Brick building,C,152,499,49,172,34,250,593,"1,073","1,203",601,,,,,,,,,,,,
688240,"CZK 21,000",50.05428,14.5265,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,55 m²,"CZK 2,600",Furnished,1,Yes,No,No,No,No,Yes,No,15. 06. 2022,Excellent,"CZK 42,000",Personal,Brick building,G,267,816,120,779,414,820,"1,153",525,373,376,,Standard materials and solutions,,Middle floor,,,Interior,,,,,
716818,"CZK 17,000",50.06911,14.50239,"Pod Strání, Prague - Strašnice",1 bedroom with open-plan kitchen,58 m²,"CZK 4,000",Furnished,8,No,No,Yes,Yes,No,Yes,No,05. 05. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,432,"1,399",356,"1,188",456,363,144,137,966,135,,,,,,,,,,,,
640912,"CZK 8,100",50.035171,14.411621,"Zelinářská, Prague - Braník",Small studio,38 m²,CZK 800,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 15,000",Personal,Brick building,G,125,412,167,101,268,349,144,"1,229",260,,,,,,,,,,,,,
585738,"CZK 18,000",50.129377,14.551176,"Hornopočernická, Prague - Kbely",2 bedroom with open-plan kitchen,100 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,No,No,No,28. 04. 2022,Excellent,"CZK 22,000",Personal,Brick building,G,95,832,202,381,217,958,918,831,299,,,,Central heating,,,,,,,,,
716390,"CZK 19,200",50.08781,14.4725,"Ambrožova, Prague - Žižkov",1 bedroom with open-plan kitchen,57 m²,"CZK 2,500",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 08. 2022,New build,,Personal,Brick building,B,102,622,257,413,274,484,238,58,551,172,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,,Overall,,,,,
716780,"CZK 11,000",50.06522,14.51057,"Královická, Prague - Strašnice",1 bedroom,37 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,Yes,No,No,16. 05. 2022,Excellent,"CZK 11,000",Personal,Brick building,C,445,463,"1,228",200,454,290,329,566,258,,,,,,,,,,,,,
231034,"CZK 7,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,,,"CZK 6,000",Personal,Brick building,A,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,,Central heating,,,,,,,,,
608547,"CZK 13,500",50.027802,14.367754,"Wassermannova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,15. 05. 2022,Excellent,"CZK 16,500",Personal,Prefab concrete building,G,124,"1,182",413,"1,163",225,"1,190",84,581,383,408,,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,
492410,"CZK 17,000",50.0983131,14.4249055,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,218,307,78,180,163,214,176,"1,459",502,426,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,,Overall,,,,,
610898,"CZK 11,500",50.069319,14.372789,"Pod Kavalírkou, Prague - Košíře",1 bedroom,23 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,02. 06. 2022,Excellent,"CZK 14,000",Personal,Brick building,D,158,294,197,172,233,279,451,"1,008",786,120,,Standard materials and solutions,Other,Middle floor,,,Overall,,,,,
716806,"CZK 20,000",50.12519,14.46912,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,4,Yes,No,Yes,No,No,Yes,Yes,16. 05. 2022,Excellent,"CZK 40,000",Personal,Brick building,A,222,574,308,376,177,386,513,672,740,181,,,,,,,,,,,,
716792,"CZK 22,000",50.13141,14.47152,"Famfulíkova, Prague - Kobylisy",3 bedroom,69 m²,"CZK 5,500",Partially furnished,7,No,No,No,Yes,Yes,Yes,No,01. 06. 2022,Excellent,"CZK 22,000",Personal,Prefab concrete building,C,148,483,222,580,208,458,315,372,138,,,,,,,,,,,,,
716785,"CZK 16,500",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,67 m²,"CZK 2,800",Furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,Excellent,"CZK 33,000",Personal,Brick building,F,240,223,273,437,194,256,488,269,737,273,,,District heating,Top floor,,,,,,,,
700087,"CZK 19,500",50.07173,14.41968,"Na Hrádku, Prague - Nové Město",2 bedroom,50 m²,"CZK 4,000",Furnished,,No,No,Yes,No,No,No,No,19. 01. 2022,Excellent,"CZK 19,500",Personal,Brick building,G,138,519,100,168,160,80,339,287,459,360,,,,,,,,,,,,
324795,"CZK 20,000",50.0410429,14.3224894,"Bellušova, Prague - Stodůlky",2 bedroom with open-plan kitchen,73 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,Excellent,"CZK 10,000",Personal,Prefab concrete building,,384,920,595,566,716,630,330,689,483,215,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,,,Overall,,,,,
716778,"CZK 10,000",50.09795,14.35746,"Evropská, Prague - Vokovice",Small studio,22 m²,"CZK 2,600",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,151,395,240,221,121,251,208,104,997,355,,,,,,,,,,,,
509105,"CZK 13,500",50.1058662,14.4495428,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom,49 m²,"CZK 4,200",Furnished,4,No,No,No,No,No,Yes,No,,,"CZK 20,000",Cooperative,Brick building,C,134,324,75,137,35,140,340,599,310,417,,,,,,,,,,,,
716190,"CZK 11,400",50.09068,14.45339,"Thámova, Prague - Karlín",Small studio,28 m²,CZK 960,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,Excellent,"CZK 11,400",Personal,Brick building,G,275,621,289,249,52,323,279,834,310,243,,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,416,428,430,598,,,,,,,,,,,,,,,,,,
588838,"CZK 25,000",50.0863375,14.3311049,"Libocká, Prague - Liboc",1 bedroom with open-plan kitchen,62 m²,"CZK 6,500",Unfurnished,,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,New build,"CZK 50,000",Cooperative,Other,B,167,612,"1,210",716,"1,193","1,106",239,653,701,,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,Yes,,,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,Good,"CZK 16,500",Personal,Brick building,G,248,911,152,941,485,"1,055",269,586,238,,,,,,,,,,,,,
534510,"CZK 14,500",50.1218065,14.4874006,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,5,No,No,No,Yes,No,No,No,01. 07. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,,298,894,250,832,594,510,96,185,263,171,,,District heating,,,,Overall,,,,,
599783,"CZK 16,900",50.098652,14.373412,"Zavadilova, Prague - Dejvice",1 bedroom,46 m²,"CZK 3,500",Furnished,2,No,No,Yes,No,No,No,No,01. 07. 2022,Excellent,"CZK 20,400",Personal,Brick building,B,231,917,134,751,358,242,"1,013",604,727,152,,Standard materials and solutions,Central heating,Middle floor,,,Overall,,,,,
393866,"CZK 18,000",50.0692954,14.4739425,"Amurská, Prague - Vršovice",2 bedroom,53 m²,"CZK 1,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,,"CZK 36,000",Personal,Brick building,,294,442,218,324,110,505,76,195,144,184,,,,,,,,,,,,
600532,"CZK 59,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",5 bedroom,165 m²,"CZK 12,000",Partially furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,Excellent,"CZK 60,000",Personal,Brick building,G,279,223,344,342,68,418,193,839,"1,059",309,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,,,,,,,,
646251,"CZK 12,000",50.065706,14.433726,"Na Folimance, Prague - Vinohrady",Studio,35 m²,"CZK 3,000",Furnished,4,Yes,No,No,No,Yes,Yes,No,06. 05. 2022,Excellent,"CZK 15,000",Personal,Brick building,D,244,444,188,579,162,360,212,265,171,319,,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,64 m²,"CZK 5,720",Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,New build,"CZK 22,720",Personal,Brick building,G,344,729,279,694,682,249,662,777,922,508,1 to 10 years years,Standard materials and solutions,,Middle floor,,3 m²,Interior,,,,,
714283,"CZK 21,900",50.05814,14.37359,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,03. 05. 2022,New build,CZK 2,Personal,Brick building,C,156,365,313,"1,248",325,427,967,164,"1,424",210,,,,,,,,,,,,
277546,"CZK 27,499",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,76 m²,"CZK 4,999",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 65,000",Personal,Brick building,F,184,362,68,779,132,669,370,549,491,244,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,,Interior,,,,,
648716,"CZK 12,000",50.04791,14.556934,"Boloňská, Prague - Horní Měcholupy",Studio,49 m²,"CZK 5,000",Partially furnished,,No,No,Yes,No,Yes,No,No,01. 06. 2022,Excellent,"CZK 15,000",Personal,Prefab concrete building,C,34,904,139,981,346,"1,048",552,404,678,335,1 to 10 years years,,,,,,,,,,,
485350,"CZK 10,000",50.1283194,14.4685875,Prague - Kobylisy,Studio,25 m²,"CZK 2,200",Partially furnished,6,No,No,No,No,No,No,No,,,"CZK 10,000",Personal,Prefab concrete building,,311,185,134,207,250,156,409,409,"1,137",155,,,,,,,,,,,,
538565,"CZK 24,800",50.0355664,14.4120967,"Ke Krči, Prague - Braník",2 bedroom with open-plan kitchen,82 m²,"CZK 2,200",Furnished,3,Yes,No,No,No,No,No,No,18. 05. 2022,,"CZK 24,800",Personal,Brick building,A,59,357,126,119,310,307,186,"1,295",325,,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,,,Overall,,,,,
497894,"CZK 37,000",50.0947079,14.4561382,"Březinova, Prague - Karlín",2 bedroom with open-plan kitchen,76 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,Yes,No,,,"CZK 70,000",Personal,Brick building,,136,648,119,388,25,295,302,"1,209",346,376,1 to 10 years years,,Central heating,Middle floor,,,Overall,,,,,
716710,"CZK 11,500",50.08328,14.37314,"Šlikova, Prague - Břevnov",Studio,33 m²,CZK 524,Unfurnished,4,No,No,No,No,No,No,No,02. 05. 2022,Excellent,"CZK 11,500",Personal,Brick building,G,260,773,258,273,236,291,379,688,506,779,,,,,,,,,,,,
698535,"CZK 10,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,293,147,573,55,897,651,201,236,80,,,,Central heating,,,,,,,,,
568519,"CZK 11,500",50.0905831,14.4805142,"Jeseniova, Prague - Žižkov",Studio,36 m²,"CZK 2,600",Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,Excellent,"CZK 10,000",Personal,Brick building,E,289,904,132,467,227,528,502,127,226,228,,Standard materials and solutions,Gas boiler,,,,Interior,,,,,
