Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Condition,Heating,Total number of floors,PENB,Renovation,Age,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,104 m²,"CZK 5,000",Furnished,2,Yes,No,No,No,No,Yes,No,,207,217,10,27,71,369,212,536,997,339,"CZK 24,000",Personal,Brick building,,,,,,,,,,,,,
713431,"CZK 15,800",50.08781,14.4725,"Ambrožova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 1,900",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 07. 2022,102,622,257,413,274,484,238,58,551,172,,Personal,Brick building,New build,Central heating,Middle floor,B,Overall,1 to 10 years years,Standard materials and solutions,,Yes,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,"CZK 40,000",Personal,Prefab concrete building,Excellent,Central heating,Ground floor,G,,10 to 30 years years,Standard materials and solutions,24 m²,,,,,
181391,"CZK 11,000",50.1082733,14.4857072,"Kovanecká, Prague - Libeň",Studio,30 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,No,Yes,,336,487,266,545,242,705,397,370,207,416,"CZK 11,000",Personal,Brick building,Excellent,District heating,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,02. 04. 2022,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,,Personal,Brick building,New build,,,C,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,134,"1,188",701,844,84,737,559,715,108,501,"CZK 17,000",Personal,Brick building,Excellent,,,E,,,,,,,,,
621451,"CZK 11,000",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",2 bedroom,51 m²,"CZK 2,100",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,220,"1,006",357,800,699,786,300,321,"1,201",51,"CZK 11,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
711996,"CZK 16,000",50.09485,14.50428,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,56 m²,"CZK 5,000",Unfurnished,1,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,554,910,520,"1,455",731,567,847,884,"1,348",232,"CZK 21,000",Personal,Brick building,Excellent,,,B,,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 3,300",Partially furnished,9,No,No,Yes,No,Yes,Yes,No,01. 08. 2022,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,"CZK 15,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,C,,,,,,,,,
713427,"CZK 21,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,89 m²,"CZK 6,251",Unfurnished,2,Yes,No,No,No,Yes,Yes,Yes,,686,"1,380",523,442,702,"1,204","1,344",502,,,"CZK 28,241",Cooperative,Brick building,New build,,,B,,,,,Yes,"CZK 28,241

                                
                                
                
i",,,
647985,"CZK 12,000",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,50 m²,"CZK 4,000",Unfurnished,,No,Yes,No,No,Yes,No,No,25. 04. 2022,514,627,473,447,572,399,312,784,,,"CZK 5,000",Personal,Brick building,Excellent,Central heating,Ground floor,C,,,,,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,44 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,128,799,"1,247",498,"1,226",453,"1,132",560,802,,"CZK 39,000",Personal,Other,Excellent,,,G,,,,,,,,,
383816,"CZK 14,000",50.0655629,14.4289828,"Oldřichova, Prague - Nusle",1 bedroom with open-plan kitchen,46 m²,CZK 720,Unfurnished,4,No,No,No,No,No,No,No,01. 05. 2022,167,793,73,534,202,218,503,614,335,232,"CZK 14,720",Personal,Brick building,,,,,,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,57 m²,"CZK 3,936",,2,No,No,Yes,Yes,No,Yes,No,,165,"1,020",411,489,573,576,224,148,405,281,"CZK 19,926",Personal,Prefab concrete building,Excellent,,,C,,,,,,"CZK 19,926

                                
                                
                
i",,,
642537,"CZK 15,500",50.064937,14.372582,"Hübnerové, Prague - Košíře",2 bedroom,57 m²,"CZK 3,000",Unfurnished,2,Yes,No,Yes,No,Yes,No,No,01. 01. 2021,183,"1,017",657,831,805,862,306,"1,046","1,016",382,"CZK 30,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,A,Overall,10 to 30 years years,Standard materials and solutions,,,,,,
610794,"CZK 13,000",50.155715,14.514947,"Tryskovická, Prague - Čakovice",Studio,51 m²,"CZK 4,500",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,598,"1,043",282,211,"1,048",997,158,190,,,"CZK 20,000",Personal,Brick building,New build,District heating,Middle floor,B,,1 to 10 years years,Standard materials and solutions,,Yes,,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,45 m²,"CZK 2,943",Furnished,4,Yes,No,No,No,No,Yes,No,,178,963,191,183,917,452,"1,343",320,,,"CZK 14,933",Personal,Prefab concrete building,Good,,,C,,,,,,"CZK 14,933

                                
                                
                
i",,,
713406,"CZK 40,000",50.07726,14.46341,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,306 m²,"CZK 6,000",Furnished,8,No,Yes,No,No,Yes,Yes,No,14. 04. 2022,145,66,8,176,59,252,279,629,324,278,"CZK 80,000",Personal,Brick building,Excellent,,,B,,,,,,,,,
713379,"CZK 16,000",50.12931,14.49382,"Makedonská, Prague - Střížkov",Studio,42 m²,"CZK 2,600",Partially furnished,6,Yes,No,No,No,Yes,No,No,18. 04. 2022,208,909,53,834,481,327,408,285,"1,035",155,"CZK 30,000",Personal,Brick building,New build,District heating,Top floor,D,Overall,1 to 10 years years,Premium materials and solutions,,Yes,,,,
550879,"CZK 13,900",50.0639544,14.2854037,"Lačnovská, Prague - Zličín",Studio,36 m²,"CZK 2,839",Furnished,2,No,Yes,No,No,Yes,No,No,01. 05. 2022,304,361,"1,215","1,060",875,"1,338",551,,,,"CZK 27,800",Personal,Low-energy building,New build,Other,Ground floor,B,,1 to 10 years years,Premium materials and solutions,30 m²,Yes,,,,
712913,"CZK 14,000",50.07101,14.38412,"Plzeňská, Prague - Košíře",Studio,30 m²,"CZK 2,200",Partially furnished,2,No,No,No,No,Yes,Yes,No,05. 04. 2022,205,828,259,"1,203",272,"1,311",202,505,"1,046",502,"CZK 28,000",Personal,Brick building,New build,,,G,,,,,,,,,
552412,"CZK 32,000",50.10777,14.52681,"Saarinenova, Prague - Hloubětín",2 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Unfurnished,1,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,117,"1,157",556,"1,138",820,954,"1,104",903,"1,030",363,"CZK 32,000",Personal,Brick building,New build,District heating,Ground floor,A,,1 to 10 years years,Premium materials and solutions,70 m²,Yes,,,,
713346,"CZK 14,990",50.01205444444,14.39988166666,"Vrátnická, Prague - Modřany",Studio,40 m²,"CZK 2,047",Unfurnished,3,Yes,No,Yes,No,No,Yes,No,,198,"1,078",373,"1,322",740,"1,383","1,378",662,,,"CZK 17,037",Personal,Other,New build,,,A,,,,,Yes,"CZK 17,037

                                
                                
                
i",,,
713338,"CZK 21,900",50.05831,14.37501,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,No,Yes,Yes,25. 04. 2022,141,358,416,"1,145",318,444,949,267,"1,321",184,CZK 2,Personal,Other,New build,,,C,,,,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,71 m²,"CZK 3,800",Furnished,6,No,No,No,Yes,No,Yes,No,02. 04. 2022,252,431,162,595,403,325,455,608,576,198,"CZK 33,600",Personal,Prefab concrete building,Good,,,G,,,,,,,,,
664283,"CZK 15,900",50.1294079,14.4512939,Prague - Kobylisy,2 bedroom,58 m²,"CZK 3,000",Partially furnished,6,No,No,No,Yes,No,Yes,No,01. 06. 2022,143,6,689,299,350,768,507,"1,366",185,,"CZK 31,800",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,64 m²,"CZK 5,500",Furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,"CZK 30,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,C,Overall,1 to 10 years years,Premium materials and solutions,,,,,,
713311,"CZK 25,000",50.09075,14.42626,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,75 m²,"CZK 3,000",Furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,55,233,30,96,7,184,186,258,152,202,"CZK 30,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
563249,"CZK 16,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,01. 05. 2022,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,"CZK 21,000",Personal,Brick building,Excellent,Gas boiler,Ground floor,,Overall,,Standard materials and solutions,,,,,,
712632,"CZK 30,000",50.0795183,14.4256008,"Štěpánská, Prague - Nové Město",3 bedroom,106 m²,CZK 800,Unfurnished,4,No,No,No,No,No,Yes,No,04. 04. 2022,252,745,218,228,59,227,265,537,518,474,"CZK 60,000",Personal,Brick building,Excellent,,,F,,,,,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Unfurnished,2,No,No,No,No,No,No,No,,245,401,719,361,790,326,"1,046",459,201,,"CZK 12,500",Personal,Prefab concrete building,,District heating,Middle floor,,,,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,107 m²,"CZK 3,900",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,07. 04. 2022,137,942,134,960,611,909,186,827,731,76,,Personal,Prefab concrete building,Good,,,G,,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,246,257,379,339,405,40,617,740,869,72,"CZK 19,500",Personal,Brick building,,District heating,Middle floor,B,,1 to 10 years years,Premium materials and solutions,,Yes,,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,259,742,402,"1,228",354,643,425,"1,074",601,344,"CZK 17,000",Personal,Other,Excellent,District heating,Middle floor,B,,1 to 10 years years,Standard materials and solutions,,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,400",Partially furnished,2,No,No,No,Yes,No,Yes,No,15. 04. 2022,349,430,336,639,658,403,483,637,577,225,,Personal,Prefab concrete building,Good,,,G,,,,,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,10,No,No,Yes,No,No,Yes,No,01. 05. 2022,97,753,403,335,416,420,281,383,249,43,"CZK 14,500",Personal,Brick building,New build,,,C,,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,83 m²,"CZK 6,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,76,276,60,33,22,244,199,387,508,418,"CZK 30,000",Personal,Brick building,Good,Central heating,Middle floor,D,,,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,115 m²,"CZK 6,000",Furnished,1,Yes,No,No,No,Yes,No,No,07. 04. 2022,286,"1,098","1,057",349,886,283,,,,,"CZK 45,000",Personal,Brick building,Excellent,,,C,,,,,,,,,
451896,"CZK 15,900",50.126435629706,14.420373201575,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Furnished,11,Yes,No,No,No,No,No,No,01. 06. 2022,235,250,263,320,114,264,771,961,"1,239",392,"CZK 25,000",Personal,Other,Excellent,Central heating,Middle floor,C,,1 to 10 years years,,,,,,,
713214,"CZK 20,000",50.12435,14.48724,"Rumburská, Prague - Střížkov",2 bedroom with open-plan kitchen,58 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,206,"1,039",386,977,405,361,397,242,200,139,"CZK 30,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
448384,"CZK 16,500",50.0453146,14.5146362,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,85 m²,"CZK 4,000",Furnished,8,No,Yes,No,Yes,No,Yes,No,01. 05. 2022,165,329,302,291,"1,060",398,"1,325",135,,,"CZK 20,000",Personal,Brick building,,District heating,Top floor,,,,Standard materials and solutions,,,,,,
602963,"CZK 14,500",50.070717,14.446995,"Donská, Prague - Vršovice",Studio,34 m²,"CZK 2,500",Furnished,2,No,Yes,No,No,No,Yes,No,01. 05. 2022,148,677,142,462,0,498,447,535,324,290,"CZK 15,000",Personal,Brick building,Good,Central heating,Middle floor,C,,1 to 10 years years,,,,,,,
713205,"CZK 28,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,85 m²,"CZK 1,600",Partially furnished,5,No,No,No,No,No,No,No,01. 06. 2022,237,333,118,340,77,301,68,161,205,648,"CZK 40,000",Personal,Brick building,New build,,,C,,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,70 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,249,431,949,940,317,"1,051",250,650,194,,,Personal,Brick building,,,,,,,,50 m²,,,,,
713199,"CZK 9,990",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,29 m²,"CZK 1,646",Furnished,2,No,No,No,No,No,Yes,No,,124,832,279,864,474,918,287,590,958,217,"CZK 11,636",Personal,Prefab concrete building,Excellent,,,B,,,,,,"CZK 11,636

                                
                                
                
i",,,
713192,"CZK 14,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 3,195",Partially furnished,14,No,No,Yes,Yes,No,Yes,No,07. 04. 2022,271,269,294,275,118,704,235,586,174,,"CZK 27,000",Personal,Prefab concrete building,Excellent,Gas boiler,Top floor,G,Overall,,,,,,,,
571007,"CZK 14,000",50.0480462,14.4424127,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,40 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,166,180,105,363,172,320,435,773,521,343,"CZK 20,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,C,Overall,10 to 30 years years,Standard materials and solutions,,,,,,
661549,"CZK 26,500",50.09369,14.4555,"Šaldova, Prague - Karlín",1 bedroom with open-plan kitchen,68 m²,"CZK 2,500",Partially furnished,4,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,335,642,2,270,74,133,283,"1,339",184,325,"CZK 45,000",Personal,Brick building,New build,,,F,,,,,,,,,
713155,"CZK 23,000",50.07849,14.45635,"Přemyslovská, Prague - Vinohrady",2 bedroom,82 m²,"CZK 1,200",Partially furnished,6,No,No,No,No,No,Yes,No,11. 04. 2022,127,336,85,145,47,342,467,581,922,219,"CZK 23,000",Cooperative,Brick building,Excellent,,,G,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,229,745,314,504,225,206,234,245,512,394,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,,
9448,"CZK 16,900",50.0554029275,14.4239115715,"Pod Klaudiánkou, Prague - Podolí",1 bedroom with open-plan kitchen,33 m²,"CZK 2,900",Furnished,,No,Yes,No,No,No,No,Yes,23. 04. 2022,296,647,467,506,392,644,447,807,207,410,"CZK 33,000",Personal,Brick building,Excellent,Other,Ground floor,B,,10 to 30 years years,Premium materials and solutions,41 m²,,,,,
712506,"CZK 35,000",50.0762,14.44983,"Slezská, Prague - Vinohrady",3 bedroom,95 m²,"CZK 5,000",Furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,144,329,135,144,57,216,290,180,632,156,"CZK 30,000",Personal,Brick building,Excellent,,,E,,,,,,,,,
711712,"CZK 55,000",50.07202,14.44518,"Francouzská, Prague - Vinohrady",1 bedroom with open-plan kitchen,101 m²,CZK 133,Furnished,4,Yes,No,No,No,No,No,No,01. 04. 2022,,,,,,,,,,,"CZK 110,000",Personal,Brick building,Excellent,District heating,Top floor,B,Overall,1 to 10 years years,Premium materials and solutions,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,F401
661029,"CZK 6,000",50.068585,14.4713735,"Vladivostocká, Prague - Vršovice",Small studio,20 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,03. 05. 2021,137,233,164,167,282,552,245,363,313,352,"CZK 9,000",,Other,Excellent,District heating,Middle floor,D,,,Standard materials and solutions,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 04. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,"CZK 35,000",Personal,Brick building,Excellent,District heating,,A,,,,,,,,,
177743,"CZK 15,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,55 m²,"CZK 3,900",Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,572,936,718,782,252,650,624,730,449,360,"CZK 20,000",Personal,Brick building,Excellent,Central heating,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
713095,"CZK 11,500",50.02428,14.51511,"Ke Kateřinkám, Prague - Chodov",Studio,42 m²,"CZK 3,900",Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,14,969,166,"1,452",268,216,136,524,"1,472",265,"CZK 20,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
712448,"CZK 16,000",50.04115,14.56562,"Janovská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 07. 2022,176,602,276,414,330,131,264,273,997,316,,Personal,Prefab concrete building,Good,,,G,,,,,,,,,
587162,"CZK 14,000",50.043447,14.454778,"Pelhřimovská, Prague - Michle",Studio,57 m²,CZK 600,Partially furnished,5,No,Yes,No,No,No,No,No,01. 05. 2022,183,789,420,473,89,245,193,614,700,165,"CZK 14,000",Personal,Brick building,Excellent,Other,,D,,,,,,,,,
584586,"CZK 28,000",50.105532,14.392401,"Nikoly Tesly, Prague - Dejvice",2 bedroom,92 m²,"CZK 2,000",Furnished,4,Yes,No,No,No,No,Yes,No,01. 07. 2022,239,994,265,389,186,190,442,489,776,345,"CZK 30,000",Personal,Brick building,Excellent,Central heating,Middle floor,G,Overall,1 to 10 years years,Standard materials and solutions,,,,,,
616335,"CZK 47,000",50.104941,14.371193,Prague - Dejvice,4 bedroom,150 m²,"CZK 7,000",Partially furnished,1,Yes,Yes,No,No,No,No,No,01. 05. 2022,182,"1,435",159,"1,072",168,149,446,579,420,195,"CZK 50,000",Personal,Brick building,Excellent,Gas boiler,Raised ground floor,A,Overall,,Premium materials and solutions,150 m²,,,,,
712211,"CZK 23,000",50.07286,14.43954,"Záhřebská, Prague - Vinohrady",2 bedroom,58 m²,CZK 550,Partially furnished,6,Yes,Yes,No,No,No,No,No,01. 05. 2022,201,358,94,578,109,482,159,401,728,541,"CZK 22,000",Personal,Brick building,Excellent,Gas boiler,,G,,,,,,,,,
551494,"CZK 13,000",50.1333894,14.3750452,"Vysokoškolská, Prague - Suchdol",1 bedroom,40 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,10. 03. 2019,185,587,183,222,120,568,"1,096",577,603,211,"CZK 16,000",Personal,Brick building,Excellent,Other,Attic,C,Interior,,Standard materials and solutions,,,,,,
518153,"CZK 12,000",50.1193528,14.4614637,Prague - Libeň,2 bedroom,53 m²,CZK 800,Unfurnished,-1,No,No,No,No,No,No,No,01. 06. 2022,139,159,174,608,272,210,849,528,"1,037",595,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
213488,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,227,598,447,816,474,336,342,438,"1,207",51,"CZK 20,000",Other,Prefab concrete building,,District heating,Raised ground floor,,Overall,10 to 30 years years,Premium materials and solutions,,,,,,
328663,"CZK 14,000",50.071252,14.464839,"Na Míčánkách, Prague - Vršovice",1 bedroom,42 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,2,708,126,624,266,585,373,276,760,245,"CZK 14,000",Personal,Brick building,,Electric boiler,,,Interior,,,,,,,,
184951,"CZK 23,000",50.0416085,14.4283705,"U družstva Práce, Prague - Braník",3 bedroom,100 m²,"CZK 5,000",Unfurnished,2,No,No,No,Yes,No,No,No,31. 05. 2022,326,"1,141",338,980,237,"1,204",939,470,666,427,,Personal,Brick building,Good,Gas boiler,Middle floor,,,,,,,,,,
494972,"CZK 22,000",50.0886626,14.4840047,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,74 m²,"CZK 6,300",Unfurnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,389,818,431,631,145,673,498,365,363,121,,Personal,Brick building,,,,B,,,,,,,,,
354702,"CZK 16,500",50.0887467765,14.4096580943,"U lužického semináře, Prague - Malá Strana",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Partially furnished,2,No,Yes,No,No,No,No,No,01. 06. 2022,307,449,122,428,10,727,485,332,967,185,"CZK 35,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,G,Overall,,Standard materials and solutions,,,,,,
