Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Cellar,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Reconstruction,Heating,Parking,Balcony,Terrace,New-build,Enclosed balcony,Designe,Garage,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 4,300","CZK 1,500","CZK 5,800",353788,3+1,6/27/2022,1,Brick,,9 m²,Fully furnished,,Personal,G,,,55.3,1356.22,138.56,854.13,23.68,588.74,701.49,699.55,925.31,586.32,"Klapkova, Prague - Kobylisy",50.1295899,14.455381,,,,,,,,,,,,500 m²,
"CZK 7,000","CZK 2,500","CZK 9,000",354692,Other,6/27/2022,1,Brick,,20 m²,Fully furnished,,Personal,G,,,47.34,1364.56,146.9,862.47,60.54,597.08,709.83,707.89,933.65,594.52,"Klapkova, Prague - Kobylisy",50.1295387,14.4551659,,,,,,,,,,,,,
"CZK 17,500","CZK 4,500","CZK 22,000",720712,3+kk,6/1/2022,3,Prefab concrete,,57 m²,Partly,Very good,Personal,G,1.0,,217.36,722.43,413.73,1349.43,352,524.81,396.78,976.92,519.49,49.09,Prague - Lhotka,50.02405,14.44971,,Complete,Distance,1.0,,,,1.0,,,,,
"CZK 12,500","CZK 3,000","CZK 15,500",447035,Small studio,7/11/2022,4,Brick,,31 m²,Unfurnished,,Cooperative,,,,269.87,1520.42,280.43,861.87,297.03,681.89,504.56,339.0,775.92,235.35,"Ve Struhách, Prague - Bubeneč",50.1093304,14.3994934,30 - 50 years,Complete,Electric boiler,,,1.0,,,Standard,,,,
"CZK 16,600","CZK 5,900","CZK 30,000",586877,3+1,7/1/2022,3,Prefab concrete,,66 m²,Partly,Very good,Personal,B,1.0,1.0,414.91,1288.61,395.61,1537.27,715.07,717.06,779.41,1389.08,546.92,659.4,"Na Vinobraní, Prague - Záběhlice",50.057107,14.486841,,Bathroom unit,Central,,,,,1.0,,,,,
"CZK 25,000","CZK 5,000","CZK 50,000",718671,2+kk,6/1/2022,6,Brick,,55 m²,Partly,New-build,Personal,B,,1.0,69.81,683.51,191.83,495.88,59.62,443.09,652.48,940.02,319.58,294.49,"Jankovcova, Prague - Holešovice",50.1054125,14.4558379,,,Central,,1.0,,1.0,,Standard,1.0,,,
"CZK 17,500","CZK 4,750","CZK 20,000",722865,2 bedroom,7/1/2022,2,Brick,,53 m²,Partly,Good,,G,1.0,,127.87,120.65,228.58,251.83,244.42,210.31,257.42,608.9,211.81,475.79,Prague - Břevnov,50.08472,14.36321,,,Central,,,,,,Standard,,,,
"CZK 15,000","CZK 1,000","CZK 30,000",723569,2+kk,8/15/2022,5,Brick,,46 m²,Partly,Very good,,G,1.0,1.0,301.04,577.84,314.87,328.54,262.78,263.1,893.12,734.26,88.14,166.47,"Na Harfě, Prague - Vysočany",50.1031249,14.50224785,,,,,,,,,,,,,
"CZK 25,000","CZK 4,962","CZK 35,000",719684,4+kk,9/9/2022,2,Brick,,78 m²,Partly,Very good,Personal,D,1.0,1.0,160.89,258.92,368.25,304.7,258.92,1609.52,460.54,731.21,1317.5,475.65,"Bělčická, Prague - Záběhlice",50.04671,14.48928,10 to 30 years,Complete,Other,,,,,1.0,,,,,
"CZK 32,000","CZK 4,604","CZK 64,000",670095,3+1,8/1/2022,3,Brick,,88 m²,Unfurnished,Very good,Personal,A,1.0,1.0,326.83,559.26,229.76,287.65,32.07,621.57,339.36,1277.0,241.42,262.56,"Nad Královskou oborou, Prague - Bubeneč",50.1030121,14.4187433,,,,,,,,,,,,,
"CZK 7,000","CZK 2,000","CZK 9,000",596545,Small studio,7/1/2022,1,Brick,,25 m²,Fully furnished,Good,Personal,C,1.0,,314.02,1464.02,1896.98,1990.75,440.5,1913.46,877.04,2495.74,2567.59,472.78,"Savojská, Prague - Koloděje",50.063937,14.646024,,,Gas boiler,1.0,,,,,Standard,,,,
"CZK 14,000","CZK 4,000","CZK 40,000",567349,2+kk,8/1/2022,12,Prefab concrete,,43 m²,Partly,Very good,Personal,B,1.0,1.0,78.84,1013.3,248.61,259.08,505.61,251.41,586.22,52.14,507.67,32.75,"Kettnerova, Prague - Stodůlky",50.0467139,14.3215573,,Complete,Central,,,,,,,,,,
"CZK 16,990","CZK 3,135","CZK 20,125",723551,3+kk,7/8/2022,5,Prefab concrete,"CZK 20,125",67 m²,Fully furnished,Good,Personal,D,,1.0,264.17,762.92,576.35,1141.36,376.36,686.16,97.2,193.97,330.84,59.75,"Kukelská, Prague - Hloubětín",50.10467333333,14.55090638888,,,,,1.0,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 23,000",723539,2+kk,9/1/2022,2,Brick,,72 m²,Fully furnished,Very good,,C,,,361.76,818.92,370.6,816.22,547.65,652.53,802.21,357.69,683.47,463.74,Prague - Hlubočepy,50.02861,14.37722,,,,1.0,1.0,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 25,000",552817,4+kk,9/1/2022,2,Prefab concrete,,77 m²,Partly,Very good,Personal,G,,1.0,210.74,730.75,374.05,563.73,346.21,618.8,388.89,208.71,659.98,54.16,Prague - Žižkov,50.087438,14.47381,,Exterior,Distance,1.0,,,,1.0,Standard,,,,
"CZK 19,000","CZK 2,000","CZK 30,000",610913,Studio,8/1/2022,1,Brick,,35 m²,Fully furnished,Very good,Personal,A,,1.0,545.56,394.85,29.19,488.87,17.93,62.31,291.93,301.78,621.78,393.5,"Kubelíkova, Prague - Žižkov",50.081857,14.447011,Up to 10 years,Complete,Electric boiler,,,,,,Luxurious,,,,
"CZK 21,517","CZK 2,500","CZK 25,567",723047,2+kk,6/14/2022,1,Other,"CZK 3,187",60 m²,,Good,Personal,,,,86.85,190.61,148.3,2497.43,732.88,295.39,1765.48,384.53,740.32,168.63,"Hořínecká, Prague - Ďáblice",50.1443832,14.4850105,,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 50,000",722786,3+1,7/1/2022,9,Prefab concrete,,72 m²,Partly,Very good,,G,1.0,1.0,502.28,1145.66,191.28,1675.73,196.3,703.67,615.35,240.74,554.68,47.61,Prague - Háje,50.03866,14.51428,,,,,,,,1.0,,,,,
"CZK 33,000","CZK 5,500","CZK 66,000",719488,4+1,6/1/2022,2,Brick,,95 m²,Partly,Very good,Personal,G,,,133.04,483.89,56.62,114.47,43.03,194.66,258.1,595.3,582.32,538.59,"Vodičkova, Prague - Nové Město",50.078353473259,14.421772050418,,,,,,,,,,,,,
"CZK 11,900","CZK 3,850","CZK 25,000",100882,Studio,7/11/2022,2,Brick,,27 m²,Partly,,Personal,,,,286.14,502.11,145.56,316.52,86.9,298.73,164.33,370.74,733.35,330.31,"Klimentská, Prague - Nové Město",50.0924491,14.4347928,,,,,,,,,,,,,
"CZK 15,500",CZK 800,"CZK 22,000",512858,2 bedroom,7/10/2022,1,Brick,,56 m²,Partly,,Personal,G,,1.0,295.71,485.94,173.5,324.82,82.85,336.11,275.34,322.04,342.03,295.64,"Letohradská, Prague - Holešovice",50.0982368,14.4271526,,,,,,,,,,,,,
"CZK 10,500","CZK 2,500","CZK 10,000",388722,1 bedroom,7/1/2022,1,Brick,,33 m²,Partly,Very good,Personal,,,,78.86,2474.67,161.53,2569.43,99.13,2232.85,1761.37,2238.52,1288.77,331.66,"Na Šabatce, Prague - Komořany",49.9893399,14.4082548,,Complete,,,,,,,Standard,,,,
"CZK 28,500","CZK 4,000","CZK 30,000",663082,3+kk,7/1/2022,6,Brick,,85 m²,Fully furnished,Very good,Personal,B,,1.0,401.81,486.8,416.01,949.76,311.07,434.51,822.24,254.35,465.37,503.8,"Na Plzeňce, Prague - Smíchov",50.06501,14.40972,,,,,,,,,,,,,
"CZK 11,669","CZK 2,020","CZK 20,000",722329,Studio,7/11/2022,2,Other,,25 m²,Partly,Good,,G,,,177.29,852.7,157.08,599.15,102.52,459.52,448.67,334.63,338.73,234.19,Prague - Žižkov,50.09293,14.48177,,,Electric boiler,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 18,000",723435,2+kk,6/23/2022,1,Low-energy,,68 m²,Partly,New-build,Personal,B,,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,Up to 10 years,,Electric boiler,1.0,,,1.0,,Standard,,,,
"CZK 18,990","CZK 3,084","CZK 22,073",723434,3+kk,7/7/2022,3,Prefab concrete,"CZK 22,073",63 m²,Unfurnished,Good,Personal,G,,1.0,201.25,894.88,296.37,993.65,208.05,871.69,345.75,179.86,1228.62,114.29,"Šimůnkova, Prague - Kobylisy",50.13441861111,14.47227972222,,,,,,,,,,,,,
"CZK 14,000","CZK 2,000","CZK 40,000",723422,Studio,10/1/2022,1,Prefab concrete,,27 m²,Unfurnished,New-build,,G,,,287.1,1725.48,900.29,1496.48,267.21,1144.13,591.93,1205.27,1540.44,400.91,Prague - Modřany,50.01155,14.40082,,,,,1.0,,,,,,,,
"CZK 17,500","CZK 4,000","CZK 35,000",723355,2+kk,7/1/2022,3,Other,,55 m²,Unfurnished,Very good,Personal,C,1.0,1.0,448.02,1266.67,739.26,3876.55,428.89,715.97,1073.48,3299.2,1230.88,419.97,Prague - Dolní Měcholupy,50.06719,14.5541,,,Central,1.0,1.0,,,,,1.0,,,
"CZK 18,000",CZK 700,"CZK 18,700",723418,2+kk,8/1/2022,1,Brick,,40 m²,Fully furnished,Very good,,G,,,77.99,367.92,160.35,400.17,130.66,370.39,117.86,104.75,633.03,662.77,Prague - Vinohrady,50.07515,14.43983,,,,,,,,,,,,,
"CZK 27,500","CZK 7,500","CZK 50,000",722751,3+kk,1/1/2023,5,Brick,,75 m²,Fully furnished,Very good,,G,1.0,1.0,307.01,958.22,236.72,584.41,384,597.44,367.73,723.27,941.0,451.05,Prague - Vysočany,50.10394,14.50117,,,,1.0,1.0,1.0,,,,1.0,,,
"CZK 19,700","CZK 4,100","CZK 24,000",654108,3+1,3/11/2021,4,Prefab concrete,,80 m²,Fully furnished,Very good,Personal,B,1.0,1.0,81.33,671.96,567.23,646.87,590.38,337.11,304.54,193.28,922.85,105.15,"Skuteckého, Prague - Řepy",50.06859,14.31168,,,,,1.0,,,,,1.0,,,
"CZK 12,800","CZK 3,200",CZK 2,250756,1 bedroom,7/1/2022,5,Prefab concrete,,37 m²,Fully furnished,Very good,Personal,C,1.0,1.0,231.41,480.28,244.13,442.94,224.73,784.92,586.93,165.69,256.05,645.36,"Tádžická, Prague - Vršovice",50.0677382,14.4648094,,,Distance,,,,,1.0,,,,,
"CZK 20,000","CZK 3,000","CZK 15,000",723388,Studio,8/1/2022,2,Prefab concrete,,45 m²,Fully furnished,Very good,,C,1.0,1.0,277.67,953.71,208.09,234.94,221.54,251.55,405.74,527.02,334.16,581.79,Prague - Vyšehrad,50.06554,14.42231,,,,1.0,,,1.0,,,1.0,,,
"CZK 22,000","CZK 5,000","CZK 44,000",723383,3+1,8/1/2022,5,Brick,,80 m²,Partly,Very good,,D,1.0,1.0,93.57,149.51,75.29,588.81,70.88,200.05,191.27,191.27,253.04,143.65,Prague - Vršovice,50.0702,14.4774,,,Central,1.0,,,,,,,,,
"CZK 12,000","CZK 4,000","CZK 15,000",723381,1 bedroom,6/23/2022,3,Brick,,46 m²,Partly,Good,,G,,,799.73,1253.97,951.75,1258.99,891.21,1191.31,1040.85,1013.14,1161.77,727.28,"Jihlavská, Prague - Michle",50.0447595,14.451753,,,,,,,,,,,,,
"CZK 8,000","CZK 2,000","CZK 11,000",497695,Small studio,8/1/2022,4,Brick,,20 m²,Partly,,Personal,B,1.0,1.0,169.5,782.89,497.35,473.47,144.51,231.57,276.21,607.04,693.03,151.71,Prague - Michle,50.0434577,14.455405,,,Central,,,,,,Standard,,,,
"CZK 13,000","CZK 4,500","CZK 30,000",723304,Studio,7/4/2022,5,Brick,,45 m²,Fully furnished,Good,Personal,G,,,185.71,419.21,30.18,416.51,289.54,281.44,691.64,335.13,885.21,134.88,Prague - Hlubočepy,50.0316,14.37526,10 to 30 years,,,,,,,,Standard,,,,
"CZK 20,000","CZK 3,000","CZK 40,000",723344,4+1,6/23/2022,6,Prefab concrete,,80 m²,Unfurnished,Very good,Personal,C,1.0,1.0,435.9,124.78,52.28,214.22,204.62,573.29,269.2,222.8,1242.94,212.0,Prague - Prosek,50.12318,14.49913,,,,1.0,,,,1.0,,,,,
"CZK 16,000","CZK 5,000","CZK 24,000",723341,3+1,6/27/2022,1,Brick,,73 m²,Unfurnished,Very good,,G,,,162.88,419.7,160.69,95.05,155.11,207.42,102.01,666.55,354.92,81.81,Prague - Strašnice,50.07475,14.4886,,,,,,,,,,,,,
"CZK 13,500","CZK 3,400","CZK 16,900",719771,2+kk,7/15/2022,1,Other,,34 m²,Fully furnished,New-build,Personal,G,,,308.29,1328.5,473.88,919.99,540.98,808.71,615.2,658.1,1775.13,336.45,"Šedova, Prague - Černý Most",50.1024,14.57373,,,Distance,,,,1.0,,,,,,
"CZK 19,000","CZK 3,000","CZK 38,000",629667,2+kk,8/1/2022,3,Brick,,55 m²,Fully furnished,Very good,Other,G,,1.0,231.1,738.33,118.55,132.68,0.26,86.76,210.95,554.83,228.97,286.92,"Národní, Prague - Staré Město",50.082971,14.420937,,,Other,,,,,,,,,,
"CZK 7,500","CZK 2,000","CZK 28,500",723305,1 bedroom,7/1/2022,3,Other,,30 m²,Unfurnished,Good,,G,,1.0,193.48,281.61,2.72,466.74,12.56,109.77,142.45,151.17,527.68,192.34,Prague - Karlín,50.09157,14.44626,,,Central,,,,,,,,,,
"CZK 17,000","CZK 6,500","CZK 34,000",723297,3+kk,7/1/2022,5,Prefab concrete,,65 m²,Unfurnished,Very good,,G,1.0,1.0,105.57,1146.59,263.16,1596.96,357.21,298.41,209.63,613.26,1641.8,262.0,Prague - Chodov,50.02396,14.51371,,,,,1.0,,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",566827,2+kk,7/1/2022,1,Brick,,55 m²,Fully furnished,Very good,Personal,C,,,304.84,1462.3,1926.3,1990.69,402.91,2080.13,860.62,1743.03,2661.13,1987.19,Prague - Koloděje,50.0639387,14.6460319,10 to 30 years,,Gas boiler,,,,,,Standard,,,,
"CZK 7,000","CZK 2,000","CZK 9,000",723282,3+1,6/22/2022,2,Prefab concrete,,75 m²,Fully furnished,Good,,B,,,250.12,935.7,46.38,1256.14,754.19,616.1,246.84,248.81,1292.31,343.74,Prague - Černý Most,50.10301,14.56813,,,,,1.0,,,,,,,,
"CZK 16,000","CZK 1,200","CZK 17,000",723281,1 bedroom,6/22/2022,1,Brick,,33 m²,Fully furnished,Very good,,G,,,185.63,391.01,54.66,711.77,110.75,699.3,282.79,302.55,376.26,210.5,Prague - Vinohrady,50.0722,14.44369,,,,,,1.0,,,,,,,
"CZK 11,500","CZK 2,000","CZK 13,500",723274,Studio,6/22/2022,6,Brick,,27 m²,Partly,Good,,G,,1.0,91.54,309.61,177.01,375.0,243.68,309.63,112.37,362.43,156.97,106.68,Prague - Vinohrady,50.07754,14.466,,,,,,,,,,,,,
"CZK 11,000","CZK 4,300","CZK 22,000",723270,Studio,6/22/2022,2,Prefab concrete,,40 m²,Fully furnished,Very good,Personal,C,,1.0,667.09,864.94,824.28,1204.56,707.71,776.14,727.6,500.23,565.1,32.7,Prague - Bohnice,50.13021,14.44148,30 - 50 years,Bathroom unit,Central,,,,,1.0,Standard,,,,
"CZK 8,500","CZK 1,500","CZK 10,000",411850,Small studio,6/25/2022,1,Brick,,35 m²,Fully furnished,Very good,Personal,,,,152.19,749.96,437.46,443.94,292.14,228.66,353.32,265.53,387.98,327.26,"Kryštofova, Prague - Háje",50.0349825,14.5274258,Up to 10 years,,Central,1.0,,1.0,,,Standard,,,,
"CZK 15,000","CZK 2,500","CZK 30,000",723260,2+kk,6/23/2022,1,Brick,,54 m²,Partly,Very good,,B,,,22.47,726.55,218.31,510.55,462.57,180.23,474.11,358.55,530.47,324.66,Prague - Strašnice,50.08024,14.48898,,,,,1.0,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 34,000",723259,2 bedroom,6/22/2022,1,Brick,,69 m²,Partly,Very good,,G,,1.0,216.68,412.15,123.75,188.73,142.03,186.65,234.29,113.99,367.44,125.06,Prague - Vršovice,50.06974,14.45502,,Interior,,,,,,,,,,,
"CZK 17,000",CZK 0,"CZK 17,000",264497,2+kk,7/10/2022,7,Prefab concrete,,40 m²,Fully furnished,,Personal,,,,84.39,1272.0,252.94,1635.35,89.66,735.82,819.8,1151.62,536.65,357.7,"Štúrova, Prague - Krč",50.0293334,14.4502159,,,,,,,,,,,,,
"CZK 14,500","CZK 3,500","CZK 29,000",723222,2+kk,6/22/2022,3,Prefab concrete,,43 m²,Partly,Very good,,,1.0,1.0,285.52,398.33,200.74,458.23,180.94,499.42,360.57,341.3,432.21,199.35,Prague - Háje,50.03352,14.53417,,Interior,,,,,,1.0,Standard,,,,
"CZK 25,000","CZK 3,500","CZK 42,000",657874,2+kk,8/1/2022,5,Prefab concrete,,56 m²,Fully furnished,New-build,Personal,B,1.0,1.0,222.12,527.03,202.57,185.45,134.21,339.66,793.11,952.41,495.55,310.52,"U Mlýnského kanálu, Prague - Karlín",50.09558465,14.451427131585,Up to 10 years,,,1.0,1.0,1.0,1.0,1.0,Luxurious,1.0,,,
"CZK 23,500","CZK 4,500","CZK 56,000",723254,2 bedroom,6/22/2022,1,Brick,,80 m²,Partly,Very good,,G,,,379.01,2220.23,439.08,1703.58,367.87,1663.38,2056.56,2989.86,401.69,189.22,Prague - Hostavice,50.08462,14.55603,,,,1.0,1.0,1.0,,,,,,,
"CZK 22,843","CZK 1,890","CZK 24,733",714370,2 bedroom,5/1/2022,3,Brick,,86 m²,Partly,Very good,Personal,G,,,238.85,292.35,136.46,204.76,89,33.16,318.53,1667.21,131.82,480.09,"Veletržní, Prague - Bubeneč",50.10098,14.42605,,,,,,,,,,,,,
"CZK 15,300","CZK 3,400","CZK 45,900",312370,2+kk,8/1/2022,12,Brick,,48 m²,Partly,Very good,Personal,C,1.0,1.0,188.97,238.63,233.21,173.46,173.49,260.21,605.12,794.94,1356.8,300.58,"Hnězdenská, Prague - Troja",50.1269493,14.4184301,10 to 30 years,,Central,,,,,1.0,Standard,1.0,,,
"CZK 11,000","CZK 6,000","CZK 17,000",562554,2+kk,7/1/2022,2,Brick,,37 m²,Partly,Very good,Personal,,,,107.5,1431.59,451.43,1373.19,489.44,915.36,1034.13,1018.0,501.73,449.7,"Záběhlická, Prague - Záběhlice",50.0558251,14.4824588,,,,,,,,,,,,,
"CZK 18,000","CZK 5,700","CZK 24,000",615342,2+kk,8/1/2022,2,Low-energy,,71 m²,Fully furnished,New-build,Personal,B,1.0,1.0,181.59,1973.83,1615.54,2129.12,1613.15,1989.42,2162.3,2177.63,1792.53,950.08,"Pýchavková, Prague - Pitkovice",50.017325,14.583,,,,,1.0,,1.0,,,1.0,,,
"CZK 14,990","CZK 2,845","CZK 17,835",715522,2+kk,7/7/2022,5,Brick,"CZK 17,835",46 m²,Partly,Good,Personal,G,1.0,,156.16,881.52,124,472.44,187.57,153.98,741.1,185.33,310.22,109.56,"Hollarovo náměstí, Prague - Vinohrady",50.07701277777,14.47691861111,,,,,,,,,,,,,
"CZK 9,490","CZK 2,874","CZK 12,364",715514,Studio,7/8/2022,5,Brick,"CZK 12,364",29 m²,Fully furnished,Good,Personal,D,1.0,1.0,64.71,536.02,126.98,371.67,178.33,574.04,235.2,313.92,719.78,100.48,"28. pluku, Prague - Vršovice",50.07209666666,14.46993805555,,,,,,,,,,,,,
"CZK 8,000",CZK 1,"CZK 8,000",707888,3+1,2/22/2022,,Prefab concrete,,76 m²,Partly,Very good,Personal,G,,,320.48,356.24,809.46,838.12,373.66,335.37,622.04,837.26,884.04,166.21,"Ostravská, Prague - Letňany",50.13954,14.51638,10 to 30 years,,Distance,,1.0,,,,Standard,,,,
"CZK 16,900","CZK 3,100","CZK 25,000",711070,2+kk,7/4/2022,2,Brick,,59 m²,Partly,Very good,Personal,C,,1.0,173.19,279.53,179.92,80.58,166.73,276.63,66.64,681.15,457.79,107.55,Prague - Podolí,50.0573177,14.4207856,,,,,1.0,,,,,,,,
"CZK 8,500","CZK 1,000","CZK 9,500",681764,2+kk,9/15/2022,3,Brick,,38 m²,Partly,Good,Personal,C,,,228.12,439.07,185.87,336.08,214.95,168.67,279.61,329.37,210.02,403.8,"Sámova, Prague - Vršovice",50.06698,14.45126,,,,,,,,,,,,,
"CZK 15,000","CZK 5,600","CZK 40,000",723196,2 bedroom,8/1/2022,2,Prefab concrete,,52 m²,Partly,Good,Cooperative,D,1.0,,242.1,480.56,145.51,574.89,314.37,528.6,487.61,208.71,685.48,153.37,Prague - Strašnice,50.07784,14.49749,,,Central,,,,,,,,,,
"CZK 15,900","CZK 5,000","CZK 20,000",723182,1 bedroom,7/1/2022,3,Brick,,45 m²,Fully furnished,Very good,,G,,1.0,73.21,461.81,60.53,474.5,205.43,329.75,258.76,811.49,205.07,186.61,Prague - Holešovice,50.10745,14.44647,,,,1.0,,,,,,,,,
"CZK 15,400",CZK 800,"CZK 30,800",518150,3+kk,7/1/2022,1,Brick,,62 m²,Unfurnished,,Personal,,,,139.12,159.39,174.39,608.18,271.85,210.26,849.46,528.11,1036.51,594.63,"Zenklova, Prague - Libeň",50.1193528,14.4614637,,,,,,,,,,,,,
"CZK 13,900","CZK 2,700","CZK 20,000",639682,Small studio,6/30/2022,2,Brick,,27 m²,Fully furnished,Very good,Personal,B,,1.0,249.79,1710.44,113.54,1401.24,395.2,1033.68,1070.59,905.99,153.33,208.83,"U Pekařky, Prague - Libeň",50.114484,14.479922,Up to 10 years,Complete,Gas boiler,1.0,1.0,1.0,,,,1.0,,,
"CZK 16,000","CZK 5,000","CZK 30,000",718623,2+kk,5/16/2022,3,Brick,,55 m²,Partly,Very good,Personal,G,1.0,1.0,135.88,891.27,77.61,297.82,148.63,792.53,207.17,379.55,680.37,245.38,"Jivenská, Prague - Michle",50.05986,14.45105,30 - 50 years,,Central,1.0,,,,,Standard,,,,
"CZK 12,000","CZK 5,500","CZK 12,000",723148,Studio,7/4/2022,1,Brick,,32 m²,Fully furnished,Good,Personal,G,,,213.45,1331.47,224.54,775.33,147.32,174.01,251.18,432.23,804.34,252.88,Prague - Dejvice,50.10596,14.38753,,,,,1.0,,,,,,,,
"CZK 8,000","CZK 1,090","CZK 16,000",723158,Studio,6/28/2022,1,Brick,,28 m²,Unfurnished,Very good,,G,,,208.78,524.29,249.55,213.33,107.26,252.03,127.62,357.73,217.18,560.24,Prague - Vinohrady,50.07805,14.44072,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 32,000",433678,2+kk,8/1/2022,3,Brick,,55 m²,Fully furnished,Very good,Cooperative,,1.0,1.0,182.02,841.06,184.83,707.65,201.23,705.57,506.16,404.59,622.28,143.63,"Bulharská, Prague - Vršovice",50.0718972,14.4633074,,Interior,,,,,,1.0,Standard,,,,
"CZK 21,500","CZK 5,500","CZK 25,000",536912,2+kk,12/31/2021,2,Brick,,70 m²,Fully furnished,,Personal,,1.0,1.0,155.94,1302.44,579.47,1187.86,705.22,968.67,1133.16,782.5,690.37,360.76,Prague - Strašnice,50.0848545,14.483906,Up to 10 years,,,1.0,1.0,,1.0,,Luxurious,1.0,,,
"CZK 22,000","CZK 3,000","CZK 25,000",563484,2+kk,7/1/2022,8,Other,,55 m²,Fully furnished,Very good,Personal,C,,1.0,434.12,1300.89,592.53,1087.78,581.05,1255.04,904.9,432.4,1314.23,684.58,"Černochova, Prague - Košíře",50.0627301,14.3794721,10 to 30 years,,Central,,,1.0,1.0,,Standard,,,,
"CZK 18,203","CZK 2,297","CZK 41,000",618472,2+kk,9/1/2022,2,Brick,,52 m²,Partly,Very good,Personal,E,,1.0,264.99,377.5,251.5,842.07,312.38,129.88,459.27,482.27,500.31,291.41,"V Olšinách, Prague - Strašnice",50.070808,14.481175,,Complete,Distance,,1.0,,,,Standard,,,,
"CZK 20,000","CZK 4,000",CZK 1,719872,2+kk,6/1/2022,5,Other,,56 m²,Fully furnished,New-build,Personal,G,,1.0,638.17,1332.4,475.67,3919.9,394.79,654.64,1156.43,3342.61,1296.61,454.54,"Honzíkova, Prague - Dolní Měcholupy",50.06755,14.55466,Up to 10 years,,Central,1.0,,1.0,1.0,,,1.0,,,
"CZK 17,500","CZK 2,048","CZK 35,000",723123,Studio,6/30/2022,6,Low-energy,,38 m²,Partly,New-build,,B,,1.0,109.14,420.72,13.48,160.48,20.58,227.8,517.98,1363.86,383.69,467.34,Prague - Karlín,50.09425,14.45343,,,,,,,1.0,,,,,,
"CZK 13,150",CZK 350,"CZK 27,000",603537,Studio,9/1/2022,3,Brick,,26 m²,,Good,Personal,E,,,165.93,191.97,67.38,138.04,28.04,93.77,436.85,355.78,481.44,98.47,"Slezská, Prague - Vinohrady",50.076885,14.460924,,Bathroom unit,,,,,,,Standard,,,,
"CZK 10,500","CZK 4,000","CZK 10,500",723115,Small studio,6/21/2022,5,Brick,,30 m²,Unfurnished,Very good,,G,,1.0,117.82,609.52,42.93,386.1,120.37,384.02,198.04,323.73,683.94,316.57,Prague - Vršovice,50.0717,14.45883,,,,,,,,,,,,,
"CZK 13,500","CZK 4,000","CZK 13,500",723045,2+kk,8/1/2022,2,Prefab concrete,,46 m²,Unfurnished,Very good,,C,1.0,1.0,286.64,926.64,159.76,1347.96,846.01,735.4,366.15,260.43,1233.08,316.32,Prague - Černý Most,50.10232,14.56732,,,,,,,,,,,,,
"CZK 19,000","CZK 3,300","CZK 22,300",718943,2+kk,7/1/2022,5,Brick,,45 m²,Unfurnished,New-build,Personal,A,1.0,1.0,211.22,382.42,250.45,988.82,169.89,745.11,811.3,1049.3,387.84,542.86,"Strakonická, Prague - Smíchov",50.06434,14.41028,,,,1.0,,,,,,,,,
"CZK 11,000","CZK 2,000","CZK 11,000",723099,Studio,7/1/2022,2,Brick,,25 m²,Fully furnished,New-build,,G,,,141.47,336.96,58.44,411.41,80.79,386.26,150.17,1134.52,494.23,501.83,Prague - Karlín,50.09184,14.44472,,,,,,,,,,,,,
"CZK 13,500","CZK 5,500","CZK 19,000",587681,2 bedroom,7/1/2022,5,Brick,,51 m²,Fully furnished,Good,Personal,E,,1.0,272.98,539.89,175.03,46.29,146.63,200.85,498.48,676.09,330.33,582.18,"Krakovská, Prague - Nové Město",50.079564,14.428764,30 - 50 years,,Gas boiler,,,,,,Luxurious,,,,
"CZK 28,000","CZK 2,250","CZK 35,000",632286,2 bedroom,11/13/2020,2,Brick,,99 m²,Partly,Good,Personal,G,,,472.8,591.9,370.65,837.9,398.29,798.06,458.89,380.18,619.64,679.52,"Perucká, Prague - Vinohrady",50.068862,14.438625,,,,1.0,,,,,,,,,
"CZK 11,000","CZK 2,000","CZK 15,000",723093,Small studio,6/26/2022,5,Brick,,28 m²,Unfurnished,Very good,,G,,,106.65,254.61,102.37,270.27,152.72,411.57,406.54,452.11,114.22,303.64,Prague - Libeň,50.10408,14.47984,,,,,,,,,,,,,
"CZK 22,000","CZK 2,800","CZK 20,000",718908,2 bedroom,8/1/2022,4,Brick,,72 m²,Partly,Good,Cooperative,G,1.0,,329.21,1376.46,416.11,989.03,529.71,568.17,452.54,585.97,485.17,516.5,"Komornická, Prague - Dejvice",50.1012,14.37707,Up to 10 years,Interior,Central,,,,,1.0,Standard,,,,
