Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Floor space,Fully furnished,Condition,Ownership,EPC,New-build,Enclosed balcony,Lift,Cellar,Parking,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Reconstruction,Designe,Terrace,Domácí mazlíčci vítáni,Garage,Administrative fee,Balcony,Plot type
"CZK 18,500","CZK 3,500","CZK 50,000",568046,2+kk,8/1/2019,2,Brick,,50 m²,Partly,,Personal,,,,,,,115.31,41.79,81.3,214.82,175.84,170.31,293.77,664.87,602.76,201.56,"Vodárenská, Prague - Podolí",50.0585362,14.4205989,,,,,,,,,
"CZK 17,000","CZK 3,253","CZK 34,000",730003,3+kk,8/15/2022,13,Prefab concrete,,48 m²,Partly,Very good,,C,,1.0,1.0,1.0,1.0,90.35,334.37,180.12,161.08,60.98,190.91,204.53,131.75,1042.05,295.0,Prague - Vokovice,50.0981,14.35827,,,,,,,,,
"CZK 15,500","CZK 3,000","CZK 30,000",660950,Studio,10/1/2022,1,Brick,,37 m²,Fully furnished,Very good,Personal,D,,,1.0,1.0,1.0,58.78,415.44,123.63,280.09,0.14,348.3,97.19,129.32,470.2,310.79,"Soukenická, Prague - Nové Město",50.09157,14.43123,Distance,Interior,Standard,,,,,,
"CZK 8,000",CZK 600,"CZK 7,999",729995,Other,8/15/2022,,Brick,,20 m²,Partly,Good,,G,,,,,,88.55,218.51,87.34,265.33,101.22,363.34,431.17,555.65,409.01,250.43,Prague - Vršovice,50.067,14.4571,Electric boiler,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 20,000",697632,2 bedroom,9/1/2022,2,Brick,,50 m²,Partly,Very good,Personal,G,,1.0,1.0,1.0,,202.75,626.69,131.47,235.42,366.83,797.87,96.63,608.21,504.06,68.68,"náměstí Na Balabence, Prague - Libeň",50.10566,14.48235,Electric boiler,Complete,Standard,,,,,,
"CZK 17,900","CZK 3,000","CZK 35,800",255108,2+kk,10/1/2022,2,Brick,Up to 10 years,55 m²,Partly,New-build,Personal,,1.0,1.0,1.0,1.0,1.0,232.03,881.46,24.72,712.58,417.16,837.22,211.45,2077.16,1086.46,149.0,"Sazovická, Prague - Zličín",50.0577682148,14.2825120987,Central,,Luxurious,,,1.0,,,
"CZK 14,000","CZK 2,880","CZK 28,000",729823,1 bedroom,8/14/2022,1,Brick,,32 m²,Partly,Very good,,G,,,,,1.0,1183.93,1684.93,1612.87,2153.03,1884.46,1989.34,1758.52,1694.5,1317.94,184.88,Prague - Malá Chuchle,50.02254,14.3885,,,,1.0,,,,,
"CZK 14,000","CZK 3,500","CZK 20,000",685886,2+kk,10/1/2022,6,Prefab concrete,,45 m²,Partly,Very good,Cooperative,G,,,,1.0,,197.45,440.22,120.51,932.98,220.12,436.92,166.15,398.05,246.08,109.28,"Borovanského, Prague - Stodůlky",50.03862,14.34002,,,,,,,,,
"CZK 18,000","CZK 4,000","CZK 25,000",422289,3+kk,9/1/2022,1,Prefab concrete,,62 m²,Partly,Very good,Cooperative,,,1.0,,,,349.4,572.95,463.03,504.55,608.98,829.85,376.29,223.35,863.97,146.24,"Borošova, Prague - Háje",50.0303216,14.5380942,Central,Interior,Standard,,,,,,
"CZK 16,240","CZK 4,760","CZK 21,000",598253,3+kk,9/1/2022,2,Brick,,62 m²,Fully furnished,Good,Cooperative,E,,,,1.0,,43.9,1481.21,321.11,1214.55,271.5,1639.89,581.9,182.8,842.09,733.21,"Jeremenkova, Prague - Podolí",50.045654,14.419161,,,,,,,,1.0,
"CZK 25,500","CZK 4,200","CZK 51,000",656580,3+kk,10/15/2022,3,Brick,,79 m²,Partly,Very good,Personal,G,,,1.0,1.0,,165.26,428.49,81.56,324.24,167.43,267.04,108.89,330.95,485.95,263.54,Prague - Žižkov,50.0827042,14.455385,,,,,,,,,
"CZK 12,000","CZK 3,000","CZK 23,000",666043,Studio,9/1/2022,8,Prefab concrete,,29 m²,Partly,Very good,Personal,D,,,1.0,,1.0,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,Electric boiler,Bathroom unit,Standard,,,,,,
"CZK 12,500","CZK 1,500","CZK 20,000",729925,Studio,10/1/2022,5,Other,,22 m²,Partly,Very good,,C,,,,,,121.93,541.11,118.49,181.69,179.17,561.9,303.13,231.52,434.09,517.31,Prague - Žižkov,50.08574,14.44495,,,,,,,,1.0,
"CZK 17,500","CZK 4,000","CZK 17,500",729918,Small studio,9/1/2022,4,Low-energy,,46 m²,Partly,Very good,,B,,,1.0,1.0,,429.47,593.72,439.47,420.44,320.34,450.26,320.19,168.85,825.59,243.46,Prague - Vokovice,50.09832,14.35548,,,,,,1.0,,,
"CZK 21,900","CZK 3,783","CZK 40,000",728853,2+kk,10/1/2022,9,Brick,,65 m²,Fully furnished,New-build,,G,,,1.0,,1.0,187.61,796.91,219.72,789.56,413.49,693.0,349.3,774.1,429.2,512.14,Prague - Kamýk,50.01897,14.43788,,,,1.0,,,,,
"CZK 21,000","CZK 3,000","CZK 21,000",703730,2+kk,9/1/2022,5,Brick,10 to 30 years,47 m²,Fully furnished,Very good,Cooperative,C,,,1.0,1.0,,138.12,339.19,73.34,545.9,50.64,130.55,131.69,140.41,506.35,322.32,"Vítkova, Prague - Karlín",50.09182,14.44512,Central,Complete,Standard,,,,,1.0,
"CZK 13,600",CZK 700,"CZK 14,300",729856,2 bedroom,8/14/2022,,Brick,,54 m²,Unfurnished,Good,,E,,,,,,40.93,198.52,62.04,554.48,113.39,283.91,131.16,351.89,510.24,156.24,Prague - Smíchov,50.067,14.3991,,,,,1.0,,,,
"CZK 17,000","CZK 5,400","CZK 17,000",588609,3+1,9/1/2022,2,Brick,,82 m²,Partly,Very good,Personal,B,,,,,,106.81,1582.69,758.53,967.11,749.47,746.79,501.07,640.27,2235.23,368.23,"Ve žlíbku, Prague - Horní Počernice",50.108993,14.624449,Gas boiler,,,,,,,1.0,
"CZK 11,000","CZK 4,000","CZK 11,000",729801,Studio,10/1/2022,4,Brick,,27 m²,Partly,New-build,,A,1.0,,1.0,1.0,,338.16,922.53,683.97,787.42,808.57,379.1,480.13,748.05,1280.49,389.82,Prague - Horní Měcholupy,50.04028,14.56921,,,,,,,,1.0,
"CZK 12,000","CZK 4,000","CZK 16,000",650717,Small studio,10/1/2022,6,Brick,Up to 10 years,30 m²,Partly,Very good,Personal,B,1.0,,1.0,,,349.58,234.04,223.77,218.5,52.59,230.0,887.25,767.38,602.37,191.58,"Kamelova, Prague - Záběhlice",50.053693,14.51509,Distance,,Standard,1.0,,,,,
"CZK 13,500","CZK 2,500",CZK 0,451453,4+kk,11/1/2022,1,Brick,,25 m²,Fully furnished,,Personal,,,,1.0,,,162.87,669.15,307.6,738.52,0.72,352.26,230.38,221.64,673.67,213.34,"Pernerova, Prague - Karlín",50.0893256,14.4450233,,,,,,,,,
"CZK 17,900",CZK 0,"CZK 17,900",594058,2+kk,8/9/2022,2,Prefab concrete,,46 m²,Partly,Very good,Personal,B,,,,,,257.54,337.71,751.77,963.98,478.77,823.83,405.65,1042.81,2237.1,283.15,"K Rovinám, Prague - Jinonice",50.052495,14.365057,Central,Complete,Standard,,,,,,
"CZK 18,379","CZK 4,900","CZK 32,000",729775,2+kk,9/12/2022,6,Brick,,44 m²,Fully furnished,Very good,,G,,,1.0,1.0,,81.8,549.28,66.54,230.82,91.14,337.47,663.84,635.86,297.56,429.32,Prague - Holešovice,50.10412,14.45355,,,,1.0,,,,,
"CZK 15,000","CZK 2,500","CZK 10,000",355657,Studio,10/1/2022,6,Prefab concrete,Up to 10 years,31 m²,Fully furnished,Very good,Personal,C,1.0,,1.0,,,116.53,539.22,323.54,628.53,89.16,929.12,412.29,436.2,125.33,160.97,"Topolová, Prague - Záběhlice",50.056367,14.5081821,Electric boiler,Complete,Standard,,,,,,
"CZK 14,000","CZK 3,900","CZK 25,000",590617,2 bedroom,9/15/2022,1,Other,,56 m²,Partly,Very good,Other,E,,,1.0,1.0,,160.54,500.04,164.13,314.58,170.86,270.69,164.67,274.83,505.0,419.68,"Kolátorova, Prague - Břevnov",50.084717,14.371051,Central,,,,,,,,
"CZK 16,000","CZK 4,500","CZK 30,000",567644,2+kk,11/1/2022,2,Other,Up to 10 years,60 m²,Partly,Very good,Personal,B,1.0,,1.0,1.0,1.0,418.09,2005.45,2004.8,2524.93,2073.58,2053.8,2603.95,2619.27,1714.42,1372.64,"Lošáková, Prague - Pitkovice",50.0138924,14.5867087,,,Standard,,,,,1.0,
"CZK 10,500","CZK 2,400","CZK 12,000",698535,Studio,7/1/2022,2,Prefab concrete,,30 m²,Fully furnished,Good,Personal,G,,,1.0,,,297.87,147.25,573.29,1497.54,55.44,856.83,652.11,201.35,235.95,80.18,"Bukolská, Prague - Bohnice",50.13068,14.43328,Central,,,,,,,,
"CZK 20,000","CZK 5,500","CZK 30,000",728974,2+kk,8/7/2022,,Brick,,50 m²,Fully furnished,Very good,,G,,,,1.0,,163.17,1460.32,391.65,714.12,243.34,686.55,366.05,249.98,869.35,280.34,Prague - Bubeneč,50.10882,14.4003,,,,,,1.0,,,
"CZK 18,500","CZK 5,990","CZK 23,000",513052,3+1,9/1/2022,6,Prefab concrete,,75 m²,Fully furnished,Good,Personal,A,,,1.0,,,351.74,1212.9,293.28,850.1,350.33,207.65,366.1,626.86,1723.21,98.13,Prague - Černý Most,50.1063173,14.572282,Central,Exterior,Standard,,,,,1.0,
"CZK 21,990","CZK 3,407","CZK 25,397",729697,2+kk,9/7/2022,2,Other,,58 m²,Unfurnished,New-build,Personal,C,1.0,,1.0,1.0,1.0,356.7,653.35,563.88,2270.73,373.52,776.99,782.38,587.03,1560.51,157.37,"Hrašeho, Prague - Čimice",50.13851916666,14.42648583333,,,,,,,"CZK 25,397",1.0,
"CZK 32,000","CZK 3,000","CZK 35,000",689930,3+1,9/1/2022,2,Brick,,80 m²,Fully furnished,Very good,Personal,C,,,1.0,,,83.09,278.62,205.88,378.41,5.96,503.36,395.91,397.31,304.34,390.61,"Novákových, Prague - Libeň",50.10418,14.47862,Central,,,,,,,,
"CZK 28,500","CZK 4,900","CZK 28,500",729694,3+kk,8/12/2022,1,Brick,,76 m²,Partly,Very good,,G,,,1.0,,,83.64,611.38,81.87,629.89,10.85,661.05,486.54,529.59,401.64,426.26,Prague - Vinohrady,50.06811,14.43465,,,,,1.0,,,,
"CZK 13,900","CZK 2,000","CZK 25,000",729672,Studio,11/1/2022,3,Other,,30 m²,Partly,New-build,,C,,,1.0,,,257.29,300.15,33.66,194.47,8.77,205.24,71.99,288.83,109.46,536.46,Prague - Žižkov,50.08521,14.45006,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 40,000",9349,2+kk,9/1/2022,2,Brick,30 - 50 years,50 m²,Partly,,Personal,E,,1.0,,,,304.48,869.35,195.04,351.24,213.59,304.16,191.51,145.15,539.67,409.18,"Jeseniova, Prague - Žižkov",50.089056,14.473377,,,Standard,,,,,,
"CZK 13,500","CZK 3,000","CZK 16,500",725391,Studio,8/1/2022,2,Brick,,31 m²,Partly,New-build,,A,1.0,,1.0,,,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,,,,,,,,,
"CZK 3,000","CZK 3,000","CZK 2,000",547824,4+kk,8/13/2022,5,Brick,,6 m²,Fully furnished,Good,Personal,,,,,,,216.22,290.06,122.19,317.0,101.84,253.37,12.82,123.6,442.58,372.04,"Krásova, Prague - Žižkov",50.0837704,14.446726,,,,,,,,,
"CZK 24,000",CZK 0,"CZK 24,000",425050,2+kk,10/1/2022,6,Brick,Up to 10 years,63 m²,Fully furnished,Very good,Personal,D,1.0,,1.0,,,89.4,400.63,172.37,246.41,338.79,420.2,289.98,221.48,688.73,299.36,"Bělocerkevská, Prague - Vršovice",50.0708974,14.469628,Central,Complete,Luxurious,,,,,,
"CZK 13,000","CZK 3,000","CZK 16,000",557444,Studio,9/1/2022,6,Brick,,38 m²,Unfurnished,,Personal,C,,,,1.0,,455.34,678.21,536.04,983.13,748.64,898.39,554.93,672.94,759.65,344.43,"Padovská, Prague - Horní Měcholupy",50.0428927,14.5489151,Distance,,,,,,,1.0,
"CZK 13,000","CZK 3,000","CZK 16,000",603525,Studio,9/1/2022,2,Brick,,39 m²,Unfurnished,New-build,Personal,C,,,,1.0,,405.82,1735.36,1054.69,1829.53,829.29,1537.37,1423.47,1689.02,1379.73,841.56,"Sicherova, Prague - Kyje",50.114749,14.56658,Central,,,,,1.0,,1.0,
"CZK 25,900","CZK 4,900","CZK 30,000",729635,3+1,9/1/2022,6,Prefab concrete,,77 m²,Fully furnished,Very good,Personal,G,,1.0,1.0,,,378.13,329.47,218.08,830.86,307.8,245.23,708.3,212.6,553.81,45.31,Prague - Stodůlky,50.04532,14.31142,,,,,,,,,
"CZK 7,500","CZK 1,500","CZK 18,000",688853,Other,7/1/2022,,Brick,,31 m²,Unfurnished,Very good,Personal,G,,,,,,200.57,849.52,203.4,687.9,182.43,686.24,524.74,415.67,640.86,162.21,"Bulharská, Prague - Vršovice",50.07186,14.46305,,,,,,,,,
"CZK 22,000",CZK 0,"CZK 22,000",432247,1 bedroom,9/1/2022,2,Brick,,45 m²,Fully furnished,,Personal,,,,,,,197.76,857.82,342.23,943.3,410.97,290.24,475.46,954.62,856.38,529.02,"U Druhé baterie, Prague - Břevnov",50.0895188,14.366109,Gas boiler,,,,,,,,
"CZK 18,000","CZK 2,000","CZK 20,000",728576,2+kk,10/5/2022,5,Brick,,44 m²,Partly,Very good,Cooperative,C,,,1.0,1.0,,196.69,677.01,256.56,657.16,221.18,681.35,602.45,691.62,282.08,467.75,Prague - Žižkov,50.08773,14.48911,Central,,,,,,,,
"CZK 12,600","CZK 3,400","CZK 15,000",581251,1 bedroom,9/1/2022,1,Other,Up to 10 years,34 m²,Partly,Very good,Personal,D,,,1.0,,,44.86,901.92,164.95,688.71,116.36,1007.32,1004.72,327.25,923.08,259.94,"Peroutkova, Prague - Radlice",50.06072,14.381253,,Interior,Standard,,,,,,
"CZK 14,000","CZK 5,000","CZK 28,000",729563,Small studio,8/11/2022,5,Brick,,36 m²,Partly,Very good,,G,,,,,,101.06,946.85,286.9,249.37,174.97,548.17,204.64,301.27,575.14,230.69,Prague - Bubeneč,50.10428,14.40221,,,,1.0,,,,1.0,
"CZK 18,990","CZK 6,589","CZK 25,579",729548,4+1,9/8/2022,8,Prefab concrete,,84 m²,Unfurnished,Very good,Personal,G,,,1.0,,,273.87,940.98,374.29,874.09,464.62,193.19,470.74,576.14,1527.54,192.25,"Generála Janouška, Prague - Černý Most",50.10628638888,14.57028777777,,,,,,,"CZK 25,579",,
"CZK 13,000","CZK 1,000","CZK 20,000",453183,Small studio,8/11/2022,1,Brick,,40 m²,Partly,,Personal,,,,1.0,,,358.51,468.44,185.83,1370.23,316.32,873.49,387.74,377.64,393.31,89.6,"Nad Panenskou, Prague - Střešovice",50.0869024,14.3831463,,Complete,,,,,,,
"CZK 18,500","CZK 3,000","CZK 18,500",729534,1 bedroom,8/11/2022,1,Brick,,41 m²,Partly,Very good,,G,,,,1.0,,54.32,79.0,92.18,437.62,95.28,96.47,704.6,445.94,745.03,511.05,Prague - Libeň,50.11973,14.45931,,,,,,,,,
"CZK 23,500","CZK 3,900","CZK 35,000",569174,2+kk,10/1/2022,-1,Brick,Up to 10 years,48 m²,Fully furnished,Very good,Personal,B,,,,,,255.31,501.77,459.42,715.23,218.51,523.94,431.76,479.05,374.11,261.13,"Na Balkáně, Prague - Žižkov",50.095259,14.4941569,Other,Complete,Luxurious,1.0,,,,,
"CZK 21,000","CZK 4,500","CZK 42,000",131474,2+kk,9/1/2022,6,Brick,10 to 30 years,64 m²,Fully furnished,Very good,Personal,,,,1.0,1.0,,161.62,207.64,86.06,137.14,73.03,80.74,397.84,733.04,245.51,397.15,"Sochařská, Prague - Bubeneč",50.1008477,14.4247118,,Complete,Luxurious,,,,,1.0,
"CZK 20,000","CZK 3,700","CZK 20,000",729445,Studio,9/15/2022,4,Brick,,63 m²,Partly,Very good,Personal,G,,,,,,143.01,2079.51,127.7,1993.68,175.32,2028.08,655.97,417.65,333.48,202.09,Prague - Hlubočepy,50.04139,14.39244,,,,,,,,,
"CZK 18,500","CZK 3,000","CZK 21,000",729446,4+1,10/1/2022,5,Brick,,93 m²,Fully furnished,Very good,,G,,,1.0,1.0,,303.36,340.83,118.42,526.47,136.61,247.56,240.93,389.66,678.65,200.22,Prague - Holešovice,50.10138,14.44501,,,,,,,,1.0,
"CZK 20,800","CZK 5,200","CZK 40,000",729439,4+1,8/10/2022,,Brick,,76 m²,Fully furnished,Good,,G,,1.0,,,1.0,211.27,263.88,246.34,260.83,250.56,1450.32,152.84,325.0,1084.56,327.63,Prague - Záběhlice,50.04753,14.48528,,,,,,,,,
"CZK 22,500","CZK 4,000","CZK 50,000",728770,3+kk,11/1/2022,4,Prefab concrete,,61 m²,Fully furnished,Very good,,D,,1.0,1.0,,,414.0,826.24,265.09,764.61,549.7,474.75,212.05,211.22,373.3,256.14,Prague - Prosek,50.122,14.48876,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 30,000",729359,2 bedroom,8/24/2022,3,Brick,,56 m²,Fully furnished,Good,,G,,,,,,167.41,1047.78,104.76,345.97,70.48,160.84,111.51,523.79,247.62,232.49,Prague - Vyšehrad,50.06732,14.41801,,,,,,,,,
"CZK 17,990","CZK 4,000","CZK 22,000",729327,2+kk,9/1/2022,3,Brick,,48 m²,Fully furnished,Very good,,G,,,1.0,,,206.74,107.74,104.37,499.51,106.07,193.12,296.98,517.7,594.92,289.39,Prague - Smíchov,50.06802,14.39864,,,,,,,,,
"CZK 27,000",CZK 0,"CZK 35,000",487732,2 bedroom,9/1/2022,5,Brick,30 - 50 years,70 m²,Fully furnished,Very good,Personal,B,,,1.0,,,45.07,254.62,58.08,69.03,65.62,124.49,80.49,249.04,532.79,425.07,Prague - Nové Město,50.0907964,14.4344543,,Complete,Luxurious,,,,,1.0,
"CZK 13,000","CZK 4,500","CZK 26,000",729305,2+kk,9/1/2022,3,Brick,,41 m²,Partly,Very good,,G,,,1.0,,,195.18,503.25,129.34,3292.41,307.96,147.86,543.18,543.18,422.77,204.93,Prague - Kbely,50.13217,14.54885,,,,,,,,1.0,
"CZK 16,900","CZK 3,500","CZK 20,000",583541,2+kk,11/1/2022,2,Brick,Up to 10 years,60 m²,Fully furnished,New-build,Personal,A,,1.0,,1.0,1.0,237.23,597.82,1049.92,3136.93,107.47,3099.76,994.39,648.68,1348.4,364.51,"Kupkova, Prague - Kolovraty",50.014838,14.634532,Gas boiler,Complete,Standard,,,1.0,,1.0,
"CZK 17,000","CZK 5,500","CZK 34,000",729288,2 bedroom,8/9/2022,3,Brick,,51 m²,Partly,Very good,,G,,,1.0,,,160.15,619.99,13.81,107.23,189.78,869.86,141.78,658.77,461.72,117.96,Prague - Libeň,50.10508,14.48432,,,,,,,,,
"CZK 29,500","CZK 6,000","CZK 60,000",667774,3+kk,9/15/2022,4,Brick,,80 m²,Fully furnished,Very good,Personal,G,,,1.0,1.0,,124.75,399.53,162.94,138.76,112.43,199.74,345.58,283.25,668.96,47.04,Prague - Košíře,50.069471,14.3711023,,Complete,,,,,,,
"CZK 22,000","CZK 2,746","CZK 40,000",729276,2+kk,10/1/2022,3,Brick,,67 m²,Fully furnished,Very good,,G,,,1.0,,1.0,111.04,906.67,54.66,823.1,19.22,367.11,296.48,265.97,89.92,140.7,Prague - Břevnov,50.08491,14.37892,,,,,,,,1.0,
"CZK 18,000","CZK 5,000","CZK 46,000",728153,Studio,8/1/2022,,Brick,Up to 10 years,23 m²,Fully furnished,Very good,,G,,,,,1.0,107.77,1186.64,810.63,1121.47,,993.06,1441.45,978.22,1317.44,446.23,Prague - Troja,50.12075,14.41037,,,Standard,,,,,,
"CZK 12,500","CZK 2,600","CZK 20,000",681431,Studio,8/10/2022,2,Prefab concrete,,32 m²,Fully furnished,Very good,Personal,G,,,1.0,1.0,1.0,122.22,278.19,131.4,1134.55,462.36,377.83,198.89,256.9,609.48,148.88,"Bachova, Prague - Chodov",50.03109,14.51434,,,,,,,,,
"CZK 17,000","CZK 7,000","CZK 34,000",729238,4+kk,8/15/2022,1,Other,,103 m²,Partly,Very good,,G,,,,,,105.54,1466.78,80.01,785.33,94.48,1220.32,1335.12,169.74,2053.45,304.03,Prague - Horní Počernice,50.11811,14.63006,,,,,,,,,
"CZK 23,000","CZK 5,000",CZK 0,728741,Studio,8/25/2022,2,Other,,48 m²,Unfurnished,Very good,,G,,,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,,,,,,,,
"CZK 23,000","CZK 5,000",CZK 0,728742,Studio,8/25/2022,2,Other,,42 m²,Unfurnished,Very good,,G,,,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,Complete,,,,,,,
"CZK 30,000","CZK 5,000",CZK 0,728751,2+kk,8/25/2022,3,Other,,74 m²,Unfurnished,Very good,,G,,,,,,210.22,645.22,316.45,1402.08,31.18,947.02,298.89,390.77,199.1,345.3,Prague - Hradčany,50.08646,14.38758,,Complete,,,,,,,
"CZK 25,000","CZK 3,000","CZK 25,000",729220,2+kk,8/9/2022,2,Brick,,50 m²,Unfurnished,Very good,,G,,,1.0,,,74.47,248.04,144.44,546.23,23.58,607.43,204.39,503.62,355.73,315.68,Prague - Malá Strana,50.08164,14.40601,,,,,,,,,
"CZK 25,000","CZK 3,000","CZK 25,000",729217,2+kk,8/9/2022,2,Brick,,50 m²,Unfurnished,Very good,,G,,,1.0,,,74.47,248.04,144.44,546.23,23.58,607.43,204.39,503.62,355.73,315.68,Prague - Malá Strana,50.08164,14.40601,,,,,,,,,
"CZK 11,500","CZK 3,100","CZK 23,000",729209,Studio,8/22/2022,3,Low-energy,,23 m²,Partly,New-build,,G,,,,1.0,,156.17,1760.05,492.72,1615.78,1028.86,485.7,828.8,1350.54,1054.05,304.38,Prague - Vysočany,50.10334,14.51503,,,,,,,,,
"CZK 32,000","CZK 5,967","CZK 70,000",729202,3+kk,10/1/2022,6,Brick,,84 m²,Partly,New-build,,C,1.0,,1.0,,1.0,333.78,242.88,48.87,1653.73,247.19,1109.77,1078.15,704.83,885.11,159.74,Prague - Stodůlky,50.04711,14.30195,,,,,,1.0,,1.0,
"CZK 39,500","CZK 4,000","CZK 79,000",612035,3+1,10/1/2022,4,Brick,Over 50 years,95 m²,Fully furnished,Very good,Personal,E,,,1.0,,,241.15,198.45,145.7,539.73,28.01,386.45,150.23,164.2,896.88,670.28,"Záhřebská, Prague - Vinohrady",50.072345,14.437588,Gas boiler,Complete,Standard,,,,,1.0,
"CZK 26,000","CZK 4,000","CZK 26,000",726412,3+kk,9/1/2022,1,Brick,,55 m²,Partly,Very good,Personal,G,,,,1.0,,110.56,129.83,135.71,231.47,30.61,425.17,229.3,557.24,377.32,204.43,"Újezd, Prague - Malá Strana",50.08327825,14.4041547,,,,,,,,1.0,
"CZK 18,500","CZK 3,500",CZK 0,265593,2+kk,10/1/2022,9,Brick,,66 m²,Fully furnished,,Personal,,1.0,,1.0,,,168.82,933.46,200.59,444.15,391.19,309.21,128.47,716.03,410.39,211.64,"Tupolevova, Prague - Letňany",50.1377081,14.5057243,,,,,,,,1.0,
"CZK 6,000","CZK 1,000","CZK 5,000",692180,3+1,9/2/2022,1,Prefab concrete,,65 m²,Fully furnished,Very good,Other,G,,,1.0,,,129.39,654.2,376.46,1487.44,204.23,416.42,217.88,217.88,198.57,263.06,"Brodského, Prague - Chodov",50.0376,14.50418,,,Standard,,,,,1.0,
"CZK 17,000","CZK 5,000","CZK 34,000",729141,2 bedroom,8/8/2022,3,Brick,,52 m²,Unfurnished,New-build,,G,,,,,,127.28,2111.35,245.44,2086.26,713.84,1446.1,1054.89,704.11,703.85,213.33,Prague - Ruzyně,50.07659,14.32312,,,,,,,,1.0,
"CZK 17,000","CZK 3,000","CZK 17,000",566615,2+kk,8/20/2022,2,Brick,,50 m²,Fully furnished,,Cooperative,D,,,,,,114.2,1322.09,241.11,1249.22,163.52,612.28,492.74,471.65,593.19,408.08,"V Zahradách, Prague - Libeň",50.1153277,14.4734875,Electric boiler,Complete,,,,,,,
"CZK 11,000","CZK 4,000","CZK 15,000",729112,Studio,8/8/2022,3,Brick,,30 m²,Partly,New-build,,G,1.0,,1.0,1.0,1.0,342.78,726.85,790.48,1771.92,162.54,1113.67,1404.44,1181.38,1220.0,810.76,Prague - Lhotka,50.01785,14.45167,,,,,,,,1.0,
"CZK 19,500","CZK 3,958","CZK 19,500",207886,3+1,8/8/2022,3,Brick,Over 50 years,85 m²,Partly,Very good,Personal,,,,1.0,,,215.07,199.76,67.98,279.67,1.73,316.54,159.27,201.67,187.13,407.23,"Preslova, Prague - Smíchov",50.0739895,14.4062617,Gas boiler,,Standard,,,,,,
"CZK 11,000","CZK 1,000",CZK 0,360488,1 bedroom,8/15/2022,-1,Brick,Over 50 years,25 m²,Partly,,Personal,,,,,,,125.71,1245.54,386.18,917.87,162.24,594.83,224.47,416.46,968.46,288.78,"Žernovská, Prague - Strašnice",50.0664375,14.5023922,Gas boiler,Interior,Standard,,,,,,
"CZK 15,000","CZK 4,000","CZK 15,000",691082,2+kk,8/23/2022,-1,Brick,,46 m²,Unfurnished,Very good,Personal,,,,,,,223.32,626.58,264.4,591.09,201.26,577.54,517.14,211.77,647.19,299.82,"Na Zájezdu, Prague - Vinohrady",50.07367,14.46134,,,Standard,,,,,,
"CZK 16,000","CZK 3,500","CZK 16,000",593117,Studio,8/15/2022,4,Brick,,36 m²,Partly,Very good,Personal,G,,,,,,340.92,534.31,283.89,648.21,533.9,564.77,625.44,510.29,487.63,500.53,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",50.071856,14.371181,Central,,Standard,1.0,,,,1.0,
"CZK 11,000","CZK 3,000","CZK 15,000",625238,Studio,9/8/2020,3,Brick,,32 m²,,New-build,Personal,A,,,1.0,,,12.31,1552.19,580.67,2461.31,917.78,1288.61,1485.66,1485.66,1099.05,1002.83,Prague - Kbely,50.131721,14.537994,,,,1.0,,1.0,,,
"CZK 19,000",CZK 580,"CZK 19,580",623115,2 bedroom,10/1/2022,3,Brick,,55 m²,,Very good,Personal,E,,,,,,120.4,778.1,120.38,48.38,67.8,267.02,598.26,627.49,572.95,170.07,"Koněvova, Prague - Žižkov",50.089674,14.465655,,,,,,,,,
"CZK 28,500","CZK 6,600","CZK 40,000",691271,3+kk,9/30/2022,3,Brick,Up to 10 years,75 m²,Fully furnished,New-build,Personal,B,1.0,,1.0,1.0,1.0,203.17,1204.35,397.85,1051.32,518.69,1097.6,996.62,686.7,724.63,557.62,"U Staré cihelny, Prague - Žižkov",50.08634,14.48319,Central,,,,,1.0,,1.0,
"CZK 14,990","CZK 2,836","CZK 17,826",728768,2+kk,9/8/2022,4,Prefab concrete,,43 m²,Fully furnished,Very good,Personal,C,,,1.0,1.0,,107.44,156.77,60.01,805.86,110.11,100.1,468.11,174.74,750.31,129.86,"Podjavorinské, Prague - Chodov",50.03165166666,14.51930527777,,,,,,,"CZK 17,826",1.0,
"CZK 17,990","CZK 6,177","CZK 24,167",728762,2 bedroom,9/7/2022,2,Brick,,67 m²,Fully furnished,Very good,Personal,D,,,,1.0,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,,,,,"CZK 24,167",,
