Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Heating,Total number of floors,Renovation,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
449174,"CZK 14,500",50.1307178,14.4952179,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,55 m²,"CZK 4,500",Furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,497,"1,068",277,"1,044",732,632,567,546,"1,313",105,Excellent,,Personal,Brick building,,,,,,,,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,55 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,No,Yes,No,17. 01. 2022,251,923,174,197,38,175,385,341,297,346,Excellent,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,
691513,"CZK 12,100",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,40 m²,"CZK 2,500",Furnished,3,No,No,Yes,Yes,No,Yes,No,15. 01. 2022,222,567,435,426,479,965,"1,472",,,,New build,"CZK 15,000",Personal,Brick building,C,District heating,,,Premium materials and solutions,Yes,,,,,,
693471,"CZK 11,500",50.036732,14.5934079,"V Bytovkách, Prague - Uhříněves",2 bedroom with open-plan kitchen,57 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,No,No,06. 12. 2021,248,"1,034",386,829,727,815,329,350,"1,230",80,Good,"CZK 15,000",Cooperative,Brick building,G,,,,,,,,,,,
412397,"CZK 18,000",50.1251937,14.5074785,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,91 m²,"CZK 3,000",Partially furnished,1,Yes,Yes,No,No,No,No,Yes,01. 01. 1970,243,800,198,"1,024",296,973,191,706,164,,New build,"CZK 45,000",Personal,Brick building,C,Central heating,,,,Yes,1 to 10 years years,,,,,
578482,"CZK 8,800",50.135817,14.368359,"Kosova, Prague - Suchdol",Small studio,25 m²,"CZK 1,800",Unfurnished,,No,No,No,No,No,No,No,17. 01. 2022,203,"1,191",477,825,723,"1,172","1,322","1,181","1,206",416,Excellent,"CZK 9,000",Personal,Brick building,B,Central heating,,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
698960,"CZK 10,000",50.0066403,14.4203976,"Jordana Jovkova, Prague - Modřany",Small studio,30 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,Yes,No,17. 01. 2022,273,336,361,318,404,410,375,970,828,430,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,District heating,,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
421559,"CZK 8,550",50.056173,14.5453454,Prague - Hostivař,Studio,36 m²,CZK 550,Partially furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,198,"1,062","1,331",207,"1,377",838,922,,,,,"CZK 10,000",Cooperative,Brick building,,,,,,,,,,,,
699089,"CZK 14,500",50.0694218,14.3759387,"Pod Klamovkou, Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,4,No,No,No,No,No,No,Yes,12. 01. 2022,118,183,324,399,354,506,309,871,875,346,New build,"CZK 25,000",Personal,Brick building,C,Central heating,Middle floor,,,,,,,,,
698934,"CZK 15,500",50.06815,14.40189,"Radlická, Prague - Smíchov",2 bedroom,44 m²,"CZK 3,400",Furnished,2,No,No,No,No,No,Yes,No,11. 01. 2022,136,252,182,269,66,154,443,645,907,195,Excellent,"CZK 15,500",Personal,Brick building,G,Gas boiler,Middle floor,Interior,,,,,,,,
436381,"CZK 8,000",50.035351,14.5098249,"Šperlova, Prague - Chodov",1 bedroom,35 m²,CZK 500,Partially furnished,1,Yes,Yes,No,No,Yes,No,No,,167,514,180,"1,490",387,679,466,480,472,405,,"CZK 8,500",Personal,Brick building,,,,,Premium materials and solutions,,1 to 10 years years,,,,,
691729,"CZK 14,500",50.0470652,14.552277,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,48 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,15. 11. 2021,253,945,169,"1,160",256,848,813,663,306,554,New build,"CZK 40,000",Personal,Prefab concrete building,C,Central heating,,,,,,,,,,
498334,"CZK 11,000",50.026953342758,14.427036993918,"Vavřenova, Prague - Braník",1 bedroom with open-plan kitchen,53 m²,"CZK 5,500",Partially furnished,7,Yes,No,No,No,No,No,No,01. 03. 2022,240,727,390,713,248,309,378,320,"1,305",115,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,,,Middle floor,Overall,Standard materials and solutions,,,,,,,
265438,"CZK 13,000",49.9901491,14.4134231,"K Petrově komoře, Prague - Modřany",2 bedroom with open-plan kitchen,61 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,Yes,No,No,,248,300,315,"1,337",514,,,,,,Good,"CZK 10,000",Personal,Brick building,C,Central heating,Attic,Interior,,,,,,,,
698383,"CZK 22,700",50.0777828,14.4649234,"Písecká, Prague - Vinohrady",3 bedroom,101 m²,"CZK 3,290",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,150,186,26,220,183,299,236,764,280,235,Good,"CZK 22,700",Personal,Brick building,G,,,,,,,,,,,
265681,"CZK 10,000",50.0577867,14.4946574,"Jetelová, Prague - Záběhlice",Studio,28 m²,"CZK 2,300",Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 02. 2022,119,673,233,948,396,242,372,865,166,186,Excellent,"CZK 15,000",Personal,Other,B,District heating,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
698897,"CZK 18,000",50.03612,14.41637,"Pod Křížkem, Prague - Braník",1 bedroom with open-plan kitchen,103 m²,"CZK 3,000",Partially furnished,2,No,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,678,672,517,492,617,444,357,829,,,Excellent,"CZK 18,000",Personal,Brick building,G,Gas boiler,,,Premium materials and solutions,,,,,,,
682608,"CZK 8,950",50.11254,14.49513,"U Vinných sklepů, Prague - Vysočany",Studio,26 m²,"CZK 2,950",Furnished,2,No,No,No,No,No,No,No,03. 09. 2021,236,703,550,471,512,353,745,812,502,381,Excellent,"CZK 11,900",Personal,Other,G,Central heating,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
698959,"CZK 11,000",49.9572694,14.3716705,"Jílovišťská, Prague - Lipence",1 bedroom,50 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,Yes,No,No,13. 01. 2022,13,"1,077",850,"1,278","1,312",,,,,,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
699054,"CZK 15,000",50.04471,14.51522,"Berlínská, Prague - Hostivař",1 bedroom with open-plan kitchen,55 m²,"CZK 4,200",Furnished,2,Yes,No,No,No,No,Yes,Yes,11. 01. 2022,239,270,287,276,"1,064",432,"1,273",84,,,New build,"CZK 30,000",Personal,Brick building,G,District heating,,,Standard materials and solutions,,,,,,,
698367,"CZK 12,740",50.02901,14.36168,"Vítové, Prague - Hlubočepy",Studio,29 m²,CZK 830,Furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,New build,"CZK 13,000",Cooperative,Prefab concrete building,A,Central heating,Middle floor,,Standard materials and solutions,,1 to 10 years years,,,,,
424661,"CZK 11,700",50.05735,14.4468662,"U Družstva Repo, Prague - Nusle",1 bedroom,43 m²,"CZK 3,300",Partially furnished,1,Yes,No,No,No,No,No,No,17. 01. 2022,370,881,92,392,198,982,383,299,853,230,,"CZK 20,000",Cooperative,Brick building,,,,Interior,,,,,,,,
698296,"CZK 16,000",50.06799,14.55658,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,7,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,784,"1,478",621,540,800,"1,302","1,442",600,,,New build,"CZK 20,000",Personal,Brick building,A,,Top floor,,,,,,,,,
699033,"CZK 14,500",50.03949,14.33924,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,42 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,11. 01. 2022,155,618,168,765,229,307,167,368,220,47,Excellent,"CZK 14,500",Cooperative,Prefab concrete building,G,,,,,,,,,,,
3423,"CZK 25,500",50.066621,14.434258,"Rejskova, Prague - Vinohrady",3 bedroom,110 m²,"CZK 4,500",Furnished,5,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,310,586,307,720,267,522,375,428,293,413,Excellent,"CZK 35,000",Personal,Brick building,,Gas boiler,Middle floor,Overall,Standard materials and solutions,,1 to 10 years years,20 m²,,,,
593839,"CZK 8,200",50.097409,14.366927,"Na Dlouhém Lánu, Prague - Vokovice",Small studio,28 m²,"CZK 2,500",,,No,No,No,No,No,No,No,10. 01. 2022,460,334,370,455,184,87,587,676,"1,052",106,Excellent,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,
697239,"CZK 17,500",50.11506,14.46829,"Chlumčanského, Prague - Libeň",2 bedroom,62 m²,"CZK 2,500",Furnished,4,No,No,Yes,No,No,Yes,No,01. 02. 2022,121,962,143,"1,269",163,201,185,"1,239",889,214,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
698875,"CZK 15,700",50.01525,14.44295,"Liškova, Prague - Kamýk",2 bedroom,52 m²,"CZK 2,312",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,15. 02. 2022,178,863,225,"1,487",781,326,651,91,813,191,Excellent,"CZK 30,000",Personal,Prefab concrete building,E,District heating,,Interior,Premium materials and solutions,,,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,30 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,Excellent,"CZK 14,000",Personal,Prefab concrete building,G,,,,,,,,,,,
698329,"CZK 8,000",50.094907,14.4526706,"Pobřežní, Prague - Karlín",Studio,30 m²,"CZK 6,000",Furnished,4,No,No,Yes,No,No,No,No,10. 02. 2022,159,464,139,190,155,277,628,"1,413",432,510,Excellent,"CZK 10,000",Personal,Brick building,G,District heating,Middle floor,Overall,,,,,,,,
699025,"CZK 22,000",50.10904,14.44733,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,52 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 01. 2022,167,654,39,587,258,432,138,"1,015",529,133,Excellent,"CZK 30,000",Personal,Brick building,A,,Middle floor,Overall,Standard materials and solutions,,,,,,,
583096,"CZK 10,000",50.080924,14.496629,"Počernická, Prague - Malešice",Small studio,27 m²,"CZK 2,500",Furnished,3,No,No,Yes,No,No,Yes,No,03. 03. 2022,111,386,195,339,263,436,287,523,907,149,Excellent,"CZK 12,500",Personal,Prefab concrete building,B,,,,,,,,,,,
697249,"CZK 15,000",50.09387,14.48846,"Na Vrcholu, Prague - Žižkov",2 bedroom,52 m²,"CZK 4,000",Furnished,1,Yes,No,Yes,No,No,No,No,10. 01. 2022,215,357,51,283,253,212,236,145,268,115,Excellent,"CZK 20,000",Personal,Brick building,G,District heating,Middle floor,Overall,Premium materials and solutions,,1 to 10 years years,,,,,
485450,"CZK 13,500",50.0631412,14.4044623,"Radlická, Prague - Smíchov",1 bedroom,45 m²,"CZK 2,200",Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,28,453,78,852,18,206,643,616,794,538,,"CZK 15,000",Personal,Brick building,,Electric boiler,Middle floor,,,,,,,,,
652539,"CZK 17,527",50.070272,14.483102,"V Předpolí, Prague - Strašnice",2 bedroom,55 m²,"CZK 1,973",Unfurnished,2,No,No,No,No,No,Yes,No,10. 01. 2022,317,574,255,326,248,380,668,519,552,359,Excellent,"CZK 35,000",Personal,Brick building,E,District heating,,Interior,,,,,,,,
694414,"CZK 14,000",50.1049402,14.448922,"U Průhonu, Prague - Holešovice",2 bedroom,54 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,Yes,No,No,18. 01. 2022,81,271,148,37,100,87,487,546,273,384,Excellent,"CZK 10,000",Cooperative,Brick building,C,Gas boiler,Middle floor,Interior,Standard materials and solutions,,over 50 years years,,,,,
448215,"CZK 7,500",50.0539099,14.3425226,"Běhounkova, Prague - Stodůlky",Studio,34 m²,"CZK 4,000",Partially furnished,7,No,No,No,No,No,No,No,,264,571,261,577,480,226,399,199,"1,175",166,,,Personal,Prefab concrete building,G,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,,,,Overall,Standard materials and solutions,,1 to 10 years years,,,,,
691182,"CZK 11,500",50.14213,14.38053,"Nad Dolíky, Prague - Suchdol",2 bedroom,44 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,08. 11. 2021,358,850,"1,122",854,335,771,512,703,387,,Good,"CZK 14,990",Personal,Brick building,G,,,,,,,,,,,
699009,"CZK 17,000",50.10109,14.42392,"Ovenecká, Prague - Bubeneč",Studio,31 m²,"CZK 3,200",Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,153,201,31,125,44,158,406,275,237,,Excellent,,Personal,Brick building,G,,,,,,,,,,,
698961,"CZK 11,500",50.07179,14.38585,"Holečkova, Prague - Košíře",2 bedroom,50 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,17. 01. 2022,171,980,159,"1,024",219,"1,147",405,520,"1,304",441,Excellent,"CZK 13,000",Personal,Brick building,G,,,,,,,,,,,
550502,"CZK 16,000",50.0713794,14.4078532,"Vrázova, Prague - Smíchov",2 bedroom,78 m²,"CZK 3,500",Partially furnished,3,No,No,No,No,No,No,No,23. 08. 2021,188,560,101,102,143,388,665,"1,024","1,025",512,Excellent,"CZK 58,500",Other,Brick building,,Central heating,,Interior,Standard materials and solutions,,,,,,,
699002,"CZK 17,000",50.04052,14.55645,"Milánská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,98 m²,"CZK 4,000",Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,132,209,208,272,204,158,496,225,682,173,Excellent,"CZK 34,000",Personal,Prefab concrete building,G,,,,,,,,,,,
699000,"CZK 26,000",50.08489,14.46851,"Pitterova, Prague - Žižkov",2 bedroom with open-plan kitchen,92 m²,"CZK 7,000",Furnished,1,Yes,Yes,Yes,No,No,Yes,Yes,11. 01. 2022,513,533,564,710,298,439,761,407,302,91,Excellent,"CZK 30,000",Personal,Other,C,District heating,Middle floor,,Premium materials and solutions,,1 to 10 years years,,,,,
677878,"CZK 15,000",50.02658,14.52431,"Doubravická, Prague - Chodov",4 bedroom,70 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,248,"1,038",261,733,133,523,320,540,830,153,Good,"CZK 20,000",Cooperative,Prefab concrete building,E,District heating,Middle floor,Overall,Standard materials and solutions,,30 to 50 years years,,,,,
698997,"CZK 14,990",50.08921527777,14.47286222222,"Jeseniova, Prague - Žižkov",2 bedroom,65 m²,,Furnished,1,Yes,No,Yes,No,No,No,No,,274,794,164,321,181,335,161,114,573,269,Good,"CZK 19,063",Personal,Brick building,G,,,,,,,,"CZK 19,063

                                
                                
                
i",,,
327531,"CZK 8,000",50.1058107,14.4526408,"Na Maninách, Prague - Holešovice",1 bedroom,38 m²,"CZK 4,100",Furnished,1,No,No,No,No,No,No,No,07. 01. 2022,203,493,139,305,62,258,453,756,240,193,Good,"CZK 24,200",Personal,Brick building,,,Middle floor,,Standard materials and solutions,,,,,,,
380085,"CZK 9,500",50.0713,14.4820101,"V Olšinách, Prague - Vršovice",Studio,32 m²,"CZK 1,000",Unfurnished,3,No,No,No,No,No,No,No,01. 02. 2022,263,408,163,274,228,332,531,427,631,193,,"CZK 10,500",Personal,Brick building,,,Middle floor,Overall,,,,,,,,
461862,"CZK 20,500",50.0865576,14.4999493,"Marciho, Prague - Malešice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Furnished,1,No,Yes,No,No,No,Yes,No,31. 12. 1969,211,640,670,683,466,845,604,570,466,109,,"CZK 41,000",Personal,Low-energy building,B,,Ground floor,,Premium materials and solutions,Yes,1 to 10 years years,50 m²,,,,
649150,"CZK 13,500",50.08167,14.358498,Prague - Břevnov,2 bedroom,58 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,411,646,510,514,322,605,652,"1,158",592,538,Excellent,"CZK 16,500",Personal,Brick building,G,Gas boiler,Middle floor,Interior,Standard materials and solutions,,,1 m²,,,,
697745,"CZK 21,900",50.07902,14.4559,"Lucemburská, Prague - Vinohrady",2 bedroom,71 m²,CZK 520,Partially furnished,5,No,No,Yes,No,No,Yes,Yes,03. 01. 2022,233,395,73,252,97,448,533,503,844,141,New build,"CZK 21,900",Personal,Brick building,G,,,,,,,,,,,
698980,"CZK 7,000",50.13447,14.46917,Prague - Kobylisy,Studio,32 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,184,898,267,968,228,846,341,125,"1,490",214,Good,"CZK 9,000",Personal,Brick building,C,,,,,,,,,,,
691048,"CZK 11,000",50.13195,14.48574,"Černého, Prague - Střížkov",Small studio,28 m²,"CZK 1,665",Partially furnished,12,No,No,No,Yes,Yes,Yes,No,11. 01. 2022,469,"1,427",661,345,654,357,819,"1,261",134,,Good,,Cooperative,Prefab concrete building,G,District heating,Top floor,,Standard materials and solutions,,,,,,,
698302,"CZK 9,900",50.11391,14.47995,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Furnished,2,No,No,No,No,Yes,No,No,06. 01. 2022,186,177,"1,338",332,980,"1,133","1,350",939,315,,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
698964,"CZK 11,500",50.023599572216,14.578598253429,"V Pitkovičkách, Prague - Pitkovice",Studio,39 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,Yes,No,No,01. 01. 1970,79,"1,444","1,253",170,,,,,,,,"CZK 24,000",Personal,Brick building,,Electric boiler,Top floor,,,Yes,1 to 10 years years,,,,,
9012,"CZK 19,000",50.097644,14.376991,"České Družiny, Prague - Dejvice",3 bedroom,70 m²,"CZK 4,000",Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,300,"1,191",271,917,392,661,927,299,943,251,Excellent,"CZK 36,000",Personal,Brick building,,Geothermal heat pump,Middle floor,Overall,,,,,,,,
689872,"CZK 12,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",1 bedroom with open-plan kitchen,41 m²,"CZK 1,700",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,201,860,203,689,182,687,525,419,641,161,Excellent,"CZK 28,400",Personal,Brick building,G,,,,,,,,,,,
698955,"CZK 12,000",50.0618872,14.4426424,"Svatoslavova, Prague - Nusle",2 bedroom,62 m²,CZK 800,Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,151,566,169,272,214,295,415,836,351,313,Good,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,
644008,"CZK 12,000",50.061926,14.443129,"Svatoslavova, Prague - Nusle",2 bedroom,62 m²,CZK 800,Partially furnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,184,599,201,305,247,328,448,822,384,346,Good,"CZK 12,000",Personal,Brick building,,Other,Top floor,,,,,40 m²,,,,
401941,"CZK 10,500",50.1152532,14.5607498,Prague - Kyje,Studio,33 m²,"CZK 2,900",Partially furnished,5,Yes,No,No,No,Yes,No,No,06. 12. 2021,34,819,636,"1,188","1,095",649,,,,,,"CZK 13,000",Personal,Brick building,C,District heating,Top floor,,,Yes,1 to 10 years years,,,,,
496674,"CZK 16,900",50.0534831,14.3659383,"Kohoutových, Prague - Jinonice",1 bedroom with open-plan kitchen,72 m²,"CZK 5,484",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,20. 01. 2022,249,298,580,277,651,187,942,657,162,,Excellent,"CZK 20,000",Personal,Brick building,,,Middle floor,,,,,,,,,
695860,"CZK 19,500",50.0751637,14.447586,"Kladská, Prague - Vinohrady",1 bedroom,47 m²,CZK 520,Partially furnished,5,No,No,No,No,No,Yes,No,13. 12. 2021,181,434,139,385,146,356,514,107,447,138,Excellent,"CZK 19,500",Cooperative,Brick building,G,,,,,,,,,,,
698947,"CZK 15,000",50.10824,14.48507,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,379,529,308,559,289,734,349,413,249,443,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,
698932,"CZK 26,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,240,604,53,296,31,392,129,248,272,533,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
698946,"CZK 19,450",50.07924,14.4521,"Jagellonská, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,"CZK 3,850",Furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,333,213,36,268,47,424,300,467,893,161,New build,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
698281,"CZK 22,000",50.05838,14.32957,"Márova, Prague - Stodůlky",1 bedroom with open-plan kitchen,82 m²,"CZK 3,500",Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,10. 01. 2022,147,706,705,"1,366","1,343",943,165,,,,New build,"CZK 44,000",Personal,Other,G,,,,,,,,,,,
465579,"CZK 19,000",50.0887865,14.4671627,"Žerotínova, Prague - Žižkov",2 bedroom,70 m²,CZK 550,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,165,729,52,150,161,178,401,424,370,262,Excellent,"CZK 30,000",Personal,Brick building,B,Other,,Overall,,,,,,,,
423147,"CZK 14,500",50.0686181,14.369871,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,38 m²,"CZK 3,500",Furnished,1,No,Yes,Yes,No,No,Yes,No,04. 01. 2022,192,544,59,293,128,186,228,"1,177",548,252,Excellent,"CZK 25,000",Personal,Brick building,,,Ground floor,,,Yes,,15 m²,,,,
695750,"CZK 22,000",50.0725506,14.4303474,"Legerova, Prague - Nové Město",2 bedroom,72 m²,"CZK 3,000",Unfurnished,4,Yes,No,No,No,No,No,No,13. 12. 2021,204,550,113,218,140,255,300,480,641,638,Excellent,"CZK 25,000",Personal,Brick building,B,,,,,,,,,,,
698942,"CZK 11,900",50.12212,14.45149,"Trojská, Prague - Kobylisy",1 bedroom with open-plan kitchen,40 m²,"CZK 2,300",Partially furnished,3,No,No,No,No,No,No,No,01. 02. 2022,93,765,2,323,69,51,497,701,"1,111",388,New build,"CZK 14,000",Personal,Brick building,C,Gas boiler,Attic,,,,,,,,,
690972,"CZK 12,200",50.08969,14.34611,"Čílova, Prague - Veleslavín",2 bedroom,52 m²,"CZK 3,200",Partially furnished,4,No,No,Yes,Yes,No,Yes,No,17. 01. 2022,171,263,74,223,228,140,211,242,582,87,Good,"CZK 20,000",Personal,Prefab concrete building,G,District heating,Middle floor,Exterior,Standard materials and solutions,,over 50 years years,,,,,
