Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
238023,"CZK 15,000",50.0902986,14.4271043,"Benediktská, Prague - Staré Město",1 bedroom with open-plan kitchen,35 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,,51,118,74,93,1,171,160,250,261,336,,,Personal,Brick building,,,District heating,Middle floor,Overall,,,,,,,
693778,"CZK 16,500",50.07103,14.44862,"Sevastopolská, Prague - Vršovice",1 bedroom,40 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,26. 11. 2021,232,757,227,358,114,548,333,567,337,385,Excellent,"CZK 19,500",Personal,Brick building,,,,,,G,,,,,,
411467,"CZK 11,500",50.1282508,14.4655344,"Kurkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,10,No,No,No,No,No,No,No,01. 01. 2022,353,428,174,268,246,420,247,409,907,68,,"CZK 11,500",Personal,Prefab concrete building,,,,,,,,,,,,
616465,"CZK 9,000",50.042619,14.425352,"V Křovinách, Prague - Braník",Small studio,24 m²,"CZK 1,000",Furnished,3,No,Yes,No,No,No,No,No,06. 09. 2021,273,"1,329",332,"1,302",557,"1,394",703,793,791,485,Excellent,"CZK 3,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,D,,,30 m²,,,
697227,"CZK 12,000",50.0644293,14.3088043,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,40 m²,"CZK 2,500",Furnished,4,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,48,72,197,94,296,200,544,502,532,,Good,"CZK 24,000",Personal,Prefab concrete building,,,,,,G,,,,,,
688385,"CZK 12,000",50.00295,14.39626,"K Sádkám, Prague - Velká Chuchle",1 bedroom,33 m²,"CZK 3,800",Unfurnished,,Yes,Yes,Yes,No,Yes,No,No,27. 12. 2021,535,"1,240","1,140","1,198","1,245","1,296","1,074",,,,Good,"CZK 15,800",Personal,Prefab concrete building,,,,,,D,,,,,,
697114,"CZK 14,000",50.10275,14.47574,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,77,112,140,202,47,87,183,267,291,550,Excellent,"CZK 15,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Ground floor,Overall,G,,,,,,
697212,"CZK 9,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",Small studio,25 m²,"CZK 1,500",Furnished,1,No,No,No,No,Yes,No,No,10. 01. 2022,152,750,437,444,292,229,353,266,388,327,Excellent,"CZK 11,000",Personal,Brick building,,,,,,B,,,,,,
696945,"CZK 17,500",50.06657,14.42101,"Neklanova, Prague - Vyšehrad",3 bedroom,62 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,24. 12. 2021,149,"1,103",118,144,131,181,252,450,410,478,Excellent,"CZK 18,500",Personal,Brick building,,,,,,G,,,,,,
566034,"CZK 9,890",50.06427,14.44503,"Čestmírova, Prague - Nusle",Studio,20 m²,"CZK 1,980",Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,322,514,3,257,265,264,555,793,760,666,,"CZK 11,870",Personal,Brick building,,,,,,G,,,,,,
697204,"CZK 14,500",50.02962,14.53492,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,6,Yes,No,No,Yes,No,Yes,No,01. 01. 2022,306,448,338,344,526,622,148,501,683,260,Good,"CZK 18,500",Personal,Prefab concrete building,,,,Middle floor,Bathroom unit,C,,,,,,
685139,"CZK 15,000",50.0923991,14.370472,"Pod Bateriemi, Prague - Střešovice",3 bedroom,75 m²,"CZK 4,000",Unfurnished,3,No,No,No,No,No,No,No,01. 01. 2022,67,"1,187",413,"1,392",358,716,582,"1,168",352,214,Excellent,"CZK 19,000",Personal,Other,,,Gas boiler,Attic,,G,,,,,,
697178,"CZK 17,000",50.01266,14.43129,"Imrychova, Prague - Kamýk",2 bedroom with open-plan kitchen,73 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,557,442,796,587,292,254,615,115,,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,,,G,,,,,,
696904,"CZK 12,500",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,36 m²,"CZK 2,500",Furnished,6,No,Yes,No,No,No,Yes,No,02. 01. 2022,113,295,83,294,18,293,279,"1,017",374,318,Good,"CZK 15,000",Personal,Brick building,,Standard materials and solutions,Central heating,Top floor,,G,,,,,,
665095,"CZK 16,000",50.05923,14.42791,"Marie Cibulkové, Prague - Nusle",2 bedroom,65 m²,"CZK 4,800",Partially furnished,4,Yes,No,No,No,No,Yes,No,24. 05. 2021,141,711,239,450,186,356,603,290,180,345,Excellent,"CZK 16,000",Cooperative,Brick building,,Standard materials and solutions,Central heating,Top floor,,G,,,,,,
697008,"CZK 17,500",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",2 bedroom,54 m²,"CZK 3,900",Unfurnished,2,No,Yes,No,No,Yes,No,Yes,01. 02. 2022,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,Excellent,"CZK 20,000",Personal,Brick building,10 to 30 years years,Premium materials and solutions,Central heating,Middle floor,Interior,G,,,,,,
656975,"CZK 14,757",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,26 m²,"CZK 4,610",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,203,"1,202",318,"1,023",78,445,306,355,606,,New build,"CZK 19,367",Other,Other,1 to 10 years years,,,,,G,Yes,,,,,
614513,"CZK 13,500",50.067194,14.554102,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,599,"1,293",437,356,616,"1,117","1,258",415,,,New build,"CZK 27,000",Personal,Brick building,,,,,,B,Yes,,,,,
696745,"CZK 17,000",50.0911875,14.4319975,"Petrské náměstí, Prague - Nové Město",2 bedroom,50 m²,CZK 650,Unfurnished,3,No,No,No,No,No,Yes,No,20. 12. 2021,38,352,77,386,21,111,162,66,428,369,Good,"CZK 34,000",Personal,Brick building,,,,,,G,,,,,,
696805,"CZK 9,000",50.06817,14.4553,"Žitomírská, Prague - Vršovice",Studio,28 m²,"CZK 1,000",Partially furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,114,289,133,138,82,115,206,372,198,419,Excellent,"CZK 15,000",Personal,Brick building,,,,,,E,,,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,42 m²,CZK 600,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,268,205,138,165,112,227,370,608,498,263,New build,"CZK 50,000",Personal,Brick building,,,,,,G,,,,,,
686181,"CZK 22,999",50.09174,14.44246,"Prvního pluku, Prague - Karlín",2 bedroom,63 m²,"CZK 3,500",Furnished,2,No,No,Yes,Yes,No,No,No,04. 10. 2021,208,408,151,207,58,181,363,930,293,284,Excellent,"CZK 30,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,G,,,,,,
693213,"CZK 16,000",50.09892,14.37099,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,72 m²,"CZK 6,690",Partially furnished,2,No,No,No,No,No,No,No,04. 02. 2022,117,834,274,542,177,5,965,668,748,204,Good,"CZK 41,380",Personal,Brick building,,Standard materials and solutions,Other,Top floor,,G,,,,,,
696692,"CZK 18,000",50.12786,14.42665,"Glowackého, Prague - Troja",3 bedroom,75 m²,"CZK 3,000",Partially furnished,4,No,No,No,Yes,Yes,Yes,No,17. 01. 2022,317,735,495,818,576,563,237,584,669,219,Excellent,"CZK 25,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,Overall,C,,,,,,
539166,"CZK 19,900",50.0687475,14.369905,Prague - Košíře,1 bedroom with open-plan kitchen,79 m²,"CZK 4,700",Furnished,4,No,No,Yes,No,No,No,Yes,01. 02. 2022,191,545,61,292,127,184,227,"1,175",547,253,Excellent,"CZK 19,900",Personal,Brick building,,Premium materials and solutions,Central heating,,,B,,,,,,
685923,"CZK 18,000",50.07651,14.46514,"Písecká, Prague - Vinohrady",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,30. 09. 2021,240,452,261,559,83,494,193,626,204,215,Excellent,"CZK 36,000",Personal,Brick building,,,Gas boiler,Raised ground floor,Overall,G,,,,,,
696586,"CZK 12,000",50.08349,14.37506,"Šlikova, Prague - Břevnov",1 bedroom,45 m²,"CZK 1,600",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,245,914,207,414,108,384,304,639,366,498,Excellent,"CZK 13,600",Other,Brick building,,,,,,G,,,,,,
696561,"CZK 15,000",50.0495738,14.3464547,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,49 m²,"CZK 3,000",Furnished,7,Yes,No,No,No,No,Yes,No,01. 02. 2022,248,491,135,160,71,292,99,189,"1,277",52,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,,,G,,,,,,
696532,"CZK 10,000",50.08364,14.3644,"Bělohorská, Prague - Břevnov",2 bedroom,42 m²,CZK 1,Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,139,115,26,88,53,73,155,638,60,333,In need of repair,CZK 1,Personal,Brick building,,,,,,G,,,,,,
633527,"CZK 13,999",50.080032,14.48719,"Počernická, Prague - Strašnice",Studio,40 m²,"CZK 2,400",Furnished,1,No,Yes,Yes,No,Yes,Yes,No,13. 12. 2021,104,666,179,450,327,265,689,570,388,260,Excellent,"CZK 28,000",Personal,Brick building,1 to 10 years years,,Central heating,,,C,,,,,,
692142,"CZK 22,000",50.0536819,14.4813957,Prague - Záběhlice,1 bedroom with open-plan kitchen,80 m²,"CZK 5,000",,,Yes,No,No,No,No,No,No,Ihned,331,"1,028",487,988,359,"1,323",834,613,501,320,Excellent,,Personal,Brick building,,,,,,B,,,,,,
557082,"CZK 9,500",50.1114198,14.3944201,"Podbabská, Prague - Bubeneč",Small studio,27 m²,"CZK 2,500",,3,No,No,No,No,No,No,No,01. 02. 2022,147,"1,495",145,881,279,656,788,555,644,413,Excellent,"CZK 12,000",Personal,Brick building,,,Central heating,Middle floor,,G,,,,,,
547651,"CZK 13,500",50.0921995,14.4436604,Prague - Karlín,1 bedroom with open-plan kitchen,40 m²,CZK 600,Partially furnished,3,No,No,No,No,No,No,No,,136,331,22,283,0,258,287,"1,006",365,373,,"CZK 13,500",Personal,Brick building,,,,Middle floor,,E,,,,,,
672371,"CZK 22,900",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",Studio,41 m²,"CZK 3,200",Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,282,471,259,176,29,334,526,604,169,397,Excellent,,Personal,Brick building,,,,,,G,,,,,,
696712,"CZK 13,000",50.02343,14.45317,"Murgašova, Prague - Krč",Studio,36 m²,"CZK 3,310",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,358,698,382,235,292,739,"1,139",433,354,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,,,D,,,,,,
696364,"CZK 15,000",50.09,14.47138,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,17. 12. 2021,179,905,53,251,7,224,269,223,544,378,Excellent,"CZK 30,000",Personal,Brick building,,,,,,G,,,,,,
682967,"CZK 17,000",50.08813,14.38388,"Parléřova, Prague - Střešovice",2 bedroom,44 m²,"CZK 3,300",Furnished,3,No,Yes,No,No,No,No,No,27. 09. 2021,276,3,480,"1,388",223,"1,473",366,266,627,342,Excellent,"CZK 17,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,Top floor,Exterior,G,,,,,,
696280,"CZK 9,000",50.017139,14.4360053,"U Kamýku, Prague - Kamýk",Small studio,34 m²,"CZK 3,500",Furnished,9,No,No,Yes,No,No,Yes,No,01. 01. 1970,125,"1,044",171,"1,037",527,280,489,678,542,422,Excellent,"CZK 18,000",Personal,Prefab concrete building,,,,,,C,,,,,,
696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",Studio,59 m²,"CZK 1,500",Furnished,2,No,Yes,Yes,No,Yes,No,No,01. 02. 2022,112,"1,094","1,462","1,365","1,462","1,414",,,,,New build,"CZK 12,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Middle floor,Interior,B,,,,,,
695844,"CZK 15,000",50.06294,14.44052,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,CZK 500,Partially furnished,1,No,No,No,No,No,Yes,No,11. 12. 2021,38,363,17,179,39,63,96,513,295,234,New build,"CZK 15,000",Personal,Brick building,,,,,,G,,,,,,
695840,"CZK 22,500",50.09958,14.42838,"Milady Horákové, Prague - Holešovice",3 bedroom,85 m²,CZK 500,Partially furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,19,413,49,80,0,178,248,168,431,,Excellent,"CZK 23,000",Personal,Brick building,,,,,,G,,,,,,
535200,"CZK 14,800",50.0355664,14.4120967,Prague - Braník,Studio,52 m²,"CZK 1,498",Furnished,3,Yes,Yes,No,No,No,No,No,01. 02. 2022,59,357,126,119,310,307,186,"1,295",325,,,"CZK 14,900",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,A,,,,,,
665567,"CZK 15,000",50.07714,14.44497,"Vinohradská, Prague - Vinohrady",1 bedroom,35 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,01. 06. 2021,200,453,160,372,92,133,461,156,338,289,Good,"CZK 17,500",Personal,Brick building,,Standard materials and solutions,,Middle floor,Interior,G,,,,,,
476006,"CZK 20,000",50.1192689,14.4548408,Prague - Libeň,3 bedroom,84 m²,"CZK 5,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 12. 2021,428,487,404,621,367,368,545,748,796,576,,"CZK 40,000",Personal,Brick building,,,,Middle floor,,B,,,200 m²,,,
696218,"CZK 29,500",50.09804,14.40148,"Eliášova, Prague - Dejvice",3 bedroom with open-plan kitchen,120 m²,"CZK 7,000",Partially furnished,4,Yes,Yes,Yes,No,No,Yes,No,01. 02. 2022,189,488,81,110,38,140,12,865,262,174,Excellent,"CZK 55,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Overall,A,,,,,,
565289,"CZK 14,000",50.1058429,14.4778892,"Pod Kotlaskou, Prague - Libeň",1 bedroom with open-plan kitchen,46 m²,"CZK 2,000",Unfurnished,2,No,No,No,No,No,No,No,17. 01. 2022,201,473,258,498,102,425,512,159,496,121,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,
696163,"CZK 13,000",50.0688,14.45182,"Rostovská, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,CZK 700,Partially furnished,2,No,No,No,No,No,No,No,15. 12. 2021,220,500,63,121,10,322,231,439,352,341,Excellent,"CZK 13,000",Personal,Brick building,over 50 years years,Standard materials and solutions,Other,Middle floor,Overall,G,,,,,,
696119,"CZK 19,000",50.07283,14.35745,"Kotlářka, Prague - Košíře",1 bedroom with open-plan kitchen,61 m²,"CZK 4,370",Furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,03. 01. 2022,157,974,196,692,69,388,694,,,,Excellent,"CZK 19,000",Personal,Other,,,,Raised ground floor,,G,,,,,,
627210,"CZK 26,000",50.102584,14.419448,"Jana Zajíce, Prague - Bubeneč",3 bedroom,93 m²,"CZK 1,200",,1,No,No,No,No,No,No,No,22. 09. 2020,244,532,132,261,144,538,242,"1,430",283,236,Excellent,"CZK 26,000",Personal,Brick building,,,Gas boiler,Middle floor,Overall,D,,,,,,
696124,"CZK 15,500",50.1320556,14.510927,"Chlebovická, Prague - Letňany",2 bedroom with open-plan kitchen,75 m²,"CZK 2,500",Unfurnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 01. 2022,73,919,524,408,589,592,158,340,401,165,New build,"CZK 30,000",Personal,Low-energy building,,,,,,G,,,,,,
696070,"CZK 15,000",50.11726,14.44868,"Nad Rokoskou, Prague - Libeň",1 bedroom with open-plan kitchen,61 m²,"CZK 3,000",Partially furnished,4,No,Yes,No,No,No,Yes,No,01. 01. 2022,169,"1,114",477,"1,267",615,993,198,612,90,273,Excellent,"CZK 15,000",Personal,Prefab concrete building,10 to 30 years years,Premium materials and solutions,Central heating,Middle floor,,C,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,48 m²,"CZK 4,500",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,419,659,"1,181",370,"1,106",,,,,,New build,"CZK 30,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,B,Yes,,,,,
694996,"CZK 13,000",50.1017062589,14.452718765784,"Tusarova, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 20,000",Personal,Brick building,,,,,,B,,,,,,
695981,"CZK 13,500",50.0853,14.56364,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,57 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 01. 2022,345,353,660,195,,,,,,,New build,"CZK 20,000",Personal,Brick building,,,,,,G,,,,,,
695919,"CZK 58,000",50.07685,14.38891,"Na Hřebenkách, Prague - Smíchov",3 bedroom with open-plan kitchen,148 m²,"CZK 12,000",Partially furnished,4,Yes,Yes,Yes,No,No,Yes,Yes,01. 01. 2022,42,"1,052",810,656,975,683,917,732,,,New build,"CZK 100,000",Personal,Prefab concrete building,,,,,,C,,,,,,
695619,"CZK 17,000",50.0675,14.51259,"Rembrandtova, Prague - Strašnice",2 bedroom with open-plan kitchen,68 m²,"CZK 4,140",Partially furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,54,243,"1,464",393,227,575,148,938,196,,Excellent,"CZK 40,000",Personal,Prefab concrete building,,,District heating,Middle floor,,D,,,,,,
696442,"CZK 37,900",50.06566,14.38264,"K Měchurce, Prague - Košíře",3 bedroom with open-plan kitchen,134 m²,"CZK 2,000",Partially furnished,,Yes,Yes,Yes,No,Yes,No,No,01. 02. 2022,428,"1,109",470,"1,357",499,"1,464","1,096",678,"1,080",587,New build,"CZK 60,000",Personal,Brick building,,Premium materials and solutions,Central heating,,,B,,,200 m²,,,
594318,"CZK 18,600",50.104982,14.539633,"Klánovická, Prague - Hloubětín",3 bedroom,65 m²,"CZK 2,600",Partially furnished,10,Yes,No,Yes,Yes,Yes,Yes,No,12. 12. 2021,172,161,172,180,368,234,481,404,281,318,Excellent,"CZK 35,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Top floor,Interior,C,,,,,,
695893,"CZK 15,900",50.09687,14.46518,Prague - Karlín,1 bedroom with open-plan kitchen,34 m²,"CZK 15,000",Furnished,8,No,No,No,No,No,Yes,No,15. 01. 2022,116,"1,185",101,"1,040",234,780,434,694,909,141,Excellent,"CZK 15,000",Personal,Brick building,,,,,,C,,,,,,
695859,"CZK 20,000",50.02611,14.44741,"Mezilesní, Prague - Lhotka",3 bedroom with open-plan kitchen,68 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,Yes,No,No,01. 02. 2022,182,987,554,"1,186",580,899,337,703,659,352,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Top floor,Interior,B,,,,,,
173714,"CZK 11,900",50.1043889,14.5549776,"Hejtmanská, Prague - Kyje",1 bedroom,40 m²,"CZK 1,900",Furnished,1,No,No,No,No,No,No,No,25. 04. 2021,235,475,474,235,376,543,"1,136",731,545,,New build,"CZK 14,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Ground floor,Overall,A,,,,,,
666873,"CZK 9,000",50.05472,14.40524,"Křížová, Prague - Smíchov",Studio,27 m²,"CZK 4,000",Partially furnished,5,No,No,No,No,Yes,Yes,No,10. 01. 2022,521,"1,286",968,"1,315",901,0,"1,252",,,,Excellent,"CZK 13,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,,,B,,,,,,
626249,"CZK 14,000",50.1081,14.445631,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 2,500",,2,Yes,No,Yes,No,Yes,No,No,15. 10. 2020,115,582,185,595,82,223,276,938,453,203,Good,"CZK 14,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,,Overall,G,,,,,,
696208,"CZK 16,000",50.04515,14.31442,"Hostinského, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 2,800",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,106,578,368,627,568,56,606,232,680,203,Excellent,"CZK 28,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,Overall,G,,,,,,
633297,"CZK 13,500",50.053441,14.418723,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,40 m²,"CZK 1,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,327,923,268,765,237,962,746,"1,374",298,443,Excellent,"CZK 20,000",Personal,Brick building,,,,,Exterior,D,,,,,,
696207,"CZK 11,990",50.03097361111,14.53460499999,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,44 m²,"CZK 2,937",Furnished,16,No,No,No,No,No,Yes,No,,110,332,222,263,359,603,288,323,676,244,Excellent,"CZK 14,927",Personal,Prefab concrete building,,,,,,C,,"CZK 14,927

                                
                                
                
i",,,,
693921,"CZK 9,990",50.10177138888,14.56268694444,"Mrázkova, Prague - Černý Most",Studio,27 m²,"CZK 2,818",,3,No,No,No,No,No,Yes,No,,208,685,583,970,750,695,338,783,217,,New build,"CZK 12,808",Personal,Brick building,,,,,,B,Yes,"CZK 12,808

                                
                                
                
i",,,,
693951,"CZK 17,990",50.1153735,14.5658835,"Sicherova, Prague - Kyje",2 bedroom with open-plan kitchen,80 m²,"CZK 4,789",Furnished,1,Yes,No,Yes,No,Yes,No,No,,369,"1,009",784,"1,378","1,263",796,,,,,New build,"CZK 22,779",Personal,Brick building,,,,,,C,Yes,"CZK 22,779

                                
                                
                
i",,,,
693949,"CZK 12,990",50.10847194444,14.50895277777,"U vysočanského pivovaru, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,728",Partially furnished,6,No,No,Yes,No,No,No,No,,312,782,436,584,412,741,485,305,808,688,Excellent,"CZK 16,718",Personal,Brick building,,,,,,G,,"CZK 16,718

                                
                                
                
i",,,,
693947,"CZK 11,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,34 m²,"CZK 3,721",Unfurnished,2,No,No,Yes,No,No,Yes,No,,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,Excellent,"CZK 15,711",Personal,Brick building,,,,,,D,,"CZK 15,711

                                
                                
                
i",,,,
694634,"CZK 13,990",50.08934972222,14.46700694444,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,41 m²,"CZK 2,399",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,102,791,10,132,114,160,463,487,433,200,Good,"CZK 16,389",Cooperative,Brick building,,,,,,G,,"CZK 16,389

                                
                                
                
i",,,,
