Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Heating,Total number of floors,PENB,Age,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee
695313,"CZK 14,000",50.01333,14.62356,"Ke Zvoničce, Prague - Kolovraty",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Partially furnished,,No,No,No,No,Yes,No,No,01. 01. 2022,148,542,401,264,69,289,388,533,22,,Excellent,"CZK 34,000",Cooperative,Brick building,,Gas boiler,Ground floor,G,10 to 30 years years,,Exterior,76 m²,,,,
606655,"CZK 16,000",50.056761,14.310367,"Jeremiášova, Prague - Stodůlky",2 bedroom with open-plan kitchen,80 m²,"CZK 5,900",,1,Yes,No,No,No,No,No,No,01. 01. 2022,147,999,290,"1,039","1,158","1,146","1,146","1,103",829,765,Excellent,"CZK 21,900",Personal,Brick building,,,,G,,,,,,,,
236379,"CZK 9,000",50.1269247,14.4645973,"Kyselova, Prague - Kobylisy",Small studio,28 m²,"CZK 2,600",Partially furnished,14,No,No,No,No,Yes,Yes,No,01. 01. 2022,269,510,258,278,243,472,163,205,823,210,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,,,Premium materials and solutions,Overall,,,,,
297888,"CZK 25,000",50.083517,14.3681811,"Kutnauerovo náměstí, Prague - Břevnov",3 bedroom,80 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 01. 2022,226,463,115,154,116,293,261,414,360,477,Excellent,"CZK 25,000",Personal,Brick building,,Gas boiler,Raised ground floor,,1 to 10 years years,Standard materials and solutions,Overall,,,,,
95712,"CZK 14,000",50.0334356,14.5339317,"Plickova, Prague - Háje",1 bedroom with open-plan kitchen,42 m²,"CZK 5,000",Furnished,5,No,No,Yes,Yes,No,Yes,No,15. 01. 2022,199,355,171,415,137,514,413,308,486,99,,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,B,10 to 30 years years,Premium materials and solutions,Overall,,,,,
695328,"CZK 10,200",50.072398,14.4702682,Prague - Vršovice,1 bedroom with open-plan kitchen,42 m²,"CZK 5,000",,,No,No,No,No,No,No,No,Ihned,28,535,105,371,256,119,453,330,662,114,Excellent,"CZK 30,000",Personal,Brick building,,,,E,,,,,,,,
687599,"CZK 15,500",50.10663,14.44851,"Poupětova, Prague - Holešovice",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,258,466,70,295,151,299,325,757,424,384,Excellent,"CZK 39,000",Personal,Brick building,,,,G,,,,,,,,
695294,"CZK 24,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,80 m²,"CZK 3,300",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 01. 2022,231,407,203,126,70,313,504,578,223,376,Excellent,"CZK 27,300",Personal,Brick building,,Gas boiler,,G,,Premium materials and solutions,,,,,,
671369,"CZK 12,000",50.07878,14.41938,"Spálená, Prague - Nové Město",Studio,34 m²,"CZK 6,400",Furnished,5,Yes,No,No,No,No,Yes,No,28. 01. 2022,75,439,24,81,47,179,163,409,389,581,New build,"CZK 12,000",Personal,Brick building,,,,F,,,,,,,,
598970,"CZK 11,000",50.07513,14.383127,"U Pernikářky, Prague - Smíchov",Studio,23 m²,"CZK 2,700",Furnished,1,No,No,No,No,No,Yes,No,15. 03. 2020,533,"1,142",696,"1,324",746,"1,383",721,327,"1,097",363,Excellent,"CZK 13,000",Personal,Brick building,,District heating,Raised ground floor,B,1 to 10 years years,Premium materials and solutions,Overall,,,,,
418230,"CZK 18,000",50.088534,14.4649585,"Žerotínova, Prague - Žižkov",2 bedroom,62 m²,CZK 500,Partially furnished,5,No,No,No,No,No,No,No,,285,707,211,197,124,337,560,555,501,346,,"CZK 36,000",Personal,Brick building,,Other,,F,,,,,,,,
624399,"CZK 22,000",50.078052,14.406374,"V Lesíčku, Prague - Smíchov",2 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,Yes,No,16. 12. 2021,224,334,283,297,38,377,333,909,729,414,Excellent,"CZK 27,000",Personal,Brick building,,Gas boiler,Middle floor,G,1 to 10 years years,Standard materials and solutions,,,,,,
664352,"CZK 37,000",50.07791,14.40697,"Zborovská, Prague - Smíchov",4 bedroom,110 m²,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,19. 06. 2021,232,350,216,307,105,392,257,918,738,420,Excellent,"CZK 35,000",Personal,Brick building,,,,C,,,,,,,,
695862,"CZK 11,000",50.0531,14.51144,"Mikanova, Prague - Záběhlice",Studio,30 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,11. 12. 2021,145,793,782,741,559,789,831,838,806,269,Excellent,"CZK 22,000",Personal,Brick building,,,,A,,,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,04. 09. 2021,198,758,84,580,111,777,561,"1,132",114,258,Excellent,"CZK 26,000",Personal,Brick building,,Other,Ground floor,G,1 to 10 years years,Standard materials and solutions,Overall,,,,,
686898,"CZK 10,500",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,27 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,No,No,13. 12. 2021,197,758,83,579,111,776,561,"1,132",113,258,Excellent,"CZK 21,000",Personal,Brick building,,Other,Middle floor,G,1 to 10 years years,Standard materials and solutions,Overall,,,,,
695233,"CZK 18,000",50.01505,14.43294,"Seidlova, Prague - Kamýk",2 bedroom,68 m²,"CZK 4,000",Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 01. 2022,420,"1,337",425,"1,329",768,416,87,521,782,252,Good,"CZK 54,000",Personal,Prefab concrete building,,,,A,,,,,,,,
695231,"CZK 6,500",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,25 m²,,Furnished,2,No,No,No,No,Yes,No,No,28. 01. 2022,174,953,256,818,584,919,"1,025",,,,Excellent,"CZK 6,500",Personal,Brick building,,Central heating,Attic,A,1 to 10 years years,Standard materials and solutions,,,,,,
695227,"CZK 12,000",50.13032,14.44608,"Havlínova, Prague - Kobylisy",2 bedroom,43 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,Yes,No,No,01. 01. 2022,582,"1,267",494,964,613,631,705,425,967,247,Good,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
517918,"CZK 13,000",50.0452897,14.4379986,Prague - Krč,1 bedroom,29 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,No,No,ihned,196,595,187,737,450,696,230,296,300,177,,"CZK 26,000",Cooperative,Brick building,,Central heating,,,,,Overall,,,,,
692156,"CZK 20,000",50.07028,14.46755,"U Roháčových kasáren, Prague - Vršovice",1 bedroom with open-plan kitchen,73 m²,"CZK 4,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,339,527,275,443,202,440,218,141,888,182,New build,"CZK 45,000",Personal,Brick building,,District heating,Middle floor,A,1 to 10 years years,Premium materials and solutions,,,,,,
672347,"CZK 32,178",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,51 m²,"CZK 4,200",Furnished,3,No,No,No,No,No,Yes,No,01. 09. 2021,282,471,259,176,29,334,526,604,169,397,Excellent,,Personal,Brick building,,,,G,,,,,,,,
688096,"CZK 22,500",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",1 bedroom with open-plan kitchen,37 m²,"CZK 4,200",Furnished,5,No,No,No,No,No,Yes,No,01. 11. 2021,282,471,259,176,29,334,526,604,169,397,Excellent,,Personal,Brick building,,,,G,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,830",Partially furnished,4,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,"CZK 11,000",Personal,Brick building,,District heating,,,,,,,,,,
666946,"CZK 17,500",50.07529,14.48864,"Krátká, Prague - Strašnice",3 bedroom,89 m²,CZK 500,Partially furnished,2,Yes,No,No,No,No,No,No,16. 08. 2021,105,346,109,210,97,252,187,686,680,192,Good,"CZK 35,000",Personal,Brick building,,Gas boiler,Middle floor,C,,Standard materials and solutions,,,,,,
382177,"CZK 19,000",50.0712755,14.3463007,"Kudrnova, Prague - Motol",1 bedroom with open-plan kitchen,54 m²,CZK 1,Furnished,4,Yes,No,No,No,No,Yes,Yes,12. 12. 2021,246,96,163,219,"1,066",719,420,,,,Excellent,"CZK 30,000",Personal,Brick building,,Central heating,Middle floor,,,Standard materials and solutions,,,,,,
695845,"CZK 16,000",50.0561,14.43286,"Kischova, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,3,No,No,Yes,No,Yes,Yes,No,15. 12. 2021,144,"1,264",99,191,231,330,652,378,252,189,New build,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
427263,"CZK 20,000",50.0809713,14.4567301,"Křišťanova, Prague - Žižkov",2 bedroom with open-plan kitchen,61 m²,"CZK 5,000",Furnished,,Yes,No,Yes,No,No,No,No,,255,487,198,307,182,693,288,248,576,206,Good,"CZK 20,000",Personal,Brick building,,Central heating,Raised ground floor,,,,,,,,,
695700,"CZK 16,000",50.01264,14.41906,"Krouzova, Prague - Modřany",3 bedroom,85 m²,"CZK 4,000",Furnished,1,No,No,Yes,Yes,No,Yes,No,10. 12. 2021,287,"1,112",228,"1,019","1,063","1,039",404,213,"1,241",327,Excellent,"CZK 18,000",Cooperative,Prefab concrete building,,,,C,,,,,,,,
425135,"CZK 15,000",50.0297434,14.5347531,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,3,Yes,No,No,No,No,No,No,,261,403,294,300,482,578,109,456,638,305,Excellent,,Personal,Prefab concrete building,,District heating,Middle floor,B,10 to 30 years years,Standard materials and solutions,Overall,,,,,
654089,"CZK 17,000",50.11227,14.62069,"U jeslí, Prague - Horní Počernice",3 bedroom with open-plan kitchen,74 m²,"CZK 5,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 07. 2021,124,"1,092",257,599,648,369,791,464,,,Excellent,"CZK 34,000",Personal,Prefab concrete building,,District heating,,B,,Standard materials and solutions,Overall,,,,,
328770,"CZK 33,000",50.0691704,14.4336586,"U Zvonařky, Prague - Vinohrady",2 bedroom with open-plan kitchen,90 m²,"CZK 6,500",Furnished,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,06. 12. 2021,90,622,113,712,173,657,489,522,335,422,New build,,Personal,Brick building,Yes,Gas boiler,Middle floor,,1 to 10 years years,Premium materials and solutions,,,,,,
670314,"CZK 18,000",49.96831,14.38631,"Pelzova, Prague - Zbraslav",1 bedroom with open-plan kitchen,70 m²,"CZK 2,831",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,122,"1,089",68,"1,240",367,102,498,329,149,,Excellent,"CZK 36,000",Personal,Brick building,,District heating,Middle floor,C,,,,,,,,
695828,"CZK 11,500",50.05049,14.45963,"Pobočná, Prague - Michle",1 bedroom with open-plan kitchen,48 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,168,664,95,666,94,554,571,582,571,348,Excellent,,Personal,Brick building,,,,G,,,,,,,,
695133,"CZK 10,000",50.10577,14.54779,"Rochovská, Prague - Hloubětín",Studio,30 m²,"CZK 3,000",Partially furnished,6,No,No,No,No,Yes,Yes,No,10. 01. 2022,119,828,283,860,470,914,291,585,962,221,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,G,,,Overall,,,,,
652280,"CZK 12,500",50.112559,14.514853,"Strnadových, Prague - Vysočany",Studio,37 m²,"CZK 3,056",Partially furnished,6,Yes,No,Yes,No,Yes,Yes,No,07. 01. 2022,274,370,380,"1,406","1,063","1,162",472,299,,,New build,,Personal,Low-energy building,,,,B,,,,,,,,
685902,"CZK 12,500",50.1018,14.45327,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,31 m²,"CZK 3,500",Furnished,,No,Yes,No,No,No,No,No,01. 01. 2022,211,568,118,291,36,227,429,392,147,307,Excellent,"CZK 32,000",Personal,Brick building,,,,G,,,,,,,,
629967,"CZK 17,000",50.092769,14.431964,"Lannova, Prague - Nové Město",2 bedroom,63 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,12. 10. 2020,203,451,123,471,107,349,86,304,665,140,Excellent,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,
531277,"CZK 14,800",50.1292744,14.4726543,"Taussigova, Prague - Kobylisy",1 bedroom with open-plan kitchen,46 m²,"CZK 3,318",Furnished,7,No,No,No,No,No,Yes,No,01. 02. 2022,320,289,243,418,312,332,205,558,"1,348",230,Excellent,"CZK 17,800",Cooperative,Prefab concrete building,,District heating,Middle floor,C,,,Interior,,,,,
695104,"CZK 16,000",50.11106,14.38008,"Na Kodymce, Prague - Dejvice",2 bedroom,54 m²,,Partially furnished,1,No,No,No,No,No,No,No,05. 12. 2021,134,195,260,995,650,215,789,756,,,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
524714,"CZK 22,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,80 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2020,159,379,137,87,20,155,398,847,114,372,,"CZK 25,000",Other,Brick building,,,,,,,,,,,,
506568,"CZK 16,900",50.0692665,14.3734225,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,19. 12. 2020,203,249,242,217,279,325,480,962,832,165,New build,"CZK 50,000",Personal,Brick building,Yes,Central heating,Middle floor,B,1 to 10 years years,Premium materials and solutions,,50 m²,,,,
695013,"CZK 14,000",50.0244532,14.5164525,"Ke Škole, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 4,455",Unfurnished,3,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,131,"1,004",113,"1,294",342,324,288,559,"1,390",177,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,,C,,,,,,,,
301241,"CZK 15,500",50.103911,14.5090345,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 1970,436,110,"1,214",708,"1,038","1,351","1,074",138,,,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,,1 to 10 years years,Standard materials and solutions,,,,,,
695778,"CZK 13,500",50.0485,14.47797,"Púchovská, Prague - Záběhlice",3 bedroom,65 m²,"CZK 4,000",Unfurnished,1,Yes,No,No,No,No,No,No,01. 01. 2022,257,866,274,320,434,"1,282",655,737,756,259,Good,"CZK 27,000",Personal,Brick building,,,,G,,,,,,,,
695765,"CZK 14,000",50.07953,14.42595,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 1,000",Partially furnished,3,No,No,No,No,No,No,No,15. 12. 2021,269,669,210,220,44,232,121,544,357,476,Good,,Personal,Brick building,,,,G,,,,,,,,
686913,"CZK 22,000",50.0687949,14.4017066,"Ostrovského, Prague - Smíchov",3 bedroom,115 m²,CZK 420,Partially furnished,1,No,No,Yes,No,No,No,No,11. 10. 2021,84,188,119,236,25,89,391,648,897,206,Excellent,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,
658069,"CZK 5,200",50.10753,14.44881,"Ortenovo náměstí, Prague - Holešovice",Small studio,18 m²,"CZK 1,800",Partially furnished,3,No,No,No,No,No,Yes,No,09. 04. 2021,29,550,11,362,146,183,179,825,333,256,Excellent,"CZK 5,200",Personal,Brick building,,,,A,,,,,,,,
33586,"CZK 13,500",50.0654473,14.4318451,"Spytihněvova, Prague - Nusle",2 bedroom,45 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,10. 10. 2021,152,614,58,697,85,204,381,435,210,306,,"CZK 16,000",Personal,Brick building,,Electric boiler,Middle floor,,,Standard materials and solutions,Interior,,,,,
519773,"CZK 18,900",50.0726517,14.4624685,"Ruská, Prague - Vršovice",3 bedroom,66 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,162,811,306,687,231,685,627,365,538,147,Excellent,,Personal,Brick building,,,,G,,,,,,,,
695750,"CZK 22,000",50.0725506,14.4303474,"Legerova, Prague - Nové Město",2 bedroom,72 m²,"CZK 3,000",Unfurnished,4,Yes,No,No,No,No,No,No,13. 12. 2021,204,550,113,218,140,255,300,480,641,638,Excellent,"CZK 25,000",Personal,Brick building,,,,B,,,,,,,,
131392,"CZK 12,000",50.045298,14.4380967,"Stallichova, Prague - Krč",1 bedroom,30 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,03. 01. 2022,196,594,187,736,449,695,231,296,301,178,,,Cooperative,Brick building,,District heating,Middle floor,,,,,,,,,
267731,"CZK 15,000",50.0804855,14.4598679,Prague - Žižkov,1 bedroom with open-plan kitchen,40 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,234,520,337,360,137,338,470,347,512,149,Excellent,"CZK 15,000",Personal,Brick building,,District heating,,,,,,,,,,
695722,"CZK 10,600",50.0608,14.43211,"5. května, Prague - Nusle",1 bedroom,41 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,No,No,17. 12. 2021,314,"1,044",204,516,79,465,381,644,588,615,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
695721,"CZK 23,990",50.14053583333,14.44820861111,"K Beranovu, Prague - Dolní Chabry",2 bedroom with open-plan kitchen,80 m²,,Partially furnished,4,No,No,Yes,No,Yes,Yes,No,,344,987,181,716,563,995,328,,,,New build,"CZK 28,082",Personal,Other,Yes,,,B,,,,,,,,"CZK 28,082

                                
                                
                
i"
394230,"CZK 10,000",50.0502635,14.3436488,"Sluneční náměstí, Prague - Stodůlky",Studio,35 m²,"CZK 4,500",Furnished,15,No,No,Yes,No,No,Yes,No,15. 12. 2021,206,214,66,158,77,25,315,316,"1,005",211,Excellent,"CZK 20,000",Cooperative,Brick building,,District heating,,,,,,,,,,
694320,"CZK 11,500",50.12462,14.50476,"Lovosická, Prague - Prosek",1 bedroom,34 m²,"CZK 2,500",Partially furnished,7,No,No,Yes,Yes,Yes,Yes,No,01. 01. 2022,248,464,131,731,112,951,216,369,147,,Excellent,"CZK 12,000",Personal,Prefab concrete building,,,,C,,,,,,,,
673717,"CZK 13,000",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,34 m²,"CZK 2,000",Furnished,2,No,No,No,No,Yes,No,No,01. 09. 2021,165,170,147,913,508,301,242,,,,Excellent,"CZK 10,000",Personal,Brick building,,Electric boiler,Middle floor,G,1 to 10 years years,Premium materials and solutions,Interior,,,,,
695711,"CZK 16,147",50.07617,14.44679,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 5,350",Furnished,1,No,No,No,No,No,Yes,No,09. 12. 2021,230,518,204,323,197,290,447,78,629,147,Good,"CZK 20,500",Personal,Brick building,,,,G,,,,,,,,
664160,"CZK 15,900",50.12129,14.50344,"Prosecká, Prague - Prosek",3 bedroom,69 m²,"CZK 4,500",Partially furnished,7,No,No,No,Yes,No,Yes,No,01. 06. 2021,122,505,390,498,401,411,90,597,"1,274",34,Good,"CZK 20,400",Personal,Prefab concrete building,,District heating,,G,,,Overall,,,,,
695010,"CZK 10,500",50.0765134,14.4927741,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,900",Furnished,1,No,No,No,No,No,No,No,06. 12. 2021,659,820,679,571,466,793,889,764,109,605,Excellent,"CZK 13,000",Personal,Brick building,,,,B,,,,,,,,
623712,"CZK 11,000",49.965166,14.385028,"Ke Kamínce, Prague - Zbraslav",1 bedroom with open-plan kitchen,43 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,No,No,No,01. 09. 2020,102,"1,413",336,307,489,438,370,166,,,Excellent,"CZK 11,000",Personal,Prefab concrete building,,District heating,,C,10 to 30 years years,Standard materials and solutions,,,,,,
695688,"CZK 12,000",50.13583,14.43442,"K Ládví, Prague - Čimice",1 bedroom,40 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,Yes,No,No,01. 01. 2022,167,913,204,695,925,512,529,812,243,,Excellent,CZK 1,Personal,Prefab concrete building,,,,C,,,,,,,,
693371,"CZK 16,000",50.1012702,14.4355469,"Schnirchova, Prague - Holešovice",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,No,Yes,No,23. 11. 2021,185,855,135,212,47,330,277,570,883,,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
180353,"CZK 10,000",50.0669648,14.4568866,"Minská, Prague - Vršovice",Studio,25 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,No,No,03. 01. 2022,77,213,74,284,89,368,459,588,374,298,Excellent,"CZK 12,500",Personal,Brick building,,,,G,,,,,,,,
695670,"CZK 15,500",50.0906,14.42659,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,49 m²,"CZK 2,900",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,41,198,37,96,50,175,164,258,181,232,Excellent,"CZK 15,000",Personal,Brick building,,,,B,,,,,,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,45 m²,,Furnished,4,Yes,No,No,No,No,Yes,No,,178,963,191,183,917,452,"1,343",320,,,Good,"CZK 14,433",Personal,Prefab concrete building,,,,C,,,,,,,,"CZK 14,433

                                
                                
                
i"
695009,"CZK 14,000",50.101675711731,14.452889528221,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,29 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,184,542,91,264,21,201,403,365,109,250,New build,"CZK 21,000",Personal,Brick building,,,,B,,,,,,,,
695668,"CZK 12,000",50.07356,14.43762,"Uruguayská, Prague - Vinohrady",Studio,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,09. 12. 2021,194,199,126,386,31,289,78,244,853,676,Excellent,"CZK 12,000",Personal,Brick building,,,,C,,,,,,,,
519951,"CZK 13,000",50.1266793,14.4952421,Prague - Střížkov,1 bedroom,29 m²,"CZK 1,700",Furnished,6,No,Yes,No,No,No,No,No,01. 01. 2022,334,593,205,492,273,250,248,102,"1,035",105,,,Personal,Prefab concrete building,,,,C,,,,,,,,
501441,"CZK 18,000",50.0539826,14.4403239,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,47 m²,"CZK 1,844",Furnished,2,No,No,No,No,No,No,No,,223,898,357,333,132,529,552,296,"1,245",474,Excellent,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,
137764,"CZK 19,700",50.0808121,14.4464647,"Křížkovského, Prague - Žižkov",2 bedroom with open-plan kitchen,84 m²,"CZK 2,000",Partially furnished,5,No,No,No,Yes,No,Yes,No,12. 12. 2021,613,547,125,641,1,232,462,358,455,321,Excellent,"CZK 19,700",Personal,Brick building,,Gas boiler,Middle floor,,,,Interior,,,,,
