Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Heating,Age,Design,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,No,No,G,144,382,95,309,314,284,183,208,689,39,01. 05. 2022,,,,,,,,,,,
645018,"CZK 15,000",50.086305,14.422709,"Kamzíková, Prague - Staré Město",1 bedroom,Excellent,25 m²,"CZK 5,000","CZK 20,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,G,328,441,85,176,39,224,174,429,297,437,01. 06. 2021,Other,,,Middle floor,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,Excellent,18 m²,"CZK 2,500","CZK 18,500",,Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,G,170,423,142,168,13,109,427,891,261,225,25. 04. 2022,,,,,,,,,,,
35209,"CZK 16,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,,65 m²,"CZK 3,000","CZK 20,000",,Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,No,No,No,No,,268,"1,308",227,"1,096",483,613,251,400,960,64,21. 05. 2018,District heating,30 to 50 years years,Standard materials and solutions,Top floor,Overall,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,,164 m²,"CZK 3,000","CZK 31,000",,Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,G,212,199,123,98,33,92,321,131,259,513,01. 07. 2022,Gas boiler,,,Attic,,,,,,,
703675,"CZK 23,500",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,800","CZK 49,580",,Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,G,77,200,48,62,30,211,200,222,145,196,01. 06. 2022,Central heating,,Premium materials and solutions,Middle floor,Interior,,,,,,
715239,"CZK 18,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,New build,38 m²,"CZK 1,500","CZK 54,000",,Personal,Brick building,Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,A,381,810,423,623,137,666,490,358,355,113,20. 04. 2022,Central heating,1 to 10 years years,Premium materials and solutions,Middle floor,,,,,,,
715839,"CZK 15,000",50.0406073,14.4348978,"Hudečkova, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,46 m²,,"CZK 15,000",,Personal,Prefab concrete building,Furnished,1,No,No,Yes,Yes,No,No,No,G,181,741,120,386,116,610,939,235,501,102,15. 05. 2022,,,,,,,,,,,
715831,"CZK 23,000",50.04981,14.48307,"Střimelická, Prague - Záběhlice",3 bedroom,Excellent,68 m²,"CZK 3,400","CZK 46,000",,Personal,Brick building,Unfurnished,6,Yes,No,Yes,No,No,Yes,No,C,88,583,115,563,197,"1,395",409,259,841,204,01. 06. 2022,Central heating,over 50 years years,Standard materials and solutions,Top floor,Bathroom unit,,,,,,
715826,"CZK 17,500",50.10089,14.349,"Nad Jenerálkou, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,70 m²,CZK 1,"CZK 20,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,C,378,"1,483",429,"1,310",445,714,615,554,414,288,25. 04. 2022,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,96,"1,112",343,721,186,792,491,465,675,180,02. 01. 2022,,1 to 10 years years,Standard materials and solutions,,Overall,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,Excellent,44 m²,"CZK 3,479","CZK 16,469","CZK 16,469

                                
                                
                
i",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,B,130,222,63,270,198,305,184,230,208,532,,,,,,,,,,,,
715687,"CZK 20,000",50.0441,14.33704,"Jeremiášova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 5,000","CZK 40,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,B,124,449,65,478,249,470,197,379,667,90,01. 05. 2022,District heating,10 to 30 years years,Premium materials and solutions,Middle floor,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,,300,442,115,421,2,720,478,325,960,178,01. 05. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Attic,Overall,,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,Good,35 m²,"CZK 2,000","CZK 10,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,218,515,327,"1,148","1,230","1,136",413,449,,,15. 01. 2022,,,,,,,,,,,
715735,"CZK 25,000",49.99902,14.41595,"Dolnocholupická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 5,230","CZK 50,000",,Personal,Brick building,Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,C,75,874,923,969,679,976,965,942,847,327,01. 05. 2022,,,,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,C,539,"1,244","1,144","1,202","1,249","1,300","1,079",,,,01. 05. 2022,,,,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,Excellent,40 m²,"CZK 1,600","CZK 15,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,G,187,746,406,601,143,440,468,285,745,626,23. 08. 2021,District heating,,,Middle floor,Overall,,50 m²,,,,
715371,"CZK 19,000",50.0317701,14.447565,"Višňová, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,000","CZK 19,000",,Personal,Prefab concrete building,Furnished,3,Yes,Yes,Yes,No,No,No,Yes,B,69,406,395,817,928,"1,323",905,726,,,01. 06. 2022,Central heating,1 to 10 years years,Premium materials and solutions,Top floor,,Yes,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,Excellent,71 m²,"CZK 6,500","CZK 63,000",,Personal,Prefab concrete building,Partially furnished,,Yes,No,No,No,No,Yes,No,,257,447,215,535,448,488,665,427,"1,129",57,,District heating,,,Raised ground floor,Overall,,,,,,
500192,"CZK 11,600",50.056036,14.505237,"Jabloňová, Prague - Záběhlice",Studio,,25 m²,"CZK 2,500","CZK 25,000",,Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,C,191,467,454,725,179,741,648,500,937,363,18. 05. 2022,District heating,,,Middle floor,Overall,,,,,,
418600,"CZK 13,000",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,,38 m²,"CZK 3,000","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,,226,259,273,329,123,274,781,971,"1,249",401,01. 07. 2022,Central heating,10 to 30 years years,Standard materials and solutions,Middle floor,,,,,,,
406062,"CZK 14,000",50.110359480005,14.558964438623,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,000","CZK 20,000",,Personal,Brick building,Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,,267,"1,051",177,185,"1,005",546,"1,345",226,,,01. 05. 2022,,,,,,Yes,,,,,
547996,"CZK 11,500",50.0663622,14.439065,"Bělehradská, Prague - Nusle",1 bedroom,Excellent,38 m²,CZK 800,"CZK 15,000",,Personal,Brick building,Unfurnished,4,No,No,No,No,No,Yes,No,G,133,222,237,243,67,320,502,563,581,428,15. 04. 2022,Electric boiler,,Standard materials and solutions,Middle floor,Overall,,,,,,
715640,"CZK 15,850",50.0165242,14.4400853,"Krhanická, Prague - Kamýk",2 bedroom,Excellent,54 m²,"CZK 4,793","CZK 15,850",,Cooperative,Prefab concrete building,Partially furnished,10,No,No,No,No,No,No,No,G,270,"1,010",62,"1,256",784,294,399,481,799,333,20. 07. 2022,,,,,,,,,,,
715638,"CZK 33,000",50.0499741,14.3223055,"K Ohradě, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,130 m²,"CZK 4,000",,,Personal,Low-energy building,Unfurnished,1,No,No,No,No,Yes,No,No,B,49,"1,170",716,727,439,634,761,408,495,251,01. 07. 2022,,,,,,,,,,,
715510,"CZK 11,000",50.13562,14.50983,"Bohumínská, Prague - Letňany",Studio,Excellent,41 m²,"CZK 3,500","CZK 14,500",,Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,No,No,No,G,67,664,234,512,199,143,220,630,273,371,25. 04. 2022,,,,,,,,,,,
715630,"CZK 13,102",50.02211,14.51531,"Radimovická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,388","CZK 17,500",,Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,G,214,"1,345",190,639,312,371,899,118,,,01. 07. 2022,,,,,,,,,,,
715629,"CZK 21,000",50.02487,14.52109,"Tererova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,000","CZK 42,000",,Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,No,No,No,G,169,"1,010",174,"1,028",385,381,220,613,"1,124",71,01. 07. 2022,District heating,10 to 30 years years,Standard materials and solutions,Top floor,Overall,,,,,,
707946,"CZK 9,490",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,Good,28 m²,"CZK 2,366","CZK 11,856","CZK 11,856

                                
                                
                
i",Cooperative,Prefab concrete building,Unfurnished,13,No,No,Yes,No,No,Yes,No,C,53,483,315,587,138,767,408,397,963,300,,,,,,,,,,,,
715623,"CZK 13,000",50.06493,14.42897,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,300","CZK 26,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,E,98,438,135,627,200,164,418,556,418,315,15. 05. 2022,,,,,,,,,,,
715616,"CZK 15,500",50.08835,14.4608,"Roháčova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,800","CZK 31,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,D,182,357,217,371,52,328,402,577,247,284,01. 06. 2022,,,,,,,,,,,
715600,"CZK 16,000",50.08633,14.37393,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 4,000","CZK 32,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,G,109,824,339,529,221,232,260,260,537,393,01. 05. 2022,,,,,,,,,,,
715593,"CZK 11,000",50.1112016,14.394351,"Podbabská, Prague - Bubeneč",Studio,Good,30 m²,"CZK 3,000","CZK 15,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,B,170,"1,471",168,858,303,633,764,531,621,437,01. 06. 2022,,,,,,,,,,,
599878,"CZK 19,300",50.0996,14.400202,"V. P. Čkalova, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,500","CZK 30,000",,Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,G,162,387,28,74,14,283,215,591,329,187,01. 06. 2022,Gas boiler,,Standard materials and solutions,Middle floor,Interior,,,,,,
715576,"CZK 15,000",50.1113008,14.3943439,"Podbabská, Prague - Bubeneč",2 bedroom,Excellent,50 m²,"CZK 5,300","CZK 20,300",,Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,G,159,"1,482",157,869,292,644,775,542,632,426,24. 04. 2022,,,,,,,,,,,
369322,"CZK 12,000",50.1101579,14.5084088,"Pod Strojírnami, Prague - Vysočany",Studio,Excellent,30 m²,"CZK 1,800","CZK 12,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,56,661,180,477,156,597,380,438,553,559,,,1 to 10 years years,Standard materials and solutions,,,,,,,,
517654,"CZK 26,000",50.0768786,14.4699932,"V Horní Stromce, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 3,500","CZK 26,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,,271,625,192,330,317,332,281,"1,022",381,298,25. 04. 2022,District heating,,,Middle floor,,,,,,,
569404,"CZK 17,000",50.0401912,14.5681882,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,900","CZK 34,000",,Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,Yes,Yes,Yes,B,216,901,469,674,542,358,459,533,"1,259",368,01. 06. 2022,Central heating,1 to 10 years years,,Middle floor,,Yes,,,,,
710905,"CZK 19,000",50.1316367,14.5540352,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 30,000",,Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,Yes,C,166,764,230,176,215,908,641,780,101,,30. 04. 2022,District heating,,,Raised ground floor,,Yes,,,,,
714357,"CZK 17,000",50.04343,14.51484,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 34,000",,Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,B,,,,,,,,,,,11. 07. 2022,District heating,1 to 10 years years,Premium materials and solutions,Middle floor,,Yes,,,,,
715537,"CZK 18,000",50.13944,14.44911,"K Beranovu, Prague - Dolní Chabry",Studio,New build,95 m²,"CZK 4,500","CZK 36,000",,Personal,Low-energy building,Partially furnished,1,No,Yes,No,No,Yes,Yes,No,A,282,"1,007",164,736,583,"1,091",136,,,,01. 05. 2022,,,,,,,,,,,
644163,"CZK 12,600",50.103357,14.512565,"Podkovářská, Prague - Vysočany",Studio,Excellent,39 m²,"CZK 2,300","CZK 14,900",,Personal,Brick building,Furnished,2,No,No,No,Yes,No,Yes,Yes,G,101,296,"1,266",916,410,648,"1,168",891,270,,01. 06. 2022,Central heating,10 to 30 years years,,Middle floor,,,,,,,
715525,"CZK 12,490",50.05364583333,14.50818555555,"Práčská, Prague - Záběhlice",2 bedroom,Good,52 m²,"CZK 3,260","CZK 15,750","CZK 15,750

                                
                                
                
i",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,D,68,751,597,699,336,747,690,570,"1,168",464,,,,,,,,,,,,
226603,"CZK 17,790",50.1010663,14.3658334,Prague - Dejvice,2 bedroom,Excellent,55 m²,"CZK 3,180","CZK 20,000",,Personal,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,,371,778,804,414,512,679,906,703,"1,121",189,01. 06. 2022,District heating,,Standard materials and solutions,Middle floor,Overall,,,,,,
715088,"CZK 19,000",50.04660745,14.306405720331,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,49 m²,"CZK 3,885","CZK 19,000",,Personal,Brick building,Partially furnished,4,Yes,No,No,No,Yes,Yes,Yes,B,21,194,102,"1,275",85,710,807,412,573,208,26. 05. 2022,,,,,,,,,,,
715522,"CZK 17,990",50.07701277777,14.47691861111,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 2,845","CZK 20,835","CZK 20,835

                                
                                
                
i",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,G,166,882,124,472,188,154,741,797,310,110,,,,,,,,,,,,
715514,"CZK 9,990",50.07209666666,14.46993805555,"28. pluku, Prague - Vršovice",Studio,Good,29 m²,"CZK 2,874","CZK 12,864","CZK 12,864

                                
                                
                
i",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,D,65,536,127,372,178,141,442,314,717,100,,,,,,,,,,,,
715215,"CZK 12,000",50.10818115,14.5556455,"Za černým mostem, Prague - Hloubětín",Studio,New build,32 m²,"CZK 3,000","CZK 10,000",,Personal,Low-energy building,Furnished,1,No,Yes,Yes,No,No,No,No,A,127,650,224,136,604,370,"1,173","1,288",627,,21. 04. 2022,,,,,,,,,,,
454348,"CZK 17,000",50.0693943,14.3832932,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,,46 m²,CZK 590,,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,,293,575,258,859,377,967,377,817,991,447,25. 04. 2022,,,,,,,,,,,
223403,"CZK 15,500",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000",CZK 2,,Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,No,No,C,574,822,443,815,518,917,"1,422",168,,,01. 05. 2022,District heating,,Premium materials and solutions,Middle floor,Overall,,,,,,
715441,"CZK 18,000",50.06916,14.36792,"Pod Školou, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,500","CZK 36,000",,Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,G,142,695,184,351,187,244,61,"1,044",415,338,01. 05. 2022,Central heating,10 to 30 years years,Standard materials and solutions,Middle floor,,,,,,,
376757,"CZK 28,000",50.0705246,14.4147691,"Trojická, Prague - Nové Město",3 bedroom,,95 m²,"CZK 3,500",,,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,,242,783,35,302,54,64,420,177,473,401,20. 05. 2022,,,,,,,,,,,
526565,"CZK 14,500",50.0428927,14.5489151,Prague - Horní Měcholupy,Studio,Excellent,48 m²,"CZK 3,000","CZK 29,000",,Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,,458,678,536,983,807,902,586,673,760,344,01. 06. 2022,District heating,10 to 30 years years,Standard materials and solutions,Middle floor,,,,,,,
626750,"CZK 25,900",50.038775,14.395989,"Na Srpečku, Prague - Hlubočepy",3 bedroom,Excellent,83 m²,"CZK 5,195","CZK 25,900",,Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,Yes,No,No,B,138,776,733,795,620,578,654,,,,01. 06. 2022,Gas boiler,,,Raised ground floor,Overall,,,,,,
691645,"CZK 39,000",50.09069,14.42032,"Dušní, Prague - Josefov",3 bedroom with open-plan kitchen,Excellent,93 m²,"CZK 1,900","CZK 41,000",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,Yes,Yes,No,E,101,447,205,252,70,269,137,380,248,453,01. 05. 2022,,,,,,,,,,,
213488,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,,72 m²,"CZK 4,500","CZK 20,000",,Other,Prefab concrete building,Furnished,1,No,No,No,Yes,No,No,No,,227,598,447,816,474,336,342,438,"1,207",51,01. 06. 2022,District heating,10 to 30 years years,Premium materials and solutions,Raised ground floor,Overall,,,,,,
713119,"CZK 19,000",50.0758076,14.419087,"Karlovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 1,900","CZK 19,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,C,64,90,87,106,154,99,118,495,711,218,06. 04. 2022,,,,,,,,,,,
715189,"CZK 23,900",50.01932,14.51961,"Pastevců, Prague - Újezd u Průhonic",2 bedroom with open-plan kitchen,Excellent,96 m²,"CZK 5,000","CZK 65,000",,Personal,Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,Yes,G,314,649,761,860,954,"1,326",115,,,,25. 04. 2022,,,,,,,,,,,
715409,"CZK 16,000",50.102,14.43331,"Veletržní, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,52 m²,CZK 600,"CZK 16,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,124,628,3,140,85,176,395,470,848,,25. 04. 2022,,,,,,,,,,,
714371,"CZK 10,000",50.05974,14.2945,"Na Radosti, Prague - Zličín",Studio,New build,30 m²,"CZK 4,800","CZK 12,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,E,91,898,798,906,80,"1,016",679,"1,166",92,520,01. 05. 2022,,,,,,,,,,,
581360,"CZK 22,000",50.026392,14.417815,"Údolní, Prague - Braník",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000","CZK 44,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,68,"1,050",606,"1,042",457,531,531,682,"1,290",640,01. 06. 2022,,,Premium materials and solutions,Raised ground floor,Interior,,,,,,
697963,"CZK 13,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,21 m²,"CZK 1,200","CZK 14,000",,Personal,Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,B,150,397,110,388,95,207,304,316,662,421,24. 04. 2022,District heating,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,,5 m²,,,,
713756,"CZK 16,000",50.0440154,14.517211,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,400","CZK 15,000",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,G,195,134,201,190,"1,004",212,"1,215",157,,,01. 05. 2022,,,,,,,,,,,
715370,"CZK 13,000",50.0615746,14.3810292,"Mikšovského, Prague - Košíře",1 bedroom,Good,46 m²,"CZK 2,000","CZK 15,000",,Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,279,"1,182",553,969,542,"1,483","1,143",291,"1,166",645,01. 05. 2022,,,,,,,,,,,
681424,"CZK 12,000",50.0674282,14.4599684,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 4,350","CZK 24,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,D,73,498,59,298,0,406,497,344,282,295,01. 05. 2022,,,,,,,,,,,
545400,"CZK 8,500",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,500","CZK 3,000",,Other,Brick building,Furnished,,No,No,No,No,No,No,No,,514,627,473,447,573,399,312,784,,,21. 04. 2022,,,,,,,,,,,
715328,"CZK 13,500",50.04276,14.49314,"Klapálkova, Prague - Chodov",Studio,New build,32 m²,"CZK 2,000","CZK 27,000",,Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,Yes,No,G,33,832,168,877,517,"1,461",395,"1,201","1,083",262,01. 05. 2022,,,,,,,,,,,
