Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Floor,New building,Age,Design,Front garden,Heating,Total number of floors,Renovation,Administration fee,Developer name,Project name,Kód jednotky
644891,"CZK 12,950",50.003607,14.405193,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,New build,46 m²,"CZK 3,600","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,B,118,"1,077",191,"1,118",40,98,176,224,704,94,4,,10 to 30 years years,Standard materials and solutions,,Central heating,Middle floor,,,,,
147926,"CZK 14,000",50.0437706,14.5156536,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,Yes,01. 02. 2022,B,136,308,365,354,"1,168",365,"1,109",14,,,3,,,Standard materials and solutions,,Central heating,,,,,,
697148,"CZK 14,500",50.02415,14.52312,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 3,500","CZK 14,500",Cooperative,Prefab concrete building,Furnished,No,No,Yes,Yes,No,Yes,No,03. 01. 2022,C,318,"1,105",304,"1,035",296,586,247,708,"1,131",210,5,,,,,,,,,,,
430821,"CZK 11,700",50.0597161,14.4474739,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 03. 2022,C,243,917,44,368,208,695,451,616,828,187,2,,,,,Gas boiler,,Overall,,,,
697578,"CZK 14,490",50.04893,14.33069,"Nová kolonie, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 4,700","CZK 20,000",Personal,Brick building,Partially furnished,No,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,G,416,621,519,650,229,552,639,366,557,50,2,Yes,,,,Central heating,Middle floor,Interior,,,,
639682,"CZK 9,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,Excellent,22 m²,"CZK 1,900","CZK 18,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,30. 01. 2022,C,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,2,,1 to 10 years years,,,Gas boiler,Middle floor,Overall,,,,
241625,"CZK 10,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom,,34 m²,"CZK 1,900","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,27. 12. 2021,,186,177,"1,337",331,980,"1,134","1,350",939,316,,4,,10 to 30 years years,Premium materials and solutions,,Gas boiler,Middle floor,Overall,,,,
157460,"CZK 17,500",50.1136507599,14.4678697476,Prague - Libeň,2 bedroom,New build,70 m²,"CZK 2,500","CZK 20,000",Cooperative,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 12. 2021,,323,"1,198",180,"1,166",281,432,99,"1,475",785,246,3,,,Premium materials and solutions,800 m²,,Middle floor,Interior,,,,
697125,"CZK 34,000",50.09075,14.4411,"Za Poříčskou bránou, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 8,500","CZK 34,000",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,No,29. 12. 2021,G,254,671,196,429,5,404,433,980,516,358,2,,,,,Gas boiler,,Interior,,,,
658765,"CZK 15,000",50.02408,14.51633,"Ke Škole, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 3,956","CZK 45,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,G,177,"1,050",160,"1,343",391,354,318,605,"1,439",226,5,,,,,,,,,,,
620718,"CZK 18,500",50.091259,14.443862,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,84 m²,CZK 500,"CZK 39,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 01. 2022,G,178,465,14,403,33,378,166,"1,070",489,252,2,,,Standard materials and solutions,,Gas boiler,Middle floor,Interior,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,Excellent,30 m²,"CZK 2,200","CZK 20,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,24. 11. 2021,C,340,"1,001",354,"1,187",851,479,817,202,,,6,,,,,,,,,,,
697507,"CZK 19,000",50.0886,14.34208,"Pláničkova, Prague - Veleslavín",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 4,300","CZK 40,000",Personal,Brick building,Partially furnished,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,G,209,553,208,189,154,225,399,287,851,218,3,,10 to 30 years years,Premium materials and solutions,,District heating,Middle floor,,,,,
285928,"CZK 14,000",50.0969546,14.4652086,"Molákova, Prague - Karlín",Studio,,28 m²,"CZK 3,000","CZK 30,000",Personal,Other,Furnished,No,Yes,No,No,No,Yes,No,,,108,"1,177",92,"1,032",226,771,442,685,901,149,10,,,,,Central heating,Top floor,,,,,
619815,"CZK 11,000",50.081986,14.625491,"Na Vaňhově, Prague - Běchovice",2 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 4,000","CZK 15,000",,Other,,No,No,No,No,No,No,No,01. 02. 2022,C,220,437,659,742,793,853,686,896,,,,,,,,,,,,,,
344771,"CZK 14,000",50.1393916,14.5196612,"Miroslava Hajna, Prague - Letňany",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,01. 01. 2022,B,420,536,"1,087","1,103",351,640,930,"1,114","1,191",151,2,Yes,,,,,,,,,,
581839,"CZK 16,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,550","CZK 45,000",Personal,Low-energy building,Furnished,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,B,163,"1,180",257,"1,235",458,249,195,728,919,192,2,Yes,1 to 10 years years,Premium materials and solutions,,District heating,Middle floor,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,89 m²,"CZK 5,000","CZK 24,900",Personal,Brick building,Furnished,No,Yes,No,No,Yes,No,No,01. 02. 2022,A,361,626,69,"1,243",574,"1,042",547,475,481,469,2,,,,,District heating,,,,,,
697010,"CZK 19,000",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 3,900","CZK 20,000",Personal,Brick building,Furnished,Yes,No,No,No,Yes,No,Yes,15. 01. 2022,G,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,3,,,,,,,,,,,
405946,"CZK 11,000",50.0538495,14.4395499,"5. května, Prague - Nusle",2 bedroom,,51 m²,"CZK 3,600","CZK 16,200",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,,,78,831,334,320,198,418,654,236,562,488,3,,,,,,,,,,,
552322,"CZK 13,800",50.1106949,14.505841,"Kolbenova, Prague - Vysočany",2 bedroom,,65 m²,"CZK 3,750","CZK 30,000",Cooperative,Brick building,Partially furnished,Yes,No,Yes,No,No,No,No,10. 01. 2022,,52,457,24,273,48,393,204,446,349,355,3,,,,,,,,,,,
630760,"CZK 12,900",50.052905,14.503896,"Práčská, Prague - Záběhlice",1 bedroom,New build,50 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,No,Yes,No,No,Yes,Yes,No,01. 04. 2022,B,22,713,905,"1,152",111,917,855,335,"1,166",608,2,Yes,1 to 10 years years,,,District heating,Middle floor,,,,,
506149,"CZK 12,500",50.0793541,14.4586451,"Lucemburská, Prague - Žižkov",1 bedroom,,32 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 01. 1970,G,246,516,175,372,67,433,498,361,690,167,4,,,Standard materials and solutions,-1 m²,,Middle floor,Overall,,,,
690636,"CZK 14,500",50.10756,14.39299,"Koulova, Prague - Dejvice",1 bedroom,Excellent,56 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,G,199,"1,255",183,650,231,98,489,372,570,405,1,,,Standard materials and solutions,,Central heating,Raised ground floor,Interior,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,Excellent,145 m²,"CZK 2,400","CZK 74,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 01. 2022,G,170,234,0,233,74,262,103,243,592,130,2,,,,,,,,,,,
696829,"CZK 16,000",50.092667,14.4571123,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,000","CZK 30,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 01. 2022,G,368,826,172,427,2,290,139,"1,410",340,266,,,,,,Electric boiler,Ground floor,Overall,,,,
697330,"CZK 19,900",50.06562,14.42854,"Oldřichova, Prague - Nusle",2 bedroom,Excellent,77 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 01. 2022,G,198,825,104,502,171,250,534,646,366,263,1,,,,,,,,,,,
238023,"CZK 15,000",50.0902986,14.4271043,"Benediktská, Prague - Staré Město",1 bedroom with open-plan kitchen,,35 m²,"CZK 4,000",,Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,,,51,118,74,93,1,171,160,250,261,336,2,,,,,District heating,Middle floor,Overall,,,,
693778,"CZK 16,500",50.07103,14.44862,"Sevastopolská, Prague - Vršovice",1 bedroom,Excellent,40 m²,"CZK 3,000","CZK 19,500",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,26. 11. 2021,G,232,757,227,358,114,548,333,567,337,385,4,,,,,,,,,,,
411467,"CZK 11,500",50.1282508,14.4655344,"Kurkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,,70 m²,"CZK 5,000","CZK 11,500",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,No,No,01. 01. 2022,,353,428,174,268,246,420,247,409,907,68,10,,,,,,,,,,,
616465,"CZK 9,000",50.042619,14.425352,"V Křovinách, Prague - Braník",Small studio,Excellent,24 m²,"CZK 1,000","CZK 3,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,06. 09. 2021,D,273,"1,329",332,"1,302",557,"1,394",703,793,791,485,3,,1 to 10 years years,Standard materials and solutions,30 m²,Central heating,Middle floor,Overall,,,,
697227,"CZK 12,000",50.0644293,14.3088043,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 2,500","CZK 24,000",Personal,Prefab concrete building,Furnished,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,G,48,72,197,94,296,200,544,502,532,,4,,,,,,,,,,,
688385,"CZK 12,000",50.00295,14.39626,"K Sádkám, Prague - Velká Chuchle",1 bedroom,Good,33 m²,"CZK 3,800","CZK 15,800",Personal,Prefab concrete building,Unfurnished,Yes,Yes,Yes,No,Yes,No,No,27. 12. 2021,D,535,"1,240","1,140","1,198","1,245","1,296","1,074",,,,,,,,,,,,,,,
697114,"CZK 14,000",50.10275,14.47574,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,30 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 02. 2022,G,77,112,140,202,47,87,183,267,291,550,1,,1 to 10 years years,Standard materials and solutions,,,Ground floor,Overall,,,,
697212,"CZK 9,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",Small studio,Excellent,25 m²,"CZK 1,500","CZK 11,000",Personal,Brick building,Furnished,No,No,No,No,Yes,No,No,10. 01. 2022,B,152,750,437,444,292,229,353,266,388,327,1,,,,,,,,,,,
696945,"CZK 17,500",50.06657,14.42101,"Neklanova, Prague - Vyšehrad",3 bedroom,Excellent,62 m²,"CZK 4,000","CZK 18,500",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,24. 12. 2021,G,149,"1,103",118,144,131,181,252,450,410,478,1,,,,,,,,,,,
566034,"CZK 9,890",50.06427,14.44503,"Čestmírova, Prague - Nusle",Studio,,20 m²,"CZK 1,980","CZK 11,870",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 02. 2022,G,322,514,3,257,265,264,555,793,760,666,1,,,,,,,,,,,
697204,"CZK 14,500",50.02962,14.53492,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,Good,57 m²,"CZK 4,000","CZK 18,500",Personal,Prefab concrete building,Partially furnished,Yes,No,No,Yes,No,Yes,No,01. 01. 2022,C,306,448,338,344,526,622,148,501,683,260,6,,,,,,Middle floor,Bathroom unit,,,,
685139,"CZK 15,000",50.0923991,14.370472,"Pod Bateriemi, Prague - Střešovice",3 bedroom,Excellent,75 m²,"CZK 4,000","CZK 19,000",Personal,Other,Unfurnished,No,No,No,No,No,No,No,01. 01. 2022,G,67,"1,187",413,"1,392",358,716,582,"1,168",352,214,3,,,,,Gas boiler,Attic,,,,,
697178,"CZK 17,000",50.01266,14.43129,"Imrychova, Prague - Kamýk",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,G,557,442,796,587,292,254,615,115,,,3,,,,,,,,,,,
697065,"CZK 15,000",50.03107,14.51873,"Vejvanovského, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 4,400","CZK 30,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,G,192,153,89,879,159,185,673,84,841,125,3,,,,,,,,,,,
696904,"CZK 12,500",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,Good,36 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,No,Yes,No,No,No,Yes,No,02. 01. 2022,G,113,295,83,294,18,293,279,"1,017",374,318,6,,,Standard materials and solutions,,Central heating,Top floor,,,,,
697161,"CZK 11,000",50.076814,14.4686562,"V Horní Stromce, Prague - Vinohrady",1 bedroom,Good,29 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,Yes,No,01. 01. 2022,G,220,530,97,253,223,237,186,948,308,203,5,,,,,,,,,,,
665095,"CZK 16,000",50.05923,14.42791,"Marie Cibulkové, Prague - Nusle",2 bedroom,Excellent,65 m²,"CZK 4,800","CZK 16,000",Cooperative,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,24. 05. 2021,G,141,711,239,450,186,356,603,290,180,345,4,,,Standard materials and solutions,,Central heating,Top floor,,,,,
690427,"CZK 16,500",50.08606,14.38197,"Na Malovance, Prague - Střešovice",1 bedroom,Excellent,38 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,14. 11. 2021,F,115,644,190,883,90,648,551,526,381,186,2,,1 to 10 years years,Premium materials and solutions,,Electric boiler,Middle floor,Overall,,,,
518592,"CZK 12,500",50.110883522209,14.466236658197,"Na Košince, Prague - Libeň",Studio,,25 m²,"CZK 1,500","CZK 14,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,09. 11. 2021,B,595,604,992,736,583,565,"1,402",612,582,,,,1 to 10 years years,Standard materials and solutions,,,Raised ground floor,Overall,,,,
667741,"CZK 14,000",50.10046,14.43701,"Heřmanova, Prague - Holešovice",Small studio,Good,18 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,Furnished,No,Yes,No,No,No,Yes,No,06. 11. 2021,B,16,"1,093",87,301,235,295,282,"1,317",591,877,6,,,,,,,,,,,
691650,"CZK 15,000",50.10805,14.44539,"Plynární, Prague - Holešovice",Studio,New build,25 m²,"CZK 1,000","CZK 16,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,18. 01. 2022,G,131,598,201,611,66,207,292,954,438,220,,Yes,,,,,,Overall,,,,
688160,"CZK 7,900",50.11391,14.47995,"U Pekařky, Prague - Libeň",Small studio,Excellent,22 m²,"CZK 1,900","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 01. 2022,G,186,177,"1,338",332,980,"1,133","1,350",939,315,,1,,,,,,Middle floor,Overall,,,,
605618,"CZK 14,950",50.071305,14.474587,"Bajkalská, Prague - Vršovice",2 bedroom,Excellent,59 m²,"CZK 3,300","CZK 18,250",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 01. 2022,B,233,195,241,464,195,285,321,306,398,242,1,,1 to 10 years years,Standard materials and solutions,,Central heating,Middle floor,Overall,,,,
697008,"CZK 17,500",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",2 bedroom,Excellent,54 m²,"CZK 3,900","CZK 20,000",Personal,Brick building,Unfurnished,No,Yes,No,No,Yes,No,Yes,01. 02. 2022,G,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,2,,10 to 30 years years,Premium materials and solutions,,Central heating,Middle floor,Interior,,,,
693764,"CZK 14,000",50.07587,14.4085,"Janáčkovo nábřeží, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,No,25. 11. 2021,C,258,244,365,361,47,397,172,860,"1,038",288,2,,,,,,,,,,,
547598,"CZK 24,000",50.0888403,14.4215983,"Dušní, Prague - Staré Město",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,500","CZK 24,000",Personal,Brick building,Furnished,Yes,No,No,No,No,No,No,14. 01. 2022,,113,354,15,135,47,54,151,240,248,323,5,,,,,Electric boiler,Top floor,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,82 m²,"CZK 4,000","CZK 18,000",Personal,Brick building,Partially furnished,Yes,Yes,No,Yes,Yes,Yes,No,24. 01. 2022,C,466,767,175,601,371,567,857,962,704,346,4,,10 to 30 years years,Standard materials and solutions,,Gas boiler,Top floor,Overall,,,,
696914,"CZK 9,000",50.02244,14.4279,"Vavřenova, Prague - Braník",Studio,Excellent,28 m²,"CZK 2,500","CZK 10,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 01. 2022,D,110,596,246,589,393,353,100,471,776,133,3,,,,,,,,,,,
656975,"CZK 14,757",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,New build,26 m²,"CZK 4,610","CZK 19,367",Other,Other,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,203,"1,202",318,"1,023",78,445,306,355,606,,3,Yes,1 to 10 years years,,,,,,,,,
545400,"CZK 7,000",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,000","CZK 3,000",Other,Brick building,Furnished,No,No,No,No,No,No,No,25. 11. 2021,,514,627,473,447,573,399,312,784,,,,,,,,,,,,,,
249017,"CZK 10,500",50.0886376054,14.4097052903,"U lužického semináře, Prague - Malá Strana",Small studio,Excellent,19 m²,"CZK 2,500","CZK 13,000",Personal,Brick building,Unfurnished,No,Yes,No,No,No,No,No,01. 01. 2022,,297,440,112,418,0,718,476,322,958,176,4,,1 to 10 years years,Premium materials and solutions,10 m²,Electric boiler,Top floor,Overall,,,,
566063,"CZK 12,000",50.0683118,14.3123636,"Laudova, Prague - Řepy",Studio,Excellent,35 m²,"CZK 1,500","CZK 24,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 01. 2022,D,110,698,596,765,619,505,275,159,889,70,2,,30 to 50 years years,Standard materials and solutions,,District heating,Middle floor,Interior,,,,
614513,"CZK 13,500",50.067194,14.554102,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 27,000",Personal,Brick building,,Yes,No,No,No,No,Yes,No,01. 02. 2022,B,599,"1,293",437,356,616,"1,117","1,258",415,,,6,Yes,,,,,,,,,,
360151,"CZK 9,000",50.0742802,14.4041058,Prague - Smíchov,Small studio,,33 m²,"CZK 3,750",,Personal,Other,Partially furnished,No,No,No,No,No,No,No,,C,157,257,119,77,70,175,321,"1,193","1,001",336,1,,,,,,,,,,,
689342,"CZK 17,000",50.04783,14.55994,"Boloňská, Prague - Horní Měcholupy",3 bedroom,Excellent,74 m²,"CZK 1,000","CZK 17,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,No,No,01. 12. 2021,C,349,959,491,"1,037",69,"1,104",231,238,749,84,6,,,,,,,,,,,
696745,"CZK 17,000",50.0911875,14.4319975,"Petrské náměstí, Prague - Nové Město",2 bedroom,Good,50 m²,CZK 650,"CZK 34,000",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,20. 12. 2021,G,38,352,77,386,21,111,162,66,428,369,3,,,,,,,,,,,
696805,"CZK 9,000",50.06817,14.4553,"Žitomírská, Prague - Vršovice",Studio,Excellent,28 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 01. 2022,E,114,289,133,138,82,115,206,372,198,419,5,,,,,,,,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,New build,42 m²,CZK 600,"CZK 50,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,268,205,138,165,112,227,370,608,498,263,6,,,,,,,,,,,
686181,"CZK 22,999",50.09174,14.44246,"Prvního pluku, Prague - Karlín",2 bedroom,Excellent,63 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Furnished,No,No,Yes,Yes,No,No,No,04. 10. 2021,G,208,408,151,207,58,181,363,930,293,284,2,,1 to 10 years years,Premium materials and solutions,,Gas boiler,Middle floor,,,,,
697038,"CZK 20,000",50.13785,14.5124,"Křivoklátská, Prague - Letňany",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 1,000","CZK 40,000",Personal,Brick building,Partially furnished,Yes,Yes,Yes,No,No,No,No,27. 12. 2021,D,264,355,424,747,180,256,321,791,588,146,2,,,,,Gas boiler,,,,,,
697033,"CZK 14,000",50.03535,14.42213,"Branická, Prague - Braník",Studio,Excellent,31 m²,"CZK 1,000","CZK 40,000",Personal,Prefab concrete building,Furnished,No,No,Yes,No,No,No,No,01. 02. 2022,D,49,992,460,485,539,764,739,"1,039",255,,4,,10 to 30 years years,Premium materials and solutions,,Gas boiler,,Overall,,,,
693213,"CZK 16,000",50.09892,14.37099,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,Good,72 m²,"CZK 6,690","CZK 41,380",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,04. 02. 2022,G,117,834,274,542,177,5,965,668,748,204,2,,,Standard materials and solutions,,Other,Top floor,,,,,
696692,"CZK 18,000",50.12786,14.42665,"Glowackého, Prague - Troja",3 bedroom,Excellent,75 m²,"CZK 3,000","CZK 25,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,Yes,Yes,No,17. 01. 2022,C,317,735,495,818,576,563,237,584,669,219,4,,,Standard materials and solutions,,District heating,Middle floor,Overall,,,,
539166,"CZK 19,900",50.0687475,14.369905,Prague - Košíře,1 bedroom with open-plan kitchen,Excellent,79 m²,"CZK 4,700","CZK 19,900",Personal,Brick building,Furnished,No,No,Yes,No,No,No,Yes,01. 02. 2022,B,191,545,61,292,127,184,227,"1,175",547,253,4,,,Premium materials and solutions,,Central heating,,,,,,
