Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Age,Heating,Total number of floors,PENB,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
31263,"CZK 16,000",50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,"CZK 6,220",Unfurnished,,No,No,No,No,No,No,No,27. 04. 2022,207,"1,286",438,977,150,622,756,"1,018",699,41,Good,"CZK 22,000",Personal,Brick building,,,Electric boiler,Ground floor,,Standard materials and solutions,Interior,,,,,,
551075,"CZK 16,000",50.0893775,14.46752,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,000",Furnished,3,No,No,Yes,No,No,Yes,No,27. 04. 2022,97,735,22,65,76,93,396,481,427,267,Excellent,"CZK 19,800",Personal,Brick building,,over 50 years years,Other,Middle floor,,Standard materials and solutions,Overall,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,33 m²,"CZK 5,000",Furnished,5,Yes,No,No,No,No,No,No,11. 07. 2022,114,989,23,10,23,31,353,549,399,398,New build,"CZK 22,500",Personal,Brick building,,,,,B,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 7,000",Furnished,4,No,No,No,Yes,Yes,Yes,Yes,15. 07. 2022,165,981,117,149,162,109,492,669,487,409,New build,"CZK 30,000",Personal,Brick building,,,,,B,,,,,,,,
586683,"CZK 17,000",50.05174,14.543651,"Horolezecká, Prague - Hostivař",1 bedroom with open-plan kitchen,58 m²,"CZK 6,000",Furnished,6,Yes,No,No,No,No,No,No,15. 02. 2020,235,288,192,226,389,754,172,512,293,,,"CZK 23,000",Personal,Brick building,,,,,A,,,,,,,,
715418,"CZK 14,500",50.0367596,14.5056446,Prague - Chodov,Studio,34 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,Yes,23. 05. 2022,221,601,232,"1,420",43,398,201,201,38,102,New build,"CZK 14,500",Personal,Other,,,,,B,,,,,,,,
25959,"CZK 12,600",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,48 m²,"CZK 2,350",Partially furnished,2,No,No,Yes,No,No,Yes,No,25. 04. 2022,242,978,430,"1,107",305,922,324,445,"1,248",356,,"CZK 20,000",,Prefab concrete building,,,District heating,Middle floor,C,Standard materials and solutions,,,,,,,
716038,"CZK 14,500",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,20 m²,"CZK 1,500",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,150,397,110,388,95,207,304,316,662,421,New build,"CZK 16,000",Personal,Brick building,,,,,G,,,,,,,,
671979,"CZK 9,500",50.09451,14.49492,"U Kněžské louky, Prague - Žižkov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,,No,No,No,No,No,No,No,01. 05. 2022,148,366,252,698,97,388,286,527,430,225,Excellent,"CZK 10,500",Personal,Brick building,,30 to 50 years years,Other,Ground floor,G,Standard materials and solutions,,,,,,,
710368,"CZK 16,990",50.0770962,14.4355937,Prague - Vinohrady,Studio,24 m²,"CZK 2,890",,,No,No,No,No,No,Yes,No,01. 06. 2022,32,97,83,143,48,139,384,384,579,732,Excellent,"CZK 10,000",Personal,Brick building,,,,,G,,,,,,,,
704120,"CZK 21,000",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,425,383,567,433,477,975,428,"1,467",364,,New build,"CZK 24,000",Personal,Brick building,,,Central heating,,B,,,,,,,,
715981,"CZK 24,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,Excellent,"CZK 54,000",Personal,Brick building,,,,,G,,,,,,,,
623185,"CZK 14,000",50.064273,14.270993,"Hostivická, Prague - Sobín",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,27. 04. 2022,49,"1,321",86,"1,128",,,,,,,Excellent,"CZK 19,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Middle floor,B,Standard materials and solutions,Overall,20 m²,,,,,
641972,"CZK 8,000",49.965235,14.36761,"Josefa Houdka, Prague - Lipence",Studio,25 m²,"CZK 3,000",Furnished,,No,Yes,No,No,No,No,No,01. 02. 2021,114,954,694,"1,440",963,"1,322",,,,,Excellent,"CZK 10,000",Personal,Brick building,,,,,B,,,,,,,,
150740,"CZK 13,000",50.070043,14.3676817,"Plzeňská, Prague - Smíchov",1 bedroom,36 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,,281,584,176,286,42,178,350,"1,363",693,362,Excellent,"CZK 15,000",Personal,Brick building,,1 to 10 years years,Gas boiler,,C,Standard materials and solutions,,,,,,,
624497,"CZK 14,500",50.056579,14.373918,"Kačírkova, Prague - Jinonice",Studio,33 m²,"CZK 2,500",,3,Yes,No,No,No,No,No,No,15. 07. 2022,167,110,211,"1,262",70,153,729,190,"1,174",169,New build,"CZK 10,000",Personal,Low-energy building,,,,,A,,,,,,,,
715316,"CZK 20,000",50.0471,14.30405,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,No,16. 07. 2022,176,168,143,114,939,958,584,745,127,,Excellent,"CZK 40,000",Personal,Brick building,,,,,G,,,,,,,,
715306,"CZK 20,000",50.06326,14.28874,"Křivatcová, Prague - Zličín",2 bedroom with open-plan kitchen,70 m²,"CZK 5,000",Partially furnished,1,Yes,No,No,Yes,Yes,Yes,No,21. 04. 2022,185,129,"1,122","1,370",544,"1,481",680,838,446,,New build,"CZK 25,000",Personal,Brick building,,,,,A,,,,,,,,
554738,"CZK 17,000",50.0694,14.4840287,Prague - Strašnice,1 bedroom with open-plan kitchen,42 m²,"CZK 4,500",Partially furnished,5,Yes,No,Yes,No,No,No,No,16. 05. 2022,341,748,429,494,264,420,647,692,482,532,New build,"CZK 34,000",Personal,Brick building,Yes,,District heating,,,,,,,,,,
715878,"CZK 10,000",50.06038,14.3974,"Holubova, Prague - Smíchov",Studio,25 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,177,897,204,758,197,597,434,717,495,373,Excellent,"CZK 10,000",Personal,Brick building,,,,Ground floor,G,,,,,,,,
715877,"CZK 18,490",50.04469833333,14.51761583333,"náměstí Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,61 m²,"CZK 2,329",Furnished,7,Yes,No,No,No,Yes,Yes,No,,153,134,70,59,913,292,"1,006",102,,,New build,"CZK 20,819",Personal,Brick building,Yes,,,,B,,,,,,,"CZK 20,819

                                
                                
                
i",
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,144,382,95,309,314,284,183,208,689,39,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,18 m²,"CZK 2,500",Furnished,2,No,Yes,No,No,No,No,No,25. 04. 2022,170,423,142,168,13,109,427,891,261,225,Excellent,"CZK 18,500",Personal,Brick building,,,,,G,,,,,,,,
35209,"CZK 18,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,65 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,01. 07. 2022,268,"1,308",227,"1,096",483,613,251,400,960,64,,"CZK 20,000",Cooperative,Prefab concrete building,,30 to 50 years years,District heating,Top floor,,Standard materials and solutions,Overall,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,212,199,123,98,33,92,321,131,259,513,,"CZK 31,000",Personal,Brick building,,,Gas boiler,Attic,G,,,,,,,,
715239,"CZK 18,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,38 m²,"CZK 1,500",Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,20. 04. 2022,381,810,423,623,137,666,490,358,355,113,New build,"CZK 54,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,A,Premium materials and solutions,,,,,,,
715839,"CZK 15,000",50.0406073,14.4348978,"Hudečkova, Prague - Krč",1 bedroom with open-plan kitchen,46 m²,,Furnished,1,No,No,Yes,Yes,No,No,No,15. 05. 2022,181,741,120,386,116,610,939,235,501,102,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
715826,"CZK 17,500",50.10089,14.349,"Nad Jenerálkou, Prague - Vokovice",1 bedroom with open-plan kitchen,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,378,"1,483",429,"1,310",445,714,615,554,414,288,Excellent,"CZK 20,000",Personal,Brick building,,,,,C,,,,,,,,
425448,"CZK 11,000",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 13,000",Personal,Brick building,,1 to 10 years years,,,,Standard materials and solutions,Overall,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,130,222,63,270,198,305,184,230,208,532,Excellent,"CZK 16,469",Personal,Brick building,,,,,B,,,,,,,"CZK 16,469

                                
                                
                
i",
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,300,442,115,421,2,720,478,325,960,178,Excellent,"CZK 50,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Attic,,Premium materials and solutions,Overall,,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,35 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,218,515,327,"1,148","1,230","1,136",413,449,,,Good,"CZK 10,000",Personal,Brick building,,,,,G,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,539,"1,244","1,144","1,202","1,249","1,300","1,079",,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,,C,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,40 m²,"CZK 1,600",Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,187,746,406,601,143,440,468,285,745,626,Excellent,"CZK 15,000",Cooperative,Brick building,,,District heating,Middle floor,G,,Overall,50 m²,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,71 m²,"CZK 6,500",Partially furnished,,Yes,No,No,No,No,Yes,No,,257,447,215,535,448,488,665,427,"1,129",57,Excellent,"CZK 63,000",Personal,Prefab concrete building,,,District heating,Raised ground floor,,,Overall,,,,,,
406062,"CZK 14,000",50.110359480005,14.558964438623,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,5,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,267,"1,051",177,185,"1,005",546,"1,345",226,,,,"CZK 20,000",Personal,Brick building,Yes,,,,,,,,,,,,
547996,"CZK 10,900",50.0663622,14.439065,"Bělehradská, Prague - Nusle",1 bedroom,36 m²,CZK 800,Unfurnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,133,222,237,243,67,320,502,563,581,428,Excellent,"CZK 15,000",Personal,Brick building,,,Electric boiler,Middle floor,G,Standard materials and solutions,Overall,,,,,,
715640,"CZK 15,850",50.0165242,14.4400853,"Krhanická, Prague - Kamýk",2 bedroom,54 m²,"CZK 4,793",Partially furnished,10,No,No,No,No,No,No,No,20. 07. 2022,270,"1,010",62,"1,256",784,294,399,481,799,333,Excellent,"CZK 15,850",Cooperative,Prefab concrete building,,,,,G,,,,,,,,
715638,"CZK 33,000",50.0499741,14.3223055,"K Ohradě, Prague - Stodůlky",2 bedroom with open-plan kitchen,130 m²,"CZK 4,000",Unfurnished,1,No,No,No,No,Yes,No,No,01. 07. 2022,49,"1,170",716,727,439,634,761,408,495,251,New build,,Personal,Low-energy building,,,,,B,,,,,,,,
715510,"CZK 11,000",50.13562,14.50983,"Bohumínská, Prague - Letňany",Studio,41 m²,"CZK 3,500",Partially furnished,7,No,No,No,No,No,No,No,25. 04. 2022,67,664,234,512,199,143,220,630,273,371,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,,G,,,,,,,,
715630,"CZK 13,102",50.02211,14.51531,"Radimovická, Prague - Chodov",1 bedroom with open-plan kitchen,43 m²,"CZK 3,388",Furnished,3,No,No,Yes,No,No,Yes,No,01. 07. 2022,214,"1,345",190,639,312,371,899,118,,,Excellent,"CZK 17,500",Personal,Prefab concrete building,,,,,G,,,,,,,,
715629,"CZK 21,000",50.02487,14.52109,"Tererova, Prague - Chodov",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Partially furnished,7,No,No,No,Yes,No,No,No,01. 07. 2022,169,"1,010",174,"1,028",385,381,220,613,"1,124",71,Excellent,"CZK 42,000",Personal,Prefab concrete building,,10 to 30 years years,District heating,Top floor,G,Standard materials and solutions,Overall,,,,,,
715600,"CZK 16,000",50.08633,14.37393,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,48 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,109,824,339,529,221,232,260,260,537,393,Excellent,"CZK 32,000",Personal,Brick building,,,,,G,,,,,,,,
715593,"CZK 11,000",50.1112016,14.394351,"Podbabská, Prague - Bubeneč",Studio,30 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,170,"1,471",168,858,303,633,764,531,621,437,Good,"CZK 15,000",Personal,Brick building,,,,,B,,,,,,,,
715576,"CZK 15,000",50.1113008,14.3943439,"Podbabská, Prague - Bubeneč",2 bedroom,50 m²,"CZK 5,300",Partially furnished,2,No,No,Yes,No,No,No,No,24. 04. 2022,159,"1,482",157,869,292,644,775,542,632,426,Excellent,"CZK 20,300",Personal,Brick building,,,,,G,,,,,,,,
369322,"CZK 12,000",50.1101579,14.5084088,"Pod Strojírnami, Prague - Vysočany",Studio,30 m²,"CZK 1,800",Furnished,2,No,No,No,No,No,No,No,,56,661,180,477,156,597,380,438,553,559,Excellent,"CZK 12,000",Personal,Brick building,,1 to 10 years years,,,,Standard materials and solutions,,,,,,,
517654,"CZK 26,000",50.0768786,14.4699932,"V Horní Stromce, Prague - Vinohrady",2 bedroom with open-plan kitchen,70 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,271,625,192,330,317,332,281,"1,022",381,298,Excellent,"CZK 26,000",Personal,Brick building,,,District heating,Middle floor,,,,,,,,,
569404,"CZK 17,000",50.0401912,14.5681882,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,62 m²,"CZK 3,900",Unfurnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,216,901,469,674,542,358,459,533,"1,259",368,,"CZK 34,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Middle floor,B,,,,,,,,
714357,"CZK 17,000",50.04343,14.51484,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,11. 07. 2022,,,,,,,,,,,Excellent,"CZK 34,000",Personal,Brick building,Yes,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,,,,,,,
715537,"CZK 18,000",50.13944,14.44911,"K Beranovu, Prague - Dolní Chabry",Studio,95 m²,"CZK 4,500",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,282,"1,007",164,736,583,"1,091",136,,,,New build,"CZK 36,000",Personal,Low-energy building,,,,,A,,,,,,,,
644163,"CZK 12,600",50.103357,14.512565,"Podkovářská, Prague - Vysočany",Studio,39 m²,"CZK 2,300",Furnished,2,No,No,No,Yes,No,Yes,Yes,01. 06. 2022,101,296,"1,266",916,410,648,"1,168",891,270,,Excellent,"CZK 14,900",Personal,Brick building,,10 to 30 years years,Central heating,Middle floor,G,,,,,,,,
715525,"CZK 11,990",50.05364583333,14.50818555555,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,260",Partially furnished,4,No,No,Yes,No,No,Yes,No,,68,751,597,699,336,747,690,570,"1,168",464,Good,"CZK 15,250",Personal,Prefab concrete building,,,,,D,,,,,,,"CZK 15,250

                                
                                
                
i",
226603,"CZK 17,790",50.1010663,14.3658334,Prague - Dejvice,2 bedroom,55 m²,"CZK 3,180",Partially furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,371,778,804,414,512,679,906,703,"1,121",189,Excellent,"CZK 20,000",Personal,Brick building,,,District heating,Middle floor,,Standard materials and solutions,Overall,,,,,,
715088,"CZK 19,000",50.04660745,14.306405720331,Prague - Stodůlky,1 bedroom with open-plan kitchen,49 m²,"CZK 3,885",Partially furnished,4,Yes,No,No,No,Yes,Yes,Yes,26. 05. 2022,21,194,102,"1,275",85,710,807,412,573,208,New build,"CZK 19,000",Personal,Brick building,,,,,B,,,,,,,,
715522,"CZK 16,990",50.07701277777,14.47691861111,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 2,845",Partially furnished,5,No,No,Yes,No,No,No,No,,166,882,124,472,188,154,741,797,310,110,Good,"CZK 19,835",Personal,Brick building,,,,,G,,,,,,,"CZK 19,835

                                
                                
                
i",
715514,"CZK 9,990",50.07209666666,14.46993805555,"28. pluku, Prague - Vršovice",Studio,29 m²,"CZK 2,874",Furnished,5,No,No,Yes,No,No,Yes,No,,65,536,127,372,178,141,442,314,717,100,Good,"CZK 12,864",Personal,Brick building,,,,,D,,,,,,,"CZK 12,864

                                
                                
                
i",
454348,"CZK 17,000",50.0693943,14.3832932,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,46 m²,CZK 590,Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,293,575,258,859,377,967,377,817,991,447,,,Personal,Brick building,,,,,,,,,,,,,
626750,"CZK 25,900",50.038775,14.395989,"Na Srpečku, Prague - Hlubočepy",3 bedroom,83 m²,"CZK 4,900",Partially furnished,1,No,Yes,Yes,No,Yes,No,No,01. 06. 2022,138,776,733,795,620,578,654,,,,Excellent,"CZK 25,900",Personal,Brick building,,,Gas boiler,Raised ground floor,B,,Overall,,,,,,
691645,"CZK 39,000",50.09069,14.42032,"Dušní, Prague - Josefov",3 bedroom with open-plan kitchen,93 m²,"CZK 1,900",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,101,447,205,252,70,269,137,380,248,453,Excellent,"CZK 41,000",Personal,Brick building,,,,,E,,,,,,,,
213488,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,72 m²,"CZK 4,500",Furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,227,598,447,816,474,336,342,438,"1,207",51,,"CZK 20,000",Other,Prefab concrete building,,10 to 30 years years,District heating,Raised ground floor,,Premium materials and solutions,Overall,,,,,,
715189,"CZK 23,900",50.01932,14.51961,"Pastevců, Prague - Újezd u Průhonic",2 bedroom with open-plan kitchen,96 m²,"CZK 5,000",Partially furnished,3,No,Yes,Yes,No,No,No,Yes,25. 04. 2022,314,649,761,860,954,"1,326",115,,,,Excellent,"CZK 65,000",Personal,Brick building,,,,,G,,,,,,,,
697963,"CZK 13,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,21 m²,"CZK 1,200",Furnished,2,No,Yes,No,No,No,Yes,No,24. 04. 2022,150,397,110,388,95,207,304,316,662,421,Excellent,"CZK 14,000",Personal,Brick building,,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,Overall,5 m²,,,,,
713756,"CZK 16,000",50.0440154,14.517211,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,57 m²,"CZK 4,400",Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,195,134,201,190,"1,004",212,"1,215",157,,,Excellent,"CZK 15,000",Personal,Brick building,,,,,G,,,,,,,,
715370,"CZK 13,000",50.0615746,14.3810292,"Mikšovského, Prague - Košíře",1 bedroom,46 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,279,"1,182",553,969,542,"1,483","1,143",291,"1,166",645,Good,"CZK 15,000",Cooperative,Brick building,,,,,G,,,,,,,,
545400,"CZK 8,500",50.036559,14.4172471,Prague - Braník,Small studio,25 m²,"CZK 2,500",Furnished,,No,No,No,No,No,No,No,21. 04. 2022,514,627,473,447,573,399,312,784,,,,"CZK 3,000",Other,Brick building,,,,,,,,,,,,,
573326,"CZK 14,000",50.0641277,14.2874444,"Hevlínská, Prague - Zličín",Studio,48 m²,"CZK 3,500",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 07. 2022,232,176,"1,056",792,818,"1,086",493,,,,Excellent,"CZK 28,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Middle floor,,Premium materials and solutions,,,,,,,
715307,"CZK 24,500",50.08709,14.46381,"V Kapslovně, Prague - Žižkov",3 bedroom,98 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,No,Yes,Yes,21. 04. 2022,238,742,121,386,39,564,646,641,563,455,Excellent,"CZK 25,000",Personal,Brick building,,,,,C,,,,,,,,
401143,"CZK 12,500",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,600",Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 03. 2022,214,442,432,483,306,438,648,903,831,140,Good,"CZK 24,000",Personal,Prefab concrete building,,,District heating,,C,Standard materials and solutions,Exterior,,,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,2,Yes,No,Yes,No,No,No,No,22. 04. 2022,75,523,33,158,86,70,139,60,409,,Excellent,"CZK 20,000",Personal,Brick building,,,,,G,,,,,,,,
652153,"CZK 15,000",50.071528,14.430216,"Fügnerovo náměstí, Prague - Nové Město",Studio,20 m²,"CZK 4,500",Furnished,3,No,No,No,No,Yes,Yes,Yes,19. 04. 2022,210,499,175,346,159,239,220,429,661,519,Excellent,"CZK 3,000",Personal,Brick building,,1 to 10 years years,Central heating,Middle floor,C,Premium materials and solutions,Overall,,,,,,
