Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee
297556,"CZK 17,200",50.1050666,14.5181109,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,800",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,10. 01. 2022,350,601,"1,064",610,"1,312","1,115",872,130,,,New build,"CZK 30,000",Personal,Brick building,,,,,Middle floor,,Yes,,,,,
695414,"CZK 10,000",50.09681,14.3476,Prague - Vokovice,Studio,24 m²,"CZK 2,800",Partially furnished,6,No,No,No,No,No,Yes,No,07. 12. 2021,93,"1,136",101,802,346,212,203,202,480,221,Good,"CZK 10,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,,,,,
583211,"CZK 36,000",50.10506,14.45906,"Sanderova, Prague - Holešovice",2 bedroom with open-plan kitchen,97 m²,"CZK 7,000",Furnished,4,Yes,Yes,Yes,No,Yes,Yes,No,01. 02. 2022,242,"1,008",371,681,181,504,876,"1,012",488,115,New build,"CZK 72,000",Personal,Other,B,,District heating,,,,,,,,,
174018,"CZK 20,500",50.0711037,14.4445816,"Kozácká, Prague - Vršovice",2 bedroom with open-plan kitchen,71 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,Yes,Yes,01. 12. 2021,292,535,41,643,85,609,531,296,468,74,Excellent,"CZK 41,000",Personal,Brick building,G,Standard materials and solutions,Central heating,,Middle floor,,,Interior,,,,
575586,"CZK 12,500",50.0636909,14.5086646,"Mukařovská, Prague - Strašnice",2 bedroom,65 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,01. 12. 2021,336,"1,259",604,"1,048",212,595,493,556,426,487,Good,"CZK 15,000",Personal,Brick building,G,Standard materials and solutions,Central heating,100 m²,Top floor,over 50 years years,,,,,,
327297,"CZK 18,500",50.0795223,14.4589054,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,704",Partially furnished,6,No,No,Yes,No,No,Yes,No,,230,500,173,357,41,417,511,336,665,151,New build,"CZK 20,000",Personal,Brick building,,,Gas boiler,,Attic,,Yes,,,,,
524893,"CZK 15,500",50.0892296,14.4184025,"Široká, Prague - Josefov",Studio,24 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,10. 01. 2022,99,171,102,239,27,367,221,487,68,463,,"CZK 17,000",Personal,Brick building,C,,,,,,,,,,,
627804,"CZK 13,000",50.07479,14.324004,"Čistovická, Prague - Řepy",Studio,35 m²,CZK 500,Partially furnished,1,No,Yes,No,No,No,No,No,01. 01. 2022,234,266,685,"1,426",499,462,517,,,,New build,"CZK 26,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,Ground floor,1 to 10 years years,,,,,,
153003,"CZK 14,000",50.0674856,14.3969289,"Ostrovského, Prague - Smíchov",Small studio,30 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,No,No,,298,229,221,618,23,316,387,600,501,392,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,
599189,"CZK 14,900",50.073823,14.41605,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 1,760",,2,No,No,No,No,No,Yes,No,16. 03. 2020,134,380,77,225,73,292,375,505,827,344,Excellent,"CZK 14,900",Personal,Brick building,D,,,,,,,,,,,
583093,"CZK 19,500",50.083767,14.507001,"Káranská, Prague - Malešice",3 bedroom,76 m²,"CZK 2,500",Unfurnished,12,Yes,No,Yes,No,No,Yes,No,01. 10. 2021,169,549,242,568,111,722,677,416,709,240,Excellent,"CZK 25,000",Personal,Prefab concrete building,C,,,,,,,,,,,
515908,"CZK 21,000",50.0705962,14.4424938,"Šmilovského, Prague - Vinohrady",2 bedroom,81 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,No,16. 12. 2021,416,625,142,825,27,790,447,115,591,248,Excellent,"CZK 21,000",Personal,Brick building,,,Central heating,,Middle floor,,,Interior,,,,
603139,"CZK 25,000",50.088083,14.425475,"Templová, Prague - Staré Město",3 bedroom,95 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,14. 12. 2021,248,235,19,226,39,357,267,249,241,257,Excellent,"CZK 25,000",Personal,Brick building,C,Standard materials and solutions,,,,,,,,,,
696112,"CZK 16,000",50.02704,14.42587,"Psohlavců, Prague - Braník",3 bedroom,60 m²,"CZK 1,100",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,327,840,469,826,327,388,491,434,"1,384",47,Good,"CZK 18,000",Personal,Prefab concrete building,G,,District heating,,,,,,,,,
695002,"CZK 23,000",50.101840109189,14.452761226864,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 23,000",Personal,Brick building,B,,,,,,,,,,,
696094,"CZK 9,500",50.07252,14.40967,"Lidická, Prague - Smíchov",Small studio,31 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,10. 01. 2022,120,555,108,166,73,469,594,757,954,514,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,
596154,"CZK 12,800",50.052949,14.418293,"Podolská, Prague - Podolí",Studio,31 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,265,861,206,703,175,900,684,"1,312",236,381,Excellent,"CZK 22,000",Personal,Brick building,G,Standard materials and solutions,Electric boiler,,,1 to 10 years years,,Interior,,,,
108759,"CZK 11,500",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",Personal,Brick building,C,,,,,,,,,,,
680723,"CZK 11,000",50.0573,14.4858,"Na Vinobraní, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,22. 08. 2021,621,"1,367",602,833,801,864,"1,356",632,840,,Good,"CZK 14,000",Personal,Brick building,G,,Gas boiler,,Attic,,,,,,,
696106,"CZK 20,000",50.07316,14.43293,"Bělehradská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 1,000",Unfurnished,2,Yes,No,No,No,No,No,No,14. 12. 2021,20,335,5,109,28,142,206,255,692,780,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
695066,"CZK 20,000",50.10188313919,14.452900916946,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,175,534,82,256,31,192,396,358,179,289,New build,"CZK 20,000",Personal,Brick building,B,,,,,,,,,,,
695007,"CZK 13,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,171,523,79,246,9,188,385,347,96,262,New build,"CZK 20,000",Personal,Brick building,B,,,,,,,,,,,
685842,"CZK 22,000",50.0849763,14.4166195,"Liliová, Prague - Staré Město",1 bedroom with open-plan kitchen,59 m²,"CZK 8,500",Furnished,1,No,No,No,No,No,Yes,No,01. 10. 2021,295,456,131,473,16,50,422,735,463,100,Excellent,"CZK 44,000",Personal,Brick building,B,,,,,,,,,,,
545893,"CZK 28,000",50.06704805,14.34252995,"Plzeňská, Prague - Motol",2 bedroom with open-plan kitchen,95 m²,"CZK 4,800",Partially furnished,,No,Yes,Yes,No,Yes,Yes,No,11. 12. 2021,141,798,271,868,"1,431",810,"1,069",,,,,"CZK 40,000",Personal,Brick building,C,,,25 m²,,1 to 10 years years,Yes,,,,,
641844,"CZK 18,000",50.032375,14.588637,"Sušilova, Prague - Uhříněves",2 bedroom with open-plan kitchen,86 m²,"CZK 3,600",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,508,968,820,"1,060",887,920,"1,053",818,875,,Excellent,"CZK 30,000",Personal,Other,E,Premium materials and solutions,Central heating,,Top floor,10 to 30 years years,,,,,,
278329,"CZK 10,000",50.1408794,14.5068988,"Malkovského, Prague - Letňany",Studio,33 m²,"CZK 2,400",Partially furnished,8,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,260,926,116,970,422,291,488,349,422,204,Excellent,"CZK 22,000",Personal,Other,,Standard materials and solutions,Electric boiler,,Middle floor,,,,,,,
118847,"CZK 11,000",50.0816415,14.4579484,"Sudoměřská, Prague - Žižkov",1 bedroom,36 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,,157,489,135,150,119,658,266,91,420,333,,"CZK 22,000",Other,Brick building,,,,,,,,,,,,
695634,"CZK 25,000",50.08599,14.46719,"Malešická, Prague - Žižkov",1 bedroom with open-plan kitchen,80 m²,"CZK 8,124",Furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,311,439,356,522,221,362,698,218,225,247,New build,"CZK 53,000",Personal,Brick building,C,Premium materials and solutions,District heating,35 m²,Ground floor,1 to 10 years years,,,,,,
633220,"CZK 11,000",50.102339,14.477035,"U Pošty, Prague - Libeň",1 bedroom with open-plan kitchen,36 m²,"CZK 3,000",Partially furnished,1,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,209,202,42,349,265,384,263,151,187,511,Excellent,"CZK 20,000",Personal,Brick building,G,Standard materials and solutions,Other,100 m²,Raised ground floor,1 to 10 years years,,Interior,,,,
212896,"CZK 14,900",50.067383,14.455164,"Oblouková, Prague - Vršovice",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,158,41,150,209,0,209,263,453,215,444,Good,"CZK 15,000",Personal,Brick building,,,Gas boiler,,Middle floor,over 50 years years,,Interior,,,,
696073,"CZK 9,000",50.0069821,14.4247561,Prague - Modřany,Studio,32 m²,"CZK 3,600",,,No,No,No,No,No,Yes,No,Ihned,217,546,368,535,341,620,568,605,674,302,Excellent,"CZK 9,000",Personal,Prefab concrete building,,,,,,,,,,,,
638943,"CZK 10,000",50.128049,14.502019,"Chotěšovská, Prague - Letňany",Small studio,32 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,289,905,97,934,677,843,423,583,214,,New build,"CZK 24,000",Personal,Low-energy building,G,,,,,,,,,,,
529237,"CZK 15,500",50.0077566,14.4193998,"Pejevové, Prague - Modřany",3 bedroom,69 m²,"CZK 5,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,433,483,264,307,344,300,322,978,993,451,Excellent,"CZK 20,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,,,,Overall,,,,
695601,"CZK 13,500",50.11884,14.49549,"Litoměřická, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,08. 12. 2021,152,704,501,439,286,481,436,406,"1,140",379,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,District heating,,Middle floor,,,,,,,
529226,"CZK 20,000",50.0967737,14.4676769,"Nekvasilova, Prague - Karlín",1 bedroom with open-plan kitchen,62 m²,"CZK 3,500",Partially furnished,6,No,Yes,Yes,No,Yes,Yes,Yes,08. 12. 2021,289,"1,065",232,"1,011",312,799,540,542,770,163,,"CZK 25,000",Personal,Brick building,B,Premium materials and solutions,District heating,,Middle floor,,,,,,,
695876,"CZK 13,000",50.08939,14.46746,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,48 m²,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,14. 12. 2021,101,739,26,69,80,97,399,484,431,263,Excellent,"CZK 17,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,Attic,over 50 years years,,Overall,,,,
696026,"CZK 7,000",50.07225,14.39608,"Plzeňská, Prague - Smíchov",Small studio,15 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 5,000",Other,Brick building,G,,,,,,,,,,,
696027,"CZK 9,500",50.07225,14.39608,"Plzeňská, Prague - Smíchov",1 bedroom,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 6,250",Other,Brick building,G,,,,,,,,,,,
696031,"CZK 8,500",50.07225,14.39608,"Plzeňská, Prague - Smíchov",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 5,750",Other,Brick building,G,,,,,,,,,,,
695930,"CZK 16,000",50.12776,14.41251,"Svídnická, Prague - Troja",3 bedroom,70 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,20. 12. 2021,102,487,176,422,422,334,171,361,377,,Excellent,"CZK 32,000",Cooperative,Prefab concrete building,G,,,,,,,,,,,
691820,"CZK 17,000",50.07451,14.42258,"Salmovská, Prague - Nové Město",3 bedroom,79 m²,"CZK 2,700",Unfurnished,3,No,No,No,No,No,Yes,No,11. 11. 2021,189,436,149,427,134,246,339,352,700,460,Good,"CZK 17,000",Personal,Brick building,G,Standard materials and solutions,Central heating,,Middle floor,,,,,,,
607608,"CZK 17,800",50.085862,14.416961,"Karlova, Prague - Staré Město",2 bedroom,50 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,169,297,32,314,18,110,439,790,500,259,Excellent,"CZK 18,000",Personal,Brick building,C,,,,,,,,,,,
524451,"CZK 7,500",50.1265674,14.4956943,"Varnsdorfská, Prague - Střížkov",1 bedroom,28 m²,"CZK 3,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,262,577,195,482,266,242,237,336,"1,026",214,,"CZK 10,000",Personal,Prefab concrete building,,,,,,,,,,,,
132016,"CZK 19,000",50.1010657,14.5049,"U Harfy, Prague - Vysočany",2 bedroom,95 m²,CZK 450,Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2018,221,"1,132",241,963,286,745,243,"1,059","1,249",787,,"CZK 19,000",Personal,Brick building,,,,,,,,,,,,
696029,"CZK 11,500",50.03087,14.48416,"Dědinova, Prague - Chodov",Studio,34 m²,"CZK 2,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,337,517,48,681,281,411,185,718,306,50,Excellent,"CZK 15,000",Cooperative,Prefab concrete building,D,,,,,,,,,,,
489262,"CZK 13,000",50.0214212,14.3597803,"Dominínská, Prague - Slivenec",2 bedroom,83 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,115,640,294,228,534,455,,,,,Excellent,"CZK 20,000",Personal,Brick building,C,Standard materials and solutions,Geothermal heat pump,,Top floor,1 to 10 years years,,Overall,,,,
692339,"CZK 17,000",50.1015246,14.4343981,"Janovského, Prague - Holešovice",2 bedroom,50 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,No,No,15. 11. 2021,136,760,135,135,67,303,263,521,854,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
693946,"CZK 9,990",50.12311416666,14.49222861111,"Vysočanská, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,,Unfurnished,1,No,No,Yes,No,No,Yes,No,,274,558,145,496,330,270,564,291,625,154,Good,"CZK 14,584",Personal,Prefab concrete building,D,,,,,,,,,,,"CZK 14,584

                                
                                
                
i"
523411,"CZK 9,500",50.1057203,14.5734501,Prague - Černý Most,1 bedroom with open-plan kitchen,44 m²,"CZK 5,500",Unfurnished,1,No,No,No,No,No,No,No,01. 07. 2018,124,"1,044",55,540,144,238,447,414,150,,,"CZK 30,000",Personal,Prefab concrete building,,,,,,,,,,,,
696022,"CZK 22,000",50.08412,14.34603,"Na Klášterním, Prague - Břevnov",3 bedroom,70 m²,"CZK 5,000",Partially furnished,,Yes,No,Yes,No,No,No,No,01. 01. 2022,224,759,123,525,247,543,325,161,418,249,Excellent,"CZK 44,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,,Ground floor,,,Overall,,,,
667421,"CZK 19,000",50.07285,14.38707,"Mošnova, Prague - Smíchov",2 bedroom with open-plan kitchen,65 m²,"CZK 2,500",Unfurnished,2,No,No,No,No,No,No,No,03. 08. 2021,418,"1,156",434,"1,327",484,"1,378",622,537,"1,464",555,Excellent,"CZK 38,000",Personal,Brick building,G,,,8 m²,,,,,,,,
628826,"CZK 7,000",50.072332,14.397928,"Plzeňská, Prague - Smíchov",Small studio,20 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,15. 12. 2021,323,570,180,261,153,373,302,"1,043",743,415,Excellent,,Personal,Brick building,G,Standard materials and solutions,Gas boiler,,,,,,,,,
696012,"CZK 15,000",50.15132,14.5296,"Cukrovarská, Prague - Čakovice",2 bedroom with open-plan kitchen,90 m²,CZK 1,Partially furnished,1,No,No,No,No,No,No,No,13. 12. 2021,81,646,68,96,131,734,"1,360","1,051",610,,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,
690313,"CZK 13,500",50.04313,14.50304,"Divišovská, Prague - Chodov",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 01. 2022,326,"1,338",831,"1,447",390,740,516,843,588,263,Excellent,"CZK 17,000",Cooperative,Brick building,B,,District heating,,Middle floor,10 to 30 years years,,,,,,
662444,"CZK 12,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,34 m²,"CZK 2,550",Furnished,16,No,No,No,No,Yes,Yes,Yes,01. 01. 2022,205,213,65,159,76,25,315,317,"1,004",211,Excellent,"CZK 15,000",Cooperative,Other,G,,District heating,,,,,,,,,
479561,"CZK 10,000",50.1143715,14.4695677,"Kašparovo náměstí, Prague - Libeň",Studio,35 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,Yes,No,,192,"1,082",50,"1,199",150,321,123,"1,359",819,257,Excellent,"CZK 13,000",Personal,Low-energy building,C,Standard materials and solutions,District heating,,Middle floor,10 to 30 years years,,Interior,,,,
696008,"CZK 10,500",50.02682,14.37242,"Lipová alej, Prague - Hlubočepy",Small studio,29 m²,"CZK 1,587",Furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,274,"1,132",699,"1,129",538,"1,121",485,383,269,525,Excellent,"CZK 10,500",Personal,Brick building,E,,,,,,,,,,,
416859,"CZK 6,500",50.0115444,14.3856734,"Starochuchelská, Prague - Velká Chuchle",Small studio,17 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,,41,100,54,328,528,,,,,,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,
639393,"CZK 12,000",50.067151,14.417589,"Vratislavova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,32 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,30. 01. 2022,272,"1,068",103,434,18,92,41,517,201,150,Excellent,"CZK 14,000",Personal,Brick building,G,,,,,,,,,,,
125833,"CZK 12,800",50.0729885,14.3939938,"Graficka, Prague - Smíchov",2 bedroom,62 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,130,916,22,607,1,698,57,974,964,276,,"CZK 13,500",,Brick building,,,,,,,,,,,,
668845,"CZK 9,900",50.1348573,14.5101522,"Třinecká, Prague - Letňany",Studio,39 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,No,No,Yes,Yes,23. 12. 2021,180,776,347,625,312,255,333,742,385,484,Excellent,"CZK 15,000",Personal,Brick building,D,,District heating,,Middle floor,,,Overall,,,,
691082,"CZK 15,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Unfurnished,-1,No,No,No,No,No,No,No,08. 11. 2021,226,638,275,582,203,569,520,208,647,299,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
695997,"CZK 26,000",50.09139,14.43909,"Sokolovská, Prague - Karlín",4 bedroom,100 m²,CZK 600,Partially furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,80,482,94,42,5,147,632,658,237,425,Excellent,"CZK 26,000",Personal,Brick building,G,,,,,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,53 m²,CZK 600,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,122,187,123,443,140,505,232,562,371,226,Excellent,"CZK 25,000",Personal,Brick building,G,,Other,,,,,Interior,,,,
542578,"CZK 26,000",50.0822863,14.4519698,"Kubelíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,73 m²,"CZK 3,800",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,332,38,68,299,149,295,377,509,600,396,Excellent,"CZK 30,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,
436186,"CZK 10,500",50.075131,14.3828878,"U Pernikářky, Prague - Smíchov",Studio,22 m²,"CZK 2,200",Furnished,2,No,No,Yes,No,No,Yes,No,01. 09. 2021,582,"1,199",752,"1,331",753,"1,389",777,383,"1,043",364,Excellent,"CZK 21,000",Personal,Brick building,,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,,,,,
695784,"CZK 9,900",50.05942,14.45008,"Nuselská, Prague - Michle",1 bedroom,36 m²,"CZK 2,638",Partially furnished,3,No,No,No,No,No,No,No,20. 12. 2021,51,760,54,167,28,730,214,387,732,216,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
695989,"CZK 14,900",50.04842,14.47884,"Púchovská, Prague - Záběhlice",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Unfurnished,3,No,No,No,No,No,No,No,14. 12. 2021,253,820,320,366,480,"1,235",609,691,802,212,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,
36818,"CZK 12,500",50.0607687007,14.4003510475,Prague - Smíchov,2 bedroom,50 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,Yes,No,No,31. 12. 2021,172,849,215,974,158,397,650,789,711,589,Excellent,"CZK 25,000",Personal,Brick building,C,Premium materials and solutions,Other,,Middle floor,,,Interior,,,,
695461,"CZK 12,000",50.08898,14.46722,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,40 m²,CZK 750,Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,146,748,34,131,142,159,419,443,389,243,Excellent,"CZK 26,000",Personal,Brick building,G,Standard materials and solutions,,,Middle floor,,,Interior,,,,
