Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Ownership,Age,Designe,Building type,Heating,EPC,Condition,Enclosed balcony,Lift,Cellar,Balcony,Parking,Garage,New-build,Reconstruction,Terrace,Administrative fee,Plot type,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 20,000","CZK 4,000",724486,3+kk,7/2/2022,66 m²,Fully furnished,5,309.03,931.93,419.23,2591.51,650.09,1438.97,349.52,1707.87,845.82,252.27,Prague - Kamýk,50.00735,14.45384,"CZK 25,000",,,Standard,Prefab concrete,Central,G,Very good,1.0,1.0,,,,,,Complete,,,,,
"CZK 43,500","CZK 14,500",717644,2 bedroom,7/22/2022,82 m²,Fully furnished,3,154.88,368.87,146.98,651.03,45.07,545.33,204.63,327.9,671.18,484.21,"Jana Masaryka, Prague - Vinohrady",50.0723321,14.4399493,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 47,340","CZK 15,780",717682,2+kk,7/22/2022,69 m²,Fully furnished,6,104.56,349.59,143.75,145.93,108.83,150.53,431.56,393.96,289.53,329.01,"Na Maninách, Prague - Holešovice",50.1025661,14.4522431,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,
"CZK 12,000","CZK 2,500",669796,1 bedroom,9/1/2022,38 m²,Partly,4,129.48,591.67,336.27,589.78,201.71,106.02,212.44,692.18,335.11,1.01,Prague - Letňany,50.13653,14.50956,"CZK 10,000",Personal,,Standard,Brick,Distance,G,Good,,,1.0,1.0,,,,,,,,,
"CZK 21,000","CZK 5,100",725190,3+kk,7/9/2022,68 m²,Unfurnished,-1,82.25,1105.99,152.64,420.57,148.09,346.95,201.53,446.88,596.51,192.06,Prague - Bubeneč,50.10753,14.39572,"CZK 21,000",,,Standard,Brick,,D,Very good,,1.0,,,,,,Complete,,,,,
"CZK 20,000","CZK 4,000",726116,2+kk,7/17/2022,60 m²,Partly,3,209.05,1346.02,351.81,410.79,407.98,147.5,540.52,1101.43,620.32,613.05,Prague - Libeň,50.1028,14.49695,"CZK 40,000",,,,Brick,,B,Very good,,1.0,1.0,1.0,,,,,,,,,
"CZK 6,000","CZK 2,400",10302,3+kk,8/1/2022,58 m²,Fully furnished,2,157.11,1352.38,375.47,2518.04,504.81,1443.4,398.49,1404.49,668.56,1189.83,Prague - Ruzyně,50.083722,14.313213,"CZK 8,400",Personal,10 to 30 years,Standard,Brick,Gas boiler,B,Very good,,,,,1.0,,,Complete,,,,,
"CZK 35,000","CZK 7,500",726113,4+kk,7/17/2022,116 m²,Partly,3,213.16,1557.4,113.33,1597.38,167.25,156.32,725.71,314.88,1252.41,63.57,Prague - Hostivař,50.04466,14.51691,"CZK 70,000",Personal,,,Brick,Central,C,Very good,,1.0,1.0,1.0,1.0,1.0,,,,,,,
"CZK 19,500","CZK 4,500",726110,3+1,7/17/2022,68 m²,Partly,4,138.81,1252.02,132.54,969.12,117.38,243.68,589.95,258.73,717.05,233.74,Prague - Strašnice,50.06783,14.49657,"CZK 35,000",,,,Prefab concrete,,G,Good,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 5,000",726109,2+kk,7/17/2022,57 m²,Fully furnished,3,154.7,458.05,161.29,756.28,378.63,126.26,294.32,738.25,300.61,100.34,Prague - Záběhlice,50.05762,14.49675,"CZK 36,000",,,,Brick,,B,Very good,,1.0,,,1.0,1.0,,,,,,,
"CZK 14,900","CZK 2,500",207834,Studio,9/1/2022,43 m²,Fully furnished,2,431.03,856.99,22.4,744.45,393.24,483.19,256.12,739.07,1736.32,530.39,"Za zámečkem, Prague - Jinonice",50.054243,14.3533848,"CZK 20,000",Personal,10 to 30 years,Standard,Brick,,C,Very good,,1.0,1.0,1.0,,,,,,,,,
"CZK 30,000",CZK 0,670901,3+1,8/20/2022,86 m²,Fully furnished,5,42.06,109.28,108.48,117.56,60.75,316.65,338.04,399.4,594.48,747.7,"Italská, Prague - Vinohrady",50.07689,14.43564,"CZK 35,000",Personal,,Luxurious,Brick,,C,Very good,,1.0,,,,,,Complete,,,,,
"CZK 18,500","CZK 2,500",612997,2+kk,9/1/2022,43 m²,Partly,2,345.81,1564.53,580.73,1494.4,665.07,1339.74,266.38,953.97,2333.89,265.06,"Dolákova, Prague - Bohnice",50.134462,14.409814,"CZK 30,000",Personal,,,Prefab concrete,Central,,Very good,,,1.0,,1.0,,,Complete,,,,,
"CZK 52,500","CZK 17,500",723111,4+1,7/24/2022,110 m²,Fully furnished,7,137.99,750.11,161.99,51.36,36.39,308.63,639.86,669.46,545.17,200.72,"Koněvova, Prague - Žižkov",50.0896259,14.4652159,,,,,,,,,,1.0,,,,1.0,,,,,,,
"CZK 42,120","CZK 14,040",724853,2+kk,7/22/2022,45 m²,Fully furnished,4,336.41,302.29,48.66,211.39,57.6,35.65,274.52,787.09,193.2,587.05,"Opletalova, Prague - Nové Město",50.0812219,14.4297716,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 56,475","CZK 18,825",723104,3+kk,7/22/2022,67 m²,Fully furnished,2,110.1,273.82,156.66,129.22,76.56,142.67,300.13,496.4,282.11,367.31,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,
"CZK 8,500","CZK 2,000",726093,2 bedroom,8/1/2022,57 m²,Partly,1,167.43,1060.88,159.37,912.58,251.61,1289.45,107.95,151.34,462.97,190.05,Prague - Vysočany,50.10102,14.48976,"CZK 8,000",,,,Brick,,C,Very good,,,,,,,,,,,,,
"CZK 22,493","CZK 7,497",725078,Studio,9/1/2022,30 m²,Fully furnished,3,258.66,685.78,233.92,407.82,154.16,415.37,547.3,506.41,132.73,464.34,"V Háji, Prague - Holešovice",50.1013638,14.4546402,,,,,,,,,,1.0,,,,1.0,,,,,,,
"CZK 14,500","CZK 4,000",715418,Studio,5/23/2022,34 m²,Partly,1,221.33,600.7,232.39,1445.52,43.25,397.83,201.27,201.27,37.59,102.09,Prague - Chodov,50.0367596,14.5056446,"CZK 14,500",Personal,Up to 10 years,Luxurious,Other,Gas boiler,B,New-build,,1.0,,1.0,,1.0,,,,,,,
"CZK 16,000",CZK 650,614479,2+kk,8/1/2022,44 m²,,4,169.08,650.58,101.09,427.24,12.72,425.58,240.18,371.72,682.67,387.3,"Mexická, Prague - Vršovice",50.07204,14.45737,"CZK 16,000",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 22,000","CZK 5,500",599055,3+kk,7/31/2022,65 m²,Fully furnished,4,150.17,566.58,110.04,154.72,5.49,36.28,237.4,797.43,337.54,216.54,"Palackého, Prague - Nové Město",50.081063,14.42358,"CZK 25,000",Personal,,,Brick,Central,B,Very good,,1.0,,,,,,,,,,,
"CZK 20,000","CZK 2,000",587383,1 bedroom,9/1/2022,43 m²,Partly,3,116.65,261.09,121.37,411.68,148.87,163.0,265.66,462.14,620.49,215.66,"Na Skalce, Prague - Smíchov",50.067809,14.400118,"CZK 22,000",Personal,,,Brick,,F,,,,,1.0,,,,Complete,,,,,
"CZK 27,900","CZK 9,300",725668,3+1,8/7/2022,77 m²,Fully furnished,3,217.58,668.84,575.6,2899.17,191.48,619.18,158.56,1906.53,1598.73,99.72,"Dědinská, Prague - Ruzyně",50.0910977,14.3024601,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 6,600",726085,3+1,8/31/2022,90 m²,Fully furnished,5,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 18,881","CZK 6,294",717606,Studio,8/31/2022,28 m²,Fully furnished,1,192.2,792.19,136.81,285.46,92.76,475.4,242.58,336.79,507.76,82.3,"U Zeměpisného ústavu, Prague - Bubeneč",50.1033901,14.4020568,,,,,,,,,,,,,,,,,,,,,
"CZK 45,000","CZK 7,000",726083,2 bedroom,7/17/2022,75 m²,Fully furnished,4,175.91,451.22,76.55,200.12,61.87,336.74,535.56,596.58,855.68,467.15,Prague - Nové Město,50.07405,14.4145,"CZK 90,000",,,,Brick,,E,Very good,,,,,,,,,,,,,
"CZK 30,000","CZK 7,000",726082,1 bedroom,7/17/2022,46 m²,Fully furnished,-1,175.91,451.22,76.55,200.12,61.87,336.74,535.56,596.58,855.68,467.15,Prague - Nové Město,50.07405,14.4145,"CZK 60,000",Personal,Over 50 years,Luxurious,Brick,,E,New-build,,,,,,,,Complete,,,,,
"CZK 13,000","CZK 2,594",720813,Studio,6/20/2022,25 m²,Fully furnished,-1,137.06,632.72,122.92,729.05,182.8,667.06,469.01,536.76,407.64,432.27,Prague - Vinohrady,50.0687,14.43365,"CZK 26,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 34,500","CZK 11,500",721077,2+kk,7/22/2022,45 m²,Fully furnished,6,149.44,274.13,59.7,440.76,20.27,421.03,58.77,552.06,690.27,456.83,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 16,000","CZK 3,500",705981,2+kk,9/1/2022,46 m²,Partly,1,124.98,538.05,121.55,184.75,182.23,558.84,300.08,228.47,431.04,520.36,"Štítného, Prague - Žižkov",50.085145490135,14.451201540531,"CZK 300,000",Personal,Up to 10 years,Standard,Other,Other,C,Very good,,1.0,,,,,,Complete,,,,,
"CZK 10,000","CZK 3,500",199011,Studio,8/1/2022,28 m²,Partly,1,373.59,1602.04,1033.09,2251.86,520.53,1593.77,945.34,1138.55,1293.86,1194.62,Prague - Hlubočepy,50.0390277185,14.4042299673,"CZK 19,000",Personal,Up to 10 years,Standard,Brick,Central,,,,,,,,,,Interior,,,,,
"CZK 33,750","CZK 11,250",718594,1 bedroom,7/22/2022,45 m²,Fully furnished,3,154.88,368.87,146.98,651.03,45.07,545.33,204.63,327.9,671.18,484.21,"Jana Masaryka, Prague - Vinohrady",50.0723321,14.4399493,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 37,500","CZK 12,500",719138,2+kk,7/22/2022,60 m²,Fully furnished,4,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 24,000","CZK 5,000",536912,2+kk,12/31/2021,70 m²,Fully furnished,2,155.94,1302.44,579.47,1187.86,705.22,968.67,1133.16,782.5,690.37,360.76,Prague - Strašnice,50.0848545,14.483906,"CZK 30,000",Personal,Up to 10 years,Luxurious,Brick,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
"CZK 23,000","CZK 6,000",725537,3+1,7/12/2022,95 m²,Partly,2,122.04,1556.31,754.1,1098.46,232.83,852.47,796.23,194.73,808.0,827.11,Prague - Troja,50.12028,14.44105,"CZK 23,000",,,,Brick,,C,Very good,1.0,1.0,1.0,,1.0,,,,,,,,
"CZK 23,500","CZK 5,100",725432,3+1,7/18/2022,78 m²,Partly,4,413.79,1500.22,327.01,652.85,309.48,320.97,627.52,269.77,1171.62,122.62,Prague - Kobylisy,50.12823,14.44844,"CZK 23,500",,,,Prefab concrete,,G,Very good,,,1.0,1.0,,,,,,,,,
"CZK 41,250","CZK 13,750",719999,2+kk,7/23/2022,55 m²,Fully furnished,1,76.78,951.56,41.94,296.91,109.07,229.41,371.34,325.8,517.82,388.28,"Rečkova, Prague - Žižkov",50.0904334,14.4705869,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 18,060","CZK 6,020",724517,1 bedroom,9/1/2022,50 m²,Fully furnished,1,205.31,1124.89,579.04,1117.54,553.77,629.21,687.34,826.77,1417.7,569.07,"Na Výspě, Prague - Hodkovičky",50.0236328,14.420109,,,,,,,,,,,,,,,,,,,,,
"CZK 32,400","CZK 10,800",722376,2 bedroom,8/14/2022,62 m²,Fully furnished,2,115.5,432.36,102.25,252.86,101.54,270.19,296.51,392.65,201.07,164.93,"U Obecního dvora, Prague - Staré Město",50.091319,14.4234523,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 33,750","CZK 11,250",719175,2 bedroom,7/22/2022,50 m²,Fully furnished,-1,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 45,000","CZK 15,000",723086,2+kk,7/25/2022,70 m²,Fully furnished,4,285.3,547.87,69.97,206.93,9.84,222.16,245.36,617.77,369.53,523.86,"Ve Smečkách, Prague - Nové Město",50.0795975,14.4273504,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 33,750","CZK 11,250",718218,2+kk,7/22/2022,45 m²,Fully furnished,2,210.86,382.06,250.08,989.18,169.53,744.75,811.66,1049.67,387.48,543.22,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,1.0,,,,,,,,,,,
"CZK 16,000","CZK 3,600",726066,3+1,7/16/2022,75 m²,Partly,2,130.26,1121.57,998.76,2397.06,420.37,503.84,551.51,1489.99,1494.54,519.15,Prague - Krč,50.01891,14.46412,"CZK 32,000",Cooperative,,Standard,Prefab concrete,Central,G,Very good,1.0,1.0,1.0,,,,,Bathroom unit,,,,,
"CZK 14,500","CZK 3,500",725219,2+kk,9/1/2022,38 m²,Partly,2,292.04,365.52,896.92,5306.03,435.24,878.71,775.91,618.54,441.25,96.29,Prague - Vinoř,50.14269,14.57575,"CZK 29,000",,,,Brick,,C,Very good,,1.0,1.0,,1.0,,,,,,,,
"CZK 15,000",CZK 700,606810,3+1,9/1/2022,75 m²,Partly,2,207.69,482.27,84.36,438.85,95.84,148.6,275.64,425.8,739.88,517.15,Prague - Nové Město,50.07184,14.429817,"CZK 15,000",Personal,Over 50 years,Standard,Brick,Gas boiler,G,Very good,,,,1.0,,,,,,,,,
"CZK 9,750","CZK 2,800",726052,Studio,8/1/2022,31 m²,Fully furnished,7,362.16,1112.86,342.86,1431.45,582.37,541.31,603.65,1226.16,479.96,483.64,Prague - Záběhlice,50.05618,14.48947,"CZK 20,000",,,,Brick,,A,New-build,,1.0,,1.0,1.0,,1.0,,,,,,
"CZK 12,000","CZK 4,000",726042,Studio,7/16/2022,32 m²,Fully furnished,3,249.66,693.57,692.2,1211.41,225.0,494.83,319.69,416.46,396.46,249.66,Prague - Hloubětín,50.10433,14.55168,"CZK 24,000",,,,Brick,,G,Very good,,1.0,,,1.0,,,,,,,,
"CZK 23,000","CZK 5,600",726038,4+kk,7/16/2022,81 m²,Unfurnished,,418.46,631.7,327.42,543.01,490.13,639.67,873.89,352.18,2106.02,230.27,Prague - Černý Most,50.10429,14.58514,"CZK 25,000",,,,Prefab concrete,,E,Very good,1.0,1.0,1.0,,,,,,,,,,
"CZK 22,000","CZK 4,500",688565,3+kk,8/15/2022,65 m²,Fully furnished,1,218.29,691.86,250.49,711.84,436.5,898.46,654.32,352.19,778.36,210.02,"Prorektorská, Prague - Malešice",50.0862173,14.5035851,"CZK 26,500",Personal,,,Brick,,G,Very good,,1.0,1.0,,1.0,,,,1.0,,,,
"CZK 18,800","CZK 4,500",332969,3+kk,9/15/2022,62 m²,Partly,3,461.71,507.64,380.53,2194.14,476.69,610.55,927.81,336.9,503.38,150.08,"Kytínská, Prague - Hostivař",50.0530514,14.5446761,"CZK 30,000",,Up to 10 years,Luxurious,Brick,Distance,B,New-build,,1.0,,1.0,1.0,1.0,1.0,,,,,,
"CZK 14,000","CZK 5,000",726027,Studio,7/16/2022,68 m²,Partly,1,169.81,1188.11,269.88,1263.02,488.29,262.72,218.7,598.21,896.9,188.03,Prague - Libeň,50.12839,14.48401,"CZK 30,000",,,,Brick,,B,Very good,,1.0,,,1.0,1.0,,,,,,,
"CZK 41,000","CZK 7,000",725419,3+kk,8/1/2022,97 m²,Unfurnished,3,344.33,616.92,69.31,274.61,44.69,137.75,322.3,866.01,188.27,454.99,Prague - Karlín,50.0938,14.45505,"CZK 48,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 24,000","CZK 5,000",537149,2+kk,,70 m²,Fully furnished,2,167.42,1303.91,580.86,1189.26,705.92,940.98,1134.55,782.5,689.45,360.76,Prague - Strašnice,50.0848545,14.483906,"CZK 30,000",Personal,Up to 10 years,Luxurious,Brick,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
"CZK 14,000","CZK 3,500",726022,2+kk,8/1/2022,50 m²,Fully furnished,3,192.1,408.98,117.75,452.58,144.16,409.63,181.02,546.56,493.43,233.04,Prague - Krč,50.04652,14.44171,"CZK 20,000",,,,Brick,,A,Very good,1.0,1.0,1.0,,,,,,,,,,
"CZK 12,500","CZK 2,500",726020,Studio,7/16/2022,35 m²,Partly,1,73.53,1234.67,230.72,746.46,202.69,182.58,451.65,237.23,702.61,212.55,Prague - Kobylisy,50.12613,14.44382,"CZK 25,000",,,,Other,,D,Very good,,,,,1.0,,,,,,,,
"CZK 29,500","CZK 1,520",724154,2 bedroom,6/29/2022,77 m²,Unfurnished,5,199.84,767.47,137.73,530.27,184.47,573.51,355.34,582.91,358.08,301.7,Prague - Bubeneč,50.10102,14.40399,"CZK 85,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 28,000","CZK 1,500",726013,3+kk,8/1/2022,81 m²,Unfurnished,4,324.49,1226.28,283.26,420.63,65.3,231.97,118.18,387.03,338.22,74.4,Prague - Vyšehrad,50.06614,14.4193,"CZK 56,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 18,000","CZK 4,500",725144,2+kk,8/1/2022,56 m²,Fully furnished,1,351.96,660.63,134.58,403.08,145.55,419.38,401.77,486.11,406.92,192.8,Prague - Libeň,50.10746,14.47552,"CZK 18,000",,,,Low-energy,,A,New-build,,,1.0,,,,1.0,,1.0,,,,
"CZK 18,000","CZK 4,000",726001,3+1,8/1/2022,72 m²,Partly,5,170.88,687.41,209.37,644.64,176.07,564.78,826.05,503.93,894.51,180.43,Prague - Malešice,50.08174,14.50788,"CZK 21,000",,,,Prefab concrete,,D,Very good,1.0,1.0,1.0,,,,,,,,,,
"CZK 14,000","CZK 3,150",659170,Other,9/1/2022,30 m²,Fully furnished,3,128.22,184.01,95.79,155.61,74.42,204.8,201.43,418.27,238.9,497.61,"Milíčova, Prague - Žižkov",50.08555,14.45139,"CZK 15,000",Personal,,,Brick,,E,Very good,,,,,,,,,,,,,
"CZK 12,200","CZK 2,700",725997,2+kk,7/16/2022,32 m²,Partly,2,282.69,676.89,212.75,293.6,327.61,333.38,348.68,212.45,1120.05,292.46,Prague - Veleslavín,50.08971,14.34073,"CZK 15,000",,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 11,990","CZK 3,000",144028,2+kk,8/1/2022,22 m²,Fully furnished,3,69.08,628.99,11.21,39.54,75.24,79.91,241.3,686.69,529.21,427.6,"Jungmannova, Prague - Nové Město",50.079603,14.4221251,"CZK 14,990",Personal,,,Brick,Distance,,Very good,,,1.0,,,,,Complete,,,,,
"CZK 17,000","CZK 3,000",671235,2 bedroom,9/1/2022,52 m²,Fully furnished,2,239.72,436.64,496.69,571.22,290.17,440.98,647.81,347.99,372.01,227.5,"Květinková, Prague - Žižkov",50.08973,14.49201,"CZK 20,500",Personal,,Standard,Brick,Central,E,Very good,,,,1.0,,1.0,,,,,,,
"CZK 14,500","CZK 2,500",590035,2+kk,9/1/2022,40 m²,Fully furnished,3,32.91,1187.26,729.37,1310.45,334.1,577.55,714.98,685.5,468.55,309.97,"K Vystrkovu, Prague - Modřany",49.999714,14.4083,"CZK 20,000",Personal,Up to 10 years,,Brick,,B,,,1.0,,,1.0,1.0,1.0,,,,,,
"CZK 36,000","CZK 6,200",274535,4+kk,6/13/2022,115 m²,Unfurnished,5,268.89,361.67,324.24,338.71,244.49,188.79,798.6,134.56,640.61,219.58,"Generála Píky, Prague - Dejvice",50.0983156,14.3920081,"CZK 50,000",Personal,Over 50 years,,Brick,,G,,,,1.0,1.0,1.0,,,Interior,,,,,
"CZK 12,500","CZK 2,490",554927,2+kk,,39 m²,Partly,1,354.39,863.54,339.85,1687.4,419.72,922.59,633.71,1299.67,363.38,311.97,"Hurbanova, Prague - Krč",50.024755,14.4544405,"CZK 20,000",Personal,,,Prefab concrete,Central,,,,,1.0,,,,,,,,,,
"CZK 14,500","CZK 5,000",510455,2 bedroom,7/16/2022,56 m²,Partly,3,260.8,1004.95,665.55,1104.35,627.98,735.87,865.42,348.78,574.05,235.04,"Fráni Šrámka, Prague - Smíchov",50.0694742,14.3891265,"CZK 25,000",Cooperative,,Standard,Brick,Central,,,,,1.0,,1.0,,,,,,,,
"CZK 24,000","CZK 5,387",569398,2 bedroom,7/15/2022,55 m²,Fully furnished,4,236.07,50.81,24.88,346.34,68.6,215.44,75.18,146.89,742.92,767.55,"Bruselská, Prague - Vinohrady",50.0725767,14.4357303,"CZK 25,000",Personal,,,Brick,,,,,1.0,1.0,,,,,Complete,,,,,
"CZK 23,000",CZK 0,463626,2+kk,9/1/2022,55 m²,Fully furnished,4,251.14,261.96,382.63,396.54,288.63,266.3,473.12,447.57,506.29,167.7,"Pod Lipami, Prague - Žižkov",50.0906272,14.4907268,"CZK 23,000",Personal,,,Brick,Central,E,,,1.0,1.0,1.0,,,,Complete,,,,,
"CZK 21,000","CZK 2,500",725972,3+kk,11/1/2022,60 m²,Partly,7,79.24,764.07,106.03,467.88,107.87,514.58,656.46,655.0,690.64,521.22,Prague - Nusle,50.06226,14.44619,"CZK 42,000",,,,Brick,,G,Very good,,1.0,1.0,,,,,,,,,,
"CZK 15,000","CZK 3,600",690240,Studio,9/1/2022,39 m²,Partly,1,161.64,808.15,100.03,223.87,82.01,187.77,265.33,284.11,484.93,120.1,"N. A. Někrasova, Prague - Bubeneč",50.10508,14.39602,"CZK 45,000",Personal,Over 50 years,,Brick,,G,Very good,1.0,1.0,1.0,,,,,Complete,,,,,
"CZK 19,450","CZK 5,990",725968,3+1,7/15/2022,74 m²,Fully furnished,1,513.84,1414.11,475.03,1489.47,485.12,1479.01,88.6,173.02,773.21,135.71,Prague - Modřany,50.00211,14.43219,"CZK 38,900",,,,Prefab concrete,,G,Good,,1.0,1.0,,,,,,,,,,
"CZK 12,000","CZK 3,000",693063,1 bedroom,8/1/2022,42 m²,Partly,2,258.31,1479.45,993.31,1238.31,294.05,1301.35,929.35,1196.52,1353.63,930.92,"K Vyhlídce, Prague - Modřany",50.01468,14.4076,"CZK 15,000",Personal,,,Brick,,,Good,,,,1.0,,,,,,,,,
"CZK 7,000",CZK 0,725967,3+1,7/15/2022,16 m²,Partly,1,168.64,637.33,512.01,1234.75,280.83,591.17,190.59,287.36,205.25,120.56,Prague - Hloubětín,50.10558,14.55198,"CZK 14,000",,,,Prefab concrete,,D,Very good,,1.0,1.0,,,,,,,,,,
"CZK 18,000","CZK 1,300",718466,2+kk,8/1/2022,56 m²,Fully furnished,5,531.4,1050.41,259.34,1026.34,766.86,666.48,549.97,580.86,1348.22,125.03,"Zakšínská, Prague - Střížkov",50.1307421,14.4956911,"CZK 19,000",Personal,Up to 10 years,Standard,Brick,Distance,G,Very good,1.0,1.0,,,,,,,,,,,
"CZK 16,000","CZK 4,000",725445,2 bedroom,8/1/2022,60 m²,Fully furnished,3,117.14,736.67,123.64,718.22,434.37,663.51,667.78,730.62,588.43,441.06,Prague - Hloubětín,50.10523,14.52983,"CZK 16,000",Personal,,,Brick,Central,G,Very good,,,1.0,,,,,,,,,,
"CZK 9,500","CZK 2,500",725957,Small studio,7/15/2022,20 m²,Fully furnished,2,6.13,1142.27,634.69,818.33,746.52,711.11,579.27,699.97,377.71,338.38,Prague - Smíchov,50.07075,14.36128,"CZK 12,000",,10 to 30 years,,Brick,,A,Good,,,,,,,,Exterior,,,,,
"CZK 65,000","CZK 4,800",642265,3+kk,7/11/2022,250 m²,Partly,1,69.39,153.79,118.64,136.76,19.93,194.52,255.5,381.44,458.31,317.05,"Dělnická, Prague - Holešovice",50.103053,14.448298,"CZK 139,600",Personal,10 to 30 years,Luxurious,Brick,Gas boiler,G,Very good,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,
"CZK 14,000",CZK 530,650407,2+kk,8/1/2022,41 m²,Unfurnished,2,181.25,931.87,123.26,396.17,68.61,351.6,643.56,738.12,548.16,194.37,Prague - Nusle,50.065573,14.427115,"CZK 14,530",Personal,,,Brick,,G,Very good,,,,,,,,,,,,,
"CZK 16,000","CZK 4,500",682714,2 bedroom,7/1/2022,55 m²,Partly,6,315.59,361.53,250.72,203.26,202.82,352.14,283.86,532.42,1192.05,38.37,"Jablonecká, Prague - Prosek",50.12158,14.49901,"CZK 20,000",Personal,,,Prefab concrete,,G,Very good,1.0,,,,,,,,,,,,
"CZK 20,000","CZK 3,000",617463,Studio,9/1/2022,30 m²,Fully furnished,8,104.5,1177.98,93.63,1019.98,48.23,771.54,441.43,776.65,918.7,151.81,"Molákova, Prague - Karlín",50.096952,14.4652,"CZK 23,000",Personal,,Standard,Prefab concrete,Central,G,Very good,,1.0,1.0,,,,,Complete,1.0,,,,
"CZK 15,990","CZK 2,809",725953,2 bedroom,7/21/2022,57 m²,Fully furnished,4,97.83,858.79,126.7,499.9,163.77,218.58,384.13,853.21,293.8,209.62,"Na hroudě, Prague - Strašnice",50.07110388888,14.48857277777,"CZK 18,799",Personal,,,Brick,,G,Good,,,1.0,,,,,,,"CZK 18,799",,,
"CZK 13,900","CZK 5,700",603121,2+kk,9/1/2022,43 m²,,1,144.74,565.31,142.58,179.68,127.38,197.41,357.54,413.05,450.07,192.99,"Světova, Prague - Libeň",50.1057,14.474523,"CZK 30,000",Personal,,,Brick,,F,Good,,,1.0,,,,,,,,,,
"CZK 15,000","CZK 3,500",725950,1 bedroom,7/15/2022,44 m²,Partly,6,228.44,570.96,207.12,488.52,95.2,590.52,261.08,133.41,721.14,74.7,Prague - Vršovice,50.07144,14.46779,"CZK 18,000",,,,Brick,,E,Very good,,1.0,1.0,,1.0,,,,,,,,
"CZK 15,000","CZK 5,000",725949,2+kk,8/1/2022,54 m²,Partly,2,105.1,254.83,125.68,63.77,41.99,154.27,167.01,487.69,378.89,259.91,Prague - Nusle,50.06365,14.44033,"CZK 15,000",,,,Brick,,G,Very good,,1.0,,,,,,,,,,,
"CZK 15,900",CZK 133,725651,Studio,8/9/2022,27 m²,Fully furnished,12,,,,,,,,,,,Prague - Stodůlky,50.04595,14.32223,"CZK 31,800",,,,Other,,A,Very good,,1.0,1.0,,1.0,,1.0,,,,,,
"CZK 55,000",CZK 133,711719,2+kk,8/1/2022,99 m²,Fully furnished,4,,,,,,,,,,,"Francouzská, Prague - Vinohrady",50.07202,14.44518,"CZK 110,000",Personal,,,Brick,,A,Very good,,1.0,,1.0,,,1.0,,,,,,
"CZK 16,000","CZK 2,800",725843,2+kk,7/20/2022,41 m²,Fully furnished,1,38.66,495.29,239.66,370.71,34.71,470.76,389.01,579.35,436.93,317.69,Prague - Podolí,50.05769,14.4233,"CZK 16,000",,,,Brick,,G,Good,,,,,,,,,,,,,
"CZK 20,000","CZK 7,000",725946,4+1,7/25/2022,88 m²,Fully furnished,1,207.43,1142.87,485.25,438.95,470.61,1832.37,794.2,605.3,62.85,320.58,Prague - Záběhlice,50.04352,14.4733,"CZK 20,000",,,,Brick,,E,Very good,,,,,1.0,,,,1.0,,,,
