Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,Cellar,Lift,Domácí mazlíčci vítáni,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Designe,Ownership,Reconstruction,Age,Terrace,Parking,New-build,Balcony,Garage,Administrative fee,Plot type
"CZK 10,000","CZK 5,000","CZK 6,000",573912,2+kk,9/1/2022,,,60 m²,Fully furnished,,Brick,,,,,335.77,1228.06,224.6,959.03,263.3,1106.47,165.98,416.9,771.61,539.0,"Nad Ondřejovem, Prague - Podolí",50.0456918,14.42738,,,Personal,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 40,000",549773,2+kk,9/1/2022,2,A,56 m²,Fully furnished,Very good,Brick,1.0,1.0,,,176.69,403.88,153.94,1565.43,431.87,1526.66,1975.05,314.94,747.91,539.36,Prague - Troja,50.116926967792,14.418454054492,Central,Standard,Personal,,Up to 10 years,,1.0,,1.0,1.0,,
"CZK 17,000","CZK 2,500","CZK 20,000",728803,2+kk,10/1/2022,5,G,48 m²,Fully furnished,Very good,Brick,,1.0,,,160.89,142.85,141.1,376.12,54.48,63.95,91.19,239.91,480.67,100.29,Prague - Holešovice,50.10146,14.44676,,,Personal,Complete,Up to 10 years,,,,,,,
"CZK 28,500","CZK 6,600","CZK 40,000",691271,3+kk,9/30/2022,3,B,75 m²,Fully furnished,New-build,Brick,1.0,1.0,,,203.17,1204.35,397.85,1051.32,518.69,1097.6,996.62,686.7,724.63,557.62,"U Staré cihelny, Prague - Žižkov",50.08634,14.48319,Central,,Personal,,Up to 10 years,,1.0,1.0,1.0,1.0,,
"CZK 35,000","CZK 7,500","CZK 70,000",726113,4+kk,7/17/2022,3,C,116 m²,Partly,Very good,Brick,1.0,1.0,,,213.16,1557.4,113.33,1597.38,167.25,156.32,725.71,314.88,1252.41,63.57,Prague - Hostivař,50.04466,14.51691,Central,,Personal,,,,1.0,,1.0,1.0,,
"CZK 14,990","CZK 2,836","CZK 17,826",728768,2+kk,8/31/2022,4,C,43 m²,Fully furnished,Very good,Prefab concrete,1.0,1.0,,,107.44,156.77,60.01,805.86,110.11,100.1,468.11,174.74,750.31,129.86,"Podjavorinské, Prague - Chodov",50.03165166666,14.51930527777,,,Personal,,,,,,1.0,,"CZK 17,826",
"CZK 17,990","CZK 6,177","CZK 24,167",728762,2 bedroom,8/31/2022,2,D,67 m²,Fully furnished,Very good,Brick,1.0,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,Personal,,,,,,,,"CZK 24,167",
"CZK 17,990","CZK 6,177","CZK 24,167",728763,2 bedroom,8/12/2022,2,D,67 m²,Fully furnished,Very good,Brick,1.0,,,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,,,Personal,,,,,,,,"CZK 24,167",
"CZK 79,000","CZK 20,000","CZK 158,000",714217,3+kk,7/1/2022,4,B,164 m²,Fully furnished,New-build,Other,1.0,1.0,,,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,Distance,Luxurious,Personal,,,1.0,1.0,,,,,
"CZK 17,999","CZK 2,900","CZK 20,000",728750,Studio,8/8/2022,3,B,35 m²,Fully furnished,Very good,Low-energy,,,,,136.17,533.73,148.82,399.01,113.9,218.9,246.18,258.55,606.75,369.32,Prague - Nové Město,50.07448,14.42355,,,,,,,,,,,,
"CZK 12,000","CZK 4,000","CZK 12,500",156031,Studio,,2,,30 m²,Partly,,Brick,1.0,,,,432.98,1498.76,401.42,727.27,413.92,405.83,625.37,247.22,1113.21,158.6,"Veleňská, Prague - Kobylisy",50.1279628,14.4474614,Electric boiler,,Personal,,,,,,,,,
"CZK 16,000","CZK 2,500","CZK 16,000",661437,Studio,5/2/2021,1,C,42 m²,Fully furnished,New-build,Brick,1.0,1.0,,,205.82,1571.02,95.85,1610.99,162.36,151.43,739.32,259.73,1200.79,118.49,"Bratislavská, Prague - Hostivař",50.04417,14.51701,Central,Standard,Personal,Complete,Up to 10 years,1.0,,1.0,,,,
"CZK 13,500","CZK 4,500","CZK 18,000",728729,Studio,8/5/2022,1,B,36 m²,Fully furnished,Very good,Prefab concrete,,1.0,,1.0,46.76,403.17,74.77,577.35,292.24,375.5,244.41,373.34,478.56,229.07,Prague - Žižkov,50.08685,14.46044,,,,,,,,,,,,
"CZK 17,990","CZK 5,100","CZK 23,090",728727,2+kk,9/1/2022,2,C,83 m²,Partly,Very good,Brick,,1.0,,,250.06,693.17,691.8,1211.8,224.6,494.43,319.29,416.06,396.06,249.26,"Slévačská, Prague - Hloubětín",50.10432916666,14.5516875,,,Personal,,,,,,1.0,,"CZK 23,090",
"CZK 10,000","CZK 3,000","CZK 15,000",582018,Small studio,9/1/2022,1,B,24 m²,Partly,New-build,Brick,,1.0,,,148.38,1404.38,485.13,1153.32,418.99,1225.6,607.95,601.43,789.15,312.48,"Novovysočanská, Prague - Vysočany",50.098943,14.482781,,Standard,Personal,,Up to 10 years,,,1.0,,,,
"CZK 10,000","CZK 4,000","CZK 14,000",728693,Small studio,8/5/2022,3,F,52 m²,Fully furnished,Good,Brick,1.0,1.0,,,212.43,580.3,119.29,271.06,3.98,312.44,103.71,314.89,364.72,599.05,Prague - Nové Město,50.07965,14.41828,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 34,000",728675,2+kk,8/20/2022,2,G,45 m²,Partly,Very good,Brick,,,,,166.84,1124.88,512.9,1099.78,373.82,767.17,782.91,396.73,426.88,374.47,Prague - Řepy,50.07174,14.31355,,,,Complete,,1.0,1.0,,,,,
"CZK 31,000","CZK 9,458","CZK 60,000",159773,4+1,9/30/2022,,G,120 m²,Partly,,Brick,,,,,343.59,452.96,144.59,594.06,166.88,612.7,362.29,151.94,429.89,288.66,"Dvouletky, Prague - Strašnice",50.0757972,14.4972715,,,Personal,,,1.0,,,,,,
"CZK 16,000","CZK 5,000","CZK 16,000",723622,2+kk,6/25/2022,4,B,58 m²,Partly,Very good,Brick,1.0,,,,114.32,581.53,119.07,594.22,82.72,221.25,275.26,934.18,327.75,203.11,Prague - Holešovice,50.10803,14.44562,,,Personal,,,,,,,,,
"CZK 30,900","CZK 5,300",CZK 2,671624,2+kk,9/15/2022,1,C,58 m²,Fully furnished,New-build,Brick,1.0,1.0,,,303.24,443.11,283.69,248.55,12.57,419.69,838.92,847.64,448.16,187.42,"Za Karlínským přístavem, Prague - Karlín",50.09595,14.44973,Distance,Luxurious,Personal,Complete,Up to 10 years,1.0,1.0,1.0,,1.0,,
"CZK 35,900","CZK 6,000","CZK 70,000",678797,3+1,10/1/2022,1,G,125 m²,Unfurnished,Good,Brick,1.0,,,1.0,255.12,543.77,284.2,875.47,414.06,626.79,238.52,210.13,363.1,153.05,Prague - Smíchov,50.06458,14.40079,Gas boiler,,Personal,,,,,,,,,
"CZK 13,500","CZK 2,500","CZK 20,000",728526,2+kk,9/3/2022,5,G,45 m²,Partly,Very good,Prefab concrete,,1.0,,,243.43,744.74,214.66,718.05,479.66,428.76,244.3,293.66,1079.08,172.13,Prague - Střížkov,50.12809,14.49535,,Standard,Personal,Bathroom unit,,,,,1.0,,,
"CZK 12,700","CZK 3,000","CZK 12,700",728552,Studio,8/3/2022,8,A,30 m²,Partly,New-build,Low-energy,,1.0,,,334.08,987.47,655.32,611.39,665.74,666.9,338.63,743.64,662.26,207.4,Prague - Stodůlky,50.04112,14.31989,,,,,,,,1.0,1.0,1.0,,
"CZK 17,000","CZK 3,500","CZK 34,000",216916,2+kk,6/8/2022,4,,60 m²,Partly,,Brick,,,,,129.36,182.73,97.31,513.71,106.32,248.34,330.17,280.14,235.25,359.7,"Roháčova, Prague - Žižkov",50.0868140356,14.4540507614,Distance,Standard,Personal,Complete,Up to 10 years,,,,,,,
"CZK 17,500","CZK 4,500","CZK 20,000",700407,Studio,8/4/2022,2,B,50 m²,Partly,New-build,Prefab concrete,,1.0,,1.0,130.64,1101.17,255.39,417.11,434.12,556.95,377.03,268.5,254.19,419.35,"Tupolevova, Prague - Letňany",50.13335,14.50671,Central,,Personal,,,,,,,,,
"CZK 19,000","CZK 2,600","CZK 20,000",716430,2+kk,5/1/2022,3,G,41 m²,,Very good,Brick,1.0,1.0,,,29.12,388.4,90.25,502.6,93.65,641.29,105.84,195.6,244.57,263.39,"Újezd, Prague - Malá Strana",50.08393,14.40454,,,Personal,,,,,,1.0,,,
"CZK 15,000","CZK 3,500","CZK 30,000",720067,3+1,5/27/2022,4,D,56 m²,Unfurnished,Very good,Prefab concrete,,1.0,,1.0,246.83,253.06,273.22,206.44,237.55,393.71,281.6,235.95,1155.33,211.63,Prague - Střížkov,50.12468,14.49726,,,,,,,,,,,,
"CZK 11,500",CZK 600,"CZK 11,500",569348,Studio,9/1/2022,5,,25 m²,Partly,,Brick,,,,,172.71,932.23,143.93,381.62,49,314.45,235.06,275.0,282.85,68.91,"Na Výtoni, Prague - Nové Město",50.0684511,14.4165468,Electric boiler,,Personal,,,,,,,,,
"CZK 9,000","CZK 4,000","CZK 5,000",728476,2+kk,8/8/2022,,B,50 m²,Fully furnished,Good,Brick,,,,,328.59,570.45,312.66,337.01,199.08,383.29,282.3,246.56,286.33,168.45,Prague - Žižkov,50.09046,14.48527,,,,,,,,,,,,
"CZK 15,900","CZK 5,000","CZK 32,000",720255,2+kk,7/1/2022,1,A,35 m²,Partly,New-build,Brick,,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,1.0,1.0,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720261,2+kk,7/1/2022,1,A,45 m²,Partly,New-build,Brick,,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,1.0,1.0,1.0,,,,
"CZK 14,900","CZK 5,000","CZK 30,000",720267,Studio,7/1/2022,2,A,35 m²,Partly,New-build,Brick,,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,1.0,1.0,,,,
"CZK 16,000","CZK 5,000","CZK 32,000",720270,Studio,7/1/2022,1,A,42 m²,Partly,New-build,Brick,,,,,,,,,,,,,,,Prague - Chodov,50.0401,14.48907,,,,,,,1.0,1.0,,,,
CZK 1,"CZK 6,220","CZK 22,000",31263,3+1,4/27/2022,,,70 m²,Unfurnished,Wrong,Brick,,,,,207.23,1289.45,437.79,977.09,150.15,621.81,704.39,1017.59,346.87,40.94,Prague - Libeň,50.1115724,14.4775255,Electric boiler,Standard,Personal,Interior,,,,,,,,
"CZK 12,500","CZK 4,218","CZK 30,000",718018,1 bedroom,8/8/2022,7,G,33 m²,Fully furnished,Very good,Prefab concrete,,1.0,,1.0,423.81,755.26,194.1,693.63,478.72,403.77,283.04,282.2,444.28,215.1,"Bílinská, Prague - Prosek",50.12242,14.48951,Distance,,Personal,Complete,,,,,,,,
"CZK 7,750",CZK 400,"CZK 8,500",728382,2 bedroom,8/2/2022,2,G,54 m²,Fully furnished,Very good,Brick,1.0,,,,163.29,1081.24,149.84,901.94,527.74,897.52,428.52,341.51,841.71,279.76,Prague - Strašnice,50.07283,14.50253,,,,,,,,,,,,
"CZK 16,500","CZK 3,128","CZK 16,500",700392,2+kk,9/1/2022,2,D,56 m²,Partly,Very good,Brick,1.0,1.0,,,62.62,253.7,135.1,529.09,224.12,252.89,238.04,386.76,553.04,86.32,"Argentinská, Prague - Holešovice",50.1026,14.44354,Gas boiler,Standard,Personal,Exterior,30 - 50 years,,1.0,,1.0,,,
"CZK 13,000","CZK 4,000","CZK 10,000",727051,1 bedroom,7/23/2022,11,C,35 m²,Partly,Very good,Prefab concrete,,1.0,,1.0,261.71,261.35,260.03,231.91,178.73,239.75,261.25,523.59,495.34,44.4,Prague - Stodůlky,50.04329,14.33048,,,,,,,,,,,,
"CZK 19,900","CZK 4,000","CZK 23,900",725384,2+kk,8/1/2022,2,A,52 m²,Partly,New-build,Brick,,1.0,,,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,,Luxurious,,,,,,1.0,1.0,,,
"CZK 32,900","CZK 2,500","CZK 35,000",612150,2 bedroom,9/1/2022,2,B,58 m²,Fully furnished,Very good,Brick,1.0,,,,378.93,565.45,5.93,190.59,38.11,242.82,66.62,706.47,344.49,423.48,"Havelská, Prague - Staré Město",50.084553,14.42046,Gas boiler,Standard,Personal,Interior,Up to 10 years,,1.0,,,,,
"CZK 22,000","CZK 6,900","CZK 40,000",728299,3+kk,11/1/2022,2,B,74 m²,Partly,Very good,Brick,,1.0,,1.0,150.15,781.8,202.98,3436.45,210.59,1404.28,827.13,265.56,1966.15,57.54,Prague - Čakovice,50.15736,14.51935,Central,,,,,,,,1.0,,,
"CZK 10,000","CZK 2,500","CZK 10,000",475975,Studio,8/2/2022,5,C,27 m²,Partly,,Prefab concrete,,,,,468.1,595.74,168.46,478.99,466.36,508.07,138.91,809.88,493.24,186.43,"Pejevové, Prague - Modřany",50.008473,14.4211704,Central,,Personal,,,,,,,,,
"CZK 19,500","CZK 3,900","CZK 30,000",728241,2 bedroom,9/26/2022,4,G,51 m²,Fully furnished,Very good,Brick,1.0,1.0,,,354.87,362.34,122.29,545.04,112.88,269.07,259.5,408.23,700.16,228.94,Prague - Holešovice,50.10086,14.44546,,,,,,,,,,,,
"CZK 12,000","CZK 5,000",CZK 0,728213,Small studio,8/1/2022,3,B,60 m²,Partly,Good,Brick,,,,,124.98,843.94,513.13,2419.2,604.62,2252.36,558.34,744.43,1382.25,315.89,Prague - Satalice,50.12367,14.5791,,,,,,,,,1.0,,,
"CZK 6,500","CZK 2,800","CZK 4,000",728209,Small studio,9/1/2022,2,B,18 m²,Fully furnished,Good,Brick,,,,,124.98,843.94,513.13,2419.2,604.62,2252.36,558.34,744.43,1382.25,315.89,Prague - Satalice,50.12367,14.5791,,,,,,,,,1.0,,,
"CZK 20,000","CZK 3,500","CZK 40,000",728045,2+kk,9/1/2022,1,B,48 m²,Fully furnished,New-build,Low-energy,,1.0,,,252.84,370.4,310.08,329.52,231.78,423.93,1014.0,160.84,1692.92,53.21,Prague - Jinonice,50.05746,14.37166,Central,Standard,,,Up to 10 years,,1.0,1.0,1.0,,,
"CZK 19,100",CZK 850,"CZK 38,200",566448,3+1,8/15/2022,3,,85 m²,Unfurnished,Good,Brick,,,,,51.73,331.17,161.11,354.19,85.77,364.91,121.15,155.18,633.79,687.66,"Korunní, Prague - Vinohrady",50.0755043,14.439581,Electric boiler,Standard,Personal,Complete,10 to 30 years,,,,,,,
"CZK 11,000","CZK 1,100","CZK 22,000",669522,Studio,8/15/2022,1,G,26 m²,Unfurnished,Very good,Brick,1.0,1.0,,,147.24,321.16,153.69,468.43,122.98,206.48,428.31,60.59,412.34,299.69,"Slezská, Prague - Vinohrady",50.07616,14.44465,Electric boiler,Standard,Personal,Complete,Up to 10 years,,1.0,,,,,
"CZK 18,000","CZK 3,800","CZK 36,000",388959,1 bedroom,9/1/2022,1,,49 m²,Partly,,Brick,,,,,122.32,826.95,490.66,525.72,59.97,508.04,509.27,554.18,1182.14,310.03,Prague - Břevnov,50.0874176,14.338491,Central,Luxurious,Personal,Complete,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 30,000",670573,4+1,9/1/2022,1,G,76 m²,Fully furnished,Good,Prefab concrete,,,,,347.67,603.74,546.27,738.32,320.63,608.08,774.63,453.42,466.05,307.56,"Květinková, Prague - Žižkov",50.08943,14.49284,,,Personal,,,,,,,,,
"CZK 13,000","CZK 3,500","CZK 13,000",64768,2 bedroom,8/1/2022,2,G,60 m²,Partly,Good,Brick,1.0,,,,229.48,2137.36,2210.54,3097.82,2253.09,2971.26,2346.56,2842.05,625.72,485.93,"Na Písku, Prague - Lochkov",50.0051454,14.3531764,,Standard,Personal,Complete,,,1.0,,,,,
"CZK 12,000","CZK 2,800","CZK 30,000",727568,1 bedroom,10/1/2022,1,G,33 m²,Fully furnished,Very good,Brick,,,,,227.47,1141.23,474.24,1264.41,200.28,322.42,459.85,430.37,518.28,374.12,Prague - Modřany,50.0013,14.40581,,,,,,,1.0,,1.0,,,
"CZK 28,000","CZK 5,100","CZK 56,000",531338,2+kk,9/1/2022,7,B,58 m²,Fully furnished,New-build,Other,1.0,1.0,,,526.52,1305.66,502.06,706.42,450.77,916.53,1085.0,1044.12,523.95,204.39,"Sanderova, Prague - Holešovice",50.10506,14.45906,Central,,Personal,,,,1.0,1.0,1.0,,,
"CZK 15,000","CZK 3,850","CZK 37,700",728144,2+kk,9/1/2022,2,G,72 m²,Unfurnished,Very good,Brick,,,,,87.28,290.55,1685.95,2037.85,98.95,501.86,234.32,342.69,527.19,146.3,Prague - Řeporyje,50.03167,14.31035,,,,,,,1.0,,,,,
"CZK 19,500","CZK 3,500","CZK 25,000",535268,2 bedroom,9/1/2022,3,,62 m²,Fully furnished,Very good,Brick,,,,,241.55,1029.04,247.04,309.6,207.67,443.95,219.78,131.51,275.39,368.18,"Koněvova, Prague - Žižkov",50.0922383,14.4786372,Central,,Personal,Interior,,,,,1.0,,,
"CZK 19,000","CZK 4,500","CZK 19,000",672930,Studio,9/1/2021,1,G,34 m²,Fully furnished,New-build,Brick,1.0,1.0,,,86.73,354.45,88.37,197.83,59.56,391.78,425.67,275.04,260.5,600.46,"Zborovská, Prague - Smíchov",50.07303,14.40839,,,Personal,Complete,Up to 10 years,,,,,,,
"CZK 14,000","CZK 3,500","CZK 14,000",285837,Studio,8/15/2022,3,,27 m²,Fully furnished,Very good,Brick,1.0,,,,115.69,556.73,119.83,294.59,21.03,331.72,198.65,232.91,444.52,135.17,"Slovinská, Prague - Vršovice",50.0703136,14.458881,Other,Luxurious,Cooperative,Interior,Up to 10 years,,,,,,,
"CZK 32,000","CZK 5,950","CZK 32,000",728106,2+kk,11/1/2022,3,C,92 m²,Fully furnished,Very good,Brick,,1.0,,,83.09,278.62,205.88,378.41,5.96,503.36,395.91,397.31,304.34,390.61,Prague - Libeň,50.10418,14.47862,,,,,,,1.0,,,1.0,,
"CZK 16,500","CZK 3,500","CZK 20,000",577724,1 bedroom,8/1/2022,1,E,54 m²,Unfurnished,New-build,Brick,1.0,,,,219.5,946.05,841.32,968.01,597.45,658.25,447.78,336.51,656.48,308.93,"Na Fialce I, Prague - Řepy",50.069707,14.315345,Gas boiler,Luxurious,Personal,,,1.0,1.0,,,,,
"CZK 14,000","CZK 4,900","CZK 28,000",728020,2+kk,8/15/2022,5,A,48 m²,Fully furnished,New-build,Brick,,1.0,,,180.29,143.58,72.18,1043.56,52.24,878.51,281.06,491.16,562.55,232.84,Prague - Hlubočepy,50.02961,14.36595,Central,Standard,,,10 to 30 years,,1.0,1.0,1.0,1.0,,
"CZK 21,000","CZK 6,450","CZK 42,000",727045,3+1,8/1/2022,1,G,81 m²,Partly,Very good,Prefab concrete,,,,1.0,141.13,309.19,19.9,598.64,280.74,281.53,150.44,279.36,384.59,194.33,Prague - Žižkov,50.08648,14.45925,,,,,,,,,,,,
"CZK 27,000","CZK 7,900","CZK 34,900",727341,4+kk,7/26/2022,2,A,108 m²,Fully furnished,Good,Brick,,1.0,,1.0,133.99,335.16,105.27,167.51,76.52,119.2,602.56,278.95,688.14,190.03,Prague - Žižkov,50.07796,14.45967,,,,Complete,,,,,,,,
"CZK 15,900","CZK 1,000","CZK 23,000",657552,2+kk,9/1/2022,3,,50 m²,Partly,Very good,Brick,,1.0,,,17.57,739.23,73.61,650.68,225.68,691.96,414.44,312.88,539.86,293.39,"28. pluku, Prague - Vršovice",50.07087,14.46352,Gas boiler,Luxurious,Personal,Complete,Up to 10 years,,1.0,,,,,
"CZK 47,000",CZK 0,"CZK 47,000",727246,3+1,7/25/2022,2,G,125 m²,Unfurnished,Very good,Brick,,1.0,,,66.32,320.57,108.3,237.1,1.03,130.3,113.78,344.15,761.26,727.03,Prague - Vinohrady,50.07462,14.43711,,,,,,,,,1.0,,,
"CZK 21,990","CZK 3,357","CZK 25,347",727852,3+1,9/1/2022,7,G,77 m²,Fully furnished,Very good,Other,1.0,1.0,,,174.96,636.7,262.4,501.46,166.13,315.17,658.03,322.96,191.93,142.09,"Na Topolce, Prague - Podolí",50.05858722222,14.42768027777,,,Personal,,,,,,1.0,,"CZK 25,347",
"CZK 14,000","CZK 3,800","CZK 14,000",727082,2+kk,8/8/2022,,G,55 m²,Fully furnished,Very good,Brick,1.0,1.0,,,77.03,855.4,175.44,952.43,316.77,1015.68,523.19,375.07,662.71,305.77,Prague - Horní Měcholupy,50.04796,14.55711,Distance,Standard,Personal,,10 to 30 years,,,,,,,
"CZK 20,000","CZK 8,000","CZK 28,000",524714,Studio,8/1/2022,2,,80 m²,Fully furnished,Very good,Brick,,1.0,,,158.6,380.48,136.82,86.78,19.96,155.0,397.71,846.53,114.09,372.45,"Václavské náměstí, Prague - Nové Město",50.0817465,14.4271892,,Luxurious,Other,,,,,,,,,
"CZK 31,500","CZK 2,100","CZK 50,000",726497,3+1,8/1/2022,3,G,104 m²,Unfurnished,Very good,Brick,,,,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,,,,,
"CZK 14,900","CZK 2,900","CZK 14,900",601414,Studio,8/1/2022,5,C,29 m²,,Very good,Brick,1.0,1.0,,,29.34,388.62,90.03,502.38,93.43,641.07,105.62,195.39,244.78,263.61,"Újezd, Prague - Malá Strana",50.083932,14.404541,,,Personal,,,,,,,,,
"CZK 12,000","CZK 1,000","CZK 20,000",705768,Small studio,3/1/2022,2,A,20 m²,Fully furnished,Very good,Prefab concrete,1.0,1.0,,1.0,224.19,1024.43,478.96,1064.4,12.36,710.12,279.92,501.55,533.98,345.19,Prague - Hostivař,50.0482863,14.5243139,,,Personal,,,,1.0,,,,,
"CZK 29,042","CZK 5,400","CZK 58,084",714221,2+kk,8/1/2022,2,D,41 m²,Fully furnished,Very good,Brick,,1.0,,,114.97,322.47,148.11,358.42,93.83,239.77,292.45,648.47,210.65,514.5,"Washingtonova, Prague - Nové Město",50.080715418652,14.431066350791,Electric boiler,Standard,Personal,Complete,Over 50 years,,,,,,,
"CZK 23,101","CZK 4,100","CZK 46,200",714225,Studio,9/5/2022,5,D,32 m²,Fully furnished,Very good,Brick,,1.0,,,135.82,343.32,168.96,378.88,114.68,260.62,313.3,627.62,231.5,535.35,"Washingtonova, Prague - Nové Město",50.080550474458,14.430927343016,Electric boiler,Standard,Personal,Complete,Over 50 years,,,,,,,
"CZK 30,000",CZK 0,"CZK 35,000",670901,3+1,8/20/2022,5,C,86 m²,Fully furnished,Very good,Brick,,1.0,,,42.06,109.28,108.48,117.56,60.75,316.65,338.04,399.4,594.48,747.7,"Italská, Prague - Vinohrady",50.07689,14.43564,,Luxurious,Personal,Complete,,,,,,,,
"CZK 27,000","CZK 3,000","CZK 27,000",725907,1 bedroom,7/20/2022,3,G,27 m²,Fully furnished,Very good,Brick,,,,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,Central,Luxurious,,Complete,,1.0,,,1.0,,,
"CZK 16,500","CZK 5,500","CZK 16,500",581083,3+kk,8/1/2022,4,G,56 m²,Unfurnished,Very good,Brick,,,,,12.93,584.69,279.92,529.49,138.63,489.78,263.04,380.49,337.99,632.92,"Husitská, Prague - Žižkov",50.086617,14.447053,,,Personal,,,,,,,,,
"CZK 17,900","CZK 3,000","CZK 36,000",610315,2+kk,8/1/2022,4,C,50 m²,,New-build,Brick,1.0,1.0,,,224.27,661.77,250.27,1036.34,270.86,440.41,130.68,352.96,1134.79,502.75,"Plzeňská, Prague - Košíře",50.070903,14.383151,Central,,Personal,,,,,,,1.0,,
"CZK 22,000","CZK 3,000","CZK 40,000",725839,2+kk,8/22/2022,,B,60 m²,Fully furnished,New-build,Low-energy,,,1.0,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,Electric boiler,Luxurious,,Complete,Up to 10 years,,1.0,1.0,,,,
"CZK 16,000","CZK 6,000","CZK 32,000",724498,2+kk,7/2/2022,1,B,43 m²,Fully furnished,Very good,Prefab concrete,,1.0,,,332.2,1373.23,149.76,1714.34,583.84,525.05,243.66,839.9,1759.19,192.97,Prague - Chodov,50.02252,14.51303,,,,,,,,,,,,
"CZK 12,500","CZK 3,650","CZK 15,000",633374,Small studio,8/15/2022,1,D,24 m²,Partly,Very good,Prefab concrete,,1.0,,,255.14,469.14,256.58,281.03,241.04,441.16,162.89,270.73,894.98,198.02,"Kyselova, Prague - Kobylisy",50.126922,14.464589,,,Personal,,,,,,,,,
"CZK 18,500","CZK 2,500","CZK 30,000",612997,2+kk,9/1/2022,2,,43 m²,Partly,Very good,Prefab concrete,1.0,,,,345.81,1564.53,580.73,1494.4,665.07,1339.74,266.38,953.97,2333.89,265.06,"Dolákova, Prague - Bohnice",50.134462,14.409814,Central,,Personal,Complete,,,1.0,,,,,
"CZK 65,000","CZK 4,800","CZK 139,600",642265,3+kk,7/11/2022,1,G,250 m²,Partly,Very good,Brick,1.0,1.0,,,69.39,153.79,118.64,136.76,19.93,194.52,255.5,381.44,458.31,317.05,"Dělnická, Prague - Holešovice",50.103053,14.448298,Gas boiler,Luxurious,Personal,,10 to 30 years,1.0,1.0,,1.0,1.0,,
"CZK 9,500",CZK 0,"CZK 9,500",360494,5+1,9/1/2022,3,,10 m²,Fully furnished,,Brick,,,,,209.02,550.75,154.14,285.43,89.33,281.78,458.54,982.32,332.3,430.22,"Šaldova, Prague - Karlín",50.0949776,14.4544831,,,Cooperative,,,,,,1.0,,,
"CZK 19,000","CZK 3,000","CZK 30,000",721706,Studio,9/24/2022,3,B,32 m²,Fully furnished,New-build,Brick,1.0,1.0,,1.0,184.9,491.18,201.53,600.56,185.71,464.1,909.61,880.1,1116.52,293.82,Prague - Uhříněves,50.02854,14.59565,Electric boiler,Luxurious,Personal,,Up to 10 years,,,1.0,,,,
"CZK 19,000","CZK 7,000","CZK 40,000",717074,3+kk,7/17/2022,4,G,70 m²,Partly,Very good,Prefab concrete,,1.0,,,308.56,1634.51,436.46,1306.85,349.52,524.17,348.51,340.78,1137.55,177.49,"Nedvězská, Prague - Strašnice",50.06891,14.50447,Distance,Standard,Personal,,10 to 30 years,,,,,,,
"CZK 14,900","CZK 1,500","CZK 12,900",445268,Studio,6/15/2020,2,B,25 m²,Fully furnished,New-build,Other,,1.0,,,199.16,1772.66,1264.45,1765.32,1203.62,1323.12,540.96,1520.69,1417.47,109.95,"Pod Lysinami, Prague - Hodkovičky",50.0222594,14.4146541,Distance,Luxurious,Personal,Complete,Up to 10 years,,,1.0,,,,
"CZK 21,000",CZK 700,"CZK 21,000",534372,2+kk,8/1/2022,4,B,66 m²,Unfurnished,,Brick,,,,,108.23,391.06,244.03,205.75,87.05,83.9,290.48,222.06,529.85,194.84,"Vinohradská, Prague - Vinohrady",50.0772932,14.4476518,Gas boiler,,Personal,Complete,Up to 10 years,,,,,,,
"CZK 26,800",CZK 700,"CZK 53,600",526419,3+kk,7/1/2022,5,,93 m²,Partly,,Brick,,,,,53.14,367.43,39.88,58.19,55.02,254.58,117.96,330.45,564.75,447.33,Prague - Nové Město,50.0781585,14.4191436,,,Personal,,,,,,,,,
