Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Renovation,Age,Total number of floors,New building,Front garden,Developer name,Project name,Kód jednotky,Administration fee
696592,"CZK 16,000",50.1398687,14.4497989,"Za Pískovnou, Prague - Dolní Chabry",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,207,872,66,601,448,"1,131",241,,,,Excellent,"CZK 16,000",Personal,Prefab concrete building,B,,,,,,,,,,,
639950,"CZK 9,500",50.06904,14.302705,"Na Moklině, Prague - Řepy",Small studio,28 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,20. 12. 2021,450,897,229,858,216,425,236,292,"1,498",558,Excellent,"CZK 9,999",Personal,Brick building,G,,,,,,,,,,,
543330,"CZK 20,000",50.1181974,14.4896202,Prague - Prosek,3 bedroom,77 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,129,968,313,872,432,567,206,336,747,93,Excellent,"CZK 35,000",Personal,Brick building,,,District heating,,1 to 10 years years,Middle floor,,,,,,
650135,"CZK 6,950",49.984797,14.364209,Prague - Radotín,Small studio,25 m²,"CZK 2,950",Furnished,3,No,No,No,Yes,Yes,Yes,No,08. 08. 2021,55,616,36,12,175,50,572,621,438,339,Excellent,"CZK 9,900",Personal,Other,G,Standard materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
653576,"CZK 9,000",50.09159,14.47407,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,500",Partially furnished,-1,No,No,No,No,No,No,No,01. 01. 2022,65,"1,233",38,96,186,153,162,385,195,258,Excellent,"CZK 9,000",Personal,Brick building,C,,Other,,,,,,,,,
682967,"CZK 17,000",50.08813,14.38388,"Parléřova, Prague - Střešovice",2 bedroom,44 m²,"CZK 3,300",Furnished,3,No,Yes,No,No,No,No,No,27. 09. 2021,276,3,480,"1,388",223,"1,473",366,266,627,342,Excellent,"CZK 17,000",Personal,Brick building,G,Standard materials and solutions,Central heating,Exterior,1 to 10 years years,Top floor,,,,,,
696280,"CZK 9,000",50.017139,14.4360053,"U Kamýku, Prague - Kamýk",Small studio,34 m²,"CZK 3,500",Furnished,9,No,No,Yes,No,No,Yes,No,01. 01. 1970,125,"1,044",171,"1,037",527,280,489,678,542,422,Excellent,"CZK 18,000",Personal,Prefab concrete building,C,,,,,,,,,,,
696356,"CZK 22,000",50.07975,14.41832,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,230,595,135,286,20,310,120,331,190,615,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
689885,"CZK 7,500",50.0235,14.39407,"Zbraslavská, Prague - Malá Chuchle",Studio,24 m²,"CZK 2,800",Partially furnished,,No,No,No,No,Yes,No,No,01. 12. 2021,200,"1,494",423,521,,,,,,,Excellent,"CZK 10,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,10 to 30 years years,Ground floor,,,,,,
692515,"CZK 19,000",50.1043,14.51031,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,61 m²,"CZK 3,000",Furnished,4,No,No,No,Yes,No,Yes,No,22. 11. 2021,370,68,"1,149",643,972,"1,237",960,201,,,New build,"CZK 38,000",Personal,Brick building,G,,,,,,,,,,,
696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",1 bedroom,65 m²,"CZK 1,500",Furnished,1,No,Yes,Yes,No,Yes,No,No,18. 12. 2021,112,"1,094","1,462","1,365","1,462","1,414",,,,,New build,"CZK 12,000",Personal,Brick building,B,,,,,,,,,,,
291673,"CZK 10,000",50.06334,14.4752758,"Elektrárenská, Prague - Michle",Studio,44 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,Yes,Yes,03. 01. 2022,722,"1,105",133,"1,150",907,"1,171","1,358","1,006","1,085",544,,"CZK 26,000",Personal,Brick building,B,,District heating,,1 to 10 years years,Middle floor,,,,,,
393222,"CZK 11,000",50.0891318,14.4870713,"Pod Jarovem, Prague - Žižkov",1 bedroom with open-plan kitchen,33 m²,"CZK 1,900",Partially furnished,2,No,No,Yes,No,Yes,No,No,18. 10. 2021,260,593,355,454,99,500,321,497,484,266,,"CZK 17,999",Personal,Low-energy building,,,,,,,,,,,,
695844,"CZK 15,000",50.06294,14.44052,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,50 m²,CZK 500,Partially furnished,1,No,No,No,No,No,Yes,No,11. 12. 2021,38,363,17,179,39,63,96,513,295,234,New build,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
696770,"CZK 15,000",50.087738,14.4790685,Prague - Žižkov,1 bedroom,36 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,21. 12. 2021,251,"1,122",716,881,615,944,796,580,679,539,New build,"CZK 35,000",Personal,Low-energy building,B,,,,,,,,,,,
695840,"CZK 22,500",50.09958,14.42838,"Milady Horákové, Prague - Holešovice",3 bedroom,85 m²,CZK 500,Partially furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,19,413,49,80,0,178,248,168,431,,Excellent,"CZK 23,000",Personal,Brick building,G,,,,,,,,,,,
696332,"CZK 12,300",50.0783901,14.470563,"Vinohradská, Prague - Žižkov",Studio,41 m²,"CZK 2,642",Unfurnished,1,No,No,No,No,No,Yes,Yes,16. 12. 2021,23,617,290,190,179,75,379,"1,137",297,359,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
601607,"CZK 40,000",50.087438,14.463275,"Jeseniova, Prague - Žižkov",5 bedroom,174 m²,"CZK 10,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,182,615,75,373,122,552,521,637,506,399,Excellent,"CZK 79,996",Personal,Other,B,,Gas boiler,,,Top floor,,,,,,
682234,"CZK 50,000",50.0870673,14.4834726,"Malešická, Prague - Žižkov",4 bedroom with open-plan kitchen,162 m²,"CZK 10,610",Partially furnished,11,No,Yes,Yes,No,No,Yes,Yes,03. 01. 2022,212,"1,085",316,948,415,994,815,665,654,452,New build,"CZK 50,000",Personal,Other,C,,,,,,,,,,,
643639,"CZK 15,000",50.05013,14.337043,"Volutová, Prague - Stodůlky",2 bedroom,73 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,189,438,274,373,308,224,392,654,919,357,Excellent,"CZK 15,000",Personal,Brick building,D,Standard materials and solutions,,,,,,,,,,
695803,"CZK 24,000",50.08963,14.47051,"Biskupcova, Prague - Žižkov",3 bedroom with open-plan kitchen,96 m²,"CZK 3,500",Unfurnished,5,No,No,Yes,Yes,No,Yes,No,10. 12. 2021,173,835,27,180,31,153,340,294,538,474,Excellent,"CZK 24,000",Personal,Brick building,G,Standard materials and solutions,Central heating,Overall,,Middle floor,,,,,,
652529,"CZK 14,500",50.07132,14.46565,"28. pluku, Prague - Vršovice",2 bedroom,60 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,Yes,Yes,No,10. 01. 2022,57,600,184,516,160,479,279,164,818,140,Excellent,"CZK 20,000",Personal,Brick building,E,Standard materials and solutions,District heating,,,Raised ground floor,,,,,,
464320,"CZK 8,000",50.035795,14.4152888,"Na Vinohradu, Prague - Braník",Studio,25 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,No,No,17. 12. 2021,201,453,103,198,139,225,243,516,,,,"CZK 16,000",Personal,Brick building,,,,,,,,,,,,
696736,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,"CZK 3,780",Partially furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,46,118,107,77,41,153,378,558,423,253,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
696304,"CZK 14,000",50.08673,14.45406,"Roháčova, Prague - Žižkov",1 bedroom,37 m²,"CZK 1,800",Furnished,5,No,No,Yes,No,No,No,No,18. 12. 2021,130,180,96,505,111,245,349,295,349,435,Excellent,"CZK 14,000",Personal,Brick building,B,,,,,,,,,,,
691841,"CZK 16,000",50.07776,14.46294,"Vinohradská, Prague - Vinohrady",2 bedroom,63 m²,"CZK 4,480",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 12. 2021,46,118,107,77,41,153,378,558,423,253,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
696729,"CZK 12,000",50.11756,14.45415,"V Holešovičkách, Prague - Libeň",1 bedroom,39 m²,"CZK 2,500",Unfurnished,3,No,No,No,No,Yes,No,No,01. 01. 2022,293,"1,107",928,"1,250",189,659,431,"1,063",541,345,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
173856,"CZK 9,000",50.1152939,14.4665961,Prague - Libeň,Small studio,18 m²,"CZK 1,600",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,120,965,134,"1,386",19,188,126,"1,242","1,005",331,Excellent,"CZK 15,000",Personal,Brick building,,Standard materials and solutions,Central heating,Interior,,Middle floor,,,,,,
696282,"CZK 7,500",50.00103,14.46431,"Na Okruhu, Prague - Písnice",Studio,20 m²,"CZK 4,100",Partially furnished,1,No,No,No,No,No,Yes,No,15. 12. 2021,175,"1,211",234,307,264,204,754,,,,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,,174,305,331,840,"1,019","1,366",220,,,,,"CZK 13,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Interior,,Raised ground floor,,,,,,
535200,"CZK 14,900",50.0355664,14.4120967,Prague - Braník,Studio,52 m²,"CZK 1,600",Furnished,3,Yes,Yes,No,No,No,No,No,01. 02. 2022,59,357,126,119,310,307,186,"1,295",325,,,"CZK 14,900",Personal,Brick building,A,Premium materials and solutions,Gas boiler,Overall,1 to 10 years years,Attic,,,,,,
696707,"CZK 12,000",50.04813,14.48751,"Dunická, Prague - Záběhlice",1 bedroom,53 m²,"CZK 2,000",Furnished,5,No,No,No,Yes,No,No,No,01. 01. 2022,209,233,160,175,72,68,293,916,296,,Good,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,
696704,"CZK 13,000",50.0475979,14.4878772,"Dunická, Prague - Záběhlice",1 bedroom with open-plan kitchen,48 m²,"CZK 2,000",Furnished,12,No,No,No,No,No,Yes,No,01. 01. 2022,128,193,120,135,69,146,371,994,373,,Good,"CZK 15,000",Other,Prefab concrete building,G,,,,,,,,,,,
695291,"CZK 19,000",50.0708,14.43947,"Americká, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,Yes,No,06. 12. 2021,381,439,56,714,115,617,211,156,749,468,Excellent,,Personal,Other,G,,,,,,,,,,,
696702,"CZK 19,000",50.07712,14.46,"Čáslavská, Prague - Vinohrady",2 bedroom,67 m²,"CZK 8,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 01. 2022,198,315,115,196,111,148,548,446,593,149,Excellent,"CZK 54,000",Personal,Brick building,G,Premium materials and solutions,Gas boiler,Interior,1 to 10 years years,Raised ground floor,,,,,,
665567,"CZK 15,000",50.07714,14.44497,"Vinohradská, Prague - Vinohrady",1 bedroom,35 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,01. 06. 2021,200,453,160,372,92,133,461,156,338,289,Good,"CZK 17,500",Personal,Brick building,G,Standard materials and solutions,,Interior,,Middle floor,,,,,,
616170,"CZK 13,500",50.051217,14.344356,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,57 m²,"CZK 5,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,03. 01. 2022,139,320,11,283,14,183,160,272,"1,073",168,Excellent,"CZK 18,500",Personal,Other,B,,District heating,,,,,,,,,
578508,"CZK 15,900",50.067491,14.316011,"Mrkvičkova, Prague - Řepy",2 bedroom with open-plan kitchen,75 m²,"CZK 4,000",Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 11. 2019,446,899,796,965,918,834,388,199,909,352,Excellent,"CZK 32,000",Personal,Prefab concrete building,G,Premium materials and solutions,District heating,Overall,,Top floor,,,,,,
696691,"CZK 19,000",50.06057,14.39886,"Na Neklance, Prague - Smíchov",2 bedroom with open-plan kitchen,68 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,Yes,No,22. 12. 2021,139,955,166,863,159,503,539,678,601,479,Excellent,"CZK 20,000",Personal,Brick building,D,,,,,,,,,,,
466768,"CZK 17,500",50.1275819,14.4488563,"Košťálkova, Prague - Kobylisy",3 bedroom,69 m²,"CZK 3,100",Partially furnished,3,No,No,No,Yes,No,Yes,No,22. 12. 2021,349,"1,432",261,586,235,253,681,245,"1,111",110,Excellent,"CZK 35,000",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,Interior,10 to 30 years years,Middle floor,,,,,,
393358,"CZK 14,000",50.104751378151,14.487411595069,"Drahobejlova, Prague - Libeň",Studio,35 m²,"CZK 2,500",Furnished,4,Yes,Yes,Yes,No,No,Yes,No,01. 02. 2022,222,137,177,163,106,323,394,623,238,92,New build,"CZK 17,000",Personal,Low-energy building,A,Premium materials and solutions,Central heating,,1 to 10 years years,Middle floor,Yes,,,,,
696670,"CZK 8,000",50.0497,14.5431,"Tenisová, Prague - Hostivař",Small studio,20 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,No,No,20. 12. 2021,156,190,215,196,208,445,449,667,200,,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,,,,,,,,,,,
633016,"CZK 14,000",50.029126,14.363101,"Hugo Haase, Prague - Hlubočepy",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,15. 11. 2020,380,"1,262",503,"1,242",244,"1,280",473,713,798,486,New build,"CZK 24,000",Cooperative,Low-energy building,B,Premium materials and solutions,Central heating,,,Middle floor,Yes,,,,,
630680,"CZK 13,000",50.066011,14.358758,"Nad Zámečkem, Prague - Košíře",Studio,33 m²,CZK 377,Partially furnished,,No,Yes,Yes,No,No,No,No,01. 01. 2022,247,"1,001","1,157",324,"1,050",872,463,348,576,,Excellent,,Personal,Brick building,G,,,Overall,,Ground floor,,25 m²,,,,
630726,"CZK 15,000",50.074809,14.445593,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,15. 12. 2021,192,260,120,528,85,433,439,149,502,288,Excellent,"CZK 25,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,Overall,,Raised ground floor,,,,,,
476006,"CZK 20,000",50.1192689,14.4548408,Prague - Libeň,3 bedroom,84 m²,"CZK 5,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 12. 2021,428,487,404,621,367,368,545,748,796,576,,"CZK 40,000",Personal,Brick building,B,,,,,Middle floor,,200 m²,,,,
348073,"CZK 12,500",50.0717204,14.4601284,"Bulharská, Prague - Vršovice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Unfurnished,1,No,No,Yes,No,No,No,No,,177,702,50,479,27,477,291,291,777,224,,,Personal,Brick building,C,,,,,,,,,,,
517931,"CZK 27,000",50.0914053,14.4388752,Prague - Karlín,1 bedroom with open-plan kitchen,55 m²,,Furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,79,469,108,28,19,161,638,644,251,439,,"CZK 30,000",Cooperative,Brick building,,Premium materials and solutions,Electric boiler,Interior,1 to 10 years years,Middle floor,,,,,,
356132,"CZK 11,000",50.0711423,14.3847506,"Plzeňská, Prague - Košíře",Studio,35 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 1970,158,875,212,"1,125",226,"1,276",248,552,999,455,,"CZK 14,000",Personal,Brick building,,,,,,,Yes,,,,,
696542,"CZK 14,000",50.0855,14.51142,"U Tvrze, Prague - Malešice",2 bedroom with open-plan kitchen,60 m²,CZK 700,Unfurnished,2,No,No,No,No,No,No,No,20. 12. 2021,58,"1,053",431,"1,072",113,534,710,850,369,246,Excellent,"CZK 14,000",Personal,Brick building,D,,,,,,,,,,,
277276,"CZK 10,000",50.0702346,14.3870004,"Donátova, Prague - Košíře",Small studio,30 m²,"CZK 2,000",Partially furnished,,No,No,No,No,No,No,No,01. 01. 2022,181,987,205,"1,133",158,"1,283",612,936,"1,122",254,Excellent,"CZK 10,000",Personal,Brick building,,Standard materials and solutions,District heating,,,Ground floor,,,,,,
696646,"CZK 21,500",50.08337,14.46621,"Olšanská, Prague - Žižkov",1 bedroom with open-plan kitchen,69 m²,"CZK 3,500",Partially furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,20. 12. 2021,70,241,365,604,301,228,500,460,305,379,Excellent,"CZK 50,000",Personal,Prefab concrete building,G,,,,,,,,,,,
696218,"CZK 29,500",50.09804,14.40148,"Eliášova, Prague - Dejvice",3 bedroom with open-plan kitchen,120 m²,"CZK 5,500",Partially furnished,4,Yes,Yes,Yes,No,No,Yes,No,01. 02. 2022,189,488,81,110,38,140,12,865,262,174,Excellent,"CZK 35,000",Personal,Brick building,A,Premium materials and solutions,Gas boiler,Overall,1 to 10 years years,Top floor,,,,,,
611241,"CZK 10,500",50.056587,14.504558,"Jabloňová, Prague - Záběhlice",Studio,48 m²,"CZK 1,500",Unfurnished,4,Yes,No,Yes,No,No,No,No,01. 01. 2022,119,277,469,717,250,570,538,527,766,173,Excellent,"CZK 10,500",Personal,Brick building,,Standard materials and solutions,Other,,1 to 10 years years,Attic,,,,,,
696641,"CZK 27,000",50.1205079,14.4125121,"Na Salabce, Prague - Troja",2 bedroom with open-plan kitchen,102 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,Yes,No,No,20. 12. 2021,228,"1,192",816,"1,194",166,"1,176","1,395",985,"1,427",579,New build,"CZK 54,000",Personal,Brick building,B,,Electric boiler,,,Attic,,,,,,
696028,"CZK 12,000",50.03213,14.39297,"Na Habrové, Prague - Hlubočepy",Studio,43 m²,"CZK 2,500",Partially furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,146,"1,433",748,"1,341",264,"1,399","1,463",45,,,Excellent,"CZK 14,500",Personal,Brick building,C,,,,,,,,,,,
565289,"CZK 14,000",50.1058429,14.4778892,"Pod Kotlaskou, Prague - Libeň",1 bedroom with open-plan kitchen,46 m²,"CZK 2,000",Unfurnished,2,No,No,No,No,No,No,No,17. 01. 2022,201,473,258,498,102,425,512,159,496,121,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,
641701,"CZK 10,000",50.029693,14.529507,"Steinerova, Prague - Háje",1 bedroom,42 m²,"CZK 3,000",Partially furnished,7,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,109,534,142,184,203,265,461,310,325,297,Good,"CZK 26,000",Personal,Prefab concrete building,D,,,,,,,,,,,
696631,"CZK 14,500",50.0715748,14.6818815,"Malešovská, Prague - Újezd nad Lesy",2 bedroom with open-plan kitchen,66 m²,"CZK 2,200",Furnished,2,No,No,No,Yes,No,Yes,No,01. 01. 2022,249,179,534,231,201,276,,,,,Excellent,"CZK 14,500",Cooperative,Prefab concrete building,G,,,,,,,,,,,
588851,"CZK 26,000",50.05021,14.36559,"Butovická, Prague - Jinonice",2 bedroom with open-plan kitchen,88 m²,"CZK 6,500",Partially furnished,3,No,Yes,Yes,No,Yes,No,Yes,01. 11. 2021,145,721,961,"1,465",441,"1,015",225,"1,305",150,443,New build,"CZK 28,000",Personal,Other,B,Premium materials and solutions,Other,,1 to 10 years years,,Yes,,,,,
492542,"CZK 6,500",50.0656244,14.5092772,"Královická, Prague - Strašnice",2 bedroom,35 m²,,Furnished,-1,No,No,No,No,No,No,No,20. 12. 2021,367,"1,449",389,"1,125",278,380,392,395,667,297,Good,,Personal,Brick building,G,Standard materials and solutions,Gas boiler,,,,,,,,,
696623,"CZK 18,000",50.10576,14.56269,"Bouřilova, Prague - Černý Most",3 bedroom,75 m²,"CZK 5,000",Partially furnished,5,No,No,No,Yes,No,Yes,No,01. 01. 2022,213,315,244,"1,457",579,372,379,503,"1,116",103,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,Premium materials and solutions,District heating,Overall,,Middle floor,,,,,,
681835,"CZK 16,000",50.12961,14.44762,"Mirovická, Prague - Kobylisy",3 bedroom,80 m²,"CZK 5,900",Partially furnished,3,Yes,No,Yes,Yes,Yes,Yes,No,31. 01. 2022,423,"1,447",353,847,495,514,652,308,"1,147",187,Excellent,"CZK 17,997",Personal,Prefab concrete building,A,,,,,,,,,,,
696620,"CZK 25,000",50.10465,14.51453,"Jana Přibíka, Prague - Vysočany",2 bedroom with open-plan kitchen,84 m²,"CZK 5,500",Furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,19. 12. 2021,347,471,"1,190",664,"1,013","1,270",993,118,,,New build,"CZK 50,000",Personal,Brick building,G,,,,,,,,,,,
505635,"CZK 13,900",50.0314947,14.3630852,"Miloše Havla, Prague - Hlubočepy",Studio,36 m²,"CZK 2,419",Furnished,7,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,421,"1,172",495,"1,152",468,"1,251",681,714,"1,005",451,New build,"CZK 25,000",Personal,Brick building,B,,,,,,Yes,,,,,
696547,"CZK 9,000",50.06722,14.38752,"Na Provaznici, Prague - Smíchov",Studio,30 m²,"CZK 2,900",Partially furnished,1,No,No,No,No,No,No,No,18. 12. 2021,420,"1,054",362,"1,288",458,"1,140","1,127",807,645,545,Excellent,"CZK 12,000",Personal,Brick building,C,,,,,,,,,,,
696163,"CZK 13,000",50.0688,14.45182,"Rostovská, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,CZK 700,Partially furnished,2,No,No,No,No,No,No,No,15. 12. 2021,220,500,63,121,10,322,231,439,352,341,Excellent,"CZK 13,000",Personal,Brick building,G,Standard materials and solutions,Other,Overall,over 50 years years,Middle floor,,,,,,
585989,"CZK 10,500",50.155854,14.519013,"Bermanova, Prague - Čakovice",Studio,37 m²,"CZK 2,800",Unfurnished,3,Yes,No,No,No,No,Yes,Yes,01. 12. 2019,304,731,139,182,"1,316",702,257,87,,,New build,"CZK 26,000",Personal,Prefab concrete building,A,Standard materials and solutions,,,1 to 10 years years,,,,,,,
696599,"CZK 18,000",50.06441,14.31774,"Plzeňská, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 3,300",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,27. 12. 2021,122,759,761,826,918,932,723,823,"1,388",737,New build,"CZK 36,000",Personal,Brick building,B,,,,,,,,,,,
696119,"CZK 19,000",50.07283,14.35745,"Kotlářka, Prague - Košíře",1 bedroom with open-plan kitchen,61 m²,"CZK 4,370",Furnished,2,No,Yes,Yes,No,Yes,Yes,Yes,03. 01. 2022,157,974,196,692,69,388,694,,,,Excellent,"CZK 19,000",Personal,Other,G,,,,,Raised ground floor,,,,,,
470227,"CZK 13,000",50.0573924,14.4952224,"Jetelová, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,600",Unfurnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,165,650,240,955,356,141,271,763,177,216,New build,"CZK 20,000",Personal,Brick building,,,Central heating,Overall,10 to 30 years years,Middle floor,Yes,,,,,
696605,"CZK 19,000",50.07446,14.5508,"Laudonova, Prague - Štěrboholy",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",Partially furnished,3,Yes,No,No,No,Yes,Yes,Yes,19. 01. 2022,344,863,828,556,809,605,655,627,,,Excellent,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,
