Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,PENB,Total number of floors,Front garden,New building,Administration fee,Renovation,Developer name,Project name,Kód jednotky
711569,"CZK 15,000",50.06956,14.50411,"Pod Strání, Prague - Strašnice",3 bedroom,66 m²,"CZK 3,800",Unfurnished,4,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,342,498,"1,326",367,506,299,292,"1,103",215,,Good,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
711512,"CZK 13,500",50.07794,14.44667,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,35 m²,"CZK 2,500",Partially furnished,,No,No,No,No,No,Yes,No,24. 03. 2022,335,489,5,404,15,257,249,172,395,337,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
584474,"CZK 20,000",50.093256,14.448366,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,162,40,176,224,43,326,383,"1,357",482,87,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",Personal,Brick building,,,,C,,,,,,,,
710950,"CZK 20,000",50.07272,14.39028,"Holečkova, Prague - Smíchov",3 bedroom,74 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,No,No,No,21. 03. 2022,308,"1,345",220,872,129,"1,004",363,792,"1,190",119,Excellent,"CZK 20,000",Other,Brick building,,,,D,,,,,,,,
710940,"CZK 34,000",50.0959448,14.453085513058,"Rohanské nábřeží, Prague - Karlín",2 bedroom with open-plan kitchen,80 m²,"CZK 5,750",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,327,632,307,307,206,444,677,553,540,,New build,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
709471,"CZK 16,000",50.03535,14.38652,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 3,788",Partially furnished,2,No,No,Yes,Yes,No,Yes,Yes,01. 05. 2022,120,"1,062",463,970,302,"1,028","1,195","1,180","1,106",327,New build,"CZK 20,000",Personal,Other,,,,G,,,,,,,,
680446,"CZK 72,000",50.09961,14.4244,"Ovenecká, Prague - Holešovice",5 bedroom with open-plan kitchen,234 m²,"CZK 4,000",Partially furnished,6,Yes,Yes,Yes,No,No,Yes,Yes,01. 11. 2021,69,159,85,31,97,65,326,409,498,,New build,"CZK 144,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,C,Top floor,,,,Overall,,,
711450,"CZK 17,000",50.03876,14.32323,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,57 m²,"CZK 4,700",Furnished,4,No,Yes,No,No,No,Yes,No,01. 05. 2022,222,"1,211",885,"1,074",483,"1,035",695,"1,115",621,75,New build,"CZK 34,000",Personal,Brick building,,,Central heating,B,Top floor,,Yes,,,,,
711451,"CZK 14,990",50.091499328613,14.344599723816,"Šumberova, Prague - Veleslavín",2 bedroom,50 m²,"CZK 4,399",,2,No,No,Yes,No,No,No,No,,239,477,189,404,409,379,278,303,784,91,Excellent,"CZK 19,389",Personal,Brick building,,,,D,,,,"CZK 19,389

                                
                                
                
i",,,,
696128,"CZK 12,990",50.09652527777,14.35602305555,"Africká, Prague - Vokovice",2 bedroom,54 m²,"CZK 3,251",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,236,432,289,314,338,287,283,431,974,118,Excellent,"CZK 16,241",Personal,Prefab concrete building,,,,C,,,,"CZK 16,241

                                
                                
                
i",,,,
711434,"CZK 8,490",50.10360722222,14.536865,"Šestajovická, Prague - Hloubětín",Studio,30 m²,"CZK 2,687",Furnished,1,No,No,No,No,No,Yes,No,,150,287,296,269,313,233,200,160,157,116,Good,"CZK 11,177",Personal,Prefab concrete building,,,,D,,,,"CZK 11,177

                                
                                
                
i",,,,
711420,"CZK 13,500",50.1244,14.44087,"Písečná, Prague - Troja",1 bedroom with open-plan kitchen,40 m²,"CZK 2,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,04. 04. 2022,325,"1,279",93,905,342,292,448,319,404,201,Excellent,"CZK 15,500",Personal,Prefab concrete building,,,,G,,,,,,,,
695815,"CZK 12,000",50.13942,14.51887,Prague - Letňany,Studio,39 m²,"CZK 2,100",Furnished,10,Yes,No,No,No,No,Yes,No,23. 03. 2022,302,449,952,"1,035",486,573,849,979,"1,111",162,New build,"CZK 14,100",Personal,Other,,,,B,,,,,,,,
711385,"CZK 12,000",50.08213,14.50473,"Tuchorazská, Prague - Malešice",2 bedroom,53 m²,"CZK 5,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,131,418,327,375,260,461,558,482,"1,013",97,Good,"CZK 20,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
576400,"CZK 15,500",50.0467273,14.4155653,"Dvorecké náměstí, Prague - Podolí",1 bedroom,48 m²,"CZK 3,250",Unfurnished,2,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,41,"1,452",92,"1,336",43,"1,318","1,428",503,674,,Excellent,"CZK 20,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,C,Middle floor,,,,Overall,,,
711365,"CZK 11,000",50.05329,14.51103,"Mikanova, Prague - Záběhlice",Studio,35 m²,"CZK 2,900",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 04. 2022,149,799,789,841,570,795,836,842,"1,216",326,Excellent,"CZK 35,000",Personal,Brick building,10 to 30 years years,Standard materials and solutions,,G,Middle floor,,,,,,,
710836,"CZK 12,200",50.05346,14.34362,"Blattného, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 1,300",Partially furnished,6,No,No,No,No,No,No,No,01. 04. 2022,335,552,309,598,390,274,281,222,"1,303",210,Excellent,"CZK 8,000",Personal,Prefab concrete building,,,,C,,,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,24 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,254,"1,034",373,992,265,395,869,995,313,78,,"CZK 6,000",Personal,Prefab concrete building,,,,,,,,,,,,
711361,"CZK 18,990",50.10032583333,14.42747916666,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,48 m²,"CZK 4,098",Furnished,3,Yes,No,Yes,No,No,Yes,No,,143,403,32,72,15,197,339,176,434,,Good,"CZK 23,088",Personal,Brick building,,,,F,,,,"CZK 23,088

                                
                                
                
i",,,,
31263,CZK 1,50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,26. 02. 2021,207,"1,286",438,977,150,622,756,"1,018",699,41,Good,"CZK 14,996",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Ground floor,,,,,,,
335666,"CZK 12,300",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 2,600",Partially furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,326,278,468,"1,034",294,473,362,445,289,184,,"CZK 22,000",Personal,Prefab concrete building,,,District heating,,Middle floor,,,,Overall,,,
710781,"CZK 16,000",50.02145,14.45601,"V Štíhlách, Prague - Krč",3 bedroom,55 m²,"CZK 7,000",Partially furnished,3,Yes,No,No,Yes,No,Yes,No,01. 06. 2022,480,635,523,361,189,770,"1,076",795,676,,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,82 m²,"CZK 3,900",Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,24. 01. 2022,466,767,175,601,371,567,857,962,704,346,Good,"CZK 18,000",Personal,Brick building,10 to 30 years years,Standard materials and solutions,Gas boiler,C,Top floor,,,,Overall,,,
597290,"CZK 17,500",50.004403,14.412311,"Ke Zvonici, Prague - Modřany",2 bedroom,56 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,03. 03. 2020,382,491,624,585,584,311,537,452,"1,088",87,Excellent,"CZK 35,000",Personal,Brick building,,,Gas boiler,G,Middle floor,,,,Interior,,,
134337,"CZK 12,850",50.1094629,14.6228854,"Markupova, Prague - Horní Počernice",2 bedroom,62 m²,"CZK 4,000",Partially furnished,2,Yes,No,No,No,No,No,No,03. 04. 2022,109,"1,472",646,886,840,389,"1,035",287,,,Excellent,"CZK 33,700",Personal,Other,10 to 30 years years,Standard materials and solutions,Central heating,,Middle floor,,,,,,,
289499,"CZK 15,000",50.1014248,14.4494149,"Tusarova, Prague - Holešovice",2 bedroom,63 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,71,334,187,202,113,9,263,225,368,177,Good,,Cooperative,Brick building,,,Other,G,Middle floor,,,,Exterior,,,
709955,"CZK 23,000",50.0487803,14.429177049324,"K Sídlišti, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 5,700",Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,09. 03. 2022,127,"1,022",329,537,351,617,385,489,765,240,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,
711243,"CZK 34,500",50.07844,14.44082,"Polská, Prague - Vinohrady",3 bedroom,110 m²,CZK 500,Partially furnished,3,Yes,No,Yes,No,No,No,No,21. 03. 2022,292,591,291,246,134,319,207,364,142,483,Excellent,,Personal,Brick building,,,,G,,,,,,,,
711232,"CZK 18,700",50.07588,14.46436,"Šrobárova, Prague - Vinohrady",1 bedroom with open-plan kitchen,52 m²,"CZK 3,800",Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,342,263,189,370,70,430,312,501,191,342,Excellent,"CZK 20,000",Personal,Brick building,,,,A,,,,,,,,
590073,"CZK 15,000",50.05776,14.508555,"Jahodová, Prague - Záběhlice",2 bedroom,55 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 05. 2022,220,610,184,469,274,"1,015",181,293,"1,212",78,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,District heating,B,,,,,Overall,,,
571823,"CZK 11,500",50.0625659,14.4455431,"Rostislavova, Prague - Nusle",2 bedroom,39 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,30. 08. 2019,137,674,173,377,152,420,562,699,734,607,,"CZK 11,500",Personal,Brick building,,,,G,,,,,,,,
705140,"CZK 10,500",50.06256,14.44555,"Rostislavova, Prague - Nusle",Studio,38 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,04. 02. 2022,136,675,172,378,151,421,563,699,733,606,Excellent,"CZK 11,500",Personal,Brick building,,,,G,,,,,,,,
142101,"CZK 12,900",50.1076859,14.3935901,"Koulova, Prague - Dejvice",1 bedroom,46 m²,"CZK 2,780",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2020,176,"1,281",218,677,258,125,515,345,543,389,,"CZK 25,000",Personal,Brick building,over 50 years years,Standard materials and solutions,District heating,,Middle floor,,,,Overall,,,
708392,"CZK 12,000",50.09870265,14.434113817606,Prague - Holešovice,Studio,27 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,83,843,18,53,67,114,138,"1,337",311,511,Excellent,"CZK 12,000",Personal,Brick building,,,Central heating,G,Middle floor,,,,,,,
134919,"CZK 16,000",50.1076437345,14.5001239777,Prague - Vysočany,2 bedroom,48 m²,,Partially furnished,2,No,No,No,Yes,No,No,No,04. 04. 2022,384,495,328,323,317,444,550,509,412,98,,,Personal,Prefab concrete building,,,Central heating,,,,,,,,,
711207,"CZK 59,000",50.0933738,14.5045538,"Učňovská, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,129 m²,"CZK 7,000",Furnished,6,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,479,974,595,"1,324",600,642,830,753,"1,382",369,New build,"CZK 118,000",Personal,Other,,,,B,,,,,,,,
706779,"CZK 10,000",50.05744,14.44172,"Na Veselí, Prague - Nusle",Studio,30 m²,CZK 300,Furnished,1,No,No,Yes,No,Yes,No,No,28. 02. 2022,93,"1,160",310,788,288,706,484,459,690,203,Excellent,"CZK 30,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,E,Raised ground floor,,,,Interior,,,
711186,"CZK 16,000",50.07826,14.45382,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,295,154,141,127,38,425,343,549,"1,016",235,Excellent,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
624736,"CZK 12,000",50.064635,14.453555,"K Botiči, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,Yes,No,02. 05. 2022,146,426,153,637,136,499,193,477,302,376,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,Central heating,B,Middle floor,,,,Overall,,,
710665,"CZK 24,500",50.10137,14.42546,"Malířská, Prague - Bubeneč",1 bedroom with open-plan kitchen,51 m²,"CZK 1,500",Furnished,3,Yes,No,Yes,Yes,No,Yes,No,17. 03. 2022,270,323,112,253,173,64,285,151,440,,Excellent,"CZK 40,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,G,Middle floor,,,,Overall,,,
711176,"CZK 12,000",50.06164,14.44968,"Kloboučnická, Prague - Nusle",1 bedroom,42 m²,"CZK 5,700",Furnished,5,No,Yes,No,No,No,Yes,No,23. 03. 2022,157,987,250,451,154,626,478,416,895,432,Excellent,"CZK 12,000",Personal,Brick building,over 50 years years,Standard materials and solutions,Other,G,Top floor,,,,Interior,,,
534157,"CZK 14,000",50.1066786,14.44678,"Poupětova, Prague - Holešovice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,01. 05. 2022,145,365,209,378,122,255,334,722,311,261,Excellent,"CZK 17,000",Personal,Brick building,,,Gas boiler,B,,,,,,,,
710582,"CZK 22,000",50.07464,14.39318,"Švédská, Prague - Smíchov",3 bedroom,93 m²,CZK 650,Partially furnished,3,Yes,No,No,No,No,No,No,16. 03. 2022,236,"1,156",101,897,540,851,483,763,"1,254",626,Good,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
711128,"CZK 19,000",50.05287,14.40159,"Děvínská, Prague - Smíchov",2 bedroom,75 m²,"CZK 5,000",Furnished,1,Yes,No,No,No,Yes,No,No,01. 04. 2022,382,"1,382",808,"1,299",796,"1,369",888,"1,292",882,832,Excellent,"CZK 48,000",Personal,Brick building,,,,G,,,,,,,,
705842,"CZK 24,175",50.12878,14.49267,"Lovosická, Prague - Střížkov",2 bedroom,89 m²,"CZK 3,524",Furnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,119,936,97,836,393,239,456,328,947,121,New build,"CZK 48,350",Personal,Low-energy building,,,,B,,,,,,,,
710702,"CZK 13,000",50.10035,14.42911,"Heřmanova, Prague - Holešovice",1 bedroom,38 m²,"CZK 2,500",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,150,521,82,188,103,202,319,186,583,,Good,"CZK 18,000",Personal,Brick building,,,,G,,,,,,,,
711103,"CZK 16,500",50.0633997,14.4328561,"Čiklova, Prague - Nusle",1 bedroom with open-plan kitchen,51 m²,CZK 500,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 04. 2022,425,567,370,534,325,480,104,214,249,386,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
711096,"CZK 8,500",50.06855,14.47001,"U Slavie, Prague - Vršovice",Small studio,21 m²,"CZK 2,447",Furnished,1,No,No,No,No,No,No,No,21. 03. 2022,107,181,226,131,403,557,365,467,469,508,Good,"CZK 10,947",Personal,Brick building,,,,G,,,,,,,,
711085,"CZK 15,000",50.03172,14.53492,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Furnished,7,No,No,Yes,No,No,Yes,No,21. 03. 2022,40,287,311,329,271,581,375,222,631,156,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,D,,,,,,,,
670411,"CZK 12,500",50.1298884,14.4204672,"Poznaňská, Prague - Bohnice",Studio,47 m²,"CZK 3,800",Partially furnished,11,No,No,Yes,No,No,Yes,No,01. 01. 1970,189,640,372,242,,,,,,,,"CZK 15,000",Personal,Prefab concrete building,,Premium materials and solutions,District heating,C,,,,,Overall,,,
561837,"CZK 13,000",50.0290466,14.5305879,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,254,593,117,280,345,406,382,271,466,165,,"CZK 16,000",Personal,Prefab concrete building,,,,A,,,,,,,,
698963,"CZK 15,100",50.10966,14.50593,"Zákostelní, Prague - Vysočany",1 bedroom with open-plan kitchen,52 m²,"CZK 1,600",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 04. 2022,227,501,217,390,194,460,146,320,502,478,Excellent,"CZK 16,700",Personal,Brick building,,Standard materials and solutions,Gas boiler,G,Middle floor,,,,Interior,,,
709851,"CZK 35,000",50.10506,14.45906,Prague - Holešovice,2 bedroom with open-plan kitchen,118 m²,"CZK 6,401",Furnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,526,"1,137",655,737,465,613,"1,085","1,047",524,235,New build,"CZK 58,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,B,Middle floor,,,,,,,
705981,"CZK 13,500",50.08524,14.44984,"Štítného, Prague - Žižkov",Studio,30 m²,CZK 830,Partially furnished,3,No,No,No,No,No,Yes,No,11. 04. 2022,255,222,50,211,7,189,62,278,94,553,Excellent,"CZK 25,000",Personal,Other,1 to 10 years years,Premium materials and solutions,Other,B,Middle floor,,,,Overall,,,
710517,"CZK 14,500",50.06583,14.45058,"Vršovická, Prague - Vršovice",1 bedroom with open-plan kitchen,47 m²,CZK 600,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,175,435,132,543,147,279,411,421,188,593,Excellent,"CZK 14,500",Personal,Brick building,,,Gas boiler,G,Middle floor,,,,Interior,,,
694966,"CZK 14,000",50.0123751,14.4000073,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 2,500",Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,No,31. 03. 2022,197,"1,078",373,"1,322",740,"1,383","1,378",662,,,New build,"CZK 33,000",Personal,Brick building,1 to 10 years years,,Central heating,A,Ground floor,26 m²,Yes,,,,,
691112,"CZK 19,500",50.07372,14.44571,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,51 m²,"CZK 4,000",Furnished,2,No,No,No,No,Yes,No,No,01. 05. 2022,321,287,274,900,116,557,466,437,658,412,Excellent,"CZK 30,000",Personal,Brick building,,,Gas boiler,D,,,,,,,,
617267,"CZK 10,500",50.0563802,14.4344772,Prague - Nusle,Small studio,30 m²,CZK 800,Unfurnished,,No,No,No,No,No,No,No,Ihned,96,"1,218",103,134,141,174,673,308,153,221,Excellent,"CZK 10,500",Personal,Brick building,,,,,Middle floor,,,,Overall,,,
628099,"CZK 35,000",50.067668,14.359419,"U tenisu, Prague - Košíře",5 bedroom,110 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,Yes,01. 06. 2022,272,"1,304",826,960,438,853,675,696,462,761,Excellent,"CZK 70,000",Personal,Brick building,1 to 10 years years,,Gas boiler,A,Middle floor,95 m²,,,Overall,,,
596521,"CZK 5,000",50.057161,14.46881,"U Plynárny, Prague - Michle",Studio,48 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,54,"1,183",181,"1,352",633,200,749,"1,088",67,,New build,"CZK 5,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,B,Ground floor,,Yes,,,,,
699955,"CZK 16,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,54 m²,"CZK 3,750",Unfurnished,7,Yes,No,No,No,Yes,Yes,Yes,,686,"1,380",523,442,702,"1,204","1,344",502,,,New build,"CZK 20,740",Cooperative,Brick building,,,,B,,,Yes,"CZK 20,740

                                
                                
                
i",,,,
710450,"CZK 18,500",50.0782,14.42202,"Řeznická, Prague - Nové Město",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,187,491,64,169,17,202,313,552,548,489,Excellent,"CZK 18,500",Personal,Brick building,,,,G,,,,,,,,
710403,"CZK 9,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",Studio,20 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Excellent,"CZK 1,500",Personal,Brick building,,,,G,,,,,,,,
710405,"CZK 12,000",50.06941,14.40228,"Klicperova, Prague - Smíchov",1 bedroom with open-plan kitchen,67 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,186,288,145,100,69,154,387,761,998,319,Good,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
166213,"CZK 25,000",50.0808055,14.4197518,"Spálená, Prague - Nové Město",2 bedroom,72 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,43,650,75,105,60,114,171,530,170,544,Excellent,"CZK 28,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,C,,116 m²,,,Overall,,,
206063,"CZK 10,500",50.1265663,14.4115142,"Krynická, Prague - Troja",Studio,32 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,Yes,No,,241,626,123,560,560,417,424,67,134,,,"CZK 20,000",Cooperative,Prefab concrete building,1 to 10 years years,Standard materials and solutions,Central heating,,Middle floor,,,,Interior,,,
206206,"CZK 14,900",50.10973,14.47768,"Pivovarnická, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,Yes,Yes,No,20. 03. 2022,432,"1,064",404,755,478,482,534,661,500,312,,"CZK 25,000",Personal,Brick building,,,,B,,,Yes,,,,,
698932,"CZK 24,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,240,604,53,296,31,392,129,248,272,533,Excellent,"CZK 30,000",Personal,Brick building,,,Electric boiler,A,Middle floor,,,,Overall,,,
521368,"CZK 17,000",50.1027761,14.4971369,"Českomoravská, Prague - Libeň",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Partially furnished,6,No,Yes,Yes,No,Yes,Yes,No,14. 03. 2022,221,603,340,203,200,104,527,"1,217",650,405,Excellent,"CZK 24,000",Personal,Brick building,,,,,Top floor,,,,,,,
