Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,New building,Age,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
427823,"CZK 18,500",50.0678555,14.4593679,"Moskevská, Prague - Vršovice",2 bedroom,Excellent,71 m²,"CZK 3,600","CZK 18,500",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,Yes,No,21. 02. 2022,,37,485,164,197,103,305,396,347,387,251,Standard materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,,
707118,"CZK 14,000",50.08288,14.40794,"Říční, Prague - Malá Strana",1 bedroom,Excellent,39 m²,"CZK 2,700","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,18. 02. 2022,G,170,476,373,601,0,489,336,599,461,86,,,,,,,,,,,,
707117,"CZK 26,800",50.0809956,14.419024,"Ostrovní, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,90 m²,"CZK 2,200","CZK 25,000",Personal,Brick building,Furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,G,55,733,88,104,15,126,90,448,99,556,,,,,,,,,,,,
689283,"CZK 11,000",50.08057,14.4571,"Baranova, Prague - Žižkov",Studio,Excellent,33 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,27. 02. 2022,A,263,519,158,315,154,635,297,256,585,148,Premium materials and solutions,Central heating,,,,,Overall,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,Good,25 m²,"CZK 3,000",,Other,Brick building,Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,E,216,344,70,346,22,280,306,274,647,724,,,,,,,,,,,,
682967,"CZK 17,000",50.08813,14.38388,"Parléřova, Prague - Střešovice",2 bedroom,Excellent,44 m²,"CZK 3,300","CZK 17,000",Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,27. 09. 2021,G,276,3,480,"1,388",223,"1,473",366,266,627,342,Standard materials and solutions,Central heating,Top floor,,1 to 10 years years,,Exterior,,,,,
707107,"CZK 9,200",50.06964,14.48623,"U Hráze, Prague - Strašnice",Small studio,Excellent,25 m²,"CZK 1,625","CZK 18,400",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,G,235,844,525,596,183,333,543,700,488,408,,,,,,,,,,,,
707105,"CZK 16,000",49.99847,14.40908,"Zlochova, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 32,000",Personal,Brick building,Partially furnished,7,No,No,No,No,No,No,Yes,01. 03. 2022,G,220,"1,181",883,"1,276",390,732,869,906,393,282,,,,,,,,,,,,
296838,"CZK 18,500",50.0883777,14.4683123,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,,55,598,87,24,67,177,270,344,290,393,Premium materials and solutions,Gas boiler,,,,,Overall,,,,,
640475,"CZK 10,300",50.131887,14.415817,"Bohnická, Prague - Bohnice",Studio,Excellent,34 m²,CZK 900,"CZK 11,200",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,15. 02. 2022,,189,807,509,737,134,712,629,754,122,,Standard materials and solutions,Other,Middle floor,,,,Interior,,,,,
707091,"CZK 12,000",50.09159,14.47407,"Koněvova, Prague - Žižkov",1 bedroom,Excellent,47 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,20. 02. 2022,C,65,"1,233",38,96,186,153,162,385,195,258,,,,,,,,,,,,
707100,"CZK 14,000",50.10187,14.36356,"Nad Šárkou, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,G,341,748,833,384,579,649,876,673,"1,037",420,,,,,,,,,,,,
705120,"CZK 13,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,New build,42 m²,"CZK 2,200","CZK 30,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,05. 02. 2022,B,58,933,342,590,370,664,217,433,725,375,,,,,,,,,,,,
707096,"CZK 15,000",50.13965,14.52041,"Miroslava Hajna, Prague - Letňany",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,B,455,571,"1,082","1,138",315,676,965,"1,126","1,227",176,,,,,,,,,,,,
707095,"CZK 15,000",50.04149,14.43899,"Matěchova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 2,000","CZK 5,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,20. 02. 2022,G,81,379,64,200,42,241,692,160,578,227,,,,,,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,Excellent,45 m²,"CZK 2,100","CZK 16,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,G,166,905,275,496,315,720,523,277,891,334,Standard materials and solutions,Other,Middle floor,,30 to 50 years years,,Overall,,,,,
706556,"CZK 13,300",50.07568,14.48993,"Kralická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,050","CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,21. 02. 2022,G,34,234,64,150,8,192,154,585,671,199,,,,,,,,,,,,
697963,"CZK 9,900",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 1,700","CZK 12,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,06. 01. 2022,B,150,397,110,388,95,207,304,316,662,421,,,,,,,,,,,,
529255,"CZK 17,000",50.0629126,14.3665609,Prague - Košíře,Studio,Excellent,45 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,A,89,"1,226","1,013","1,187",751,"1,269",209,537,751,187,Premium materials and solutions,Gas boiler,Ground floor,,1 to 10 years years,81 m²,Overall,,,,,
684622,"CZK 16,000",50.07983,14.45628,"Radhošťská, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,52 m²,"CZK 3,950",,Personal,Brick building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,20. 09. 2021,G,263,501,25,281,9,478,427,420,738,62,,,,,,,,,,,,
557807,"CZK 13,500",50.0432966,14.4553842,"Počátecká, Prague - Michle",1 bedroom with open-plan kitchen,,53 m²,"CZK 1,000","CZK 14,500",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,,152,801,540,456,154,214,258,625,712,134,Standard materials and solutions,Gas boiler,Middle floor,,1 to 10 years years,,Overall,,,,,
621368,"CZK 14,000",50.061252,14.443813,"Pod Vilami, Prague - Nusle",2 bedroom,Excellent,42 m²,CZK 600,"CZK 14,000",Personal,Brick building,Unfurnished,4,No,No,No,No,No,No,No,01. 02. 2022,G,231,749,108,455,243,478,513,824,449,411,Standard materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,,
707064,"CZK 8,500",50.07293,14.44124,"Jana Masaryka, Prague - Vinohrady",Studio,Excellent,21 m²,"CZK 2,000","CZK 10,000",Other,Brick building,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,G,42,256,34,612,69,568,247,441,558,371,,,Middle floor,,,,,,,,,
645404,"CZK 18,500",50.0764092,14.4160062,"Záhořanského, Prague - Nové Město",1 bedroom with open-plan kitchen,Good,61 m²,"CZK 2,500","CZK 50,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,F,241,280,290,308,83,370,192,444,865,504,Premium materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,,
707061,"CZK 12,000",50.09689,14.3627,Prague - Vokovice,Studio,Excellent,30 m²,"CZK 2,000","CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,17. 02. 2022,G,295,99,187,303,211,244,479,485,"1,223",258,,,,,,,,,,,,
706120,"CZK 40,000",50.09478,14.45848,"Petra Slezáka, Prague - Karlín",4 bedroom,Excellent,160 m²,"CZK 1,000","CZK 80,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,14. 02. 2022,G,158,862,99,563,102,426,255,"1,038",476,175,,,,,,,,,,,,
707054,"CZK 21,500",50.09465,14.45335,"Sokolovská, Prague - Karlín",2 bedroom,Excellent,60 m²,"CZK 2,414","CZK 35,000",Cooperative,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,95,447,122,174,17,350,535,"1,381",401,510,,,,,,,,,,,,
707052,"CZK 11,500",50.02827,14.60247,"Za Nadýmačem, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,500","CZK 23,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,G,144,499,191,508,201,452,370,133,550,509,,,,,,,,,,,,
485055,"CZK 12,000",50.0779528,14.5026837,"Malínská, Prague - Strašnice",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,500","CZK 15,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,128,569,279,513,143,441,548,496,"1,318",447,,,,,,,,,,,,
707046,"CZK 12,000",50.03736,14.41106,"Ke Krči, Prague - Braník",2 bedroom,Good,52 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 03. 2022,G,172,296,182,203,440,202,413,"1,308",321,,,,,,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,,47 m²,"CZK 3,000","CZK 12,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,C,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,Standard materials and solutions,District heating,Middle floor,Yes,1 to 10 years years,,,,,,,
592977,"CZK 14,500",50.132273,14.551774,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 03. 2022,C,179,558,227,290,186,702,446,575,114,,Standard materials and solutions,District heating,Middle floor,,10 to 30 years years,,,,,,,
706110,"CZK 16,500",50.0654448,14.443234,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,Yes,Yes,No,19. 02. 2022,G,201,371,235,277,285,265,575,674,652,619,,,,,,,,,,,,
706045,"CZK 12,500",50.07222,14.38777,"Holečkova, Prague - Košíře",1 bedroom,Excellent,31 m²,CZK 700,"CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,D,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,,,,,,,Interior,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",1 bedroom,,32 m²,,"CZK 12,500",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,18. 02. 2022,,163,205,202,443,174,110,138,290,568,91,,Other,Middle floor,,,,Interior,,,,,
691082,"CZK 14,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,500","CZK 14,000",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,20. 02. 2022,G,226,638,275,582,203,569,520,208,647,299,,,Ground floor,,,,,,,,,
706105,"CZK 12,000",49.98899,14.41387,"Na Komořsku, Prague - Komořany",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 5,000","CZK 36,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,12. 02. 2022,G,309,360,375,"1,397",574,,,,,,Standard materials and solutions,Central heating,Ground floor,,30 to 50 years years,,,,,,,
706895,"CZK 18,000",50.02757,14.53272,"Stříbrského, Prague - Háje",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 3,875","CZK 22,602",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,Yes,No,16. 02. 2022,C,211,744,416,474,581,706,281,540,766,202,,,,,,,,,,,,
706103,"CZK 14,900",50.09088,14.49593,"Pod Lipami, Prague - Žižkov",2 bedroom,Excellent,50 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,14. 02. 2022,G,266,458,164,761,114,412,876,164,708,168,,,,,,,,,,,,
691596,"CZK 14,000",50.05313,14.3437,Prague - Stodůlky,1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 14,000",Personal,Prefab concrete building,Unfurnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,D,373,514,328,520,353,311,244,185,"1,266",172,Premium materials and solutions,District heating,,,10 to 30 years years,,Overall,,,,,
542908,"CZK 17,900",50.1012001,14.4340583,"Šternberkova, Prague - Holešovice",2 bedroom,,50 m²,"CZK 3,500","CZK 17,900",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,,94,737,147,94,71,308,267,480,816,,,District heating,Middle floor,,,,,,,,,
707029,"CZK 13,000",50.03031,14.53358,"Steinerova, Prague - Háje",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 13,000",Cooperative,Prefab concrete building,Furnished,10,No,No,No,No,No,Yes,No,15. 03. 2022,G,158,293,175,163,375,465,267,387,525,287,,,,,,,,,,,,
165513,"CZK 13,000",50.0676332,14.2979591,"Galandova, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000",,Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,Yes,No,No,No,,,258,"1,165",409,"1,127",202,930,739,619,"1,435",104,,,,,1 to 10 years years,,,,,,,
579779,"CZK 21,500",50.129536,14.492774,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 2,971","CZK 22,471",Personal,Other,Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,G,251,"1,026",104,951,525,371,526,403,"1,079",42,Premium materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,,
510707,"CZK 22,000",50.1274826,14.4663244,"Kyselova, Prague - Kobylisy",2 bedroom with open-plan kitchen,,69 m²,"CZK 1,500","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,10,Yes,No,No,No,No,Yes,No,,,269,343,148,155,132,333,183,328,843,86,,Central heating,,,,,Overall,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,22 m²,"CZK 2,000","CZK 13,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,,96,"1,112",343,721,186,792,491,465,675,180,,,,,1 to 10 years years,,Overall,,,,,
575647,"CZK 16,900",50.0945756,14.455088,"Šaldova, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,100",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,Yes,05. 01. 2022,G,181,574,108,314,0,240,390,"1,252",291,422,,Other,,,1 to 10 years years,,,,,,,
707010,"CZK 14,500",50.11321,14.47381,"Konšelská, Prague - Libeň",2 bedroom,Excellent,55 m²,"CZK 3,000","CZK 17,500",Personal,Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,01. 04. 2022,A,217,"1,442",20,"1,015",189,575,309,"1,319",661,174,,,,,,,,,,,,
707009,"CZK 12,500",50.0773487,14.454961,"Vinohradská, Prague - Vinohrady",1 bedroom,Good,47 m²,CZK 550,"CZK 12,500",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,21. 02. 2022,G,178,246,40,57,45,367,242,565,"1,026",369,,,,,,,,,,,,
706088,"CZK 15,000",50.10508,14.48432,"Sokolovská, Prague - Libeň",2 bedroom,Excellent,50 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,114,404,14,117,163,870,142,661,471,118,Standard materials and solutions,District heating,Middle floor,,10 to 30 years years,,Interior,,,,,
278595,"CZK 13,000",50.0568456,14.400103,"Nad Kesnerkou, Prague - Smíchov",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,07. 03. 2022,A,233,"1,093",402,"1,010",391,823,612,572,226,,,Gas boiler,Middle floor,,over 50 years years,150 m²,Overall,,,,,
707003,"CZK 17,000",50.07061,14.41694,"Pod Slovany, Prague - Nové Město",2 bedroom,Excellent,71 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,G,189,695,107,164,142,133,287,30,340,310,,Gas boiler,,,,,Interior,,,,,
672314,"CZK 11,776",50.07758,14.42989,"Čelakovského sady, Prague - Nové Město",Studio,Excellent,18 m²,"CZK 3,200","CZK 23,552",Personal,Brick building,Furnished,4,No,Yes,No,No,No,Yes,No,28. 02. 2022,G,282,471,259,176,29,334,526,604,169,397,Premium materials and solutions,,Middle floor,,1 to 10 years years,,Overall,,,,,
705620,"CZK 16,920",50.06709,14.45592,"Oblouková, Prague - Vršovice",2 bedroom,Good,68 m²,"CZK 1,280","CZK 30,000",Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,No,No,No,21. 02. 2022,E,96,168,23,259,16,259,313,502,265,317,,Other,Middle floor,,,,,,,,,
707001,"CZK 18,900",50.0672,14.45578,"Oblouková, Prague - Vršovice",3 bedroom,Excellent,75 m²,"CZK 4,500","CZK 38,000",Personal,Brick building,Partially furnished,,No,No,No,Yes,No,Yes,No,21. 02. 2022,G,111,152,39,243,32,243,297,487,249,332,,Gas boiler,Ground floor,,,,Overall,,,,,
385132,"CZK 16,000",50.0237321,14.432622,"Jílovská, Prague - Lhotka",2 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,500","CZK 32,000",Personal,Prefab concrete building,Furnished,7,Yes,No,No,Yes,No,Yes,No,,,191,201,103,194,206,175,499,528,548,78,,,Middle floor,,,,,,,,,
672927,"CZK 16,400",50.08022,14.41747,"V Jirchářích, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,34 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,28. 12. 2021,G,305,714,105,269,22,247,171,367,180,542,,,,,,,,,,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 2022,B,419,659,"1,181",370,"1,106",,,,,,Premium materials and solutions,District heating,Top floor,Yes,1 to 10 years years,,,,,,,
706405,"CZK 25,000",50.12173,14.46637,"Nad Okrouhlíkem, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,95 m²,"CZK 1,800","CZK 30,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,G,535,781,540,691,474,728,759,634,758,151,Premium materials and solutions,Gas boiler,Middle floor,,10 to 30 years years,,,,,,,
649757,"CZK 11,990",50.091607,14.473658,"Koněvova, Prague - Žižkov",1 bedroom,Excellent,50 m²,"CZK 1,000","CZK 12,990",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,01. 03. 2022,C,92,"1,205",66,124,158,126,190,412,223,285,,,,,,,,,,,,
705575,"CZK 9,000",50.0919,14.472,"Nad Ohradou, Prague - Žižkov",Studio,Excellent,30 m²,CZK 750,"CZK 9,750",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,B,334,"1,225",224,280,179,237,296,519,324,137,,,,,,,,,,,,
706993,"CZK 9,000",50.01956,14.46133,"Tavolníková, Prague - Krč",Studio,Excellent,40 m²,"CZK 3,700","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,7,No,No,No,No,No,Yes,No,21. 02. 2022,G,264,788,665,568,523,816,"1,299",639,,,,,,,,,,,,,,
689276,"CZK 15,000",50.0891522,14.3400657,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,3,No,No,No,No,Yes,No,No,01. 03. 2022,E,349,745,281,362,259,402,417,281,"1,065",331,,Central heating,Attic,,,,Overall,,,,,
706080,"CZK 25,000",50.05335,14.49567,"Hyacintová, Prague - Záběhlice",3 bedroom with open-plan kitchen,Good,450 m²,"CZK 35,000","CZK 50,000",Personal,Brick building,Furnished,4,No,Yes,No,No,Yes,Yes,Yes,12. 02. 2022,G,349,"1,005",561,"1,374",212,478,132,897,492,401,,,,,,,,,,,,
539169,"CZK 11,000",50.0316248,14.3723614,"Pivcova, Prague - Hlubočepy",Studio,,30 m²,"CZK 2,000","CZK 13,000",Cooperative,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,10. 03. 2022,,102,495,255,492,216,484,570,146,785,274,,,,,,,,,,,,
601655,"CZK 10,500",50.058469,14.452668,"Čapkova, Prague - Michle",Studio,Excellent,25 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,G,275,679,406,348,90,998,200,534,404,346,,District heating,,,,,,,,,,
455552,"CZK 12,000",50.079706,14.45761,"Baranova, Prague - Žižkov",Studio,Excellent,36 m²,"CZK 2,000","CZK 14,000",Cooperative,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,C,279,570,123,350,52,420,398,357,686,113,Standard materials and solutions,Central heating,Top floor,,,,Interior,,,,,
706984,"CZK 14,900",50.04628,14.44875,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,300","CZK 20,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,No,No,Yes,No,17. 02. 2022,D,170,573,194,238,154,260,171,648,574,384,,,,,,,,,,,,
290916,"CZK 6,500",50.0683326,14.4921814,"Čestlická, Prague - Strašnice",Small studio,,28 m²,CZK 500,"CZK 13,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,,53,"1,086",143,789,98,275,321,549,383,130,,,,,,,,,,,,
673060,"CZK 7,500",50.06833,14.49217,"Čestlická, Prague - Strašnice",Studio,Excellent,26 m²,CZK 500,"CZK 8,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,26. 07. 2021,G,54,"1,086",144,790,98,275,321,549,384,131,,,,,,,,,,,,
706979,"CZK 17,750",50.012408590647,14.399973809353,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,350","CZK 35,500",Personal,Low-energy building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,18. 02. 2022,B,202,"1,083",377,"1,327",745,"1,388","1,382",667,,,,,,,,,,,,,,
559822,"CZK 20,000",50.1075858,14.4879984,"Matějkova, Prague - Libeň",1 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,550","CZK 30,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,Yes,Ihned,C,178,335,138,479,109,639,408,252,230,243,Premium materials and solutions,Central heating,,,1 to 10 years years,,,,,,,
454911,"CZK 12,500",50.1268798,14.4222701,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,300","CZK 33,000",Personal,Low-energy building,Furnished,12,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,B,386,336,58,407,200,350,675,"1,006","1,092",317,Premium materials and solutions,District heating,Middle floor,,1 to 10 years years,,Overall,,,,,
674127,"CZK 16,900",50.07297,14.47496,"Jakutská, Prague - Vršovice",2 bedroom,Excellent,60 m²,"CZK 2,143","CZK 20,000",Personal,Other,Furnished,4,No,No,Yes,No,No,No,No,21. 02. 2022,G,236,283,400,556,129,185,274,485,682,504,Standard materials and solutions,District heating,Top floor,,,,Overall,,,,,
705508,"CZK 8,000",50.04658,14.48867,"Bělčická, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 3,000","CZK 11,000",Personal,Brick building,Partially furnished,9,No,No,Yes,No,No,Yes,No,08. 02. 2022,G,123,213,322,259,213,468,685,"1,253",522,,,,,,,,,,,,,
706682,"CZK 80,000",50.06697,14.42146,"Na Slupi, Prague - Vyšehrad",3 bedroom with open-plan kitchen,New build,117 m²,"CZK 9,000","CZK 89,000",Personal,Brick building,Furnished,8,No,Yes,No,No,Yes,Yes,Yes,10. 06. 2022,B,91,"1,015",0,110,32,106,233,513,293,362,,,,,,,,,,,,
