Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Total number of floors,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
713651,"CZK 14,590",50.13057,14.41146,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,No,No,09. 04. 2022,,District heating,,C,397,790,342,720,85,786,589,418,343,,Middle floor,,,,,,,
714275,"CZK 16,500",50.08336,14.36169,"Bělohorská, Prague - Břevnov",2 bedroom,Good,55 m²,"CZK 3,997","CZK 16,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,,,,B,103,285,132,108,160,175,345,829,246,419,,,,,,,,
403568,"CZK 18,000",50.1055949,14.4562403,"Jankovcova, Prague - Holešovice",Studio,New build,46 m²,"CZK 3,700","CZK 25,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,Yes,01. 07. 2022,Premium materials and solutions,Central heating,,A,112,878,245,551,47,485,672,982,361,307,Middle floor,1 to 10 years years,Yes,,,,,
714274,"CZK 15,990",50.05662583333,14.50300583333,"Jabloňová, Prague - Záběhlice",2 bedroom,Excellent,52 m²,"CZK 2,520","CZK 18,510",Personal,Brick building,Unfurnished,1,No,No,Yes,No,No,Yes,No,,,,,C,95,141,454,638,269,478,541,539,674,145,,,,,"CZK 18,510

                                
                                
                
i",,,
714268,"CZK 15,490",50.03919638888,14.33609361111,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,684","CZK 18,174",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,Yes,No,,,,,G,82,574,225,545,234,233,237,599,225,112,,,,,"CZK 18,174

                                
                                
                
i",,,
462910,"CZK 14,900",50.1027301,14.5485237,"Slévačská, Prague - Hloubětín",1 bedroom,,55 m²,"CZK 4,000",,Personal,Prefab concrete building,Furnished,8,No,No,Yes,Yes,Yes,Yes,No,08. 03. 2021,,District heating,Overall,B,89,976,186,994,652,941,333,853,666,209,,,,,,,,
587207,"CZK 15,000",50.126437,14.505518,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,200","CZK 18,200",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,District heating,,G,339,959,153,988,362,"1,079",146,634,"1,406",195,Middle floor,1 to 10 years years,,,,,,
714182,"CZK 16,999",50.13583,14.43442,"K Ládví, Prague - Čimice",2 bedroom,Excellent,70 m²,"CZK 3,000",CZK 1,Personal,Prefab concrete building,Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,17. 04. 2022,,District heating,,C,167,913,204,695,925,512,529,812,243,,,,,,,,,
714233,"CZK 11,000",50.07258,14.42761,"Ke Karlovu, Prague - Nové Město",Small studio,Excellent,24 m²,"CZK 2,500","CZK 11,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,18. 04. 2022,,,,F,32,712,303,460,10,37,337,383,602,637,,,,,,,,
649333,"CZK 11,000",50.108253,14.47255,"Zenklova, Prague - Libeň",Studio,New build,35 m²,"CZK 1,500","CZK 11,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,Yes,Yes,15. 05. 2022,,,,B,22,857,45,342,289,112,85,751,88,284,,,Yes,,,,,
714217,"CZK 79,000",50.09653,14.34031,"Ke Dvoru, Prague - Vokovice",2 bedroom with open-plan kitchen,New build,164 m²,"CZK 13,000","CZK 158,000",Personal,Other,Furnished,4,No,Yes,Yes,No,Yes,Yes,No,18. 04. 2022,,,,B,394,719,228,720,786,603,890,166,618,,,,,,,,,
713594,"CZK 14,000",50.0293758,14.5967803,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Partially furnished,4,No,No,No,Yes,No,Yes,Yes,01. 08. 2022,,,,C,178,317,291,426,238,290,736,817,943,127,,,,,,,,
526567,"CZK 20,000",50.0227826,14.4347777,"U Koupadel, Prague - Lhotka",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 40,000",Personal,Other,Furnished,2,No,Yes,No,No,No,No,Yes,01. 06. 2022,,,,,153,219,239,212,279,193,589,696,565,218,Top floor,,,,,,,
220725,"CZK 19,400",50.0524391,14.3234207,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,66 m²,"CZK 3,600","CZK 23,000",Personal,Brick building,Partially furnished,2,Yes,Yes,No,No,Yes,No,No,10. 02. 2020,Premium materials and solutions,Gas boiler,Overall,B,324,"1,401",846,"1,024",736,930,"1,176",684,427,586,Middle floor,1 to 10 years years,Yes,18 m²,,,,
714191,"CZK 15,000",50.08909,14.46321,"Domažlická, Prague - Žižkov",Studio,Excellent,53 m²,"CZK 4,000","CZK 35,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,Standard materials and solutions,Central heating,,G,82,598,306,130,79,456,643,754,413,284,Attic,,,,,,,
709919,"CZK 18,000",50.04828,14.30227,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,Furnished,1,No,No,No,Yes,No,Yes,No,01. 05. 2022,,,,G,419,363,210,351,"1,148","1,116",743,904,84,,,,,,,,,
714186,"CZK 12,000",50.03209,14.37514,"Brichtova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 24,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,15. 05. 2022,,,,G,149,366,86,363,332,355,705,281,907,79,,,,,,,,
482006,"CZK 14,000",50.1313942,14.4656912,"Bojasova, Prague - Kobylisy",2 bedroom,Good,63 m²,"CZK 3,178","CZK 22,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 05. 2022,Standard materials and solutions,District heating,,D,297,599,202,524,550,499,308,157,"1,307",294,Middle floor,,,,,,,
30826,"CZK 15,000",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,Excellent,63 m²,"CZK 6,000","CZK 21,000",Personal,Prefab concrete building,Furnished,3,Yes,No,Yes,No,No,Yes,No,14. 04. 2022,Standard materials and solutions,District heating,Overall,G,198,690,414,653,675,694,"1,120",923,679,93,Middle floor,10 to 30 years years,,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 4,235","CZK 19,500",Personal,Brick building,Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,,,,B,48,825,83,843,397,816,556,419,"1,060",533,,,,,,,,
714166,"CZK 9,000",50.09528,14.54197,"Dvořišťská, Prague - Kyje",1 bedroom,Good,35 m²,"CZK 2,000","CZK 9,000",Personal,Other,Furnished,2,No,No,Yes,No,No,No,No,01. 06. 2022,,,,G,270,114,355,398,577,"1,487","1,162",380,,,,,,,,,,
635057,"CZK 15,000",50.085811,14.444745,"Husinecká, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 4,823","CZK 30,000",Cooperative,Brick building,Furnished,2,No,No,No,Yes,No,No,No,01. 05. 2022,Standard materials and solutions,Gas boiler,Overall,G,111,494,104,167,165,515,311,244,449,503,Middle floor,,,,,,,
588838,"CZK 25,000",50.0863375,14.3311049,"Libocká, Prague - Liboc",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 6,500","CZK 50,000",Cooperative,Other,Unfurnished,,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,Premium materials and solutions,Central heating,,B,167,612,"1,210",716,"1,193","1,106",239,653,701,,Ground floor,1 to 10 years years,Yes,,,,,
714160,"CZK 11,999",50.07162,14.44476,"Voroněžská, Prague - Vinohrady",Studio,Excellent,35 m²,"CZK 2,300","CZK 20,000",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,01. 05. 2022,,,,G,193,562,60,614,78,755,569,335,357,241,,,,,,,,
14734,"CZK 24,000",50.0750479,14.3287835,"Na Břevnovské pláni, Prague - Břevnov",3 bedroom,Excellent,96 m²,"CZK 5,000","CZK 45,000",Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,No,No,01. 05. 2022,Standard materials and solutions,Gas boiler,Overall,C,250,425,625,893,726,990,514,,,,Top floor,1 to 10 years years,,,,,,
714156,"CZK 11,990",50.02520305555,14.44032111111,"Nad lesním divadlem, Prague - Braník",Studio,Excellent,28 m²,"CZK 1,396","CZK 13,386",Personal,Prefab concrete building,Furnished,9,No,No,No,No,No,Yes,No,,,,,G,242,574,93,545,621,600,593,81,"1,122",86,,,,,"CZK 13,386

                                
                                
                
i",,,
482945,"CZK 16,000",50.0448907,14.4872031,"Božkovská, Prague - Záběhlice",3 bedroom,Good,71 m²,"CZK 3,300",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,19. 04. 2022,,District heating,,,234,329,405,342,329,302,745,"1,034",534,,,,,,,,,
332052,"CZK 15,000",50.0637436,14.4091919,"Kotevní, Prague - Smíchov",1 bedroom,Excellent,41 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,Gas boiler,Overall,,81,252,239,964,172,791,942,"1,147",436,673,Top floor,1 to 10 years years,,,,,,
714152,"CZK 16,490",50.02615527777,14.43546416666,"Nad lesním divadlem, Prague - Braník",2 bedroom with open-plan kitchen,Good,59 m²,"CZK 2,722","CZK 19,212",Personal,Prefab concrete building,Unfurnished,4,Yes,No,No,No,No,Yes,No,,,,,G,231,273,232,244,321,300,633,477,905,478,,,,,"CZK 19,212

                                
                                
                
i",,,
714149,"CZK 13,000",50.09172,14.44197,"Prvního pluku, Prague - Karlín",Studio,Excellent,26 m²,"CZK 2,500",,Other,Other,Unfurnished,2,No,No,No,No,No,Yes,No,15. 06. 2022,,,,G,178,418,151,176,28,151,401,899,263,325,,,,,,,,
682537,"CZK 21,000",50.12858,14.44067,"Chotovická, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,15. 05. 2022,Premium materials and solutions,District heating,Interior,G,453,853,667,"1,183",669,619,816,589,523,166,Middle floor,1 to 10 years years,,,,,,
714125,"CZK 11,000",50.1001944,14.4359751,"Farského, Prague - Holešovice",Studio,Excellent,35 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,01. 06. 2022,,,,G,92,"1,045",22,255,181,187,174,"1,380",604,769,,,,,,,,
400631,"CZK 10,900",50.0174124,14.3528786,"U Svahu, Prague - Slivenec",Studio,New build,35 m²,"CZK 2,940","CZK 13,840",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,No,14. 04. 2022,Premium materials and solutions,Central heating,,B,552,911,983,"1,030","1,066","1,217",646,,,,Middle floor,1 to 10 years years,Yes,,,,,
550855,"CZK 16,500",50.0872487,14.4510246,Prague - Žižkov,2 bedroom,,63 m²,CZK 880,"CZK 17,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,,,,79,419,40,409,74,415,222,523,222,651,,,,,,,,
297151,"CZK 15,000",50.071252,14.464839,Prague - Vršovice,1 bedroom,,48 m²,"CZK 4,000","CZK 19,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,,,Interior,A,2,708,126,624,266,585,373,276,760,245,Middle floor,,,,,,,
714056,"CZK 22,000",50.07977,14.40686,"Zborovská, Prague - Malá Strana",3 bedroom,Excellent,105 m²,CZK 500,"CZK 23,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,01. 05. 2022,,,,G,254,289,6,372,141,191,68,716,536,372,,,,,,,,
673571,"CZK 15,000",50.07159,14.40686,"Staropramenná, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,,Gas boiler,Interior,G,119,466,30,128,37,308,560,"1,040","1,081",506,,,,,,,,
714050,"CZK 14,000",50.0565447,14.291731850686,"Do Zahrádek I, Prague - Třebonice",Studio,New build,30 m²,"CZK 2,000","CZK 16,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,No,13. 04. 2022,,,,B,252,"1,167",549,493,805,604,603,827,444,,,,,,,,,
714045,"CZK 11,500",50.10235,14.47493,"Palmovka, Prague - Libeň",1 bedroom,Good,41 m²,"CZK 4,071","CZK 11,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,03. 05. 2022,,,,D,42,192,30,121,112,196,35,159,357,520,,,,,,,,
713340,"CZK 14,500",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",Studio,New build,31 m²,"CZK 2,900","CZK 15,000",Personal,Brick building,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,,,,C,367,619,"1,082",628,"1,294","1,097",890,112,,,,,,,,,,
714027,"CZK 26,000",50.0735,14.43822,"Varšavská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 07. 2022,,Gas boiler,Overall,D,173,260,105,449,91,350,139,305,832,679,Middle floor,,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,Excellent,114 m²,CZK 500,"CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,Premium materials and solutions,Gas boiler,Overall,B,158,603,131,173,31,68,243,317,159,223,Middle floor,1 to 10 years years,,,,,,
713301,"CZK 15,000",50.09695,14.40419,"Milady Horákové, Prague - Hradčany",1 bedroom,Excellent,52 m²,"CZK 3,100","CZK 19,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,,,,G,59,807,119,24,0,147,131,"1,138",204,434,,,,,,,,
537589,"CZK 18,500",50.0787851,14.4605997,"Jičínská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,,"CZK 37,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 05. 2022,,,,A,39,336,123,153,117,153,645,534,689,73,,,,,,,,
713303,"CZK 13,000",50.10745,14.44647,"Osadní, Prague - Holešovice",1 bedroom,Excellent,45 m²,"CZK 4,000","CZK 17,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,,,,G,73,462,168,475,205,330,259,815,385,187,,,,,,,,
257303,"CZK 18,000",50.0702435,14.3993777,"Na Zatlance, Prague - Smíchov",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,No,No,01. 07. 2022,Standard materials and solutions,Other,Interior,,329,223,215,246,224,306,73,691,743,262,Middle floor,over 50 years years,,,,,,
703481,"CZK 25,000",50.07345,14.43326,"Bělehradská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,107 m²,CZK 920,"CZK 25,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,,,,G,51,343,14,58,5,131,164,263,682,770,,,,,,,,
519620,"CZK 17,000",50.0610745,14.4381486,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,No,10. 04. 2022,,,,,134,655,158,471,93,382,369,753,93,202,,,,20 m²,,,,
704809,"CZK 12,500",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,New build,17 m²,"CZK 3,000","CZK 15,500",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,,Central heating,Overall,G,259,641,512,240,238,214,699,"1,065",467,443,,,,,,,,
596994,"CZK 9,990",50.026395,14.521774,"Opatovská, Prague - Chodov",Studio,New build,38 m²,CZK 1,"CZK 18,000",Personal,Brick building,,3,No,No,No,No,No,No,No,15. 04. 2022,,,,A,93,811,106,828,378,311,421,414,924,222,,,,,,,,
586296,"CZK 16,000",50.118133,14.630169,"Náchodská, Prague - Horní Počernice",3 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 6,000","CZK 35,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,02. 12. 2019,,,,G,114,"1,475",88,793,102,"1,343",171,312,,,,,,,,,,
713250,"CZK 15,000",50.0701838,14.4021308,"Karla Engliše, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 3,000","CZK 20,000",,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,Standard materials and solutions,Gas boiler,,,125,373,219,81,55,115,351,847,"1,021",405,Middle floor,10 to 30 years years,,,,,,
705905,"CZK 17,990",50.11795972222,14.46150583333,"V Holešovičkách, Prague - Libeň",3 bedroom,Excellent,71 m²,"CZK 3,259","CZK 21,249",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,,,,,G,243,689,606,833,393,496,846,908,"1,353",793,,,,,"CZK 21,249

                                
                                
                
i",,,
628517,"CZK 22,000",50.056007,14.308113,"Pod Zličínem, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,62 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,12. 04. 2022,Premium materials and solutions,Electric boiler,Overall,G,205,"1,173",290,"1,214","1,161","1,320","1,304","1,102",828,489,Raised ground floor,1 to 10 years years,,,,,,
582294,"CZK 20,500",50.091065,14.477632,"Biskupcova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 2,500","CZK 20,500",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,Yes,No,16. 05. 2022,,,,E,224,"1,029",202,309,326,391,259,288,395,345,,,,,,,,
713902,"CZK 10,500",50.0636028,14.435896,"Boleslavova, Prague - Nusle",1 bedroom,Excellent,50 m²,CZK 490,"CZK 10,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,,,G,367,379,243,313,382,484,259,353,404,331,,,,,,,,
290009,"CZK 10,500",50.0780988,14.5007519,"Kounická, Prague - Strašnice",1 bedroom,,45 m²,"CZK 2,660","CZK 15,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,,,,,227,556,213,533,215,487,530,568,"1,315",304,Ground floor,,,,,,,
590755,"CZK 16,800",50.073647,14.416906,"Na Moráni, Prague - Nové Město",2 bedroom,Good,60 m²,CZK 500,"CZK 16,782",Personal,Brick building,,5,No,No,No,No,No,No,No,12. 04. 2022,,,,A,136,344,79,149,75,217,342,430,752,269,,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 6,000","CZK 60,000",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,,,,A,253,"1,412","1,277","1,370",489,"1,491",183,,,,,,,,,,,
713860,"CZK 9,000",50.07381,14.45633,"Hradešínská, Prague - Vinohrady",Small studio,Good,33 m²,"CZK 1,600","CZK 9,000",Personal,Brick building,Unfurnished,-1,No,No,No,No,No,Yes,No,12. 04. 2022,,,,G,339,692,296,549,277,445,389,257,680,268,,,,,,,,
713312,"CZK 16,000",50.1317955,14.5448996,Prague - Kbely,1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,700","CZK 16,000",Personal,Brick building,Partially furnished,2,Yes,Yes,No,No,No,No,No,01. 05. 2022,,,,B,383,732,636,571,596,430,430,252,495,,,,,15 m²,,,,
713837,"CZK 9,500",50.10681,14.44864,"Poupětova, Prague - Holešovice",Small studio,Excellent,25 m²,"CZK 4,000","CZK 12,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,14. 04. 2022,,,,C,235,487,69,299,155,303,302,761,400,361,,,,,,,,
710665,"CZK 24,500",50.10137,14.42546,"Malířská, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,500","CZK 40,000",Personal,Brick building,Furnished,3,Yes,No,Yes,Yes,No,Yes,No,17. 03. 2022,Premium materials and solutions,Gas boiler,Overall,G,270,323,112,253,173,64,285,151,440,,Middle floor,,,,,,,
713143,"CZK 24,000",50.08531,14.34044,"Plojharova, Prague - Břevnov",3 bedroom,Excellent,70 m²,"CZK 5,000","CZK 48,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,,,,G,192,884,534,587,289,570,226,375,881,372,,,,,,,,
713828,"CZK 18,600",50.0718493,14.4552977,"Norská, Prague - Vršovice",2 bedroom,Excellent,46 m²,"CZK 3,000","CZK 18,600",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,12. 05. 2022,Standard materials and solutions,Gas boiler,Overall,G,211,660,85,437,55,435,140,205,545,175,Middle floor,,,,,,,
190925,"CZK 11,500",50.0241471,14.4558453,"Hurbanova, Prague - Krč",Studio,,34 m²,"CZK 2,500","CZK 15,000",Cooperative,Prefab concrete building,Unfurnished,3,No,No,Yes,Yes,No,No,No,11. 04. 2022,,District heating,,,426,931,475,512,466,534,"1,372",499,447,,,,,,,,,
536913,"CZK 14,000",50.0848545,14.483906,Prague - Strašnice,Studio,,52 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,Yes,ihned,Premium materials and solutions,,,,167,"1,302",579,"1,188",705,920,"1,055",176,690,361,Middle floor,1 to 10 years years,Yes,,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,,42 m²,"CZK 4,000","CZK 14,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,Standard materials and solutions,Gas boiler,Interior,,174,305,331,840,"1,019","1,366",220,,,,Raised ground floor,,,,,,,
